CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Orgao_Administracao;Quantidade_PCD;Quantidade_Nao_PCD;Quantidade_Sem_Resposta;Nao_Aplicavel
15.090.690/0001-94;2024-12-31;4;148247;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;Conselho de Administração - Suplentes;0;0;1;N
15.090.690/0001-94;2024-12-31;4;148247;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;Conselho Fiscal - Efetivos;;;;S
15.090.690/0001-94;2024-12-31;4;148247;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;Conselho Fiscal - Suplentes;;;;S
15.090.690/0001-94;2024-12-31;4;148247;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;Diretoria;0;0;2;N
15.114.494/0001-02;2024-12-31;4;146133;CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.;Conselho de Administração - Efetivos;;;;N
15.114.494/0001-02;2024-12-31;4;146133;CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.;Conselho de Administração - Suplentes;;;;N
15.114.494/0001-02;2024-12-31;4;146133;CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.;Conselho Fiscal - Efetivos;;;;N
15.114.494/0001-02;2024-12-31;4;146133;CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.;Conselho Fiscal - Suplentes;;;;N
15.114.494/0001-02;2024-12-31;4;146133;CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.;Diretoria;;;;N
15.115.504/0001-24;2024-12-31;3;147108;TRONOX PIGMENTOS DO BRASIL S.A.;Conselho de Administração - Efetivos;;;;N
15.115.504/0001-24;2024-12-31;3;147108;TRONOX PIGMENTOS DO BRASIL S.A.;Conselho de Administração - Suplentes;;;;N
15.115.504/0001-24;2024-12-31;3;147108;TRONOX PIGMENTOS DO BRASIL S.A.;Conselho Fiscal - Efetivos;;;;N
15.115.504/0001-24;2024-12-31;3;147108;TRONOX PIGMENTOS DO BRASIL S.A.;Conselho Fiscal - Suplentes;;;;N
15.115.504/0001-24;2024-12-31;3;147108;TRONOX PIGMENTOS DO BRASIL S.A.;Diretoria;;;;N
15.413.826/0001-50;2024-12-31;7;148378;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Conselho de Administração - Efetivos;0;3;0;N
15.413.826/0001-50;2024-12-31;7;148378;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Conselho de Administração - Suplentes;;;;S
15.413.826/0001-50;2024-12-31;7;148378;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Conselho Fiscal - Efetivos;;;;S
15.413.826/0001-50;2024-12-31;7;148378;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Conselho Fiscal - Suplentes;;;;S
15.413.826/0001-50;2024-12-31;7;148378;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Diretoria;0;7;0;N
15.440.708/0001-30;2024-12-31;4;148083;CONCESSIONÁRIA VIARIO S.A.;Conselho de Administração - Efetivos;;;;N
15.440.708/0001-30;2024-12-31;4;148083;CONCESSIONÁRIA VIARIO S.A.;Conselho de Administração - Suplentes;;;;N
15.440.708/0001-30;2024-12-31;4;148083;CONCESSIONÁRIA VIARIO S.A.;Conselho Fiscal - Efetivos;;;;N
15.440.708/0001-30;2024-12-31;4;148083;CONCESSIONÁRIA VIARIO S.A.;Conselho Fiscal - Suplentes;;;;N
15.440.708/0001-30;2024-12-31;4;148083;CONCESSIONÁRIA VIARIO S.A.;Diretoria;;;;N
15.484.093/0001-44;2024-12-31;14;148249;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho de Administração - Efetivos;0;0;3;N
15.484.093/0001-44;2024-12-31;14;148249;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho de Administração - Suplentes;;;;S
15.484.093/0001-44;2024-12-31;14;148249;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho Fiscal - Efetivos;;;;S
15.484.093/0001-44;2024-12-31;14;148249;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;Conselho Fiscal - Suplentes;;;;S
15.484.093/0001-44;2024-12-31;14;148249;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;Diretoria;0;0;2;N
16.233.389/0001-55;2024-12-31;10;148484;CVLB BRASIL S.A;Conselho de Administração - Efetivos;0;6;0;N
16.233.389/0001-55;2024-12-31;10;148484;CVLB BRASIL S.A;Conselho de Administração - Suplentes;;;;S
16.233.389/0001-55;2024-12-31;10;148484;CVLB BRASIL S.A;Conselho Fiscal - Efetivos;;;;S
16.233.389/0001-55;2024-12-31;10;148484;CVLB BRASIL S.A;Conselho Fiscal - Suplentes;;;;S
16.233.389/0001-55;2024-12-31;10;148484;CVLB BRASIL S.A;Diretoria;0;6;0;N
16.590.234/0001-76;2024-12-31;23;147415;AZZAS 2154 S.A.;Conselho de Administração - Efetivos;;;;N
16.590.234/0001-76;2024-12-31;23;147415;AZZAS 2154 S.A.;Conselho de Administração - Suplentes;;;;N
16.590.234/0001-76;2024-12-31;23;147415;AZZAS 2154 S.A.;Conselho Fiscal - Efetivos;;;;S
16.590.234/0001-76;2024-12-31;23;147415;AZZAS 2154 S.A.;Conselho Fiscal - Suplentes;;;;S
16.590.234/0001-76;2024-12-31;23;147415;AZZAS 2154 S.A.;Diretoria;;;;N
17.167.396/0001-69;2024-12-31;7;146381;ALFA HOLDINGS S.A.;Conselho de Administração - Efetivos;0;3;0;N
17.167.396/0001-69;2024-12-31;7;146381;ALFA HOLDINGS S.A.;Conselho de Administração - Suplentes;0;3;0;N
17.167.396/0001-69;2024-12-31;7;146381;ALFA HOLDINGS S.A.;Conselho Fiscal - Efetivos;;;;S
17.167.396/0001-69;2024-12-31;7;146381;ALFA HOLDINGS S.A.;Conselho Fiscal - Suplentes;;;;S
17.167.396/0001-69;2024-12-31;7;146381;ALFA HOLDINGS S.A.;Diretoria;0;3;0;N
17.281.106/0001-03;2024-12-31;17;148260;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Conselho de Administração - Efetivos;0;0;7;N
17.281.106/0001-03;2024-12-31;17;148260;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Conselho de Administração - Suplentes;;;;S
17.281.106/0001-03;2024-12-31;17;148260;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Conselho Fiscal - Efetivos;0;0;3;N
17.281.106/0001-03;2024-12-31;17;148260;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Conselho Fiscal - Suplentes;0;0;2;N
17.281.106/0001-03;2024-12-31;17;148260;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria;0;0;5;N
17.314.329/0001-20;2024-12-31;17;148276;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Conselho de Administração - Efetivos;0;0;7;N
17.314.329/0001-20;2024-12-31;17;148276;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Conselho de Administração - Suplentes;;;;S
17.314.329/0001-20;2024-12-31;17;148276;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Conselho Fiscal - Efetivos;;;;S
17.314.329/0001-20;2024-12-31;17;148276;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Conselho Fiscal - Suplentes;;;;S
17.314.329/0001-20;2024-12-31;17;148276;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Diretoria;0;0;5;N
17.344.597/0001-94;2024-12-31;11;147073;BB SEGURIDADE PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;;;;N
17.344.597/0001-94;2024-12-31;11;147073;BB SEGURIDADE PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;;;;N
17.344.597/0001-94;2024-12-31;11;147073;BB SEGURIDADE PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;;;;N
17.344.597/0001-94;2024-12-31;11;147073;BB SEGURIDADE PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;;;;N
17.344.597/0001-94;2024-12-31;11;147073;BB SEGURIDADE PARTICIPAÇÕES S.A.;Diretoria;;;;N
18.174.270/0001-84;2024-12-31;5;148297;DOTZ S.A.;Conselho de Administração - Efetivos;0;7;0;N
18.174.270/0001-84;2024-12-31;5;148297;DOTZ S.A.;Conselho de Administração - Suplentes;;;;S
18.174.270/0001-84;2024-12-31;5;148297;DOTZ S.A.;Conselho Fiscal - Efetivos;;;;S
18.174.270/0001-84;2024-12-31;5;148297;DOTZ S.A.;Conselho Fiscal - Suplentes;;;;S
18.174.270/0001-84;2024-12-31;5;148297;DOTZ S.A.;Diretoria;0;4;0;N
18.328.118/0001-09;2024-12-31;12;147245;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;;;;N
18.328.118/0001-09;2024-12-31;12;147245;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;;;;N
18.328.118/0001-09;2024-12-31;12;147245;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;;;;N
18.328.118/0001-09;2024-12-31;12;147245;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;;;;N
18.328.118/0001-09;2024-12-31;12;147245;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;Diretoria;;;;N
18.483.666/0001-03;2024-12-31;5;148285;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;Conselho de Administração - Efetivos;0;4;0;N
18.483.666/0001-03;2024-12-31;5;148285;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;Conselho de Administração - Suplentes;0;0;0;N
18.483.666/0001-03;2024-12-31;5;148285;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;Conselho Fiscal - Efetivos;0;0;0;N
18.483.666/0001-03;2024-12-31;5;148285;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;Conselho Fiscal - Suplentes;0;0;0;N
18.483.666/0001-03;2024-12-31;5;148285;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;Diretoria;0;1;0;N
19.014.221/0001-47;2024-12-31;5;148296;CHINA THREE GORGES BRASIL ENERGIA S.A.;Conselho de Administração - Efetivos;0;5;0;N
19.014.221/0001-47;2024-12-31;5;148296;CHINA THREE GORGES BRASIL ENERGIA S.A.;Conselho de Administração - Suplentes;;;;S
19.014.221/0001-47;2024-12-31;5;148296;CHINA THREE GORGES BRASIL ENERGIA S.A.;Conselho Fiscal - Efetivos;;;;S
19.014.221/0001-47;2024-12-31;5;148296;CHINA THREE GORGES BRASIL ENERGIA S.A.;Conselho Fiscal - Suplentes;;;;S
19.014.221/0001-47;2024-12-31;5;148296;CHINA THREE GORGES BRASIL ENERGIA S.A.;Diretoria;0;4;0;N
19.526.748/0001-50;2024-12-31;4;146920;COMPANHIA INDUSTRIAL CATAGUASES;Conselho de Administração - Efetivos;;;;N
19.526.748/0001-50;2024-12-31;4;146920;COMPANHIA INDUSTRIAL CATAGUASES;Conselho de Administração - Suplentes;;;;N
19.526.748/0001-50;2024-12-31;4;146920;COMPANHIA INDUSTRIAL CATAGUASES;Conselho Fiscal - Efetivos;;;;N
19.526.748/0001-50;2024-12-31;4;146920;COMPANHIA INDUSTRIAL CATAGUASES;Conselho Fiscal - Suplentes;;;;N
19.526.748/0001-50;2024-12-31;4;146920;COMPANHIA INDUSTRIAL CATAGUASES;Diretoria;;;;N
20.247.322/0001-47;2024-12-31;13;147507;ALLIED TECNOLOGIA S.A.;Conselho de Administração - Efetivos;0;5;0;N
20.247.322/0001-47;2024-12-31;13;147507;ALLIED TECNOLOGIA S.A.;Conselho de Administração - Suplentes;;;;S
20.247.322/0001-47;2024-12-31;13;147507;ALLIED TECNOLOGIA S.A.;Conselho Fiscal - Efetivos;;;;S
20.247.322/0001-47;2024-12-31;13;147507;ALLIED TECNOLOGIA S.A.;Conselho Fiscal - Suplentes;;;;S
20.247.322/0001-47;2024-12-31;13;147507;ALLIED TECNOLOGIA S.A.;Diretoria;0;9;0;N
20.512.706/0001-40;2024-12-31;17;148495;VITRU EDUCAÇÃO S.A.;Conselho de Administração - Efetivos;0;10;0;N
20.512.706/0001-40;2024-12-31;17;148495;VITRU EDUCAÇÃO S.A.;Conselho de Administração - Suplentes;;;;S
20.512.706/0001-40;2024-12-31;17;148495;VITRU EDUCAÇÃO S.A.;Conselho Fiscal - Efetivos;;;;S
20.512.706/0001-40;2024-12-31;17;148495;VITRU EDUCAÇÃO S.A.;Conselho Fiscal - Suplentes;;;;S
20.512.706/0001-40;2024-12-31;17;148495;VITRU EDUCAÇÃO S.A.;Diretoria;0;4;0;N
21.240.146/0001-84;2024-12-31;15;146796;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Efetivos;;;;N
21.240.146/0001-84;2024-12-31;15;146796;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Suplentes;;;;N
21.240.146/0001-84;2024-12-31;15;146796;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Efetivos;;;;N
21.240.146/0001-84;2024-12-31;15;146796;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Suplentes;;;;N
21.240.146/0001-84;2024-12-31;15;146796;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Diretoria;;;;N
21.255.567/0001-89;2024-12-31;4;150786;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Efetivos;;3;;N
21.255.567/0001-89;2024-12-31;4;150786;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Suplentes;;;;S
21.255.567/0001-89;2024-12-31;4;150786;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Efetivos;;;;S
21.255.567/0001-89;2024-12-31;4;150786;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Suplentes;;;;S
21.255.567/0001-89;2024-12-31;4;150786;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;Diretoria;;2;;N
21.389.501/0001-81;2024-12-31;9;146086;COMPASS GÁS E ENERGIA S.A.;Conselho de Administração - Efetivos;;;;N
21.389.501/0001-81;2024-12-31;9;146086;COMPASS GÁS E ENERGIA S.A.;Conselho de Administração - Suplentes;;;;S
21.389.501/0001-81;2024-12-31;9;146086;COMPASS GÁS E ENERGIA S.A.;Conselho Fiscal - Efetivos;;;;S
21.389.501/0001-81;2024-12-31;9;146086;COMPASS GÁS E ENERGIA S.A.;Conselho Fiscal - Suplentes;;;;S
21.389.501/0001-81;2024-12-31;9;146086;COMPASS GÁS E ENERGIA S.A.;Diretoria;;;;N
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho de Administração - Efetivos;;;;N
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho de Administração - Suplentes;;;;N
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho Fiscal - Efetivos;;;;N
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Conselho Fiscal - Suplentes;;;;N
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Diretoria;;;;N
22.677.520/0001-76;2024-12-31;2;148088;CIA TECIDOS NORTE DE MINAS COTEMINAS;Conselho de Administração - Efetivos;;;;N
22.677.520/0001-76;2024-12-31;2;148088;CIA TECIDOS NORTE DE MINAS COTEMINAS;Conselho de Administração - Suplentes;;;;S
22.677.520/0001-76;2024-12-31;2;148088;CIA TECIDOS NORTE DE MINAS COTEMINAS;Conselho Fiscal - Efetivos;;;;S
22.677.520/0001-76;2024-12-31;2;148088;CIA TECIDOS NORTE DE MINAS COTEMINAS;Conselho Fiscal - Suplentes;;;;S
22.677.520/0001-76;2024-12-31;2;148088;CIA TECIDOS NORTE DE MINAS COTEMINAS;Diretoria;;;;N
23.236.821/0001-27;2024-12-31;5;148491;PATRIMAR ENGENHARIA S.A.;Conselho de Administração - Efetivos;0;5;0;N
23.236.821/0001-27;2024-12-31;5;148491;PATRIMAR ENGENHARIA S.A.;Conselho de Administração - Suplentes;;;;S
23.236.821/0001-27;2024-12-31;5;148491;PATRIMAR ENGENHARIA S.A.;Conselho Fiscal - Efetivos;;;;S
23.236.821/0001-27;2024-12-31;5;148491;PATRIMAR ENGENHARIA S.A.;Conselho Fiscal - Suplentes;;;;S
23.236.821/0001-27;2024-12-31;5;148491;PATRIMAR ENGENHARIA S.A.;Diretoria;0;10;0;N
24.230.275/0001-80;2024-12-31;7;148246;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho de Administração - Efetivos;0;6;0;N
24.230.275/0001-80;2024-12-31;7;148246;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho de Administração - Suplentes;;;;S
24.230.275/0001-80;2024-12-31;7;148246;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho Fiscal - Efetivos;0;3;0;N
24.230.275/0001-80;2024-12-31;7;148246;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Conselho Fiscal - Suplentes;0;3;0;N
24.230.275/0001-80;2024-12-31;7;148246;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Diretoria;0;7;0;N
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;Conselho de Administração - Efetivos;0;0;0;N
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;Conselho de Administração - Suplentes;;;;S
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;Conselho Fiscal - Efetivos;;;;S
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;Conselho Fiscal - Suplentes;;;;S
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;Diretoria;0;0;0;N
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;Conselho de Administração - Efetivos;0;4;0;N
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;Conselho de Administração - Suplentes;;;;S
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;Conselho Fiscal - Efetivos;0;3;0;N
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;Conselho Fiscal - Suplentes;0;3;0;N
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;Diretoria;0;4;0;N
26.462.693/0001-28;2024-12-31;5;148265;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho de Administração - Efetivos;0;6;0;N
26.462.693/0001-28;2024-12-31;5;148265;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho de Administração - Suplentes;;;;S
26.462.693/0001-28;2024-12-31;5;148265;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho Fiscal - Efetivos;;;;S
26.462.693/0001-28;2024-12-31;5;148265;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Conselho Fiscal - Suplentes;;;;S
26.462.693/0001-28;2024-12-31;5;148265;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Diretoria;0;4;0;N
27.157.474/0001-06;2024-12-31;6;147282;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Conselho de Administração - Efetivos;0;0;0;N
27.157.474/0001-06;2024-12-31;6;147282;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Conselho de Administração - Suplentes;0;0;0;N
27.157.474/0001-06;2024-12-31;6;147282;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Conselho Fiscal - Efetivos;0;0;0;N
27.157.474/0001-06;2024-12-31;6;147282;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Conselho Fiscal - Suplentes;0;0;0;N
27.157.474/0001-06;2024-12-31;6;147282;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Diretoria;0;0;0;N
27.956.690/0001-03;2024-12-31;2;149775;AUZZA SECURITIZADORA S. A.;Conselho de Administração - Efetivos;0;2;0;N
27.956.690/0001-03;2024-12-31;2;149775;AUZZA SECURITIZADORA S. A.;Conselho de Administração - Suplentes;;;;S
27.956.690/0001-03;2024-12-31;2;149775;AUZZA SECURITIZADORA S. A.;Conselho Fiscal - Efetivos;;;;S
27.956.690/0001-03;2024-12-31;2;149775;AUZZA SECURITIZADORA S. A.;Conselho Fiscal - Suplentes;;;;S
27.956.690/0001-03;2024-12-31;2;149775;AUZZA SECURITIZADORA S. A.;Diretoria;0;4;0;N
28.127.603/0001-78;2024-12-31;11;147037;BANESTES S.A. - BCO EST ESPIRITO SANTO;Conselho de Administração - Efetivos;;;;N
28.127.603/0001-78;2024-12-31;11;147037;BANESTES S.A. - BCO EST ESPIRITO SANTO;Conselho de Administração - Suplentes;;;;S
28.127.603/0001-78;2024-12-31;11;147037;BANESTES S.A. - BCO EST ESPIRITO SANTO;Conselho Fiscal - Efetivos;;;;N
28.127.603/0001-78;2024-12-31;11;147037;BANESTES S.A. - BCO EST ESPIRITO SANTO;Conselho Fiscal - Suplentes;;;;N
28.127.603/0001-78;2024-12-31;11;147037;BANESTES S.A. - BCO EST ESPIRITO SANTO;Diretoria;;;;N
28.152.650/0001-71;2024-12-31;3;147064;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Conselho de Administração - Efetivos;;;;N
28.152.650/0001-71;2024-12-31;3;147064;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Conselho de Administração - Suplentes;;;;N
28.152.650/0001-71;2024-12-31;3;147064;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Conselho Fiscal - Efetivos;;;;N
28.152.650/0001-71;2024-12-31;3;147064;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Conselho Fiscal - Suplentes;;;;N
28.152.650/0001-71;2024-12-31;3;147064;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Diretoria;;;;N
28.195.667/0001-06;2024-12-31;19;148133;BCO ABC BRASIL S.A.;Conselho de Administração - Efetivos;0;7;0;N
28.195.667/0001-06;2024-12-31;19;148133;BCO ABC BRASIL S.A.;Conselho de Administração - Suplentes;;;;S
28.195.667/0001-06;2024-12-31;19;148133;BCO ABC BRASIL S.A.;Conselho Fiscal - Efetivos;0;3;0;N
28.195.667/0001-06;2024-12-31;19;148133;BCO ABC BRASIL S.A.;Conselho Fiscal - Suplentes;0;3;0;N
28.195.667/0001-06;2024-12-31;19;148133;BCO ABC BRASIL S.A.;Diretoria;0;24;0;N
32.431.519/0001-10;2024-12-31;5;145704;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;;;;N
32.431.519/0001-10;2024-12-31;5;145704;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;;;;N
32.431.519/0001-10;2024-12-31;5;145704;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;;;;N
32.431.519/0001-10;2024-12-31;5;145704;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;;;;N
32.431.519/0001-10;2024-12-31;5;145704;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;Diretoria;;;;N
32.785.497/0001-97;2024-12-31;20;147822;NATURA &CO HOLDING S.A.;Conselho de Administração - Efetivos;0;0;0;N
32.785.497/0001-97;2024-12-31;20;147822;NATURA &CO HOLDING S.A.;Conselho de Administração - Suplentes;0;0;0;N
32.785.497/0001-97;2024-12-31;20;147822;NATURA &CO HOLDING S.A.;Conselho Fiscal - Efetivos;;;;S
32.785.497/0001-97;2024-12-31;20;147822;NATURA &CO HOLDING S.A.;Conselho Fiscal - Suplentes;;;;S
32.785.497/0001-97;2024-12-31;20;147822;NATURA &CO HOLDING S.A.;Diretoria;0;0;0;N
33.113.309/0001-47;2024-12-31;9;146500;VALID SOLUÇÕES S.A.;Conselho de Administração - Efetivos;;;;N
33.113.309/0001-47;2024-12-31;9;146500;VALID SOLUÇÕES S.A.;Conselho de Administração - Suplentes;;;;N
33.113.309/0001-47;2024-12-31;9;146500;VALID SOLUÇÕES S.A.;Conselho Fiscal - Efetivos;;;;N
33.113.309/0001-47;2024-12-31;9;146500;VALID SOLUÇÕES S.A.;Conselho Fiscal - Suplentes;;;;N
33.113.309/0001-47;2024-12-31;9;146500;VALID SOLUÇÕES S.A.;Diretoria;;;;N
33.256.439/0001-39;2024-12-31;7;146605;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração - Efetivos;;;;N
33.256.439/0001-39;2024-12-31;7;146605;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração - Suplentes;;;;N
33.256.439/0001-39;2024-12-31;7;146605;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal - Efetivos;;;;S
33.256.439/0001-39;2024-12-31;7;146605;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal - Suplentes;;;;S
33.256.439/0001-39;2024-12-31;7;146605;ULTRAPAR PARTICIPACOES S.A.;Diretoria;;;;N
33.376.989/0001-91;2024-12-31;18;147436;IRB - BRASIL RESSEGUROS S.A.;Conselho de Administração - Efetivos;;;;N
33.376.989/0001-91;2024-12-31;18;147436;IRB - BRASIL RESSEGUROS S.A.;Conselho de Administração - Suplentes;;;;N
33.376.989/0001-91;2024-12-31;18;147436;IRB - BRASIL RESSEGUROS S.A.;Conselho Fiscal - Efetivos;;;;N
33.376.989/0001-91;2024-12-31;18;147436;IRB - BRASIL RESSEGUROS S.A.;Conselho Fiscal - Suplentes;;;;N
33.376.989/0001-91;2024-12-31;18;147436;IRB - BRASIL RESSEGUROS S.A.;Diretoria;;;;N
33.386.210/0001-19;2024-12-31;3;146744;SONDOTECNICA ENGENHARIA SOLOS S.A.;Conselho de Administração - Efetivos;0;3;0;N
33.386.210/0001-19;2024-12-31;3;146744;SONDOTECNICA ENGENHARIA SOLOS S.A.;Conselho de Administração - Suplentes;;;;S
33.386.210/0001-19;2024-12-31;3;146744;SONDOTECNICA ENGENHARIA SOLOS S.A.;Conselho Fiscal - Efetivos;;;;S
33.386.210/0001-19;2024-12-31;3;146744;SONDOTECNICA ENGENHARIA SOLOS S.A.;Conselho Fiscal - Suplentes;;;;S
33.386.210/0001-19;2024-12-31;3;146744;SONDOTECNICA ENGENHARIA SOLOS S.A.;Diretoria;0;5;0;N
33.592.510/0001-54;2024-12-31;23;147435;VALE S.A.;Conselho de Administração - Efetivos;;;;N
33.592.510/0001-54;2024-12-31;23;147435;VALE S.A.;Conselho de Administração - Suplentes;;;;N
33.592.510/0001-54;2024-12-31;23;147435;VALE S.A.;Conselho Fiscal - Efetivos;;;;N
33.592.510/0001-54;2024-12-31;23;147435;VALE S.A.;Conselho Fiscal - Suplentes;;;;N
33.592.510/0001-54;2024-12-31;23;147435;VALE S.A.;Diretoria;;;;N
33.611.500/0001-19;2024-12-31;15;148343;GERDAU S.A.;Conselho de Administração - Efetivos;0;0;0;N
