CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Valor_Mobiliario;Quantidade_Pessoa_Fisica;Quantidade_Pessoa_Juridica;Quantidade_Investidor
51.137.031/0001-20;2024-12-31;3;144450;EPR LITORAL PIONEIRO S.A.;Debêntures;0;0;1
51.218.147/0001-93;2024-12-31;5;146705;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Debêntures;0;7;174
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;Debêntures;13504;10;0
51.742.485/0001-20;2024-12-31;4;146555;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;Debêntures;2;25;5
52.548.435/0001-79;2024-12-31;12;143746;JSL S.A.;Debêntures;327;84;74
53.113.791/0001-22;2024-12-31;11;147376;TOTVS S.A.;Debêntures;0;0;62
56.444.250/0001-75;2024-12-31;1;137919;HAUSCENTER SA;Debêntures;3;2;6
56.643.018/0001-66;2024-12-31;10;147453;EUCATEX S.A. INDUSTRIA E COMERCIO;Nota Comercial;0;0;1
58.430.828/0001-60;2024-12-31;6;147194;BLAU FARMACÊUTICA S.A.;Debêntures;0;0;2
59.105.999/0001-86;2024-12-31;6;146814;WHIRLPOOL S.A.;Debêntures;0;1;0
59.285.411/0001-13;2024-12-31;18;148270;BCO PAN S.A.;Letras Financeiras;0;1;28
59.546.515/0001-34;2024-12-31;8;148104;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Debêntures;0;0;14
59.546.515/0001-34;2024-12-31;8;148104;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Nota Comercial;0;0;1
59.981.829/0001-65;2024-12-31;9;146313;RODOBENS SA;Debêntures;0;0;1
60.444.437/0001-46;2024-12-31;9;147360;LIGHT SERVICOS DE ELETRICIDADE S.A.;Debêntures;16971;341;434
60.537.263/0001-66;2024-12-31;6;146734;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Debêntures;3642;43;28
60.543.816/0001-93;2024-12-31;14;147294;IGUATEMI S.A.;Debêntures;0;7;174
60.665.981/0001-18;2024-12-31;4;148020;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;Debêntures;0;0;49
60.730.348/0001-66;2024-12-31;7;147377;CIA MELHORAMENTOS DE SAO PAULO;Certificados de Recebíveis Imobiliários;74;0;5
60.840.055/0001-31;2024-12-31;8;147374;FLEURY S.A.;Debêntures;151;13;153
60.894.730/0001-05;2024-12-31;17;146837;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Debêntures;366;48;408
60.933.603/0001-78;2024-12-31;1;138261;CESP - CIA ENERGETICA DE SAO PAULO;Debêntures;0;0;30
61.079.117/0001-05;2024-12-31;11;148081;ALPARGATAS S.A.;Debêntures;0;0;4
61.088.894/0001-08;2024-12-31;5;146933;CAMBUCI S.A.;Debêntures;0;1;0
61.156.113/0001-75;2024-12-31;8;146524;IOCHPE MAXION S.A.;Debêntures;4;16;454
61.189.288/0001-89;2024-12-31;6;146805;MARISA LOJAS S.A.;Debêntures;3;0;1
61.189.288/0001-89;2024-12-31;6;146805;MARISA LOJAS S.A.;Nota Comercial;5;0;3
61.190.096/0001-92;2024-12-31;11;146646;EUROFARMA LABORATÓRIOS S.A.;Debêntures;0;25;399
61.409.892/0001-73;2024-12-31;11;147032;COMPANHIA BRASILEIRA DE ALUMÍNIO;Debêntures;0;0;1
61.486.650/0001-83;2024-12-31;14;148230;DIAGNOSTICOS DA AMERICA S.A.;Debêntures;29814;938;246
61.532.644/0001-15;2024-12-31;8;147440;ITAÚSA S.A.;Debêntures;49;20;574
61.532.644/0001-15;2024-12-31;8;147440;ITAÚSA S.A.;Nota Comercial;0;0;1
61.584.140/0001-49;2024-12-31;2;147281;REDE ENERGIA PARTICIPAÇÕES S.A.;Debêntures;0;0;3
61.585.865/0001-51;2024-12-31;13;146900;RAIA DROGASIL S.A.;Debêntures;21;16;260
61.695.227/0001-93;2024-12-31;12;147193;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Debêntures;10223;63;201
61.856.571/0001-17;2024-12-31;11;148092;CIA GAS DE SAO PAULO - COMGAS;Debêntures;8222;124;145
62.070.362/0001-06;2024-12-31;6;147395;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;Debêntures;42;40;136
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Letras Financeiras;0;0;60
62.258.884/0001-36;2024-12-31;7;146706;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Debêntures;0;3;0
62.307.848/0001-15;2024-12-31;13;144995;BANCO RCI BRASIL S.A.;Letras Financeiras;0;382;382
62.984.091/0001-02;2024-12-31;14;147981;CRUZEIRO DO SUL EDUCACIONAL S.A.;Debêntures;0;0;1
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Debêntures;4206;116;7
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Debêntures;4206;116;7
67.010.660/0001-24;2024-12-31;10;148168;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Certificados de Recebíveis Imobiliários;12000;0;0
67.571.414/0001-41;2024-12-31;13;147664;VIVER INCORPORADORA E CONSTRUTORA S.A.;Bônus de Subscrição;0;0;1
67.571.414/0001-41;2024-12-31;13;147664;VIVER INCORPORADORA E CONSTRUTORA S.A.;Certificados de Recebíveis Imobiliários;0;0;3
67.571.414/0001-41;2024-12-31;13;147664;VIVER INCORPORADORA E CONSTRUTORA S.A.;Debêntures;0;0;1
67.620.377/0001-14;2024-12-31;7;147278;MINERVA S.A.;Debêntures;2;9;176
67.620.377/0001-14;2024-12-31;7;147278;MINERVA S.A.;Nota Comercial;0;0;1
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Bônus de Subscrição;0;1;0
71.208.516/0001-74;2024-12-31;7;147521;ALGAR TELECOM S/A;Debêntures;7574;706;65
71.476.527/0001-35;2024-12-31;16;148082;CONSTRUTORA TENDA S.A.;Debêntures;4219;47;212
71.673.990/0001-77;2024-12-31;3;139243;NATURA COSMÉTICOS S.A.;Debêntures;130;36;247
71.673.990/0001-77;2024-12-31;3;139243;NATURA COSMÉTICOS S.A.;Nota Comercial;0;1;0
73.903.718/0001-61;2024-12-31;1;138410;SNB PARTICIPACOES SA;Debêntures;0;1;0
75.315.333/0001-09;2024-12-31;7;147348;ATACADÃO S.A.;Debêntures;0;165;3
75.609.123/0001-23;2024-12-31;7;148518;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Debêntures;0;0;64
75.609.123/0001-23;2024-12-31;7;148518;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Nota Comercial;0;0;4
76.483.817/0001-20;2024-12-31;15;147033;CIA PARANAENSE DE ENERGIA - COPEL;Debêntures;11274;1608;200
76.483.817/0001-20;2024-12-31;15;147033;CIA PARANAENSE DE ENERGIA - COPEL;Nota Comercial;0;84;6
76.484.013/0001-45;2024-12-31;12;147109;CIA SANEAMENTO DO PARANA - SANEPAR;Debêntures;4468;11;528
79.430.682/0001-22;2024-12-31;6;146410;FARMÁCIA E DROGARIA NISSEI S.A.;Debêntures;0;58;3
81.106.957/0001-19;2024-12-31;1;138112;DESCARBONIZE SOLUÇÕES S.A.;Debêntures;0;13;0
81.243.735/0001-48;2024-12-31;23;146813;POSITIVO TECNOLOGIA S.A.;Debêntures;0;79;10
81.243.735/0001-48;2024-12-31;23;146813;POSITIVO TECNOLOGIA S.A.;Nota Comercial;0;0;2
81.616.807/0001-55;2024-12-31;2;146642;GRANJA FARIA S.A.;Debêntures;0;1;0
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Debêntures;0;1;0
82.640.558/0001-04;2024-12-31;3;148107;KARSTEN S.A.;Debêntures;0;0;0
82.901.000/0001-27;2024-12-31;4;146945;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Debêntures;0;1;0
83.475.913/0001-91;2024-12-31;12;148381;PBG S/A;Debêntures;0;12;0
84.683.374/0001-49;2024-12-31;14;148080;TUPY S.A.;Debêntures;0;140;0
84.684.455/0001-63;2024-12-31;4;146208;TIGRE S.A. PARTICIPAÇÕES;Debêntures;0;0;91
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;Debêntures;0;1;1
87.870.952/0001-44;2024-12-31;4;144225;BORRACHAS VIPAL S.A.;Debêntures;0;103;3
88.610.126/0001-29;2024-12-31;11;146627;FRASLE MOBILITY S.A.;Debêntures;0;2;0
89.086.144/0001-16;2024-12-31;9;147750;RANDONCORP S.A.;Debêntures;0;13;297
89.463.822/0001-12;2024-12-31;20;148312;LUPATECH S.A;Bônus de Subscrição;32;1285;1317
89.637.490/0001-45;2024-12-31;9;147821;KLABIN S.A.;Debêntures;47914;541;41
89.637.490/0001-45;2024-12-31;9;147821;KLABIN S.A.;Nota Comercial;0;1;0
90.441.460/0001-48;2024-12-31;4;144504;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Nota Comercial;0;0;1
92.665.611/0001-77;2024-12-31;5;147972;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Debêntures;0;30;0
92.702.067/0001-96;2024-12-31;14;147223;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Letras Financeiras;0;0;79
92.715.812/0001-31;2024-12-31;9;148021;CPFL TRANSMISSÃO S.A.;Debêntures;1606;6;564
92.749.225/0001-63;2024-12-31;2;147222;HERCULES S.A. FABRICA DE TALHERES;Debêntures;1;0;0
92.754.738/0001-62;2024-12-31;11;148165;LOJAS RENNER S.A.;Debêntures;0;1;145
92.791.243/0001-03;2024-12-31;5;148160;IRANI PAPEL E EMBALAGEM S.A.;Debêntures;0;1;1
92.802.784/0001-90;2024-12-31;9;146863;CIA RIOGRANDENSE DE SANEAMENTO;Debêntures;6646;660;660
96.298.013/0001-68;2024-12-31;11;147649;PACAEMBU CONSTRUTORA S.A.;Nota Comercial;0;0;1
96.418.264/0218-02;2024-12-31;9;145538;LOJAS QUERO QUERO S.A.;Debêntures;0;3;0
97.191.902/0001-94;2024-12-31;7;147474;CONSERVAS ODERICH S.A.;Debêntures;5;1;0
97.837.181/0001-47;2024-12-31;13;147026;DEXCO S.A.;Debêntures;0;0;7
97.837.181/0001-47;2024-12-31;13;147026;DEXCO S.A.;Nota Comercial;0;5;1
