CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Quantidade_Acionistas_PF;Quantidade_Acionistas_PJ;Quantidade_Acionistas_Investidores_Institucionais;Quantidade_Acoes_Ordinarias_Circulacao;Percentual_Acoes_Ordinarias_Circulacao;Quantidade_Acoes_Preferenciais_Circulacao;Percentual_Acoes_Preferenciais_Circulacao;Quantidade_Total_Acoes_Circulacao;Percentual_Total_Acoes_Circulacao;Data_Ultima_Assembleia
14.388.334/0001-99;2024-12-31;11;146810;PARANA BCO S.A.;20;0;0;0;0.000000;0;0.000000;0;0.000000;2025-02-11
14.776.142/0001-50;2024-12-31;7;148131;WESTWING COMÉRCIO VAREJISTA S.A.;5826;33;49;11057029;99.529000;0;0.000000;11057029;99.529000;2024-04-26
14.785.152/0001-51;2024-12-31;7;146689;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;3351;146;93;47668066;46.195000;0;0.000000;47668066;46.195000;2024-04-24
14.796.754/0001-04;2024-12-31;3;140776;ENGELHART CTP (BRASIL) S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-06-25
14.807.945/0001-24;2024-12-31;3;146274;SANSUY S.A. INDUSTRIA DE PLASTICOS;1511;58;0;480210;18.067000;2844541;56.233000;3324751;43.087000;2025-03-31
14.882.295/0001-81;2024-12-31;6;146552;CBO HOLDING S.A.;0;5;0;33934772;24.480000;0;0.000000;33934772;24.480000;2025-04-24
14.998.371/0001-19;2024-12-31;5;145830;J. MACEDO S.A.;30;6;0;19404;100.000000;0;0.000000;19404;100.000000;2025-03-17
15.073.274/0001-88;2024-12-31;1;138753;PPLA PARTICIPATIONS LTD.;72563;1990;956;0;0.000000;2814666;100.000000;2814666;100.000000;2024-05-31
15.090.690/0001-94;2024-12-31;4;148247;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-04-16
15.114.494/0001-02;2024-12-31;4;146133;CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.;0;0;3;0;0.000000;0;0.000000;0;0.000000;2023-07-18
15.115.504/0001-24;2024-12-31;3;147108;TRONOX PIGMENTOS DO BRASIL S.A.;4927;168;97;99275;0.977000;8128433;43.098000;8227708;28.353000;2024-04-26
15.139.629/0001-94;2024-12-31;7;146411;CIA ELETRICIDADE EST. DA BAHIA - COELBA;3188;273;11;2356751;1.551000;283372;0.257000;2640123;1.007000;2024-04-15
15.141.799/0001-03;2024-12-31;5;146708;CIA FERRO LIGAS DA BAHIA - FERBASA;39136;140;287;1251904;1.063000;160507700;68.171000;161759604;45.802000;2025-04-17
15.385.166/0001-40;2024-12-31;3;143686;EQUIPAV SANEAMENTO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-11-04
15.413.826/0001-50;2024-12-31;7;148378;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;1;2;0;421;0.065000;0;0.000000;421;0.065000;2024-04-25
15.440.708/0001-30;2024-12-31;4;148083;CONCESSIONÁRIA VIARIO S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-16
15.484.093/0001-44;2024-12-31;14;148249;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-04-16
15.494.541/0001-90;2024-12-31;3;146429;SALUS INFRAESTRUTURA PORTUARIA SA;0;2;0;4200;1.000000;0;0.000000;4200;1.000000;2022-03-30
15.578.569/0001-06;2024-12-31;14;147292;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;0;2;0;3033541675;100.000000;0;0.000000;3033541675;100.000000;2017-12-07
15.688.041/0001-90;2024-12-31;1;138490;MBK SECURITIZADORA SA;1;1;0;13354;100.000000;0;0.000000;13354;100.000000;2016-04-30
16.233.389/0001-55;2024-12-31;10;148484;CVLB BRASIL S.A;11;4;0;0;0.000000;0;0.000000;0;0.000000;2024-03-28
16.234.171/0001-15;2024-12-31;7;147134;METANOR SA METANOL DO NE;118;135;6;97768099;100.000000;196571002;100.000000;294339101;100.000000;2024-04-30
16.404.287/0001-55;2024-12-31;11;146712;SUZANO S.A.;85528;1040;1714;630821784;49.902000;0;0.000000;630821784;49.902000;2024-08-09
16.590.234/0001-76;2024-12-31;23;147415;AZZAS 2154 S.A.;39235;226;407;136643320;66.174000;0;0.000000;136643320;66.174000;2024-07-31
16.614.075/0001-00;2024-12-31;6;146908;DIRECIONAL ENGENHARIA S.A.;48037;560;830;108543538;62.561000;0;0.000000;108543538;62.561000;2025-04-30
16.670.085/0001-55;2024-12-31;13;147999;LOCALIZA RENT A CAR S.A.;42620;1347;343;979108879;90.439000;0;0.000000;979108879;90.439000;2025-05-09
16.676.520/0001-59;2024-12-31;17;148109;HOSPITAL MATER DEI S.A.;4421;38;207;63944703;18.839000;0;0.000000;63944703;18.839000;2024-04-30
16.811.931/0001-00;2024-12-31;8;143647;ALPHAVILLE S.A.;776;12;39;41730179;21.364000;0;0.000000;41730179;21.364000;2024-05-14
16.838.421/0001-26;2024-12-31;4;144759;XP INVESTIMENTOS S.A.;0;1;0;2503189246;100.000000;0;0.000000;2503189246;100.000000;2024-05-10
16.922.038/0001-51;2024-12-31;8;146694;ENJOEI S.A.;23094;167;167;133193864;64.967000;0;0.000000;133193864;64.967000;2024-07-15
17.155.730/0001-64;2024-12-31;11;148065;CIA ENERGETICA DE MINAS GERAIS - CEMIG;516886;3321;1368;469061115;49.034000;1904057894;99.941000;2373119009;82.925000;2025-04-30
17.159.229/0001-76;2024-12-31;1;137952;LABORATÓRIO TEUTO BRASILEIRO S.A.;6;0;0;0;0.000000;0;0.000000;0;0.000000;2023-04-30
17.161.241/0001-15;2024-12-31;5;144280;MINASMAQUINAS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-11-07
17.162.082/0001-73;2024-12-31;1;138104;MENDES JUNIOR ENGENHARIA S.A.;3531;41;21;17673;0.253000;313613;9.410000;331286;3.213000;2023-04-28
17.167.396/0001-69;2024-12-31;7;146381;ALFA HOLDINGS S.A.;11655;1819;10;2739166;5.953000;13813701;35.721000;16552867;19.547000;2024-03-28
17.184.037/0001-10;2024-12-31;10;147512;BCO MERCANTIL DO BRASIL S.A.;6131;1040;27;21602281;33.155000;26808449;67.569000;48410730;46.180000;2025-01-31
17.234.244/0001-31;2024-12-31;1;138588;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;0;3;0;550871212;100.000000;0;0.000000;550871212;100.000000;2023-03-30
17.245.234/0001-00;2024-12-31;9;146935;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2911;37;4;2221800;38.930000;3909328;91.065000;6131128;61.311000;2024-04-30
17.281.106/0001-03;2024-12-31;17;148260;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;158806;1426;321;188462398;49.562000;0;0.000000;188462398;49.562000;2024-04-26
17.314.329/0001-20;2024-12-31;17;148276;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;32448;115;96;286676540;100.000000;0;0.000000;286676540;100.000000;2024-04-26
17.344.597/0001-94;2024-12-31;11;147073;BB SEGURIDADE PARTICIPAÇÕES S.A.;528094;3287;1360;637332335;31.867000;0;0.000000;637332335;31.867000;2024-04-30
17.359.233/0001-88;2024-12-31;1;137822;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;45;0;0;383000000;100.000000;0;0.000000;383000000;100.000000;2023-03-02
18.174.270/0001-84;2024-12-31;5;148297;DOTZ S.A.;2591;37;1;4076237;30.598000;0;0.000000;4076237;30.598000;2025-04-29
18.328.118/0001-09;2024-12-31;12;147245;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;96010;390;437;295519280;63.863000;0;0.000000;295519280;63.863000;2024-04-30
18.483.666/0001-03;2024-12-31;5;148285;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;7;0;0;0;0.000000;0;0.000000;0;0.000000;2023-08-15
18.494.485/0001-82;2024-12-31;5;144890;PORTO SUDESTE V.M. S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
18.572.225/0001-88;2024-12-31;2;144480;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;0;1;0;380000000;100.000000;0;0.000000;380000000;100.000000;2018-09-27
18.593.815/0001-97;2024-12-31;12;146799;PRINER SERVIÇOS INDUSTRIAIS S.A.;10222;280;56;45930223;98.308000;0;0.000000;45930223;98.308000;2025-04-29
18.903.785/0001-78;2024-12-31;7;146602;HOLDING DO ARAGUAIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2025-04-16
19.014.221/0001-47;2024-12-31;5;148296;CHINA THREE GORGES BRASIL ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
19.208.022/0001-70;2024-12-31;6;146599;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-04-16
19.403.252/0001-90;2024-12-31;5;146099;EMCCAMP RESIDENCIAL S.A.;7;0;0;0;0.000000;0;0.000000;0;0.000000;2021-07-31
19.521.322/0001-04;2024-12-31;5;146021;CONCESSIONÁRIA ROTA DO OESTE S.A.;0;1;0;2381810532;100.000000;0;0.000000;2381810532;100.000000;2025-03-18
19.526.748/0001-50;2024-12-31;4;146920;COMPANHIA INDUSTRIAL CATAGUASES;136;6;0;25156;17.445000;120;10.821000;25276;17.395000;2022-04-18
19.527.586/0001-75;2024-12-31;6;145234;COMPANHIA ENERGÉTICA SINOP S/A;0;3;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
19.527.639/0001-58;2024-12-31;5;147295;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-25
19.642.306/0001-70;2024-12-31;3;145582;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-15
19.726.048/0001-00;2024-12-31;3;143682;CONCESSIONÁRIA BR-040 S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
19.796.586/0001-70;2024-12-31;4;141567;BRISANET PARTICIPAÇÕES S.A.;11347;60;154;89990068;20.038000;0;0.000000;89990068;20.038000;2024-04-25
20.247.322/0001-47;2024-12-31;13;147507;ALLIED TECNOLOGIA S.A.;15248;55;83;28351690;30.029000;0;0.000000;28351690;30.029000;2025-04-25
20.258.278/0001-70;2024-12-31;9;146487;OUROFINO S.A.;4087;71;27;23165733;42.940000;0;0.000000;23165733;42.940000;2024-04-29
20.512.706/0001-40;2024-12-31;17;148495;VITRU EDUCAÇÃO S.A.;0;1;9;134172428;100.000000;0;0.000000;134172428;100.000000;2024-04-19
20.514.555/0001-69;2024-12-31;4;142421;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-11-07
20.514.590/0001-88;2024-12-31;3;142059;ARGO V TRANSMISSÃO DE ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-11-07
21.110.778/0001-23;2024-12-31;2;145188;OLIVEIRA TRUST S.A.;13;1;0;3524496;2.046000;7048992;4.174000;10573488;3.099000;2023-10-30
21.240.146/0001-84;2024-12-31;15;146796;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;9647;0;62;5419755;31.938000;0;0.000000;5419755;31.938000;2024-04-03
21.254.073/0001-80;2024-12-31;3;148061;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;400;5;0;4117938;54.256000;0;0.000000;4117938;54.256000;2023-01-23
21.255.567/0001-89;2024-12-31;4;150786;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;9021;96;1;866821;9.115000;11221295;61.270000;12088116;43.444000;2023-04-28
21.314.559/0001-66;2024-12-31;15;147353;MOVIDA PARTICIPACOES SA;70814;764;919;121834637;35.017000;0;0.000000;121834637;35.017000;2024-04-29
21.389.501/0001-81;2024-12-31;9;146086;COMPASS GÁS E ENERGIA S.A.;1;1;20;0;0.000000;85702405;100.000000;85702405;12.000000;2024-04-26
21.414.457/0001-12;2024-12-31;1;138199;LEADS CIA. SECURITIZADORA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-10-20
21.728.083/0001-00;2024-12-31;4;142061;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-04-28
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;0;1;1;0;0.000000;0;0.000000;0;0.000000;2018-06-01
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;0;1;1;0;0.000000;0;0.000000;0;0.000000;2018-06-01
22.163.297/0001-49;2024-12-31;5;148019;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-04-16
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;0;2;0;1319959;0.860000;0;0.000000;1319959;0.430000;2023-12-26
22.266.175/0001-88;2024-12-31;11;147115;FERTILIZANTES HERINGER S.A.;8603;32;10;5397996;10.023000;0;0.000000;5397996;10.023000;2024-04-29
22.543.331/0001-00;2024-12-31;6;144042;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;282438;1114;751;517500000;17.250000;0;0.000000;517500000;17.250000;2024-04-25
22.677.520/0001-76;2024-12-31;2;148088;CIA TECIDOS NORTE DE MINAS COTEMINAS;2454;1501;2;289370;2.080000;14130635;84.495000;14420005;47.068000;2023-04-28
23.041.875/0001-37;2024-12-31;6;146252;ALMACENES ÉXITO S.A.;58;5;4;125639092;9.343000;0;0.000000;125639092;9.343000;2024-02-21
23.096.269/0001-19;2024-12-31;3;147327;RIO PARANA ENERGIA S.A.;0;2;0;2338108737;33.333000;0;0.000000;2338108737;33.333000;2024-04-30
23.236.821/0001-27;2024-12-31;5;148491;PATRIMAR ENGENHARIA S.A.;4;1;0;0;0.000000;0;0.000000;0;0.000000;2023-04-28
23.373.000/0001-32;2024-12-31;15;148175;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;46722;344;784;485166826;44.880000;0;0.000000;485166826;44.880000;2024-04-25
23.438.929/0001-00;2024-12-31;12;148043;ALARES INTERNET PARTICIPAÇÕES S/A;11;0;1;0;0.000000;0;0.000000;0;0.000000;2024-04-30
23.994.857/0001-70;2024-12-31;6;146286;ATOM EDUCAÇÃO E EDITORA S.A.;4933;14;11;5887895;24.734000;0;0.000000;5887895;24.734000;2024-12-26
24.230.275/0001-80;2024-12-31;7;148246;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;10364;78;228;54539741;26.748000;0;0.000000;54539741;26.748000;2024-09-04
24.396.489/0001-20;2024-12-31;8;148154;BRK AMBIENTAL PARTICIPAÇÕES S.A.;0;0;2;0;0.000000;0;0.000000;0;0.000000;2024-04-22
24.624.490/0001-65;2024-12-31;3;142055;ARGO TRANSMISSÃO DE ENERGIA S/A;0;1;0;500000000;100.000000;0;0.000000;500000000;100.000000;2018-03-01
24.624.551/0001-94;2024-12-31;1;144092;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;0;2;1;0;0.000000;0;0.000000;0;0.000000;2019-02-27
24.921.465/0001-43;2024-12-31;5;144555;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;1;2;4;134775745;100.000000;0;0.000000;134775745;100.000000;2023-10-31
24.962.466/0001-36;2024-12-31;8;145144;RUMO MALHA NORTE S.A.;0;0;5;705365;0.064000;5008442;6.129000;5713807;0.480000;2023-04-26
24.990.777/0001-09;2024-12-31;9;146536;GRUPO MATEUS S.A.;42911;275;282;461916853;20.544000;0;0.000000;461916853;20.544000;2024-04-20
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;327;19;3;0;0.000000;0;0.000000;0;0.000000;2023-09-20
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-03-14
26.072.786/0001-46;2024-12-31;3;143431;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;55;14;1;229410000;100.000000;0;0.000000;229410000;100.000000;2024-08-19
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;5321;59;24;10255340;25.625000;0;0.000000;10255340;25.625000;2024-11-19
26.462.693/0001-28;2024-12-31;5;148265;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;28153;213;256;73950129;37.061000;0;0.000000;73950129;37.061000;2024-04-22
26.609.050/0001-64;2024-12-31;2;142395;TRAVESSIA SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-29
26.659.061/0001-59;2024-12-31;13;147380;MPM CORPÓREOS S.A.;17646;0;180;189392738;52.402000;0;0.000000;189392738;52.402000;2024-11-30
26.664.057/0001-89;2024-12-31;1;138743;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;0;1;0;580628065;100.000000;0;0.000000;580628065;100.000000;2018-03-08
26.845.702/0001-60;2024-12-31;5;143760;BELÉM TRANSMISSORA DE ENERGIA S.A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-26
26.982.634/0001-80;2024-12-31;2;142540;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;16;6;1;2823;22.541000;2845;44.122000;5668;29.876000;2022-12-29
27.093.558/0001-15;2024-12-31;12;146558;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;13353;311;46;170940549;72.996000;0;0.000000;170940549;72.996000;2024-12-16
27.137.879/0001-74;2024-12-31;5;139620;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;2;1;0;0;0.000000;0;0.000000;0;0.000000;2017-02-03
27.157.474/0001-06;2024-12-31;6;147282;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-19
27.743.642/0001-37;2024-12-31;6;146013;CONSTRUTORA METROCASA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-05-25
27.956.690/0001-03;2024-12-31;2;149775;AUZZA SECURITIZADORA S. A.;4;1;0;0;0.000000;0;0.000000;0;0.000000;2020-12-31
27.967.244/0001-02;2024-12-31;6;148127;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-25
28.019.100/0001-89;2024-12-31;2;139439;VIAPAULISTA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-05-17
28.127.603/0001-78;2024-12-31;11;147037;BANESTES S.A. - BCO EST ESPIRITO SANTO;45531;64;13;11997071;5.193000;2514360;2.961000;14511431;4.593000;2024-04-26
28.152.650/0001-71;2024-12-31;3;147064;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
28.195.667/0001-06;2024-12-31;19;148133;BCO ABC BRASIL S.A.;58724;579;289;0;0.000000;73106941;60.074000;73106941;29.881000;2024-04-26
28.201.130/0001-01;2024-12-31;2;146960;ENERGISA TRANSMISSÃO DE ENERGIA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-27
28.594.234/0001-23;2024-12-31;12;146823;AUREN ENERGIA S.A.;155668;734;619;323738747;30.821000;0;0.000000;323738747;30.821000;2024-09-10
28.925.264/0001-75;2024-12-31;3;142178;COMPANHIA ENERGÉTICA JAGUARA;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
28.942.127/0001-49;2024-12-31;2;142177;COMPANHIA ENERGÉTICA MIRANDA;0;2;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
29.780.061/0001-09;2024-12-31;4;147715;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;3541;203;203;24510971;42.453000;0;0.000000;24510971;42.453000;2024-04-26
29.884.545/0001-90;2024-12-31;7;146603;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-04-16
29.950.060/0001-57;2024-12-31;4;148015;NORTEC QUÍMICA S.A.;3;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-30
29.980.141/0001-08;2024-12-31;4;143448;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-25
30.213.493/0001-09;2024-12-31;7;145695;TEGRA INCORPORADORA S.A.;0;1;1;0;0.000000;0;0.000000;0;0.000000;2024-03-18
30.306.294/0001-45;2024-12-31;7;143930;BCO BTG PACTUAL S.A.;78204;2024;985;1287247964;17.769000;2574884708;60.416000;3862132672;33.566000;2024-04-30
30.540.991/0001-66;2024-12-31;2;142326;HAGA S.A. INDUSTRIA E COMERCIO;5310;35;0;1081937;27.276000;7931997;99.983000;9013934;75.747000;2023-04-28
31.001.230/0001-07;2024-12-31;2;141585;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;0;1;0;85600000;100.000000;0;0.000000;85600000;100.000000;2023-10-10
31.553.627/0001-01;2024-12-31;8;146847;GRUPO TOKY S.A.;4765;86;13;115199986;93.839000;0;0.000000;115199986;93.839000;2024-09-20
31.748.174/0001-60;2024-12-31;7;147345;VERO S.A.;27;7;3;0;0.000000;0;0.000000;0;0.000000;2025-01-02
32.021.201/0001-61;2024-12-31;1;138807;ORIGEM ENERGIA S.A.;3;0;2;0;0.000000;0;0.000000;0;0.000000;2024-04-30
32.161.500/0001-00;2024-12-31;4;148041;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-15
32.431.519/0001-10;2024-12-31;5;145704;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-08-28
32.681.371/0001-72;2024-12-31;5;144861;VIX LOGÍSTICA S.A.;1;2;0;0;0.000000;0;0.000000;0;0.000000;2025-02-14
32.785.497/0001-97;2024-12-31;20;147822;NATURA &CO HOLDING S.A.;53751;1064;247;842398224;60.577000;0;0.000000;842398224;60.577000;2024-04-26
33.000.167/0001-01;2024-12-31;28;148031;PETROLEO BRASILEIRO S.A. PETROBRAS;905484;5344;2372;3483155534;46.803000;4410955873;80.987000;7894111407;61.248000;2024-04-25
33.035.536/0001-00;2024-12-31;6;146937;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;0;0;0;0;0.000000;0;0.000000;0;0.000000;
33.040.601/0001-87;2024-12-31;6;147513;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;510;54;3;450065;1.869000;1474237;8.716000;1924302;4.694000;2025-01-07
33.041.260/0652-90;2024-12-31;11;146755;GRUPO CASAS BAHIA S.A.;316344;1079;395;94965690;99.872000;0;0.000000;94965690;99.872000;2024-04-30
33.042.730/0001-04;2024-12-31;8;147221;CIA SIDERURGICA NACIONAL;89104;1983;1922;727459637;54.857000;0;0.000000;727459637;54.857000;2024-04-26
33.050.071/0001-58;2024-12-31;11;147450;AMPLA ENERGIA E SERVICOS S.A.;1030;37;3;486175;0.191000;0;0.000000;486175;0.191000;2024-04-26
33.050.196/0001-88;2024-12-31;6;146679;CIA PAULISTA DE FORCA E LUZ;0;1;0;0;0.000000;0;0.000000;0;0.000000;2024-04-25
33.102.476/0001-92;2024-12-31;3;147425;MONTEIRO ARANHA S.A.;263;8;13;563641;4.601000;0;0.000000;563641;4.601000;2024-05-31
33.113.309/0001-47;2024-12-31;9;146500;VALID SOLUÇÕES S.A.;20938;212;201;76026408;92.901000;0;0.000000;76026408;92.901000;2025-04-22
33.130.691/0001-05;2024-12-31;7;143811;WILSON SONS S.A.;2333;125;158;185686454;42.108000;0;0.000000;185686454;42.108000;2024-04-22
33.200.049/0001-47;2024-12-31;5;147651;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;1987;40;10;193004;1.842000;2369881;30.019000;2562885;13.950000;2023-04-28
33.228.024/0001-51;2024-12-31;9;147518;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;4336;25;19;810490;4.891000;4690765;23.639000;5501255;15.107000;2024-04-29
33.256.439/0001-39;2024-12-31;7;146605;ULTRAPAR PARTICIPACOES S.A.;29338;684;1467;1089082981;97.631000;0;0.000000;1089082981;97.631000;2025-04-16
33.352.394/0001-04;2024-12-31;9;146475;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;666;7;0;2450;0.000000;0;0.000000;2450;0.000000;2020-12-31
33.376.989/0001-91;2024-12-31;18;147436;IRB - BRASIL RESSEGUROS S.A.;185427;849;336;81838243;99.994000;0;0.000000;81838243;99.994000;2024-04-30
33.386.210/0001-19;2024-12-31;3;146744;SONDOTECNICA ENGENHARIA SOLOS S.A.;849;8;13;20565;2.402000;299542;18.699000;320107;13.024000;2024-04-30
33.412.081/0001-96;2024-12-31;3;146278;REFINARIA DE PETROLEOS MANGUINHOS S.A.;5372;31;0;21840391;32.265000;0;0.000000;21840391;32.265000;2024-07-15
33.453.598/0001-23;2024-03-31;21;141260;RAÍZEN S.A.;120450;655;364;0;0.000000;1192947233;87.785000;1192947233;11.523000;2023-07-26
33.467.572/0001-34;2024-12-31;2;147051;TEKNO S.A. - INDUSTRIA E COMERCIO;511;13;9;379215;23.894000;553709;40.693000;932924;31.648000;2024-04-25
33.541.368/0001-16;2024-12-31;6;146811;AXIA ENERGIA NORDESTE S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-01-04
33.572.408/0001-97;2024-12-31;10;146567;RUMO MALHA CENTRAL S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-11-11
33.592.510/0001-54;2024-12-31;23;147435;VALE S.A.;932566;15779;1419;4267772018;94.024000;12;100.000000;4267772030;94.024000;2025-04-30
33.611.500/0001-19;2024-12-31;15;148343;GERDAU S.A.;254931;3384;1316;15393604;2.143000;1289380580;98.437000;1304774184;64.332000;2025-04-10
33.839.910/0001-11;2024-12-31;14;147740;VIVARA PARTICIPAÇÕES S.A.;46993;545;884;123160591;52.143000;0;0.000000;123160591;52.143000;2024-09-02
33.938.119/0001-69;2024-12-31;10;147580;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;142;11;6;417891;0.161000;0;0.000000;417891;0.161000;2024-04-29
33.958.695/0001-78;2024-12-31;6;146559;UNIPAR CARBOCLORO S.A.;105516;528;365;1001333;2.564000;51487419;69.471000;52488752;46.379000;2024-04-18
34.169.557/0001-72;2024-12-31;1;138626;BCO MERCANTIL DE INVESTIMENTOS S.A.;2723;402;1;73082;1.776000;287211;40.444000;360293;7.467000;2023-12-11
34.274.233/0001-02;2024-12-31;19;148521;VIBRA ENERGIA S/A;85864;583;912;1113939036;99.548000;0;0.000000;1113939036;99.548000;2024-04-18
35.522.178/0001-87;2024-12-31;1;138338;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-09-16
35.593.905/0001-05;2024-12-31;4;146600;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2025-04-16
