CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Nome_Responsavel;Cargo_Responsavel
17.314.329/0001-20;2024-12-31;17;148276;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Rafael Bossolani;Diretor de Relações com Investidores
17.314.329/0001-20;2024-12-31;17;148276;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Natália Lacava;Diretor Presidente/Relações com Investidores
17.344.597/0001-94;2024-12-31;11;147073;BB SEGURIDADE PARTICIPAÇÕES S.A.;André Gustavo Borba Assumpção Haui;Diretor Presidente
17.344.597/0001-94;2024-12-31;11;147073;BB SEGURIDADE PARTICIPAÇÕES S.A.;Rafael Augusto Sperendio;Diretor de Relações com Investidores
17.359.233/0001-88;2024-12-31;1;137822;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Alberto Portugal Milward de Azevedo;Diretor Presidente/Relações com Investidores
18.174.270/0001-84;2024-12-31;5;148297;DOTZ S.A.;Otávio Augusto Gomes de Araujo;Diretor Presidente
18.174.270/0001-84;2024-12-31;5;148297;DOTZ S.A.;Cynthia May Hobbs Pinho;Diretor de Relações com Investidores
18.328.118/0001-09;2024-12-31;12;147245;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;Sergio Zimerman;Diretor Presidente
18.328.118/0001-09;2024-12-31;12;147245;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;Aline Ferreira Penna Peli;Diretor de Relações com Investidores
18.483.666/0001-03;2024-12-31;5;148285;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;Frederico José Humberg;Diretor Presidente/Relações com Investidores
18.494.485/0001-82;2024-12-31;5;144890;PORTO SUDESTE V.M. S.A.;Thiago Roldão;Diretor de Relações com Investidores
18.494.485/0001-82;2024-12-31;5;144890;PORTO SUDESTE V.M. S.A.;Jayme Nicolato;Diretor Presidente
18.572.225/0001-88;2024-12-31;2;144480;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;Odenir José Sanches;Diretor Presidente
18.572.225/0001-88;2024-12-31;2;144480;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;Daniel Severo Amaral;Diretor de Relações com Investidores
18.593.815/0001-97;2024-12-31;12;146799;PRINER SERVIÇOS INDUSTRIAIS S.A.;Túlio Cintra;Diretor Presidente
18.593.815/0001-97;2024-12-31;12;146799;PRINER SERVIÇOS INDUSTRIAIS S.A.;Marcelo Gonçalves Costa;Diretor de Relações com Investidores
18.593.815/0001-97;2024-12-31;12;146799;PRINER SERVIÇOS INDUSTRIAIS S.A.;TULIO CINTRA;Diretor Presidente/Relações com Investidores
18.903.785/0001-78;2024-12-31;7;146602;HOLDING DO ARAGUAIA S.A.;Rui Juarez Klein;Diretor Presidente
18.903.785/0001-78;2024-12-31;7;146602;HOLDING DO ARAGUAIA S.A.;Sidney Vilar Rodrigues Filho;Diretor de Relações com Investidores
19.014.221/0001-47;2024-12-31;5;148296;CHINA THREE GORGES BRASIL ENERGIA S.A.;SILVIO ALEXANDRE SCUCUGLIA DA SILVA;Diretor de Relações com Investidores
19.014.221/0001-47;2024-12-31;5;148296;CHINA THREE GORGES BRASIL ENERGIA S.A.;Zhang Liyi;Diretor Presidente
19.208.022/0001-70;2024-12-31;6;146599;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;Alberto Luiz Lodi;Diretor Presidente
19.208.022/0001-70;2024-12-31;6;146599;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;Matheus da Silva Pereira Fernandes;Diretor de Relações com Investidores
19.403.252/0001-90;2024-12-31;5;146099;EMCCAMP RESIDENCIAL S.A.;Regis Guimarães Campos;Diretor Presidente
19.403.252/0001-90;2024-12-31;5;146099;EMCCAMP RESIDENCIAL S.A.;André Alves Avelar;Diretor de Relações com Investidores
19.403.252/0001-90;2024-12-31;5;146099;EMCCAMP RESIDENCIAL S.A.;Regis Guimarães Campos;Diretor Presidente
19.521.322/0001-04;2024-12-31;5;146021;CONCESSIONÁRIA ROTA DO OESTE S.A.;Luciano Uchoa Carneiro da Cunha;Diretor Presidente/Relações com Investidores
19.526.748/0001-50;2024-12-31;4;146920;COMPANHIA INDUSTRIAL CATAGUASES;José Julio Lamas Vidueiros;Diretor de Relações com Investidores
19.526.748/0001-50;2024-12-31;4;146920;COMPANHIA INDUSTRIAL CATAGUASES;Tiago Inácio Peixoto;Diretor Presidente
19.527.586/0001-75;2024-12-31;6;145234;COMPANHIA ENERGÉTICA SINOP S/A;Ramon Rodrigues Vieira de Carvalho;Diretor Presidente
19.527.586/0001-75;2024-12-31;6;145234;COMPANHIA ENERGÉTICA SINOP S/A;Sergio Carvalho Aguiar;Diretor de Relações com Investidores
19.527.639/0001-58;2024-12-31;5;147295;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;Eduardo Alves Mantovani;Diretor Presidente
19.527.639/0001-58;2024-12-31;5;147295;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;Maurício Perez Botelho;Diretor de Relações com Investidores
19.642.306/0001-70;2024-12-31;3;145582;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;GUILHERME MOTTA GOMES;Diretor Presidente/Relações com Investidores
19.726.048/0001-00;2024-12-31;3;143682;CONCESSIONÁRIA BR-040 S.A.;Luciano Moreira Santos;Diretor Presidente
19.726.048/0001-00;2024-12-31;3;143682;CONCESSIONÁRIA BR-040 S.A.;Marcus Vinicius Figur Da Rosa;Diretor de Relações com Investidores
19.726.048/0001-00;2024-12-31;3;143682;CONCESSIONÁRIA BR-040 S.A.;Ricardo Rocha Perrone;Diretor de Relações com Investidores
19.796.586/0001-70;2024-12-31;4;141567;BRISANET PARTICIPAÇÕES S.A.;Luciana Paulo Ferreira;Diretor de Relações com Investidores
19.796.586/0001-70;2024-12-31;4;141567;BRISANET PARTICIPAÇÕES S.A.;José Roberto Nogueira;Diretor Presidente
20.247.322/0001-47;2024-12-31;13;147507;ALLIED TECNOLOGIA S.A.;Silvio Stagni;Diretor Presidente
20.247.322/0001-47;2024-12-31;13;147507;ALLIED TECNOLOGIA S.A.;Fabiana Lawant;Diretor de Relações com Investidores
20.247.322/0001-47;2024-12-31;13;147507;ALLIED TECNOLOGIA S.A.;Thalita Basso;Diretor de Relações com Investidores
20.258.278/0001-70;2024-12-31;9;146487;OUROFINO S.A.;Kleber Cesar Silveira Gomes;Diretor Presidente
20.258.278/0001-70;2024-12-31;9;146487;OUROFINO S.A.;Marcelo da Silva;Diretor de Relações com Investidores
20.512.706/0001-40;2024-12-31;17;148495;VITRU EDUCAÇÃO S.A.;William Victor Kendrick de Matos Silva;Diretor Presidente
20.512.706/0001-40;2024-12-31;17;148495;VITRU EDUCAÇÃO S.A.;William Victor Kendrick de Matos Silva;Diretor de Relações com Investidores
20.512.706/0001-40;2024-12-31;17;148495;VITRU EDUCAÇÃO S.A.;Gabriel Silva Lobo Leite;Diretor de Relações com Investidores
20.514.555/0001-69;2024-12-31;4;142421;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;Simone Aparecida Borsato;Diretor de Relações com Investidores
20.514.555/0001-69;2024-12-31;4;142421;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;Alexandre José Marqueti Fontes;Diretor Presidente
20.514.555/0001-69;2024-12-31;4;142421;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;André Augusto Telles Moreira;Diretor Presidente
20.514.555/0001-69;2024-12-31;4;142421;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;Simone Aparecida Borsato;Diretor de Relações com Investidores
20.514.590/0001-88;2024-12-31;3;142059;ARGO V TRANSMISSÃO DE ENERGIA S.A.;Simone Aparecida Borsato;Diretor de Relações com Investidores
20.514.590/0001-88;2024-12-31;3;142059;ARGO V TRANSMISSÃO DE ENERGIA S.A.;Alexandre José Marqueti Fontes;Diretor Presidente
20.514.590/0001-88;2024-12-31;3;142059;ARGO V TRANSMISSÃO DE ENERGIA S.A.;André Augusto Telles Moreira;Diretor Presidente
20.514.590/0001-88;2024-12-31;3;142059;ARGO V TRANSMISSÃO DE ENERGIA S.A.;Simone Aparecida Borsato;Diretor de Relações com Investidores
21.110.778/0001-23;2024-12-31;2;145188;OLIVEIRA TRUST S.A.;José Alexandre Costa de Freitas;Diretor Presidente
21.110.778/0001-23;2024-12-31;2;145188;OLIVEIRA TRUST S.A.;Antonio Amaro Ribeiro de Oliveira e Silva;Diretor de Relações com Investidores
21.240.146/0001-84;2024-12-31;15;146796;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Eron Martins;Diretor Presidente
21.240.146/0001-84;2024-12-31;15;146796;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;LUIZ CONRADO DOS SANTOS CARVALHO SUNDFELD;Diretor de Relações com Investidores
21.254.073/0001-80;2024-12-31;3;148061;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;Tonny Salera Primeiro;Diretor Presidente
21.254.073/0001-80;2024-12-31;3;148061;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;Tonny Salera Primeiro;Diretor de Relações com Investidores
21.255.567/0001-89;2024-12-31;4;150786;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;Josué Christiano Gomes da Silva;Diretor Presidente/Relações com Investidores
21.314.559/0001-66;2024-12-31;15;147353;MOVIDA PARTICIPACOES SA;Gustavo Henrique Paganoto Moscatelli;Diretor Presidente/Relações com Investidores
21.389.501/0001-81;2024-12-31;9;146086;COMPASS GÁS E ENERGIA S.A.;Antonio Simões Rodrigues Junior;Diretor Presidente
21.389.501/0001-81;2024-12-31;9;146086;COMPASS GÁS E ENERGIA S.A.;Guilherme Lelis Bernardo Machado;Diretor de Relações com Investidores
21.414.457/0001-12;2024-12-31;1;138199;LEADS CIA. SECURITIZADORA;MÁRCIO ALEXANDRE SAITO;Diretor de Relações com Investidores
21.414.457/0001-12;2024-12-31;1;138199;LEADS CIA. SECURITIZADORA;Julia Graziela de O. Freixo;Diretor Presidente
21.728.083/0001-00;2024-12-31;4;142061;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;Alexandre José Marqueti Fontes;Diretor Presidente
21.728.083/0001-00;2024-12-31;4;142061;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;Simone Aparecida Borsato, brasileira;Diretor de Relações com Investidores
21.728.083/0001-00;2024-12-31;4;142061;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;André Augusto Telles Moreira;Diretor Presidente
21.728.083/0001-00;2024-12-31;4;142061;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;Simone Aparecida Borsato;Diretor de Relações com Investidores
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;EDWYN NEVES;Diretor de Relações com Investidores
21.948.105/0001-47;2024-12-31;1;138601;BTGI QUARTZO PARTICIPAÇÕES S/A;FELIPE GOTTLIEB;Diretor Presidente
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;FELIPE GOTTLIEB;Diretor Presidente
21.976.510/0001-79;2024-12-31;1;138662;BTGI SAFIRA PARTICIPAÇÕES S/A;EDWYN NEVES;Diretor de Relações com Investidores
22.163.297/0001-49;2024-12-31;5;148019;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Alberto Luiz Lodi;Diretor Presidente
22.163.297/0001-49;2024-12-31;5;148019;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Julio Cezar Moreira de Amorim;Diretor de Relações com Investidores
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Gilberto Moura Valle Filho;Diretor Presidente
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Carlos Eduardo de Moraes Barros Junior;Diretor de Relações com Investidores
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Carlos Ivan Camargo de Colón;Diretor Presidente
22.261.473/0001-85;2024-12-31;10;148137;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Ronalde Xavier Moreira Junior;Diretor de Relações com Investidores
22.266.175/0001-88;2024-12-31;11;147115;FERTILIZANTES HERINGER S.A.;Pérsio Pimentel Pinto Ravena;Diretor de Relações com Investidores
22.266.175/0001-88;2024-12-31;11;147115;FERTILIZANTES HERINGER S.A.;Gustavo Bastide Horbach;Diretor Presidente
22.266.175/0001-88;2024-12-31;11;147115;FERTILIZANTES HERINGER S.A.;Fausto Pereira Goveia;Diretor de Relações com Investidores
22.543.331/0001-00;2024-12-31;6;144042;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Felipe Vasconcelos Soares Montenegro Mattos;Diretor Presidente
22.543.331/0001-00;2024-12-31;6;144042;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Eduardo Costa Oliveira;Diretor de Relações com Investidores
22.677.520/0001-76;2024-12-31;2;148088;CIA TECIDOS NORTE DE MINAS COTEMINAS;Josué Christiano Gomes da Silva;Diretor Presidente/Relações com Investidores
23.041.875/0001-37;2024-12-31;6;146252;ALMACENES ÉXITO S.A.;Carlos Calleja Hakker;Diretor Presidente
23.041.875/0001-37;2024-12-31;6;146252;ALMACENES ÉXITO S.A.;ALINE PACHECO PELUCIO;Diretor de Relações com Investidores
23.041.875/0001-37;2024-12-31;6;146252;ALMACENES ÉXITO S.A.;Antoine Paul Andre Reymondon;Diretor de Relações com Investidores
23.096.269/0001-19;2024-12-31;3;147327;RIO PARANA ENERGIA S.A.;SILVIO ALEXANDRE SCUCUGLIA DA SILVA;Diretor de Relações com Investidores
23.096.269/0001-19;2024-12-31;3;147327;RIO PARANA ENERGIA S.A.;EVANDRO LEITE VASCONCELOS;Diretor Presidente
23.096.269/0001-19;2024-12-31;3;147327;RIO PARANA ENERGIA S.A.;MÁRCIO JOSÉ PERES;Diretor Presidente
23.096.269/0001-19;2024-12-31;3;147327;RIO PARANA ENERGIA S.A.;Rodrigo Egreja;Diretor de Relações com Investidores
23.236.821/0001-27;2024-12-31;5;148491;PATRIMAR ENGENHARIA S.A.;Alexandre Araújo Elias Veiga;Diretor Presidente
23.236.821/0001-27;2024-12-31;5;148491;PATRIMAR ENGENHARIA S.A.;Felipe Enck Gonçalves;Diretor de Relações com Investidores
23.373.000/0001-32;2024-12-31;15;148175;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;José Cezário Menezes de Barros Sobrinho;Diretor de Relações com Investidores
23.373.000/0001-32;2024-12-31;15;148175;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Gustavo Henrique Braga Couto;Diretor Presidente
23.373.000/0001-32;2024-12-31;15;148175;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;José Cezário Menezes de Barros Sobrinho;Diretor de Relações com Investidores
23.438.929/0001-00;2024-12-31;12;148043;ALARES INTERNET PARTICIPAÇÕES S/A;Denis Marcel Ferreira;Diretor Presidente
23.438.929/0001-00;2024-12-31;12;148043;ALARES INTERNET PARTICIPAÇÕES S/A;Danilo Donati Perez;Diretor de Relações com Investidores
23.994.857/0001-70;2024-12-31;6;146286;ATOM EDUCAÇÃO E EDITORA S.A.;Ana Carolina Paifer;Diretor Presidente
23.994.857/0001-70;2024-12-31;6;146286;ATOM EDUCAÇÃO E EDITORA S.A.;Danilo Rodrigo Cisotto;Diretor de Relações com Investidores
24.230.275/0001-80;2024-12-31;7;148246;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Rodrigo Fairbanks von Uhlendorff;Diretor Presidente
24.230.275/0001-80;2024-12-31;7;148246;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;João Luís Ramos Hopp;Diretor de Relações com Investidores
24.396.489/0001-20;2024-12-31;8;148154;BRK AMBIENTAL PARTICIPAÇÕES S.A.;FELIPE CARDOSO DE GUSMÃO CUNHA;Diretor de Relações com Investidores
24.396.489/0001-20;2024-12-31;8;148154;BRK AMBIENTAL PARTICIPAÇÕES S.A.;ALEXANDRE HONORE MARIE THIOLLIER NETO;Diretor Presidente
24.624.490/0001-65;2024-12-31;3;142055;ARGO TRANSMISSÃO DE ENERGIA S/A;Simone Aparecida Borsato;Diretor de Relações com Investidores
24.624.490/0001-65;2024-12-31;3;142055;ARGO TRANSMISSÃO DE ENERGIA S/A;Alexandre José Marqueti Fontes;Diretor Presidente
24.624.490/0001-65;2024-12-31;3;142055;ARGO TRANSMISSÃO DE ENERGIA S/A;André Augusto Telles Moreira;Diretor Presidente
24.624.551/0001-94;2024-12-31;1;144092;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Simone Aparecida Borsato;Diretor de Relações com Investidores
24.624.551/0001-94;2024-12-31;1;144092;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;André Augusto Telles Moreira;Diretor Presidente
24.921.465/0001-43;2024-12-31;5;144555;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;João Paulo Sanches Maia;Diretor Presidente
24.921.465/0001-43;2024-12-31;5;144555;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Luís Gustavo Ferrz Antunes;Diretor de Relações com Investidores
24.921.465/0001-43;2024-12-31;5;144555;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Alessandra Mattos Sekeff;Diretor Presidente
24.962.466/0001-36;2024-12-31;8;145144;RUMO MALHA NORTE S.A.;Pedro Marcus Lira Palma;Diretor Presidente
24.962.466/0001-36;2024-12-31;8;145144;RUMO MALHA NORTE S.A.;Rafael Bergman;Diretor de Relações com Investidores
24.962.466/0001-36;2024-12-31;8;145144;RUMO MALHA NORTE S.A.;Guilherme Lelis Bernardo Machado;Diretor de Relações com Investidores
24.990.777/0001-09;2024-12-31;9;146536;GRUPO MATEUS S.A.;Jesuíno Martins Borges Filho;Diretor Presidente
24.990.777/0001-09;2024-12-31;9;146536;GRUPO MATEUS S.A.;Tulio Jose Pitol de Queiroz;Diretor de Relações com Investidores
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;Fernando Ferraz de Toledo Machado;Diretor Presidente
25.249.439/0001-83;2024-12-31;1;138605;HOSPITAL CARE CALEDONIA S.A.;João Marcos Bezerra;Diretor de Relações com Investidores
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;Andre Dorf;Diretor Presidente
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;Fernando Souza Oliveira;Diretor de Relações com Investidores
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;Bruno de Araujo Soares;Diretor de Relações com Investidores
25.369.840/0001-57;2024-12-31;13;148400;COMERC ENERGIA S.A.;CLARISSA DELLA NINA SADOCK ACCORSI;Diretor Presidente
26.072.786/0001-46;2024-12-31;3;143431;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;EDUARDO ARROXELLAS VILLELA;Diretor de Relações com Investidores
26.072.786/0001-46;2024-12-31;3;143431;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;JÚLIO CESAR GARCIA PIÑA RODRIGUES;Diretor Presidente
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;Thiago Henriques Fernandes;Diretor de Relações com Investidores
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;Pedro Geraldo Bernardo de Albuquerque Filho;Diretor Presidente
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;Israel Calebe Massa;Diretor de Relações com Investidores
26.345.998/0001-50;2024-12-31;9;148402;TC S.A.;Eduardo Pasqualino Barone;Diretor Presidente
26.462.693/0001-28;2024-12-31;5;148265;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Ralph Horn;Diretor Presidente
26.462.693/0001-28;2024-12-31;5;148265;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Sandra Esthy Attié Petzenbaum;Diretor de Relações com Investidores
26.609.050/0001-64;2024-12-31;2;142395;TRAVESSIA SECURITIZADORA S.A.;Vinicius Bernardes Basile Silveira Stopa;Diretor Presidente/Relações com Investidores
26.659.061/0001-59;2024-12-31;13;147380;MPM CORPÓREOS S.A.;Magali Rogéria de Moura Leite;Diretor Presidente
26.659.061/0001-59;2024-12-31;13;147380;MPM CORPÓREOS S.A.;Fabio Itikawa;Diretor de Relações com Investidores
26.664.057/0001-89;2024-12-31;1;138743;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Jose Henrique de Avila;Diretor Presidente
26.664.057/0001-89;2024-12-31;1;138743;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;François Xavier Marie Gabriel Arhanchiague;Diretor de Relações com Investidores
26.845.702/0001-60;2024-12-31;5;143760;BELÉM TRANSMISSORA DE ENERGIA S.A;Joseph Zwecker Junior;Diretor Presidente
26.845.702/0001-60;2024-12-31;5;143760;BELÉM TRANSMISSORA DE ENERGIA S.A;Leonardo da Silva Lucas Tavares de Lima;Diretor de Relações com Investidores
26.982.634/0001-80;2024-12-31;2;142540;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;DIEGO JADÃO LIRA;Diretor Presidente
26.982.634/0001-80;2024-12-31;2;142540;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;LUIZ ALBERTO BONINI;Diretor de Relações com Investidores
27.093.558/0001-15;2024-12-31;12;146558;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Sergio Kariya;Diretor Presidente
27.093.558/0001-15;2024-12-31;12;146558;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Renata Silva Vaz;Diretor de Relações com Investidores
27.137.879/0001-74;2024-12-31;5;139620;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;Felipe de Paula Joaquim;Diretor de Relações com Investidores
27.137.879/0001-74;2024-12-31;5;139620;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;Felipe de Paula Joaquim;Diretor Presidente
27.157.474/0001-06;2024-12-31;6;147282;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;André Pires de Oliveira Dias;Diretor de Relações com Investidores
27.157.474/0001-06;2024-12-31;6;147282;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Carolina Gregório dos Santos Serafim;Diretor Presidente
27.743.642/0001-37;2024-12-31;6;146013;CONSTRUTORA METROCASA S.A.;Franco Gerodetti Neto;Diretor de Relações com Investidores
27.743.642/0001-37;2024-12-31;6;146013;CONSTRUTORA METROCASA S.A.;André Aragão Martins Vieira;Diretor Presidente
27.743.642/0001-37;2024-12-31;6;146013;CONSTRUTORA METROCASA S.A.;André Aragão Martins Vieira;Diretor Presidente/Relações com Investidores
27.956.690/0001-03;2024-12-31;2;149775;AUZZA SECURITIZADORA S. A.;RAFAEL DE LIMA FELCAR;Diretor Presidente/Relações com Investidores
27.967.244/0001-02;2024-12-31;6;148127;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;Joseph Zwecker Junior;Diretor Presidente
27.967.244/0001-02;2024-12-31;6;148127;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;Leonardo da Silva Lucas Tavares de Lima;Diretor de Relações com Investidores
28.019.100/0001-89;2024-12-31;2;139439;VIAPAULISTA S.A.;Álisson de Almeida Freire;Diretor Presidente
28.019.100/0001-89;2024-12-31;2;139439;VIAPAULISTA S.A.;Nilton Leonardo Fernandes de Oliveira;Diretor de Relações com Investidores
28.127.603/0001-78;2024-12-31;11;147037;BANESTES S.A. - BCO EST ESPIRITO SANTO;José Amarildo Casagrande;Diretor Presidente
28.127.603/0001-78;2024-12-31;11;147037;BANESTES S.A. - BCO EST ESPIRITO SANTO;Silvio Henrique Brunoro Grillo;Diretor de Relações com Investidores
28.152.650/0001-71;2024-12-31;3;147064;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Dyogenes Rosi;Diretor Presidente
28.152.650/0001-71;2024-12-31;3;147064;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Claudinei Almir Paris;Diretor de Relações com Investidores
28.195.667/0001-06;2024-12-31;19;148133;BCO ABC BRASIL S.A.;Sergio Lulia Jacob;Diretor Presidente
28.195.667/0001-06;2024-12-31;19;148133;BCO ABC BRASIL S.A.;Sergio Ricardo Borejo;Diretor de Relações com Investidores
28.195.667/0001-06;2024-12-31;19;148133;BCO ABC BRASIL S.A.;Ricardo Miguel de Moura;Diretor de Relações com Investidores
28.201.130/0001-01;2024-12-31;2;146960;ENERGISA TRANSMISSÃO DE ENERGIA S/A;Gabriel Mussi Moraes;Diretor Presidente
28.201.130/0001-01;2024-12-31;2;146960;ENERGISA TRANSMISSÃO DE ENERGIA S/A;Maurício Perez Botelho;Diretor de Relações com Investidores
28.594.234/0001-23;2024-12-31;12;146823;AUREN ENERGIA S.A.;Fabio Rogerio Zanfelice;Diretor Presidente
28.594.234/0001-23;2024-12-31;12;146823;AUREN ENERGIA S.A.;Mateus Gomes Ferreira;Diretor de Relações com Investidores
28.925.264/0001-75;2024-12-31;3;142178;COMPANHIA ENERGÉTICA JAGUARA;JOSÉ LUIZ JANSSON LAYDNER;Diretor Presidente
28.925.264/0001-75;2024-12-31;3;142178;COMPANHIA ENERGÉTICA JAGUARA;ROMARY DOS ANJOS SILVA;Diretor de Relações com Investidores
28.942.127/0001-49;2024-12-31;2;142177;COMPANHIA ENERGÉTICA MIRANDA;José Luiz Jansson Laydner;Diretor Presidente
28.942.127/0001-49;2024-12-31;2;142177;COMPANHIA ENERGÉTICA MIRANDA;Romary dos Anjos Silva;Diretor de Relações com Investidores
29.780.061/0001-09;2024-12-31;4;147715;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Gustavo Machado Mascarenhas;Diretor Presidente/Relações com Investidores
29.884.545/0001-90;2024-12-31;7;146603;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;Alberto Luiz Lodi;Diretor Presidente
29.884.545/0001-90;2024-12-31;7;146603;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;Julio Cezar Moreira de Amorim;Diretor de Relações com Investidores
29.950.060/0001-57;2024-12-31;4;148015;NORTEC QUÍMICA S.A.;MARCELO CAPANEMA MANSUR;Diretor Presidente/Relações com Investidores
29.980.141/0001-08;2024-12-31;4;143448;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;ANDRÉ PONCE DE LEON ARRUDA;Diretor Presidente
29.980.141/0001-08;2024-12-31;4;143448;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;JAMES THURSTON LYNCH JUNIOR;Diretor de Relações com Investidores
30.213.493/0001-09;2024-12-31;7;145695;TEGRA INCORPORADORA S.A.;Alexandre Wolynec;Diretor de Relações com Investidores
30.213.493/0001-09;2024-12-31;7;145695;TEGRA INCORPORADORA S.A.;Ubirajara Spessotto de Camargo Freitas;Diretor Presidente
30.306.294/0001-45;2024-12-31;7;143930;BCO BTG PACTUAL S.A.;Renato Hermann Cohn;Diretor de Relações com Investidores
