CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Constituicao_Emissor;Forma_Constituicao_Emissor;Sigla_Pais_Constituicao_Emissor;Pais_Constituicao_Emissor;Prazo_Duracao_Emissor;Data_Registro_Emissor;Requisicao_Registro_Emissor
21.976.510/0001-79;2020-01-01;1;94582;BTGI SAFIRA PARTICIPAÇÕES S/A;2015-02-02;Sociedade por Ações;BR;Brasil;;2016-02-19;N
22.163.297/0001-49;2020-01-01;8;104769;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;2015-03-24;A Companhia foi constituída sob a forma de sociedade anônima de capital fechado. Em 25 de maio de 2017 obteve registro na CVM.;BR;Brasil;;2017-05-25;N
22.261.473/0001-85;2020-01-01;3;105122;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;1986-07-15;Sociedade Anônima;BR;Brasil;;2020-10-06;N
22.266.175/0001-88;2020-01-01;3;104568;FERTILIZANTES HERINGER S.A.;1968-09-23;Sociedade por Ações;BR;Brasil;;2007-04-10;N
22.495.265/0001-40;2020-01-01;2;98023;SENECA COMPANHIA SECURITIZADORA;2015-04-15;A Companhia foi constítuida em 15 de abril de 2015 sob a forma de sociedade por ações com seus atos constitutivos devidamente registrados na Junta comercial do Estado do Paraná sob o NIRE 41.3000.9337-7.;BR;Brasil;;2015-08-17;N
22.543.331/0001-00;2020-01-01;10;99830;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2015-05-21;A Caixa Seguridade é uma sociedade por ações, constituída na forma prevista do artigo 251 da Lei das S.A.;BR;Brasil;;2015-12-17;N
22.677.520/0001-76;2020-01-01;3;103428;CIA TECIDOS NORTE DE MINAS COTEMINAS;1967-12-05;SOCIEDADE POR AÇÕES;BR;Brasil;;1971-02-11;N
22.983.283/0001-71;2020-01-01;1;95340;COMPANHIA CARIOCA DE SECURITIZAÇÃO S.A. - RIO SECURITIZAÇÃO;2015-06-30;Sociedade por ações;BR;Brasil;;2016-06-27;N
23.096.269/0001-19;2020-01-01;2;100622;RIO PARANA ENERGIA S.A.;2015-06-26;Sociedade por ações de capital fechado;BR;Brasil;;2021-03-02;N
23.236.821/0001-27;2020-01-01;4;100515;PATRIMAR ENGENHARIA S.A.;1968-05-14;Sociedade Limitada;BR;Brasil;;2020-11-10;N
23.373.000/0001-32;2020-01-01;15;104879;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2015-09-21;Sociedade Limitada;BR;Brasil;;2019-04-30;N
23.438.929/0001-00;2020-01-01;4;99719;ALARES INTERNET PARTICIPAÇÕES S/A;2015-09-08;Sociedade por ações;BR;Brasil;;2020-10-14;N
24.230.275/0001-80;2020-01-01;4;99214;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;2016-01-13;Sociedade Limitada;BR;Brasil;;2020-09-04;N
24.241.659/0001-06;2020-01-01;2;107940;VENTURE CAPITAL PARTICIPAÇÕES E INVESTIMENTOS S/A;2016-02-23;Companhia Aberta;BR;Brasil;;2017-12-12;N
24.396.489/0001-20;2020-01-01;7;103617;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2016-01-29;Sociedade por ações;BR;Brasil;;2019-10-22;N
24.624.490/0001-65;2020-01-01;5;103596;ARGO TRANSMISSÃO DE ENERGIA S/A;2016-03-23;Sociedade por ações;BR;Brasil;;2017-09-22;N
24.624.551/0001-94;2020-01-01;5;103584;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;2016-03-23;Sociedade por ações;BR;Brasil;;2017-04-24;N
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;1988-09-22;Sociedade Anônima;BR;Brasil;;1995-12-27;N
24.990.777/0001-09;2020-01-01;5;103822;GRUPO MATEUS S.A.;2016-05-02;Sociedade por ações;BR;Brasil;;2020-10-08;N
25.005.683/0001-09;2020-01-01;4;100758;VERT COMPANHIA SECURITIZADORA;2016-05-24;Sociedade Anônima;BR;Brasil;;2016-08-25;N
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;1989-04-25;Sociedade por ações de capital fechado;BR;Brasil;;2015-12-21;N
26.462.693/0001-28;2020-01-01;7;102247;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2016-09-28;Fomos constituídos sob a forma de sociedade limitada.;BR;Brasil;;2020-08-31;N
26.609.050/0001-64;2020-01-01;2;97406;TRAVESSIA SECURITIZADORA S.A.;2016-10-27;O Emissor foi constituído sob a forma de uma sociedade anônima de capital fechado. Posteriormente, o capital foi aberto (categoria B).;BR;Brasil;;2017-02-09;N
26.659.061/0001-59;2020-01-01;8;104780;MPM CORPÓREOS S.A.;2016-12-05;Sociedade por ações;BR;Brasil;;2021-01-28;N
26.664.057/0001-89;2020-01-01;1;94974;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;2016-10-04;Sociedade Anônima;BR;Brasil;;2018-03-01;N
26.735.020/0001-02;2020-01-01;9;103551;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;2016-09-22;Sociedade limitada;BR;Brasil;;2021-02-04;N
26.845.702/0001-60;2020-01-01;5;103650;BELÉM TRANSMISSORA DE ENERGIA S.A;2016-11-17;Sociedade Anônima;BR;Brasil;2047-02-10;2018-06-14;N
27.093.558/0001-15;2020-01-01;14;104869;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;1980-12-01;A Companhia foi constituída em 1º de dezembro de 1980 sob a forma de uma sociedade limitada. Em 29 de janeiro de 2009, os quotistas da Companhia à época aprovaram a transformação do tipo societário da Companhia, que passou a ser uma sociedade anônima de capital fechado. A primeira sociedade do grupo Mills, denominada Aços Firth Brown S.A., foi constituída em 1952 na Cidade do Rio de Janeiro, Estado do Rio de Janeiro, sob a forma de uma sociedade por ações de capital fechado.;BR;Brasil;;2010-04-14;N
27.137.879/0001-74;2020-01-01;1;95360;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;2017-02-03;Sociedade Anônima;BR;Brasil;;2017-06-14;N
27.157.474/0001-06;2020-01-01;4;102965;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;2017-02-21;Sociedade anônima;BR;Brasil;;2021-02-25;N
27.956.690/0001-03;2020-01-01;1;93923;AUZZA SECURITIZADORA S. A.;2017-04-07;O Emissor foi constituído sob a forma de sociedade anônima de capital aberto.;BR;Brasil;;2018-01-19;N
27.967.244/0001-02;2020-01-01;5;103653;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;2017-06-02;Sociedade anônima;BR;Brasil;2047-07-21;2018-06-28;N
28.019.100/0001-89;2020-01-01;3;102623;VIAPAULISTA S.A.;2017-06-22;Constituída sob a forma de sociedade por ações;BR;Brasil;2047-11-21;2021-02-19;N
28.127.603/0001-78;2020-01-01;16;104754;BANESTES S.A. - BCO EST ESPIRITO SANTO;1937-10-15;Escritura Pública lavrada no Cartório do 4º Ofício de Notas, Livro nº 38, Folhas 4 a 18.;BR;Brasil;;1977-07-20;N
28.152.650/0001-71;2020-01-01;5;100980;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;1968-07-10;Constituída sob a forma de sociedade por ações.;BR;Brasil;;1996-01-19;N
28.195.667/0001-06;2020-01-01;17;104596;BCO ABC BRASIL S.A.;1983-12-27;Sociedade Anônima;BR;Brasil;;2007-07-23;N
28.201.130/0001-01;2020-01-01;3;103028;ENERGISA TRANSMISSÃO DE ENERGIA S/A;2017-05-09;Sociedade Anônima;BR;Brasil;;2018-10-29;N
28.442.718/0001-57;2020-01-01;2;102982;RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;2017-05-30;Sociedade empresária limitada, transformada em sociedade por ações em 13/11/2017;BR;Brasil;;;S
28.925.264/0001-75;2020-01-01;2;98823;COMPANHIA ENERGÉTICA JAGUARA;2017-10-09;Sociedade Anônima;BR;Brasil;;2018-04-27;N
28.942.127/0001-49;2020-01-01;3;98825;COMPANHIA ENERGÉTICA MIRANDA;2017-10-09;Sociedade anônima;BR;Brasil;;2018-04-27;N
29.088.092/0001-95;2020-01-01;2;93989;ROMAXIS SECURITIZADORA S.A.;2017-09-01;A Companhia foi constituída em 01 de setembro de 2017 soba forma de sociedade por ações com seus atos constituidos devidamente registrados na Junta Comercial do Estado de Santa Catarina sob o NIRE 42300046116.;BR;Brasil;;2019-03-22;N
29.780.061/0001-09;2020-01-01;6;103681;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;1985-10-10;A Companhia foi constituída na cidade e Estado do Rio de Janeiro, sob o forma de sociedade por ações de capital fechado.;BR;Brasil;;1991-03-25;N
29.845.329/0001-35;2020-01-01;1;94064;COPISEC SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;2018-02-02;COMPANHIA CONSTITUÍDA EM 02/02/2018, SOB A FORMA DE SOCIEDADE POR AÇÕES, COM SEUS ATOS CONSTITUTIVOS REGISTRADOS NA JUNTA COMERCIAL DO ESTADO DO RIO DE JANEIRO EM 05/03/2018, SOB O NIRE 33.3.0032644-8;BR;Brasil;;2018-10-26;N
29.894.663/0001-89;2020-01-01;1;95420;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;2018-01-19;Assembleia Geral de Constituição - Sociedade Anônima;BR;Brasil;;;S
29.950.060/0001-57;2020-01-01;2;104563;NORTEC QUÍMICA S.A.;1985-12-20;Sociedade por quotas de responsabilidade limitada.;BR;Brasil;;2012-11-23;N
29.978.814/0001-87;2020-01-01;9;104574;SUL AMERICA S.A.;1978-03-13;Em 13.03.1978 a Sul América S.A. foi constituída sob a forma de sociedade anônima de capital fechado, mediante versão da parcela cindida da Financial e Comercial do Brasil S/A, CNPJ 33.464.280/0001-48.;BR;Brasil;;2007-10-03;N
30.219.233/0001-40;2020-01-01;1;95504;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;2018-04-04;Sociedade anônima;BR;Brasil;;2018-08-28;N
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;1979-01-18;Sociedade Anônima;BR;Brasil;;2011-11-10;N
30.418.658/0001-89;2020-01-01;1;95530;COMPANHIA SECURITIZADORA DE CRÉD. FINANCEIROS VERT-NEXOOS;2018-04-05;Sociedade anônima;BR;Brasil;;2018-08-28;N
30.540.991/0001-66;2020-01-01;3;94650;HAGA S.A. INDUSTRIA E COMERCIO;1946-05-10;Sociedade Anonima;BR;Brasil;;1988-07-01;N
30.545.324/0001-76;2020-01-01;2;97908;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-RECARG;2017-12-05;Sociedade Limitada;BR;Brasil;;2020-10-28;N
30.702.767/0001-23;2020-01-01;1;93393;RHC SECURITIZADORA DE CRÉDITOS S/A;2018-01-02;A Companhia foi constituída em 02 de janeiro de 2018 sob a forma de sociedade anônima de capital aberto com seus atos constitutivos devidamente registrados na Junta Comercial do Estado do Rio Grande do Sul sob o NIRE 43300062015.;BR;Brasil;;2019-01-29;N
30.788.149/0001-48;2020-01-01;1;93276;GUARDIAN COMPANHIA SECURITIZADORA;2018-05-25;Sociedade Anônima Aberta;BR;Brasil;;2018-10-10;N
31.001.230/0001-07;2020-01-01;1;95287;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;2018-06-26;Sociedade Anônima;BR;Brasil;;2018-12-12;N
31.468.139/0001-98;2020-01-01;1;95084;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;2018-08-01;Sociedade anônima;BR;Brasil;;2019-02-13;N
31.553.627/0001-01;2020-01-01;6;103536;GRUPO TOKY S.A.;2018-08-22;Sociedade limitada;BR;Brasil;;2021-02-03;N
31.594.055/0001-09;2020-01-01;1;94062;CONTAGEM SECURITIZADORA DE CRÉDITOS S.A.;2018-09-12;COMPANHIA CONSTITUÍDA EM 12/09/2018, SOB A FORMA DE SOCIEDADE POR AÇÕES, COM SEUS ATOS CONSTITUTIVOS REGISTRADOS NA JUNTA COMERCIAL DO ESTADO DO RIO DE JANEIRO EM 25/09/2018, SOB O NIRE 33.3.0032818-1;BR;Brasil;;2019-02-27;N
31.907.982/0001-23;2020-01-01;1;93840;FILADÉLFIA SECURITIZADORA S/A;2018-08-22;A Companhia foi constítuida em 22 de agosto de 2018 sob a forma de sociedade por ações com seus atos constitutivos devidamente registrados na Junta comercial de São Paulo.;BR;Brasil;;2019-06-03;N
32.161.500/0001-00;2020-01-01;3;102908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;2018-11-21;Sociedade por ações;BR;Brasil;2049-02-15;2020-12-04;N
32.372.085/0001-25;2020-01-01;2;98512;COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.;2018-11-14;A Companhia foi constítuida em 14 de novembro de 2018 sob a forma de sociedade anônima de capital aberto com seus atos constitutivos devidamente registrados na Junta comercial do estado de Minas Gerais.;BR;Brasil;;2019-05-23;N
32.681.371/0001-72;2020-01-01;6;103460;VIX LOGÍSTICA S.A.;1989-07-03;Sociedade Anonima;BR;Brasil;;2012-05-04;N
32.770.457/0001-71;2020-01-01;2;95301;CIA. SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA;2019-01-29;Sociedade Anônima Fechada;BR;Brasil;;2020-07-30;N
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2019-01-21;Sociedade anônima.;BR;Brasil;;2019-09-25;N
33.000.167/0001-01;2020-01-01;19;104904;PETROLEO BRASILEIRO S.A. PETROBRAS;1953-10-03;A Petrobras foi constituída pela União Federal, através da Lei nº 2.004, de 3 de outubro de 1953, sob forma de sociedade por ações.;BR;Brasil;;1977-07-20;N
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;1929-05-02;Sociedade Anônima;BR;Brasil;;1977-07-20;N
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;1950-10-10;Constituída sob forma de empresária limitada e transformada em sociedade pro ações em 17/09/1973.;BR;Brasil;;1977-07-20;N
33.040.601/0001-87;2020-01-01;6;103371;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;1972-12-12;Sociedade por Ações - Companhia Aberta;BR;Brasil;;1977-07-20;N
33.041.260/0652-90;2020-01-01;14;104429;GRUPO CASAS BAHIA S.A.;1946-07-12;Sociedade por ações;BR;Brasil;;1981-11-24;N
33.042.730/0001-04;2020-01-01;16;104635;CIA SIDERURGICA NACIONAL;1941-04-09;Sociedade Anônima;BR;Brasil;;1943-02-26;N
33.050.071/0001-58;2020-01-01;9;103010;AMPLA ENERGIA E SERVICOS S.A.;1909-06-03;Sociedade por ações;BR;Brasil;;1969-08-15;N
33.050.196/0001-88;2020-01-01;5;103983;CIA PAULISTA DE FORCA E LUZ;1912-11-16;Sociedade por Ações;BR;Brasil;;1969-08-19;N
33.102.476/0001-92;2020-01-01;5;103734;MONTEIRO ARANHA S.A.;1947-12-22;Sociedade Anônima;BR;Brasil;;1980-05-07;N
33.111.246/0001-90;2020-01-01;1;95312;TECNOSOLO ENGENHARIA S.A. - EMPRESA FALIDA;1957-12-06;A companhia foi constituida em 06/12/1957 , sob forma de sociedade por ações.;BR;Brasil;;1977-07-20;N
33.113.309/0001-47;2020-01-01;12;104615;VALID SOLUÇÕES S.A.;1957-08-13;Sociedade por ações.;BR;Brasil;;2006-04-12;N
33.200.049/0001-47;2020-01-01;1;95038;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;1982-06-08;Sociedade Anônima;BR;Brasil;;1982-06-09;N
33.228.024/0001-51;2020-01-01;3;103599;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;1946-10-25;Sociedade Anônima;BR;Brasil;;1971-01-07;N
33.256.439/0001-39;2020-01-01;8;103055;ULTRAPAR PARTICIPACOES S.A.;1953-12-20;Sociedade Anônima;BR;Brasil;;1999-09-27;N
33.352.394/0001-04;2020-01-01;14;103300;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;1975-08-01;Sociedade anônima, companhia aberta, de capital autorizado, de economia mista estadual, vinculada à Secretaria de Estado da Casa Civil e Governança.;BR;Brasil;;1997-07-28;N
33.376.989/0001-91;2020-01-01;15;103842;IRB - BRASIL RESSEGUROS S.A.;1939-04-03;Instituto;BR;Brasil;;2017-07-27;N
33.386.210/0001-19;2020-01-01;4;105703;SONDOTECNICA ENGENHARIA SOLOS S.A.;1953-12-18;Transformação de Ltda para S/A através de subscrição particular.;BR;Brasil;;1980-08-19;N
33.412.081/0001-96;2020-01-01;2;97070;REFINARIA DE PETROLEOS MANGUINHOS S.A.;1954-12-14;Companhia constituida em forma de sociedade por ações;BR;Brasil;;1970-05-14;N
33.467.572/0001-34;2020-01-01;4;103540;TEKNO S.A. - INDUSTRIA E COMERCIO;1939-06-21;Sociedade limitada;BR;Brasil;;1977-07-20;N
33.541.368/0001-16;2020-01-01;4;102698;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;1948-03-15;Sociedade de economia mista, de capital aberto, criada pelo Decreto-Lei nº 8.031/1945, com operações iniciadas em 15/03/1948.;BR;Brasil;;1969-12-19;N
33.592.510/0001-54;2020-01-01;26;104585;VALE S.A.;1943-01-11;Sociedade de economia mista;BR;Brasil;;1970-01-02;N
33.611.500/0001-19;2020-01-01;11;104022;GERDAU S.A.;1961-11-20;A Gerdau S.A. é uma sociedade anônima de capital aberto qualificada como EGEM - Emissor com Grande Exposição ao Mercado, nos termos do artigo 34 da Instrução CVM nº 480/09.;BR;Brasil;;1980-09-03;N
33.679.797/0001-54;2020-01-01;1;93947;PJBANK SECURITIZADORA S.A.;2019-04-12;A Companhia foi constítuida em 12 de abril de 2019 sob a forma de sociedade anônima de capital aberto com seus atos constitutivos devidamente registrados na Junta comercial do estado de São Paulo.;BR;Brasil;;2019-10-04;N
33.839.910/0001-11;2020-01-01;11;104784;VIVARA PARTICIPAÇÕES S.A.;2019-05-23;Sociedade limitada;BR;Brasil;;2019-10-09;N
33.938.119/0001-69;2020-01-01;6;104823;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;1969-06-02;Constituída sob a forma de empresa pública em 1969, a CEG foi privatizada em 1997, quando o Programa Estadual de Desestatização - PED (Decreto nº 21.985/1996 e Lei Estadual de nº 2.470/1995), adotou a modalidade de abertura de capital para oferta das ações ao novo grupo de controle da Companhia.;BR;Brasil;;1977-11-17;N
33.958.695/0001-78;2020-01-01;24;104656;UNIPAR CARBOCLORO S.A.;1969-05-28;Constituída sob a forma de sociedade empresária limitada e transformada em sociedade por ações em 23 de outubro de 1969.;BR;Brasil;;1971-12-08;N
34.169.557/0001-72;2020-01-01;16;104697;BCO MERCANTIL DE INVESTIMENTOS S.A.;1973-04-09;Sociedade de Ações - Companhia aberta;BR;Brasil;;1977-07-20;N
34.274.233/0001-02;2020-01-01;7;103075;VIBRA ENERGIA S/A;1971-11-12;Sociedade anônima;BR;Brasil;;2017-12-12;N
34.469.625/0001-19;2020-01-01;2;98100;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-PROVI;2019-07-22;Sociedade Anônima;BR;Brasil;;2020-11-05;N
34.591.574/0001-01;2020-01-01;1;107766;UP ENGENHARIA E URBANISMO S.A.;2019-07-01;Constituída a sociedade por ações UP ENGENHARIA E URBANISMO S.A.;BR;Brasil;;2019-11-04;N
35.082.277/0001-95;2020-01-01;2;93398;BASE SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A;2019-08-26;A Companhia foi constituída em 26.08.2019 sob a forma de sociedade anônima com seus atos constitutivos devidamente registrados na Junta Comercial do Estado de São Paulo.;BR;Brasil;;2020-05-21;N
35.502.310/0001-99;2020-01-01;3;104728;CS BRASIL PARTICIPAÇÕES E LOCAÇÕES S.A.;2019-10-25;Sociedade Limitada;BR;Brasil;;2021-04-26;N
35.727.157/0001-06;2020-01-01;2;99209;EZ INC INCORPORAÇÕES S.A.;2019-11-06;Sociedade limitada;BR;Brasil;;2020-12-14;N
35.791.391/0001-94;2020-01-01;3;102186;QUALITY SOFTWARE S.A.;1989-09-06;A empresa foi constituída sob a forma de sociedade limitada e, posteriormente, transformada em sociedade anônima fechada, em 08/05/2006.;BR;Brasil;;2013-12-03;N
36.243.187/0001-00;2020-01-01;2;96397;TRUE COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS II;2019-12-13;Assembleia Geral de Constituição - Sociedade Anônima;BR;Brasil;;2020-08-12;N
36.542.025/0001-64;2020-01-01;5;102856;BRQ SOLUCOES EM INFORMATICA S.A.;1993-02-26;Sociedade anônima de capital aberto.;BR;Brasil;;2016-01-11;N
37.368.315/0001-04;2020-09-16;2;100281;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS - VERT 5;2020-05-15;Sociedade Limitada.;BR;Brasil;;2021-02-18;N
37.592.100/0001-64;2020-01-01;2;97467;MISSISSIPI SECURITIZADORA S/A;2020-04-13;A companhia foi constituída em 13 de abril de 2020, sob a forma de sociedade por ações, com seus atos constitutivos devidamente registrados na Junta Comercial do Estado de São Paulo em 02 de julho de 2020 sob o nº 35300552342.;BR;Brasil;;2020-10-01;N
37.663.076/0001-07;2020-10-01;3;102814;AUREN PARTICIPAÇÕES S.A.;2020-03-20;Sociedade por ações;BR;Brasil;;2021-03-18;N
38.042.694/0001-00;2020-09-16;2;98055;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;2020-07-03;Sociedade anônima.;BR;Brasil;;2020-11-04;N
39.115.514/0001-28;2020-01-01;2;103846;RUMO MALHA OESTE S.A.;1996-03-11;Sociedade Anônima;BR;Brasil;;1998-10-20;N
39.393.829/0001-37;2020-01-01;1;97653;HLASA PARTICIPAÇÕES S.A.;2020-09-23;Sociedade por ações;BR;Brasil;;;S
39.393.829/0001-37;2020-10-09;8;103206;HLASA PARTICIPAÇÕES S.A.;2020-09-23;Sociedade por ações;BR;Brasil;;2020-12-10;N
40.997.635/0001-20;2020-01-22;1;103051;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;2021-01-21;Sociedade Anônima;BR;Brasil;;;S
42.150.391/0001-70;2020-01-01;11;103022;BRASKEM S.A.;1972-01-12;Sociedade limitada;BR;Brasil;;1978-12-18;N
42.278.291/0001-24;2020-01-01;14;104792;LOG-IN LOGISTICA INTERMODAL S.A.;1973-09-13;Sociedade por Ações.;BR;Brasil;;2007-06-04;N
42.278.473/0001-03;2020-01-01;10;104361;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;1973-07-05;Sociedade por ações;BR;Brasil;;2015-05-11;N
42.331.462/0001-31;2020-01-01;3;103559;EMBPAR PARTICIPAÇÕES S/A;1974-08-01;Constituído sob a forma de sociedade limitada;BR;Brasil;;1996-03-14;N
42.771.949/0001-35;2020-01-01;17;104756;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;1992-08-05;Constituída sob a forma de sociedade empresária limitada e transformada em sociedade por ações em 06 de dezembro de 2010;BR;Brasil;;2016-10-26;N
43.185.362/0001-07;2020-01-01;6;102733;IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL;1971-08-26;Companhia aberta;BR;Brasil;;1973-12-19;N
43.283.811/0001-50;2020-01-01;2;100870;KALUNGA S.A;1972-05-16;Sociedade Limitada.;BR;Brasil;;2021-03-08;N
43.470.988/0001-65;2020-01-01;4;104753;EVEN CONSTRUTORA E INCORPORADORA S.A.;1980-05-05;Constituida sob a forma de sociedade limitada, tendo se transformado em sociedade por ações em 03 de março de 2006.;BR;Brasil;;2007-03-02;N
43.776.517/0001-80;2020-01-01;11;104540;CIA SANEAMENTO BASICO EST SAO PAULO;1973-09-06;Sociedade de Economia Mista;BR;Brasil;;1994-06-27;N
45.242.914/0001-05;2020-01-01;16;104576;C&A MODAS S.A.;1981-01-12;Sociedade limitada;BR;Brasil;;2019-10-24;N
45.365.558/0001-09;2020-01-01;1;98746;VITTIA S.A.;1971-06-16;Sociedade Limitada;BR;Brasil;;;S
45.453.214/0001-51;2020-01-01;8;103935;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;1961-05-23;Empresa de sociedade limitada;BR;Brasil;;2006-10-24;N
45.987.245/0001-92;2020-01-01;8;103423;BIOMA EDUCAÇÃO S.A.;1960-11-19;Sociedade anônima;BR;Brasil;;1974-01-01;N
46.119.855/0001-37;2020-01-01;8;100774;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;1974-08-28;Constituída com a Lei Municipal nº 4.356, de 28 de dezembro de 1973, que foi regulamentada pelo Decreto nº 4.437, de 14 de março de 1974. A Assembleia Geral de Constituição de Sociedade por Ações ocorreu em 28 de agosto de 1974.A Sociedade de Abastecimento de Água e Saneamento S/A (SANASA) é uma sociedade de economia mista, de capital aberto e sem ações negociáveis, com participação majoritária da Prefeitura Municipal de Campinas (99,99%).;BR;Brasil;;1997-04-29;N
47.193.149/0001-06;2020-01-01;2;96430;SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;1975-10-01;Sociedade Anônima;BR;Brasil;;2007-03-19;N
47.508.411/0001-56;2020-01-01;14;104129;CIA BRASILEIRA DE DISTRIBUICAO;1981-11-10;Sociedade anônima;BR;Brasil;;1995-04-04;N
47.509.120/0001-82;2020-01-01;3;103479;BRADESCO LEASING S.A. ARREND MERCANTIL;1981-10-15;Sociedade Anônima de Arrendamento Mercantil.;BR;Brasil;;2004-11-24;N
47.960.950/0001-21;2020-01-01;5;103504;MAGAZINE LUIZA S.A.;1957-11-16;Constituída sob a forma de sociedade limitada, sendo que, em 16 de junho de 1984, por meio de alteração contratual devidamente arquivada na Junta Comercial de São Paulo - JUCESP, a nossa Companhia transformou-se em sociedade por ações.;BR;Brasil;;2011-04-28;N
49.263.189/0001-02;2020-01-01;7;104562;HELBOR EMPREENDIMENTOS S.A.;1977-10-20;Sociedade limitada.;BR;Brasil;;2007-07-09;N
49.669.856/0001-43;2020-01-01;8;103607;VESTE S.A. ESTILO;1982-04-19;Sociedade por quotas de responsabilidade limitada.;BR;Brasil;;2008-04-28;N
50.564.053/0001-03;2020-01-01;4;104124;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;1948-01-14;Sociedade anônima de capital aberto;BR;Brasil;;1984-09-26;N
50.746.577/0001-15;2020-01-01;10;104695;COSAN S.A.;1966-07-08;Sociedade Anônima;BR;Brasil;;2005-10-26;N
50.926.955/0001-42;2020-01-01;8;104394;VULCABRAS S.A.;1952-06-05;Sociedade Anonima;BR;Brasil;;1977-07-20;N
51.128.999/0001-90;2020-01-01;3;99183;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;1979-10-16;A constituição da Companhia foi como sociedade anônima de capital fechado, transformando-se em sociedade anônima de capital aberto em 11/02/2008.;BR;Brasil;;2008-02-11;N
51.218.147/0001-93;2020-01-01;4;103869;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;1979-05-23;Constituída como Sociedade Limitada e transformada em Sociedade Anônima em 11/08/1983;BR;Brasil;;2007-02-02;N
51.466.860/0001-56;2020-03-31;4;95823;SAO MARTINHO S.A.;1943-07-13;Sociedade anônima de capital fechado;BR;Brasil;;2007-02-07;N
51.928.174/0001-50;2020-01-01;2;103386;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;1983-08-23;Sociedade Anônima;BR;Brasil;;1989-04-19;N
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;1969-08-05;Sociedade limitada;BR;Brasil;;2010-04-15;N
