CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;0.00;
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;0.00;
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;0.00;
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;0.00;
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;0.00;
60.500.139/0001-26;2020-01-01;5;99313;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;0.00;
60.537.263/0001-66;2020-01-01;14;103592;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;2017-01-01;2017-12-31;Ordinária;;;0.00;
60.537.263/0001-66;2020-01-01;14;103592;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;2018-01-01;2018-12-31;Ordinária;;;0.00;
60.537.263/0001-66;2020-01-01;14;103592;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
60.543.816/0001-93;2020-01-01;3;103221;IGUATEMI S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Prioritário Mínimo;17500052.88;2018-05-28
60.543.816/0001-93;2020-01-01;3;103221;IGUATEMI S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Prioritário Mínimo;17500052.88;2018-09-28
60.543.816/0001-93;2020-01-01;3;103221;IGUATEMI S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Prioritário Mínimo;17500000.15;2019-10-31
60.543.816/0001-93;2020-01-01;3;103221;IGUATEMI S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Prioritário Mínimo;17500000.15;2019-05-09
60.543.816/0001-93;2020-01-01;3;103221;IGUATEMI S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;10000003.85;2020-07-20
60.637.238/0001-54;2020-01-01;2;108426;BLUE TECH SOLUTIONS EQI S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
60.651.809/0001-05;2020-01-01;4;104299;SUZANO HOLDING S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;5613.00;2017-12-12
60.651.809/0001-05;2020-01-01;4;104299;SUZANO HOLDING S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;44578.00;2018-05-10
60.651.809/0001-05;2020-01-01;4;104299;SUZANO HOLDING S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;5642.00;2017-12-12
60.651.809/0001-05;2020-01-01;4;104299;SUZANO HOLDING S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;44813.00;2018-05-10
60.651.809/0001-05;2020-01-01;4;104299;SUZANO HOLDING S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;2412.00;2017-12-12
60.651.809/0001-05;2020-01-01;4;104299;SUZANO HOLDING S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;19161.00;2018-05-10
60.730.348/0001-66;2020-01-01;4;104595;CIA MELHORAMENTOS DE SAO PAULO;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;2.85;2018-05-15
60.730.348/0001-66;2020-01-01;4;104595;CIA MELHORAMENTOS DE SAO PAULO;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;3.14;2018-05-15
60.730.348/0001-66;2020-01-01;4;104595;CIA MELHORAMENTOS DE SAO PAULO;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.40;2019-05-15
60.730.348/0001-66;2020-01-01;4;104595;CIA MELHORAMENTOS DE SAO PAULO;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;0.44;2019-05-15
60.730.348/0001-66;2020-01-01;4;104595;CIA MELHORAMENTOS DE SAO PAULO;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
60.730.348/0001-66;2020-01-01;4;104595;CIA MELHORAMENTOS DE SAO PAULO;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;0.00;
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;52602312.87;2017-08-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;52602311.49;2018-01-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;52602312.43;2017-12-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;52602313.71;2017-11-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;52602313.74;2017-10-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;2300701090.15;2018-03-08
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;52602313.69;2017-09-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;47820250.25;2017-03-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;47820250.05;2017-02-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;526010907.35;2017-07-18
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;52602313.39;2017-07-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;52602316.54;2017-06-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;47820249.83;2017-05-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;47820250.28;2017-04-03
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;57598991.64;2017-09-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;52363180.27;2017-02-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;57598987.71;2017-08-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;575989092.65;2017-07-18
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;57598991.32;2017-07-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;57599005.80;2017-06-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;2519298909.85;2018-03-08
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;57599005.99;2018-01-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;57599005.94;2017-12-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;57599008.71;2017-11-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;52363194.57;2017-05-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;52363191.49;2017-04-03
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;52363191.97;2017-03-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;57599004.92;2017-10-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;52602311.01;2018-02-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;52602311.09;2018-03-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;52602309.24;2018-04-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;57862460.57;2018-05-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;57862454.99;2018-06-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;57862452.07;2018-07-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;578516328.78;2018-07-16
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;57862447.67;2018-08-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;57862446.42;2018-09-03
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;57862442.05;2018-10-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;57862439.75;2018-11-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;57862438.58;2018-12-03
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;57862438.71;2019-01-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;2226715697.79;2019-03-08
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;63358891.29;2018-05-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;63358868.81;2019-01-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;57598997.64;2018-04-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;57599006.83;2018-03-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;57599006.04;2018-02-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;63358856.33;2018-12-03
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;63358847.13;2018-11-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;63358849.23;2018-10-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;63358872.13;2018-09-03
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;63358869.83;2018-08-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;63358883.41;2018-06-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;63358884.54;2018-07-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;633484567.86;2018-07-16
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;2438283392.95;2019-03-08
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;69435024.96;2019-05-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;234327039.70;2020-02-28
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;69435018.41;2019-06-03
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;69435015.87;2019-07-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;694506242.08;2019-07-15
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;69435013.97;2019-08-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;69435001.07;2019-09-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;69434986.35;2019-10-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;57862426.83;2019-04-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;57862433.69;2019-03-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;57862437.78;2019-02-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;69434971.29;2020-01-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;2026239923.04;2019-12-30
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;69434985.16;2019-11-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;69434976.84;2019-12-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;63358846.02;2019-04-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;63358863.41;2019-03-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;63358870.41;2019-02-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;256591287.09;2020-02-28
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;76031103.38;2019-08-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;760493757.92;2019-07-15
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;76031127.07;2019-07-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;76030871.50;2019-12-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;76030902.57;2019-11-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;2218760140.41;2019-12-30
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;76030813.57;2020-01-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;76030934.45;2019-10-01
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;76030996.49;2019-09-02
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;76031131.54;2019-06-03
60.746.948/0001-12;2020-01-01;21;104409;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;76031175.51;2019-05-02
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;4070349.44;2017-10-06
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;9546249.62;2018-03-19
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;8679174.97;2017-10-06
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;10718854.84;2019-03-18
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;8279175.77;2018-10-02
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;5326767.25;2019-10-01
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;14189962.92;2020-03-16
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;204238790.51;2018-04-02
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;41407771.68;2018-01-15
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;58940813.93;2017-08-15
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;40133831.46;2019-01-18
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;57566399.13;2018-08-15
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;217306296.24;2019-05-31
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;197765696.39;2020-12-15
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;63308169.98;2020-01-17
60.840.055/0001-31;2020-01-01;10;103580;FLEURY S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;35627288.78;2019-10-04
60.851.615/0001-53;2020-01-01;5;103654;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Preferencial;;;0.00;
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;4217000000.00;2018-04-25
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;4774000000.00;2018-04-25
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;3960000000.00;2018-04-25
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Prioritário Mínimo;70000000.00;2018-04-25
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;4537000000.00;2018-04-25
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;7898000000.00;2019-04-24
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;3555000000.00;2019-04-24
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;7465000000.00;2019-04-24
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;3414000000.00;2019-04-24
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;105000000.00;2019-04-24
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;7186000000.00;2020-04-28
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;2365000000.00;2020-04-28
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;6838000000.00;2020-04-28
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;2283000000.00;2020-04-28
60.872.504/0001-23;2020-01-01;21;104273;ITAU UNIBANCO HOLDING S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;105000000.00;2020-04-28
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;30365638.17;2018-05-30
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;24971960.03;2018-05-30
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2017-01-01;2017-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;3696.21;2018-05-30
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;50589000.00;2019-05-31
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;44015000.00;2019-05-31
