CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Flutuante;;1148845000.00;191839000.00;1233838000.00;5251928000.00;7826450000.00;As informações acima referem-se às demonstrações financeiras consolidadas da Companhia. Para segregação de nossas obrigações (empréstimos e financiamentos) de acordo com as categorias previstas na tabela acima (dívidas com garantia real, dívidas com garantia flutuante e dívidas quirografárias), levamos em consideração o seguinte critério: (i) foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos e (ii) foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma.
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;129100529000.00;13032983000.00;6276263000.00;10396865000.00;158806640000.00;As informações acima referem-se às demonstrações financeiras consolidadas da Companhia. Para segregação de nossas obrigações (empréstimos e financiamentos) de acordo com as categorias previstas na tabela acima (dívidas com garantia real, dívidas com garantia flutuante e dívidas quirografárias), levamos em consideração o seguinte critério: (i) foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos e (ii) foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma.
30.540.991/0001-66;2020-01-01;3;94650;HAGA S.A. INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;38494430.00;0.00;0.00;0.00;38494430.00;
30.788.149/0001-48;2020-01-01;1;93276;GUARDIAN COMPANHIA SECURITIZADORA;2019-01-01;2019-12-31;Empréstimo;Outras garantias ou privilégios;Mútuo sem garantia real;102700.00;0.00;0.00;0.00;102700.00;
31.001.230/0001-07;2020-01-01;1;95287;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;67586000.00;428309651.00;0.00;0.00;495895651.00;
31.468.139/0001-98;2020-01-01;1;95084;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;231623.13;0.00;0.00;0.00;231623.13;
31.553.627/0001-01;2020-01-01;6;103536;GRUPO TOKY S.A.;2019-01-01;2019-12-31;Empréstimo;Outras garantias ou privilégios;Não aplicável;2494000.00;0.00;0.00;0.00;2494000.00;Os saldos apresentados acima referem-se às rubricas de empréstimos e financiamentos (circulante e não circulante) apresentadas nas demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019.
31.553.627/0001-01;2020-01-01;6;103536;GRUPO TOKY S.A.;2019-01-01;2019-12-31;Financiamento;Outras garantias ou privilégios;Não aplicável;1728000.00;5223000.00;702000.00;0.00;7653000.00;Os saldos apresentados acima referem-se às rubricas de empréstimos e financiamentos (circulante e não circulante) apresentadas nas demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019.
31.553.627/0001-01;2020-01-01;6;103536;GRUPO TOKY S.A.;2019-01-01;2019-12-31;Financiamento;Outras garantias ou privilégios;Não aplicável;35460000.00;0.00;0.00;0.00;35460000.00;Os saldos apresentados acima referem-se às rubricas de empréstimos e financiamentos (circulante e não circulante) apresentadas nas demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019.
31.553.627/0001-01;2020-01-01;6;103536;GRUPO TOKY S.A.;2020-01-01;2020-09-30;Financiamento;Outras garantias ou privilégios;Não aplicável;1757000.00;4579000.00;0.00;0.00;6336000.00;Os saldos apresentados acima referem-se às rubricas de empréstimos e financiamentos (circulante e não circulante) apresentadas nas Informações Financeiras Trimestrais - ITR consolidadas da Companhia referentes ao período de nove meses findo em 30 de setembro de 2020.
31.553.627/0001-01;2020-01-01;6;103536;GRUPO TOKY S.A.;2020-01-01;2020-09-30;Financiamento;Outras garantias ou privilégios;Não aplicável;1921000.00;0.00;0.00;0.00;1921000.00;Os saldos apresentados acima referem-se às rubricas de empréstimos e financiamentos (circulante e não circulante) apresentadas nas Informações Financeiras Trimestrais - ITR consolidadas da Companhia referentes ao período de nove meses findo em 30 de setembro de 2020.
32.161.500/0001-00;2020-01-01;3;102908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;0.00;0.00;0.00;0.00;0.00;
32.372.085/0001-25;2020-01-01;2;98512;COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Flutuante;;2379834.47;47191816.88;0.00;0.00;49571651.35;
32.372.085/0001-25;2020-01-01;2;98512;COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;14965974.20;0.00;0.00;0.00;14965974.20;
32.681.371/0001-72;2020-01-01;6;103460;VIX LOGÍSTICA S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;147498646.65;229967849.75;72758033.66;0.00;450224530.06;
32.681.371/0001-72;2020-01-01;6;103460;VIX LOGÍSTICA S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;152935969.12;661259775.25;122915331.44;0.00;937111075.81;
32.681.371/0001-72;2020-01-01;6;103460;VIX LOGÍSTICA S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;64262523.48;74688003.76;22382094.27;7413637.91;168746259.42;
32.681.371/0001-72;2020-01-01;6;103460;VIX LOGÍSTICA S.A.;2019-01-01;2019-12-31;Financiamento;Quirografárias;;18042220.97;17702371.24;2689540.63;0.00;38434132.84;
32.770.457/0001-71;2020-01-01;2;95301;CIA. SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA;2019-02-14;2019-12-31;Títulos de dívida;Quirografárias;;0.00;10667616.99;0.00;0.00;10667616.99;
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;-494794.00;202725000.00;0.00;0.00;202230206.00;As informações referem-se às nossas demonstrações financeiras consolidadas em empréstimos, financiamento e debêntures.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;81209562.00;0.00;0.00;0.00;81209562.00;As informações referem-se às nossas demonstrações financeiras consolidadas em empréstimos, financiamento e debêntures.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2019-01-01;2019-12-31;Financiamento;Outras garantias ou privilégios;Fianças bancárias;63119147.00;82470339.00;0.00;0.00;145589486.00;As informações referem-se às nossas demonstrações financeiras consolidadas em empréstimos, financiamento e debêntures.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2019-01-01;2019-12-31;Financiamento;Quirografárias;;20118004.00;112122042.00;0.00;0.00;132240046.00;As informações referem-se às nossas demonstrações financeiras consolidadas em empréstimos, financiamento e debêntures.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;2883381682.00;0.00;0.00;0.00;2883381682.00;As informações referem-se às nossas demonstrações financeiras consolidadas em empréstimos, financiamento e debêntures.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2019-01-01;2019-12-31;Títulos de dívida;Outras garantias ou privilégios;Covenants financeiros e não financeiros;61002786.00;3029469310.00;0.00;0.00;3090472096.00;As informações referem-se às nossas demonstrações financeiras consolidadas em empréstimos, financiamento e debêntures.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;246035885.39;2430309110.00;1574904442.00;0.00;4251249437.39;As informações referem-se às nossas demonstrações financeiras consolidadas em empréstimos, financiamento e debêntures.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;541997.23;273800000.00;0.00;0.00;274341997.23;As informações acima referem-se ao período de seis meses encerrado em 30 de junho de 2020 em empréstimos, financiamento e debêntures. O valor total não leva em consideração despesas antecipadas.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;110148293.46;0.00;0.00;0.00;110148293.46;As informações acima referem-se ao período de seis meses encerrado em 30 de junho de 2020 em empréstimos, financiamento e debêntures. O valor total não leva em consideração despesas antecipadas.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2020-01-01;2020-12-31;Financiamento;Outras garantias ou privilégios;Fianças bancárias;49151285.21;60683626.35;0.00;0.00;109834911.56;As informações acima referem-se ao período de seis meses encerrado em 30 de junho de 2020 em empréstimos, financiamento e debêntures. O valor total não leva em consideração despesas antecipadas.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;674353294.02;103663283.57;0.00;0.00;778016577.59;As informações acima referem-se ao período de seis meses encerrado em 30 de junho de 2020 em empréstimos, financiamento e debêntures. O valor total não leva em consideração despesas antecipadas.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;1322888362.00;0.00;0.00;0.00;1322888362.00;As informações acima referem-se ao período de seis meses encerrado em 30 de junho de 2020 em empréstimos, financiamento e debêntures. O valor total não leva em consideração despesas antecipadas.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2020-01-01;2020-12-31;Títulos de dívida;Outras garantias ou privilégios;Covenants financeiros e não financeiros;309429590.09;12280528468.27;0.00;1309478948.15;13899437006.51;As informações acima referem-se ao período de seis meses encerrado em 30 de junho de 2020 em empréstimos, financiamento e debêntures. O valor total não leva em consideração despesas antecipadas.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;164555319.00;2430620218.00;1576256805.00;0.00;4171432342.00;As informações acima referem-se ao período de seis meses encerrado em 30 de junho de 2020 em empréstimos, financiamento e debêntures. O valor total não leva em consideração despesas antecipadas.
33.000.167/0001-01;2020-01-01;19;104904;PETROLEO BRASILEIRO S.A. PETROBRAS;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;2027000000.00;6684000000.00;6684000000.00;6684000000.00;22079000000.00;Observação: As informações constantes deste item se referem às informações financeiras consolidadas da Companhia, apresentadas de acordo com os padrões internacionais (IFRS), representando o total de Financiamentos no Balanço Patrimonial, Circulante e Não Circulante. O montante da dívida com garantia real tem ativos reais como garantia. O restante da dívida não possui qualquer tipo de garantia. Dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal. O valor de "Financiamento por Arrendamento" foi considerado na linha de Financiamentos - Quirografárias.
33.000.167/0001-01;2020-01-01;19;104904;PETROLEO BRASILEIRO S.A. PETROBRAS;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;78000000.00;2097000000.00;11751000000.00;1716000000.00;15642000000.00;Observação: As informações constantes deste item se referem às informações financeiras consolidadas da Companhia, apresentadas de acordo com os padrões internacionais (IFRS), representando o total de Financiamentos no Balanço Patrimonial, Circulante e Não Circulante. O montante da dívida com garantia real tem ativos reais como garantia. O restante da dívida não possui qualquer tipo de garantia. Dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal. O valor de "Financiamento por Arrendamento" foi considerado na linha de Financiamentos - Quirografárias.
33.000.167/0001-01;2020-01-01;19;104904;PETROLEO BRASILEIRO S.A. PETROBRAS;2019-01-01;2019-12-31;Financiamento;Garantia Real;;932000000.00;1534000000.00;1560000000.00;7625000000.00;11651000000.00;Observação: As informações constantes deste item se referem às informações financeiras consolidadas da Companhia, apresentadas de acordo com os padrões internacionais (IFRS), representando o total de Financiamentos no Balanço Patrimonial, Circulante e Não Circulante. O montante da dívida com garantia real tem ativos reais como garantia. O restante da dívida não possui qualquer tipo de garantia. Dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal. O valor de "Financiamento por Arrendamento" foi considerado na linha de Financiamentos - Quirografárias.
33.000.167/0001-01;2020-01-01;19;104904;PETROLEO BRASILEIRO S.A. PETROBRAS;2019-01-01;2019-12-31;Financiamento;Quirografárias;;33988000000.00;44305000000.00;50987000000.00;61459000000.00;190739000000.00;Observação: As informações constantes deste item se referem às informações financeiras consolidadas da Companhia, apresentadas de acordo com os padrões internacionais (IFRS), representando o total de Financiamentos no Balanço Patrimonial, Circulante e Não Circulante. O montante da dívida com garantia real tem ativos reais como garantia. O restante da dívida não possui qualquer tipo de garantia. Dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal. O valor de "Financiamento por Arrendamento" foi considerado na linha de Financiamentos - Quirografárias.
33.000.167/0001-01;2020-01-01;19;104904;PETROLEO BRASILEIRO S.A. PETROBRAS;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;4772000000.00;14385000000.00;15213000000.00;110509000000.00;144879000000.00;Observação: As informações constantes deste item se referem às informações financeiras consolidadas da Companhia, apresentadas de acordo com os padrões internacionais (IFRS), representando o total de Financiamentos no Balanço Patrimonial, Circulante e Não Circulante. O montante da dívida com garantia real tem ativos reais como garantia. O restante da dívida não possui qualquer tipo de garantia. Dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, foram consideradas como dívidas quirografárias e classificadas como tal. O valor de "Financiamento por Arrendamento" foi considerado na linha de Financiamentos - Quirografárias.
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;2113377000.00;2147574000.00;4517246000.00;1192158000.00;9970355000.00;
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;2019-01-01;2019-12-31;Títulos de dívida;Garantia Flutuante;;184000.00;22327000.00;427370000.00;0.00;449881000.00;
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;199477000.00;1765329000.00;1891114000.00;998882000.00;4854802000.00;
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;2060722000.00;3796011000.00;4019830000.00;1135195000.00;11011758000.00;
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Flutuante;;5559000.00;22327000.00;427370000.00;0.00;455256000.00;
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;227467000.00;1766881000.00;1890245000.00;999140000.00;4883733000.00;
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;16701000.00;4003000.00;3368000.00;11088000.00;35160000.00;
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Empréstimo;Outras garantias ou privilégios;garantias diversas.;66571000.00;1879000.00;0.00;0.00;68450000.00;
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;1541000.00;2217000.00;131000.00;115000.00;4004000.00;
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Financiamento;Garantia Real;;360917000.00;39149000.00;0.00;0.00;400066000.00;
33.035.536/0001-00;2020-01-01;2;104191;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;60958000.00;0.00;0.00;0.00;60958000.00;
33.040.601/0001-87;2020-01-01;6;103371;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;120794995.23;21061186.38;25326908.85;3548.08;167186638.54;
33.041.260/0652-90;2020-01-01;14;104429;GRUPO CASAS BAHIA S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;4444000000.00;957000000.00;0.00;0.00;5401000000.00;As informações desta tabela se baseiam nas demonstrações financeiras da Companhia, referentes ao exercício encerrado em 31 de dezembro de 2019.Empréstimos: Garantia Quirografária - Referem-se principalmente a Empréstimos relacionados à operações do CDCI e notas promissórias.Financiamento: Garantia Quirografária - Referem-se principalmente a contratos de arrendamento de imóveis de terceiros.Títulos de dívida: Garantia Quirografária - Debêntures.
33.041.260/0652-90;2020-01-01;14;104429;GRUPO CASAS BAHIA S.A.;2019-01-01;2019-12-31;Financiamento;Quirografárias;;609000000.00;1741000000.00;895000000.00;1338000000.00;4583000000.00;As informações desta tabela se baseiam nas demonstrações financeiras da Companhia, referentes ao exercício encerrado em 31 de dezembro de 2019.Empréstimos: Garantia Quirografária - Referem-se principalmente a Empréstimos relacionados à operações do CDCI e notas promissórias.Financiamento: Garantia Quirografária - Referem-se principalmente a contratos de arrendamento de imóveis de terceiros.Títulos de dívida: Garantia Quirografária - Debêntures.
33.041.260/0652-90;2020-01-01;14;104429;GRUPO CASAS BAHIA S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;500000000.00;0.00;0.00;0.00;500000000.00;As informações desta tabela se baseiam nas demonstrações financeiras da Companhia, referentes ao exercício encerrado em 31 de dezembro de 2019.Empréstimos: Garantia Quirografária - Referem-se principalmente a Empréstimos relacionados à operações do CDCI e notas promissórias.Financiamento: Garantia Quirografária - Referem-se principalmente a contratos de arrendamento de imóveis de terceiros.Títulos de dívida: Garantia Quirografária - Debêntures.
33.041.260/0652-90;2020-01-01;14;104429;GRUPO CASAS BAHIA S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;4276000000.00;922000000.00;0.00;0.00;5198000000.00;As informações desta tabela se baseiam nas Informações financeiras trimestrais, referentes ao período de três meses findo em 31 de março de 2020.Empréstimos: Garantia Quirografária - Referem-se principalmente a Empréstimos relacionados à operações do CDCI e notas promissórias.Financiamento: Garantia Quirografária - Referem-se principalmente a contratos de arrendamento de imóveis de terceiros.Títulos de dívida: Garantia Quirografária - Debêntures.
33.041.260/0652-90;2020-01-01;14;104429;GRUPO CASAS BAHIA S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;625000000.00;1619000000.00;903000000.00;1350000000.00;4497000000.00;As informações desta tabela se baseiam nas Informações financeiras trimestrais, referentes ao período de três meses findo em 31 de março de 2020.Empréstimos: Garantia Quirografária - Referem-se principalmente a Empréstimos relacionados à operações do CDCI e notas promissórias.Financiamento: Garantia Quirografária - Referem-se principalmente a contratos de arrendamento de imóveis de terceiros.Títulos de dívida: Garantia Quirografária - Debêntures.
33.041.260/0652-90;2020-01-01;14;104429;GRUPO CASAS BAHIA S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;507000000.00;0.00;0.00;0.00;507000000.00;As informações desta tabela se baseiam nas Informações financeiras trimestrais, referentes ao período de três meses findo em 31 de março de 2020.Empréstimos: Garantia Quirografária - Referem-se principalmente a Empréstimos relacionados à operações do CDCI e notas promissórias.Financiamento: Garantia Quirografária - Referem-se principalmente a contratos de arrendamento de imóveis de terceiros.Títulos de dívida: Garantia Quirografária - Debêntures.
33.042.730/0001-04;2020-01-01;16;104635;CIA SIDERURGICA NACIONAL;2019-01-01;2019-12-31;Empréstimo;Outras garantias ou privilégios;Outras garantias ou privilégio;975968031.33;4970647013.86;4147099001.60;0.00;10093714046.79;Observações: O valor evidenciado é o somatório das dívidas do passivo circulante e do passivo não circulante referentes às demonstrações financeiras consolidadas em 31 de dezembro de 2019. Estão classificadas como outras garantias as dívidas em que houve a constituição de garantia sobre ativo de titularidade da Companhia. Em obrigações de natureza quirografária estão classificadas dívidas garantidas com bens de terceiros, incluindo dívidas de controladas da Companhia, dívidas sem constituição de garantia e dívidas com garantia fidejussória, de acordo com seus respectivos vencimentos.
33.042.730/0001-04;2020-01-01;16;104635;CIA SIDERURGICA NACIONAL;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;4149874652.94;1872157901.73;4892871852.48;6958418116.60;17873322523.75;Observações: O valor evidenciado é o somatório das dívidas do passivo circulante e do passivo não circulante referentes às demonstrações financeiras consolidadas em 31 de dezembro de 2019. Estão classificadas como outras garantias as dívidas em que houve a constituição de garantia sobre ativo de titularidade da Companhia. Em obrigações de natureza quirografária estão classificadas dívidas garantidas com bens de terceiros, incluindo dívidas de controladas da Companhia, dívidas sem constituição de garantia e dívidas com garantia fidejussória, de acordo com seus respectivos vencimentos.
33.050.071/0001-58;2020-01-01;9;103010;AMPLA ENERGIA E SERVICOS S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;1190889450.08;969999999.98;0.00;0.00;2160889450.06;
33.050.071/0001-58;2020-01-01;9;103010;AMPLA ENERGIA E SERVICOS S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;33147084.23;16514033.28;3440423.60;0.00;53101541.11;
33.050.071/0001-58;2020-01-01;9;103010;AMPLA ENERGIA E SERVICOS S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;598963174.67;-650470.32;999349529.67;-81308.79;1597580925.23;
33.050.196/0001-88;2020-01-01;5;103983;CIA PAULISTA DE FORCA E LUZ;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;604062000.00;0.00;0.00;0.00;604062000.00;A separação dos valores das obrigações do emissor, em função das garantias atreladas, utilizaram as categorias garantia real, garantia flutuante e quirografária, bem como outro tipo de garantia ou privilégio:Garantias reais: referem-se a recebíveis, vinculação de receitas, direitos creditórios, vinculação de bens próprios, alienação fiduciária, cessão fiduciária e penhor de quotasGarantias flutuantes: são aquelas que asseguram privilégio geral sobre o ativo da Companhia, mas não impedem a negociação dos bens que compõem esse ativo. A Companhia não possui obrigações com esta categoria de garantiasQuirografárias: contemplam também as garantias fidejussórias que são as fianças e avais corporativos dados pela controladora, assim como os demais passivos sem garantia específica.
33.050.196/0001-88;2020-01-01;5;103983;CIA PAULISTA DE FORCA E LUZ;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;310558000.00;546834000.00;307128000.00;0.00;1164520000.00;A separação dos valores das obrigações do emissor, em função das garantias atreladas, utilizaram as categorias garantia real, garantia flutuante e quirografária, bem como outro tipo de garantia ou privilégio:Garantias reais: referem-se a recebíveis, vinculação de receitas, direitos creditórios, vinculação de bens próprios, alienação fiduciária, cessão fiduciária e penhor de quotasGarantias flutuantes: são aquelas que asseguram privilégio geral sobre o ativo da Companhia, mas não impedem a negociação dos bens que compõem esse ativo. A Companhia não possui obrigações com esta categoria de garantiasQuirografárias: contemplam também as garantias fidejussórias que são as fianças e avais corporativos dados pela controladora, assim como os demais passivos sem garantia específica.
33.050.196/0001-88;2020-01-01;5;103983;CIA PAULISTA DE FORCA E LUZ;2019-01-01;2019-12-31;Financiamento;Garantia Real;;116083000.00;231274000.00;143825000.00;178448000.00;669630000.00;A separação dos valores das obrigações do emissor, em função das garantias atreladas, utilizaram as categorias garantia real, garantia flutuante e quirografária, bem como outro tipo de garantia ou privilégio:Garantias reais: referem-se a recebíveis, vinculação de receitas, direitos creditórios, vinculação de bens próprios, alienação fiduciária, cessão fiduciária e penhor de quotasGarantias flutuantes: são aquelas que asseguram privilégio geral sobre o ativo da Companhia, mas não impedem a negociação dos bens que compõem esse ativo. A Companhia não possui obrigações com esta categoria de garantiasQuirografárias: contemplam também as garantias fidejussórias que são as fianças e avais corporativos dados pela controladora, assim como os demais passivos sem garantia específica.
33.050.196/0001-88;2020-01-01;5;103983;CIA PAULISTA DE FORCA E LUZ;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;16081000.00;220946000.00;1765208000.00;141749000.00;2143984000.00;A separação dos valores das obrigações do emissor, em função das garantias atreladas, utilizaram as categorias garantia real, garantia flutuante e quirografária, bem como outro tipo de garantia ou privilégio:Garantias reais: referem-se a recebíveis, vinculação de receitas, direitos creditórios, vinculação de bens próprios, alienação fiduciária, cessão fiduciária e penhor de quotasGarantias flutuantes: são aquelas que asseguram privilégio geral sobre o ativo da Companhia, mas não impedem a negociação dos bens que compõem esse ativo. A Companhia não possui obrigações com esta categoria de garantiasQuirografárias: contemplam também as garantias fidejussórias que são as fianças e avais corporativos dados pela controladora, assim como os demais passivos sem garantia específica.
33.102.476/0001-92;2020-01-01;5;103734;MONTEIRO ARANHA S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;198585000.00;16356000.00;216356000.00;16357000.00;447654000.00;a) Inferior a um ano: (i) trata-se de venda do ETF (Exchange Traded Fund) do Ibovespa - BOVA - 11 (R$ 84,9 milhões) negociado na B3 - Brasil, Bolsa, Balcão em que ações foram dadas como garantia, (ii) operações a termo de ações (R$ 8,0 milhões), (iii) Instrumento Particular de Abertura de Crédito com Garantia Hipotecária e Outras Avenças contratado pela controlada indireta Novo Rio Empreendimento Imobiliário S.A. (R$ 4,8 milhões), (iv) contrato de empréstimo internacional no valor de ? 22.131 a uma taxa efetiva de 1,1320% ao ano, com prestação de garantia por meio da alienação fiduciária de ações. O valor do empréstimo foi convertido para Reais (R$ 100 milhões), e os juros fixos em Euros convertido para uma taxa variável em Reais, através de instrumento de swap, ficando a Companhia com uma posição passiva apenas em Reais a uma taxa de CDI + 0,60% ao ano. Em 31/12/2019 o saldo devedor era de R$ 100,3 milhões, e (v) juros sobre debêntures (R$ 0,5 milhões) não conversíveis em ações e em série única, emitidas em 2019 e com vencimento em 5 anos, amortizações semestrais em 4 parcelas de 2023 a 2024, e com remuneração correspondente a taxa de CDI e acréscimo de taxa fixa de 0,36% ao ano, com pagamentos semestrais entre 2020 e 2025, com prestação de garantia por meio da alienação fiduciária de ações. Em 31/12/2019 o saldo devedor total era de R$ 200,5 milhões.b) Superiores a um ano: trata-se (i) das debêntures não conversíveis em ações e em série única (R$ 200,0 milhões) e (ii) das parcelas a vencer do Instrumento Particular de Abertura de Crédito com Garantia Hipotecária e Outras Avenças (R$ 49 milhões), já mencionados.As obrigações Quirográficas compreendem:a) Superiores a um ano: contrato de mútuo com a coligada Telecel Telecomunicações Ltda conforme descrito no tem 16.2 - Partes Relacionadas (R$ 31 mil).
