CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social_Aumento;Data_Deliberacao;Orgao_Deliberacao_Aumento;Data_Emissao;Valor_Total_Emissao;Tipo_Subscricao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes;Subscricao_Capital_Anterior;Fator_Cotacao;Preco_Emissao;Criterio_Determinacao_Preco_Emissao;Forma_Integralizacao
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356468;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;99342778.00;Subscrição particular;99342778;0;99342778;0.49882924;R$ por Unidade;2.46850106;Os aumentos de capital foram aprovados com a renúncia expressa pelos acionistas da Companhia aos seus respectivos direitos de preferência em decorrência dos aumentos de capital ora aprovados e o reconhecimento por todos os acionistas e subscritores que os aumentos de capital aprovados não resultarão em diluição injustificada, para os fins do art. 170 da Lei das S.A.;As ações foram integralizadas por meio da contribuição à Companhia de ações de emissão da Natura Cosméticos S.A., de acordo com Laudo de Avaliação elaborado pela KPMG Auditores Independentes, e em moeda corrente nacional.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356469;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;45349492.00;Subscrição particular;45349492;0;45349492;0.15192732;R$ por Unidade;2.37450567;Os aumentos de capital foram aprovados com a renúncia expressa pelos acionistas da Companhia aos seus respectivos direitos de preferência em decorrência dos aumentos de capital ora aprovados e o reconhecimento por todos os acionistas e subscritores que os aumentos de capital aprovados não resultarão em diluição injustificada, para os fins do art. 170 da Lei das S.A.;As ações foram integralizadas por meio da contribuição à Companhia de ações de emissão da Natura Cosméticos S.A., de acordo com Laudo de Avaliação elaborado pela KPMG Auditores Independentes, e em moeda corrente nacional.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356470;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;50670.00;Subscrição particular;50670;0;50670;0.00013019;R$ por Unidade;2.06217688;Os aumentos de capital foram aprovados com a renúncia expressa pelos acionistas da Companhia aos seus respectivos direitos de preferência em decorrência dos aumentos de capital ora aprovados e o reconhecimento por todos os acionistas e subscritores que os aumentos de capital aprovados não resultarão em diluição injustificada, para os fins do art. 170 da Lei das S.A.;As ações foram integralizadas por meio da contribuição à Companhia de ações de emissão da Natura Cosméticos S.A., de acordo com Laudo de Avaliação elaborado pela KPMG Auditores Independentes, e em moeda corrente nacional.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356471;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;26231646.00;Subscrição particular;26231646;0;26231646;0.06739121;R$ por Unidade;2.07114304;Os aumentos de capital foram aprovados com a renúncia expressa pelos acionistas da Companhia aos seus respectivos direitos de preferência em decorrência dos aumentos de capital ora aprovados e o reconhecimento por todos os acionistas e subscritores que os aumentos de capital aprovados não resultarão em diluição injustificada, para os fins do art. 170 da Lei das S.A.;As ações foram integralizadas por meio da contribuição à Companhia de ações de emissão da Natura Cosméticos S.A., de acordo com Laudo de Avaliação elaborado pela KPMG Auditores Independentes, e em moeda corrente nacional.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356472;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;35156064.00;Subscrição particular;35156064;0;35156064;0.08461636;R$ por Unidade;2.05847660;Os aumentos de capital foram aprovados com a renúncia expressa pelos acionistas da Companhia aos seus respectivos direitos de preferência em decorrência dos aumentos de capital ora aprovados e o reconhecimento por todos os acionistas e subscritores que os aumentos de capital aprovados não resultarão em diluição injustificada, para os fins do art. 170 da Lei das S.A.;As ações foram integralizadas por meio da contribuição à Companhia de ações de emissão da Natura Cosméticos S.A., de acordo com Laudo de Avaliação elaborado pela KPMG Auditores Independentes, e em moeda corrente nacional.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356473;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;5859936.00;Subscrição particular;5859936;0;5859936;0.01300382;R$ por Unidade;2.05872827;Os aumentos de capital foram aprovados com a renúncia expressa pelos acionistas da Companhia aos seus respectivos direitos de preferência em decorrência dos aumentos de capital ora aprovados e o reconhecimento por todos os acionistas e subscritores que os aumentos de capital aprovados não resultarão em diluição injustificada, para os fins do art. 170 da Lei das S.A.;As ações foram integralizadas por meio da contribuição à Companhia de ações de emissão da Natura Cosméticos S.A., de acordo com Laudo de Avaliação elaborado pela KPMG Auditores Independentes, e em moeda corrente nacional.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356474;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;24305810.00;Subscrição particular;24305810;0;24305810;0.05256994;R$ por Unidade;2.03918961;Os aumentos de capital foram aprovados com a renúncia expressa pelos acionistas da Companhia aos seus respectivos direitos de preferência em decorrência dos aumentos de capital ora aprovados e o reconhecimento por todos os acionistas e subscritores que os aumentos de capital aprovados não resultarão em diluição injustificada, para os fins do art. 170 da Lei das S.A.;As ações foram integralizadas por meio da contribuição à Companhia de ações de emissão da Natura Cosméticos S.A., de acordo com Laudo de Avaliação elaborado pela KPMG Auditores Independentes, e em moeda corrente nacional.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356475;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;4367930.00;Subscrição particular;4367930;0;4367930;0.00897536;R$ por Unidade;2.05275989;Os aumentos de capital foram aprovados com a renúncia expressa pelos acionistas da Companhia aos seus respectivos direitos de preferência em decorrência dos aumentos de capital ora aprovados e o reconhecimento por todos os acionistas e subscritores que os aumentos de capital aprovados não resultarão em diluição injustificada, para os fins do art. 170 da Lei das S.A.;As ações foram integralizadas por meio da contribuição à Companhia de ações de emissão da Natura Cosméticos S.A., de acordo com Laudo de Avaliação elaborado pela KPMG Auditores Independentes, e em moeda corrente nacional.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356476;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;4367930.00;Subscrição particular;4367930;0;4367930;0.00889552;R$ por Unidade;2.05275989;Os aumentos de capital foram aprovados com a renúncia expressa pelos acionistas da Companhia aos seus respectivos direitos de preferência em decorrência dos aumentos de capital ora aprovados e o reconhecimento por todos os acionistas e subscritores que os aumentos de capital aprovados não resultarão em diluição injustificada, para os fins do art. 170 da Lei das S.A.;As ações foram integralizadas por meio da contribuição à Companhia de ações de emissão da Natura Cosméticos S.A., de acordo com Laudo de Avaliação elaborado pela KPMG Auditores Independentes, e em moeda corrente nacional.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356477;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;45349492.00;Subscrição particular;45349492;0;45349492;0.13188967;R$ por Unidade;2.37450567;Os aumentos de capital foram aprovados com a renúncia expressa pelos acionistas da Companhia aos seus respectivos direitos de preferência em decorrência dos aumentos de capital ora aprovados e o reconhecimento por todos os acionistas e subscritores que os aumentos de capital aprovados não resultarão em diluição injustificada, para os fins do art. 170 da Lei das S.A.;As ações foram integralizadas por meio da contribuição à Companhia de ações de emissão da Natura Cosméticos S.A., de acordo com Laudo de Avaliação elaborado pela KPMG Auditores Independentes, e em moeda corrente nacional.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356478;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;5859936.00;Subscrição particular;5859936;0;5859936;0.01283689;R$ por Unidade;2.05872827;Os aumentos de capital foram aprovados com a renúncia expressa pelos acionistas da Companhia aos seus respectivos direitos de preferência em decorrência dos aumentos de capital ora aprovados e o reconhecimento por todos os acionistas e subscritores que os aumentos de capital aprovados não resultarão em diluição injustificada, para os fins do art. 170 da Lei das S.A.;As ações foram integralizadas por meio da contribuição à Companhia de ações de emissão da Natura Cosméticos S.A., de acordo com Laudo de Avaliação elaborado pela KPMG Auditores Independentes, e em moeda corrente nacional.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356479;2019-11-13;Assembleia Geral Extraordinária;2019-11-13;619776422.28;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356480;2019-11-13;Assembleia Geral Extraordinária;2020-01-03;10376920792.08;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356481;2019-11-13;Assembleia Geral Extraordinária;2019-12-17;1101013735.76;Subscrição particular;370266482;0;370266482;730747253.76000000;R$ por Unidade;2.97000000;Patrimônio líquido contábil em 31/12/2018. com base em Laudo de Avaliação.;Incorporação de ações da Natura Cosméticos por nós.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356482;2019-11-13;Assembleia Geral Extraordinária;2019-12-17;1101013735.76;Subscrição particular;370266482;0;370266482;730747253.76000000;R$ por Unidade;2.97000000;Patrimônio líquido contábil em 31/12/2018. com base em Laudo de Avaliação.;Incorporação de ações da Natura Cosméticos por nós.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356483;2019-11-13;Assembleia Geral Extraordinária;2019-01-03;10376920792.08;Subscrição particular;321830266;0;321830266;0.37177400;R$ por Unidade;32.24000000;Valor econômico em 30/06/2019, com base em Laudo de Avaliação.;Incorporação de Merger Sub I, Inc. por nós. A consumação da incorporação foi aprovada e rerratificada pelo Conselho de Administração em reuniões de 03/01/2020 e 07/01/2020.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356484;2020-05-06;Conselho de Administração;2020-05-06;2738295.20;Subscrição particular;72827;0;72827;0.05607604;R$ por Unidade;37.60000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356485;2020-05-06;Conselho de Administração;2020-05-06;4028447.43;Subscrição particular;108379;0;108379;0.08249636;R$ por Unidade;37.17000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356486;2020-05-06;Conselho de Administração;2020-05-06;780714.80;Subscrição particular;31030;0;31030;0.01598783;R$ por Unidade;25.16000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356487;2020-05-06;Conselho de Administração;2020-05-06;172954.80;Subscrição particular;12840;0;12840;0.00354185;R$ por Unidade;13.47000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356488;2020-05-06;Conselho de Administração;2020-05-06;567984.48;Subscrição particular;44688;0;44688;0.01163144;R$ por Unidade;12.71000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356489;2020-05-06;Conselho de Administração;2020-05-06;137608.24;Subscrição particular;11044;0;11044;0.00281800;R$ por Unidade;12.46000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356490;2020-05-06;Conselho de Administração;2020-05-06;13510000.00;Subscrição particular;500000;0;500000;0.27666385;R$ por Unidade;27.02000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356491;2020-05-06;Conselho de Administração;2020-05-06;15565895.00;Subscrição particular;536755;0;536755;0.31876539;R$ por Unidade;29.00000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356492;2020-06-30;Conselho de Administração;2020-06-30;2000000000.00;Subscrição particular;62500000;0;62500000;40.64475401;R$ por Unidade;32.00000000;O preço de emissão das Ações foi fixado nos termos do artigo 170, parágrafo primeiro, inciso III, da Lei das S.A., com base no preço médio ponderado por volume (VWAP) das ações nos pregões da B3 realizados entre 7 de fevereiro de 2020 (inclusive) e 7 de maio de 2020 (inclusive), aplicando-se um deságio de 6,01%, que é compatível com práticas de mercado.;À vista, em moeda corrente nacional, no ato da subscrição.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356493;2020-06-30;Conselho de Administração;2020-06-30;169576.82;Subscrição particular;13342;0;13342;0.00344620;R$ por Unidade;12.71000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356494;2020-06-30;Conselho de Administração;2020-06-30;365875.44;Subscrição particular;29364;0;29364;0.00743546;R$ por Unidade;12.46000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356495;2020-06-30;Conselho de Administração;2020-06-30;710091.36;Subscrição particular;42192;0;42192;0.01443074;R$ por Unidade;16.83000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356496;2020-07-27;Conselho de Administração;2020-07-27;14723474.00;Subscrição particular;507706;0;507706;0.21270765;R$ por Unidade;29.00000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356497;2020-07-27;Conselho de Administração;2020-07-27;1861200.00;Subscrição particular;165000;0;165000;0.02688846;R$ por Unidade;11.28000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356498;2020-07-27;Conselho de Administração;2020-07-27;57020.04;Subscrição particular;3388;0;3388;0.00082376;R$ por Unidade;16.83000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356499;2020-07-27;Conselho de Administração;2020-07-27;53553.08;Subscrição particular;4298;0;4298;0.00077367;R$ por Unidade;12.46000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356500;2020-07-27;Conselho de Administração;2020-07-27;330154.96;Subscrição particular;25976;0;25976;0.00476970;R$ por Unidade;12.71000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356501;2020-07-27;Conselho de Administração;2020-07-27;632776.54;Subscrição particular;17398;0;17398;0.00914162;R$ por Unidade;36.37000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356502;2020-09-30;Conselho de Administração;2020-09-30;32640459.60;Subscrição particular;1501705;0;1501705;0.00470352;R$ por Unidade;21.74000000;Plano de outorga de opção de compra de ações.;À vista, mediante pagamento em dinheiro.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356503;2020-09-30;Conselho de Administração;2020-09-30;5614750000.00;Subscrição pública;121400000;0;121400000;0.00096863;R$ por Unidade;46.25000000;O Preço por Ação foi fixado pelo Conselho de Administração após a conclusão do procedimento de coleta de intenções de investimento("Procedimento de Bookbuilding"), tendo como parâmetro: (i) a cotação das ações ordinárias de emissão da Companhia na B3 (ii) a cotação dos American Depositary Shares na New York Stock Exchange e (iii) as indicações de interesse em função da qualidade e quantidade da demanda (por volume e preço) pelas ações, coletadas junto a investidores profissionais durante o Procedimento de Bookbuilding.;Integralização à vista, em moeda corrente nacional, no ato de subscrição.
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356504;2021-03-16;Conselho de Administração;2021-03-16;1226734.40;Subscrição particular;25138;0;25138;0.00182819;R$ por Unidade;48.80000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356505;2021-03-16;Conselho de Administração;2021-03-16;14605440.54;Subscrição particular;372330;0;372330;0.02707819;R$ por Unidade;39.22713866;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356506;2021-03-16;Conselho de Administração;2021-03-16;348479.80;Subscrição particular;13210;0;13210;0.00096071;R$ por Unidade;26.38000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356507;2021-03-16;Conselho de Administração;2021-03-16;361750.32;Subscrição particular;26856;0;26856;0.00195314;R$ por Unidade;13.47000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356508;2021-03-16;Conselho de Administração;2021-03-16;309450.37;Subscrição particular;24347;0;24347;0.00177067;R$ por Unidade;12.71000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356509;2021-03-16;Conselho de Administração;2021-03-16;558095.86;Subscrição particular;44791;0;44791;0.00325748;R$ por Unidade;12.46000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356510;2021-03-16;Conselho de Administração;2021-03-16;1253700.36;Subscrição particular;74492;0;74492;0.00541753;R$ por Unidade;16.83000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356511;2021-03-16;Conselho de Administração;2021-03-16;2809400.00;Subscrição particular;220000;0;220000;0.01599979;R$ por Unidade;12.77000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356512;2021-05-11;Conselho de Administração;2021-05-11;4533.74;Subscrição particular;453374;0;453374;0.03295302;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356513;2021-05-11;Conselho de Administração;2021-05-11;11005.80;Subscrição particular;415;0;415;0.00003016;R$ por Unidade;26.52000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356514;2021-05-11;Conselho de Administração;2021-05-11;20895.24;Subscrição particular;1644;0;1644;0.00011949;R$ por Unidade;12.71000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356515;2021-05-11;Conselho de Administração;2021-05-11;419279.00;Subscrição particular;33650;0;33650;0.00244582;R$ por Unidade;12.46000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356516;2021-05-11;Conselho de Administração;2021-05-11;780390.27;Subscrição particular;46369;0;46369;0.00337028;R$ por Unidade;16.83000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
32.785.497/0001-97;2020-01-01;11;121233;NATURA &CO HOLDING S.A.;356517;2021-05-11;Conselho de Administração;2021-05-11;2997.76;Subscrição particular;299776;0;299776;0.02178891;R$ por Unidade;0.01000000;Plano de outorga de opção de compra de ações;À vista, mediante pagamento em dinheiro
33.000.167/0001-01;2020-01-01;19;104904;PETROLEO BRASILEIRO S.A. PETROBRAS;312330;2012-03-19;Assembleia Geral Extraordinária;2012-03-19;12407742.93;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
33.000.167/0001-01;2020-01-01;19;104904;PETROLEO BRASILEIRO S.A. PETROBRAS;312331;2013-04-29;Assembleia Geral Extraordinária;2013-04-29;18768508.11;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
33.000.167/0001-01;2020-01-01;19;104904;PETROLEO BRASILEIRO S.A. PETROBRAS;312332;2014-04-02;Assembleia Geral Extraordinária;2014-04-02;21055260.02;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310159;2016-03-11;CA;2016-03-11;4234988.16;Subscrição particular;0;351557;351557;0.02926908;R$ por Unidade;12.05000000;Escritura de 5ªEmissão Privada de Debêntures Conversíveis.;Conversão de debêntures
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310160;2016-03-29;CA;2016-03-29;346409387.64;Subscrição particular;88440011;146650169;235090180;19.99999990;R$ por Unidade;1.47000000;Bonificação de ações por meio de capitalização de reserva legal com a distribuição de 1 nova ação para cada 5 existentes.;Dinheiro
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310161;2016-04-25;CA;2016-04-25;1457220.04;Subscrição particular;0;145161;145161;0.01029116;R$ por Unidade;10.04000000;Escritura de 5ªEmissão Privada de Debêntures Conversíveis.;Conversão de debêntures
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310162;2016-06-29;CA;2016-06-29;1154996.53;Subscrição particular;0;115055;115055;0.00815596;R$ por Unidade;10.04000000;Escritura de 5ªEmissão Privada de Debêntures Conversíveis.;Conversão de debêntures
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310163;2016-08-09;CA;2016-07-31;31375505.66;Subscrição particular;0;2303685;2303685;0.16328912;R$ por Unidade;13.62000000;Escritura de 5ªEmissão Privada de Debêntures Conversíveis (Preço de Emissão: R$10,038647). e Plano de outorga de opções de ações da Companhia (R$13,62).;Parte por conversão de debêntures e parte por dinheiro
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310164;2016-09-14;CA;2016-09-15;2226161.76;Subscrição particular;0;163448;163448;0.01156659;R$ por Unidade;13.62000000;Plano de outorga de opções de ações da Companhia.;Dinheiro
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310165;2016-09-30;CA;2016-09-30;917606.64;Subscrição particular;0;67372;67372;0.00476711;R$ por Unidade;13.62000000;Plano de outorga de opções de ações da Companhia.;Dinheiro
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310166;2016-11-07;CA;2016-11-07;331336.63;Subscrição particular;0;27100;27100;0.00191745;R$ por Unidade;12.23000000;Escritura de 5ªEmissão Privada de Debêntures Conversíveis (Preço de Emissão: R$10,038647). e Plano de outorga de opções de ações da Companhia (R$13,62).;Parte por conversão de debêntures e parte por dinheiro
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310167;2016-12-01;CA;2016-11-29;146450012.97;Subscrição particular;0;14582600;14582600;1.03176615;R$ por Unidade;10.04000000;Escritura de 5ª Emissão Privada de Debêntures Conversíveis (Preço de Emissão: R$10,038647), Plano de outorga de opções de ações da Companhia (R$13,62) e capitalização de reservas (preço de emissão R$13,42)(1) As ações preferenciais da Companhia são todas da mesma classe.;Parte por conversão de debêntures e parte por dinheiro
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310168;2016-12-30;CA;2016-11-30;883571.59;Subscrição particular;0;88017;88017;0.00616389;R$ por Unidade;10.04000000;Escritura de 5ª Emissão Privada de Debêntures Conversíveis (Preço de Emissão: R$10,038647);Conversão de debêntures
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310169;2017-03-08;CA;2017-03-08;2405053617.02;Subscrição particular;9303562;142925334;152228896;10.55918573;R$ por Unidade;15.79892964;Preço de R$16,00 por ação preferencial de emissão da Companhia e o preço de R$12,71 por ação ordinária de emissão da Companhia.;Oferta pública de distribuição primária de ações ordinárias e preferenciais de emissão da Companhia.
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310170;2017-06-13;CA;2017-06-13;19269132.10;Subscrição particular;0;2306876;2306876;0.14598056;R$ por Unidade;8.35261195;Plano de outorga de opções de ações da Companhia.;Dinheiro.
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310171;2017-08-01;CA;2017-07-31;2941384.00;Subscrição particular;0;293006;293006;0.01851458;R$ por Unidade;10.03864700;Escritura de 5ª Emissão Privada de Debêntures Conversíveis (Preço de Emissão: R$10,038647);Conversão de debêntures
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310172;2017-09-08;CA;2017-09-08;68945517.89;Subscrição particular;539943630;1049786681;1589730311;0.04338981;R$ por Unidade;10.03864699;Escritura de 5ª Emissão Privada de Debêntures Conversíveis (Preço de Emissão: R$10,038647);Conversão de debêntures
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310173;2017-09-15;CA;2017-09-15;57270601.60;Subscrição particular;539943630;1055491693;1595435323;0.03588667;R$ por Unidade;10.03864699;Escritura de 5ª Emissão Privada de Debêntures Conversíveis (Preço de Emissão: R$10,038647);Conversão de debêntures
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310174;2017-09-29;CA;2017-09-29;21742241.16;Subscrição particular;0;1759081;1759081;0.16638257;R$ por Unidade;12.36000000;Plano de outorga de opções de ações da Companhia.;Dinheiro
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310175;2017-11-08;CA;2017-11-08;1479936.96;Subscrição particular;0;119736;119736;0.01132394;R$ por Unidade;12.36000000;Plano de outorga de opções de ações da Companhia.;Dinheiro
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310176;2017-12-27;CA;2017-12-27;982218.85;Subscrição particular;0;117631;117631;0.01112362;R$ por Unidade;8.35000000;Plano de outorga de opções de ações da Companhia.;Dinheiro.
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310177;2018-09-03;CA;2018-09-03;31443179.22;Subscrição particular;0;3222193;3222193;0.30000000;R$ por Unidade;9.76000000;Plano de outorga de opções de ações da Companhia.;Dinheiro.
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310178;2019-07-23;CA;2019-07-23;31105160.55;Subscrição particular;0;3355465;3355465;0.31534375;R$ por Unidade;9.27000000;Plano de outorga de opções de ações da Companhia.;Dinheiro
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310179;2019-09-30;CA;2019-09-30;4102381000.32;Subscrição particular;0;1336665;1336665;0.12546104;R$ por Unidade;15.40000000;Plano de outorga de opções de ações da Companhia.O preço de emissão é de R$ 9,27 para as ações em que houve capitalização de reservas e de R$ 15,40 para as demais ações.;Dinheiro
33.014.556/0001-96;2020-01-01;18;103797;LOJAS AMERICANAS S.A.;310180;2019-10-31;CA;2019-10-31;4102801221.32;Subscrição particular;0;31870;31870;0.00299127;R$ por Unidade;15.40000000;O preço de emissão é de R$ 9,30 para as ações em que houve capitalização de reservas e de R$ 15,40 para as demais ações.;Dinheiro
