CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233277;Capital Integralizado;2021-05-14;573664883.37;;573664883;0;573664883
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233278;Capital Emitido;2021-04-14;566664883.37;;566664883;0;566664883
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233279;Capital Subscrito;2021-04-14;566664883.37;;566664883;0;566664883
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233280;Capital Integralizado;2021-04-14;566664883.37;;566664883;0;566664883
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233281;Capital Emitido;2021-02-19;523164883.37;;523164883;0;523164883
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233282;Capital Subscrito;2021-02-19;523164883.37;;523164883;0;523164883
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233283;Capital Integralizado;2021-02-19;523164883.37;;523164883;0;523164883
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233284;Capital Emitido;2021-01-14;519454987.00;;519454987;0;519454987
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233285;Capital Subscrito;2021-01-14;519454987.00;;519454987;0;519454987
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233286;Capital Integralizado;2021-01-14;519454987.00;;519454987;0;519454987
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233287;Capital Emitido;2018-12-21;496454987.00;;496454987;0;496454987
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233288;Capital Subscrito;2018-12-21;496454987.00;;496454987;0;496454987
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233289;Capital Integralizado;2018-12-21;496454987.00;;496454987;0;496454987
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233290;Capital Emitido;2017-12-26;475779687.00;;475779687;0;475779687
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233291;Capital Subscrito;2017-12-26;475779687.00;;475779687;0;475779687
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233292;Capital Integralizado;2017-12-26;475779687.00;;475779687;0;475779687
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233293;Capital Emitido;2017-04-13;461139176.00;;461139176;0;461139176
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233294;Capital Subscrito;2017-04-13;461139176.00;;461139176;0;461139176
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233295;Capital Integralizado;2017-04-13;461139176.00;;461139176;0;461139176
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233296;Capital Emitido;2017-01-12;441139176.00;;441139176;0;441139176
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233297;Capital Subscrito;2017-01-12;441139176.00;;441139176;0;441139176
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233298;Capital Integralizado;2017-01-12;441139176.00;;441139176;0;441139176
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233299;Capital Emitido;2016-12-23;428139176.00;;428139176;0;428139176
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233300;Capital Subscrito;2016-12-23;428139176.00;;428139176;0;428139176
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233301;Capital Integralizado;2016-12-23;428139176.00;;428139176;0;428139176
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233302;Capital Autorizado;2016-12-23;510000000.00;;510000000;0;510000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233303;Capital Emitido;2016-11-09;423000000.00;;423000000;0;423000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233304;Capital Subscrito;2016-11-09;423000000.00;;423000000;0;423000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233305;Capital Integralizado;2016-11-09;423000000.00;;423000000;0;423000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233306;Capital Autorizado;2016-11-09;510000000.00;;510000000;0;510000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233307;Capital Emitido;2016-10-11;417000000.00;;417000000;0;417000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233308;Capital Subscrito;2016-10-11;417000000.00;;417000000;0;417000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233309;Capital Integralizado;2016-10-11;417000000.00;;417000000;0;417000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233310;Capital Autorizado;2016-10-11;510000000.00;;510000000;0;510000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233311;Capital Emitido;2016-02-26;384000000.00;;384000000;0;384000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233312;Capital Subscrito;2016-02-26;384000000.00;;384000000;0;384000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233313;Capital Integralizado;2016-02-26;384000000.00;;384000000;0;384000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233314;Capital Autorizado;2016-02-26;510000000.00;;510000000;0;510000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233315;Capital Emitido;2015-03-30;350000000.00;;350000000;0;350000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233316;Capital Subscrito;2015-03-30;350000000.00;;350000000;0;350000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233317;Capital Integralizado;2015-03-30;350000000.00;;350000000;0;350000000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233318;Capital Emitido;2014-12-30;309725000.00;;309725000;0;309725000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233319;Capital Subscrito;2014-12-30;309725000.00;;309725000;0;309725000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233320;Capital Integralizado;2014-12-30;309725000.00;;309725000;0;309725000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233321;Capital Emitido;2014-12-23;304725000.00;;304725000;0;304725000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233322;Capital Subscrito;2014-12-23;304725000.00;;304725000;0;304725000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233323;Capital Integralizado;2014-12-23;304725000.00;;304725000;0;304725000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233324;Capital Emitido;2014-09-30;273725000.00;;273725000;0;273725000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233325;Capital Subscrito;2014-09-30;273725000.00;;273725000;0;273725000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233326;Capital Integralizado;2014-09-30;273725000.00;;273725000;0;273725000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233327;Capital Emitido;2013-12-27;228725000.00;;228725000;0;228725000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233328;Capital Subscrito;2013-12-27;228725000.00;;228725000;0;228725000
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;233329;Capital Integralizado;2013-12-27;228725000.00;;228725000;0;228725000
10.851.805/0001-00;2020-01-01;4;103604;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;231834;Capital Emitido;2017-08-31;65000025.50;;3248533;0;3248533
10.851.805/0001-00;2020-01-01;4;103604;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;231835;Capital Subscrito;2017-08-31;65000027.50;;3248533;0;3248533
10.851.805/0001-00;2020-01-01;4;103604;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;231836;Capital Integralizado;2017-08-31;65000027.50;;3248533;0;3248533
11.257.352/0001-43;2020-01-01;1;93955;BSI CAPITAL SECURITIZADORA S.A.;209479;Capital Integralizado;2014-12-31;67000.00;;322115;0;322115
11.257.352/0001-43;2020-01-01;1;93955;BSI CAPITAL SECURITIZADORA S.A.;209480;Capital Emitido;2010-11-19;104000.00;;500000;0;500000
11.257.352/0001-43;2020-01-01;1;93955;BSI CAPITAL SECURITIZADORA S.A.;209481;Capital Subscrito;2010-11-19;104000.00;;500000;0;500000
11.274.829/0001-07;2020-01-01;4;103821;COMPANHIA PAULISTA DE SECURITIZAÇÃO;232574;Capital Emitido;2020-06-15;413095600.00;;4130956;0;4130956
11.274.829/0001-07;2020-01-01;4;103821;COMPANHIA PAULISTA DE SECURITIZAÇÃO;232575;Capital Subscrito;2020-06-15;413095600.00;Na mesma data da subscrição;4130956;0;4130956
11.274.829/0001-07;2020-01-01;4;103821;COMPANHIA PAULISTA DE SECURITIZAÇÃO;232576;Capital Integralizado;2020-05-15;413095600.00;;4130956;0;4130956
11.274.829/0001-07;2020-01-01;4;103821;COMPANHIA PAULISTA DE SECURITIZAÇÃO;232577;Capital Autorizado;2018-02-28;450000000.00;;4500000;0;4500000
11.284.204/0001-18;2020-01-01;16;103553;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;231656;Capital Emitido;2019-12-20;129921196.11;;32317787;0;32317787
11.284.204/0001-18;2020-01-01;16;103553;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;231657;Capital Subscrito;2019-12-20;129921196.11;;32317787;0;32317787
11.284.204/0001-18;2020-01-01;16;103553;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;231658;Capital Integralizado;2019-12-20;129921196.11;;32317787;0;32317787
11.284.204/0001-18;2020-01-01;16;103553;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;231659;Capital Autorizado;2015-03-16;0.00;;8992268;0;8992268
11.421.994/0001-36;2020-01-01;6;103012;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;229870;Capital Emitido;2021-02-11;844323144.09;Não aplicável;71449970;0;71449970
11.421.994/0001-36;2020-01-01;6;103012;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;229871;Capital Subscrito;2021-02-11;844323144.09;Não aplicável;71449970;0;71449970
11.421.994/0001-36;2020-01-01;6;103012;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;229872;Capital Integralizado;2021-02-11;844323144.09;;71449970;0;71449970
11.421.994/0001-36;2020-01-01;6;103012;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;229873;Capital Autorizado;2020-12-08;2000000000.00;;0;0;0
11.669.021/0001-10;2020-01-01;7;103825;ENAUTA PARTICIPAÇÕES S.A.;232586;Capital Emitido;2011-03-02;2135496103.82;;265806905;0;265806905
11.669.021/0001-10;2020-01-01;7;103825;ENAUTA PARTICIPAÇÕES S.A.;232587;Capital Subscrito;2011-03-02;2135496103.82;;265806905;0;265806905
11.669.021/0001-10;2020-01-01;7;103825;ENAUTA PARTICIPAÇÕES S.A.;232588;Capital Integralizado;2011-03-02;2135496103.82;;265806905;0;265806905
11.669.021/0001-10;2020-01-01;7;103825;ENAUTA PARTICIPAÇÕES S.A.;232589;Capital Autorizado;2010-10-26;4000000000.00;;0;0;0
11.716.471/0001-17;2020-01-01;1;95183;TRX SECURITIZADORA S.A.;212925;Capital Integralizado;2019-12-31;150000.00;;150000;0;150000
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232804;Capital Subscrito;2021-04-07;294898862.31;;15232292;0;15232292
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232805;Capital Integralizado;2021-04-07;294898862.31;;15232292;0;15232292
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232806;Capital Subscrito;2019-12-17;240358022.63;;11480134;0;11480134
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232807;Capital Integralizado;2019-12-17;240358022.63;;11480134;0;11480134
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232808;Capital Emitido;2019-05-17;160521356.63;;7678388;0;7678388
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232809;Capital Subscrito;2019-05-17;160521356.63;;7678388;0;7678388
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232810;Capital Integralizado;2019-05-17;160521356.63;;7678388;0;7678388
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232811;Capital Subscrito;2018-02-01;378958322.81;;7678388;0;7678388
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232812;Capital Integralizado;2018-02-01;378958322.81;;7678388;0;7678388
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232813;Capital Emitido;2017-12-15;378958122.81;;7668764;0;7668764
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232814;Capital Subscrito;2017-12-15;378958122.81;;7668764;0;7668764
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232815;Capital Integralizado;2017-12-15;378958122.81;;7668764;0;7668764
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232816;Capital Emitido;2017-09-01;378957566.02;;7668716;0;7668716
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232817;Capital Subscrito;2017-09-01;378957566.02;;7668716;0;7668716
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232818;Capital Integralizado;2017-09-01;378957566.02;;7668716;0;7668716
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232819;Capital Emitido;2017-02-15;378938553.81;;7668192;0;7668192
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232820;Capital Subscrito;2017-02-15;378938553.81;;7668192;0;7668192
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232821;Capital Integralizado;2017-02-15;378938553.81;;7668192;0;7668192
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232822;Capital Emitido;2017-01-24;378938453.81;;7663081;0;7663081
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232823;Capital Subscrito;2017-01-24;378938453.81;;7663081;0;7663081
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232824;Capital Integralizado;2017-01-24;378938453.81;;7663081;0;7663081
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232825;Capital Emitido;2016-09-27;378938353.81;;7657970;0;7657970
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232826;Capital Subscrito;2016-09-27;378938353.81;;7567970;0;7567970
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232827;Capital Integralizado;2016-09-27;378938353.81;;7657970;0;7657970
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232828;Capital Emitido;2016-06-13;378937953.81;;7581958;0;7581958
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232829;Capital Subscrito;2016-06-13;378937953.81;;7581958;0;7581958
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232830;Capital Integralizado;2016-06-13;378937953.81;;7581958;0;7581958
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232831;Capital Emitido;2016-04-04;378937053.81;;7528449;0;7528449
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232832;Capital Subscrito;2016-04-04;378937053.81;;7528449;0;7528449
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232833;Capital Integralizado;2016-04-04;378937053.81;;7528449;0;7528449
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232834;Capital Emitido;2016-01-26;348937065.45;;5190909;0;5190909
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232835;Capital Subscrito;2016-01-26;348937065.45;;5190909;0;5190909
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232836;Capital Integralizado;2016-01-26;348937065.45;;5190909;0;5190909
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232837;Capital Emitido;2015-10-19;348936665.45;;5172939;0;5172939
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232838;Capital Subscrito;2015-10-19;348936665.45;;5172939;0;5172939
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232839;Capital Integralizado;2015-10-19;348939665.45;;5172939;0;5172939
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232840;Capital Emitido;2015-09-10;348936665.45;;103458790;0;103458790
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232841;Capital Integralizado;2015-09-10;348936665.45;;103458790;0;103458790
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232842;Capital Emitido;2015-07-10;348936265.45;;103224966;0;103224966
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232843;Capital Subscrito;2015-07-10;348936265.45;;103224966;0;103224966
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232844;Capital Integralizado;2015-07-10;348936265.45;;103224966;0;103224966
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232845;Capital Emitido;2015-04-20;348936065.45;;103026430;0;103026430
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232846;Capital Integralizado;2015-04-20;348936065.45;;103026430;0;103026430
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232847;Capital Subscrito;2015-03-20;348936065.45;;103026430;0;103026430
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232848;Capital Emitido;2015-03-10;348935865.45;;102860948;0;102860948
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232849;Capital Subscrito;2015-03-10;348935865.45;;102860948;0;102860948
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232850;Capital Integralizado;2015-03-10;348935865.45;;102860948;0;102860948
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232851;Capital Emitido;2014-12-31;348933965.45;;99953713;0;99953713
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232852;Capital Subscrito;2014-12-31;348933965.45;;99953713;0;99953713
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232853;Capital Integralizado;2014-12-31;348933965.45;;99953713;0;99953713
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;232854;Capital Autorizado;2014-04-24;1200000000.00;;0;0;0
11.725.176/0001-27;2020-01-01;9;103323;BOA VISTA SERVIÇOS S.A.;230893;Capital Emitido;2021-04-05;1686545495.06;Totalmente Integralizado;528555860;0;528555860
11.725.176/0001-27;2020-01-01;9;103323;BOA VISTA SERVIÇOS S.A.;230894;Capital Subscrito;2021-04-05;1686545495.06;Totalmente Integralizado;528555860;0;528555860
11.725.176/0001-27;2020-01-01;9;103323;BOA VISTA SERVIÇOS S.A.;230895;Capital Integralizado;2021-04-05;1686545495.06;Totalmente Integralizado;528555860;0;528555860
11.725.176/0001-27;2020-01-01;9;103323;BOA VISTA SERVIÇOS S.A.;230896;Capital Autorizado;2019-12-10;0.00;Não aplicável;960000000;0;960000000
11.992.680/0001-93;2020-01-01;15;104749;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;233777;Capital Emitido;2019-11-12;896557588.73;N/A;284014325;0;284014325
11.992.680/0001-93;2020-01-01;15;104749;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;233778;Capital Subscrito;2019-11-12;896557588.73;N/A;284014325;0;284014325
11.992.680/0001-93;2020-01-01;15;104749;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;233779;Capital Integralizado;2019-11-12;896557588.73;N/A;284014325;0;284014325
11.992.680/0001-93;2020-01-01;15;104749;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;233780;Capital Autorizado;2011-05-30;0.00;N/A;350000000;0;350000000
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;223307;Capital Emitido;2020-02-11;1391513340.28;;84909375;0;84909375
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;223308;Capital Subscrito;2020-02-11;1391513340.28;;84909375;0;84909375
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;223309;Capital Integralizado;2020-02-11;1391513340.28;;84909375;0;84909375
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;223310;Capital Autorizado;2020-02-11;0.00;;41849105;0;41849105
12.091.809/0001-55;2020-01-01;8;100714;BRAVA ENERGIA S.A.;225816;Capital Emitido;2020-12-11;1248460354.98;Não aplicável;109504342;0;109504342
12.091.809/0001-55;2020-01-01;8;100714;BRAVA ENERGIA S.A.;225817;Capital Subscrito;2020-12-11;1248460354.98;Não aplicável;109504342;0;109504342
12.091.809/0001-55;2020-01-01;8;100714;BRAVA ENERGIA S.A.;225818;Capital Integralizado;2020-12-11;1248460354.98;Não aplicável;109504342;0;109504342
12.091.809/0001-55;2020-01-01;8;100714;BRAVA ENERGIA S.A.;225819;Capital Autorizado;2020-08-31;0.00;Não aplicável;1800000000;0;1800000000
12.108.897/0001-50;2020-01-01;9;104779;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;233929;Capital Emitido;2020-08-06;1035325236.61;;50602842;0;50602842
12.108.897/0001-50;2020-01-01;9;104779;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;233930;Capital Subscrito;2020-08-06;1035325236.61;;50602842;0;50602842
12.108.897/0001-50;2020-01-01;9;104779;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;233931;Capital Integralizado;2020-08-06;1035325236.61;;50602842;0;50602842
12.108.897/0001-50;2020-01-01;9;104779;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;233932;Capital Autorizado;2020-03-03;1000000000.00;;0;0;0
12.130.744/0001-00;2020-01-01;5;100899;TRUE SECURITIZADORA S.A.;226336;Capital Emitido;2012-08-02;400000.00;Totalmente integralizado;400000;0;400000
12.130.744/0001-00;2020-01-01;5;100899;TRUE SECURITIZADORA S.A.;226337;Capital Subscrito;2012-08-02;400000.00;Totalmente integralizado;400000;0;400000
12.130.744/0001-00;2020-01-01;5;100899;TRUE SECURITIZADORA S.A.;226338;Capital Integralizado;2012-08-02;400000.00;Totalmente integralizado;400000;0;400000
12.139.922/0001-63;2020-01-01;1;93612;OCTANTE SECURITIZADORA S.A.;208159;Capital Emitido;2011-12-21;134889.00;;134889;0;134889
