CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Data_Fim_Trimestre;Valor_Mobiliario;Mercado_Valor_Mobiliario;Entidade_Administradora_Mercado;Especie_Acao;Classe_Acao_Preferencial;Descricao_Outro_Valor_Mobiliario;Valor_Volume_Negociado;Valor_Maior_Cotacao;Valor_Menor_Cotacao;Escala_Cotacao;Valor_Cotacao_Media
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;216565.00;3.50;3.10;Reais por ação;3.23
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;62434.00;3.80;3.12;Reais por ação;3.35
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;421651.00;3.25;3.00;Reais por ação;3.10
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;214803.00;3.74;3.04;Reais por ação;3.26
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;121947.00;3.50;2.20;Reais por ação;2.81
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;6149.00;2.70;2.23;Reais por ação;2.49
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;30097.00;2.61;2.21;Reais por ação;2.41
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;29821.00;2.86;2.17;Reais por ação;2.42
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;333268.00;4.84;4.56;Reais por ação;4.74
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;268891.00;5.20;4.72;Reais por ação;4.85
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;409376.00;5.50;4.76;Reais por ação;5.09
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;32545.00;5.79;5.13;Reais por ação;5.42
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;115618.00;2.92;2.70;Reais por ação;2.79
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;181498.00;3.10;2.89;Reais por ação;2.96
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;235702.00;3.20;2.60;Reais por ação;2.92
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;181978.00;3.10;2.32;Reais por ação;2.72
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;101911.00;5.02;4.20;Reais por ação;4.53
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1159999.00;17.26;4.35;Reais por ação;6.05
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5409218.00;9.97;4.51;Reais por ação;6.47
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1456446.00;7.20;5.81;Reais por ação;6.29
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;711067.00;6.00;5.11;Reais por ação;5.48
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1421469.00;9.40;5.50;Reais por ação;6.25
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;1092094.00;7.99;5.90;Reais por ação;6.55
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;715088.00;7.74;6.40;Reais por ação;6.96
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;252377.00;4.50;3.27;Reais por ação;3.53
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;280242.00;4.50;3.95;Reais por ação;4.13
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1714413.00;4.51;4.13;Reais por ação;4.27
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;420332.00;4.30;4.13;Reais por ação;4.18
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;469702.00;5.99;4.40;Reais por ação;4.90
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;518651.00;5.33;4.96;Reais por ação;5.02
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;526956.00;5.70;4.80;Reais por ação;5.03
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;175571.00;6.00;4.96;Reais por ação;5.47
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2017-01-01;2017-12-31;2017-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;434415.00;3.80;3.50;Reais por ação;3.63
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2017-01-01;2017-12-31;2017-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2330.00;4.00;3.80;Reais por ação;3.90
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2017-01-01;2017-12-31;2017-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;218680.00;3.85;3.22;Reais por ação;3.57
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;175879.00;3.45;3.01;Reais por ação;3.27
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2017-01-01;2017-12-31;2017-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;256675.00;4.20;3.70;Reais por ação;3.95
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2017-01-01;2017-12-31;2017-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;263307.00;4.41;3.95;Reais por ação;4.02
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2017-01-01;2017-12-31;2017-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;494305.00;4.71;4.00;Reais por ação;4.21
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;309364.00;5.00;4.30;Reais por ação;4.59
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;680232.00;8.94;7.16;Reais por ação;7.63
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;365842.00;9.00;7.32;Reais por ação;7.91
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;728056.00;13.45;8.61;Reais por ação;11.06
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;121800.00;13.30;11.23;Reais por ação;11.98
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;8449412.00;7.77;6.45;Reais por ação;7.09
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;10289155.00;9.33;7.00;Reais por ação;7.52
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;17007045.00;13.95;8.60;Reais por ação;11.11
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;4792439.00;13.30;10.55;Reais por ação;11.86
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;8431696.00;5.79;4.27;Reais por ação;4.87
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;4075960.00;5.84;5.00;Reais por ação;5.35
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;6585646.00;5.99;5.00;Reais por ação;5.43
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;6605277.00;7.90;5.23;Reais por ação;6.27
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;408262.00;9.50;6.41;Reais por ação;8.00
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;1563924.00;7.15;5.51;Reais por ação;6.23
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;1027540.00;6.75;5.80;Reais por ação;6.16
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;972478.00;9.99;6.00;Reais por ação;7.02
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;177770.00;6.45;5.00;Reais por ação;0.00
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;75061.00;6.25;5.25;Reais por ação;0.00
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;641145.00;8.49;5.27;Reais por ação;0.00
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1823520.00;8.30;5.00;Reais por ação;0.00
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;7349493.00;5.43;3.87;Reais por ação;0.00
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;3734489.00;5.14;4.00;Reais por ação;0.00
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;4726905.00;5.26;4.45;Reais por ação;0.00
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;4804190.00;5.18;4.60;Reais por ação;0.00
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;10360.00;4.65;4.32;Reais por ação;4.44
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;58590.00;5.65;3.89;Reais por ação;4.57
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1173188.00;25.52;4.70;Reais por ação;7.95
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;946615.00;17.80;5.22;Reais por ação;8.79
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;712.00;3.61;3.51;Reais por ação;3.56
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;433106.00;40.50;3.70;Reais por ação;12.03
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe A;;302950.00;43.44;7.00;Reais por ação;11.95
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;3830.00;9.80;8.90;Reais por ação;9.35
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;13521.00;10.61;9.05;Reais por ação;9.53
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;148500.00;40.90;9.10;Reais por ação;14.70
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe B;;16160.00;11.31;9.00;Reais por ação;10.83
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;540.00;5.40;5.40;Reais por ação;5.40
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe C;;540.00;5.40;5.40;Reais por ação;5.40
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe D;;6020.00;5.00;4.00;Reais por ação;4.80
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe D;;6136.00;4.72;4.72;Reais por ação;4.72
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe D;;324609.00;13.00;4.73;Reais por ação;6.89
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe D;;319988.00;20.00;5.62;Reais por ação;8.79
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe E;;13572.00;6.18;4.63;Reais por ação;5.24
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe E;;31470.00;6.15;4.73;Reais por ação;5.22
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe E;;43487.00;7.30;5.91;Reais por ação;6.48
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe E;;58989.00;16.00;6.40;Reais por ação;8.15
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe F;;39717.00;3.65;3.00;Reais por ação;3.12
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe F;;68248.00;4.37;2.81;Reais por ação;3.39
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe F;;914202.00;8.20;4.00;Reais por ação;5.00
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;Preferencial Classe F;;470208.00;9.00;4.41;Reais por ação;5.68
