CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Passivo;Indice_Endividamento;Tipo_Indice;Descricao_Outro_Indice
09.391.823/0001-60;2020-01-01;10;103379;2019-01-01;2019-12-31;18492225.00;5.67000000;Índice de Endividamento;
09.414.761/0001-64;2020-01-01;2;96544;2019-01-01;2019-12-31;99700000.00;0.22000000;Índice de Endividamento;
09.439.783/0001-89;2020-01-01;1;93576;2019-01-01;2019-12-31;292635.00;1.75800000;Índice de Endividamento;
09.611.768/0001-76;2020-01-01;7;110997;2019-01-01;2019-12-31;623629513.89;0.92330000;Índice de Endividamento;
09.625.321/0001-56;2020-01-01;4;97550;2019-01-01;2019-12-31;1600974000.00;0.87839500;Índice de Endividamento;
09.813.204/0001-16;2020-01-01;1;96834;2019-01-01;2019-12-31;129800000.00;1.70247370;Índice de Endividamento;
09.813.204/0001-16;2020-01-01;1;96834;2019-01-01;2019-12-31;0.00;10.52406791;Outros índices;O endividamento geral, em 31 de dezembro de 2019, é calculado pela divisão da dívida bruta pelo ativo total, multiplicado por 100. A dívida bruta total consiste na consolidação dos empréstimos e financiamentos circulantes e não circulantes. A companhia entende que utilização deste índice permite mensurar a proporção total do seu endividamento em relação ao eu ativo total que está sendo financiado.
09.813.204/0001-16;2020-01-01;1;96834;2020-01-01;2020-12-31;0.00;13.74397599;Outros índices;O endividamento geral, em 30 de junho de 2020, é calculado pela divisão da dívida bruta pelo ativo total, multiplicado por 100. A dívida bruta total consiste na consolidação dos empréstimos e financiamentos circulantes e não circulantes. A companhia entende que utilização deste índice permite mensurar a proporção total do seu endividamento em relação ao eu ativo total que está sendo financiado.
09.813.204/0001-16;2020-01-01;1;96834;2020-01-01;2020-12-31;153676000.00;1.94686768;Índice de Endividamento;
10.139.870/0001-08;2020-01-01;5;103758;2019-01-01;2019-12-31;196493.00;143.10000000;Índice de Endividamento;
10.139.870/0001-08;2020-01-01;5;103758;2020-01-01;2020-12-31;198309.00;144.60000000;Índice de Endividamento;
10.215.988/0001-60;2020-01-01;8;103602;2019-01-01;2019-12-31;0.00;3.54000000;Outros índices;EBITDA/despesas financeiras líquidas - Utilizamos este índice para cumprimento de "covenants" previstos em escritura de debentures de nossa emissão. O EBITDA para fins de cálculo deste covenant é calculado conforme demonstrado no item 10.1.f "iv" deste Formulário de Referência.
10.215.988/0001-60;2020-01-01;8;103602;2019-01-01;2019-12-31;0.00;0.74000000;Outros índices;Dívida Líquida/Patrimônio Líquido.Utilizamos este índice para cumprimento de "covenants" previstos em escritura de debentures de nossa emissão. Entendemos que este índice é apropriado para monitoramento de nossa estrutura de capital, por representar a relação entre o capital de terceiros e o capital de nossos acionistas. Para maiores informações sobre a formula de cálculo deste índice, vide item 10.1.f "iv" deste Formulário de Referência.
10.215.988/0001-60;2020-01-01;8;103602;2019-01-01;2019-12-31;0.00;0.39800000;Outros índices;Dívida Líquida / Valor contábil da frota.Por "Valor contábil da frota" entende-se como o valor de aquisição do veículo, menos o valor de depreciação acumulada e de "impairment". Para definição de "Dívida líquida", veja item 3.2 deste Formulário de Referência.Utilizamos este índice para cumprimento de "covenants" previstos em escritura de debentures de nossa emissão. Entendemos que este índice é apropriado para monitoramento de nossa estrutura de capital, por representar a relação entre o capital de terceiros e o capital de nossos acionistas. Para maiores informações sobre a formula de cálculo deste índice, vide item 10.1.f "iv" deste Formulário de Referência.
10.215.988/0001-60;2020-01-01;8;103602;2019-01-01;2019-12-31;7143583000.00;0.65000000;Índice de Endividamento;
10.234.027/0001-00;2020-01-01;1;94045;2019-01-01;2019-12-31;1046889000.00;0.54000000;Índice de Endividamento;
10.240.186/0001-00;2020-01-01;4;102707;2019-01-01;2019-12-31;1210951000.00;0.11000000;Índice de Endividamento;
10.285.590/0001-08;2020-01-01;14;104694;2019-01-01;2019-12-31;912798000.00;2.66078425;Índice de Endividamento;
10.324.624/0001-18;2020-01-01;13;103496;2019-01-01;2019-12-31;1304720.00;0.97000000;Índice de Endividamento;
10.338.320/0001-00;2020-01-01;7;102917;2019-01-01;2019-12-31;11309000.00;0.05276049;Índice de Endividamento;
10.488.244/0001-19;2020-01-01;1;95400;2019-01-01;2019-12-31;2480487.00;153.27609680;Índice de Endividamento;
10.531.501/0001-58;2020-01-01;2;98543;2019-01-01;2019-12-31;1687704.00;0.68000000;Índice de Endividamento;
10.571.175/0001-02;2020-01-01;4;102616;2019-01-01;2019-12-31;123842000.00;0.89210000;Índice de Endividamento;
10.571.175/0001-02;2020-01-01;4;102616;2020-01-01;2020-12-31;163746000.00;1.09430000;Índice de Endividamento;
10.608.405/0001-60;2020-01-01;12;99738;2019-01-01;2019-12-31;604000.00;0.26572800;Índice de Endividamento;
10.629.105/0001-68;2020-01-01;22;103769;2019-01-01;2019-12-31;3324650000.00;1.53556300;Índice de Endividamento;
10.629.105/0001-68;2020-01-01;22;103769;2019-01-01;2019-12-31;0.00;1.12958100;Outros índices;A Companhia utiliza os índices Dívida Líquida sobre EBITDA Ajustado Ex-IFRS 12 meses, indicador de alavancagem utilizado no mercado que desconsidera resultados que não fazem parte da operação usual e efeitos da implementação do IFRS16, como medidas adicionais de performance para efeito gerencial e para comparação com empresas similares.
10.635.691/0001-53;2020-01-01;1;95391;2019-01-01;2019-12-31;724229.00;0.00039492;Índice de Endividamento;
10.647.979/0001-48;2020-01-01;6;104639;2019-01-01;2019-12-31;2460557.00;2.84000000;Índice de Endividamento;
10.670.314/0001-55;2020-01-01;1;94624;2019-01-01;2019-12-31;1470448556.00;0.70000000;Índice de Endividamento;
10.753.164/0001-43;2020-01-01;5;99082;2020-01-01;2020-12-31;2827000.00;1.45000000;Índice de Endividamento;
10.760.260/0001-19;2020-01-01;15;103508;2019-01-01;2019-12-31;6099033.00;0.88000000;Índice de Endividamento;
10.760.260/0001-19;2020-01-01;15;103508;2019-01-01;2019-12-31;0.00;3.20000000;Outros índices;Dívida Líquida - Em 31 de dezembro de 2019, nosso endividamento líquido era de R$ 1.744,9 milhões divididos pelo nosso EBITDA ajustado que era R$546,1 milhões para o período de doze meses encerrados em 31 de dezembro de 2019, representando um índice de endividamento líquido de 3,20. Por endividamento líquido (dívida líquida) deve-se entender o somatório dos empréstimos, financiamentos e debêntures circulantes e não circulantes, deduzidos ou acrescidos dos instrumentos derivativos enquadrados como "hedge accounting" para protegê-los, somado às contas a pagar de recentes aquisições de participações societárias (circulante e não circulante) e subtraído do saldo de caixa e equivalentes de caixa. Entendemos que o índice endividamento líquido / EBITDA Ajustado representa, de forma mais apropriada, o índice de endividamento da Companhia, pois reflete o endividamento consolidado líquido das suas disponibilidades imediatas para pagamentos, considerada a sua geração de caixa operacional.
10.807.374/0001-77;2020-01-01;1;97783;2019-01-01;2019-12-31;16263300.00;3.96617486;Índice de Endividamento;
10.807.374/0001-77;2020-01-01;1;97783;2020-01-01;2020-12-31;366478000.00;5.05326586;Índice de Endividamento;
10.835.932/0001-08;2020-01-01;10;103116;2019-01-01;2019-12-31;6169955000.00;3.87202458;Índice de Endividamento;
10.841.050/0001-55;2020-01-01;10;104565;2019-01-01;2019-12-31;1041699080.67;1.76556518;Índice de Endividamento;
10.851.805/0001-00;2020-01-01;4;103604;2019-01-01;2019-12-31;0.00;3.96000000;Outros índices;O índice descrito refere-se a Dívida liquida/EBITDA.Descrição (a) Dívida Líquida significa, em bases consolidadas, o somatório dos saldos das dívidas da Companhia, tais como empréstimos e financiamentos com terceiros, leasing financeiro, debêntures e contas a pagar decorrente de aquisição de empresas menos as disponibilidades em caixa e aplicações financeiras (b) "EBITDA" significa, em bases consolidadas, lucro líquido, adicionando o resultado financeiro, as despesas com IR e CS e as depreciações e amortizações do período.
11.257.352/0001-43;2020-01-01;1;93955;2019-01-01;2019-12-31;965502.08;0.68000000;Índice de Endividamento;
11.274.829/0001-07;2020-01-01;4;103821;2019-01-01;2019-12-31;401682114.00;0.95395204;Índice de Endividamento;
11.284.204/0001-18;2020-01-01;16;103553;2019-01-01;2019-12-31;576544000.00;65.47722611;Índice de Endividamento;
11.284.204/0001-18;2020-01-01;16;103553;2020-01-01;2020-12-31;576053000.00;67.26729408;Índice de Endividamento;
11.421.994/0001-36;2020-01-01;6;103012;2019-01-01;2019-12-31;751537000.00;7.63578600;Índice de Endividamento;
11.421.994/0001-36;2020-01-01;6;103012;2019-01-01;2019-12-31;0.00;4.28813800;Outros índices;Alavancagem Ajustada.A administração da Companhia entende que este índice é importante para acompanhar o seu nível de endividamento (Dívida Líquida / EBITDA Ajustado).
11.421.994/0001-36;2020-01-01;6;103012;2020-01-01;2020-12-31;600215000.00;7.95872200;Índice de Endividamento;
11.421.994/0001-36;2020-01-01;6;103012;2020-01-01;2020-12-31;0.00;2.91584500;Outros índices;Alavancagem Ajustada.A administração da Companhia entende que este índice é importante para acompanhar o seu nível de endividamento (Dívida Líquida / EBITDA Ajustado).
11.669.021/0001-10;2020-01-01;7;103825;2019-01-01;2019-12-31;1653633495.84;0.57110000;Índice de Endividamento;
11.716.471/0001-17;2020-01-01;1;95183;2019-01-01;2019-12-31;121691.00;0.50815955;Índice de Endividamento;
11.721.921/0001-60;2020-01-01;8;103968;2019-01-01;2019-12-31;85121402.29;0.48363893;Índice de Endividamento;
11.725.176/0001-27;2020-01-01;9;103323;2019-01-01;2019-12-31;427471000.00;1.21806043;Índice de Endividamento;
11.725.176/0001-27;2020-01-01;9;103323;2020-01-01;2020-12-31;499353000.00;1.33469738;Índice de Endividamento;
11.992.680/0001-93;2020-01-01;15;104749;2019-01-01;2019-12-31;1953226000.00;1.36892000;Índice de Endividamento;
12.049.631/0001-84;2020-01-01;4;99669;2019-01-01;2019-12-31;0.00;14.02643386;Outros índices;Trata-se de índice de endividamento desconsiderando as dívidas do SFH, pois elas são autoliquidáveis em cada projeto (estoques e recebíveis são garantias para liquidação).
12.049.631/0001-84;2020-01-01;4;99669;2019-01-01;2019-12-31;2152138000.00;23.84296999;Índice de Endividamento;
12.091.809/0001-55;2020-01-01;8;100714;2019-01-01;2019-12-31;159651000.00;0.67422179;Índice de Endividamento;
12.108.897/0001-50;2020-01-01;9;104779;2019-01-01;2019-12-31;629594000.00;1.35091804;Índice de Endividamento;
12.108.897/0001-50;2020-01-01;9;104779;2020-01-01;2020-12-31;738222000.00;1.60568564;Índice de Endividamento;
12.130.744/0001-00;2020-01-01;5;100899;2019-01-01;2019-12-31;2677000.00;1.14401709;Índice de Endividamento;
12.139.922/0001-63;2020-01-01;1;93612;2019-01-01;2019-12-31;368202.62;0.74998533;Índice de Endividamento;
12.181.987/0001-77;2020-01-01;8;104089;2019-01-01;2019-12-31;724059000.00;59.13000000;Índice de Endividamento;
12.181.987/0001-77;2020-01-01;8;104089;2020-01-01;2020-12-31;836705000.00;57.45000000;Índice de Endividamento;
12.261.588/0001-16;2020-01-01;1;95214;2019-01-01;2019-12-31;134000.00;14.13502110;Índice de Endividamento;
12.300.288/0001-07;2020-01-01;9;104815;2019-01-01;2019-12-31;0.00;1.26000000;Outros índices;Utilizamos o ICSD como um outro tipo de índice de endividamento para fins de cálculo da obrigação estabelecida na Cláusula 14º, item XVI do Contrato de Financiamento firmando junto ao Banco Nacional de Desenvolvimento Econômico e Social. A forma de cálculo para os últimos 12 meses é ICSD = (A)/(B)Sendo:(A) Geração de caixa(+) EBITDA( - ) Imposto de renda( - ) Contribuição social(B) Serviço da dívida(+) Amortização de principal(+) Pagamento de juros
12.300.288/0001-07;2020-01-01;9;104815;2019-01-01;2019-12-31;0.00;0.31000000;Outros índices;Índice da relação entre o capital próprio (Patrimônio Líquido) e o Ativo Total. Utilizamos o IC como índice de endividamento para fins de cálculo da obrigação estabelecida na Cláusula 14º, item XVII do Contrato de Financiamento firmando junto ao Banco Nacional de Desenvolvimento Econômico e Social.
12.300.288/0001-07;2020-01-01;9;104815;2019-01-01;2019-12-31;31008179.00;2.20988490;Índice de Endividamento;
12.320.349/0001-90;2020-01-01;1;94933;2019-01-01;2019-12-31;4354272.00;0.59250000;Índice de Endividamento;
12.489.315/0001-23;2020-01-01;2;99293;2019-01-01;2019-12-31;665490000.00;0.75000000;Índice de Endividamento;
12.528.708/0001-07;2020-01-01;10;103623;2019-01-01;2019-12-31;627918000.00;3.60000000;Índice de Endividamento;
12.528.708/0001-07;2020-01-01;10;103623;2019-01-01;2019-12-31;0.00;1.77000000;Outros índices;Dívida Líquida/ EBITDA antes do Incentivo Fiscal (últimos 12 meses). A Companhia entende que este índice representa a medida mais apropriada para a correta compreensão de sua condição financeira e do resultado de suas operações, pois mostra as atividades ligadas ao seu objeto social, sendo utilizado internamente para avaliar o desempenho econômico-financeiro da Companhia.
12.648.266/0001-24;2020-01-01;9;96882;2019-01-01;2019-12-31;413625000.00;1.98000000;Índice de Endividamento;
12.648.266/0001-24;2020-01-01;9;96882;2019-01-01;2019-12-31;0.00;1.84000000;Outros índices;Alavancagem. Esse índice é representado pelo EBITDA dividido pela dívida líquida (capital de terceiros (-) caixa e equivalentes de caixa). A Companhia mantém cláusulas restritivas relacionada a este índice.
12.648.266/0001-24;2020-01-01;9;96882;2020-01-01;2020-12-31;0.00;2.07000000;Outros índices;Alavancagem. Esse índice é representado pelo EBITDA (anualizado, considerando últimos 12 meses) dividido pela dívida líquida (capital de terceiros (-) caixa e equivalentes de caixa). A Companhia mantém cláusulas restritivas relacionada a este índice.
12.648.266/0001-24;2020-01-01;9;96882;2020-01-01;2020-12-31;477399000.00;2.05000000;Índice de Endividamento;
12.648.327/0001-53;2020-01-01;18;104716;2019-01-01;2019-12-31;3174093594.00;2.06000000;Índice de Endividamento;
12.648.327/0001-53;2020-01-01;18;104716;2020-01-01;2020-12-31;4320067673.00;3.13000000;Índice de Endividamento;
12.827.269/0001-25;2020-01-01;1;95591;2019-01-01;2019-12-31;280000.00;50.86000000;Índice de Endividamento;
12.919.786/0001-24;2020-01-01;3;103806;2019-01-01;2019-12-31;0.00;0.29004000;Outros índices;Dívida Bruta / Passivo Total - A dívida bruta consiste no somatório dos empréstimos e financiamentos (circulante e não circulante). O passivo total é a soma dos passivos circulantes e não circulantes, incluindo o Patrimônio Líquido.O índice de endividamento Dívida Bruta / Passivo Total indica a representatividade do saldo de empréstimos e financiamentos (circulante e não circulante) em relação ao total do passivo e do patrimônio líquido da Companhia.Entendemos que o índice de endividamento Dívida Bruta / Passivo Total representa, de forma mais apropriada, nosso índice de endividamento, pois reflete a representatividade do saldo de empréstimos e financiamentos (circulante e não circulante) em relação ao passivo total da Companhia, conforme definido acima.
12.919.786/0001-24;2020-01-01;3;103806;2019-01-01;2019-12-31;3123531000.00;15.00716000;Índice de Endividamento;
12.979.898/0001-70;2020-01-01;4;104816;2019-01-01;2019-12-31;2152081.08;126.92000000;Índice de Endividamento;
13.009.717/0001-46;2020-01-01;22;103017;2019-01-01;2019-12-31;5490782702.29;11.60000000;Índice de Endividamento;
13.017.462/0001-63;2020-01-01;2;97252;2019-01-01;2019-12-31;1619945000.00;4.55844861;Índice de Endividamento;
13.217.485/0001-11;2020-01-01;10;104632;2019-01-01;2019-12-31;0.00;0.22940798;Outros índices;Utilizamos o índice "Dívida Líquida/EBITDA Ajustado" como forma de calcular o nosso potencial de honrar nossas obrigações financeiras.Acreditamos que o índice representa a capacidade de gerar resultado operacional suficiente para fazer frente aos compromissos financeiros.
13.217.485/0001-11;2020-01-01;10;104632;2019-01-01;2019-12-31;2765063000.00;2.36600340;Índice de Endividamento;
13.349.677/0001-81;2020-01-01;1;95427;2019-01-01;2019-12-31;22649578.99;0.92969646;Índice de Endividamento;
13.444.994/0001-87;2020-01-01;4;102121;2019-01-31;2019-12-31;0.00;0.15000000;Outros índices;Como medida alternativa utilizamos o índice de endividamento ajustado. Neste indicador, foi desconsiderado o valor registrado no passivo referente ao AFRMM (Subvenções governamentais a apropriar - AFRMM, no valor de R$208.789 por não significar um passivo efetivo da Companhia, conforme Nota Explicativa 5 das DFs.
13.444.994/0001-87;2020-01-01;4;102121;2019-01-31;2019-12-31;385808000.00;0.32000000;Índice de Endividamento;
13.457.942/0001-45;2020-01-01;2;95226;2019-01-01;2019-12-31;0.00;0.03863147;Outros índices;Dívida Líquida em 31 de dezembro de 2019 no montante de R$6.278 mil dividida pelo Patrimônio Líquido de R$162.510 mil na mesma data (vide reconciliação no item 3.2 deste Formulário de Referência). A Companhia utiliza o índice Dívida Líquida sobre o Patrimônio Líquido para medir o grau de alavancagem em relação ao Patrimônio Líquido (capital próprio).
13.457.942/0001-45;2020-01-01;2;95226;2019-01-01;2019-12-31;35362000.00;0.21759892;Índice de Endividamento;
13.457.942/0001-45;2020-01-01;2;95226;2020-01-01;2020-12-31;0.00;0.03293858;Outros índices;Dívida Líquida em 31 de março de 2020 no montante de R$5.343 mil dividida pelo Patrimônio Líquido de R$162.211 mil na mesma data (vide reconciliação no item 3.2 deste Formulário de Referência). A Companhia utiliza o índice Dívida Líquida sobre o Patrimônio Líquido como indicador para medir o grau de alavancagem em relação ao Patrimônio Líquido (capital próprio).
13.457.942/0001-45;2020-01-01;2;95226;2020-01-01;2020-12-31;31746000.00;0.19570806;Índice de Endividamento;
13.483.537/0001-00;2020-01-01;2;99279;2019-01-01;2019-12-31;8748544.00;0.22723312;Índice de Endividamento;
13.574.594/0001-96;2020-01-01;22;103639;2019-01-01;2019-12-31;1741431000.00;0.97470208;Índice de Endividamento;
13.574.594/0001-96;2020-01-01;22;103639;2020-01-01;2020-12-31;2041971000.00;1.41012890;Índice de Endividamento;
13.584.310/0001-42;2020-01-01;2;95720;2019-01-01;2019-12-31;355573000.00;7.25925850;Índice de Endividamento;
14.110.585/0001-07;2020-01-01;7;103579;2019-01-01;2019-12-31;14918000.00;0.65161178;Índice de Endividamento;
14.110.585/0001-07;2020-01-01;7;103579;2020-01-01;2020-12-31;16329000.00;0.45886023;Índice de Endividamento;
14.191.427/0001-29;2020-01-01;9;108785;2019-01-01;2019-12-31;971903000.00;0.58290000;Índice de Endividamento;
14.308.514/0001-13;2020-01-01;1;94471;2019-01-01;2019-12-31;954865443.54;0.45978382;Índice de Endividamento;
14.333.683/0001-03;2020-01-01;1;95003;2019-01-01;2019-12-31;7790313.00;1.00000000;Índice de Endividamento;
14.388.334/0001-99;2020-01-01;5;102621;2019-01-01;2019-12-31;4575769001.01;2.99429100;Índice de Endividamento;
14.776.142/0001-50;2020-01-01;7;103041;2019-01-01;2019-12-31;39225000.00;4.59040374;Índice de Endividamento;
14.776.142/0001-50;2020-01-01;7;103041;2020-01-01;2020-12-31;98781000.00;11.07658668;Índice de Endividamento;
14.785.152/0001-51;2020-01-01;8;100575;2019-01-01;2019-12-31;969752000.00;0.41188500;Índice de Endividamento;
14.785.152/0001-51;2020-01-01;8;100575;2020-01-01;2020-12-31;995044000.00;0.41511200;Índice de Endividamento;
14.876.090/0001-93;2020-01-01;3;133636;2019-01-01;2019-12-31;409000.00;0.61782477;Índice de Endividamento;
14.876.090/0001-93;2020-01-01;3;133636;2020-01-01;2020-12-31;171000.00;0.84236453;Índice de Endividamento;
14.882.295/0001-81;2020-01-01;2;95781;2019-01-01;2019-12-31;0.00;5.26416300;Outros índices;Índice utilizado: Dívida Líquida/EBITDA em Real (R$)Justificativa: Esse índice é utilizado pela Companhia fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros.A Dívida Líquida (R$ 3.368.006 mil em 31.12.2019) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA (R$ 639.799 mil em 31.12.2019) equivale ao lucro líquido adicionado pela despesa de imposto de renda e contribuição social corrente e diferido, pelo resultado financeiro líquido e pelas despesas com depreciação e amortização. Vide item 3.2 deste Formulário de Referência para mais informações.
14.882.295/0001-81;2020-01-01;2;95781;2019-01-01;2019-12-31;3774068794.33;4.51356600;Índice de Endividamento;
14.882.295/0001-81;2020-01-01;2;95781;2019-01-01;2019-12-31;0.00;4.38410800;Outros índices;Índice utilizado: Dívida Líquida/EBITDA Ajustado em Dólar (US$)Justificativa: Esse índice é utilizado pela Companhia fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros, e é informado em dólar dado que a moeda funcional da Companhia é em dólar.A Dívida Líquida (US$ 835.589 mil em 31.12.2019) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA Ajustado (US$ 190.595 mil em 31.12.2019) O EBITDA Ajustado é calculado por meio do EBITDA excluindo (i) o efeito da Provisão para redução ao valor recuperável de ativos e (ii) despesas que a administração julga a ser não recorrentes. Adicionalmente, informamos que os valores em dólares foram convertidos pela taxa histórica da transação para os aos períodos de 2017, 2018, 2019 e 2020, sendo que em 2017 e 2018 a moeda funcional era o Real e em 2019 e 2020 a moeda funcional passou a seu o Dólar. Vide item 3.2 deste Formulário de Referência para mais informações.
14.882.295/0001-81;2020-01-01;2;95781;2019-01-01;2019-12-31;0.00;4.44359600;Outros índices;Índice utilizado: Dívida Líquida/EBITDA Ajustado em Real (R$)Justificativa: Esse índice é utilizado pela Companhia fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros.A Dívida Líquida (R$ 3.368.006 mil em 31.12.2019) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA Ajustado (R$ 757.946 mil em 31.12.2019) ) O EBITDA Ajustado é calculado por meio do EBITDA excluindo (i) o efeito da Provisão para redução ao valor recuperável de ativos e (ii) despesas que a administração julga a ser não recorrentes. Vide item 3.2 deste Formulário de Referência para mais informações.
14.882.295/0001-81;2020-01-01;2;95781;2019-01-01;2019-12-31;0.00;5.19738600;Outros índices;Índice utilizado: Dívida Líquida/EBITDA em Dólar (US$)Justificativa: Esse índice é utilizado pela Companhia fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros, e é informado em dólar dado que a moeda funcional da Companhia é em dólar.A Dívida Líquida (US$ 835.589 mil em 31.12.2019) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA (US$ 160.771 mil em 31.12.2019) equivale ao lucro líquido adicionado pela despesa de imposto de renda e contribuição social corrente e diferido, pelo resultado financeiro líquido e pelas despesas com depreciação e amortização. Adicionalmente, informamos que os valores em dólares foram convertidos pela taxa histórica da transação para os aos períodos de 2017, 2018, 2019 e 2020, sendo que em 2017 e 2018 a moeda funcional era o Real e em 2019 e 2020 a moeda funcional passou a seu o Dólar. Vide item 3.2 deste Formulário de Referência para mais informações.
14.998.371/0001-19;2020-01-01;6;102981;2019-01-01;2019-12-31;1234303000.00;2.58785975;Índice de Endividamento;
15.115.504/0001-24;2020-01-01;3;100130;2019-01-01;2019-12-31;211875484.00;0.26840000;Índice de Endividamento;
15.139.629/0001-94;2020-01-01;8;102913;2019-01-01;2019-12-31;12726207.00;2.62990734;Índice de Endividamento;
15.141.799/0001-03;2020-01-01;6;104757;2019-01-01;2019-12-31;494397000.00;26.89610000;Índice de Endividamento;
15.144.017/0001-90;2020-01-01;3;104813;2019-01-01;2019-12-31;291400589.57;1.59708390;Índice de Endividamento;
15.229.110/0001-05;2020-01-01;1;93834;2019-01-01;2019-12-31;13125178.00;136.30000000;Índice de Endividamento;
15.377.572/0001-61;2020-01-01;2;109323;2019-01-01;2019-12-31;46761435.00;338.31000000;Índice de Endividamento;
15.413.826/0001-50;2020-01-01;3;99328;2019-01-01;2019-12-31;2523167000.00;2.84067492;Índice de Endividamento;
15.484.093/0001-44;2020-01-01;12;104764;2019-01-01;2019-12-31;505737363.99;0.92022020;Índice de Endividamento;
15.494.541/0001-90;2020-01-01;4;104048;2019-01-01;2019-12-31;322331643.83;83.68432549;Índice de Endividamento;
15.527.906/0001-36;2020-03-31;6;97198;2018-04-01;2019-03-31;8309323000.00;15.59422985;Índice de Endividamento;
15.578.569/0001-06;2020-01-01;12;104693;2019-01-01;2019-12-31;17616951393.32;105.50233130;Índice de Endividamento;
15.675.715/0001-11;2020-01-01;2;98292;2019-01-01;2019-12-31;2759000.00;0.14889000;Índice de Endividamento;
15.675.715/0001-11;2020-01-01;2;98292;2020-01-01;2020-12-31;4889000.00;0.15765000;Índice de Endividamento;
15.688.041/0001-90;2020-01-01;1;95198;2019-01-01;2019-12-31;66053.00;0.19032710;Índice de Endividamento;
16.233.389/0001-55;2020-01-01;4;102842;2019-01-01;2019-12-31;932529000.00;3.16942398;Índice de Endividamento;
16.233.389/0001-55;2020-01-01;4;102842;2020-01-01;2020-12-31;866451000.00;2.98183138;Índice de Endividamento;
16.234.171/0001-15;2020-01-01;4;99468;2019-01-01;2019-12-31;12401000.00;0.45803730;Índice de Endividamento;
16.404.287/0001-55;2020-01-01;12;104701;2019-01-01;2019-12-31;79820256000.00;4.40000000;Índice de Endividamento;
16.404.287/0001-55;2020-01-01;12;104701;2020-01-01;2020-12-31;105882297000.00;40.50000000;Índice de Endividamento;
16.590.234/0001-76;2020-01-01;13;104601;2019-01-01;2019-12-31;667178.00;0.89425537;Índice de Endividamento;
16.614.075/0001-00;2020-01-01;8;104609;2019-01-01;2019-12-31;3285372000.00;0.70581577;Índice de Endividamento;
16.670.085/0001-55;2020-01-01;6;99490;2019-01-01;2019-12-31;13945428000.00;2.55995339;Índice de Endividamento;
16.670.085/0001-55;2020-01-01;6;99490;2019-01-01;2019-12-31;0.00;0.48975157;Outros índices;Dívida Líquida / valor da frota (Consolidado) - A Companhia entende que esse índice é apropriado pois demonstra que 48,98% da frota da Companhia seria suficiente para liquidar todo o seu endividamento.
16.670.085/0001-55;2020-01-01;6;99490;2019-01-01;2019-12-31;0.00;2.99148212;Outros índices;Dívida Líquida / EBITDA (Consolidado) - A Companhia entende que esse índice é apropriado para demonstrar o endividamento da Companhia.
16.670.085/0001-55;2020-01-01;6;99490;2019-01-01;2019-12-31;0.00;1.21512274;Outros índices;Dívida Líquida / patrimônio líquido (Consolidado) - Esse índice representa a relação entre o capital de terceiros e o capital próprio dos acionistas. A Companhia entende que esse índice é apropriado para demonstrar a participação do capital de terceiros frente ao capital próprio no financiamento das suas atividades.
16.811.931/0001-00;2020-01-01;10;104628;2019-01-01;2019-12-31;1688350000.00;3.14003590;Índice de Endividamento;
16.922.038/0001-51;2020-01-01;16;104942;2019-01-01;2019-12-31;22009000.00;1.47266644;Índice de Endividamento;
16.922.038/0001-51;2020-01-01;16;104942;2020-01-01;2020-12-31;40710000.00;3.76143398;Índice de Endividamento;
17.155.730/0001-64;2020-01-01;15;104644;2019-01-01;2019-12-31;0.00;3.18000000;Outros índices;Índice: Dívida líquida/ LajidaJustificativa: Esse índice é uma medição não contábil elaborada pela Companhia e amplamente utilizado e divulgado ao mercado, que mede o endividamento consolidado da Companhia em relação ao seu LAJIDA (Lucro antes de Juros, Impostos, Depreciação e Amortização). Em 31 de dezembro de 2019, a dívida líquida da Companhia era de R$13.499.935 milhões e o LAJIDA da Companhia era de R$4.376.087 milhões
