CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231875;Preferencial Classe A;938222
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231875;Preferencial Classe B;1876444
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231875;Preferencial Classe C;1
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231876;Preferencial Classe A;938222
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231876;Preferencial Classe B;1876444
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231876;Preferencial Classe C;1
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231877;Preferencial Classe A;938222
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231877;Preferencial Classe B;1876444
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231877;Preferencial Classe C;1
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231878;Preferencial Classe C;1
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231878;Preferencial Classe A;30336873
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231878;Preferencial Classe B;60673746
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231879;Preferencial Classe C;1
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231879;Preferencial Classe A;30336873
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231879;Preferencial Classe B;60673746
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231880;Preferencial Classe C;1
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231880;Preferencial Classe A;30336873
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;231880;Preferencial Classe B;60673746
15.101.405/0001-93;2020-01-01;2;94136;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;210098;Preferencial Classe E;15338
15.115.504/0001-24;2020-01-01;3;100130;TRONOX PIGMENTOS DO BRASIL S.A.;224637;Preferencial Classe A;12342238
15.115.504/0001-24;2020-01-01;3;100130;TRONOX PIGMENTOS DO BRASIL S.A.;224637;Preferencial Classe B;6518111
15.139.629/0001-94;2020-01-01;8;102913;CIA ELETRICIDADE EST. DA BAHIA - COELBA;229459;Preferencial Classe A;2919354
15.139.629/0001-94;2020-01-01;8;102913;CIA ELETRICIDADE EST. DA BAHIA - COELBA;229459;Preferencial Classe B;9000787
15.139.629/0001-94;2020-01-01;8;102913;CIA ELETRICIDADE EST. DA BAHIA - COELBA;229460;Preferencial Classe A;27220069
15.139.629/0001-94;2020-01-01;8;102913;CIA ELETRICIDADE EST. DA BAHIA - COELBA;229460;Preferencial Classe B;82878409
15.139.629/0001-94;2020-01-01;8;102913;CIA ELETRICIDADE EST. DA BAHIA - COELBA;229462;Preferencial Classe A;3153203
15.139.629/0001-94;2020-01-01;8;102913;CIA ELETRICIDADE EST. DA BAHIA - COELBA;229462;Preferencial Classe B;9563348
15.141.799/0001-03;2020-01-01;6;104757;CIA FERRO LIGAS DA BAHIA - FERBASA;233810;Preferencial Classe A;58880000
16.234.171/0001-15;2020-01-01;4;99468;METANOR SA METANOL DO NE;222528;Preferencial Classe A;87533575
16.234.171/0001-15;2020-01-01;4;99468;METANOR SA METANOL DO NE;222528;Preferencial Classe B;9746019
16.234.171/0001-15;2020-01-01;4;99468;METANOR SA METANOL DO NE;222528;Preferencial Classe C;99291408
17.162.082/0001-73;2020-01-01;1;95343;MENDES JUNIOR ENGENHARIA S.A.;213260;Preferencial Classe B;1797735
17.162.082/0001-73;2020-01-01;1;95343;MENDES JUNIOR ENGENHARIA S.A.;213260;Preferencial Classe A;1534888
17.162.082/0001-73;2020-01-01;1;95343;MENDES JUNIOR ENGENHARIA S.A.;213261;Preferencial Classe B;20871668
17.162.082/0001-73;2020-01-01;1;95343;MENDES JUNIOR ENGENHARIA S.A.;213261;Preferencial Classe A;2579644
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;228292;Preferencial Classe A;14313881
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;228292;Preferencial Classe B;24356756
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;228293;Preferencial Classe A;14313881
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;228293;Preferencial Classe B;24356756
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;228294;Preferencial Classe A;14313881
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;228294;Preferencial Classe B;24356756
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;228295;Preferencial Classe A;14313881
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;228295;Preferencial Classe B;24356756
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;228296;Preferencial Classe A;14313881
17.167.396/0001-69;2020-01-01;3;102666;ALFA HOLDINGS S.A.;228296;Preferencial Classe B;24356756
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;228247;Preferencial Classe A;44206287
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;228248;Preferencial Classe A;44206287
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;228249;Preferencial Classe A;44206287
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;228250;Preferencial Classe A;44206287
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;228251;Preferencial Classe A;44319187
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228261;Preferencial Classe A;164936
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228261;Preferencial Classe B;2330271
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228261;Preferencial Classe C;219863
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228261;Preferencial Classe D;2059517
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228261;Preferencial Classe E;6759345
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228261;Preferencial Classe F;21717524
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228262;Preferencial Classe A;164936
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228262;Preferencial Classe B;2330271
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228262;Preferencial Classe C;219863
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228262;Preferencial Classe D;2059517
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228262;Preferencial Classe E;6759345
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228262;Preferencial Classe F;21717524
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228263;Preferencial Classe A;164936
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228263;Preferencial Classe B;2330271
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228263;Preferencial Classe C;219863
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228263;Preferencial Classe D;2059517
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228263;Preferencial Classe E;6759345
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228263;Preferencial Classe F;21717524
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228264;Preferencial Classe A;164936
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228264;Preferencial Classe B;2330271
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228264;Preferencial Classe C;219863
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228264;Preferencial Classe D;2059517
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228264;Preferencial Classe E;6759345
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228264;Preferencial Classe F;21717524
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228265;Preferencial Classe A;164936
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228265;Preferencial Classe B;2330271
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228265;Preferencial Classe C;219863
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228265;Preferencial Classe D;2059517
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228265;Preferencial Classe E;6759345
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;228265;Preferencial Classe F;21717524
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;231455;Preferencial Classe D;1227
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;231455;Preferencial Classe A;73256792
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;223182;Preferencial Classe B;5625683
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;223182;Preferencial Classe A;76088610
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;223183;Preferencial Classe A;76088610
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;223184;Preferencial Classe A;76088610
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;223184;Preferencial Classe B;5625683
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;223185;Preferencial Classe A;69380885
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;223185;Preferencial Classe B;5129741
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;223186;Preferencial Classe A;69380885
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;223186;Preferencial Classe B;5129741
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;223187;Preferencial Classe A;69380885
24.962.466/0001-36;2020-01-01;2;99637;RUMO MALHA NORTE S.A.;223187;Preferencial Classe BR;5129741
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232009;Preferencial Classe A;5
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232010;Preferencial Classe A;5
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232011;Preferencial Classe A;5
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232011;Preferencial Classe B;5907
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232012;Preferencial Classe A;5
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232012;Preferencial Classe B;5907
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232013;Preferencial Classe A;5
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232013;Preferencial Classe B;5907
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232014;Preferencial Classe A;5
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232014;Preferencial Classe B;5907
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232015;Preferencial Classe A;5
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232015;Preferencial Classe B;5907
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232016;Preferencial Classe A;5
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232016;Preferencial Classe B;5907
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232017;Preferencial Classe A;5
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232017;Preferencial Classe B;5907
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232018;Preferencial Classe A;5
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232018;Preferencial Classe B;5907
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232019;Preferencial Classe A;5
25.089.509/0001-83;2020-01-01;8;103668;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;232019;Preferencial Classe B;5907
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230296;Preferencial Classe A;662472466
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230296;Preferencial Classe B;349356340
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230297;Preferencial Classe A;662472466
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230297;Preferencial Classe B;349356340
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230298;Preferencial Classe A;662472466
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230298;Preferencial Classe B;349356340
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230299;Preferencial Classe A;662472466
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230299;Preferencial Classe B;349356340
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230300;Preferencial Classe A;606916910
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230300;Preferencial Classe B;349356340
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230301;Preferencial Classe A;606916910
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230301;Preferencial Classe B;349356340
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230302;Preferencial Classe A;606916910
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230302;Preferencial Classe B;349356340
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230303;Preferencial Classe A;606916910
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230303;Preferencial Classe B;349356340
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230304;Preferencial Classe A;535666910
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230304;Preferencial Classe B;349356340
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230305;Preferencial Classe A;535666910
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230305;Preferencial Classe B;349356340
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230306;Preferencial Classe A;535666910
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230306;Preferencial Classe B;349356340
30.306.294/0001-45;2020-01-01;17;103140;BCO BTG PACTUAL S.A.;230307;Preferencial Classe A;6666666667
33.200.049/0001-47;2020-01-01;1;95038;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;212700;Preferencial Classe A;7894494
33.386.210/0001-19;2020-01-01;4;105703;SONDOTECNICA ENGENHARIA SOLOS S.A.;237010;Preferencial Classe A;784600
33.386.210/0001-19;2020-01-01;4;105703;SONDOTECNICA ENGENHARIA SOLOS S.A.;237010;Preferencial Classe B;817300
33.592.510/0001-54;2020-01-01;26;104585;VALE S.A.;233383;Preferencial Classe E;12
33.592.510/0001-54;2020-01-01;26;104585;VALE S.A.;233384;Preferencial Classe E;12
33.592.510/0001-54;2020-01-01;26;104585;VALE S.A.;233385;Preferencial Classe E;12
33.958.695/0001-78;2020-01-01;24;104656;UNIPAR CARBOCLORO S.A.;233575;Preferencial Classe A;2162774
33.958.695/0001-78;2020-01-01;24;104656;UNIPAR CARBOCLORO S.A.;233575;Preferencial Classe B;59262128
33.958.695/0001-78;2020-01-01;24;104656;UNIPAR CARBOCLORO S.A.;233576;Preferencial Classe A;2162774
33.958.695/0001-78;2020-01-01;24;104656;UNIPAR CARBOCLORO S.A.;233576;Preferencial Classe B;59262128
33.958.695/0001-78;2020-01-01;24;104656;UNIPAR CARBOCLORO S.A.;233577;Preferencial Classe A;2162774
33.958.695/0001-78;2020-01-01;24;104656;UNIPAR CARBOCLORO S.A.;233577;Preferencial Classe B;59262128
42.150.391/0001-70;2020-01-01;11;103022;BRASKEM S.A.;229945;Preferencial Classe A;345049672
42.150.391/0001-70;2020-01-01;11;103022;BRASKEM S.A.;229945;Preferencial Classe B;500230
42.150.391/0001-70;2020-01-01;11;103022;BRASKEM S.A.;229946;Preferencial Classe A;345049672
42.150.391/0001-70;2020-01-01;11;103022;BRASKEM S.A.;229946;Preferencial Classe B;500230
42.150.391/0001-70;2020-01-01;11;103022;BRASKEM S.A.;229947;Preferencial Classe A;345049672
42.150.391/0001-70;2020-01-01;11;103022;BRASKEM S.A.;229947;Preferencial Classe B;500230
42.150.391/0001-70;2020-01-01;11;103022;BRASKEM S.A.;229948;Preferencial Classe A;616682421
42.150.391/0001-70;2020-01-01;11;103022;BRASKEM S.A.;229948;Preferencial Classe B;593818
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;231569;Preferencial Classe A;61361556
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;231570;Preferencial Classe A;61361556
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;231571;Preferencial Classe A;61361556
60.651.809/0001-05;2020-01-01;4;104299;SUZANO HOLDING S.A.;233043;Preferencial Classe A;68572827
60.651.809/0001-05;2020-01-01;4;104299;SUZANO HOLDING S.A.;233043;Preferencial Classe B;29320330
60.730.348/0001-66;2020-01-01;4;104595;CIA MELHORAMENTOS DE SAO PAULO;233412;Preferencial Classe A;773504
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;228252;Preferencial Classe A;35118455
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;228253;Preferencial Classe A;35118455
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;228254;Preferencial Classe A;35118455
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;228255;Preferencial Classe A;35118455
60.770.336/0001-65;2020-01-01;5;102649;BCO ALFA DE INVESTIMENTO S.A.;228256;Preferencial Classe A;35118455
60.851.615/0001-53;2020-01-01;5;103654;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;231987;Preferencial Classe A;992808
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;233025;Preferencial Classe A;547752163
60.894.730/0001-05;2020-01-01;13;104238;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;233025;Preferencial Classe B;66261
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;233400;Preferencial Classe A;7386323
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;233400;Preferencial Classe B;210948549
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;233401;Preferencial Classe A;7441008
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;233401;Preferencial Classe B;210893914
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;233402;Preferencial Classe A;7441008
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;233402;Preferencial Classe B;210893914
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;233403;Preferencial Classe A;7441008
60.933.603/0001-78;2020-01-01;17;104592;CESP - CIA ENERGETICA DE SAO PAULO;233403;Preferencial Classe B;210893914
61.022.042/0001-18;2020-01-01;1;95577;CONSTRUTORA ADOLPHO LINDENBERG S.A.;213760;Preferencial Classe A;46000
61.024.352/0001-71;2020-01-01;7;99906;BCO INDUSVAL S.A.;224100;Preferencial Classe A;3749410
61.024.352/0001-71;2020-01-01;7;99906;BCO INDUSVAL S.A.;224101;Preferencial Classe A;3749410
61.024.352/0001-71;2020-01-01;7;99906;BCO INDUSVAL S.A.;224102;Preferencial Classe A;50000
61.082.004/0001-50;2020-01-01;2;103657;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;231992;Preferencial Classe A;538900
61.082.004/0001-50;2020-01-01;2;103657;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;231993;Preferencial Classe A;538900
61.082.004/0001-50;2020-01-01;2;103657;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;231994;Preferencial Classe A;538900
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;233446;Preferencial Classe A;28657819
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;233447;Preferencial Classe A;28657819
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;233448;Preferencial Classe A;28657819
61.856.571/0001-17;2020-01-01;6;104613;CIA GAS DE SAO PAULO - COMGAS;233449;Preferencial Classe A;28657819
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;231921;Preferencial Classe A;45022
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;231921;Preferencial Classe B;90995
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;231922;Preferencial Classe A;6503
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;231922;Preferencial Classe B;11623
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;231923;Preferencial Classe A;38350
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;231923;Preferencial Classe B;75745
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;231924;Preferencial Classe A;38350
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;231924;Preferencial Classe B;75745
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;231925;Preferencial Classe A;468519
62.002.886/0001-60;2020-01-01;9;103628;SAO PAULO TURISMO S.A.;231925;Preferencial Classe B;317899
76.483.817/0001-20;2020-01-01;11;103292;CIA PARANAENSE DE ENERGIA - COPEL;230737;Preferencial Classe A;3128000
76.483.817/0001-20;2020-01-01;11;103292;CIA PARANAENSE DE ENERGIA - COPEL;230737;Preferencial Classe B;1679335290
76.483.817/0001-20;2020-01-01;11;103292;CIA PARANAENSE DE ENERGIA - COPEL;230738;Preferencial Classe A;3128000
76.483.817/0001-20;2020-01-01;11;103292;CIA PARANAENSE DE ENERGIA - COPEL;230738;Preferencial Classe B;1679335290
82.643.537/0001-34;2020-01-01;8;100656;ELECTRO ACO ALTONA S.A.;225709;Preferencial Classe A;12750000
82.643.537/0001-34;2020-01-01;8;100656;ELECTRO ACO ALTONA S.A.;225710;Preferencial Classe A;1275000
82.643.537/0001-34;2020-01-01;8;100656;ELECTRO ACO ALTONA S.A.;225711;Preferencial Classe A;1275000
82.643.537/0001-34;2020-01-01;8;100656;ELECTRO ACO ALTONA S.A.;225713;Preferencial Classe A;1275000
82.643.537/0001-34;2020-01-01;8;100656;ELECTRO ACO ALTONA S.A.;225714;Preferencial Classe A;1275000
82.643.537/0001-34;2020-01-01;8;100656;ELECTRO ACO ALTONA S.A.;225716;Preferencial Classe A;1275000
82.643.537/0001-34;2020-01-01;8;100656;ELECTRO ACO ALTONA S.A.;225717;Preferencial Classe A;1275000
84.693.183/0001-68;2020-01-01;6;102937;SCHULZ S.A.;229534;Preferencial Classe U;102341008
84.693.183/0001-68;2020-01-01;6;102937;SCHULZ S.A.;229536;Preferencial Classe U;36550360
84.693.183/0001-68;2020-01-01;6;102937;SCHULZ S.A.;229537;Preferencial Classe U;36550360
84.693.183/0001-68;2020-01-01;6;102937;SCHULZ S.A.;229538;Preferencial Classe U;36550360
85.778.074/0001-06;2020-01-01;4;104229;METALURGICA RIOSULENSE S.A.;233018;Preferencial Classe A;240000
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232898;Preferencial Classe A;8722318
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232898;Preferencial Classe B;151476
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232898;Preferencial Classe C;1617244
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232899;Preferencial Classe A;8722318
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232899;Preferencial Classe B;151476
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232899;Preferencial Classe C;1617244
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232900;Preferencial Classe A;8722318
87.043.832/0001-73;2020-01-01;3;104000;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;232900;Preferencial Classe B;151476
