CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Data_Encerramento;Variacao_Percentual_Valor_Contabil;Variacao_Percentual_Valor_Mercado;Valor_Montante_Dividendos_Recebidos
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630352;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630352;2019-12-31;-8.57830800;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630352;2018-12-31;14.75361000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630352;2017-12-31;35.19422200;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630353;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630353;2019-12-31;2.36348300;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630353;2018-12-31;0.34433300;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630353;2017-12-31;5.49068800;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630354;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630354;2019-12-31;854.64250500;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630354;2018-12-31;1271.98250600;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630354;2017-12-31;26.47766500;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630355;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630355;2019-12-31;-1115.25011400;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630355;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630355;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630356;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630356;2019-12-31;-21.48386600;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630356;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630356;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630357;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630357;2019-12-31;-443.95826100;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630357;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630357;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630358;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630358;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630358;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630358;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630359;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630359;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630359;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630359;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630360;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630360;2019-12-31;-655.13036900;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630360;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630360;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630361;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630361;2019-12-31;-104.91115900;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630361;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630361;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630362;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630362;2019-12-31;-60.53222300;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630362;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630362;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630363;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630363;2019-12-31;-3.17648800;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630363;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630363;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630364;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630364;2019-12-31;-257801.51000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630364;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630364;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630365;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630365;2019-12-31;-327.05947500;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630365;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630365;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630366;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630366;2019-12-31;-3.48122800;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630366;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630366;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630367;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630367;2019-12-31;-188.34865100;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630367;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630367;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630368;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630368;2019-12-31;86.08603800;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630368;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630368;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630369;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630369;2019-12-31;46.42505600;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630369;2018-12-31;-95.40407700;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630369;2017-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630370;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630370;2019-12-31;146.55186700;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630370;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630370;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630371;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630371;2019-12-31;20.88832500;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630371;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630371;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630372;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630372;2019-12-31;128.57602900;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630372;2018-12-31;100.00000000;0.00000000;2578090.31
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630372;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630373;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630373;2019-12-31;-16.32614500;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630373;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630373;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630374;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630374;2019-12-31;29.47922500;0.00000000;2584030.57
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630374;2018-12-31;100.00000000;0.00000000;13133366.10
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630374;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630375;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630375;2019-12-31;-1347.12286100;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630375;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630375;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630376;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630376;2019-12-31;3.37211800;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630376;2018-12-31;100.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630376;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630377;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630377;2019-12-31;153.47503800;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630377;2018-12-31;-6.79250400;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630377;2017-12-31;250.38957900;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630378;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630378;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630378;2018-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630378;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630379;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630379;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630379;2018-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630379;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630380;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630380;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630380;2018-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630380;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630381;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630381;2019-12-31;18.99479100;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630381;2018-12-31;-6.77149500;0.00000000;55000000.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630381;2017-12-31;108.87352800;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630382;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630382;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630382;2018-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630382;2017-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630383;2020-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630383;2019-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630383;2018-12-31;0.00000000;0.00000000;0.00
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;630383;2017-12-31;0.00000000;0.00000000;84000000.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626834;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626834;2019-12-31;60.72241800;0.00000000;12265.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626834;2018-12-31;34.44505700;0.00000000;1892.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626834;2017-12-31;64.49661000;0.00000000;98.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626835;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626835;2019-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626835;2018-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626835;2017-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626836;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626836;2019-12-31;100.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626836;2018-12-31;100.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626836;2017-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626837;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626837;2019-12-31;25.36692800;0.00000000;61276.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626837;2018-12-31;23.03136600;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626837;2017-12-31;32.77372300;0.00000000;9709.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626838;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626838;2019-12-31;100.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626838;2018-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626838;2017-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626839;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626839;2019-12-31;1.93231700;0.00000000;132610.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626839;2018-12-31;-12.28534300;0.00000000;188390.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626839;2017-12-31;-451.22443700;0.00000000;95042.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626840;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626840;2019-12-31;71.31123900;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626840;2018-12-31;-44.55321800;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626840;2017-12-31;-84.09738300;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626841;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626841;2019-12-31;3.60720600;0.00000000;34644.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626841;2018-12-31;11.05202000;0.00000000;33556.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626841;2017-12-31;-3.06737300;0.00000000;30407.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626842;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626842;2019-12-31;5.83811800;0.00000000;183516.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626842;2018-12-31;3.47116100;0.00000000;221600.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626842;2017-12-31;-0.47714400;0.00000000;186437.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626843;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626843;2019-12-31;100.00000000;0.00000000;38630.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626843;2018-12-31;100.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626843;2017-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626844;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626844;2019-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626844;2018-12-31;0.00000000;0.00000000;314469.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626844;2017-12-31;0.00000000;0.00000000;329161.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626845;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626845;2019-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626845;2018-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626845;2017-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626846;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626846;2019-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626846;2018-12-31;0.00000000;0.00000000;697690.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626846;2017-12-31;0.00000000;0.00000000;715594.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626847;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626847;2019-12-31;3.06368500;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626847;2018-12-31;-14.56291300;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626847;2017-12-31;-48.39111800;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626848;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626848;2019-12-31;100.00000000;0.00000000;1189207.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626848;2018-12-31;100.00000000;0.00000000;89607.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626848;2017-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626849;2020-12-31;0.00000000;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626849;2019-12-31;-62.22222200;0.00000000;0.00
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;626849;2018-12-31;-163.38028200;0.00000000;0.00
