CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
11.716.471/0001-17;2020-01-01;1;95183;TRX SECURITIZADORA S.A.;86828;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2019-12-31;;;A Grant Thornton foi contratada para a prestação de serviços de auditoria independente, especialmente com a finalidade de emitir parecer de auditoria sobre as demonstrações financeiras do exercício social de 2019 assim como o relatório de revisão do ITR (Informes Trimestrais), de acordo com as práticas contábeis adotadas no Brasil.;Em contraprestação aos serviços de auditor independente prestados pela Grant Thornton, a Companhia pagou o montante total no valor de R$ 20.000 (Vinte mil reais).;A alteração dos auditores deu-se por uma decisão estratégica da Companhia.;Não houve discordância do auditor
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;94239;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2017-03-22;;;Revisão das informações contábeis intermediárias (trimestrais), auditoria das demonstrações contábeis, diagnostico de mudança de práticas contábeis, Due Diligence.;2017: o valor da remuneração dos auditores independentes foi de R$558 mil (Grant Thornton) já incluindo os efeitos de tributos referente a revisão das informações contábeis intermediárias e auditoria das demonstrações contábeis, individuais e consolidadas. Além disso, realizou o diagnóstico de diferenças de práticas contábeis entre os procedimentos atualmente adotados pela BR Insurance Corretora de Seguros S.A. para fins de adoção da IFRS 9 e IFRS 15 no valor de R$35 mil, líquido dos impostos- 2018: o valor da remuneração dos auditores independentes foi de R$594 mil (Grant Thornton) já incluindo os efeitos de tributos referente a revisão das informações contábeis intermediárias e auditoria das demonstrações contábeis, individuais e consolidadas. Além disso, realizou o diagnóstico de diferenças de práticas contábeis entre os procedimentos atualmente adotados pela Alper Consultoria e Corretora de Seguros S.A. para fins de adoção da IFRS 16 no valor de R$12 mil e trabalhos de Due Diligence no montante de R$ 19 mil. 2019: o valor da remuneração dos auditores independentes foi de R$ 585 mil (Grant Thornton) já incluindo os efeitos de tributos referente a revisão das informações contábeis intermediárias e auditoria das demonstrações contábeis, individuais e consolidadas. Além disso, realizou trabalhos de Due Diligence no montante de R$ 139 mil.;A substituição da KPMG pela Grant Thornton se deu pela estratégia da Companhia de revisão de seus contratos atuais, visando otimização de custos.;Não aplicável, pois o auditor concordou com a justificativa apresentada pelo emissor.
11.725.176/0001-27;2020-01-01;9;103323;BOA VISTA SERVIÇOS S.A.;93475;KPMG - Auditores Independentes;;57755217000129;004189;Nacional;2015-01-01;;;Serviços relacionados: (i) à auditoria independente das demonstrações financeiras da Boa Vista Serviços S.A. ("Companhia") relativas aos exercícios sociais encerrados em 31 de dezembro de 2017, 2018 e 2019 preparadas de acordo com as práticas contábeis adotadas no Brasil ("BR GAAP") e Normas Internacionais de Relatório Financeiro ("IFRS"), emitidas pelo International Accounting Standard Board (IASB) e revisão das informações financeiras intermediárias relativas aos períodos de três, seis e nove meses findos, respectivamente, em 31 de março, 30 de junho e 30 de setembro de 2019 (ii) ao trabalho de asseguração limitada e (iii) emissão de carta conforto nos moldes do padrão previsto na CTA 23 - Emissão de Carta de Conforto em Processo de Oferta de Títulos e Valores Mobiliários ("CTA 23") do Conselho Federal de Contabilidade (CFC).;Os honorários totais gastos com auditoria independentes no exercício findo em 31 de dezembro de 2019, correspondem a:(i) R$ 1.067,2 mil correspondente a honorários de auditoria e outros serviços em conexão com a auditoria das demonstrações financeiras e(ii) prestação de serviços profissionais relacionados ao trabalho de asseguração limitada, no montante total de R$ 22,5 mil e(iii) Trabalho relacionado à emissão de carta conforto, no montante de R$ 1.517,0 mil.;Não se aplica;Não se aplica
11.992.680/0001-93;2020-01-01;15;104749;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;94661;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2015-12-09;;;Serviços relacionados à auditoria das demonstrações financeiras individuais e consolidadas da Companhia, relativas aos exercícios sociais findos em  2018, 2019 e 2020 preparadas de acordo com as normas nacionais e internacionais de contabilidade (CPC's e as IFRS). Por fim, também foi realizada em 2018 a revisão dos demonstrativos para atendimento das Instruções Normativas n.º 33 e 45 da Agência Nacional de Saúde Suplementar (ANS).;Conforme contrato de prestações de serviços para o exercício social de 2020, os auditores independentes da Companhia, em contrapartida aos serviços de auditoria contábil, receberão honorários que totalizam o valor de R$ 1.832.983 (um milhão, oitocentos e trinta e dois mil, novecentos e oitenta e três reais e um centavo). Adicionalmente em 2020 realizaram prestação de serviços adicionais de revisão, análise nos controles e reflexos em demonstrações financeiras dos desdobramentos e resultado do trabalho realizado do comitê de apuração nomeado pela Companhia no montante total de R$ 1.235.000,00 (um milhão e duzentos e trinta e cinco mil reais).;Não aplicável.;Não aplicável.
11.992.680/0001-93;2020-01-01;15;104749;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;94662;Ernest & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2020-12-17;;;Serviços relacionados à auditoria das demonstrações financeiras individuais e consolidadas da Companhia, relativas aos exercícios sociais findos em 2021, 2022, 2023, 2024 e 2025 preparadas de acordo com as normas nacionais e internacionais de contabilidade (CPC's e as IFRS). Por fim, também será realizada nos anos mencionados a revisão dos demonstrativos para atendimento das Instruções Normativas n.º 33 e 45 da Agência Nacional de Saúde Suplementar (ANS).;Conforme contrato de prestações de serviços para o exercício social de 2021, os auditores independentes da Companhia, em contrapartida aos serviços de auditoria contábil, receberão honorários que totalizam o valor de R$ 1.344.275,00 (um milhão, trezentos e quarenta e quatro mil, duzentos e setenta e cinco reais). Não serão recebidos quaisquer outros valores a título de prestação de outros serviços.;Não aplicável.;Não aplicável.
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;90911;BDO RCS AUDITORES INDEPENDENTES;;54276936000179;010324;Nacional;2013-04-09;;;Auditoria das demonstrações contábeis (individuais e consolidadas) dos exercícios findos em 31 de dezembro de 2013, 2014, 2015, 2016 e 2017 e revisão das informações trimestrais (ITR).;Não aplicável, tendo em vista que não foi paga remuneração à BDO RCS Auditores Independentes no último exercício social.;A substituição observa os parâmetros de rotatividade previstos no artigo 31 da Instrução CVM n° 308/99, o qual determina que a troca de auditores independentes ocorra a cada 5 (cinco) anos.;N/A
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;90912;RSM BRASIL AUDITORES INDEPENDENTES S/S;;16549480000184;011878;Nacional;2018-04-12;;;Auditoria das demonstrações financeiras referentes ao exercício social findo em 31 de dezembro de 2018, bem como revisão das informações financeiras intermediárias referentes aos trimestres findos em (i) 31 de março, 30 de junho e 30 de setembro de 2018 e (ii) 31 de março e 30 de junho de 2019.;R$120.000,00, sendo que contrato celebrado entre as partes não faz nenhuma segregação de valores por tipo de serviço.;A substituição do auditor independente decorre de decisão da Administração da Companhia, tendo em vista a sua oferta pública inicial de ações, não tendo sido causada por qualquer discordância de opinião ou insatisfação dos serviços prestados.;N/A
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;90913;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2019-10-28;;;Auditoria das demonstrações financeiras referentes aos exercícios findos em 31 de dezembro de 2018 e 2019 e a findarem-se em 31 de dezembro de 2020, 2021, 2022 e 2023, bem como a revisão das informações financeiras intermediárias referentes aos trimestres findos em 31 de março, 30 de junho e 30 de setembro de 2018 e 2019 e a findarem-se em 31 de março, 30 de junho e 30 de setembro de 2020, 2021, 2022 e 2023, assim como a emissão de Cartas de Conforto no âmbito da oferta pública inicial de ações de emissão da Companhia encerrada em 2020.;R$ 549.351,39, sendo que contrato celebrado entre as partes não faz nenhuma segregação de valores por tipo de serviço.;N/A;N/A
12.091.809/0001-55;2020-01-01;8;100714;BRAVA ENERGIA S.A.;91910;KPMG Auditores Independentes S/S;;57755217000129;004189;Nacional;2020-03-06;;;1) Auditoria das demonstrações financeiras da 3R Petroleum e Participações S.A. (individual e consolidado) e SPE 3R Petroleum S.A. para o exercício findo em 31 de dezembro de 2019, elaboradas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP), auditoria das demonstrações financeiras da 3R Petroleum e Participações S.A. (individual e consolidado) para o período findo em 29 de fevereiro de 2020 elaboradas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP), bem como a revisão das informações financeiras intermediárias referentes ao trimestre findo em 30 de junho de 2020, elaboradas de acordo com o CPC 21(R1) e com a norma internacional IAS 34 - Interim Financial Reporting, emitida pelo International Accounting Standards Board - IASB2) Auditoria sobre as demonstrações financeiras individuais e consolidadas da 3R Petroleum Óleo e Gás S.A. para os exercícios findos em 31/12/2017, 31/12/2018 e 31/12/2019 elaboradas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e Normas Internacionais de Relatórios Financeiros (IFRS) e sobre as demonstrações financeiras da OP Energia Ltda, OP Pescada Óleo e Gás Ltda e Ouro Preto Energia Onshore S.A. para os exercícios findos em 31/12/2017, 21/12/2018 e 31/12/2019, elaboradas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP), bem como a revisão das informações financeiras intermediárias referentes aos trimestres findos em 31 de março de 2020 e 30 de junho de 2020 elaboradas de acordo com o CPC 21(R1) e com a norma internacional IAS 34 - Interim Financial Reporting, emitida pelo International Accounting Standards Board - IASB. Além disso, asseguração sobre a compilação de informações financeiras pro forma, de acordo com a NBC TO 3420 - Trabalho de Asseguração sobre a Compilação de Informações Financeiras Pro Forma, emitida pelo Conselho Federal de Contabilidade, equivalente à Norma Internacional emitida pela Federação Internacional de Contadores ISAE 3420, da Companhia, do resultado pro forma para o período de seis meses findo em 30 de junho de 2020.3) Emissão de cartas "conforto" relacionadas à oferta pública de ações da Companhia4) Emissão de Laudo de avalia Emissão de Laudo de avaliação a valor contábil da 3R Holding para fins de incorporação na data base de 30 de setembro de 2020 e emissão de Relatório de revisão Individual e Consolidada da Ouro Preto Holding de Setembro/2020 (3º ITR).;O montante total da remuneração dos auditores independentes referentes ao serviço de auditoria das demonstrações financeiras no exercício findo em 31 de dezembro de 2019 foi de R$ 359.183,67.  Não houve quaisquer outros serviços prestados no exercício findo em 31 de dezembro de 2019.;N/A;N/A
12.108.897/0001-50;2020-01-01;9;104779;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;94698;KPMG Auditores Independentes;;57755217002253;003859;Nacional;2015-04-10;;;Os auditores independentes prestaram serviços relacionados à auditoria e revisão trimestral (i) de nossas demonstrações financeiras consolidadas relativas aos exercícios sociais de 2017, 2018 e 2019 e (ii) de nossas informações trimestrais consolidadas referentes ao período de três meses findo em 31 de março de 2020, de acordo com as normas brasileiras e internacionais, de auditoria, com finalidade de emitir um parecer ou relatório de revisão trimestral dos auditores independentes, conforme o caso, sobre referidas demonstrações financeiras.;A remuneração dos auditores independentes no exercício social encerrado em 31 de dezembro de 2019 foi igual ao montante de R$202.080,00 referente aos trabalhos realizados no referido exercício.;Não aplicável;Não aplicável
12.108.897/0001-50;2020-01-01;9;104779;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;94699;ERNST & YOUNG AUDITORES INDEPENDENTES S.S.;;61366936000206;004715;Nacional;2021-04-16;;;Os auditores independentes prestarão serviços relacionados à auditoria e revisão trimestral de nossas demonstrações financeiras consolidadas relativa ao exercício social de 2021, de acordo com as normas brasileiras e internacionais, de auditoria, com finalidade de emitir um parecer ou relatório de revisão trimestral dos auditores independentes, conforme o caso, sobre referidas demonstrações financeiras.;A remuneração dos auditores independentes para prestarão serviços relacionados à auditoria e revisão trimestral de nossas demonstrações financeiras consolidadas relativa ao exercício social de 2021 será igual ao montante de R$432.000,00.;Ganho de sinergia em razão da E&Y também ser, atualmente,responsável pelos serviços de auditoria independente das demonstrações financeiras e informações trimestrais da Profarma Distribuidora de Produtos Farmacêuticos S.A. ("Profarma"), acionista controladora da Companhia, propiciando à d1000 e à Profarma redução de custos e alinhamento dos procedimentos adotados no âmbito da auditoria.;
12.130.744/0001-00;2020-01-01;5;100899;TRUE SECURITIZADORA S.A.;92086;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2016-04-01;;;Relatório de auditoria sobre demonstrações contábeis da True Securitizadora S.A. para o exercício de de 31 de dezembro de 2016, 31 de dezembro de 2017, 31 de dezembro de 2018, 31 de dezembro de 2019 e 31 de dezembro de 2020 e relatórios especiais sobre as revisões trimestrais em 31 de março, 30 de junho e 30 de setembro de 2016, 2017, 2018, 2019 e 2020;Os honorários relativos a serviços de auditoria externa para o exercício de 2017 é no montante de R$ 139.941,69. Os honorários para o exercício de 2018 é de R$ 144.606,41. Os honorários para o exercício de 2019 é de R$ 46.647,23. Os honorários para o exercício de 2020 é de R$47.985,00. Não foram prestados quaisquer outros serviços.;;
12.139.922/0001-63;2020-01-01;1;93612;OCTANTE SECURITIZADORA S.A.;85030;PricewaterhouseCoopers;;61562112000120;002879;Nacional;2010-10-26;2013-03-27;;Auditoria das demonstrações financeiras anuais e revisões especiais trimestrais;Conforme o contrato celebrado com os auditores, a Companhia deverá pagar aos auditores a quantia de R$ 46.900,00, acrescida dos impostos aplicáveis.  (i) Honorário refere-se integralmente a serviços de auditoria. (ii) Não há realização de outro tipo de serviço pela empresa.;Rodízio de auditores.;Não houve discordância.
12.139.922/0001-63;2020-01-01;1;93612;OCTANTE SECURITIZADORA S.A.;85031;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2013-03-28;;;Conforme o contrato celebrado com os auditores, a prestação de serviços é auditoria das demonstrações financeiras, dos informes trimestrais e dos patrimônios separados.;Honorários integralmente referidos a serviços de auditoria para o exercício de 2014, que se encerrou em 31 de dezembro de 2014: R$ 68.000,00 valor líquido sem ISS, PIS e COFINS. Honorários integralmente referidos a serviços de auditoria para o exercício de 2015, que se encerrou em 31 de dezembro de 2015: R$ 28.640, valor líquido sem ISS, PIS e COFINS.Honorários integralmente referidos a serviços de auditoria para o exercício de 2016, que se encerrou em 31 de dezembro de 2016: R$ 147.971,09 valor líquido sem ISS, PIS e COFINS.Honorários integralmente referidos a serviços de auditoria para o exercício de 2017, que se encerrará em 31 de dezebro de 2017: R$ 144.300,00, valor líquido sem ISS, PIS e COFINS.;Rotatividade no período de 5 anos, conforme disposto no artigo 31, da ICVM 308/99;Não há discordância.
12.139.922/0001-63;2020-01-01;1;93612;OCTANTE SECURITIZADORA S.A.;85032;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2018-01-01;;;Revisão dos controles internos revisão das operações e dos controles fiscais revisão trabalhista e previdenciária e revisão do ambiente de TI. Com os resultados dos trabalhos mencionados serão emitidos: relatório de auditoria sobre as demonstrações contábeis relatórios das informações contábeis intermediárias (ITR) da companhia e relatório contendo recomendações para aprimoramento dos procedimentos contábeis e controles internos.;Honorários integralmente referidos a serviços de auditoria para o exercício de 2018, que se encerra em 31 de dezembro de 2018: R$ 75.000,00. Honorários integralmente referidos a serviços de auditoria para o exercício de 2019, que se encerra em 31 de dezembro de 2019: R$ 35.000. Honorários integralmente referidos a serviços de auditoria para o exercício de 2020, que se encerra em 31 de dezembro de 2020: R$ 36.820.;Não houve substituição do auditor;
12.181.987/0001-77;2020-01-01;8;104089;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;94283;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2017-03-23;;;A PricewaterhouseCoopers Auditores Independentes prestou serviços de: (i) auditoria das demonstrações financeiras individuais e consolidadas da Companhia, referente aos exercícios findos em 31 de dezembro de 2019, 2018 e 2017, elaboradas de acordo com as normas contábeis do Brasil e normas internacionais de relatório financeiro (IFRS), aplicáveis a entidades de incorporação imobiliária no Brasil, registradas na Comissão de Valores Mobiliários (CVM)(ii) auditoria das demonstrações financeiras individuais e consolidadas da Companhia, referente ao exercício a findar em 31 de dezembro de 2020, elaboradas de acordo com as práticas contábeis adotadas no Brasil e normas internacionais de relatório financeiro (IFRS), aplicáveis a entidades de incorporação imobiliária no Brasil, registradas na Comissão de Valores Mobiliários (CVM) e revisão das informações contábeis intermediárias individuais e consolidadas referente ao período de três meses findos em 31 de março e período de seis meses findos em 30 de junho de 2020, assim como período de nove meses a findar em 30 de setembro de 2020. As informações financeiras intermediárias individuais foram elaboradas de acordo com o pronunciamento técnico CPC 21 - Demonstrações Intermediárias, e apresentadas de forma condizente com as normas expedidas pela Comissão de Valores Mobiliários - CVM. As informações financeiras intermediárias consolidadas foram elaboradas, adicionalmente, de acordo com a norma internacional IAS 34 - "Interim Financial Reporting" emitida pelo "Internacional Accounting Standards Board" IASB, aplicáveis à elaboração das Demonstrações Financeiras Intermediárias, e apresentadas de forma condizente com as normas expedidas pela CVM(iii) emissão de opinião de auditoria, segundo as normas brasileiras e internacionais de auditoria, das demonstrações financeiras combinadas da Melnick Even Desenvolvimento Imobiliário S.A. e suas controladas e da Melnick Even Incorporações e Construções S.A. e suas controladas, preparadas de acordo com as práticas contábeis adotadas no Brasil e as normas internacionais de relatório financeiro (IFRS) aplicáveis a entidades de incorporação imobiliária no Brasil, registradas na Comissão de Valores Mobiliários (CVM), para os exercícios findos em 2019, 2018 e 2017 e (iv) serviços relacionados a emissão de carta conforto.;O montante total da remuneração dos auditores independentes referente a prestação dos serviços descritos acima é o seguinte: (i) R$840.750,00 para a auditoria das demonstrações financeiras individuais e consolidadas para os anos de 2019, 2018 e 2017(ii)R$380.750,00 para auditoria das demonstrações financeiras individuais e consolidadas da Companhia para o exercício a findar em 31 de dezembro de 2020 e revisão das informações contábeis intermediárias individuais e consolidadas referente ao período de três meses findos em 31 de março e período de seis meses findos em 30 de junho de 2020, assim como período de nove meses a findar em 30 de setembro de 2020(iii) R$225.000,00 para a auditoria das demonstrações financeiras combinadas para os anos de 2019, 2018 e 2017 e (iv) R$2.032.293 para procedimentos para emissão de carta conforto.;Não houve substituição dos auditores;Não aplicável.
12.261.588/0001-16;2020-01-01;1;95214;POLO CAPITAL SECURITIZADORA S.A;86855;BKR - Lopes Machado Auditores e Consultores Ltda;;05770653000173;005363;Nacional;2011-03-15;2012-12-31;;"Exclusivamente a elaboração de parecer de auditoria externa sobre as demonstrações financeiras da Polo Capital Securitizadora S.A., não sendo aplicável a prestação de quaisquer serviços adicionais ou correlatos, tais como consultoria, controladoria ou contadoria, seja pela BKR - Lopes Machado Auditores e Consultores Ltda ou por suas partes relacionadas, conforme definição do pronunciamento técnico CPC 05 (r1) aprovado pela Deliberação CVM nº642, 7 de outubro de 2010.";R$14.000,00;Substituição em função da experiência em auditoria de securitizadoras.;não houve discordância
12.261.588/0001-16;2020-01-01;1;95214;POLO CAPITAL SECURITIZADORA S.A;86856;KPMG Auditores Independentes;;57755217000390;004189;Nacional;2013-01-01;2017-12-31;;Exclusivamente a elaboração de Parecer de Auditoria externa sobre as Demonstrações Financeiras da Polo CapitalSecuritizadora S.A., não sendo aplicável a prestação de quaisquer serviços adicionais ou correlatos, tais como consultoria,controladoria ou contabilidade, seja pela KPMG ou por suas partes relacionadas, conforme definição do pronunciamentotécnico CPC 05 (R1) aprovado pela deliberação CVM nº 642 de 07 de outubro de 2010.;R$91.285,00;Por conta do rodízio obrigatório;Não houve discordância
12.261.588/0001-16;2020-01-01;1;95214;POLO CAPITAL SECURITIZADORA S.A;86857;ERNST & YOUNG AUDITORES INDEPENDENTES S/S;;61366936000206;004715;Nacional;2018-01-01;;;Desde o Exercício social findo em 31 de dezembro de 2018 até que se faça novo rodízio obrigatório. A Companhia contratou os seguintes serviços: auditoria das demonstrações financeiras da Companhia correspondentes aos exercícios sociais findos em 31 de dezembro e revisão das informações trimestrais - ITRs da Companhia relativas aos períodos de três meses findos em 31 de março, 30 de junho e 30 de setembro.;Para o exercício findo em 31 de dezembro de 2019, os honorários estão estimados em R$ 95.000,00 (noventa e cinco mil reais).;Rodízio conforme artigo 31 da ICVM 308/99.;não há discordância
12.300.288/0001-07;2020-01-01;9;104815;NORTE ENERGIA S.A.;94735;PricewaterhouseCoopers Auditores Independentes ("PwC");;61562112000201;002879;Nacional;2015-01-02;;;A PwC foram contratados para realizar os seguintes serviços: (a) auditoria externa do balanço patrimonial dos exercícios sociais findos em 31 de dezembro de 2016 e 2017, bem como a emissão de relatórios sobre as demonstrações financeiras e sobre o Relatório de Controle Patrimonial (b) emissão de relatório sobre as informações financeiras intermediárias dos trimestres relativos a cada exercício acima (c) auditoria complementar para acompanhamento das realizações pela equipe de investigação Hogan Lovells no Grupo Eletrobrás e (d) consultoria tributária.;A remuneração da PricewaterhouseCoopers Independentes S.S. para prestação de serviços realizados no exercício social encerrado em 31 de dezembro de 2015 foi de: (a) R$248.180,00, referente aos serviços de auditoria externa. Com relação ao exercício social encerrado em 31 de dezembro de 2016 foi equivalente ao montante total de R$859.518,41, sendo: (a) R$272.821,44, referente aos serviços de auditoria externa (b) R$566.696,97, referente a auditoria complementar para acompanhamento das realizações pela equipe de investigação Hogan Lovells no Grupo Eletrobrás e (c) R$20.000,00 referente à consultoria tributária. Por fim, durante o exercício de 2017 a remuneração da PwC. foi de R$417.113,36, referente aos serviços de auditoria externa. PwC não recebeu nenhuma remuneração, além da descrita acima, uma vez que não prestaram qualquer outro tipo de serviço, além dos descritos no tópico "Descrição do Serviço Contratado".;A substituição foi realizada para atender a rotatividade obrigatória dos auditores independentes prevista no artigo 31 da Instrução CVM n.º 308, de 14 de maio de 1999.;Não aplicável.
12.300.288/0001-07;2020-01-01;9;104815;NORTE ENERGIA S.A.;94736;Ernst &Young Auditores Independentes S.S.;;61366936001601;004715;Nacional;2018-04-09;;;A EY foi contratada para realizar os seguintes serviços: (a) Auditoria externa do balanço patrimonial dos exercícios sociais encerrados em 31 de dezembro de 2018, 2019 e 2020, bem como a emissão de relatórios sobre as demonstrações financeiras da Norte Energia S.A. ("Companhia") e emissão de relatório sobre as informações financeiras intermediárias da Companhia dos trimestres relativos a cada exercício social acima mencionado (b) Relatório sobre a aplicação de procedimentos previamente acordados referente às Demonstrações Contábeis Regulatórias - DCR a findarem-se em 31 de dezembro de 2018, 2019 e 2020 (c) Emissão de relatório sobre a Aplicação de Procedimentos Previamente Acordados conforme determinado no Manual de Orientação dos Trabalhos de Auditoria do Relatório de Controle Patrimonial - RCP para os anos de 2018, 2019 e 2020 e (d) Emissão de relatórios destinados a aprimorar os controles internos e processos.;O montante total da remuneração da EY para prestação dos serviços contratados foi estimado em R$1.160.000,00, sendo: (a) R$1.110.000,00 a títulos de honorários, que serão pagos ao longo do prazo de execução do contrato em parcelas iguais e sucessivas e (b) R$50.000,00 para eventuais despesas reembolsáveis fora de Brasília/DF, relacionadas à locomoção, viagem, hospedagem e alimentação.A EY não recebeu nenhuma remuneração, além das descritas acima, uma vez que não prestou qualquer outro tipo de serviço, além dos descritos no tópico "Descrição do Serviço Contratado".;Não aplicável.;Não aplicável.
12.320.349/0001-90;2020-01-01;1;94933;ORE  SECURITIZADORA SA;86632;BKR - Lopes Machado Auditores e Consultores Ltda;;00422669000171;005363;Nacional;2010-06-30;2010-09-30;;Serviços de auditoria para obtenção de registro na CVM;R$ 5.000,00;Contratatação de empresa mais estruturada;Sem declarações.
12.320.349/0001-90;2020-01-01;1;94933;ORE  SECURITIZADORA SA;86633;BDO AUDITORES INDEPENDENTES;;52803244000106;002100;Nacional;2010-10-01;2011-03-31;;Auditoria das demonstrações contábeis.;R$ 4.060,92;Empresa comprada pela KPMG;Sem declarações..
12.320.349/0001-90;2020-01-01;1;94933;ORE  SECURITIZADORA SA;86634;BDO AUDITORES INDEPENDENTES;;52803244000106;002100;Nacional;2011-04-01;2011-06-26;;Auditoria das demonstrações contábeis;R$ 5.000,00;Desinteresse da parte dos auditores;Sem declarações.
12.320.349/0001-90;2020-01-01;1;94933;ORE  SECURITIZADORA SA;86635;BDO RCS Auditores Independentes SS;;54276936000179;010324;Nacional;2011-06-27;2015-12-31;;Auditoria das Informações Trimestrais e Parecer sobre balanço.;R$ 21.600,00;Rodízio de 5 anos;Sem declarações.
12.320.349/0001-90;2020-01-01;1;94933;ORE  SECURITIZADORA SA;86636;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2016-03-31;2018-12-31;;Auditoria nos Informes Trimestrais e no Balanço Anual de 2017.;R$ 27.000,00;Rodízio aprovado pelo Conselho de Administração.;Sem declarações.
12.320.349/0001-90;2020-01-01;1;94933;ORE  SECURITIZADORA SA;86637;BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES;;18596945000183;012076;Nacional;2019-01-01;;;Auditoria das demonstrações intermediárias e balançoAuditoria dos patrimônios separados.;Auditoria normal - R$ 16.000,00Auditorias dos patrimônios separados - R$ 45.000,00;Auditoria atual.;Não se aplica.
12.489.315/0001-23;2020-01-01;2;99293;FERREIRA GOMES ENERGIA S.A.;90398;KPMG Auditores Independentes S.S.;;57755217000129;004189;Nacional;2014-01-01;;;Os auditores independentes prestaram os seguintes serviços: (i) revisão das informações trimestrais - ITRs da Companhia, de acordo as práticas adotadas no Brasil e de acordo com as normas internacionais de relatório financeiro (IFRS) em reais (R$) para os trimestres findos em 31 de março, 30 de junho e 30 de setembro de  2017 e 2018 com a emissão de um relatório de revisão especial para fins de publicação, de acordo com as exigências da CVM (ii) revisão do Formulário de Referência da Companhia para os exercícios de 31 de dezembro de  2017 e 2018 (iii) emissão de Relatório de Recomendação para melhorias de procedimentos contábeis e controles internos para os exercícios de 2017 e 2018 e (iv) auditoria das demonstrações contábeis da Companhia, preparadas de acordo com as práticas contábeis adotadas no Brasil e de acordo com as normas internacionais de relatório financeiro (IFRS) para os exercícios findos em 31 de dezembro de  22017 e 2018, com a emissão de um relatório de auditoria sobre essas demonstrações contábeis.;Não aplicável, tendo em vista que os auditores independentes não receberam qualquer remuneração no último exercício social.;Houve substituição dos auditores com o objetivo de atender a rotatividade dos auditores independentes em atendimento ao artigo 31 da Instrução CVM 308.;Não houve apresentação de discordância da justificativa do emissor.
12.489.315/0001-23;2020-01-01;2;99293;FERREIRA GOMES ENERGIA S.A.;90399;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2019-01-01;;;Os auditores independentes foram contratados para prestar os seguintes serviços: (i) revisão das informações trimestrais - ITRs da Companhia, de acordo as práticas adotadas no Brasil e de acordo com as normas internacionais de relatório financeiro (IFRS) em reais (R$) para os trimestres findos e a findarem-se em 31 de março, 30 de junho e 30 de setembro de 2019 e 2020 com a emissão de um relatório de revisão especial para fins de publicação, de acordo com as exigências da CVM (ii) revisão do Formulário de Referência da Companhia para os exercícios de 31 de dezembro de 2019 e 2020 (iii) emissão de Relatório de Recomendação para melhorias de procedimentos contábeis e controles internos para os exercícios de 2019 e 2020 e (iv) auditoria das demonstrações contábeis da Companhia, preparadas de acordo com as práticas contábeis adotadas no Brasil e de acordo com as normas internacionais de relatório financeiro (IFRS) para os exercícios findo e a findar-se em 31 de dezembro de 2019 e 2020, com a emissão de um relatório de auditoria sobre essas demonstrações contábeis.;No exercício social encerrado em 31 de dezembro de 2019, o montante total da remuneração dos auditores independentes foi de R$ 72 mil, sendo que o contrato não prevê segregação de remuneração por tipo de serviço prestado e cujo índice de reajuste é o Índice Nacional de Preços ao Consumidor Amplo (IPCA/IBGE).;Não houve substituição.;Não houve substituição.
