CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Total_Remuneracao;Orgao_Administracao;Numero_Membros;Total_Remuneracao_Orgao;Numero_Membros_Remunerados;Salario;Beneficios_Diretos_Indiretos;Participacoes_Comites;Outros_Valores_Fixos;Descricao_Outros_Remuneracoes_Fixas;Bonus;Participacao_Resultados;Participacao_Reunioes;Outros_Valores_Variaveis;Comissoes;Descricao_Outros_Remuneracoes_Variaveis;Pos_emprego;Cessacao_Cargo;Baseada_Acoes;Observacao
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;37120617.17;Conselho Fiscal;5.00;600982.72;5.00;514588.80;0.00;0.00;86393.92;Refere-se ao valor de encargos sociais (INSS);0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração, Conselho Fiscal e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM SEP nº 03/2019.
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;37120617.17;Conselho de Administração;10.25;2815573.33;10.25;1967500.00;0.00;356000.00;492073.33;Refere-se ao valor de encargos sociais (INSS);0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração, Conselho Fiscal e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM SEP nº 03/2019.
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2017-01-01;2017-12-31;52590564.17;Conselho de Administração;10.33;2613920.00;10.33;1960600.00;0.00;276000.00;377320.00;Refere-se ao valor de encargos sociais (INSS);0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2017-01-01;2017-12-31;52590564.17;Conselho Fiscal;5.00;596923.20;5.00;514588.80;0.00;0.00;82334.40;Refere-se ao valor de encargos sociais (INSS);0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2017-01-01;2017-12-31;52590564.17;Diretoria Estatutária;5.92;49379720.97;5.92;4447661.65;1067593.96;0.00;889532.32;Refere-se ao valor de encargos sociais (INSS);6988693.43;0.00;0.00;6076378.65;0.00;O valor descrito em "Outros" é composto por: (i) R$ 3.319.857,54 do programa de retenção - que se refere ao valor em ações com vesting de 24 meses. As ações serão outorgadas somente se o Estatutário permanecer na Companhia ao final do período de vesting ou se tiver o seu contrato rescindido pela Companhia e (ii) R$ 2.756.521,11 de encargos sociais (INSS);302139.38;25609251.27;3998470.31;
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2020-01-01;2020-12-31;54478144.98;Conselho Fiscal;8.00;650746.68;4.00;542288.90;0.00;0.00;108457.78;Valores referentes a encargos totais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;(i) Nº total de membros: 8, sendo 4 titulares e 4 suplentes.(ii) Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito no item "outros" acima.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2020-01-01;2020-12-31;54478144.98;Conselho de Administração;23.00;9000000.00;13.00;7500000.00;0.00;0.00;1500000.00;Valores referentes a encargos totais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;(i)  Nº total de membros: 23, sendo 13 titulares e 10 suplentes. Existem 3 conselheiros titulares independentes que não possuem suplentes. Somente remuneramos os participantes da reunião, sendo no máximo 13 membros.(ii)  Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito no item "outros" acima.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2020-01-01;2020-12-31;54478144.98;Diretoria Estatutária;9.00;44827398.29;9.00;13054524.03;2778516.78;0.00;2610904.81;Valores referentes a encargos totais;21986210.56;0.00;0.00;4397242.11;0.00;Valores referentes a encargos totais;0.00;0.00;0.00;(i) Nº total de membros: somente titulares.(ii) Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito nos itens "outros" acima.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2019-12-01;2019-12-31;41357148.05;Diretoria Estatutária;8.83;35331409.53;8.83;11306458.53;2544941.14;0.00;2261291.70;Valores referentes a encargos totais;16015598.47;0.00;0.00;3203119.69;0.00;Valores referentes a encargos totais;0.00;0.00;0.00;(i) Nº total de membros: somente titulares.(ii) Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito nos itens "outros" acima.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2019-12-01;2019-12-31;41357148.05;Conselho de Administração;21.50;5393249.96;11.67;4967708.28;0.00;0.00;425541.68;Valores referentes a encargos totais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;(i)  Nº total de membros: titulares e suplentes. Existem 3 conselheiros titulares independentes que não possuem suplentes. Somente remuneramos os participantes da reunião.(ii)  Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito no item "outros" acima.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2019-12-01;2019-12-31;41357148.05;Conselho Fiscal;9.00;632488.56;4.67;527073.78;0.00;0.00;105414.78;Valores referentes a encargos totais;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;(i) Nº total de membros: titulares e suplentes.(ii) Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito no item "outros" acima.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2018-12-01;2018-12-31;29806777.40;Conselho de Administração;20.00;3704176.00;5.92;3403479.99;0.00;0.00;300696.01;Valores referentes a encargos totais;0.00;0.00;0.00;0.00;0.00;N/A;0.00;0.00;0.00;(i)  Nº total de membros: 20, sendo 10 titulares e 10 suplentes. Somente remuneramos os participantes da reunião.(ii)  Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito no item "outros" acima.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2018-12-01;2018-12-31;29806777.40;Diretoria Estatutária;9.75;25466601.40;8.58;10177219.64;2264820.09;0.00;2035443.79;Valores referentes a encargos totais;8934816.27;0.00;0.00;1786963.25;0.00;Valores referentes a encargos totais;0.00;267338.36;0.00;(i) Nº total de membros: somente titulares.(ii) Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito nos itens "outros" acima.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2018-12-01;2018-12-31;29806777.40;Conselho Fiscal;10.00;636000.00;5.00;529999.80;0.00;0.00;106000.20;Valores referentes a encargos totais;0.00;0.00;0.00;0.00;0.00;N/A;0.00;0.00;0.00;(i) Nº total de membros: titulares e suplentes.(ii) Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito no item "outros" acima.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2017-12-01;2017-12-31;10049088.89;Diretoria Estatutária;8.25;7075044.63;2.00;2646872.88;340576.10;0.00;556946.19;Valores referentes a encargos totais;2893512.55;0.00;0.00;637136.91;0.00;Valores referentes a encargos totais;0.00;0.00;0.00;(i) Nº total de membros: somente titulares.(ii) Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito nos itens "outros" acima.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2017-12-01;2017-12-31;10049088.89;Conselho de Administração;20.00;2695479.01;8.17;2227726.39;0.00;0.00;467752.62;Valores referentes a encargos totais;0.00;0.00;0.00;0.00;0.00;N/A;0.00;0.00;0.00;(i)  Nº total de membros: 20, sendo 10 titulares e 10 suplentes. Somente remuneramos os participantes da reunião.(ii)  Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito no item "outros" acima.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2017-12-01;2017-12-31;10049088.89;Conselho Fiscal;7.67;278565.25;4.08;230525.96;0.00;0.00;48039.29;Valores referentes a encargos totais;0.00;0.00;0.00;0.00;0.00;N/A;0.00;0.00;0.00;(i) Nº total de membros: titulares e suplentes.(ii) Em conformidade com o item 10.2.13 (b) do OFÍCIO CIRCULAR/CVM/SEP/Nº 2/2020, o número de membros total de cada órgão deverá corresponder à média anual do número de membros de cada órgão apurado mensalmente.(iii) Os valores de remuneração informados são líquidos de encargos sociais, com exceção dos valores totais por órgão e o total da remuneração, que consideram os montantes pagos a título de encargos sociais, conforme descrito no item "outros" acima.
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2019-01-01;2019-12-31;1356217.59;Conselho de Administração;5.00;186742.26;5.00;155618.55;0.00;0.00;31123.71;Encargos INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Durante o período de janeiro a março de 2019 foram apenas 4 conselheiros de administração, e a partir de abril de 2019, 5 conselheiros.
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2019-01-01;2019-12-31;1356217.59;Conselho Fiscal;3.00;104837.76;3.00;87364.80;0.00;0.00;17472.96;Encargos INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;2 Conselheiros fiscais, no período de janeiro a abril de 2019, a partir de maio de 2019, 3 conselheiros.
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2019-01-01;2019-12-31;1356217.59;Diretoria Estatutária;2.00;1064637.57;2.00;663635.29;74654.64;0.00;200340.94;Encargos INSS/FGTS;0.00;126006.70;0.00;0.00;0.00;;0.00;0.00;0.00;
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2018-01-01;2018-12-31;1295663.33;Conselho Fiscal;3.00;104022.92;3.00;86727.77;0.00;0.00;17295.15;Outros refere-se ao INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2018-01-01;2018-12-31;1295663.33;Conselho de Administração;5.00;157256.64;5.00;131047.20;0.00;0.00;26209.44;Outros refere-se ao INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2018-01-01;2018-12-31;1295663.33;Diretoria Estatutária;2.00;1034383.77;2.00;772841.10;79293.90;0.00;182248.77;Outros: Valores referentes à INSS e FGTS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2017-01-01;2017-12-31;1376934.34;Conselho Fiscal;3.00;114298.95;3.00;96237.79;0.00;0.00;18061.16;Outros é o INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2017-01-01;2017-12-31;1376934.34;Diretoria Estatutária;2.00;1072137.14;2.00;798790.66;55578.28;0.00;217768.20;Outros INSS e FGTS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2017-01-01;2017-12-31;1376934.34;Conselho de Administração;5.00;190498.25;5.00;160396.31;0.00;0.00;30101.94;Outros INSS;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2020-01-01;2020-12-31;9412057.37;Conselho de Administração;6.92;966551.71;6.92;957000.00;9551.71;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número total de membros de cada órgão corresponde à média anual do número de membros de cada órgão, apurado mensalmente.
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2020-01-01;2020-12-31;9412057.37;Diretoria Estatutária;9.75;8445505.66;9.75;5241788.78;94622.63;0.00;142737.60;Ajudas de Custo MoradiaNão incidência de INSS devido a desoneração da folha.;2966356.65;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número total de membros de cada órgão corresponde à média anual do número de membros de cada órgão, apurado mensalmente.
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2019-01-01;2019-12-31;6737922.12;Diretoria Estatutária;7.67;6102623.34;7.67;4113520.03;78323.48;0.00;122737.60;Ajudas de Custo Moradia.Não incidência de INSS devido a desoneração da folha.;1788042.23;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número total de membros de cada órgão corresponde à média anual do número de membros de cada órgão, apurado mensalmente.
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2019-01-01;2019-12-31;6737922.12;Conselho de Administração;5.08;635298.78;5.08;627000.00;8298.78;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número total de membros de cada órgão corresponde à média anual do número de membros de cada órgão, apurado mensalmente.
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2018-01-01;2018-12-31;5430179.43;Conselho de Administração;4.83;578757.50;4.83;573000.00;5757.50;0.00;0.00;Não incidência de INSS devido a desoneração da folha.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número total de membros de cada órgão corresponde à média anual do número de membros de cada órgão, apurado mensalmente.
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2018-01-01;2018-12-31;5430179.43;Diretoria Estatutária;6.83;4851421.93;6.83;3440594.91;111434.90;0.00;57177.44;Ajudas de Custo MoradiaNão incidência de INSS devido a desoneração da folha.;1242214.68;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número total de membros de cada órgão corresponde à média anual do número de membros de cada órgão, apurado mensalmente.
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2017-01-01;2017-12-31;1726803.55;Diretoria Estatutária;3.00;1579266.19;3.00;1022273.91;24192.28;0.00;28800.00;Aluguel de Veículos Para Locomoção nas diversas atividades empresariaisNão incidência de INSS devido a desoneração da folha;404000.00;0.00;0.00;100000.00;0.00;Sign In Bonus;0.00;0.00;0.00;O número total de membros de cada órgão corresponde à média anual do número de membros de cada órgão, apurado mensalmente.
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2017-01-01;2017-12-31;1726803.55;Conselho de Administração;8.00;147537.36;1.33;144000.00;3537.36;0.00;0.00;Não incidência de INSS devido a desoneração da folha;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número total de membros de cada órgão corresponde à média anual do número de membros de cada órgão, apurado mensalmente.
01.258.944/0001-26;2020-01-01;1;95596;RUMO MALHA SUL S.A.;2020-01-01;2020-12-31;6233270.89;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.258.944/0001-26;2020-01-01;1;95596;RUMO MALHA SUL S.A.;2020-01-01;2020-12-31;6233270.89;Diretoria Estatutária;4.00;6233270.89;4.00;1105380.95;47311.71;0.00;773170.80;;2100516.41;868156.28;0.00;0.00;0.00;;83722.54;0.00;1255012.19;O número de membros foi calculado de acordo com o Ofício- Circular/CVM/SEP/nº 02/2020
01.258.944/0001-26;2020-01-01;1;95596;RUMO MALHA SUL S.A.;2019-01-01;2019-12-31;7747521.61;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.258.944/0001-26;2020-01-01;1;95596;RUMO MALHA SUL S.A.;2019-01-01;2019-12-31;7747521.61;Diretoria Estatutária;4.00;7747521.61;4.00;1063900.50;24819.09;0.00;666860.08;;0.00;1755579.67;1063900.50;0.00;24819.09;;85224.73;0.00;1012593.94;O número de membros foi calculado de acordo com o Ofício- Circular/CVM/SEP/nº 02/2020
01.258.944/0001-26;2020-01-01;1;95596;RUMO MALHA SUL S.A.;2018-01-01;2018-12-31;6324687.17;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.258.944/0001-26;2020-01-01;1;95596;RUMO MALHA SUL S.A.;2018-01-01;2018-12-31;6324687.17;Conselho de Administração;3.00;14500.00;1.00;12000.00;0.00;0.00;2500.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros foi calculado de acordo com o Ofício- Circular/CVM/SEP/nº 02/2018.
01.258.944/0001-26;2020-01-01;1;95596;RUMO MALHA SUL S.A.;2018-01-01;2018-12-31;6324687.17;Diretoria Estatutária;4.00;6310187.17;4.00;1219597.26;22710.36;0.00;639597.95;;1906298.00;1547623.38;0.00;52223.96;0.00;;86710.69;0.00;835425.58;O número de membros foi calculado de acordo com o Ofício- Circular/CVM/SEP/nº 02/2018.
01.258.944/0001-26;2020-01-01;1;95596;RUMO MALHA SUL S.A.;2017-01-01;2017-12-31;6883524.89;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Até o momento o Conselho Fiscal da Companhia não foi instalado.
01.258.944/0001-26;2020-01-01;1;95596;RUMO MALHA SUL S.A.;2017-01-01;2017-12-31;6883524.89;Diretoria Estatutária;4.00;6869301.81;3.83;1421657.93;31239.62;0.00;343865.74;;2224682.93;1480252.03;0.00;556170.73;0.00;;75104.97;0.00;736327.86;
01.258.944/0001-26;2020-01-01;1;95596;RUMO MALHA SUL S.A.;2017-01-01;2017-12-31;6883524.89;Conselho de Administração;3.00;14223.08;1.00;12066.66;0.00;0.00;2156.42;O número de membros foi calculado de acordo com o Ofício- Circular/CVM/SEP/nº 02/2015;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.319.044/0001-41;2020-01-01;1;95401;WTC AMAZONAS SUITE HOTEL S.A.;2019-01-01;2019-12-31;12000.00;Diretoria Estatutária;2.00;12000.00;1.00;12000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.319.044/0001-41;2020-01-01;1;95401;WTC AMAZONAS SUITE HOTEL S.A.;2018-01-01;2018-12-31;11520.00;Diretoria Estatutária;0.02;11520.00;0.01;11520.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.319.044/0001-41;2020-01-01;1;95401;WTC AMAZONAS SUITE HOTEL S.A.;2017-01-01;2017-12-31;11280.00;Diretoria Estatutária;2.00;11280.00;1.00;11280.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2020-01-01;2020-07-31;0.00;Conselho de Administração;10.00;0.00;10.00;0.00;0.00;0.00;0.00;R$ 0,00 - todos os conselheiros renunciaram à remuneração por participação em reuniões do órgão.;0.00;0.00;0.00;0.00;0.00;R$ 0,00 - todos os conselheiros renunciaram à remuneração por participação em reuniões do órgão.;0.00;0.00;0.00;R$ 0,00 - todos os conselheiros renunciaram à remuneração por participação em reuniões do órgão.
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2020-01-01;2020-07-31;0.00;Diretoria Estatutária;4.00;16000000.00;4.00;4198240.41;151955.26;0.00;777451.93;Outros refere-se ao INSS ônus emprega-dor sobre o pagamen-to de salário/pró-labore;8941947.97;10597864.26;0.00;1655916.29;0.00;Outros refere-se ao INSS ônus emprega-dor sobre o pagamen-to de bônus;274488.14;0.00;0.00;O número de membros deste órgão corres-ponde à média anual apurada mensalmente, com duas casas deci-mais, enquanto o número de membros remunerados corres-ponde ao número de membros que tiveram sua remuneração reconhecida no resul-tado, nos termos da regulamentação apli-cável, em conformida-de com o Ofício- Circular/CVM/SEP/Nº 02/2020.
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2019-01-01;2019-12-31;15345790.34;Conselho de Administração;10.00;0.00;10.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;297298.57;0.00;0.00;O número de mem-bros deste órgão corresponde à média anual apurada men-salmente, com duas casas decimais, en-quanto o número de membros remunera-dos corresponde ao número de membros que tiveram sua remuneração reco-nhecida no resultado, nos termos da regu-lamentação aplicável, em conformidade com o Ofício- Circu-lar/CVM/SEP/Nº 02/2020
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2019-01-01;2019-12-31;15345790.34;Diretoria Estatutária;4.00;15345790.34;4.00;3873264.48;186298.00;0.00;717271.20;Outros refere-se ao INSS ônus emprega-dor sobre o pagamen-to de salário/pró-labore;8666710.72;10271657.15;0.00;1604946.43;0.00;Outros refere-se ao INSS ônus emprega-dor sobre o pagamen-to de salário/pró-labore;297298.57;0.00;0.00;O número de membros deste órgão corresponde à média anual apurada mensalmente, com duas casas decimais, enquanto o número de membros remunerados corresponde ao número de membros que tiveram sua remuneração reconhecida no resultado, nos termos da regulamentação aplicável, em conformidade com o Ofício- Circular/CVM/SEP/Nº 02/2020.A diferença em relação ao limite máximo aprovado na assembleia geral realizada em 2019 deveu-se a não correção dos honorários da Diretoria dentro do percentual estimado.
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2018-01-01;2018-12-31;13446926.45;Conselho de Administração;10.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros deste órgão corresponde à média anual apurada mensalmente, com duas casas decimais, enquanto o número de membros remunerados corresponde ao número de membros que tiveram sua remuneração reconhecida no resultado, nos termos da regulamentação aplicável, em conformidade com o Ofício- Circular/CVM/SEP/Nº 03/2019.
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2018-01-01;2018-12-31;13446926.45;Diretoria Estatutária;4.00;13446926.45;4.00;3903225.52;140192.76;0.00;777043.80;Outros refere-se ao INSS ônus empregador sobre o pagamento de salário/pró-labore.;7045198.56;0.00;0.00;1328025.15;0.00;Outros refere-se ao INSS ônus empregador sobre o pagamento de bônus.;253240.66;0.00;0.00;O número de membros deste órgão corresponde à média anual apurada mensalmente, com duas casas decimais, enquanto o número de membros remunerados corresponde ao número de membros que tiveram sua remuneração reconhecida no resultado, nos termos da regulamentação aplicável, em conformidade com o Ofício- Circular/CVM/SEP/Nº 03/2019.
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2017-01-01;2017-12-31;10562220.00;Conselho de Administração;9.83;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros deste órgão corresponde à média anual apurada mensalmente, com duas casas decimais, enquanto o número de membros remunerados corresponde ao número de membros que tiveram sua remuneração reconhecida no resultado, nos termos da regulamentação aplicável, em conformidade com o Ofício- Circular/CVM/SEP/Nº 03/2019.
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2017-01-01;2017-12-31;10562220.00;Diretoria Estatutária;4.00;10562220.00;4.00;3816252.00;112727.00;0.00;0.00;;6938313.00;0.00;0.00;0.00;0.00;;234928.00;0.00;0.00;O número de membros deste órgão corresponde à média anual apurada mensalmente, com duas casas decimais, enquanto o número de membros remunerados corresponde ao número de membros que tiveram sua remuneração reconhecida no resultado, nos termos da regulamentação aplicável, em conformidade com o Ofício- Circular/CVM/SEP/Nº 03/2019.
01.543.032/0001-04;2020-01-01;6;103084;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;12595951.26;Diretoria Estatutária;9.00;12488540.06;9.00;6053941.32;724449.35;0.00;1513485.33;Encargos sociais;4196664.06;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;1. O número total de membros corresponde à estimativa da média anual do número de membros do referido órgão da administração apurado mensalmente, conforme disposto no Ofício Circular CVM/SEP No 2/2020.2. O número de membros remunerados corresponde à estimativa da média anual do número de membros do referido órgão da administração apurado mensalmente, aos quais serão atribuídas remunerações reconhecidas no resultado do exercício, conforme disposto no Ofício Circular CVM/SEP No 2/2020.
