CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
05.495.546/0001-84;2020-01-01;6;LITELA PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO;024759;FRE NOVO;103470;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103470
05.721.735/0001-28;2020-01-01;1;WILSON SONS LTD.;080047;FRE NOVO;93581;2020-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93581
05.721.735/0001-28;2020-01-01;2;WILSON SONS LTD.;080047;FRE NOVO;94787;2020-07-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94787
05.721.735/0001-28;2020-01-01;3;WILSON SONS LTD.;080047;FRE NOVO;96355;2020-08-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96355
05.721.735/0001-28;2020-01-01;4;WILSON SONS LTD.;080047;FRE NOVO;96851;2020-09-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96851
05.721.735/0001-28;2020-01-01;5;WILSON SONS LTD.;080047;FRE NOVO;96960;2020-09-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96960
05.721.735/0001-28;2020-01-01;6;WILSON SONS LTD.;080047;FRE NOVO;99091;2020-12-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99091
05.721.735/0001-28;2020-01-01;7;WILSON SONS LTD.;080047;FRE NOVO;99154;2020-12-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99154
05.721.735/0001-28;2020-01-01;8;WILSON SONS LTD.;080047;FRE NOVO;99278;2020-12-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99278
05.721.735/0001-28;2020-01-01;9;WILSON SONS LTD.;080047;FRE NOVO;99677;2021-01-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99677
05.721.735/0001-28;2020-01-01;10;WILSON SONS LTD.;080047;FRE NOVO;99699;2021-01-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99699
05.721.735/0001-28;2020-01-01;11;WILSON SONS LTD.;080047;FRE NOVO;102185;2021-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102185
05.721.735/0001-28;2020-01-01;12;WILSON SONS LTD.;080047;FRE NOVO;102780;2021-04-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102780
05.721.735/0001-28;2020-01-01;13;WILSON SONS LTD.;080047;FRE NOVO;102896;2021-04-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102896
05.730.375/0001-20;2020-01-01;1;SMILES FIDELIDADE S.A.;024252;FRE NOVO;95590;2020-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95590
05.730.375/0001-20;2020-01-01;2;SMILES FIDELIDADE S.A.;024252;FRE NOVO;95652;2020-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95652
05.730.375/0001-20;2020-01-01;3;SMILES FIDELIDADE S.A.;024252;FRE NOVO;95793;2020-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95793
05.730.375/0001-20;2020-01-01;4;SMILES FIDELIDADE S.A.;024252;FRE NOVO;96880;2020-09-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96880
05.730.375/0001-20;2020-01-01;5;SMILES FIDELIDADE S.A.;024252;FRE NOVO;97197;2020-09-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97197
05.730.375/0001-20;2020-01-01;6;SMILES FIDELIDADE S.A.;024252;FRE NOVO;98868;2020-11-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=98868
05.730.375/0001-20;2020-01-01;7;SMILES FIDELIDADE S.A.;024252;FRE NOVO;99745;2021-01-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99745
05.730.375/0001-20;2020-01-01;8;SMILES FIDELIDADE S.A.;024252;FRE NOVO;100278;2021-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100278
05.730.375/0001-20;2020-01-01;9;SMILES FIDELIDADE S.A.;024252;FRE NOVO;100684;2021-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100684
05.730.375/0001-20;2020-01-01;10;SMILES FIDELIDADE S.A.;024252;FRE NOVO;102167;2021-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102167
05.730.375/0001-20;2020-01-01;11;SMILES FIDELIDADE S.A.;024252;FRE NOVO;102759;2021-04-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102759
05.730.375/0001-20;2020-01-01;12;SMILES FIDELIDADE S.A.;024252;FRE NOVO;102986;2021-04-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102986
05.730.375/0001-20;2020-01-01;13;SMILES FIDELIDADE S.A.;024252;FRE NOVO;103679;2021-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103679
05.799.312/0001-20;2020-01-01;1;TERRA SANTA AGRO S.A.;020354;FRE NOVO;95403;2020-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95403
05.799.312/0001-20;2020-01-01;2;TERRA SANTA AGRO S.A.;020354;FRE NOVO;95613;2020-08-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95613
05.799.312/0001-20;2020-01-01;3;TERRA SANTA AGRO S.A.;020354;FRE NOVO;96566;2020-08-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96566
05.799.312/0001-20;2020-01-01;4;TERRA SANTA AGRO S.A.;020354;FRE NOVO;102716;2021-04-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102716
05.878.397/0001-32;2020-01-01;1;ALLOS S.A.;022357;FRE NOVO;94467;2020-06-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94467
05.878.397/0001-32;2020-01-01;2;ALLOS S.A.;022357;FRE NOVO;96379;2020-08-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96379
05.878.397/0001-32;2020-01-01;3;ALLOS S.A.;022357;FRE NOVO;96505;2020-08-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96505
05.878.397/0001-32;2020-01-01;4;ALLOS S.A.;022357;FRE NOVO;96854;2020-09-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96854
05.878.397/0001-32;2020-01-01;5;ALLOS S.A.;022357;FRE NOVO;97507;2020-10-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97507
05.878.397/0001-32;2020-01-01;6;ALLOS S.A.;022357;FRE NOVO;102303;2021-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102303
05.878.397/0001-32;2020-01-01;7;ALLOS S.A.;022357;FRE NOVO;102990;2021-04-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102990
05.878.397/0001-32;2020-01-01;8;ALLOS S.A.;022357;FRE NOVO;103608;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103608
05.889.284/0001-32;2020-01-01;1;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;019470;FRE NOVO;93658;2020-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93658
06.016.348/0001-53;2020-01-01;1;VENTOS DO SUL ENERGIA S.A.;024767;FRE NOVO;94876;2020-07-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94876
06.016.348/0001-53;2020-01-01;2;VENTOS DO SUL ENERGIA S.A.;024767;FRE NOVO;95239;2020-07-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95239
06.047.087/0001-39;2020-01-01;1;REDE D'OR SÃO LUIZ S.A.;024821;FRE NOVO;95477;2020-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95477
06.047.087/0001-39;2020-01-01;2;REDE D'OR SÃO LUIZ S.A.;024821;FRE NOVO;97586;2020-10-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97586
06.047.087/0001-39;2020-01-01;3;REDE D'OR SÃO LUIZ S.A.;024821;FRE NOVO;98648;2020-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=98648
06.047.087/0001-39;2020-01-01;4;REDE D'OR SÃO LUIZ S.A.;024821;FRE NOVO;99004;2020-12-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99004
06.047.087/0001-39;2020-01-01;5;REDE D'OR SÃO LUIZ S.A.;024821;FRE NOVO;99103;2020-12-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99103
06.047.087/0001-39;2020-01-01;6;REDE D'OR SÃO LUIZ S.A.;024821;FRE NOVO;99326;2020-12-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99326
06.047.087/0001-39;2020-01-01;7;REDE D'OR SÃO LUIZ S.A.;024821;FRE NOVO;99342;2020-12-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99342
06.047.087/0001-39;2020-01-01;8;REDE D'OR SÃO LUIZ S.A.;024821;FRE NOVO;99932;2021-02-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99932
06.047.087/0001-39;2020-01-01;9;REDE D'OR SÃO LUIZ S.A.;024821;FRE NOVO;103105;2021-04-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103105
06.047.087/0001-39;2020-01-01;10;REDE D'OR SÃO LUIZ S.A.;024821;FRE NOVO;103108;2021-04-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103108
06.047.087/0001-39;2020-01-01;11;REDE D'OR SÃO LUIZ S.A.;024821;FRE NOVO;103739;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103739
06.057.223/0001-71;2020-01-01;1;SENDAS DISTRIBUIDORA S.A.;025372;FRE NOVO;97518;2020-11-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97518
06.057.223/0001-71;2020-01-01;2;SENDAS DISTRIBUIDORA S.A.;025372;FRE NOVO;99202;2020-12-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99202
06.057.223/0001-71;2020-01-01;3;SENDAS DISTRIBUIDORA S.A.;025372;FRE NOVO;99535;2021-01-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99535
06.057.223/0001-71;2020-01-01;4;SENDAS DISTRIBUIDORA S.A.;025372;FRE NOVO;99586;2021-01-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99586
06.057.223/0001-71;2020-01-01;5;SENDAS DISTRIBUIDORA S.A.;025372;FRE NOVO;99772;2021-01-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99772
06.057.223/0001-71;2020-01-01;6;SENDAS DISTRIBUIDORA S.A.;025372;FRE NOVO;99907;2021-02-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99907
06.057.223/0001-71;2020-01-01;7;SENDAS DISTRIBUIDORA S.A.;025372;FRE NOVO;100097;2021-02-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100097
06.057.223/0001-71;2020-01-01;8;SENDAS DISTRIBUIDORA S.A.;025372;FRE NOVO;100843;2021-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100843
06.057.223/0001-71;2020-01-01;9;SENDAS DISTRIBUIDORA S.A.;025372;FRE NOVO;102690;2021-04-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102690
06.057.223/0001-71;2020-01-01;10;SENDAS DISTRIBUIDORA S.A.;025372;FRE NOVO;103054;2021-04-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103054
06.057.223/0001-71;2020-01-01;11;SENDAS DISTRIBUIDORA S.A.;025372;FRE NOVO;103627;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103627
06.137.677/0001-52;2020-01-01;1;BRPR 56 SECURITIZADORA CRED IMOB S.A.;019984;FRE NOVO;94082;2020-06-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94082
06.164.253/0001-87;2020-01-01;1;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;95559;2020-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95559
06.164.253/0001-87;2020-01-01;2;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;95903;2020-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95903
06.164.253/0001-87;2020-01-01;3;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;97346;2020-09-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97346
06.164.253/0001-87;2020-01-01;4;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;97727;2020-10-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97727
06.164.253/0001-87;2020-01-01;5;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;98146;2020-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=98146
06.164.253/0001-87;2020-01-01;6;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;98178;2020-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=98178
06.164.253/0001-87;2020-01-01;7;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;99610;2021-01-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99610
06.164.253/0001-87;2020-01-01;8;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;102319;2021-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102319
06.164.253/0001-87;2020-01-01;9;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;102376;2021-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102376
06.164.253/0001-87;2020-01-01;10;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;103008;2021-04-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103008
06.164.253/0001-87;2020-01-01;11;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;103198;2021-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103198
06.164.253/0001-87;2020-01-01;12;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;FRE NOVO;103583;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103583
06.272.793/0001-84;2020-01-01;1;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;FRE NOVO;95501;2020-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95501
06.272.793/0001-84;2020-01-01;2;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;FRE NOVO;96328;2020-08-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96328
06.272.793/0001-84;2020-01-01;3;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;FRE NOVO;96348;2020-08-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96348
06.272.793/0001-84;2020-01-01;4;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;FRE NOVO;96921;2020-09-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96921
06.272.793/0001-84;2020-01-01;5;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;FRE NOVO;97860;2020-10-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97860
06.272.793/0001-84;2020-01-01;6;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;FRE NOVO;99350;2020-12-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99350
06.272.793/0001-84;2020-01-01;7;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;FRE NOVO;99455;2021-01-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99455
06.272.793/0001-84;2020-01-01;8;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;FRE NOVO;103542;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103542
06.347.409/0001-65;2020-01-01;1;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;025410;FRE NOVO;97138;2020-12-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97138
06.347.409/0001-65;2020-01-01;2;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;025410;FRE NOVO;99508;2021-01-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99508
06.347.409/0001-65;2020-01-01;3;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;025410;FRE NOVO;103726;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103726
06.347.409/0001-65;2020-01-01;4;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;025410;FRE NOVO;104633;2021-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104633
06.347.409/0001-65;2020-01-01;5;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;025410;FRE NOVO;104838;2021-05-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104838
06.626.253/0001-51;2020-01-01;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;93664;2020-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93664
06.626.253/0001-51;2020-01-01;2;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;94275;2020-06-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94275
06.626.253/0001-51;2020-01-01;3;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;95010;2020-07-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95010
06.626.253/0001-51;2020-01-01;4;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;95928;2020-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95928
06.626.253/0001-51;2020-01-01;5;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;96516;2020-08-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96516
06.626.253/0001-51;2020-01-01;6;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;96935;2020-09-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=96935
06.626.253/0001-51;2020-01-01;7;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;97555;2020-10-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97555
06.626.253/0001-51;2020-01-01;8;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;98176;2020-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=98176
06.626.253/0001-51;2020-01-01;9;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;99866;2021-02-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99866
06.626.253/0001-51;2020-01-01;10;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;102668;2021-04-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102668
06.626.253/0001-51;2020-01-01;11;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;103236;2021-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103236
06.626.253/0001-51;2020-01-01;12;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;FRE NOVO;103466;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103466
06.948.969/0001-75;2020-01-01;1;LINX S.A.;023035;FRE NOVO;93623;2020-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93623
06.948.969/0001-75;2020-01-01;2;LINX S.A.;023035;FRE NOVO;93968;2020-06-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93968
06.948.969/0001-75;2020-01-01;3;LINX S.A.;023035;FRE NOVO;94513;2020-06-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94513
06.948.969/0001-75;2020-01-01;4;LINX S.A.;023035;FRE NOVO;94784;2020-07-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94784
