CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Politica;Cargo_Pessoa_Vinculada
14.308.514/0001-13;2020-01-01;1;94471;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;38374;Todos os diretores, membros do conselho de administração, do conselho fiscal e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, do próprio emissor e das sociedades por ele direta ou indiretamente controladas, e por quem quer que, em virtude de seu cargo, função ou posição na companhia, suas controladas ou coligadas, tenha conhecimento da informação relativa a ato ou fato relevante, assim como os acionistas controladores do emissor nos termos da Lei nº 6.404/76 e suas alterações posteriores, diretos ou indiretos, e respectivos colaboradores ("Colaboradores").
14.388.334/0001-99;2020-01-01;5;102621;PARANA BCO S.A.;41153;A Companhia, seus acionistas controladores, diretos e indiretos, diretores, membros do Conselho de Administração, do Conselho Fiscal e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e funcionários, sociedades controladas e/ou sob controle comum e respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais, que tenham aderido expressamente à Política Negociação e estejam obrigados à observância das regras nela descritas.
14.776.142/0001-50;2020-01-01;7;103041;WESTWING COMÉRCIO VAREJISTA S.A.;41422;A Companhia, o acionista controlador, os administradores, os conselheiros fiscais, os executivos, empregados, terceirizados ou colaboradores da Companhia, suas controladas e coligadas que, em função do seu cargo, função ou posição tenham acesso à informação privilegiada, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição possam ter acesso permanente ou eventual de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
14.785.152/0001-51;2020-01-01;8;100575;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;40849;Estão sujeitos às regras previstas na Política de Negociação de Valores Mobiliários da Companhia, além da própria Companhia, as seguintes Pessoas Vinculadas: (i) acionistas controladores da Companhia (ii) diretores estatutários e membros do Conselho de Administração da Companhia (iii) integrantes de órgãos com funções técnicas ou consultivas que venham a ser criados por disposição estatutária (iv) membros do Conselho Fiscal da Companhia e (v) outras pessoas indicadas pelo Diretor de Relações com Investidores que tenham ou possam vir a deter informações privilegiadas ou informações sensíveis relativas à Companhia, suas Controladas ou Coligadas.
14.882.295/0001-81;2020-01-01;2;95781;CBO HOLDING S.A.;38902;O acionista controlador, os administradores, os conselheiros fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os empregados e demais colaboradores da Companhia, do acionista controlador ou das sociedades controladas ou coligadas que, em decorrência de seu cargo, função ou posição na Companhia, no acionista controlador ou nas sociedades controladas ou coligadas, possam ter conhecimento ou acesso a qualquer informação privilegiada, assim como outros que a Companhia considere necessário ou conveniente. Para mais informações vide item 20.2.
15.073.274/0001-88;2020-01-01;3;103615;PPLA PARTICIPATIONS LTD.;41705;Administradores e eventuais colaboradores da Companhia.
15.115.504/0001-24;2020-01-01;3;100130;TRONOX PIGMENTOS DO BRASIL S.A.;40669;Sandro Freitas Oliveira (Líder de Governança, Riscos e Controles Internos)
15.115.504/0001-24;2020-01-01;3;100130;TRONOX PIGMENTOS DO BRASIL S.A.;40669;Paulo Roberto Dantas Oliveira (Diretor Presidente)
15.115.504/0001-24;2020-01-01;3;100130;TRONOX PIGMENTOS DO BRASIL S.A.;40669;Marcelo Passos Doria (Gerente de Controladoria)
15.139.629/0001-94;2020-01-01;8;102913;CIA ELETRICIDADE EST. DA BAHIA - COELBA;41336;Os acionistas controladores e pessoas por eles indicadas que acessem informações de uso da Companhia, bem como os membros do Conselho de Administração, do Conselho Fiscal e da Diretoria, bem como de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e funcionários da Companhia, suas controladas e afiliadas que tenham acesso privilegiado, permanente ou eventual, a Informações Relevantes e outros que a Companhia considere necessário e/ou conveniente ("Pessoas Vinculadas").
15.141.799/0001-03;2020-01-01;6;104757;CIA FERRO LIGAS DA BAHIA - FERBASA;42025;Conselheiros
15.527.906/0001-36;2020-03-31;6;97198;BIOSEV S.A.;39400;De acordo com a nossa Política de Negociação de Valores Mobiliários ("Política de Negociação"), são pessoas sujeitas às restrições da política: (i) a nossa própria Companhia (ii) nossos acionistas controladores, diretos e indiretos: (iii) membros do Conselho de Administração, do Conselho Fiscal e Diretores (iv) membros de quaisquer outros órgãos, criados por disposição estatutária, com funções técnicas ou consultivas (pessoas descritas nos itens (i), (ii), (iii) e (iv), em conjunto, "Pessoas Vinculadas") (v) quaisquer pessoas que, em virtude de seu cargo, função ou posição na Companhia, nos acionistas controladores, nas sociedades controladas e nas sociedades coligadas, tenham acesso ou conhecimento de informações privilegiadas (Pessoas Vinculadas em conjunto com as pessoas descritas nos itens (v), "Pessoas Restritas") e (vi) qualquer pessoa que tenha aderido expressamente à Política de Negociação.
15.675.715/0001-11;2020-01-01;2;98292;HOUSI S.A.;39804;Acionistas controladores da Companhia, diretos ou indiretos, seus diretores, membros do Conselho de Administração, membros de comitês de assessoramento, do Conselho Fiscal (quando instalado) e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e funcionários, sociedades controladas e/ou sob controle comum e seus respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais da Companhia que tenham acesso a Informações Relevantes, assim como outros que a Companhia considere necessário ou conveniente
16.234.171/0001-15;2020-01-01;4;99468;METANOR SA METANOL DO NE;40286;O emissor não adotou política de negociação de valores mobiliários de sua emissão pelos acionistas controladores, diretos ou indiretos, diretores, membros do conselho de administração, do conselho fiscal e de qualquer órgão
16.404.287/0001-55;2020-01-01;12;104701;SUZANO S.A.;41998;a) a Companhia (b) os Acionistas Controladores (c) os Administradores, membros dos Demais Órgãos da Administração, incluindo aqueles que se afastarem da administração e dos Demais Órgãos da Administração da Companhia durante o prazo de seis meses contados da data do afastamento (d) Colaboradores Relevantes e (e) Fornecedores e Prestadores de Serviços.
16.590.234/0001-76;2020-01-01;13;104601;AZZAS 2154 S.A.;41956;A Política de Negociação da Companhia estabelece determinadas regras que deverão ser observadas em qualquer negociação com valores mobiliários de emissão da Companhia, ou a eles referenciados ("Valores Mobiliários"), pela Companhia, suas controladas e sociedades sob controle comum, pelos seus acionistas controladores, diretos ou indiretos, pelos membros do Conselho de Administração, da Diretoria, dos comitês estatutários, de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e pelos funcionários da Arezzo que tenham acesso frequente a Informações Relevantes e outros que a Companhia considere necessária ou conveniente aderirem à Política de Negociação ("Indivíduos Restritos").
16.614.075/0001-00;2020-01-01;8;104609;DIRECIONAL ENGENHARIA S.A.;41960;Administradores
16.614.075/0001-00;2020-01-01;8;104609;DIRECIONAL ENGENHARIA S.A.;41960;Acionistas Controladores
16.614.075/0001-00;2020-01-01;8;104609;DIRECIONAL ENGENHARIA S.A.;41960;Conselheiros Fiscais
16.614.075/0001-00;2020-01-01;8;104609;DIRECIONAL ENGENHARIA S.A.;41960;Executivos e Funcionários com acesso a informações relevantes
16.670.085/0001-55;2020-01-01;6;99490;LOCALIZA RENT A CAR S.A.;40299;A própria Companhia
16.670.085/0001-55;2020-01-01;6;99490;LOCALIZA RENT A CAR S.A.;40299;Acionistas Controladores, diretos ou indiretos
16.670.085/0001-55;2020-01-01;6;99490;LOCALIZA RENT A CAR S.A.;40299;Administradores
16.670.085/0001-55;2020-01-01;6;99490;LOCALIZA RENT A CAR S.A.;40299;Membros do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária
16.670.085/0001-55;2020-01-01;6;99490;LOCALIZA RENT A CAR S.A.;40299;Quaisquer empregados ou terceiros contratados pela Companhia, sua controladora, controladas ou coligadas, incluindo consultores, advogados e demais prestadores de serviço, que tenham acesso permanente ou eventual a Informação Privilegiada ou que participem de programas de stock options e de incentivo de longo prazo
16.811.931/0001-00;2020-01-01;10;104628;ALPHAVILLE S.A.;41969;A Política de Divulgação e Negociação abrange, conforme o artigo 13 da Instrução CVM 358/02, a Companhia e as seguintes pessoas, que deverão assinar o Termo de Adesão à Política de Divulgação e Negociação: os acionistas controladores, diretores, membros do conselho de administração, membros do conselho fiscal, empregados com acesso a informações privilegiadas e, também, membros de quaisquer Comitês, incluindo quaisquer observadores nomeados, ou outros órgãos estatutários que possam ser criados com funções técnicas ou consultivas e, também, qualquer pessoa que, devido ao seu cargo ou posição na Companhia ou em suas controladas, tiver aderido expressamente a termo de adesão e possa ter conhecimento de informação privilegiada sobre negócios da Companhia ("Pessoas Vinculadas").A Política de Divulgação e Negociação se aplica também aos Parentes Próximos, definidos como: as pessoas que sejam vinculadas aos Administradores, Acionistas Controladores da Companhia, Membros do Conselho Fiscal e
16.922.038/0001-51;2020-01-01;16;104942;ENJOEI S.A.;42090;A Companhia, seus eventuais acionistas controladores, seus administradores, membros do Conselho Fiscal da Companhia, quando instalado, membros de órgãos com funções técnicas ou consultivas criados por disposição estatutária, todas as pessoas que ocupem cargo de gerência na Companhia e outras pessoas indicadas pelo Diretor de Relações com Investidores, a seu exclusivo critério, que tenham ou possam vir a ter Informações Sensíveis ou Informações Privilegiadas relativas à Companhia, suas Controladas ou Coligadas ("Pessoas Sujeitas às Políticas")
17.155.730/0001-64;2020-01-01;15;104644;CIA ENERGETICA DE MINAS GERAIS - CEMIG;41980;São (i) Administradores, Acionistas Controladores, Conselheiros Fiscais, e integrantes dos demais Órgãos com Funções Técnicas e Consultivas da Companhia (ii) Empregados e Executivos com acesso a informação relevante e, ainda, (iii) quem quer que, em virtude de seu cargo, função ou posição na Controladora, nas Sociedades Controladas e nas Sociedades Coligadas, tenham conhecimento de informação relativa a ato ou fato relevante sobre a Companhia.
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;42046;O próprio Banco, acionistas controladores, membros da diretoria, do conselho de administração, do conselho fiscal (caso instalado), e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária do Banco, bem como seus cônjuges não separados judicial ou extrajudicialmente, companheiro ou dependente incluído na declaração de ajuste anual de imposto de renda, sociedades por elas controladas, direta ou indiretamente, prestadores de serviços, outros profissionais do Banco com acesso a qualquer informação privilegiada.
17.245.234/0001-00;2020-01-01;5;103469;CIA FIACAO TECIDOS CEDRO CACHOEIRA;41627;Pessoas Sujeitas às Políticas: São as pessoas que deverão obedecer às regras e diretrizesestabelecidas na Política de Divulgação de Ato ou Fato Relevante e na Política de Negociação,compulsoriamente. São elas: (i) Acionistas Controladores (ii) Administradores (iii) Funcionárioscom acesso a Informação Privilegiada e (iv) Consultores e demais prestadores de serviço comacesso a Informação Privilegiada.
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;41789;As regras estabelecidas na Política de Negociação se aplicam à Pessoa Vinculada e à Pessoa Ligada. Por Pessoa Vinculada entende-se o Acionista Controlador e membros da Diretoria Executiva, do Conselho de Administração, do Conselho Fiscal e de Comitês Estatutários. Considera-se, também, como Pessoa Vinculada: empregado da COPASA MG, consultor, auditor independente, analista de empresa de rating, representantes de agências reguladoras dos serviços de água e esgoto e demais pessoas que, por qualquer circunstância, possam ter conhecimento de Atos ou Fatos relevantes e de Informação Privilegiada ou Informação Relevante. Por Pessoa Ligada entende-se pessoa que mantém relação com Pessoa ou Pessoas Vinculadas nos termos da Política.
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;41982;A Companhia, eventuais acionistas controladores, administradores, conselheiros fiscais e empregados com acesso a Informação Privilegiada, e, ainda, qualquer pessoa que, em virtude de seu cargo, função ou posição na Companhia ou em suas sociedades controladas, tenha aderido expressamente à Política de Negociação e esteja obrigada à observância das regras nela descritas, além das pessoas que mantenham com administradores e conselheiros fiscais da companhia os seguintes vínculos: (i) o cônjuge, de quem não seja separado judicialmente (ii) o(a) companheiro(a) (iii) qualquer dependente incluído na declaração anual do imposto de renda da pessoa física e (iv) as sociedades direta ou indiretamente controladas pelos Administradores, pelos Conselheiros Fiscais ou pelas Pessoas Ligadas.
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;41569;Informações prestadas no item 20.2.
17.346.997/0001-39;2020-01-01;4;99537;COSAN LOGISTICA S.A.;40327;A própria Companhia, os acionistas controladores, os administradores os membros do Conselho Fiscal da Companhia, os membros de órgãos com funções técnicas ou consultivas criados por disposição estatutária, os gerentes e quaisquer outras pessoas indicadas pelo Comitê de Divulgação e Negociação da Companhia ("Comitê"), a seu exclusive critério, inclusive empregados, integrantes de comitês não-estatutários ou outros acionistas da Companhia que tenham ou possam vir a ter informações privilegiadas ou informações sensíveis relativas à Companhia, suas controladas ou coligadas.
18.328.118/0001-09;2020-01-01;11;100781;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;40917;O acionista controlador, os administradores, os conselheiros fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os empregados e demais colaboradores da Companhia, do acionista controlador ou das sociedades controladas ou coligadas que, em decorrência de seu cargo, função ou posição na Companhia, no acionista controlador ou nas sociedades controladas ou coligadas, possam ter conhecimento ou acesso a qualquer informação privilegiada ("Pessoas Vinculadas").
18.593.815/0001-97;2020-01-01;11;103747;PRINER SERVIÇOS INDUSTRIAIS S.A.;41770;Diretores e membros do Conselho de Administração, bem como os acionistas controladores da Companhia, diretos ou indiretos, seus diretores, membros do conselho de administração, do conselho fiscal, do Comitê de Auditoria Estatutário e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária (ainda que não seja administrador), gerentes e funcionários, sociedades controladas e/ou sob controle comum e seus respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais da Companhia que tenham acesso a Informações Relevantes, em especial àqueles que tenham relação comercial, profissional ou de confiança com a Companhia (tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição administração) ("Pessoas Vinculadas").
19.378.769/0001-76;2020-01-01;9;104594;INSTITUTO HERMES PARDINI S.A.;41951;A Companhia, os administradores, os conselheiros fiscais, os funcionários com acesso a informação privilegiada, acionistas controladores, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição no acionista controlador ou em sociedades controladas, possam ter conhecimento de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
19.526.748/0001-50;2020-01-01;5;102858;COMPANHIA INDUSTRIAL CATAGUASES;41304;i.Administradores, Acionistas Controladores, Conselheiros Fiscais e integrantes dos demais Órgãos com Funções Técnicas ou Consultivas da Companhia ii.Funcionários e Executivos com acesso a Informação Relevante e, ainda, iii.Por quem quer que, em virtude de seu cargo, função ou posição na Controladora, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia.
19.688.956/0001-56;2020-01-01;1;94294;BIOTOSCANA INVESTMENTS S.A.;38339;Companhia
19.688.956/0001-56;2020-01-01;1;94294;BIOTOSCANA INVESTMENTS S.A.;38339;Acionistas Controladores
19.688.956/0001-56;2020-01-01;1;94294;BIOTOSCANA INVESTMENTS S.A.;38339;Administradores
19.688.956/0001-56;2020-01-01;1;94294;BIOTOSCANA INVESTMENTS S.A.;38339;Membros do Comitê de Auditoria
19.688.956/0001-56;2020-01-01;1;94294;BIOTOSCANA INVESTMENTS S.A.;38339;Membros de quaisquer órgãos da Companhia titulares de cargos técnicos ou consultivos, e criados por disposições estatutárias, administradores e empregados, controladas e/ou sociedades sob controle compartilhado e respectivos acionistas controladores, prestadores de serviços e outras pessoas que tenham assinado expressamente a Política de Divulgação ou que sejam obrigados a cumprir as regras aqui descritas ou quaisquer pessoas que, apesar da falta de assinatura da Política de Divulgação, tenham conhecimento de informações relacionadas a um Ato ou Fato Relevante em decorrência de seu cargo, função ou posição na Companhia, seus acionistas controladores, empresas controladas ou afiliadas.
19.688.956/0001-56;2020-01-01;1;94294;BIOTOSCANA INVESTMENTS S.A.;38339;Qualquer pessoa que, em virtude de seu cargo, função ou posição na Companhia, bem como em suas controladas, tenha aderido expressamente à Política de Negociação de Valores Mobiliários da Companhia.
19.853.511/0001-84;2020-01-01;13;103447;NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.;41617;A Companhia, os administradores, os conselheiros fiscais, os funcionários com acesso a informação privilegiada, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição no acionista controlador, direto ou indireto, ou em sociedades controladas, possam ter conhecimento de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
20.247.322/0001-47;2020-01-01;6;100615;ALLIED TECNOLOGIA S.A.;40861;O Acionista Controlador, os Administradores, os Conselheiros Fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os Associados com Acesso a Informação Privilegiada.
20.258.278/0001-70;2020-01-01;5;97620;OUROFINO S.A.;39564;A Companhia, os administradores, os conselheiros fiscais, os funcionários com acesso a informação privilegiada, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição no acionista controlador, direto ou indireto, ou em sociedades controladas, possam ter conhecimento de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;41277;A Companhia, seus Acionistas Controladores, diretos e indiretos, administradores, conselheiros fiscais ou membros de quaisquer outros órgãos com funções técnicas ou consultivas, criados por disposição estatutária, ou conforme identificação realizada pelo Diretor Financeiro e de Relações com Investidores, outras pessoas que tenham acesso, permanente ou eventual a informações relevantes, em virtude de (i) cargo, função ou posição na Companhia, sociedades controladoras, sociedades controladas ou sociedades coligadas, incluindo os respectivos empregados, estagiários e outros colaboradores, ou (ii) relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição, bem como as Pessoas Vinculadas aos Acionistas Controladores, administradores, e conselheiros fiscais da Companhia.
21.314.559/0001-66;2020-01-01;12;105018;MOVIDA PARTICIPACOES SA;42116;A Companhia, os Acionistas Controladores, Administradores, Conselheiros Fiscais e Funcionários com acesso a Informação Privilegiada, e ainda, qualquer pessoa que, em virtude de seu cargo, função ou posição na Controladora ou nas Sociedades Controladas, tenha aderido expressamente à Política de Negociação e esteja obrigada à observância das regras nela descritas ("Pessoas Vinculada").
21.389.501/0001-81;2020-01-01;5;100259;COMPASS GÁS E ENERGIA S.A.;40730;A Política de Negociação de Valores Mobiliários e Política de Divulgação de Informações aplicam-se, além da própria Companhia, às seguintes pessoas, as quais estão obrigadas a obervar as regras e diretrizes estabelecidas na Política: (a) acionistas controladores (b) administradores (c) membros do Conselho Fiscal da Companhia (d) membros de órgãos em funções técnicas ou consultivas criados por disposição estatutária (e) outras pessoas que em virtude do seu cargo, função ou posição na Companhia, suas Controladas ou Coligadas, tenham ou possam vir a ter Informações Privilegiadas ou Informações Sensíveis relativas à Companhia, suas Controladas ou Coligadas e (f) terceiros contratados pela Companhia, suas Controladas ou Coligadas, que tenham ou possam vir a ter Informações Privilegiadas ou Informações Sensíveis relativas à Companhia, suas Controladas ou Coligadas.
21.948.105/0001-47;2020-01-01;1;94581;BTGI QUARTZO PARTICIPAÇÕES S/A;38431;Administradores da Companhia, bem como a quem quer que tenha conhecimento de informação referente a ato ou fato relevante, sabendo que se trata de informação ainda não divulgada ao mercado, em especial àqueles que tenham relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição.
21.976.510/0001-79;2020-01-01;1;94582;BTGI SAFIRA PARTICIPAÇÕES S/A;38432;Administradores da Companhia, bem como a quem quer que tenha conhecimento de informação referente a ato ou fato relevante, sabendo que se trata de informação ainda não divulgada ao mercado, em especial àqueles que tenham relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição.
22.266.175/0001-88;2020-01-01;3;104568;FERTILIZANTES HERINGER S.A.;41934;A Companhia, os Administradores, Acionistas Controladores, Conselheiros Fiscais, Funcionários e Executivos com acesso a Informação Relevante e integrantes dos demais Órgãos com Funções Técnicas ou Consultivas da Companhia, e ainda, por quem quer que, em virtude de seu cargo, função ou posição na Controladora, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia (Pessoas Relacionadas) asseguram os mais adequados padrões na negociação com os Valores Mobiliários e de suas Controladas.
22.266.175/0001-88;2020-01-01;3;104568;FERTILIZANTES HERINGER S.A.;41935;A Companhia, os Administradores, Acionistas Controladores, Conselheiros Fiscais, Funcionários e Executivos com acesso a Informação Relevante e integrantes dos demais Órgãos com Funções Técnicas ou Consultivas da Companhia, e ainda, por quem quer que, em virtude de seu cargo, função ou posição na Controladora, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia (Pessoas Relacionadas) asseguram os mais adequados padrões na negociação com os Valores Mobiliários e de suas Controladas.
22.543.331/0001-00;2020-01-01;10;99830;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;40539;a) Membros dos Órgãos Estatutários - pessoas ligadas a Diretoria, o Conselho de Administração, o Conselho Fiscal, o Comitê de Auditoria e outros órgãos com funções técnicas ou consultivas da Companhia, criados por disposição estatutáriab) Empregados - trabalhadores com contrato de trabalho e vínculo empregatício válido com a CAIXA e que atuam nas unidades da Caixa Seguridade ou de suas Subsidiáriasc) Pessoas que, em virtude de seu cargo, função ou posição na Companhia, sua Controladora, suas Controladas ou Coligadas, tenham acesso à Informação Privilegiadad) Consultores - pessoas que prestem serviços à Companhia, suas Controladas e Coligadas ou ao Acionista Controlador, tais como auditores independentes, analistas de valores mobiliários, instituições do sistema de distribuição, assessores, advogados, contadores, que tenham acesso à Informação Privilegiada e e) Acionista Controlador - Caixa Econômica Federal.
22.677.520/0001-76;2020-01-01;3;103428;CIA TECIDOS NORTE DE MINAS COTEMINAS;41611;Acionistas Controladores
22.677.520/0001-76;2020-01-01;3;103428;CIA TECIDOS NORTE DE MINAS COTEMINAS;41611;Administradores
22.677.520/0001-76;2020-01-01;3;103428;CIA TECIDOS NORTE DE MINAS COTEMINAS;41611;Conselheiros Fiscais e integrantes dos demais Órgãos com Funções Técnicas ou Consultivas da Companhia
22.677.520/0001-76;2020-01-01;3;103428;CIA TECIDOS NORTE DE MINAS COTEMINAS;41611;Funcionários e Executivos com acesso a Informação Relevante
22.677.520/0001-76;2020-01-01;3;103428;CIA TECIDOS NORTE DE MINAS COTEMINAS;41611;quem quer que, em virtude de seu cargo, função ou posição na Controladora, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia
23.236.821/0001-27;2020-01-01;4;100515;PATRIMAR ENGENHARIA S.A.;40828;Diretores, membros do Conselho de Administração, do Conselho Fiscal (caso instalado), e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, bem como seus cônjuges não separados judicialmente, companheiro ou dependente incluído na declaração anual de imposto de renda, e sociedades por elas controladas, direta ou indiretamente, nos temos do artigo 11 da Instrução da CVM nº 358, de 03 de janeiro de 2002, conforme alterada ("Instrução CVM nº 358"), e pela Patrimar.
23.373.000/0001-32;2020-01-01;15;104879;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;42066;O acionista controlador, os administradores, os conselheiros fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os empregados e demais colaboradores da Companhia, do acionista controlador ou das sociedades controladas ou coligadas que, em decorrência de seu cargo, função ou posição na Companhia, no acionista controlador ou nas sociedades controladas ou coligadas, possam ter conhecimento ou acesso a qualquer informação privilegiada ("Pessoas Vinculadas").
23.438.929/0001-00;2020-01-01;4;99719;ALARES INTERNET PARTICIPAÇÕES S/A;40474;A Companhia, os administradores, os conselheiros fiscais, os funcionários com acesso à informação privilegiada, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição no acionista controlador, direto ou indireto, ou em sociedades controladas, possam ter conhecimento de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
24.230.275/0001-80;2020-01-01;4;99214;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;40129;A Companhia, seus acionistas controladores, diretores, membros do Conselho de Administração, do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária ou por quaisquer empregados e terceiros contratados pela Companhia que tenham acesso permanente ou eventual às informações relativas à Ato ou Fato Relevante antes de sua comunicação e divulgação ao mercado ("Pessoas Sujeitas à Política").
24.990.777/0001-09;2020-01-01;5;103822;GRUPO MATEUS S.A.;41810;O acionista controlador, os administradores, os conselheiros fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os empregados e demais colaboradores da Companhia, do acionista controlador ou das sociedades controladas ou coligadas que, em decorrência de seu cargo, função ou posição na Companhia, no acionista controlador ou nas sociedades controladas ou coligadas, possam ter conhecimento ou acesso a qualquer informação privilegiada ("Pessoas Vinculadas").
26.462.693/0001-28;2020-01-01;7;102247;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;41090;A política de negociação de valores mobiliários de emissão da Companhia ("Política deNegociação") deverá ser compulsoriamente observada pelos nossos diretores, membros do Conselho de Administração, do Conselho Fiscal (caso instalado) e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária (em conjunto "Pessoas Obrigadas"). Adicionalmente às Pessoas Sujeitas à Política, estão vinculados e devem observar a Política de Negociação: (i) a Companhia (ii) os nossos acionistas controladores e (iii) quem quer que, em virtude de seu cargo, função, posição em nossa Companhia e/ou em nossas controladas, tenha conhecimento de Ato ou Fato Relevante, nos termos do art. 155, § 1º da Lei nº 6.404, de 15 de dezembro de 1976, conforme alterada ("Lei das Sociedades por Ações"), e do art. 2º da Instrução CVM nº 358, de 03 de janeiro de 2020, conforme alterada ("Instrução CVM 358") (que, em conjunto com as Pessoas Obrigadas, são definidas com "Pessoas Vinculadas").
26.659.061/0001-59;2020-01-01;8;104780;MPM CORPÓREOS S.A.;42035;A Companhia, os administradores, os membros do Conselho Fiscal, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária e, conforme identificação realizada pelo Diretor de Relações com Investidores, (a) os funcionários com acesso à informação privilegiada e (b) as pessoas que tenham acesso permanente ou eventual a ato ou fato relevante, em virtude de relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição ("Pessoas Vinculadas").
