CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Quantidade_Acionistas_PF;Quantidade_Acionistas_PJ;Quantidade_Acionistas_Investidores_Institucionais;Quantidade_Acoes_Ordinarias_Circulacao;Percentual_Acoes_Ordinarias_Circulacao;Quantidade_Acoes_Preferenciais_Circulacao;Percentual_Acoes_Preferenciais_Circulacao;Quantidade_Total_Acoes_Circulacao;Percentual_Total_Acoes_Circulacao;Data_Ultima_Assembleia
00.000.000/0001-91;2020-01-01;28;104726;BCO BRASIL S.A.;699767;14067;1548;1283197221;44.782000;0;0.000000;1283197221;44.782000;2020-07-30
00.000.208/0001-00;2020-01-01;14;103809;BRB BANCO DE BRASILIA S.A.;12380;32;0;8817610;3.150000;2610600;3.150000;11428210;3.150000;2020-07-31
00.001.180/0001-26;2020-01-01;22;104768;CENTRAIS ELET BRAS S.A. - ELETROBRAS;122540;9677;953;358018408;27.779103;243124047;86.750184;601142455;38.316757;2021-04-27
00.070.698/0001-11;2020-01-01;7;103845;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1023;73;11;488426;6.798634;2372680;32.807145;2861106;19.846212;2020-07-22
00.192.769/0001-59;2020-01-01;1;94800;NEUMARKT TRADE AND FINANCIAL CENTER S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-08-29
00.272.185/0001-93;2020-01-01;3;103184;CIMS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-04-20
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;7092;1549;75;716103;1.450000;2166474;11.770000;2882577;4.250000;2020-07-27
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;3582;20;0;6355462;30.410372;0;0.000000;6355462;30.410372;2020-04-30
00.383.281/0001-09;2020-01-01;8;100769;BNDES PARTICIPACOES S.A. - BNDESPAR;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
00.389.481/0001-79;2020-01-01;2;99896;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;2;0;0;0;0.000000;0;0.000000;0;0.000000;2020-12-31
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;121263;184;860;151210581;39.434028;335834170;88.147160;487044751;63.712233;2021-04-13
00.545.378/0001-70;2020-01-01;1;95407;SERRA AZUL WATER PARK SA;0;0;2;29188116;100.000000;0;0.000000;29188116;100.000000;2010-04-30
00.622.416/0001-41;2020-01-01;7;103465;STATKRAFT ENERGIAS RENOVAVEIS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-12-14
00.644.907/0001-93;2020-01-01;3;96239;INVESTCO S.A.;13;32;0;402202308;51.140000;384203962;48.860000;786406270;100.000000;2019-04-25
00.743.065/0001-27;2020-01-01;6;103464;LITEL PARTICIPACOES S.A.;0;3;3;215495403;0.000000;0;0.000000;215495403;100.000000;2019-09-09
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;43475;1207;375;203568008;36.345864;0;0.000000;203568008;36.345864;2021-04-30
00.861.626/0001-92;2020-01-01;2;97442;CONC RODOVIA PRES. DUTRA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-04-07
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;9150;452;993;250679709;33.160000;999701983;94.440000;1250381692;68.910000;2020-04-28
00.897.864/0001-58;2020-01-01;1;95675;SANTA CATARINA PART INVEST SA;0;2;0;200000;100.000000;0;0.000000;200000;100.000000;1995-11-13
00.924.429/0001-75;2020-01-01;5;102526;FERROVIA CENTRO-ATLANTICA S.A.;0;7;0;21;0.000017;3;15.789474;24;0.000019;2018-04-27
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;0;7;1;48786;100.000000;37680;100.000000;86466;100.000000;2020-04-17
00.974.211/0001-25;2020-01-01;11;103518;LINHA AMARELA S.A. - LAMSA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-02-22
00.979.969/0001-56;2020-01-01;2;100081;CAIXA ADM DIV PUB ESTADUAL SA;5;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-29
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;185348;1244;333;1106042033;40.711000;0;0.000000;1106042033;40.711000;2021-05-10
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;25665;689;548;226098192;18.630000;0;0.000000;226098192;18.630000;2020-04-20
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;28263;225;0;1915985;16.290000;0;0.000000;1915985;16.290000;2020-04-29
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2;0;1;0;0.000000;0;0.000000;0;0.000000;2019-12-18
01.258.944/0001-26;2020-01-01;1;95596;RUMO MALHA SUL S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
01.319.044/0001-41;2020-01-01;1;95401;WTC AMAZONAS SUITE HOTEL S.A.;4;0;0;100;100.000000;0;0.000000;100;100.000000;2017-04-28
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;450;15;0;4309905;2.288453;1951372;1.286613;6261277;1.841552;2020-06-17
01.543.032/0001-04;2020-01-01;6;103084;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;20;1;1;102022;0.036000;0;0.000000;102022;0.036000;2021-02-03
01.545.826/0001-07;2020-01-01;9;103853;GAFISA S.A.;30600;174;100;118208091;98.506743;0;0.000000;118208091;98.506743;2020-04-30
01.548.981/0001-79;2020-01-01;5;103780;INVESTIMENTOS BEMGE S.A.;1254;124;2;15919;2.009700;26651;1.695600;42570;1.800810;2021-04-30
01.599.101/0001-93;2020-01-01;7;99476;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;1502;15;93;75796498;59.612000;0;0.000000;75796498;59.612000;2020-12-24
01.616.929/0001-02;2020-01-01;11;103558;SANEAMENTO DE GOIAS SA;1;60;3;0;0.000000;0;0.000000;0;0.000000;2019-10-18
01.838.723/0001-27;2020-01-01;11;104527;BRF S.A.;59091;1871;34;811759800;99.912188;0;0.000000;811759800;99.912188;2020-04-27
01.851.771/0001-55;2020-01-01;3;103345;524 PARTICIPACOES S.A.;0;1;1;0;0.000000;0;0.000000;0;0.000000;2021-04-30
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;16997;218;107;18217771;43.590000;0;0.000000;18217771;43.590000;2021-04-13
01.917.818/0001-36;2020-01-01;11;103700;LIGHT ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2018-04-27
01.938.783/0001-11;2020-01-01;6;104796;CIA PARTICIPACOES ALIANCA DA BAHIA;997;29;3;2805965;43.670000;1601554;24.920000;4407519;34.290000;2020-04-28
01.957.772/0001-89;2020-01-01;1;94527;SUL 116 PARTICIPACOES S.A.;0;4;1;0;0.000000;0;0.000000;0;0.000000;2014-12-26
01.971.614/0001-83;2020-01-01;3;103430;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;1729;1290;3;81688;7.960000;159702;18.280000;241390;12.690000;2021-04-30
01.989.044/0001-59;2020-01-01;1;95341;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;3;0;0;1000;100.000000;0;0.000000;1000;100.000000;2019-04-30
02.016.440/0001-62;2020-01-01;6;104683;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-29
02.062.747/0001-08;2020-01-01;3;103348;SUDESTE S.A.;0;1;1;0;0.000009;0;0.000000;0;0.000009;2021-04-30
02.084.220/0001-76;2020-01-01;2;93819;NUMERAL 80 PARTICIPAÇÕES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-03-03
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;0;2;0;41403;99.409349;246;0.590651;41649;100.000000;2020-04-30
02.149.205/0001-69;2020-01-01;7;102827;PORTO SEGURO S.A.;32713;107;841;93637072;28.963529;0;0.000000;93637072;28.963529;2020-03-31
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;1;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-29
02.193.750/0001-52;2020-01-01;10;103382;DEXXOS PARTICIPAÇÕES S.A.;5583;545;67;17923670;57.194967;1762635;5.624621;19686305;62.819588;2021-04-28
02.201.787/0001-85;2020-01-01;1;95220;CEL PARTICIPAÇÕES S.A. - CELPAR;1;3;0;2609000;99.900000;30;0.100000;2609030;100.000000;2012-04-30
02.217.319/0001-07;2020-01-01;3;102928;YBYRÁ CAPITAL S.A.;1;0;0;0;0.000000;0;0.000000;0;0.000000;2021-04-16
02.221.531/0001-30;2020-01-01;4;103056;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-12-19
02.222.736/0001-30;2020-01-01;1;95167;EMPRESA CONC RODOV DO NORTE S.A.ECONORTE;0;1;0;18928597;100.000000;0;0.000000;18928597;100.000000;2018-10-10
02.258.422/0001-97;2020-01-01;5;106336;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2012-05-03
02.281.836/0001-37;2020-01-01;2;94223;TRANSNORDESTINA LOGISTICA SA;0;6;0;26099763;0.000000;26099748;0.000000;52199511;0.000000;2019-04-30
02.286.479/0001-08;2020-01-01;2;99493;LOCALIZA FLEET S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-03-13
02.291.077/0001-93;2020-01-01;3;97734;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;0;1;5;45000;45.000000;0;0.000000;45000;45.000000;2019-04-30
02.302.100/0001-06;2020-01-01;6;102899;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;0;1;0;39091735037;100.000000;0;0.000000;39091735037;100.000000;2019-04-30
02.302.101/0001-42;2020-01-01;7;103467;EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.;30339;413;10;1097;0.007460;22189646;99.765899;22190743;60.060878;2020-04-23
02.318.346/0001-68;2020-01-01;2;95818;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;0;1;1;0;0.002000;0;0.000000;0;0.002000;2019-08-12
02.328.280/0001-97;2020-01-01;7;102922;ELEKTRO REDES S.A.;920;7;14;25147;0.027369;598697;0.587659;623844;0.321969;2019-04-11
02.338.534/0001-58;2020-01-01;3;109607;LONGDIS S.A.;6;3;2;24013;0.494900;0;0.000000;24013;0.494900;2012-05-03
02.351.144/0001-18;2020-01-01;12;103493;TEGMA GESTAO LOGISTICA S.A.;14409;81;248;32001480;48.485000;0;0.000000;32001480;48.485000;2021-03-13
02.351.877/0001-52;2020-01-01;19;103756;LWSA S/A;58302;844;716;427663748;73.047254;0;0.000000;427663748;73.047254;2021-04-08
02.357.251/0001-53;2020-01-01;1;94115;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;0;5;0;0;0.000000;0;0.000000;0;0.000000;2020-04-17
02.365.069/0001-44;2020-01-01;5;102777;PADTEC HOLDING S.A.;4028;25;29;77893279;99.290629;0;0.000000;77893279;99.290629;2020-07-10
02.382.073/0001-10;2020-01-01;6;100810;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;0;2;0;1;0.000000;0;0.000000;1;0.000000;2021-02-10
02.387.241/0001-60;2020-01-01;22;105130;RUMO S.A.;65595;1587;41;1216056103;65.570000;0;0.000000;1216056103;65.570000;2021-04-21
02.397.080/0001-96;2020-01-01;2;102902;ITAPEBI GERACAO DE ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-04-17
02.415.408/0001-50;2020-01-01;2;102861;CONC ROD.OESTE SP VIAOESTE S.A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-06-05
02.421.421/0001-11;2020-01-01;8;104308;TIM S.A.;1270233;229942;849;808485985;33.397411;0;0.000000;808485985;33.397411;2020-09-28
02.429.144/0001-93;2020-01-01;9;104791;CPFL ENERGIA S.A.;20455;4806;837;187714249;16.291000;0;0.000000;187714249;16.291000;2020-06-30
02.451.848/0001-62;2020-01-01;2;102860;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-08
02.474.103/0001-19;2020-01-01;12;103563;ENGIE BRASIL ENERGIA S.A.;132642;7889;1212;254792279;31.230000;0;0.000000;254792279;31.230000;2020-04-28
02.502.844/0001-66;2020-01-01;5;103840;RUMO MALHA PAULISTA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
02.509.186/0001-34;2020-01-01;1;95233;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;0;1;0;610000;100.000000;0;0.000000;610000;100.000000;2018-04-20
02.509.491/0001-26;2020-01-01;6;104663;CONC ECOVIAS IMIGRANTES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-15
02.558.115/0001-21;2020-01-01;1;94499;TIM PARTICIPACOES S.A.;1253361;231889;667;808343726;33.388388;0;0.000000;808343726;33.388388;2020-04-07
02.558.157/0001-62;2020-01-01;5;102984;TELEFÔNICA BRASIL S.A;1847020;461128;3246;444219852;26.269888;0;0.000000;444219852;26.269888;2020-10-01
02.591.787/0001-39;2020-01-01;4;109015;CAPITALPART PARTICIPACOES S.A.;22;0;0;933;0.655000;0;0.000000;933;0.651364;2016-04-29
02.643.896/0001-52;2020-01-01;2;97214;REAL AI PIC SEC DE CREDITOS IMOBILIARIO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2018-04-28
02.664.042/0001-52;2020-01-01;3;103998;TERMINAL GARAGEM MENEZES CORTES S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2013-04-16
02.682.287/0001-02;2020-01-01;1;93837;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;0;2;0;11000;0.000000;0;0.000000;11000;100.000000;2020-04-30
02.724.983/0001-34;2020-01-01;5;102639;SANESALTO SANEAMENTO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-12-28
02.736.470/0001-43;2020-01-01;1;93707;CONFIANZA SECURITIZADORA SA;3;1;0;0;0.000000;0;0.000000;0;0.000000;2015-05-12
02.762.113/0001-50;2020-01-01;1;93855;BRAZILIAN FINANCE E REAL ESTATE S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
02.762.115/0001-49;2020-01-01;3;103786;MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.;12244;149;63;2762888;42.580000;0;0.000000;2762888;42.580000;2016-04-29
02.762.121/0001-04;2020-01-01;10;103170;SANTOS BRASIL PARTICIPACOES S.A.;88170;253;332;857995211;99.480199;0;0.000000;857995211;99.480199;2020-10-01
02.762.124/0001-30;2020-01-01;1;94926;BETAPART PARTICIPACOES S.A.;4;0;0;1;100.000000;0;0.000000;1;100.000000;2014-04-28
02.773.542/0001-22;2020-01-01;7;102904;OPEA SECURITIZADORA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000001;2021-04-09
02.783.423/0001-50;2020-01-01;1;95330;ALTERE SECURITIZADORA S.A.;2;0;0;36218984;100.000000;0;0.000000;36218984;100.000000;2020-04-30
02.796.775/0001-40;2020-01-01;2;95819;GAMA PARTICIPACOES S.A.;0;2;1;0;0.000000;0;0.000000;0;0.000000;2015-04-27
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;165446;2403;2403;1847994874;98.475368;0;0.000000;1847994874;98.475368;2020-02-11
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;21749;149;1221;1115693556;55.232354;0;0.000000;1115693556;55.232354;2020-04-09
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;11732;142;49;35113740;52.087777;0;0.000000;35113740;52.087777;2020-07-22
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;98272;1903;990;1388025890;55.274825;0;0.000000;1388025890;55.274825;2020-04-28
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;0;4;0;0;0.000000;0;0.000000;0;0.000000;2017-06-14
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;47067;790;763;410147968;64.872394;0;0.000000;410147968;64.872394;2020-05-15
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;8746;149;19;8066955;100.000000;0;0.000000;8066955;100.000000;2019-05-10
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;0;1;2;0;0.000000;0;0.000000;0;0.000000;2021-04-30
02.998.301/0001-81;2020-01-01;4;103528;RIO PARANAPANEMA ENERGIA S.A.;11227;234;21;297036;0.940000;3300250;5.240000;3597286;3.810000;2020-07-03
02.998.611/0001-04;2020-01-01;11;104350;ISA ENERGIA BRASIL;127479;653;1504;27080900;10.499007;395797044;98.715904;422877944;64.181008;2019-04-16
03.014.553/0001-91;2020-01-01;7;104605;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;10802;78;1;74061523;42.080410;0;0.000000;74061523;42.080410;2020-06-02
03.025.305/0001-46;2020-01-01;1;95235;RODOVIAS DAS COLINAS S.A.;0;1;0;74220000;100.000000;0;0.000000;74220000;100.000000;2012-06-29
03.207.703/0001-83;2020-01-01;3;103521;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2016-04-29
03.220.438/0001-73;2020-01-01;15;104607;EQUATORIAL S.A.;9886;1493;1453;1010286085;100.000000;0;0.000000;1010286085;100.000000;2019-12-06
03.303.999/0001-36;2020-01-01;4;100333;DTCOM - DIRECT TO COMPANY S.A.;243;6;12;185914;2.530000;0;0.000000;185914;2.390000;2020-04-30
03.378.521/0001-75;2020-01-01;19;103698;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;26009;10263;971;372555324;100.000000;0;0.000000;372555324;100.000000;2021-01-19
03.467.321/0001-99;2020-01-01;2;97021;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;220;60;8;4383414;5.800000;1065591;0.740000;5449005;2.490000;2020-04-28
03.538.833/0001-07;2020-01-01;2;95821;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;1;0;1;0;0.000000;0;0.000000;0;0.000000;2020-03-31
03.758.318/0001-24;2020-01-01;20;103632;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;0;1;3;71528562;50.000000;143057122;50.000000;214585684;50.000000;2020-04-28
03.767.538/0001-14;2020-01-01;1;93835;BRAZILIAN SECURITIES CIA SECURITIZACAO;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
03.795.050/0001-09;2020-01-01;1;94965;TERMOPERNAMBUCO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-17
03.818.379/0001-30;2020-01-01;2;95852;SABER SERVIÇOS EDUCACIONAIS S.A.;0;3;0;0;0.000000;0;0.000000;0;0.000000;2019-12-17
03.847.461/0001-92;2020-01-01;10;104581;BRADESPAR S.A.;96710;10947;479;26906369;22.023500;222604507;98.557500;249510876;71.691500;2021-03-22
03.853.896/0001-40;2020-01-01;5;104572;MARFRIG GLOBAL FOODS S.A.;26550;108;412;368864634;51.850000;0;0.000000;368864634;51.850000;2019-12-17
03.953.509/0001-47;2020-01-01;5;104776;CPFL GERACAO DE ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-12-31
03.983.431/0001-03;2020-01-01;7;102941;EDP - ENERGIAS DO BRASIL S.A.;237085;0;1572;231489471;38.146053;0;0.000000;231489471;38.146053;2020-03-31
04.030.182/0001-02;2020-01-01;4;102100;CABINDA PARTICIPACOES S.A.;1;1;0;2368000;0.000000;4736000;0.000000;7104000;0.000000;2016-07-05
04.031.213/0001-31;2020-01-01;6;103597;CACONDE PARTICIPACOES S.A.;1;1;0;613211;0.000000;1226542;0.000000;1839753;0.000000;2016-06-20
04.032.433/0001-80;2020-01-01;8;103356;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2944;19;37;4121644;17.570000;0;0.000000;4121644;17.570000;2020-04-30
04.038.763/0001-82;2020-01-01;4;102098;CAIANDA PARTICIPACOES S.A.;1;1;0;686869;0.000000;1373254;0.000000;2060123;100.000000;2016-06-20
04.065.791/0001-99;2020-01-01;3;103790;SINQIA S.A.;109354;632;155;58702058;83.210000;0;0.000000;58702058;83.210000;2020-09-24
04.089.570/0001-50;2020-01-01;4;103506;ÁGUAS GUARIROBA S.A;0;2;0;1;0.000000;0;0.000000;1;0.000000;2020-05-07
04.128.563/0001-10;2020-01-01;9;102815;AES TIETE ENERGIA SA;116741;551;438;0;0.000000;0;0.000000;0;0.000000;2020-02-13
04.149.454/0001-80;2020-01-01;13;101038;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;25884;139;429;171109276;30.626000;0;0.000000;171109276;30.626000;2020-04-16
04.172.213/0001-51;2020-01-01;6;104662;CIA PIRATININGA DE FORCA E LUZ;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-29
04.200.649/0001-07;2020-01-01;19;100698;COMPANHIA PROVINCIA DE SECURITIZACAO;2;0;0;820000;100.000000;0;0.000000;820000;100.000000;2020-10-09
04.233.319/0001-18;2020-01-01;4;103673;NCF PARTICIPAÇÕES S/A;0;3;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
04.370.282/0001-70;2020-01-01;3;103556;COPEL GERAÇÃO E TRANSMISSÃO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
04.423.567/0001-21;2020-01-01;16;104873;ENEVA S.A;30348;860;0;1262352513;99.770671;0;0.000000;1262352513;99.770671;2020-04-29
04.437.534/0001-30;2020-01-01;6;100700;LOCAMÉRICA RENT-A-CAR S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-06-16
04.739.720/0001-24;2020-01-01;9;98867;USINA TERMELÉTRICA PAMPA SUL S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2019-12-23
04.752.991/0001-10;2020-01-01;5;102374;BIOMM S.A.;2354;94;17;19799632;29.239200;0;0.000000;19799632;29.239200;2020-10-06
04.821.041/0001-08;2020-01-01;4;104712;METALFRIO SOLUTIONS S.A.;349;12;1;1895139;46.150000;0;0.000000;1895139;46.150000;2020-06-15
04.895.728/0001-80;2020-01-01;6;103543;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;1734;554;17;73343731;3.320000;3991521;89.630000;77335252;3.500000;2019-04-29
04.902.979/0001-44;2020-01-01;9;103988;BCO AMAZONIA S.A.;14528;509;22;1245410;4.200942;0;0.000000;1245410;4.200942;2019-12-31
04.912.242/0001-02;2020-01-01;1;95103;PORTUENSE FERRAGENS S/A;218;1;0;24353;81.480800;5535;15.519200;29888;100.000000;2001-04-30
04.913.711/0001-08;2020-01-01;10;102907;BCO ESTADO DO PARA S.A.;201;122;1;2062;0.021600;0;0.000000;2062;0.021600;2020-04-15
04.972.092/0001-22;2020-01-01;1;97733;GRUPO FARTURA DE HORTIFRUT S.A.;4;0;1;0;0.000000;0;0.000000;0;0.000000;2021-04-19
04.986.320/0001-13;2020-01-01;7;104783;SER EDUCACIONAL S.A.;7888;135;176;54346207;42.220000;0;0.000000;54346207;42.220000;2020-04-30
04.992.714/0001-84;2020-01-01;4;103720;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;0;3;0;0;0.000000;0;0.000000;0;0.000000;2019-04-24
05.197.443/0001-38;2020-01-01;9;100175;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;19562;269;1669;1085256490;29.213380;0;0.000000;1085256490;29.213380;2020-11-19
05.336.882/0001-84;2020-01-01;2;102134;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;0;1;0;76281111;100.000000;0;0.000000;76281111;100.000000;2011-08-18
05.495.546/0001-84;2020-01-01;6;103470;LITELA PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO;0;3;3;196713125;100.000000;0;0.000000;196713125;100.000000;2019-09-09
05.721.735/0001-28;2020-01-01;13;102896;WILSON SONS LTD.;570;5;115;30499860;42.390000;0;0.000000;30499860;42.390000;2020-04-29
05.730.375/0001-20;2020-01-01;13;103679;SMILES FIDELIDADE S.A.;39661;528;385;58849204;47.398277;0;0.000000;58849204;47.398277;2020-07-31
05.799.312/0001-20;2020-01-01;4;102716;TERRA SANTA AGRO S.A.;6088;49;61;7184729;32.977000;0;0.000000;7184729;32.977000;2021-04-07
05.878.397/0001-32;2020-01-01;8;103608;ALLOS S.A.;9375;18;559;127376805;47.926957;0;0.000000;127376805;47.926957;2020-04-30
05.889.284/0001-32;2020-01-01;1;93658;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;3;2;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
06.016.348/0001-53;2020-01-01;2;95239;VENTOS DO SUL ENERGIA S.A.;0;3;0;0;0.000000;0;0.000000;0;0.000000;2019-09-04
06.047.087/0001-39;2020-01-01;11;103739;REDE D'OR SÃO LUIZ S.A.;59;9;0;878087590;44.229000;0;0.000000;878087590;44.229000;2020-11-13
06.057.223/0001-71;2020-01-01;11;103627;SENDAS DISTRIBUIDORA S.A.;0;7;0;157155600;58.560000;0;0.000000;157155600;58.560000;2021-04-28
06.137.677/0001-52;2020-01-01;1;94082;BRPR 56 SECURITIZADORA CRED IMOB S.A.;0;1;0;388374;100.000000;0;0.000000;388374;100.000000;2019-12-31
06.164.253/0001-87;2020-01-01;12;103583;GOL LINHAS AEREAS INTELIGENTES S.A.;89470;345;394;35;0.000001;139276933;50.826498;139276968;4.435814;2021-04-22
06.272.793/0001-84;2020-01-01;8;103542;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;1466;27;18;56198212;34.840000;1087583;37.961000;57285795;34.890000;2018-04-25
06.347.409/0001-65;2020-01-01;5;104838;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-12-04
06.626.253/0001-51;2020-01-01;12;103466;EMPREENDIMENTOS PAGUE MENOS S.A.;28630;87;72;159318000;35.900000;0;0.000000;159318000;35.900000;2020-09-30
06.948.969/0001-75;2020-01-01;23;104881;LINX S.A.;11835;0;319;147968946;78.120000;0;0.000000;147968946;78.120000;2020-03-31
06.977.745/0001-91;2020-01-01;10;104485;BR MALLS PARTICIPACOES S.A.;43184;199;1046;843728684;96.631000;0;0.000000;843728684;96.631000;2020-07-02
06.977.751/0001-49;2020-01-01;10;103548;BR PROPERTIES S.A.;5006;44;428;198812616;40.449000;0;0.000000;198812616;40.449000;2020-04-24
06.981.176/0001-58;2020-01-01;10;104645;CEMIG GERACAO E TRANSMISSAO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-05-03
06.981.180/0001-16;2020-01-01;10;104646;CEMIG DISTRIBUICAO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-08-07
06.981.381/0001-13;2020-03-31;7;94239;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;0;89;1;112647;14.158000;0;0.000000;112647;14.158000;2019-07-25
