CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Descricao_Bem_Ativo;Pais;UF;Municipio;Tipo_Propriedade
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR GRU V SNACKS T2 PRAÇA;Brasil;SP;Guarulhos;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;VIENA SNACKS B;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Restaurante Aparecida;Brasil;SP;Aparecida;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Syracuse;Estados Unidos;;Campina Grande do Sul;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Sp - Integrado - Sh. Eldorado;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PLANTA CARTAGENA;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP OLIVE G ARICANDUVA;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Viena Snack C;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;MIA Airport Viena;Estados Unidos;;Campina Grande do Sul;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PLANTA BARRANQUILLA;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;VIENA SNACKS A;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Restaurante Itu;Brasil;SP;Itu;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR GRU V SNACKS T2 EMB;Brasil;SP;Guarulhos;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SP - Express - Sh. Lar Center;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Restaurante Campinas;Brasil;SP;Campinas;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;HOSP SP BRUNELLA EINSTEIN;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP IGUAT FARIA LIM;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;NATURALLY'S;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ V EXP LEBLON;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;TERIYAKI;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;CARL'S JR. Metromall;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;CARL'S JR. Multiplaza;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP ABC;Brasil;SP;Santo André;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP SANTA CRUZ;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING TIJUCA;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Carls Jr. Vía España;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;HOSP SP KOSHER EINSTEIN;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING NOVA AMERICA;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC JARDIN;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR CNF SPORTS BAR T2;Brasil;MG;Belo Horizonte;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Express_Hospital AC Camargo;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING BOTAFOGO;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC MAYORCA;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING RIO SUL;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Carl's JR Costa Del Este;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;HOSP SP VCAFE AC CAMARGO;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC DELICIASJMC;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING BARRA 234-D;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING LEBLON;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING METROPOLITANO;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC PREMIUM PLAZA;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING GAVEA;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING NORTE P2;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR CNF ESPRESSO MINE CENTRAL;Brasil;MG;Belo Horizonte;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;VIENA RIONEGRO;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC PUERTA DEL NORTE;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;BLACK COFFEE JMC AIRE;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;CINABBON;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP QUI CONJ NACIONAL;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC AIRE RIONEGRO;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR BSB BEER & CO;Brasil;DF;Brasília;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC FLORIDA;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING NORTE P1;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING VIA PARQUE;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC RIOSUR;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING BARRA 212-F;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC CITY PLAZA;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PLANTA PEREIRA;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP QUI BOURBON;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING CAMPO GRANDE;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ BAT ING BOULEVARD;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PLANTA BUCARAMANGA;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR BSB BLACK COFFEE;Brasil;DF;Brasília;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;HOSP SP V EXP OSW CRUZ SAL CHA;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ V EXP PLAZA NITEROI;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;HOSP SP VCAFE EINSTEIN AUDITOR;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Rj - Batata Ing. - Sh. Plaza Nit.;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR CNF BLACK COFFEE T1;Brasil;MG;Belo Horizonte;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC UNICENTRO;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH RBD Shopping Iguatemi Esplanada;Brasil;SP;Sorocaba;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH RBD Shopping Piracicaba;Brasil;SP;Piracicaba;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH FCD Chacára Primavera;Brasil;SP;Campinas;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Exp Prado Boulevard;Brasil;SP;Campinas;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Shopping Parque das Bandeiras (Campinas);Brasil;SP;Campinas;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Shopping Jardim Sul EXP;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Express Parque Dom Pedro Shopping;Brasil;SP;Campinas;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Express Shopping Iguatemi Campinas;Brasil;SP;Campinas;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;FRANGO ASSADO;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;CNF - Food Hall Quente;Brasil;MG;Belo Horizonte;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR BSB V EXP;Brasil;DF;Brasília;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;HOSP SP DELISH PETIT EINSTEIN;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC MOLINOS;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC SANTA FE;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP TOP CENTER;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;BLACK COFFEE CARTAGENA;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SP-Quiosque Hosp Oswaldo Cruz Acomp;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PLANTA MEDELLÍN;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR BSB WINE & CO;Brasil;DF;Brasília;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR BSB JUICE & CO;Brasil;DF;Brasília;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR BSB JUICE & CO;Estados Unidos;;Campina Grande do Sul;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR BSB GRAB N FLY;Brasil;DF;Brasília;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Orlando;Estados Unidos;;Campina Grande do Sul;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR GRU OLIVE G T2 PRACA;Brasil;SP;Guarulhos;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Higienópolis (Vila Boim);Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Golden Square Shop. SBC;Brasil;SP;São Bernardo do Campo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Vila Leopoldina;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Boulevard Shop. (Mogi);Brasil;SP;Mogi Guaçu;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Vila Clementino;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Shopping Metropole;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Shop. Patio Cianê;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP PAULISTA;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Restaurante Trevo Campinas;Brasil;SP;Campinas;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP BOURBON;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;CARL'S JR. Albrook Mall;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;VIENA PASTA E PIZZA;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;CARL'S JR. Westland;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;QUIZNOS;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR BSB V EXP;Brasil;DF;Brasília;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP IGUATEMI JK;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP IGUATEMI JK;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP PLAZA SUL;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC LAURELES;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR BSB V EXP;Brasil;DF;Brasília;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP HIGIENOPOLIS;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH RJ V EXP BOTAFOGO;Brasil;RJ;Rio de Janeiro;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;COFFEE SHOP;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Carls Jr. Calle 50;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;CNF - Food Hall Quente;Brasil;MG;Belo Horizonte;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR BSB VCAFE;Brasil;DF;Brasília;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP IBIRAPUERA;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP MARKET PLACE;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP V EXP GRANJA VIANNA;Brasil;SP;Cotia;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;SH SP VCAFE CONJ NACIONAL;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;AIR CNF V SNACKS EMB;Brasil;MG;Belo Horizonte;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;JYC PANORAMICO;Colômbia;;Buriti de Goiás;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;HOSP SP VCAFE EINSTEIN MATERNI;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;HOSP SP VCAFE EINSTEIN MATERNI;Panamá;;Extrema;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Vila Mascote;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Indaiatuba;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Ipiranga;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH FCD Perdizes;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH FCD Barão Geraldo;Brasil;SP;Andaraí;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Vila Mariana - São Paulo;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH Express Campinas Shopping;Brasil;SP;Campinas;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH RBD Maxi Shopping Jundiaí;Brasil;SP;Jundiaí;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;PH RBD Norte Sul (Relo);Brasil;SP;Campinas;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Boulevard Tatuape;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Bourbon Wallig;Brasil;RS;Porto Alegre;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Canoas;Brasil;RS;Canoas;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Contagem;Brasil;MG;Contagem;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Jundiai;Brasil;SP;Jundiaí;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Maua Plaza;Brasil;SP;Mauá;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Morumbi Town;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Parque Maia;Brasil;SP;Guarulhos;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Polo Indaiatuba;Brasil;SP;Indaiatuba;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Campinas Shopping;Brasil;SP;Campinas;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Shop Eldorado;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Shop Grand Plaza;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Shop Mooca;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Shop Osasco Plaza;Brasil;SP;Osasco;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Shop Santa Cruz;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Shop Sao Caetano;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Shop Tambore;Brasil;SP;Barueri;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC SHOPPING BOURBON;Brasil;SP;São Paulo;Alugada
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;KFC Shopping Cidade BH;Brasil;MG;Belo Horizonte;Alugada
