CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Nome_Responsavel;Cargo_Responsavel
08.773.191/0001-36;2020-01-01;1;95240;BRASILIANA PARTICIPAÇÕES S/A;Clarissa Della Nina Sadock Accorsi;Diretor de Relações com Investidores
08.795.211/0001-70;2020-01-01;4;104038;MAESTRO LOCADORA DE VEICULOS S.A.;Carlos Miguel de Oliveira Martins Borges Alves;Diretor de Relações com Investidores
08.795.211/0001-70;2020-01-01;4;104038;MAESTRO LOCADORA DE VEICULOS S.A.;Fabio Lewkowicz;Diretor Presidente
08.797.760/0001-83;2020-01-01;6;103656;CURY CONSTRUTORA E INCORPORADORA S.A.;Ronaldo Cury de Capua;Diretor de Relações com Investidores
08.797.760/0001-83;2020-01-01;6;103656;CURY CONSTRUTORA E INCORPORADORA S.A.;Fabio Elias Cury;Diretor Presidente
08.801.621/0001-86;2020-01-01;6;103850;SYN PROP & TECH S.A.;Pedro Marcio Daltro dos Santos;Diretor Presidente
08.801.621/0001-86;2020-01-01;6;103850;SYN PROP & TECH S.A.;Thiago Kiyoshi Vieira Muramatsu;Diretor de Relações com Investidores
08.807.432/0001-10;2020-01-01;8;104577;YDUQS PARTICIPACOES S.A.;Eduardo Parente Menezes;Diretor Presidente
08.807.432/0001-10;2020-01-01;8;104577;YDUQS PARTICIPACOES S.A.;Eduardo Haiama;Diretor de Relações com Investidores
08.810.422/0001-34;2020-01-01;1;99231;GUARARAPES PAINÉIS S.A.;Ricardo Pedroso;Diretor Presidente
08.810.422/0001-34;2020-01-01;1;99231;GUARARAPES PAINÉIS S.A.;Fabio de Freitas Leitão Torres;Diretor de Relações com Investidores
08.811.643/0001-27;2020-01-01;5;103554;TRISUL S.A.;Fernando Salomão;Diretor de Relações com Investidores
08.811.643/0001-27;2020-01-01;5;103554;TRISUL S.A.;Jorge Cury Neto;Diretor Presidente
08.822.767/0001-08;2020-01-01;1;95236;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;José Renato Ricciardi;Diretor Presidente
08.822.767/0001-08;2020-01-01;1;95236;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;Alexandre Tujisoki;Diretor de Relações com Investidores
08.827.501/0001-58;2020-01-01;8;103494;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Radamés Andrade Casseb;Diretor Presidente
08.827.501/0001-58;2020-01-01;8;103494;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;André Pires de Oliveira Dias;Diretor de Relações com Investidores
08.873.873/0001-10;2020-01-01;10;104566;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;Marcello Guidotti;Diretor de Relações com Investidores
08.902.291/0001-15;2020-01-01;5;103856;CSN MINERAÇÃO S.A.;Enéas Garcia Diniz;Diretor Presidente
08.902.291/0001-15;2020-01-01;5;103856;CSN MINERAÇÃO S.A.;Pedro Barros Mercadante Oliva;Diretor de Relações com Investidores
08.926.302/0001-05;2020-01-01;9;104014;DOMMO ENERGIA S.A.;Eduardo Yuji Tsuji;Diretor de Relações com Investidores
08.926.302/0001-05;2020-01-01;9;104014;DOMMO ENERGIA S.A.;Paulo Souza Queiroz Figueiredo;Diretor Presidente
08.935.054/0001-50;2020-01-01;8;103229;MULTINER S/A;Ronan Nogueira Dias;Diretor Presidente
08.935.054/0001-50;2020-01-01;8;103229;MULTINER S/A;André Tavares Paradizi;Diretor de Relações com Investidores
08.937.002/0001-13;2020-01-01;1;95168;VISION SECURITIZADORA S.A.;Primo Aldrigue Junior;Diretor de Relações com Investidores
08.937.002/0001-13;2020-01-01;1;95168;VISION SECURITIZADORA S.A.;Fernando Raul Morelli;Diretor Presidente
09.041.168/0001-10;2020-01-01;4;97132;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;André Luiz de Ávila Vitória;Diretor de Relações com Investidores
09.041.168/0001-10;2020-01-01;4;97132;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Sergio Fischer Teixeira de Souza;Diretor Presidente
09.042.817/0001-05;2020-01-01;7;104839;BEMOBI MOBILE TECH S.A.;PEDRO SANTOS RIPPER;Diretor Presidente
09.042.817/0001-05;2020-01-01;7;104839;BEMOBI MOBILE TECH S.A.;RODIN SPIELMANN DE SA;Diretor de Relações com Investidores
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;José Antônio Toledo Vieira;Diretor Presidente
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;Michael Gordon Findlay;Diretor de Relações com Investidores
09.054.385/0001-44;2020-01-01;5;103235;INBRANDS S.A.;Nelson Alvarenga Filho;Diretor Presidente
09.054.385/0001-44;2020-01-01;5;103235;INBRANDS S.A.;Juliana Regina Guerra;Diretor de Relações com Investidores
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;MARCOS PAULO FERNANDES PEREIRA;Diretor Presidente
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;ADRIANO FREIRE DE BRITO;Diretor de Relações com Investidores
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;Thiago Colares Flores;Diretor Presidente
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;Fernando Tavares de Campos;Diretor de Relações com Investidores
09.095.183/0001-40;2020-01-01;4;104549;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;Marcio Mario Zidan;Diretor Presidente
09.095.183/0001-40;2020-01-01;4;104549;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;Maurício Perez Botelho;Diretor de Relações com Investidores
09.112.685/0001-32;2020-01-01;9;103785;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Bruna Peres Born;Diretor de Relações com Investidores
09.112.685/0001-32;2020-01-01;9;103785;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Pedro de Moraes Borba;Diretor Presidente
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;Flavio Nogueira Pinheiro de Andrade;Diretor Presidente
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;Maxim Medvedovsky;Diretor de Relações com Investidores
09.116.278/0001-01;2020-01-01;1;95175;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;Jackson Eduardo Lopes Dias;Diretor de Relações com Investidores
09.116.278/0001-01;2020-01-01;1;95175;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;CRISTIANO CIRIACO DELGADO;Diretor Presidente
09.146.451/0001-06;2020-01-01;1;95706;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Thiago Esper Kallas;Diretor Presidente
09.146.451/0001-06;2020-01-01;1;95706;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Raphael Esper Kallas;Diretor Presidente/Relações com Investidores
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;Antonio Augusto Torres de Bastos Filho;Diretor Presidente
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;Andrea Sztajn;Diretor de Relações com Investidores
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;Gustavo Serrao Chaves;Diretor Presidente/Relações com Investidores
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;Fábio Tadeu Marchiori Gama;Diretor de Relações com Investidores
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;Marina Oehling Gelman;Diretor de Relações com Investidores
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;Marcelo Battistella Bueno;Diretor Presidente
09.295.063/0001-97;2020-01-01;7;103753;TECHNOS S.A.;Sr. Joaquim Pedro Andrés Ribeiro;Diretor Presidente
09.295.063/0001-97;2020-01-01;7;103753;TECHNOS S.A.;Sra. Daniela de Campos Pires Denne;Diretor de Relações com Investidores
09.304.427/0001-58;2020-01-01;1;95326;HABITASEC SECURITIZADORA SA;RODRIGO FARIA ESTRADA;Diretor de Relações com Investidores
09.305.994/0001-29;2020-01-01;23;104561;AZUL S.A.;John Peter Rodgerson;Diretor Presidente
09.305.994/0001-29;2020-01-01;23;104561;AZUL S.A.;Alexandre Wagner Malfitani;Diretor de Relações com Investidores
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;Juan Gabriel Lopez Moreno;Diretor de Relações com Investidores
09.313.969/0001-97;2020-01-01;3;102713;AUTOPISTA LITORAL SUL;Antonio Cesar Ribas Sass;Diretor Presidente
09.324.949/0001-11;2020-01-01;4;102942;AUTOPISTA FLUMINENSE SA;Simone Aparecida Borsato;Diretor de Relações com Investidores
09.324.949/0001-11;2020-01-01;4;102942;AUTOPISTA FLUMINENSE SA;Alisson de Almeida Freire;Diretor Presidente
09.325.109/0001-73;2020-01-01;2;102714;AUTOPISTA PLANALTO SUL SA;Juan Gabriel Lopez Moreno;Diretor de Relações com Investidores
09.325.109/0001-73;2020-01-01;2;102714;AUTOPISTA PLANALTO SUL SA;Antonio Cesar Ribas Sass;Diretor Presidente
09.326.342/0001-70;2020-01-01;2;102790;AUTOPISTA FERNÃO DIAS SA;Juan Gabriel Lopez Moreno;Diretor de Relações com Investidores
09.326.342/0001-70;2020-01-01;2;102790;AUTOPISTA FERNÃO DIAS SA;Marcia Fragoso Soares;Diretor Presidente
09.326.342/0001-70;2020-01-01;2;102790;AUTOPISTA FERNÃO DIAS SA;Simone Aparecida Borsato;Diretor de Relações com Investidores
09.336.431/0001-06;2020-01-01;3;102686;AUTOPISTA REGIS BITTENCOURT SA;Juan Gabriel Lopez Moreno;Diretor de Relações com Investidores
09.336.431/0001-06;2020-01-01;3;102686;AUTOPISTA REGIS BITTENCOURT SA;Antonio Cesar Ribas Sass;Diretor Presidente
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;Gilson Finkelsztain;Diretor Presidente
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;Daniel Sonder;Diretor de Relações com Investidores
09.347.516/0001-81;2020-01-01;7;102771;ELETROMIDIA S.A.;EDUARDO AZEVEDO MARQUES DE ALVARENGA;Diretor Presidente
09.347.516/0001-81;2020-01-01;7;102771;ELETROMIDIA S.A.;MARINA PEREIRA MELEMENDJIAN;Diretor de Relações com Investidores
09.391.823/0001-60;2020-01-01;10;103379;SANTO ANTONIO ENERGIA S.A.;Roberto Junqueira Filho;Diretor Presidente
09.391.823/0001-60;2020-01-01;10;103379;SANTO ANTONIO ENERGIA S.A.;Nilmar Sisto Foletto;Diretor de Relações com Investidores
09.414.761/0001-64;2020-01-01;2;96544;K-INFRA RODOVIA DO AÇO S.A.;Marcelo Marques Viana e Silva;Diretor de Relações com Investidores
09.439.783/0001-89;2020-01-01;1;93576;ÁQUILLA SECURITIZADORA S.A.;João Orives Pichinin;Diretor Presidente/Relações com Investidores
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Neylson de Oliveira Almeida;Diretor Presidente
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Neylson de Oliveira Almeida;Diretor de Relações com Investidores
09.625.321/0001-56;2020-01-01;4;97550;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;Denise Araújo Francisco;Diretor Presidente/Relações com Investidores
09.813.204/0001-16;2020-01-01;1;96834;W2W E-COMMERCE DE VINHOS S.A.;Marcelo Giovanetti D'Arienzo;Diretor Presidente
09.813.204/0001-16;2020-01-01;1;96834;W2W E-COMMERCE DE VINHOS S.A.;Alexandre Magno da Cruz Oliveira Filho;Diretor de Relações com Investidores
10.139.870/0001-08;2020-01-01;5;103758;NEOGRID PARTICIPAÇÕES S.A.;Eduardo Victor Luis Ragasol Alvarez;Diretor Presidente
10.139.870/0001-08;2020-01-01;5;103758;NEOGRID PARTICIPAÇÕES S.A.;Thiago Grechi;Diretor de Relações com Investidores
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;Luis Fernando Memoria Porto;Diretor Presidente
10.215.988/0001-60;2020-01-01;8;103602;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;Marco Tulio de Carvalho Oliveira;Diretor de Relações com Investidores
10.234.027/0001-00;2020-01-01;1;94045;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;Luciana Borges Araujo Amaral;Diretor de Relações com Investidores
10.234.027/0001-00;2020-01-01;1;94045;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;Meton Barreto de Morais Neto;Diretor Presidente
10.240.186/0001-00;2020-01-01;4;102707;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;Luciana Borges Araujo Amaral;Diretor de Relações com Investidores
10.240.186/0001-00;2020-01-01;4;102707;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;Meton Barreto de Morais Neto;Diretor Presidente
10.285.590/0001-08;2020-01-01;14;104694;GRUPO DE MODA SOMA S.A.;Roberto Luiz Jatahy Gonçalves;Diretor Presidente
10.285.590/0001-08;2020-01-01;14;104694;GRUPO DE MODA SOMA S.A.;Gabriel Silva Lobo Leite;Diretor de Relações com Investidores
10.324.624/0001-18;2020-01-01;13;103496;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;Guilherme Walder Mora Ramalho;Diretor Presidente/Relações com Investidores
10.338.320/0001-00;2020-01-01;7;102917;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Luis Alessandro Alves;Diretor Presidente
10.338.320/0001-00;2020-01-01;7;102917;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Leonardo Pimenta Gadelha;Diretor de Relações com Investidores
10.488.244/0001-19;2020-01-01;1;95400;INFRASEC SECURITIZADORA S.A.;Ismail Cristiano de Souza Moutinho;Diretor de Relações com Investidores
10.488.244/0001-19;2020-01-01;1;95400;INFRASEC SECURITIZADORA S.A.;Ricardo Kassardjian;Diretor Presidente
10.502.676/0001-37;2020-01-01;3;102946;TERMELÉTRICA PERNAMBUCO III S.A.;Emiliano Furlan Stipanicic Spyer;Diretor de Relações com Investidores
10.502.676/0001-37;2020-01-01;3;102946;TERMELÉTRICA PERNAMBUCO III S.A.;Aguinaldo Alvares Gimenes de Jesus;Diretor Presidente
10.531.501/0001-58;2020-01-01;2;98543;CONC AUTO RAPOSO TAVARES S.A.;Gilson de Oliveira Carvalho;Diretor de Relações com Investidores
10.531.501/0001-58;2020-01-01;2;98543;CONC AUTO RAPOSO TAVARES S.A.;René Pinto da Silva;Diretor Presidente
10.571.175/0001-02;2020-01-01;4;102616;URBA DESENVOLVIMENTO URBANO S.A.;Érika Matsumoto;Diretor Presidente
10.571.175/0001-02;2020-01-01;4;102616;URBA DESENVOLVIMENTO URBANO S.A.;José Roberto Diniz Santos;Diretor de Relações com Investidores
10.608.405/0001-60;2020-01-01;12;99738;BARI SECURITIZADORA S.A.;Evaldo Leandro Perussolo;Diretor de Relações com Investidores
10.608.405/0001-60;2020-01-01;12;99738;BARI SECURITIZADORA S.A.;Luiz Carlos de Menezes;Diretor Presidente
10.608.405/0001-60;2020-01-01;12;99738;BARI SECURITIZADORA S.A.;Luiz Carlos de Menezes / Evaldo Leandro Perussolo;Diretor Presidente/Relações com Investidores
10.629.105/0001-68;2020-01-01;22;103769;PRIO S.A.;Roberto Bernardes Monteiro;Diretor Presidente/Relações com Investidores
10.635.691/0001-53;2020-01-01;1;95391;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;Ricardo de Souza Adenes;Diretor de Relações com Investidores
10.647.979/0001-48;2020-01-01;6;104639;CONC ROTA DAS BANDEIRAS S.A.;Herbert Adriano Quirino dos Santos;Diretor de Relações com Investidores
10.647.979/0001-48;2020-01-01;6;104639;CONC ROTA DAS BANDEIRAS S.A.;Douglas Longhi;Diretor Presidente
10.670.314/0001-55;2020-01-01;1;94624;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;José Pedro Guerreiro Bartolomeu;Diretor de Relações com Investidores
10.753.164/0001-43;2020-01-01;5;99082;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;Cristian de Almeida Fumagalli;Diretor de Relações com Investidores
10.753.164/0001-43;2020-01-01;5;99082;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;Milton Scatolini Menten;Diretor Presidente
10.760.260/0001-19;2020-01-01;15;103508;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;Leonel Dias de Andrade Neto;Diretor Presidente
10.760.260/0001-19;2020-01-01;15;103508;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;Maurício Teles Montilha;Diretor de Relações com Investidores
10.807.374/0001-77;2020-01-01;1;97783;BOA SAFRA SEMENTES S.A.;Marino Stefani Colpo;Diretor Presidente
10.807.374/0001-77;2020-01-01;1;97783;BOA SAFRA SEMENTES S.A.;José Sálvio Ferreira Moraes;Diretor de Relações com Investidores
10.835.932/0001-08;2020-01-01;10;103116;CIA ENERGETICA DE PERNAMBUCO - CELPE;Saulo Cabral e Silva;Diretor Presidente
10.835.932/0001-08;2020-01-01;10;103116;CIA ENERGETICA DE PERNAMBUCO - CELPE;Alex Sandro Monteiro Barbosa da Silva;Diretor de Relações com Investidores
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;Rui Juarez Klein;Diretor Presidente
10.841.050/0001-55;2020-01-01;10;104565;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;Luciano Louzane;Diretor de Relações com Investidores
10.851.805/0001-00;2020-01-01;4;103604;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;Carlos Alberto Ferreira da Silva;Diretor Presidente
10.851.805/0001-00;2020-01-01;4;103604;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;Daniel de Andrade Gomes;Diretor Presidente/Relações com Investidores
11.257.352/0001-43;2020-01-01;1;93955;BSI CAPITAL SECURITIZADORA S.A.;RICARDO ELSON DO CARMO;Diretor Presidente/Relações com Investidores
11.274.829/0001-07;2020-01-01;4;103821;COMPANHIA PAULISTA DE SECURITIZAÇÃO;Max Freddy Frauendorf;Diretor de Relações com Investidores
11.274.829/0001-07;2020-01-01;4;103821;COMPANHIA PAULISTA DE SECURITIZAÇÃO;Jorge Luiz Avila da Silva;Diretor Presidente
11.284.204/0001-18;2020-01-01;16;103553;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;Abrão Muszkat;Diretor Presidente
11.284.204/0001-18;2020-01-01;16;103553;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;David Leon Rubinsohn;Diretor de Relações com Investidores
11.421.994/0001-36;2020-01-01;6;103012;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;Milton Pilão Junior;Diretor Presidente
11.421.994/0001-36;2020-01-01;6;103012;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;Leonardo Roberto Pereira dos Santos;Diretor de Relações com Investidores
11.669.021/0001-10;2020-01-01;7;103825;ENAUTA PARTICIPAÇÕES S.A.;Sra. Paula Vasconcelos da Costa Côrte-Real;Diretor de Relações com Investidores
11.669.021/0001-10;2020-01-01;7;103825;ENAUTA PARTICIPAÇÕES S.A.;Sr. Lincoln Rumenos Guardado;Diretor Presidente
11.716.471/0001-17;2020-01-01;1;95183;TRX SECURITIZADORA S.A.;Luiz Augusto Faria do Amaral;Diretor Presidente
11.716.471/0001-17;2020-01-01;1;95183;TRX SECURITIZADORA S.A.;José Alves Neto;Diretor de Relações com Investidores
11.721.921/0001-60;2020-01-01;8;103968;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;Marcos Aurélio Couto;Diretor Presidente/Relações com Investidores
11.725.176/0001-27;2020-01-01;9;103323;BOA VISTA SERVIÇOS S.A.;Dirceu Jodas Gardel Filho;Diretor Presidente
11.725.176/0001-27;2020-01-01;9;103323;BOA VISTA SERVIÇOS S.A.;Isolírio Schoneborn;Diretor de Relações com Investidores
11.992.680/0001-93;2020-01-01;15;104749;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;Bruno Ferreira Blatt;Diretor Presidente
11.992.680/0001-93;2020-01-01;15;104749;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;Frederico de Aguiar Oldani;Diretor de Relações com Investidores
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;Diego Paixão Nossa Villar;Diretor Presidente
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;Marcello Winik Dubeux;Diretor de Relações com Investidores
12.091.809/0001-55;2020-01-01;8;100714;BRAVA ENERGIA S.A.;Ricardo Rodrigues Savini;Diretor Presidente
12.091.809/0001-55;2020-01-01;8;100714;BRAVA ENERGIA S.A.;Rodrigo Pizarro Lavalle da Silva;Diretor de Relações com Investidores
12.108.897/0001-50;2020-01-01;9;104779;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;Sammy Birmarcker;Diretor Presidente/Relações com Investidores
12.130.744/0001-00;2020-01-01;5;100899;TRUE SECURITIZADORA S.A.;Arley Custódio Fonseca;Diretor Presidente/Relações com Investidores
12.139.922/0001-63;2020-01-01;1;93612;OCTANTE SECURITIZADORA S.A.;Jeniffer Kalaisa Padilha;Diretor Presidente
12.139.922/0001-63;2020-01-01;1;93612;OCTANTE SECURITIZADORA S.A.;Guilherme Antonio Muriano da Silva;Diretor de Relações com Investidores
12.181.987/0001-77;2020-01-01;8;104089;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;Juliano Melnick;Diretor Presidente
12.181.987/0001-77;2020-01-01;8;104089;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;Vinícius Ottone Mastrorosa;Diretor de Relações com Investidores
12.261.588/0001-16;2020-01-01;1;95214;POLO CAPITAL SECURITIZADORA S.A;Carlos Eduardo Parente de Oliveira Alves;Diretor Presidente
12.261.588/0001-16;2020-01-01;1;95214;POLO CAPITAL SECURITIZADORA S.A;Mariano Augusto Cristóvão de Andrade;Diretor de Relações com Investidores
12.300.288/0001-07;2020-01-01;9;104815;NORTE ENERGIA S.A.;Paulo Roberto Ribeiro Pinto;Diretor Presidente
12.300.288/0001-07;2020-01-01;9;104815;NORTE ENERGIA S.A.;Luiz Fernando Rolla;Diretor de Relações com Investidores
12.320.349/0001-90;2020-01-01;1;94933;ORE  SECURITIZADORA SA;Bruce Thomas Philips;Diretor Presidente
12.320.349/0001-90;2020-01-01;1;94933;ORE  SECURITIZADORA SA;José Eduardo Queiroz de Freitas;Diretor de Relações com Investidores
12.489.315/0001-23;2020-01-01;2;99293;FERREIRA GOMES ENERGIA S.A.;Marcelo Patrício Fernandes Costa;Diretor de Relações com Investidores
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;Bruno Vilela Cunha;Diretor Presidente
12.528.708/0001-07;2020-01-01;10;103623;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;Bruno Lolli;Diretor de Relações com Investidores
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Izabel Cristina Andriotti Cruz de Oliveira;Diretor Presidente
12.648.266/0001-24;2020-01-01;9;96882;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Thiago da Costa Silva;Diretor de Relações com Investidores
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;Fabio Abreu Schettino;Diretor Presidente
12.648.327/0001-53;2020-01-01;18;104716;HIDROVIAS DO BRASIL S.A.;André Kinjo Kubota;Diretor de Relações com Investidores
12.827.269/0001-25;2020-01-01;1;95591;HRH ILHA DO SOL EMPREENDIMENTOS IMOBILIÁRIOS SPE S/A;Fábio Sampaio Neri;Diretor Presidente
12.827.269/0001-25;2020-01-01;1;95591;HRH ILHA DO SOL EMPREENDIMENTOS IMOBILIÁRIOS SPE S/A;Bernardo Luiz Paludo Sperandio;Diretor de Relações com Investidores
12.919.786/0001-24;2020-01-01;3;103806;TCP TERMINAL DE CONTEINERES DE PARANAGUA SA;Shenglan Yao;Diretor de Relações com Investidores
12.919.786/0001-24;2020-01-01;3;103806;TCP TERMINAL DE CONTEINERES DE PARANAGUA SA;Haisheng Shi;Diretor Presidente
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;Ubirajara Cardoso da Rocha Neto;Diretor Presidente
12.979.898/0001-70;2020-01-01;4;104816;FORTE SECURITIZADORA S.A.;Rodrigo Luiz Camargo Ribeiro;Diretor de Relações com Investidores
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;HELOM OLIVEIRA DA SILVA;Diretor Presidente
13.009.717/0001-46;2020-01-01;22;103017;BCO ESTADO DE SERGIPE S.A. - BANESE;ALESSIO DE OLIVEIRA REZENDE;Diretor de Relações com Investidores
13.017.462/0001-63;2020-01-01;2;97252;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;Mauricio Perez Botelho;Diretor de Relações com Investidores
13.017.462/0001-63;2020-01-01;2;97252;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;Roberto Carlos Pereira Currais;Diretor Presidente
13.217.485/0001-11;2020-01-01;10;104632;GRUPO SBF S.A.;José Luís Magalhães Salazar;Diretor de Relações com Investidores
13.217.485/0001-11;2020-01-01;10;104632;GRUPO SBF S.A.;Pedro de Souza Zemel;Diretor Presidente
13.349.677/0001-81;2020-01-01;1;95427;REIT SECURITIZADORA S/A;SAMUEL ALBINO DA SILVA;Diretor de Relações com Investidores
13.349.677/0001-81;2020-01-01;1;95427;REIT SECURITIZADORA S/A;BRUNO PATRICIO BRAGA DO RIO;Diretor Presidente
13.444.994/0001-87;2020-01-01;4;102121;MLOG S.A.;Gustavo Barbeito de Vasconcellos Lantimant Lacerda;Diretor de Relações com Investidores
13.444.994/0001-87;2020-01-01;4;102121;MLOG S.A.;Elias David Nigri;Diretor Presidente
13.457.942/0001-45;2020-01-01;2;95226;RIVA INCORPORADORA S.A;Paulo Antônio Corrêa de Assis;Diretor Presidente
13.457.942/0001-45;2020-01-01;2;95226;RIVA INCORPORADORA S.A;Paulo Henrique Martins de Sousa;Diretor de Relações com Investidores
13.483.537/0001-00;2020-01-01;2;99279;BRASIL SECURITIZADORA S/A;Carlos Hugo Dequêch;Diretor Presidente/Relações com Investidores
13.574.594/0001-96;2020-01-01;22;103639;ZAMP SA;Iuri de Araújo Miranda;Diretor Presidente
13.574.594/0001-96;2020-01-01;22;103639;ZAMP SA;Gabriel Magalhães da Rocha Guimarães;Diretor de Relações com Investidores
13.584.310/0001-42;2020-01-01;2;95720;SUGOI S.A.;Ronaldo Yoshio Akagui;Diretor Presidente
13.584.310/0001-42;2020-01-01;2;95720;SUGOI S.A.;Felipe Tavares de Barros;Diretor de Relações com Investidores
14.110.585/0001-07;2020-01-01;7;103579;MÉLIUZ S.A.;Israel Fernandes Salmen;Diretor Presidente
14.110.585/0001-07;2020-01-01;7;103579;MÉLIUZ S.A.;Luciano Cardoso Valle;Diretor de Relações com Investidores
