CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
04.200.649/0001-07;2022-01-01;11;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;119182;2022-08-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119182
04.200.649/0001-07;2022-01-01;12;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;120134;2022-08-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120134
04.200.649/0001-07;2022-01-01;13;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;120202;2022-08-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120202
04.200.649/0001-07;2022-01-01;14;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;120278;2022-08-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120278
04.200.649/0001-07;2022-01-01;15;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;120542;2022-09-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120542
04.200.649/0001-07;2022-01-01;16;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;120742;2022-09-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120742
04.200.649/0001-07;2022-01-01;17;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;120803;2022-09-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120803
04.200.649/0001-07;2022-01-01;18;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;120855;2022-10-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120855
04.200.649/0001-07;2022-01-01;19;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;120859;2022-10-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120859
04.200.649/0001-07;2022-01-01;20;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;121059;2022-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121059
04.200.649/0001-07;2022-01-01;21;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;121105;2022-10-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121105
04.200.649/0001-07;2022-01-01;22;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;121123;2022-10-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121123
04.200.649/0001-07;2022-01-01;23;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;121154;2022-10-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121154
04.200.649/0001-07;2022-01-01;24;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;121306;2022-11-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121306
04.200.649/0001-07;2022-01-01;25;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;121381;2022-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121381
04.200.649/0001-07;2022-01-01;26;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;121511;2022-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121511
04.200.649/0001-07;2022-01-01;27;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;121872;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121872
04.200.649/0001-07;2022-01-01;28;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;122234;2022-11-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122234
04.200.649/0001-07;2022-01-01;29;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;122558;2022-12-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122558
04.200.649/0001-07;2022-01-01;30;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;122673;2022-12-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122673
04.200.649/0001-07;2022-01-01;31;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;122687;2022-12-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122687
04.200.649/0001-07;2022-01-01;32;COMPANHIA PROVINCIA DE SECURITIZACAO;019429;FRE NOVO;122894;2023-01-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122894
04.233.319/0001-18;2022-01-01;1;NCF PARTICIPAÇÕES S/A;024015;FRE NOVO;116089;2022-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116089
04.233.319/0001-18;2022-01-01;2;NCF PARTICIPAÇÕES S/A;024015;FRE NOVO;116992;2022-06-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116992
04.233.319/0001-18;2022-01-01;3;NCF PARTICIPAÇÕES S/A;024015;FRE NOVO;120897;2022-10-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120897
04.233.319/0001-18;2022-01-01;4;NCF PARTICIPAÇÕES S/A;024015;FRE NOVO;123383;2023-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123383
04.233.319/0001-18;2022-01-01;5;NCF PARTICIPAÇÕES S/A;024015;FRE NOVO;124097;2023-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=124097
04.368.898/0001-06;2022-01-01;1;COPEL DISTRIBUIÇÃO S.A.;026808;FRE NOVO;112945;2022-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112945
04.368.898/0001-06;2022-01-01;2;COPEL DISTRIBUIÇÃO S.A.;026808;FRE NOVO;115606;2022-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115606
04.368.898/0001-06;2022-01-01;3;COPEL DISTRIBUIÇÃO S.A.;026808;FRE NOVO;125893;2023-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125893
04.370.282/0001-70;2022-01-01;1;COPEL GERAÇÃO E TRANSMISSÃO S.A.;024740;FRE NOVO;116471;2022-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116471
04.370.282/0001-70;2022-01-01;2;COPEL GERAÇÃO E TRANSMISSÃO S.A.;024740;FRE NOVO;116849;2022-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116849
04.370.282/0001-70;2022-01-01;3;COPEL GERAÇÃO E TRANSMISSÃO S.A.;024740;FRE NOVO;124471;2023-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=124471
04.370.282/0001-70;2022-01-01;4;COPEL GERAÇÃO E TRANSMISSÃO S.A.;024740;FRE NOVO;125327;2023-04-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125327
04.370.282/0001-70;2022-01-01;5;COPEL GERAÇÃO E TRANSMISSÃO S.A.;024740;FRE NOVO;125901;2023-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125901
04.423.567/0001-21;2022-01-01;1;ENEVA S.A;021237;FRE NOVO;115892;2022-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115892
04.423.567/0001-21;2022-01-01;2;ENEVA S.A;021237;FRE NOVO;117042;2022-06-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=117042
04.423.567/0001-21;2022-01-01;3;ENEVA S.A;021237;FRE NOVO;117140;2022-06-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=117140
04.423.567/0001-21;2022-01-01;4;ENEVA S.A;021237;FRE NOVO;118346;2022-07-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118346
04.423.567/0001-21;2022-01-01;5;ENEVA S.A;021237;FRE NOVO;119161;2022-08-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119161
04.423.567/0001-21;2022-01-01;6;ENEVA S.A;021237;FRE NOVO;120970;2022-10-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120970
04.423.567/0001-21;2022-01-01;7;ENEVA S.A;021237;FRE NOVO;121529;2022-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121529
04.423.567/0001-21;2022-01-01;8;ENEVA S.A;021237;FRE NOVO;122607;2022-12-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122607
04.423.567/0001-21;2022-01-01;9;ENEVA S.A;021237;FRE NOVO;122614;2022-12-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122614
04.423.567/0001-21;2022-01-01;10;ENEVA S.A;021237;FRE NOVO;122884;2023-01-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122884
04.423.567/0001-21;2022-01-01;11;ENEVA S.A;021237;FRE NOVO;122924;2023-01-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122924
04.423.567/0001-21;2022-01-01;12;ENEVA S.A;021237;FRE NOVO;123380;2023-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123380
04.423.567/0001-21;2022-01-01;13;ENEVA S.A;021237;FRE NOVO;124128;2023-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=124128
04.423.567/0001-21;2022-01-01;14;ENEVA S.A;021237;FRE NOVO;124338;2023-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=124338
04.423.567/0001-21;2022-01-01;15;ENEVA S.A;021237;FRE NOVO;126196;2023-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126196
04.423.567/0001-21;2022-01-01;16;ENEVA S.A;021237;FRE NOVO;127167;2023-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127167
04.423.567/0001-21;2022-01-01;17;ENEVA S.A;021237;FRE NOVO;127252;2023-05-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127252
04.437.534/0001-30;2022-01-01;1;LOCAMÉRICA RENT-A-CAR S.A.;021555;FRE NOVO;116340;2022-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116340
04.437.534/0001-30;2022-01-01;2;LOCAMÉRICA RENT-A-CAR S.A.;021555;FRE NOVO;120127;2022-08-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120127
04.437.534/0001-30;2022-01-01;3;LOCAMÉRICA RENT-A-CAR S.A.;021555;FRE NOVO;120356;2022-08-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120356
04.437.534/0001-30;2022-01-01;4;LOCAMÉRICA RENT-A-CAR S.A.;021555;FRE NOVO;120398;2022-09-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120398
04.437.534/0001-30;2022-01-01;5;LOCAMÉRICA RENT-A-CAR S.A.;021555;FRE NOVO;120718;2022-09-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120718
04.437.534/0001-30;2022-01-01;6;LOCAMÉRICA RENT-A-CAR S.A.;021555;FRE NOVO;120918;2022-10-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120918
04.437.534/0001-30;2022-01-01;7;LOCAMÉRICA RENT-A-CAR S.A.;021555;FRE NOVO;122063;2022-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122063
04.437.534/0001-30;2022-01-01;8;LOCAMÉRICA RENT-A-CAR S.A.;021555;FRE NOVO;122260;2022-11-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122260
04.437.534/0001-30;2022-01-01;9;LOCAMÉRICA RENT-A-CAR S.A.;021555;FRE NOVO;122564;2022-12-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122564
04.437.534/0001-30;2022-01-01;10;LOCAMÉRICA RENT-A-CAR S.A.;021555;FRE NOVO;123339;2023-02-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123339
04.739.720/0001-24;2022-01-01;1;USINA TERMELÉTRICA PAMPA SUL S.A.;024945;FRE NOVO;116120;2022-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116120
04.752.991/0001-10;2022-01-01;1;BIOMM S.A.;019305;FRE NOVO;116191;2022-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116191
04.752.991/0001-10;2022-01-01;2;BIOMM S.A.;019305;FRE NOVO;118360;2022-07-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118360
04.752.991/0001-10;2022-01-01;3;BIOMM S.A.;019305;FRE NOVO;121338;2022-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121338
04.752.991/0001-10;2022-01-01;4;BIOMM S.A.;019305;FRE NOVO;122424;2022-11-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122424
04.752.991/0001-10;2022-01-01;5;BIOMM S.A.;019305;FRE NOVO;122784;2022-12-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122784
04.752.991/0001-10;2022-01-01;6;BIOMM S.A.;019305;FRE NOVO;123569;2023-02-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123569
04.752.991/0001-10;2022-01-01;7;BIOMM S.A.;019305;FRE NOVO;124340;2023-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=124340
04.752.991/0001-10;2022-01-01;8;BIOMM S.A.;019305;FRE NOVO;124617;2023-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=124617
04.752.991/0001-10;2022-01-01;9;BIOMM S.A.;019305;FRE NOVO;126082;2023-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126082
04.821.041/0001-08;2022-01-01;1;METALFRIO SOLUTIONS S.A.;020613;FRE NOVO;116556;2022-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116556
04.821.041/0001-08;2022-01-01;2;METALFRIO SOLUTIONS S.A.;020613;FRE NOVO;120936;2022-10-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120936
04.821.041/0001-08;2022-01-01;3;METALFRIO SOLUTIONS S.A.;020613;FRE NOVO;122589;2022-12-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122589
04.895.728/0001-80;2022-01-01;1;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;018309;FRE NOVO;116600;2022-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116600
04.895.728/0001-80;2022-01-01;2;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;018309;FRE NOVO;122947;2023-01-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122947
04.895.728/0001-80;2022-01-01;3;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;018309;FRE NOVO;122980;2023-01-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122980
04.895.728/0001-80;2022-01-01;4;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;018309;FRE NOVO;123095;2023-01-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123095
04.895.728/0001-80;2022-01-01;5;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;018309;FRE NOVO;125911;2023-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125911
04.895.728/0001-80;2022-01-01;6;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;018309;FRE NOVO;127135;2023-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127135
04.902.979/0001-44;2022-01-01;1;BCO AMAZONIA S.A.;000922;FRE NOVO;116443;2022-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116443
04.902.979/0001-44;2022-01-01;2;BCO AMAZONIA S.A.;000922;FRE NOVO;116514;2022-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116514
04.902.979/0001-44;2022-01-01;3;BCO AMAZONIA S.A.;000922;FRE NOVO;116850;2022-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116850
04.902.979/0001-44;2022-01-01;4;BCO AMAZONIA S.A.;000922;FRE NOVO;118198;2022-06-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118198
04.902.979/0001-44;2022-01-01;5;BCO AMAZONIA S.A.;000922;FRE NOVO;120179;2022-08-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120179
04.902.979/0001-44;2022-01-01;6;BCO AMAZONIA S.A.;000922;FRE NOVO;120617;2022-09-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120617
04.902.979/0001-44;2022-01-01;7;BCO AMAZONIA S.A.;000922;FRE NOVO;122661;2022-12-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122661
04.902.979/0001-44;2022-01-01;8;BCO AMAZONIA S.A.;000922;FRE NOVO;122860;2023-01-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122860
04.902.979/0001-44;2022-01-01;9;BCO AMAZONIA S.A.;000922;FRE NOVO;123133;2023-01-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123133
04.902.979/0001-44;2022-01-01;10;BCO AMAZONIA S.A.;000922;FRE NOVO;123745;2023-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123745
04.902.979/0001-44;2022-01-01;11;BCO AMAZONIA S.A.;000922;FRE NOVO;127107;2023-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127107
04.912.242/0001-02;2022-01-01;1;PORTUENSE FERRAGENS S/A;009717;FRE NOVO;115915;2022-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115915
04.913.711/0001-08;2022-01-01;1;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;116256;2022-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=116256
04.913.711/0001-08;2022-01-01;2;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;118304;2022-07-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118304
04.913.711/0001-08;2022-01-01;3;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;118429;2022-07-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118429
04.913.711/0001-08;2022-01-01;4;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;118660;2022-07-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118660
04.913.711/0001-08;2022-01-01;5;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;120568;2022-09-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120568
04.913.711/0001-08;2022-01-01;6;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;120874;2022-10-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120874
04.913.711/0001-08;2022-01-01;7;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;122334;2022-11-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122334
04.913.711/0001-08;2022-01-01;8;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;122767;2022-12-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122767
04.913.711/0001-08;2022-01-01;9;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;123024;2023-01-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123024
04.913.711/0001-08;2022-01-01;10;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;123098;2023-01-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123098
04.913.711/0001-08;2022-01-01;11;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;123169;2023-01-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123169
04.913.711/0001-08;2022-01-01;12;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;123385;2023-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123385
04.913.711/0001-08;2022-01-01;13;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;123659;2023-02-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123659
04.913.711/0001-08;2022-01-01;14;BCO ESTADO DO PARA S.A.;001171;FRE NOVO;123929;2023-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123929
