CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
60.872.504/0001-23;2022-01-01;15;127205;ITAU UNIBANCO HOLDING S.A.;115090;PricewaterhouseCoopers Auditores Independentes Ltda.;;61562112000120;002879;Nacional;2021-01-01;;;1. Auditoria das nossas demonstrações contábeis consolidadas anuais, à revisão das nossas demonstrações contábeis trimestrais, bem como à auditoria e revisão das demonstrações contábeis das nossas subsidiárias, serviços referentes à emissão de confort letters em ofertas de títulos e valores mobiliários, emissão de relatórios exigidos por órgãos reguladores e auditoria de controles internos referentes às exigências da Lei Sarbanes-Oxley 2. Trabalhos de asseguração independente sobre controles internos, inclusive sobre certos serviços prestados a clientes relatório de sustentabilidade, relatório MD&A (Management Discussion & Analysis) e Relatório Anual Integrado certos compromissos assumidos com reguladores cumprimento de covenants financeiros e diligências contábeis 3. Revisão sobre cálculos e liquidação de impostos e aderência a normativa tributária 4. Aquisição de treinamento, consultoria de gerenciamento de riscos de sistema implementado em subsidiária, diagnóstico sobre a adequação de controles internos e aquisição de materiais técnicos.;A remuneração dos auditores independentes relativa ao último exercício social, findo em 31.12.2021 corresponde ao montante de R$ 81.658 mil que englobam os valores referentes aos serviços de auditoria e relacionados à auditoria R$ 80.008 mil e outros serviços R$ 1.650 mil.;Não aplicável, pois não houve a substituição do auditor independente;Não aplicável, pois não houve a substituição do auditor independente
60.884.319/0001-59;2022-01-01;1;114844;NORDON INDUSTRIAS METALURGICAS S.A.;103818;MULLER & PREI AUDITORES INDEPENDENTES S/S;;12018605000199;011428;Nacional;2022-01-01;;;Honorários relativos a serviços de auditoria externa, exlusivamente.;R$ 48.000,00 (quarenta e oito mil reais) referente ao exercício de 2022.;Art. 31 da Instrução CVM 308/99 - Rotatividade dos Auditores;Não houve discordãncia.
60.894.730/0001-05;2022-01-01;15;126081;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;114356;PricewaterhouseCoopers Auditores Independentes;;61562112000554;002879;Nacional;2017-02-06;;;Em relação aos 3 últimos exercícios sociais: Exame de auditoria das Demonstrações Financeiras e revisão limitada das Informações Trimestrais - ITR da Companhia e suas empresas controladas (Controladora e Consolidado), preparadas de acordo com as práticas contábeis adotadas no Brasil e IFRS. Revisão das bases de cálculo do Imposto de Renda Pessoa Jurídica - IRPJ e da Contribuição Social sobre o Lucro Líquido - CSLL, da Contribuição ao Programa de Integração Social - PIS e da Contribuição para Financiamento da Seguridade Social - COFINS da Companhia e suas empresas controladas.;2021: A remuneração dos auditores independentes no último exercício social para as Empresas Usiminas foi de R$2.178 mil, relativos aos honorários de serviços de auditoria. As Empresas Usiminas não contrataram outros serviços dos seus auditores independentes não relacionados à auditoria externa das suas demonstrações financeiras no último exercício social.2020: A remuneração dos auditores independentes no último exercício social para as Empresas Usiminas foi de R$2.083 mil, relativos aos honorários de serviços de auditoria. As Empresas Usiminas não contrataram outros serviços dos seus auditores independentes não relacionados à auditoria externa das suas demonstrações financeiras no último exercício social.2019: A remuneração dos auditores independentes no último exercício social para as Empresas Usiminas foi de R$2.040 mil, relativos aos honorários de serviços de auditoria. As Empresas Usiminas não contrataram outros serviços dos seus auditores independentes não relacionados à auditoria externa das suas demonstrações financeiras no último exercício social.;N/A;Não aplicável.
60.894.730/0001-05;2022-01-01;15;126081;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;114357;KPMG Auditores Independentes Ltda.;;57755217000129;004189;Nacional;2022-01-01;;;Exame de auditoria das Demonstrações Financeiras e revisão limitada das Informações Trimestrais - ITR da Companhia e suas empresas controladas (Controladora e Consolidado), preparadas de acordo com as práticas contábeis adotadas no Brasil e IFRS.Revisão das bases de cálculo do Imposto de Renda Pessoa Jurídica - IRPJ e da Contribuição Social sobre o Lucro Líquido - CSLL, da Contribuição ao Programa de Integração Social - PIS e da Contribuição para Financiamento da Seguridade Social - COFINS da Companhia e suas empresas controladas.;A remuneração dos auditores independentes no exercício social de 2022 para as Empresas Usiminas será de R$2.077 mil, relativos aos honorários de serviços de auditoria. As Empresas Usiminas não contrataram outros serviços dos seus auditores independentes não relacionados à auditoria externa das suas demonstrações financeiras no último exercício social.;Rodízio de auditores previsto no art. 31 da Resolução  CVM 23/2021.;Não Aplicável
60.933.603/0001-78;2022-01-01;5;126176;CESP - CIA ENERGETICA DE SAO PAULO;114446;Pricewaterhouse Coopers Auditores Independentes ("PwC");;61562112000988;002879;Nacional;2019-04-30;;;Serviços de auditoria independente das Informações Trimestrais e Demonstrações Financeiras Anuais, referentes aos exercícios sociais encerrados em 31 de dezembro de 2019, 2020 e 2021.;A remuneração percebida pelos serviços de auditoria independente das Informações Trimestrais e Demonstrações Financeiras Anuais prestados no exercício social de 2021 foi R$ 573.999,96.;Não aplicável;Não aplicável
61.022.042/0001-18;2022-01-01;11;125535;CONSTRUTORA ADOLPHO LINDENBERG S.A.;113738;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2013-01-01;;;Auditoria das Demonstrações Financeiras, Revisão Especial das Informações Trimestrais - ITR e Revisão dos Controles Internos e Ambiente de Informática atualmente em utilização.;Referente aos serviços de Auditoria e Revisão das Demonstrações Financeiras os valores pagos foram: para o exercicio de2014 R$ 96 mil, para o exercício de 2015 R$ 111 mil, para o exercício de 2016 R$ 120 mil e para o exercício de 2017 R$ 126 mil.;Artigo 31 da Instrução CVM n.º 308, de 14 de maio de 1999, que determina a rotatividade dos auditores independentes a cada período consecutivo de cinco anos.;Não aplicavel
61.022.042/0001-18;2022-01-01;11;125535;CONSTRUTORA ADOLPHO LINDENBERG S.A.;113739;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2018-01-01;;;Auditoria das Demonstrações Financeiras, Revisão Especial das Informações Trimestrais - ITR e Revisão dos Controles Internos e Ambiente de Informática atualmente em utilização.;Referente aos serviços de Auditoria e Revisão das Demonstrações Financeiras os valores para o exercício de 2018 foram R$101 mil, para o exercício de 2019 R$107 mil, para o exercício de 2020 R$150 mil, para o exercício de 2021 R$165 mil e para o exercício de 2022 R$182 mil.;Artigo 31 da Instrução CVM n.º 308, de 14 de maio de 1999, que determina a rotatividade dos auditores independentes a cadaperíodo consecutivo de cinco anos.;
61.022.042/0001-18;2022-01-01;11;125535;CONSTRUTORA ADOLPHO LINDENBERG S.A.;113740;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2023-04-13;;;Auditoria das Demonstrações Financeiras, Revisão Especial das Informações Trimestrais a Anuais - ITR/DFP;O valor a ser pago referente aos serviços de Auditoria e Revisão das Demonstrações Financeiras para o exercicio de 2023 é de R$ 176 mil.;Artigo 31 da Instrução CVM n.º 308, de 14 de maio de 1999, que determina a rotatividade dos auditores independentes a cadaperíodo consecutivo de cinco anos.;Não Aplicável.
61.065.298/0001-02;2022-01-01;3;123309;MANGELS INDUSTRIAL S.A.;111802;KPMG Auditores Independentes Ltda.;;57755217000129;004189;Nacional;2021-01-01;;;Execução de serviços de auditoria, com a finalidade de emitir de relatório de auditoria, de acordo com as normas brasileiras e internacionais contemplando o balanço patrimonial individual e consolidado e as demonstrações individuais e consolidadas do resultado abrangente das mutações do patrimônio líquido e dos fluxos de caixa.;R$ 372.750,00;Troca periódica da auditoria externa.;N/A
61.065.751/0001-80;2022-01-01;9;125757;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;113950;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2019-04-30;;;Prestação de serviços de Auditoria das demonstrações contábeis individuais e consolidadas e exame das informações trimestrais e anuais.;Honorários relativos a serviços de auditoria externa - R$ 419.825,07;n/a;n/a
61.065.751/0001-80;2022-01-01;9;125757;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;113951;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2020-04-30;;;Prestação de serviços de Auditoria das demonstrações contábeis individuais e consolidadas e exame das informações trimestrais e anuais.;Honorários relativos a serviços de auditoria externa - R$ 332.361,52;n/a;n/a
61.065.751/0001-80;2022-01-01;9;125757;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;113952;BDO RCS AUDITORES INDEPENDENTES;;54276936000179;010324;Nacional;2021-01-11;;;Prestação de serviços de Auditoria das demonstrações contábeis individuais e consolidadas e exame das informações trimestrais e anuais.;Honorários relativos a serviços de auditoria externa - R$ 295.000,00 (líquido de impostos);Rotatividade obrigatória dos auditores independentes;n/a
61.065.751/0001-80;2022-01-01;9;125757;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;113953;RSM BRASIL AUDITORES INDEPENDENTES;;16549480000184;011878;Nacional;2022-04-06;;;Prestação de serviços de Auditoria das demonstrações contábeis individuais e consolidadas e exame das informações trimestrais e anuais.;Honorários relativos a serviços de auditoria externa - R$ 240.000,00;Redução de despesas;n/a
61.079.117/0001-05;2022-01-01;16;127160;ALPARGATAS S.A.;115029;KPMG Auditores Independentes S.S.;;57755217000129;004189;Nacional;2017-04-10;;;A KPMG foi contratada para: (i) auditoria das demonstrações financeiras individuais e consolidadas Companhia elaboradas de acordo com as práticas contábeis adotadas no Brasil e com as normas internacionais de relatório financeiro (IFRS), emitidas pelo International Accounting Standards Board (IASB), referentes aos exercícios sociais encerrados em 31 de dezembro de 2019 e 2020, e revisão das informações financeiras intermediárias individuais e consolidadas da Companhia, referentes aos trimestres encerrados em 31 de março, 30 de junho e 30 de setembro de 2019 e 2020 (ii) execução de procedimentos pré-acordados em relação a oferta pública de ações da Companhia e (iii) auditoria dos ajustes de operações descontinuadas referentes ao exercício sócial encerrado em 31 de dezembro de 2020 a fim de refletir de forma retrospectiva a venda da Osklen.;No exercício social encerrado em 31 de dezembro de 2021, a KPMG recebeu honorários que totalizam R$378,6 mil, relativos ao serviço "(i)" descritos acima.;Por questões comerciais e em atendimento ao art. 31 da Resolução CVM 23/2021, o Conselho de Administração aprovou a contratação da PricewaterhouseCoopers Auditores independentes em substituição à KPMG Auditores Independentes.;Não houve discordância por parte do auditor.
61.079.117/0001-05;2022-01-01;16;127160;ALPARGATAS S.A.;115030;PricewaterhouseCoopers Auditores Independentes Ltda.;;61562112000120;002879;Nacional;2021-03-31;;;A PwC foi contratada para: (i) auditoria das demonstrações financeiras individuais e consolidadas da Companhia elaboradas de acordo com as práticas contábeis adotadas no Brasil e normas internacionais (IFRS), referentes ao exercício social encerrado em 31 de dezembro de 2021 e (ii) prestação de serviços no âmbito de preparação para realização de oferta pública de ações da Companhia.;No exercício social encerrado em 31 de dezembro de 2021, a PwC recebeu honorários que totalizam R$1.085,1 mil, relativo aos serviços de auditoria externa prestados à Companhia e suas controladas.;Não houve substituição.;Não houve substituição.
61.080.313/0001-91;2022-01-01;1;124395;COBRASMA S.A.;112676;MACSO LEGATE  AUDITORES INDEPENDENTES;;23037018000163;012432;Nacional;2020-01-01;;;Examinar as demonstrações contábeis da sociedade, compreendendo as Informações Trimestrais - ITR , o Balanço Patrimonial e as respectivas demonstrações de resultado, das mutações do patrimônio liquido e dos fluxos de caixa, incluindo as respectivas notas explicativas, com o objetivo de expressar uma opinião sobre essas demonstrações contábeis.;R$ 48.000,00 (QUARENTA E OITO MIL REAIS);não se aplica;MACSO LEGATE  AUDITORES INDEPENDENTES
61.082.004/0001-50;2022-01-01;3;126663;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;114615;Tríade Auditores Independentes;;60902798000199;004987;Nacional;2016-01-01;2017-12-31;;Revisão das informações intermediárias trimestrais (ITRs) de 31/03, 30/06/ e 30/09 de 2016 e 2017.Auditoria completa das informações contábeis individuais e consolidadas de 31/12 de 2016 e 2017.;Contrato válido por 2 anos = R$ 222.912,00;Rotatividade de auditoria.;Não há.
61.082.004/0001-50;2022-01-01;3;126663;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;114616;PGBR Rodyo's Auditores Independentes S.S.;;60881356000103;003336;Nacional;2018-01-01;;;Revisão especial das informações trimestrais (ITRs) de 31/03, 30/06, 30/09 de 2018.Auditoria completa das demonstrações financeiras individuais e consolidadas da companhia para o exercício findo em31/12/2018.;Contrato para 1 ano - R$ 116.040,00;Não houve substituação.;Não há.
61.082.004/0001-50;2022-01-01;3;126663;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;114617;PGBR Rodyo's Auditores Independentes S.S.;;60881356000103;003336;Nacional;2019-01-01;;;Revisão especial das informações trimestrais ITR´s findos em  31/03/2019, 30/06/2019, 30/09/2019 e auditoria completa das demonstrações financeiras, individuais e consolidadas, para o exercício findo em 31/12/2019.;Contrato de 1 ano R$ 116.040,00;Não houve substituição.;Não há.
61.082.004/0001-50;2022-01-01;3;126663;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;114618;PGBR Rodyo's Auditores Independentes S.S.;;60881356000103;003336;Nacional;2020-04-03;;;Revisão especial das informações trimestrais ITR´s findos em 31/03/2020, 30/06/2020, 30/09/2020 e auditoria completa das demonstrações financeiras, individuais e consolidadas, para o exercício findo em 31/12/2020;Contrato de 1 ano - R$ 116.040,00;Não houve substituição;Não há
61.082.004/0001-50;2022-01-01;3;126663;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;114619;PGBR Rodyo's Auditores Independentes S.S.;;60881356000103;003336;Nacional;2021-04-05;;;Revisão das informações trimestrais ITR´s findos em 31/03/2021, 30/06/2021,30/09/2021 e auditoria das Demonstrações Financeiras individuais e consolidadas, para o ecercício findo em 31/12/2021.;Contrato de 1 ano - R$ 116.040,00;Não houve substituição;Não há
61.082.004/0001-50;2022-01-01;3;126663;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;114620;PGBR Rodyo's Auditores Independentes S.S.;;60881356000103;003336;Nacional;2022-03-24;;;Revisão das informações trimestrais, Revisão Fiscal e RH, Avaliação de Controles Internos, Planej.e preparação de circularização, acompanhamento de inventário de estoque 2022 e exame do balanço patrimonial 2022;127.200,00;;
61.088.894/0001-08;2022-01-01;3;126488;CAMBUCI S.A.;114564;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2015-04-01;2016-05-06;;A KPMG Auditores Independentes foi contratada para a realizar auditoria e emitir relatóriosobre as Demonstrações Financeiras individuais e consolidadas da Companhia a partir do primeiro ITR 2015;A KPMG Auditores Independentes recebera uma remuneracao 225.000 ( Duzentos e vinte e cinco reais) liquido de tributos;A referida mudança de auditores independentes dar-se-á por termino do contrato de prestação de serviços entre as partes.;n/a
61.088.894/0001-08;2022-01-01;3;126488;CAMBUCI S.A.;114565;SAX AUDITORES INDEPENDENTES;;09253880000182;010880;Nacional;2016-05-09;;;A Sax Auditores Independentes foi contratada para a realizar auditoria e emitir relatóriosobre as Demonstrações Financeiras individuais e consolidadas da Companhia, com início no ITR de 31/03/2016.;A Sax Auditores Independentes recebera uma remuneração 228.000 (Duzentos e vinte e oito mil reais) liquido de tributos para os trabalhos de auditoria das demonstrações contábeis do exercício de 2019;A substituição visa atender ao disposto no artigo 31 da Instrução CVM nº 308/99, o qual determina a rotatividade dos auditores Independentes a cada 5 anos, e contou com a anuência da SAX Auditores Independentes S.S.;n/a
61.088.894/0001-08;2022-01-01;3;126488;CAMBUCI S.A.;114566;GF AUDITORES INDEPENDETES;;10448113000108;011320;Nacional;2020-04-13;;;A GF Auditores Independentes foi cotnratada para realizar auditoria e emitir relatório sobre as Demonstrações Financerias Individuais e Consolidadas da Companhia, para o exercício social encerrado em 31 de dezembro de 2020. Os trabalhos da GF Auditores Independentes terão início com a revisão das informações trimestrais da Companhia referente ao primeiro trimestre de 2020.A GF Auditores Independentes foi cotnratada para realizar auditoria e emitir relatório sobre as Demonstrações Financerias Individuais e Consolidadas da Companhia, para o exercício social encerrado em 31 de dezembro de 2021. Os trabalhos da GF Auditores Independentes terão início com a revisão das informações trimestrais da Companhia referente ao primeiro trimestre de 2021.;A remuneração total dos auditores independentes relativa ao exercício social encerrado em 31 de dezembro de 2020 será de R$ 236.400,00 para prestação de serviços de auditoriaA remuneração total dos auditores independentes relativa ao exercício social encerrado em 31 de dezembro de 2021 será de R$ 250.584,00 para prestação de serviços de auditoria;A substituição visa atender ao disposto no artigo 31 da Instrução CVM nº 308/99, o qual determina a rotatividade dos auditores Independentes a cada 5 anos, e contou com a anuência da GF Auditores Independentes;na
61.092.037/0001-81;2022-01-01;8;124953;ETERNIT S.A.;112979;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2012-04-01;2017-03-31;;1 - Serviços de auditoria nas Demonstrações Financeiras na Eternit S.A. e suas controladas2 - Acompanhamento e apuração de informações referente aos processos de continuidade do benefício da Lei do Bem3 - Revisão da evidenciação das divulgações das demonstrações financeiras de acordo com a Orientação Técnica OCPC 07 do Comitê de Pronunciamentos Contábeis (CPC)4 - Revisão de crédito extemporâneos para PIS e COFINS.;1 - R$ 968.844,492 - R$ 54.537,243 - R$ 57.142,864 - R$ 524.555,66Total: R$ 1.606.080,25;Rotatividade de auditores independentes;Não aplicável.
61.092.037/0001-81;2022-01-01;8;124953;ETERNIT S.A.;112980;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2017-04-01;;;1 -Serviços de auditoria nas Demonstrações Financeiras na Eternit S.A. e suas controladas. 2 - Serviços de consultoria para o exercício de 2017: implementação bloco K Sped Fiscal. Início da contratação em janeiro de 2017 e finalização em março de 2017 ("DTT").;Apesar da contratação ter ocorrido antes da contratação da DTT como auditor independente, o valor total dos serviços de consultoria pagos a DTT foi de R$ 59 mil equivalente a 11,68% do total dos honorários relativos aos serviços de auditoria externa. O valor do serviço de auditoria foi R$ 505 mil em 2017.;A mudança decorre do término do contrato de prestação de serviços de auditoria pela Deloitte e também pela decisão da Companhia em rever sua estrutura de custos em função de encontrar-se em processo de recuperação judicial, agravado pela pandemia da COVID-19.;Não aplicável.
61.092.037/0001-81;2022-01-01;8;124953;ETERNIT S.A.;112981;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;54276936000179;010324;Nacional;2020-06-12;;;Serviços de auditoria nas Demonstrações Financeiras na Eternit S.A. e suas controladas;Não aplicável;Não aplicável;Não aplicável
61.156.113/0001-75;2022-01-01;9;125752;IOCHPE MAXION S.A.;113945;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2012-04-01;;;Os serviços contratados da Deloitte incluem: (i) as demonstrações financeiras anuais individuais e consolidadas (IFRS), a revisão das informações trimestrais - ITR da Companhia e auditoria das demonstrações financeiras das controladas e negócios em conjunto no Brasil e no exterior para o exercício findo em 31 de dezembro de 2018, (ii) a emissão de cartas de "conforto" relacionadas com a oferta de Debêntures e Empréstimo Sindicalizado e (iii) trabalhos de "compliance" fiscal para Companhia e para as controladas no Brasil e exterior.;A remuneração dos auditores independentes (Deloitte), relativa ao exercício social encerrado em 31 de dezembro de 2018, corresponde ao montante de R$ 7.057.939,46:(i) O montante de R$ 6.899.871,47 se refere as demonstrações financeiras anuais individuais e consolidadas (IFRS), a revisão das informações trimestrais - ITR da Companhia e auditoria das demonstrações financeiras das controladas e negócios em conjunto no Brasil e no exterior para o exercício findo em 31 de dezembro de 2018 (ii) O montante de R$ 105.002,49 se refere a emissão de cartas de "conforto" relacionadas com a oferta de Debentures e Empréstimo Sindicalizado da Companhia e (iii) o montante de R$ 53.065,50 se refere aos trabalhos de "compliance" fiscal para Companhia e para as controladas no Brasil e exterior.;Considerando que a regulamentação da República da Turquia requer a rotatividade dos auditores independentes da sociedade controlada pela Companhia naquele país a cada sete anos e que, para otimização dos trabalhos relativos à auditoria independente da Companhia e suas sociedades controladas, é recomendável que todo o grupo tenha um mesmo auditor independente, o Conselho de Administração da Companhia, em reunião realizada em 30 de outubro de 2019, deliberou pela alteração dos auditores independentes da Companhia, passando as demonstrações financeiras Companhia a serem auditadas pela Ernst & Young Auditores Independentes S.S. ("EY"), como novos auditores independentes da Companhia em substituição à Deloitte Touche Tohmatsu Auditores Independentes ("Deloitte").;Não houve discordância do auditor independente.
61.156.113/0001-75;2022-01-01;9;125752;IOCHPE MAXION S.A.;113946;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2019-11-05;;;(i) realizar a auditoria de acordo com as normas brasileiras e internacionais de auditoria e emitir relatório sobre as demonstrações financeiras individuais e consolidadas da Iochpe-Maxion S.A. para o exercício a findar-se em 31 de dezembro de 2020 (ii) efetuar a revisão de acordo com as normas brasileiras e internacionais de revisão de informações intermediárias e emitir relatório dos auditores independentes sobre a revisão das Informações Trimestrais (ITR), individuais e consolidadas, referentes aos trimestres a findarem-se em 31 de março, 30 de junho e 30 de setembro de 2020 da Iochpe-Maxion S.A., (iii) realizar a auditoria e emitir relatório sobre as demonstrações financeiras individuais e consolidadas, caso aplicável, das subsidiárias da Iochpe-Maxion S.A. relativas ao exercício a findar-se em 31 de dezembro de 2020, a serem preparadas com base nas seguintes práticas contábeis ("GAAP") e idioma (iv) elaboração de relatório sobre a revisão da Declaração de Informações relativas a escrituração fiscal digital - ECF do exercício de 2020 da Iochpe-Maxion S.A. (v) elaboração de relatório sobre a revisão dos aspectos fiscais e das informações a serem enviadas ao fisco Mexicano para as empresas localizadas no México (vi) auditoria dos "reporting packages" com base em IFRS a serem enviados à EY Brasil para fins de consolidação das demonstrações financeiras consolidadas da Iochpe-Maxion S.A. e (vii) relatório de procedimentos acordados (Covenants Assurance Report) Iochpe Maxion e controladas sobre determinadas dívidas.;A remuneração dos auditores independentes (Ernst & Young), relativa ao exercício social encerrado em 31 de dezembro de 2020, corresponde ao montante de R$ 6.710.852,93* (* utilizamos para base de cálculo, no que se refere aos serviços prestados no exterior, câmbio de USD e Euros na data de 11.11.2019).;Não houve substituição do auditor independente.;Não houve substituição do auditor independente por questões de discordância ou conflito de opiniões.
61.156.113/0001-75;2022-01-01;9;125752;IOCHPE MAXION S.A.;113947;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2019-11-05;;;Os serviços contratados da Ernst & Young incluem: (i) realizar a auditoria de acordo com as normas brasileiras e internacionais de auditoria e emitir relatório sobre as demonstrações financeiras individuais e consolidadas da Iochpe-Maxion S.A. para o exercício a findar-se em 31 de dezembro de 2021 (ii) efetuar a revisão de acordo com as normas brasileiras e internacionais de revisão de informações intermediárias e emitir relatório dos auditores independentes sobre a revisão das Informações Trimestrais (ITR), individuais e consolidadas, referentes aos trimestres a findarem-se em 31 de março, 30 de junho e 30 de setembro de 2021 da Iochpe-Maxion S.A., preparadas em português e inglês (free translation) (iii) realizar a auditoria e emitir relatório sobre as demonstrações financeiras individuais e consolidadas, caso aplicável, das subsidiárias da Iochpe-Maxion S.A. relativas ao exercício a findar-se em 31 de dezembro de 2021, a serem preparadas com base nas respectivas práticas contábeis ("GAAP") e idioma (iv) elaboração de relatório sobre a revisão da Declaração de Informações relativas a escrituração fiscal digital - ECF do exercício de 2021 da Iochpe-Maxion S.A. e da Maxion Wheels do Brasil Ltda. (v) elaboração de relatório sobre a revisão dos aspectos fiscais e das informações a serem enviadas ao fisco Mexicano para as empresas localizadas no México (vi) auditoria dos "reporting packages" com base em IFRS a serem enviados à EY Brasil para fins de consolidação das demonstrações financeiras consolidadas da Iochpe-Maxion S.A. e (vii) relatório de procedimentos acordados (Covenants Assurance Report) Iochpe Maxion e controladas sobre determinadas dívidas no total de 4 (quatro) medições semestrais.;A remuneração dos auditores independentes (Ernst & Young), relativa ao exercício social encerrado em 31 de dezembro de 2021, corresponde ao montante de R$ 8.357.542,86* (* utilizamos para base de cálculo, no que se refere aos serviços prestados no exterior, câmbio de USD e Euros convertidos pela taxa média do ano de 2021).;Não houve substituição do auditor independente.;Não houve substituição do auditor independente por questões de discordância ou conflito de opiniões.
61.156.931/0001-78;2022-01-01;2;124997;ALIPERTI S.A.;113024;Irmãos Campos & Cerboncini Auditores Associados;;54933015000131;003883;Nacional;2012-05-02;2015-04-26;;Revisão completa das demonstrações contábeis da companhia e suas controladas;O total da remuneração paga em 2013 foi de R$ 131.967,00, pela revisão completa das demonstrações contábeis da companhia e suas controladas e no ano de 2014 será no montante de R$ 158.504,00 pela mesma prestação de serviços;Circustâncias estritamente comerciais;
61.156.931/0001-78;2022-01-01;2;124997;ALIPERTI S.A.;113025;Sacho Auditores Independentes;;74006719000176;006017;Nacional;2015-04-27;;;Revisão completa das demonstrações contábeis;Pela revisão completa das demonstrações contábeis da companhia e suas controladas no ano de 2019,  será o montante de R$ 338.110,00.;Rodízio de auditoria conforme Instrução CVM;
61.156.931/0001-78;2022-01-01;2;124997;ALIPERTI S.A.;113026;SAX AUDITORES INDEPENDENTES;;09253880000182;010880;Nacional;2020-06-02;;;Revisão completa das demonstrações contábeis da companhia e suas controladas;O montante pela revisão completa das demonstrações contábeis da companhia e suas controladas será de R$ 116.400,00;;
61.186.680/0001-74;2022-01-01;17;125746;BANCO BMG S/A;113944;PricewaterhouseCoopers Auditores Independentes;;61562112000554;002879;Nacional;2001-01-01;;;A PwC foi contratada para a prestação dos serviços de: (i) auditoria das demonstrações financeiras consolidadas do Banco Bmg relativas aos exercícios sociais findos em 31 de dezembro de 2021, 2020 e 2019, elaboradas de acordo com as práticas contábeis adotadas no Brasil, aplicáveis às instituições autorizadas a funcionar pelo Banco Central do Brasil ("BACEN GAAP") (ii) auditoria das demonstrações financeiras do Banco Bmg relativas aos exercícios sociais findos em 31 de dezembro de 2021, 2020 e 2019 elaboradas de acordo com as normas internacionais de relatório financeiro ("IFRSs") emitidas pelo International Accounting Standards Board ("IASB")(iii) revisão das informações trimestrais referentes aos períodos findos em 31 de março, 30 de junho, e 30 de setembro de 2021, 2020 e 2019 elaboradas de acordo com o BACEN GAAP e(iv) revisão das informações trimestrais referentes aos períodos findos em 31 de março, 30 de junho, e 30 de setembro de 2021, 2020 e 2019 elaboradas de acordo com o IFRS.;O montante total da remuneração dos auditores independentes relativa aos serviços descritos acima prestados durante o exercício social de 2021 é de R$  2.100.000,00.;Não aplicável.;Não aplicável.
61.189.288/0001-89;2022-01-01;16;126134;MARISA LOJAS S.A.;114409;Ernst & Young Auditores Independentes S/S;;61366936000125;004715;Nacional;2021-07-28;;;Os auditores independentes prestaram/prestarão os seguintes serviços: (i) revisão das informações contábeis intermediárias individuais e consolidadas  trimestrais (ITR) dos períodos findos em 30 de junho e 30 de setembro de 2021, bem como do período findo em 31 de março de 2022 e (ii) auditoria das demonstrações financeiras individuais e consolidadas do exercício social findo em 31 de dezembro de 2021.;No último exercício social, os auditores independentes auferiram honorários no valor de R$1.071.323,00 pelos serviços de auditoria prestados à Companhia e suas controladas.;Não aplicável, tendo em vista que não houve substituição dos auditores.;Não aplicável, tendo em vista que não houve substituição dos auditores.
