CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social_Aumento;Data_Deliberacao;Orgao_Deliberacao_Aumento;Data_Emissao;Valor_Total_Emissao;Tipo_Subscricao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes;Subscricao_Capital_Anterior;Fator_Cotacao;Preco_Emissao;Criterio_Determinacao_Preco_Emissao;Forma_Integralizacao
28.195.667/0001-06;2022-01-01;12;125683;BCO ABC BRASIL S.A.;370114;2020-08-07;Conselho de Administração;2020-08-07;28790030.15;Subscrição particular;1298702;1233108;2531810;1.18606802;R$ por Unidade;11.37000000;O preço de emissão foi fixado com base na média ponderada das cotações das ações preferenciais no mercado nos últimos dez pregões, com aplicação de deságio de 20%.;Com utilização de crédito dos juros sobre capital próprio distribuídos em 07/08/2020 pela Companhia ou com recursos próprios, à vista
28.195.667/0001-06;2022-01-01;12;125683;BCO ABC BRASIL S.A.;370115;2020-12-30;Conselho de Adminitração;2020-12-30;62475000.00;Subscrição particular;2650341;2548910;5199251;2.39211035;R$ por Unidade;12.02000000;Média ponderada das cotações das ações preferenciais no mercado nos dez pregões realizados no período do dia 3 de dezembro de 2020 ao dia 18 de dezembro de 2020 (excluindo os dias com negociações de pessoas vinculadas), com aplicação de deságio de 20%;Com utilização de crédito dos juros sobre capital próprio distribuídos em 30.12.2020 pela Companhia ou com recursos próprios, à vista.
28.195.667/0001-06;2022-01-01;12;125683;BCO ABC BRASIL S.A.;370116;2021-12-30;Assembleia Geral;2022-01-12;1657861552.04;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;373521;2018-01-01;AGE;2018-01-01;315047000.00;Subscrição particular;315047000;0;315047000;3.15048000;R$ por Unidade;1.00000000;Preço fixado nos termos do art. 170, § 1º, II da Lei das S.A.;Versão da parcela cindida da Votener - Votorantim Comercializadora de Energia Ltda., composta por ações representativas da totalidade do capital social da Ventos de São Vicente Participações Energias Renováveis S.A., ativos e passivos relacionados à opção de compra de ações de outras sociedades e o valor de R$ 2,41 de caixa.
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;373522;2018-02-16;AGE;2018-02-16;5000000.00;Subscrição particular;5000000;0;5000000;1.01587059;R$ por Unidade;1.00000000;Preço fixado nos termos do art. 170, § 1º, II da Lei das S.A.;Moeda corrente nacional.
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;373523;2018-05-29;AGE;2018-05-29;713156568.28;Subscrição particular;371426220;0;371426220;3.22828003;R$ por Unidade;1.92000490;Preço fixado nos termos do art. 170, § 1º, I da Lei das S.A.;Moeda corrente nacional.
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;373524;2018-12-05;RCA;2018-12-05;863213.77;Subscrição particular;1146914;0;1146914;1.00083547;R$ por Unidade;0.75264036;Preço fixado nos termos do art. 170, § 1º, II da Lei das S.A., conforme certificados de bônus de subscrição exercidos.;Moeda corrente nacional.
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;373525;2018-12-05;AGE;2018-12-05;1732088189.52;Subscrição particular;1151630028;0;1151630028;2.67502384;R$ por Unidade;1.50403180;Preço fixado nos termos do art. 170, § 1º, II da Lei das S.A.;Moeda corrente nacional e conferência de ações de emissão da SF Ninety-Two Participações Societárias S.A.
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;373526;2018-12-28;AGE;2018-12-28;211833446.10;Subscrição particular;140843726;0;140843726;1.07658044;R$ por Unidade;1.50403182;Preço fixado nos termos do art. 170, § 1º, II da Lei das S.A.;Moeda corrente nacional
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;373527;2021-11-10;AGE;2021-11-10;22847010.67;Subscrição particular;2;0;2;1.00770275;R$ por Unidade;11423505.33000000;Preço fixado nos termos do art. 170, § 1º, II da Lei das S.A., conforme certificados de bônus de subscrição exercidos.;Moeda corrente nacional
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;373528;2021-11-10;AGE;2021-11-10;2.00;Subscrição particular;2;0;2;1.00000000;R$ por Unidade;1.00000000;Preço fixado nos termos do art. 170, § 1º, II da Lei das S.A., conforme certificados de bônus de subscrição exercidos.;Moeda corrente nacional
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;373529;2022-02-03;AGE;2022-02-03;1131677625.65;Subscrição particular;612874904;0;612874904;0.30873834;R$ por Unidade;1.84000000;Preço fixado nos termos do art. 170, § 1º, I da Lei das S.A.;Versão da totalidade do patrimônio líquido da Votorantim Geração de Energia S.A.
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;373530;2022-02-03;AGE;2022-02-03;1500000000.00;Subscrição particular;365803013;0;365803013;0.14080341;R$ por Unidade;4.10000000;Preço fixado nos termos do art. 170, § 1º, I da Lei das S.A.;Moeda corrente nacional
28.594.234/0001-23;2022-01-01;8;127212;AUREN ENERGIA S.A.;373531;2022-02-15;AGE;2022-03-25;307622529.00;Subscrição particular;303217051;4405478;307622529;0.84095133;R$ por Unidade;16.34000000;Preço fixado nos termos do art. 170, § 1º, I da Lei das S.A.;integralizadas por meio da Incorporação de Ações da CESP.
29.780.061/0001-09;2022-01-01;9;127202;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;373519;2014-04-30;AGE;2014-04-30;200000000.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
29.780.061/0001-09;2022-01-01;9;127202;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;373520;2017-04-28;AGOE;2017-04-28;400000000.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;373091;2009-06-03;Assembleia Geral Extraordinária;2009-06-03;1560208.56;Subscrição particular;569939;142485;712424;0.08733362;R$ por Unidade;2.19000000;Em apuração.;No referido aumento de capital social, a totalidade das ações ordinárias foi subscrita e integralizada pelos acionistas Sr. Alberto Ramy Mansur e Sr, Nicolau Pires Lages, na proporção do percentual de suas participações no capital social da Companhia, executada a participação da acionista BNDESPAR, mediante a capitalização de mútuo, no valor de R$ 1.248,166,41 ,firmado entre os acionistas Sr. Alberto Ramy Mansur e Sr, Nicolau Pires Lages na qualidade de mutuantes, e a Companhia na qualidade de mutuaria.A acionista BNDES Participações S/A- BNDESPAR subscreveu e integralizou, no prazo de 60 dias a contar da data do presente instrumento, pelo valor de R$ 312.042,15, a totalidade das ações preferenciais classe "B" emitidas no aumento de capital social aprovado.
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;373092;2014-12-31;Assembleia Geral Extraordinária;2014-12-31;11149430.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;373093;2015-04-30;Assembleia Geral Ordinaria e Extraordinaria;2015-04-30;2902302.24;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;373094;2016-04-29;Assembleia Geral Ordinaria e Extraordinaria;2016-04-29;8500000.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;373095;2017-04-28;Assembleia Geral Ordinaria e Extraordinaria;2017-04-28;26257531.99;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;373096;2021-04-29;Assembleia Geral Ordinária e Extraordinária;2021-04-29;20995360.98;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;355770;2017-03-29;Assembleia Geral;2017-03-29;1000000000.00;Subscrição particular;80325729;79930681;160256410;15.67751407;R$ por Unidade;6.24000000;O valor atribuído às ações bonificadas, para fins fiscais, foi de R$6,24 (seis reais e vinte e quatro centavos) por ação.;A bonificação foi efetuada em números inteiros, de forma que, nos termos do disposto no artigo 169, parágrafo 3º, da Lei 6.404/76, as frações decorrentes da bonificação foram vendidas na B3 - Brasil Bolsa e Balcão e o valor líquido assim apurado foi disponibilizado aos acionistas detentores das eventuais frações.
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;355771;2020-11-23;Conselho de Administração;2020-11-23;300000000.00;Subscrição particular;11146758;11091937;22238695;1.88071133;R$ por Unidade;13.49000000;O valor atribuído às ações bonificadas, para fins fiscais, foi de R$13,49 (treze reais e quarenta e nove centavos) por ação.;A bonificação foi efetuada em números inteiros, de forma que, nos termos do disposto no artigo 169, parágrafo 3º, da Lei 6.404/76, as frações decorrentes da bonificação foram vendidas na B3, e o valor líquido assim apurado foi disponibilizado aos acionistas detentores das eventuais frações.
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;355772;2021-03-29;Assembleia Geral;2021-03-29;1000000000.00;Subscrição particular;36506376;36326836;72833212;6.04575212;R$ por Unidade;13.73000000;O valor atribuído às ações bonificadas, para fins fiscais, será de R$13,73 (treze reais e setenta e três centavos) por ação.;A bonificação será efetuada sempre em números inteiros, de forma que, nos termos do disposto no artigo 169, parágrafo 3º, da Lei 6.404/76, as frações decorrentes da bonificação serão leiloadas na B3, e o valor líquido assim apurado será disponibilizado aos acionistas detentores das eventuais frações.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;369309;2023-03-31;Assembleia Geral;2023-03-31;10000000.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;368677;2020-09-30;Assembleia Geral;2020-09-30;215039349.64;Subscrição particular;215039350;0;215039350;728846.95000000;R$ por Unidade;1.00000000;Determinado em comum acordo pelos acionistas representando a totalidade do capital social, que aprovaram este aumento em Assembleia Geral realizada em 30.09.2020.;Absorção, pela Companhia, de parcela cindida do patrimônio da ERBE Incorporadora S.A., conforme descrição da Cisão Parcial no item 15.6.
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;368678;2021-07-06;Assembleia Geral;2021-07-06;80000000.00;Subscrição particular;10715984;0;10715984;37.20000000;R$ por Unidade;7.46548300;Valor do patrimônio líquido da ação;Aumento de capital totalmente subscrito integralizado em dinheiro pelo acionista BRKB RE OPP Fund LLC.
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;368679;2022-06-10;Assembleia Geral;2022-06-10;36112907.50;Subscrição particular;4572588;0;4572588;12.24000000;R$ por Unidade;7.89769500;Valor do patrimônio líquido da ação;Aumento de capital totalmente subscrito integralizado mediante a capitalização de créditos de dividendos pelos acionistas BRKB RE OPP Fund LLC e Brookfield Brasil Ltda.
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;368680;2023-03-31;Assembleia Geral Ordinária e Extraordinária;2023-03-31;200000000.00;Subscrição particular;24142693;0;24142693;60.39000000;R$ por Unidade;8.28408000;Valor do patrimônio líquido da ação;Aumento de capital totalmente subscrito integralizado mediante a capitalização de créditos de dividendos pelos acionistas BRKB RE OPP Fund LLC e Brookfield Brasil Ltda e capitalização de parte dos saldos da conta de reserva constante das Demonstrações Financeiras da Companhia.
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;373786;2020-06-29;Conselho de Administração;2020-06-29;2650500000.00;Subscrição pública;35625000;71250000;106875000;0.00000000;R$ por Unidade;74.40000000;Aumento do capital social da Companhia, dentro do limite do capital autorizado, na forma prevista no art. 5º, §1º e §2º, do Estatuto Social da Companhia, definido nos termos do artigo 170, §1º, I e II, da Lei 6.404/76, mediante a emissão, de 71.250.000 (setenta e um milhões duzentos e cinquenta mil) ações preferenciais Classe A, todas escriturais e sem valor nominal, e de 35.625.000 (trinta e cinco milhões seiscentos e vinte e cinco mil) ações ordinárias, todas escriturais e sem valor nominal, ao preço de emissão de R$ 24.80 por Ação, com exclusão do direito de preferência dos acionistas da Companhia na sua subscrição.;Moeda corrente nacional. Devidamente aprovado pelo Banco Central.
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;373787;2021-01-21;Conselho de Administração;2021-01-21;2570000020.56;Subscrição pública;27777778;55555556;83333334;0.00000000;R$ por Lote de Mil;2570000020.56000000;Preço por Ação foi calculado tendo como parâmetro as indicações de interesse em função da qualidade e quantidade da demanda (por volume e preço) por Ações coletadas junto a Investidores Profissionais, por meio do Procedimento de Bookbuilding.;Moeda corrente nacional. Devidamente aprovado pelo Banco Central.
30.540.991/0001-66;2022-01-01;1;115523;HAGA S.A. INDUSTRIA E COMERCIO;341539;2011-12-31;age;2011-12-31;0.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
30.723.886/0001-62;2022-01-01;14;127198;BANCO MODAL S.A.;373516;2020-11-30;Assembleia Geral Extraordinária;2020-11-30;258000000.00;Subscrição particular;0;3200;3200;0.05161290;R$ por Unidade;80625.00000000;Estabelecido nos termos do artigo 170, parágrafo 1º, I da Lei nº 6.404/76.;As ações foram integralizadas à vista em moeda corrente nacional.
30.723.886/0001-62;2022-01-01;14;127198;BANCO MODAL S.A.;373517;2021-04-28;Conselho de Administração;2021-04-28;783058000.00;Subscrição pública;0;117400000;117400000;2.68255408;R$ por Unidade;6.67000000;O preço por ação (correspondente a 1/3 do preço por Unit aprovado no âmbito da oferta pública de Units do Banco) foi fixado tendo como parâmetro as indicações de interesse em função da qualidade e quantidade de demanda (por volume e preço) das Units, coletadas com investidores profissionais no Brasil e no exterior, nos termos do artigo 23, parágrafo primeiro, e artigo 44 da Instrução CVM 400. A escolha do critério de fixação do preço por ação (correspondente a 1/3 do preço por Unit) é justificada pelo fato de que tal preço foi fixado após a realização do procedimento de coleta de intenções de investimento no âmbito da oferta pública de Units do Banco.;À vista, em dinheiro, em moeda corrente nacional.
31.553.627/0001-01;2022-01-01;12;125857;GRUPO TOKY S.A.;370786;2018-09-14;Alteração de Contrato Social - Sócios;2018-09-14;14847545.00;Subscrição particular;14847545;0;14847545;5.70000000;R$ por Unidade;1.00000000;Valor nominal;Mediante conferência de 14.847.545 quotas detidas pela sócia home24 Holding GmbH & Co.KG  na sociedade Mobly Comércio Varejista Ltda., conforme deliberado na 35ª Alteração do Contrato Social da Mobly Comércio Varejista Ltda.
31.553.627/0001-01;2022-01-01;12;125857;GRUPO TOKY S.A.;370787;2018-11-01;Alteração de Contrato Social - Sócios;2018-11-01;9527100.00;Subscrição particular;9527100;0;9527100;3.50000000;R$ por Unidade;1.00000000;Valor nominal;Mediante conferência de 9.527.100 quotas detidas pela sócia home24 Holding GmbH & Co.KG na sociedade Mobly Comércio Varejista Ltda., conforme deliberado na 35ª Alteração do Contrato Social da Mobly Comércio Varejista Ltda.
31.553.627/0001-01;2022-01-01;12;125857;GRUPO TOKY S.A.;370788;2019-01-14;Alteração de Contrato Social - Sócios;2019-01-14;19838362.00;Subscrição particular;19838362;0;19838362;7.00000000;R$ por Unidade;1.00000000;Valor nominal;Moeda corrente nacional
31.553.627/0001-01;2022-01-01;12;125857;GRUPO TOKY S.A.;370789;2019-05-14;Alteração de Contrato Social - Sócios;2019-05-14;2931705.00;Subscrição particular;2931705;0;2931705;1.00000000;R$ por Unidade;1.00000000;Valor nominal;Moeda corrente nacional
31.553.627/0001-01;2022-01-01;12;125857;GRUPO TOKY S.A.;370790;2019-07-24;Alteração de Contrato Social - Sócios;2019-07-24;12826911.00;Subscrição particular;12826911;0;12826911;4.00000000;R$ por Unidade;1.00000000;Valor nominal;Moeda corrente nacional
31.553.627/0001-01;2022-01-01;12;125857;GRUPO TOKY S.A.;370791;2020-03-09;Alteração de Contrato Social - Sócios;2020-03-09;27360000.00;Subscrição particular;27360000;0;27360000;8.60000000;R$ por Unidade;1.00000000;Valor nominal;Moeda corrente nacional
31.553.627/0001-01;2022-01-01;12;125857;GRUPO TOKY S.A.;370792;2020-12-03;Assembleia Geral Extraordinária;2020-12-03;1000.00;Subscrição particular;69522;0;69522;0.00078000;R$ por Unidade;0.01440000;Valor patrimonial por ação;Acervo líquido da incorporada Mobly Holding 2 Ltda.
31.553.627/0001-01;2022-01-01;12;125857;GRUPO TOKY S.A.;370793;2021-02-03;Reunião do Conselho de Administração;2021-02-03;777777798.00;Subscrição pública;37037038;0;37037038;0.53326800;R$ por Unidade;21.00000000;O preço de emissão por ação foi fixado com base no resultado do procedimento de coleta de intenções de investimento (bookbuilding) realizado junto a investidores institucionais conforme previsto no artigo 23, parágrafo 1º, e no artigo 44 da Instrução CVM 400. Este critério de determinação do preço de emissão por ação reflete o valor pelo qual os investidores institucionais apresentaram suas intenções de investimento no contexto da oferta pública inicial da Companhia e, portanto, não houve diluição injustificada dos atuais acionistas da Companhia, nos termos do artigo 170, parágrafo 1º, inciso III, da Lei das Sociedades por Ações.;Moeda corrente.
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;355914;2020-09-30;Assembleia Geral;2020-09-30;880700000.09;Subscrição particular;936715593;0;936715593;1.43622031;R$ por Unidade;0.94020000;Calculado de acordo com o disposto no Art. 170, §1º, inciso I da Lei das Sociedades por Ações.;As 373.324(trezentas e setenta e três mil, trezentas e vinte e quatro) novas ações ordinárias, nominativas e sem valor nominal ora emidas pela companhia foram totalmente subscritas pelo valor total de subscrição de R$ 8.641.250,00 (oito milhões, seiscentos e quarenta e um mil, duzentos e cinquenta reais) e foram integralizadas mediante versão do patrimônio líquido de MR para a Companhia, conforme boletim de subscrição cuja cópia ficará arquivada na sede da Companhia.
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;355915;2020-09-30;Assembleia Geral;2020-09-30;613206759.08;Subscrição particular;667341487;0;667341487;1226413.51816000;R$ por Unidade;0.91880000;Calculado de acordo com o disposto no Art. 170, §1º, inciso I da Lei das Sociedades por Ações.;Moeda corrente nacional
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;355916;2020-12-30;Assembleia Geral;2020-12-30;2121137.08;Subscrição particular;8069440;0;8069440;0.00141986;R$ por Unidade;0.09089478;Calculado de acordo com o disposto no Art. 170, §1º, inciso I da Lei das Sociedades por Ações.;Contribuição de 733.470 (setecentos e trinta e três mil, quatrocentas e setenta) quotas representativas do capital social total e votante do Hospital do Coração de Natal Ltda.
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;355917;2020-12-30;Assembleia Geral;2020-12-30;2121137.08;Subscrição particular;20843098;0;20843098;0.00141986;R$ por Unidade;0.06657682;Calculado de acordo com o disposto no Art. 170, §1º, inciso I da Lei das Sociedades por Ações.;Contribuição de 1.387.677 (um milhão, trezentas e oitenta e sete mil,seiscentas e sessenta e sete) ações representativas de 43,71% do capital social total e votante da Unihosp Serviços de Saúde S.A.
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;355918;2021-03-31;Assembleia Geral;2021-03-31;1938386.00;Subscrição particular;10683750;0;10683750;0.00129569;R$ por Unidade;0.18143311;Calculado de acordo com o disposto no Art. 170, §1º, inciso I da Lei das Sociedades por Ações.;Contribuição de 25.681.088 (vinte e cinco milhões, seiscentas e oitenta e uma mil e oitenta e oito) ações ordinárias, nominativas e sem valor nominal, totalmente integralizadas, de titularidade de Marcos Dias Leão, representativas de 13,09% (treze vírgula zero nove por cento) do capital social da Athena Saúde Nordeste Holding S.A.
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;355919;2021-04-01;Assembleia Geral;2021-04-01;1238043.34;Subscrição particular;5071497;0;5071497;0.00082648;R$ por Unidade;0.24411793;Calculado de acordo com o disposto no Art. 170, §1º, inciso I da Lei das Sociedades por Ações.;Fabio Alfedro Ramos Sehbe, para a subscrição de 1.268.431 (um milhão, duzentas e sessenta e oito mil e quatrocentos e trinta e uma) das 5.071.497 novas ações emitidas pela Companhia, contribuiu com 67.699 (sessenta e sete mil e seiscentas e noventa e nove) quotas representativas de aproximadamente 2,708% (dois vírgula setecentos e oito por cento) do capital social total e votante da Pro Salute - Serviços Para a Saúde Ltda.
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;355920;2021-04-01;Assembleia Geral;2021-04-01;1238043.34;Subscrição particular;5071497;0;5071497;0.00082648;R$ por Unidade;0.24411793;Calculado de acordo com o disposto no Art. 170, §1º, inciso I da Lei das Sociedades por Ações.;Carolina Ramos Sehbe, para a subscrição de 1.267.317 (um milhão, duzentas e sessenta e sete mil e trezentas e dezessete) das 5.071.497 novas ações emitidas pela Companhia, contribuiu com 67.639 (sessenta e sete mil e seiscentas e trinta e nove) quotas representativas de aproximadamente 2,706% (dois vírgula setecentos e seis por cento) do capital social total e votante da Pro Salute - Serviços Para a Saúde Ltda.
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;355921;2021-04-01;Assembleia Geral;2021-04-01;1238043.34;Subscrição particular;5071497;0;5071497;0.00082648;R$ por Unidade;0.24411793;Calculado de acordo com o disposto no Art. 170, §1º, inciso I da Lei das Sociedades por Ações.;Rodrigo Otáveio Manfro Ramos, para a subscrição de 2.535.749 (dois milhões, quinhentos e trinta e cinco mil, setecentos e quarenta e nove) das 5.071.497 novas ações emitidas pela Companhia, contribuiu com 135.338 (cento e trinta e cinco mil e trezentas e trinta e oito) quotas representativas de aproximadamente 5,41% (cinco vírgula quarenta e um por cento) do capital social total e votante da Pro Salute - Serviços Para a Saúde Ltda.
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;355922;2021-04-16;Assembleia Geral;2021-04-16;51754373.31;Subscrição particular;29353457;0;29353457;0.03452122;R$ por Unidade;1.76314000;Calculado de acordo com o disposto no Art. 170, §1º, inciso I da Lei das Sociedades por Ações.;As 29.353.457 (vinte e nove milhões, trezentas e cinquenta e três mil, quatrocentas e cinquenta e sete) novas ações ordinárias, nominativas e sem valor nominal ora emitidas pela Companhia foram totalmente subscritas pelo valor total de subscrição de R$ 51.754.373,31 (cinquenta e um milhões, setecentos e cinquenta e quatro mil, trezentos e setenta e três reais e trinta e um centavos), e foram integralizadas mediante a conferência de 41.933.510 (quarenta e um milhões, novecentas e trinta e três mil, quinhentas e dez) ações ordinárias, nominativas e sem valor nominal, totalmente integralizadas em moeda corrente nacional, representativas de 15,5781% do capital social da Athena Saúde Espírito Santo Holding S.A.
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;355923;2021-11-30;Assembleia Geral;2021-11-30;2196830.05;Subscrição particular;865052;0;865052;0.01416430;R$ por Unidade;2.53953525;Calculado de acordo com o disposto no Art. 170, §1º, inciso I da Lei das Sociedades por Ações.;As 865.052 (oitocentas e sessenta e cinco mil e cinquenta e duas) novas ações ordinárias, nominativas e sem valor nominal ora emitidas pela Companhia foram totalmente subscritas pelo valor total de subscrição de R$ 2.196.830,05 (dois milhões, cento e noventa e seis mil, oitocentos e trinta reais e cinco centavos), e foram integralizadas mediante a conferência de 100% das quotas da Giardino Participações Ltda.
31.701.408/0001-14;2022-01-01;4;121100;ATHENA SAÚDE BRASIL SA;355924;2022-01-19;Assembleia Geral;2022-01-19;8641250.00;Subscrição particular;373324;0;373324;0.00556367;R$ por Unidade;23.14678402;Calculado de acordo com o disposto no Art. 170, §1º, inciso I da Lei das Sociedades por Ações.;As 373.324(trezentas e setenta e três mil, trezentas e vinte e quatro) novas ações ordinárias, nominativas e sem valor nominal ora emidas pela companhia foram totalmente subscritas pelo valor total de subscrição de R$ 8.641.250,00 (oito milhões, seiscentos e quarenta e um mil, duzentos e cinquenta reais) e foram integralizadas mediante versão do patrimônio líquido de MR para a Companhia, conforme boletim de subscrição cuja cópia ficará arquivada na sede da Companhia.
31.748.174/0001-60;2022-01-01;4;123060;VERO S.A.;362880;2019-01-21;Assembleia Geral Extraordinária;2019-01-21;47237844.28;Subscrição particular;107468677;0;107468677;1074686.77000000;R$ por Unidade;0.43954988;O preço por ação foi fixado de acordo com o artigo 170, parágrafo 1º, inciso I da Lei nº 6.404/1976.;As ações foram integralmente subscritas e integralizadas pela Vinci Projetos de Infraestrutura XIV S.A. ("Vinci")
31.748.174/0001-60;2022-01-01;4;123060;VERO S.A.;362881;2019-01-21;Assembleia Geral Extraordinária;2019-01-21;17415818.00;Subscrição particular;17415818;0;17415818;0.36868200;R$ por Unidade;1.00000000;O preço por ação foi fixado de acordo com o artigo 170, parágrafo 1º, inciso I da Lei nº 6.404/1976.;As novas ações emitidas em razão do aumento de capital foram totalmente subscritas e integralizadas pelos acionistas pessoas físicas da Companhia mediante (i) o aporte e conferência ao capital social da Companhia dos ativos, conforme o Laudo de Avaliação aprovado e (ii) a integralização em moeda corrente nacional do valor total de R$ 7,97, conforme valores individualizados nos respetivos boletins de subscrição.
31.748.174/0001-60;2022-01-01;4;123060;VERO S.A.;362882;2019-01-21;Assembleia Geral Extraordinária;2019-01-21;1400.29;Subscrição particular;140028399;0;140028399;2.16581900;R$ por Unidade;0.00001000;O preço por ação foi fixado de acordo com o artigo 170, parágrafo 1º, inciso I da Lei nº 6.404/1976.;As ações foram integralmente subscritas e integralizadas em virtude do exercício dos Bônus de Subscrição pelos subscritores.
31.748.174/0001-60;2022-01-01;4;123060;VERO S.A.;362883;2019-01-21;Assembleia Geral Extraordinária;2019-01-21;50000000.00;Subscrição particular;50000000;0;50000000;0.77333300;R$ por Unidade;1.00000000;O preço por ação foi fixado de acordo com o artigo 170, parágrafo 1º, inciso I da Lei nº 6.404/1976.;As ações foram integralmente subscritas e parcialmente integralizadas pela Vinci, da seguinte forma: (i) R$ 14.566.724,84, em moeda corrente nacional e (ii) R$ 433,275.16, mediante a capitalização de créditos decorrentes de adiantamentos para futuros aumentos de capital realizados pela Vinci.
31.748.174/0001-60;2022-01-01;4;123060;VERO S.A.;362884;2019-07-22;Assembleia Geral Extraordinária;2019-07-22;33462899.00;Subscrição particular;33462899;0;33462899;0.29185600;R$ por Unidade;0.00001000;O preço por ação foi fixado de acordo com o artigo 170, parágrafo 1º, inciso I da Lei nº 6.404/1976.;As ações foram integralmente subscritas e parcialmente integralizadas pela Vinci, da seguinte forma: (i) R$26,962.899,00 em moeda corrente nacional (ii) o saldo remanescente de R$6.500.000,00 foi integralizado pela Vinci, em moeda corrente nacional.
31.748.174/0001-60;2022-01-01;4;123060;VERO S.A.;362885;2019-07-22;Assembleia Geral Extraordinária;2019-07-22;13.00;Subscrição particular;33457680;0;33457680;0.00000000;R$ por Unidade;0.00000040;O preço por ação foi fixado de acordo com o artigo 170, parágrafo 1º, inciso I da Lei nº 6.404/1976.;As ações foram integralmente subscritas e integralizadas em virtude do exercício dos Bônus de Subscrição pelos subscritores.
31.748.174/0001-60;2022-01-01;4;123060;VERO S.A.;362886;2020-04-08;Conselho de Administração;2020-06-05;50000000.03;Subscrição particular;44603385;0;44603385;0.30113300;R$ por Unidade;1.12099115;O preço por ação foi fixado de acordo com o artigo 170, parágrafo 1º, inciso I da Lei nº 6.404/1976.;Moeda corrente nacional.
