CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Politica;Cargo_Pessoa_Vinculada
17.159.229/0001-76;2022-01-01;1;116052;LABORATÓRIO TEUTO BRASILEIRO S.A.;46105;A Companhia, o(s) acionista(s) controlador(es), direto(s) e indireto(s), os administradores, os membros do Conselho Fiscal, quando instalado, os membros de quaisquer órgãos com funções técnicas ou consultivas da Companhia, criados por disposição estatutária, ou, ainda, os associados com acesso à informação privilegiada ("Pessoas Vinculadas").
17.162.280/0001-37;2022-01-01;4;125377;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;50341;Companhia, seus acionistas controladores, membros do Conselho de Administração, da Diretoria e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gestores/gerentes e empregados, sociedades controladas ou sob controle comum e respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais, que tenham aderido expressamente à Política. Deverão aderir, obrigatoriamente, à Política: (i) todos os conselheiros, diretores, gestores/gerentes e demais empregados da Companhia que possuam, ou venham a possuir, valores mobiliários da Companhia e (ii) todos aqueles que, devido ao cargo ou função desenvolvida, ou à natureza dos serviços prestados à Companhia, tenham acesso a informações privilegiadas.
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;50393;O próprio Banco, acionistas controladores, membros da diretoria, do conselho de administração, do conselho fiscal (caso instalado), e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária do Banco, bem como seus cônjuges não separados judicial ou extrajudicialmente, companheiro ou dependente incluído na declaração de ajuste anual de imposto de renda, sociedades por elas controladas, direta ou indiretamente, prestadores de serviços, outros profissionais do Banco com acesso a qualquer informação privilegiada.
17.245.234/0001-00;2022-01-01;9;126500;CIA FIACAO TECIDOS CEDRO CACHOEIRA;50747;Pessoas Sujeitas às Políticas: São as pessoas que deverão obedecer às regras e diretrizesestabelecidas na Política de Divulgação de Ato ou Fato Relevante e na Política de Negociação,compulsoriamente. São elas: (i) Acionistas Controladores (ii) Administradores (iii) Funcionárioscom acesso a Informação Privilegiada e (iv) Consultores e demais prestadores de serviço comacesso a Informação Privilegiada.
17.281.106/0001-03;2022-01-01;26;126001;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;50628;Aplica-se a: (i) COPASA MG, Controlador, Administradores, membros do Conselho Fiscal, membros de Comitês Estatutários, Pessoas Ligadas, Pessoas Vinculadas em Função de Relação Profissional, Comercial ou de Confiança e, no cabível, aos acionistas minoritários. (ii) Pessoas Vinculadas em Função de Relação Profissional, Comercial ou de Confiança: empregado, consultor, auditor independente, analista de rating, representantes de agências reguladoras de água e esgoto, pessoa terceirizada/ subcontratada da COPASA MG ou de seu Controlador, bem como pessoas que possam ter conhecimento de Atos/ Fatos Relevantes ou ter acesso a Informação Privilegiada ou Relevante. Por Pessoa Ligada entende-se: a que mantém relação com Administradores, membros do Conselho Fiscal e de Comitês Estatutários, sendo: (i) cônjuge não separado judicial ou extrajudicialmente (ii) companheiro (iii) qualquer dependente incluído na declaração de imposto de renda e (iv) sociedade controlada, direta ou indiretamente.
17.314.329/0001-20;2022-01-01;13;125686;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;50487;A Companhia, eventuais acionistas controladores, administradores, conselheiros fiscais e empregados com acesso a Informação Privilegiada, e, ainda, qualquer pessoa que, em virtude de seu cargo, função ou posição na Companhia ou em suas sociedades controladas, tenha aderido expressamente à Política de Negociação e esteja obrigada à observância das regras nela descritas, além das pessoas que mantenham com administradores e conselheiros fiscais da companhia os seguintes vínculos: (i) o cônjuge, de quem não seja separado judicialmente (ii) o(a) companheiro(a) (iii) qualquer dependente incluído na declaração anual do imposto de renda da pessoa física e (iv) as sociedades direta ou indiretamente controladas pelos Administradores, pelos Conselheiros Fiscais ou pelas Pessoas Ligadas.
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;50816;Informações prestadas no item 20.2.
17.359.233/0001-88;2022-01-01;3;122318;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;49022;São as pessoas indicadas no art. 14 da Resolução CVM 44, incluindo a Companhia, os Acionistas Controladores, Diretores, Membros do Conselho de Administração, do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, ou por quem quer que, em virtude do seu cargo, função ou posição na Companhia, suas Subsidiárias, controladora ou coligadas, tenha conhecimento de Informação Privilegiada sobre a Companhia, bem como aqueles que tenham acesso permanente ou eventual da Informação Privilegiada e que tenham relação comercial, profissional ou de confiança com a Companhia, como auditores independentes, analistas de valores mobiliários, consultores, instituições integrantes do sistema de distribuição e outras pessoas indicadas pelo Diretor de Relações com Investidores, a seu exclusivo critério, que tenham ou possam vir a ter conhecimento de Fato Relevante ou Informação Privilegiada.
17.943.792/0001-30;2022-01-01;1;116468;FULWOOD S.A.;46288;Além da Companhia, o(s) Acionista(s) Controlador(es) ("ACs"), direto(s) e indireto(s), os Administradores, os membros do Conselho Fiscal, quando instalado, os membros de quaisquer órgãos com funções técnicas ou consultivas da Companhia, criados por disposição estatutária, ou, ainda, os Associados com Acesso a Informação Privilegiada ("Pessoas Vinculadas").
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;50650;são as pessoas indicadas no artigo 13 da Instrução CVM 358, incluindo a Companhia, os Acionistas Controladores, Diretores, Membros do Conselho de Administração, Membros do Conselho Fiscal, Empregados com acesso a Informações Privilegiadas e, também, membros de quaisquer Comitês, incluindo quaisquer observadores nomeados, ou outros órgãos estatutários da Companhia que possam ser criados com funções técnicas ou consultivas e, também, qualquer pessoa que, devido ao seu cargo ou posição na Companhia ou em suas Subsidiárias, possa ter conhecimento de Informação Privilegiada sobre a Companhia.
18.328.118/0001-09;2022-01-01;16;127157;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;50896;A Companhia, os acionistas controlador es, caso existam, diretos e indiretos, os administradores, os conselheiros fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os empregados, terceiros contratados e demais colaboradores da Companhia, do acionista controlador ou das sociedades controladas ou coligadas que, em decorrência de seu cargo, função ou posição na Companhia, no acionista controlador ou nas sociedades controladas ou coligadas, possam ter conhecimento ou acesso a qualquer informação privilegiada ("Pessoas Vinculadas").
18.483.666/0001-03;2022-01-01;5;125036;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;50161;De acordo com a Política, as pessoas sujeitas são aquelas indicadas no artigo 13 da Instrução CVM nº 358, inclusive a Companhia e (i) acionistas controladores da Companhia (ii) membros do conselho de administração ou da diretoria estatutária da Companhia (iii) Conselho Fiscal (iv) membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária e (v) qualquer pessoa que, em virtude de seu cargo, função ou posição na Companhia, na sua Controladora, nas suas Controladas ou Coligadas, tenha conhecimento da informação relativa a atos ou fatos relevantes.
18.593.815/0001-97;2022-01-01;10;128192;PRINER SERVIÇOS INDUSTRIAIS S.A.;50948;Diretores e membros do Conselho de Administração, bem como os acionistas controladores da Companhia, diretos ou indiretos, seus diretores, membros do conselho de administração, do conselho fiscal, do Comitê de Auditoria Estatutário e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária (ainda que não seja administrador), gerentes e funcionários, sociedades controladas e/ou sob controle comum e seus respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais da Companhia que tenham acesso a Informações Relevantes, em especial àqueles que tenham relação comercial, profissional ou de confiança com a Companhia (tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição administração) ("Pessoas Vinculadas").
19.014.221/0001-47;2022-01-01;4;124974;CHINA THREE GORGES BRASIL ENERGIA S.A.;50146;A Companhia, o acionista ou o grupo de acionistas vinculado por acordo de acionistas ou sob controle comum que exerça o poder de controle, direto ou indireto, da Companhia, nos termos da Lei nº 6.404/1976, conforme alterada ("Lei das Sociedades por Ações"), os administradores, os membros do Conselho Fiscal, quaisquer executivos, terceirizados ou colaboradores da Companhia, de suas controladas e coligadas que, em virtude de seu cargo, função ou posição tenham acesso a qualquer informação privilegiada da Companhia, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição possam ter acesso permanente ou eventual de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
19.378.769/0001-76;2022-01-01;10;128481;INSTITUTO HERMES PARDINI S.A.;50953;A Companhia, os administradores, os conselheiros fiscais, os funcionários com acesso a informação privilegiada, acionistas controladores, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição no acionista controlador ou em sociedades controladas, possam ter conhecimento de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
19.526.748/0001-50;2022-01-01;4;125494;COMPANHIA INDUSTRIAL CATAGUASES;50407;i.Administradores, Acionistas Controladores, Conselheiros Fiscais e integrantes dos demais Órgãos com Funções Técnicas ou Consultivas da Companhia ii.Funcionários e Executivos com acesso a Informação Relevante e, ainda, iii.Por quem quer que, em virtude de seu cargo, função ou posição na Controladora, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia.
19.796.586/0001-70;2022-01-01;9;127016;BRISANET PARTICIPAÇÕES S.A.;50827;A Companhia, os administradores, os conselheiros fiscais, os funcionários com acesso à informação privilegiada, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição no acionista controlador, direto ou indireto, ou em sociedades controladas, possam ter conhecimento de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
20.247.322/0001-47;2022-01-01;5;127154;ALLIED TECNOLOGIA S.A.;50895;O Acionista Controlador, os Administradores, os Conselheiros Fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os Associados com Acesso a Informação Privilegiada.
20.258.278/0001-70;2022-01-01;13;125793;OUROFINO S.A.;50524;A Companhia, os administradores, os conselheiros fiscais, os funcionários com acesso a informação privilegiada, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição no acionista controlador, direto ou indireto, ou em sociedades controladas, possam ter conhecimento de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
21.110.778/0001-23;2022-01-01;3;124005;OLIVEIRA TRUST S.A.;49915;São a Companhia, os acionistas controladores, os Diretores, conselheiros, Membros do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, ou por quem quer que, em virtude do seu cargo, função ou posição na Companhia, suas subsidiárias, controladora ou coligadas, tenha conhecimento de informação privilegiada sobre a Companhia. Também serão considerados como pessoas vinculadas quaisquer empregados e terceiros contratados que tenham acesso permanente ou eventual a informação privilegiada sobre a Companhia, em especial àqueles que tenham relação comercial, profissional ou de confiança, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição, ou que tenham acesso a informação privilegiada e cuja adesão à Política de Divulgação e Negociação seja formalizada após solicitação pela Companhia.
21.240.146/0001-84;2022-01-01;11;126949;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;50797;A Companhia, seus Acionistas Controladores, diretos e indiretos, administradores, conselheiros fiscais ou membros de quaisquer outros órgãos com funções técnicas ou consultivas, criados por disposição estatutária, ou conforme identificação realizada pelo Diretor Financeiro e de Relações com Investidores, outras pessoas que tenham acesso, permanente ou eventual a informações relevantes, em virtude de (i) cargo, função ou posição na Companhia, sociedades controladoras, sociedades controladas ou sociedades coligadas, incluindo os respectivos empregados, estagiários e outros colaboradores, ou (ii) relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição, bem como as Pessoas Vinculadas aos Acionistas Controladores, administradores, e conselheiros fiscais da Companhia.
21.314.559/0001-66;2022-01-01;22;125974;MOVIDA PARTICIPACOES SA;50613;A Companhia, os Acionistas Controladores, Administradores, Conselheiros Fiscais e Funcionários com acesso a Informação Privilegiada, e ainda, qualquer pessoa que, em virtude de seu cargo, função ou posição na Controladora ou nas Sociedades Controladas, tenha aderido expressamente à Política de Negociação e esteja obrigada à observância das regras nela descritas ("Pessoas Vinculada").
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;50789;A Política de Negociação de Valores Mobiliários e Política de Divulgação de Informações aplicam-se, além da própria Companhia, às seguintes pessoas, as quais estão obrigadas a obervar as regras e diretrizes estabelecidas na Política: (a) acionistas controladores (b) administradores (c) membros do Conselho Fiscal da Companhia (d) membros de órgãos em funções técnicas ou consultivas criados por disposição estatutária (e) outras pessoas que em virtude do seu cargo, função ou posição na Companhia, suas Controladas ou Coligadas, tenham ou possam vir a ter Informações Privilegiadas ou Informações Sensíveis relativas à Companhia, suas Controladas ou Coligadas e (f) terceiros contratados pela Companhia, suas Controladas ou Coligadas, que tenham ou possam vir a ter Informações Privilegiadas ou Informações Sensíveis relativas à Companhia, suas Controladas ou Coligadas.
21.948.105/0001-47;2022-01-01;1;116599;BTGI QUARTZO PARTICIPAÇÕES S/A;46357;Administradores da Companhia, bem como a quem quer que tenha conhecimento de informação referente a ato ou fato relevante, sabendo que se trata de informação ainda não divulgada ao mercado, em especial àqueles que tenham relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição.
21.976.510/0001-79;2022-01-01;1;116628;BTGI SAFIRA PARTICIPAÇÕES S/A;46375;Administradores da Companhia, bem como a quem quer que tenha conhecimento de informação referente a ato ou fato relevante, sabendo que se trata de informação ainda não divulgada ao mercado, em especial àqueles que tenham relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição.
22.266.175/0001-88;2022-01-01;13;126990;FERTILIZANTES HERINGER S.A.;50817;A Companhia, os Administradores, Acionistas Controladores, Conselheiros Fiscais, Funcionários e Executivos com acesso a Informação Relevante e integrantes dos demais Órgãos com Funções Técnicas ou Consultivas da Companhia, e ainda, por quem quer que, em virtude de seu cargo, função ou posição na Controladora, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia (Pessoas Relacionadas) asseguram os mais adequados padrões na negociação com os Valores Mobiliários e de suas Controladas.
22.543.331/0001-00;2022-01-01;8;125952;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;50600;a) Membros dos Órgãos Estatutários - pessoas ligadas a Diretoria, o Conselho de Administração, o Conselho Fiscal, o Comitê de Auditoria e outros órgãos com funções técnicas ou consultivas da Companhia e suas Subsidiárias, criados por disposição estatutáriab) Empregados - trabalhadores com contrato de trabalho e vínculo empregatício válido com a CAIXA e que atuam nas unidades da Caixa Seguridade ou de suas Subsidiáriasc) Pessoas que, em virtude de seu cargo, função ou posição na Companhia, sua Controladora, suas Controladas ou Coligadas, tenham acesso à Informação Privilegiadad) Consultores - pessoas que prestem serviços à Companhia, suas Controladas e Coligadas ou ao Acionista Controlador, tais como auditores independentes, analistas de valores mobiliários, instituições do sistema de distribuição, assessores, advogados, contadores, que tenham acesso à Informação Privilegiada ee) Acionista Controlador - Caixa Econômica Federal.
22.677.520/0001-76;2022-01-01;5;130893;CIA TECIDOS NORTE DE MINAS COTEMINAS;50982;quem quer que, em virtude de seu cargo, função ou posição na Controladora, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia
22.677.520/0001-76;2022-01-01;5;130893;CIA TECIDOS NORTE DE MINAS COTEMINAS;50982;Acionistas Controladores
22.677.520/0001-76;2022-01-01;5;130893;CIA TECIDOS NORTE DE MINAS COTEMINAS;50982;Administradores
22.677.520/0001-76;2022-01-01;5;130893;CIA TECIDOS NORTE DE MINAS COTEMINAS;50982;Conselheiros Fiscais e integrantes dos demais Órgãos com Funções Técnicas ou Consultivas da Companhia
22.677.520/0001-76;2022-01-01;5;130893;CIA TECIDOS NORTE DE MINAS COTEMINAS;50982;Funcionários e Executivos com acesso a Informação Relevante
22.902.694/0001-95;2022-01-01;3;123228;SELF IT ACADEMIAS HOLDING S.A.;49603;São as pessoas indicadas no artigo 13 da Resolução CVM 44, incluindo a Companhia, os Acionistas Controladores, Diretores, Membros do Conselho de Administração, Membros do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, ou por quem quer que, em virtude do seu cargo, função ou posição na Companhia, suas Subsidiárias, controladora ou coligadas, tiver aderido expressamente ao Termo de Adesão e tenha conhecimento de Informação Privilegiada sobre a Companhia, bem como aqueles que tenham conhecimento da Informação Privilegiada e que tenham relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição.
23.236.821/0001-27;2022-01-01;3;126083;PATRIMAR ENGENHARIA S.A.;50661;Diretores, membros do Conselho de Administração, do Conselho Fiscal (caso instalado), e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, bem como seus cônjuges não separados judicialmente, companheiro ou dependente incluído na declaração anual de imposto de renda, e sociedades por elas controladas, direta ou indiretamente, nos temos do artigo 11 da Instrução da CVM nº 358, de 03 de janeiro de 2002, conforme alterada ("Instrução CVM nº 358"), e pela Patrimar.
23.373.000/0001-32;2022-01-01;12;126955;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;50799;O acionista controlador, os administradores, os conselheiros fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os empregados e demais colaboradores da Companhia, do acionista controlador ou das sociedades controladas ou coligadas que, em decorrência de seu cargo, função ou posição na Companhia, no acionista controlador ou nas sociedades controladas ou coligadas, possam ter conhecimento ou acesso a qualquer informação privilegiada ("Pessoas Vinculadas").
23.438.929/0001-00;2022-01-01;4;122983;ALARES INTERNET PARTICIPAÇÕES S/A;49457;A Companhia, os administradores, os conselheiros fiscais, os funcionários com acesso à informação privilegiada, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição no acionista controlador, direto ou indireto, ou em sociedades controladas, possam ter conhecimento de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
23.864.409/0001-51;2022-01-01;1;116315;HOLDING VERZANI E SANDRINI S.A.;46209;Para fins da Política de Negociação, são consideradas pessoas vinculadas (i) a Companhia (ii) os acionistas controladores, diretos e indiretos da Companhia (iii) os Administradores (iv) os Conselheiros Fiscais (v) membros de Órgãos com Funções Técnicas ou Consultivas e (vi) quem quer que, em virtude de relação comercial, profissional ou de confiança com a Companhia, tenha acesso à Informação Privilegiada ("Pessoas Vinculadas").
24.230.275/0001-80;2022-01-01;5;125947;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;50597;A Companhia, seus acionistas controladores, diretores, membros do Conselho de Administração, do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária ou por quaisquer empregados e terceiros contratados pela Companhia que tenham acesso permanente ou eventual às informações relativas à Ato ou Fato Relevante antes de sua comunicação e divulgação ao mercado ("Pessoas Sujeitas à Política").
24.396.489/0001-20;2022-01-01;14;127050;BRK AMBIENTAL PARTICIPAÇÕES S.A.;50849;A Companhia, seus Acionistas Controladores, diretos e indiretos, membros do Conselho de Administração, da Diretoria e do Conselho Fiscal, quando instalado, membros de quaisquer outros órgãos com funções técnicas ou consultivas da Companhia, criados por disposição estatutária, e outras pessoas indicadas pelo Diretor de Relações com Investidores, a seu exclusivo critério, que tenham ou possam a vir a ter acesso, permanente ou eventual, a Informações Privilegiadas em virtude de (i) cargo, função ou posição na Companhia, em Acionista Controlador (se houver), controladas ou coligadas, incluindo os respectivos empregados, estagiários e outros colaboradores ou (ii) terceiros oriundos de relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição ("Pessoas Vinculadas").
24.410.913/0001-44;2022-01-01;14;125004;NU HOLDINGS LTD.;50157;Administradores, funcionários e estagiários da nossa Companhia e suas subsidiárias e demais pessoas identificadas na Política, incluindo qualquer conta ou veículo sobre o qual a pessoa tenha ou compartilhe o direito, direto ou indireto, de tomar decisões de investimento (quer essas pessoas tenham ou não um interesse financeiro na conta, tais como fundos de uma ou mais empresas de investimento privadas) (em conjunto, "Insiders").
24.921.465/0001-43;2022-01-01;5;124494;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;50042;A Política de Negociação de Valores Mobiliários aplica-se a: a Companhia, seus Controladores, Administradores, Conselheiros Fiscais, membros de quaisquer Órgãos com Funções Técnicas ou Consultivas criados por disposição estatutária, as Controladas e Coligadas da Companhia, e, conforme identificação realizada pelo Diretor de Relações com Investidores, quem quer que, em virtude de seu cargo, função ou posição no Controlador, nas Controladas ou nas Coligadas, tenha ou possa vir a ter acesso a Ato ou Fato Relevante, incluindo empregados, colaboradores ou outros acionistas da Companhia, bem como terceiros que, em razão de relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição ("Pessoas Vinculadas").
24.990.777/0001-09;2022-01-01;8;125613;GRUPO MATEUS S.A.;50460;O acionista controlador, os administradores, os conselheiros fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os empregados e demais colaboradores da Companhia, do acionista controlador ou das sociedades controladas ou coligadas que, em decorrência de seu cargo, função ou posição na Companhia, no acionista controlador ou nas sociedades controladas ou coligadas, possam ter conhecimento ou acesso a qualquer informação privilegiada ("Pessoas Vinculadas").
25.249.439/0001-83;2022-01-01;1;122775;HOSPITAL CARE CALEDONIA S.A.;49326;A Companhia, seus Acionistas Controladores, diretos e indiretos, conselheiros fiscais ou membros de quaisquer outros órgãos com funções técnicas ou consultivas, criados por disposição estatutária, ou conforme identificação realizada pelo Diretor de Relações com Investidores, outras pessoas que tenham acesso, permanente ou eventual a informações relevantes, em virtude de (i) cargo, função ou posição na Companhia, sociedades controladoras, sociedades controladas ou sociedades coligadas, incluindo os respectivos empregados, estagiários e outros colaboradores, ou (ii) relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição ("Pessoas Vinculadas"), bem como pessoas que mantenham vínculos com as Pessoas Vinculadas, nos termos do artigo 3º, § 1º da Resolução CVM nº 44, de 23 de agosto de 2021 ("Pessoas Ligadas"), e pela Companhia.
25.369.840/0001-57;2022-01-01;10;127170;COMERC ENERGIA S.A.;50903;A Companhia, os Acionistas Controladores, os Administradores, os membros do Conselho Fiscal, quando instalado, membros de quaisquer outros órgãos com funções técnicas ou consultivas da Companhia, criados por disposição estatutária, e outras pessoas indicadas pelo Diretor de Relações com Investidores, a seu exclusivo critério, que tenham ou possam a vir a ter acesso, permanente ou eventual, a Informações Sensíveis ou Informações Privilegiadas em virtude de (i) cargo, função, ou posição na Companhia, em Acionista Controlador (se houver), controladas ou coligadas, incluindo os respectivos empregados, estagiários e outros colaboradores, ou (ii) relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição ("Pessoas Vinculadas").
26.072.786/0001-46;2022-01-01;2;116786;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;46452;O acionista controlador, os administradores, os conselheiros fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os empregados e demais colaboradores da Companhia, do acionista controlador ou das sociedades controladas ou coligadas que, em decorrência de seu cargo, função ou posição na Companhia, no acionista controlador ou nas sociedades controladas ou coligadas, possam ter conhecimento ou acesso a qualquer informação privilegiada ("Pessoas Vinculadas").
26.345.998/0001-50;2022-01-01;12;126728;TC S.A.;50765;Significa (i) a Companhia (ii) os Acionistas Controladores diretos e indiretos da Companhia (iii) os Administradores (iv) os Conselheiros Fiscais (v) os membros de Órgãos com Funções Técnicas ou Consultivas e (iv) quem quer que, em virtude de seu cargo, função, ou posição na Companhia, sua controladora, suas Controladas ou Coligadas, tenha conhecimento de Informação Privilegiada (conforme definido no item 20.2 abaixo) (vii) quaisquer empregados e terceiros contratados pela Companhia que tenham acesso permanente ou eventual a Informações Relevantes (conforme definido na Política) ("Pessoas Vinculadas").
26.462.693/0001-28;2022-01-01;6;126926;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;50785;A política de negociação de valores mobiliários de emissão da Companhia ("Política deNegociação") deverá ser compulsoriamente observada pelos nossos diretores, membros do Conselho de Administração, do Conselho Fiscal (caso instalado) e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária (em conjunto "Pessoas Obrigadas"). Adicionalmente às Pessoas Sujeitas à Política, estão vinculados e devem observar a Política de Negociação: (i) a Companhia (ii) os nossos acionistas controladores e (iii) quem quer que, em virtude de seu cargo, função, posição em nossa Companhia e/ou em nossas controladas, tenha conhecimento de Ato ou Fato Relevante, nos termos do art. 155, § 1º da Lei nº 6.404, de 15 de dezembro de 1976, conforme alterada ("Lei das Sociedades por Ações"), e do art. 2º da Instrução CVM nº 358, de 03 de janeiro de 2020, conforme alterada ("Instrução CVM 358") (que, em conjunto com as Pessoas Obrigadas, são definidas com "Pessoas Vinculadas").
26.659.061/0001-59;2022-01-01;17;127059;MPM CORPÓREOS S.A.;50854;A Companhia, os administradores, os membros do Conselho Fiscal, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária e, conforme identificação realizada pelo Diretor de Relações com Investidores, (a) os funcionários com acesso à informação privilegiada e (b) as pessoas que tenham acesso permanente ou eventual a ato ou fato relevante, em virtude de relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição ("Pessoas Vinculadas").
27.093.558/0001-15;2022-01-01;10;127326;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;50941;Estão vinculados à política de negociação de valores mobiliários da Companhia ("Política de Negociação") a própria Companhia, seus acionistas controladores, administradores, membros do Conselho Fiscal, empregados (quando tiverem conhecimento de informação privilegiada sobre a Companhia) e, ainda, qualquer pessoa que, em virtude do seu cargo, função ou posição em sociedades controladoras ou controladas pela Companhia, tenha aderido à referida política de negociação ("Pessoas Vinculadas à Política de Negociação").
28.195.667/0001-06;2022-01-01;12;125683;BCO ABC BRASIL S.A.;50486;Funcionários
28.195.667/0001-06;2022-01-01;12;125683;BCO ABC BRASIL S.A.;50486;Administradores
28.195.667/0001-06;2022-01-01;12;125683;BCO ABC BRASIL S.A.;50486;Acionista Controlador
28.195.667/0001-06;2022-01-01;12;125683;BCO ABC BRASIL S.A.;50486;Membros do Comitê de Auditoria
