CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
13.017.462/0001-63;2022-01-01;1;116533;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;178372793.96;47048099.74;37470011.99;48773963.36;311664869.05;
13.017.462/0001-63;2022-01-01;1;116533;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;2021-01-01;2021-12-31;Financiamento;Garantia Real;;7029960.11;16878150.10;16878150.10;67511223.01;108297483.32;
13.017.462/0001-63;2022-01-01;1;116533;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;60530420.40;388128340.06;25381593.15;97850414.29;571890767.90;
13.217.485/0001-11;2022-01-01;10;126932;GRUPO SBF S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;199227512.42;505707285.94;100034239.18;0.00;804969037.54;As informações acima correspondem às Demonstrações Financeiras Consolidadas da Companhia. Empréstimos: (i) Garantia Quirografária - Referem-se principalmente a contratos de Capital de Giro e Debêntures e não contam com qualquer garantia real ou flutuante. Financiamentos: (i) Garantia Real - Referem-se, principalmente, a contratos celebrados com o Banco Safra, cujo pagamento é garantido pelos próprios bens adquiridos como Capex para expansão.
13.217.485/0001-11;2022-01-01;10;126932;GRUPO SBF S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;8248474.26;10559801.98;0.00;0.00;18808276.24;As informações acima correspondem às Demonstrações Financeiras Consolidadas da Companhia. Empréstimos: (i) Garantia Quirografária - Referem-se principalmente a contratos de Capital de Giro e Debêntures e não contam com qualquer garantia real ou flutuante. Financiamentos: (i) Garantia Real - Referem-se, principalmente, a contratos celebrados com o Banco Safra, cujo pagamento é garantido pelos próprios bens adquiridos como Capex para expansão.
13.270.520/0001-66;2022-01-01;14;125864;KORA SAÚDE PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Empréstimo;Outras garantias ou privilégios;Aval;145944000.00;554938000.00;515219000.00;97992000.00;1314093000.00;
13.270.520/0001-66;2022-01-01;14;125864;KORA SAÚDE PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;4855000.00;9711000.00;4873000.00;0.00;19439000.00;
13.349.677/0001-81;2022-01-01;1;116570;REIT SECURITIZADORA S/A;2021-01-01;2021-12-31;Empréstimo;Outras garantias ou privilégios;DEVEDOR SOLIDÁRIO: MAURÍCIO VISCONTI LUZ;0.00;0.00;0.00;0.00;0.00;
13.444.994/0001-87;2022-01-01;6;126118;MLOG S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;47434.00;32194.00;0.00;0.00;79628.00;Quanto aos Empréstimos e financiamentos:Conforme mencionado na DF do exercício de 2021, em decorrência da aquisição dos três AHTS, a Companhia assumiu a dívida referente ao financiamento dessas embarcações junto ao BNDES.  Este financiamento é atualizado com base na variação do dólar dos Estados Unidos e tem taxa de juros pré-fixada de 5% ao anoOs demais empréstimos são denominados em reais, com remuneração à taxa média anual de 7,01 %. Os empréstimos com taxas pós-fixadas têm sua remuneração atrelada ao CDI.Quanto a obrigação referente a aquisição da Companhia de Navegação da Amazônia, a base dos valores corresponde a estimativa/previsão financeira de recebimento do AFRMM.Em 31/03/2020, o Fundo de Direitos Creditórios Atacado - Não Padronizado (FIDC Atacado), na qualidade de cessionário e sucessor processual do Banco Santander, detentor de 26,3% do direito sobre a dívida da MLog pela aquisição da CNA, cedeu a totalidade de seu direito a Geribá Participações SPE-2 Ltda. (Geribá) e esta, em 30/10/2020 cedeu o direito aos créditos a Rio Alva Participações S.A. (Rio Alva).Nesta mesma data a Companhia e suas subsidiárias Asgaard e CNA realizaram um acordo de pagamento com este credor que envolveu: (i) o pagamento de R$ 3.000 na data da Confissão de Dívida, (ii) o pagamento de duas parcelas adicionais, pagass em 2021, totalizando R$ 33.000, além da dação em pagamento de cinco embarcações operacionais da CNA.Em 22/09/2021, a Companhia divulgou fato relevante, informando ter concluído a assinatura dos instrumentos de confissão de dívida celebrados com os bancos Itaú e Bradesco para a renegociação da dívida decorrente da aquisição da CNA, cujo pagamento ocorrerá em 64 e 44 parcelas, respectivamente, e para ambos os acordos a última parcela vencerá em 28/02/2028.  Estas dívidas terão juros remuneratório equivalentes a taxa DI, acrescida de 2% ao ano e terão como garantias:- Hipoteca em segundo grau (dada a hipoteca em primeiro grau já constituída em benefício do BNDES) das três embarcações AHTS- Cessão fiduciária dos recebíveis advindos dos contratos de prestação de serviços da Asgaard junto a Petrobras, relativamente aos três AHTS, após a liquidação da dívida com o BNDES, atualmente garantida por tais recebíveis- Cessão fiduciária da integralidade de certos recebíveis da CNA, relativos a prestação de serviço de transporte fluvial e- Saldo dos recebíveis após o pagamento dos serviços da dívida junto ao Banco ABC S.A. (Nota Explicativa nº 15), oriundos do contrato de prestação de serviços celebrado entre Asgaard e Petrobras, relativamente a embarcação Asgaard Sophia.*Ressalta-se que as informações ainda estão em processo de revisão pelos auditores da Companhia e podem sofrer alterações.
13.444.994/0001-87;2022-01-01;6;126118;MLOG S.A.;2021-01-01;2021-12-31;Empréstimo;Outras garantias ou privilégios;Embarcação Asgaard Sophia (IMO: 9703162) Ações alienadas (alienação fiduciária de ações) da Companhia de Navegação da Amazônia (CNA).;11627.00;15391.00;43494.00;0.00;70512.00;Quanto aos Empréstimos e financiamentos:Conforme mencionado na DF do exercício de 2021, em decorrência da aquisição dos três AHTS, a Companhia assumiu a dívida referente ao financiamento dessas embarcações junto ao BNDES.  Este financiamento é atualizado com base na variação do dólar dos Estados Unidos e tem taxa de juros pré-fixada de 5% ao anoOs demais empréstimos são denominados em reais, com remuneração à taxa média anual de 7,01 %. Os empréstimos com taxas pós-fixadas têm sua remuneração atrelada ao CDI.Quanto a obrigação referente a aquisição da Companhia de Navegação da Amazônia, a base dos valores corresponde a estimativa/previsão financeira de recebimento do AFRMM.Em 31/03/2020, o Fundo de Direitos Creditórios Atacado - Não Padronizado (FIDC Atacado), na qualidade de cessionário e sucessor processual do Banco Santander, detentor de 26,3% do direito sobre a dívida da MLog pela aquisição da CNA, cedeu a totalidade de seu direito a Geribá Participações SPE-2 Ltda. (Geribá) e esta, em 30/10/2020 cedeu o direito aos créditos a Rio Alva Participações S.A. (Rio Alva).Nesta mesma data a Companhia e suas subsidiárias Asgaard e CNA realizaram um acordo de pagamento com este credor que envolveu: (i) o pagamento de R$ 3.000 na data da Confissão de Dívida, (ii) o pagamento de duas parcelas adicionais, pagass em 2021, totalizando R$ 33.000, além da dação em pagamento de cinco embarcações operacionais da CNA.Em 22/09/2021, a Companhia divulgou fato relevante, informando ter concluído a assinatura dos instrumentos de confissão de dívida celebrados com os bancos Itaú e Bradesco para a renegociação da dívida decorrente da aquisição da CNA, cujo pagamento ocorrerá em 64 e 44 parcelas, respectivamente, e para ambos os acordos a última parcela vencerá em 28/02/2028.  Estas dívidas terão juros remuneratório equivalentes a taxa DI, acrescida de 2% ao ano e terão como garantias:- Hipoteca em segundo grau (dada a hipoteca em primeiro grau já constituída em benefício do BNDES) das três embarcações AHTS- Cessão fiduciária dos recebíveis advindos dos contratos de prestação de serviços da Asgaard junto a Petrobras, relativamente aos três AHTS, após a liquidação da dívida com o BNDES, atualmente garantida por tais recebíveis- Cessão fiduciária da integralidade de certos recebíveis da CNA, relativos a prestação de serviço de transporte fluvial e- Saldo dos recebíveis após o pagamento dos serviços da dívida junto ao Banco ABC S.A. (Nota Explicativa nº 15), oriundos do contrato de prestação de serviços celebrado entre Asgaard e Petrobras, relativamente a embarcação Asgaard Sophia.*Ressalta-se que as informações ainda estão em processo de revisão pelos auditores da Companhia e podem sofrer alterações.
13.457.942/0001-45;2022-01-01;2;123701;RIVA INCORPORADORA S.A;2021-01-01;2021-12-31;Financiamento;Garantia Real;;6526.31;1.57;2282277.49;0.00;2288805.37;
13.457.942/0001-45;2022-01-01;2;123701;RIVA INCORPORADORA S.A;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;123459.06;-43798.58;59823436.98;0.00;59903097.46;
13.522.948/0001-59;2022-01-01;2;124317;SAFIRA HOLDING S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;16038000.00;1878000.00;0.00;0.00;17916000.00;Os saldos apresentados acima referem-se às rubricas de empréstimos e financiamentos apresentadas nas demonstrações contábeis consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2021.
13.522.948/0001-59;2022-01-01;2;124317;SAFIRA HOLDING S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;1789000.00;1878000.00;0.00;0.00;3667000.00;Os saldos apresentados acima referem-se às rubricas de empréstimos e financiamentos apresentadas nas demonstrações contábeis consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2021.
13.574.594/0001-96;2022-01-01;14;125955;ZAMP SA;2021-01-01;2021-12-31;Financiamento;Garantia Real;;46881000.00;281959000.00;0.00;0.00;328840000.00;As informações acima referem-se às demonstrações financeiras consolidadas da Companhia.Para segregação de nossas obrigações (empréstimos e financiamentos) de acordo com as categorias previstas na tabela acima (dívidas com garantia real, dívidas com garantia flutuante e dívidas quirografárias), levamos em consideração o seguinte critério: (i) foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos, etc. e (ii) foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma.
13.574.594/0001-96;2022-01-01;14;125955;ZAMP SA;2021-01-01;2021-12-31;Financiamento;Quirografárias;;6731000.00;495205000.00;0.00;0.00;501936000.00;As informações acima referem-se às demonstrações financeiras consolidadas da Companhia.Para segregação de nossas obrigações (empréstimos e financiamentos) de acordo com as categorias previstas na tabela acima (dívidas com garantia real, dívidas com garantia flutuante e dívidas quirografárias), levamos em consideração o seguinte critério: (i) foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos, etc. e (ii) foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma.
13.584.310/0001-42;2022-01-01;2;120975;SUGOI S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;
13.584.310/0001-42;2022-01-01;2;120975;SUGOI S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;0.00;18025000.00;3467000.00;0.00;21492000.00;
13.584.310/0001-42;2022-01-01;2;120975;SUGOI S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;0.00;11108000.00;15603000.00;0.00;26711000.00;
13.584.310/0001-42;2022-01-01;2;120975;SUGOI S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;0.00;28571000.00;30596000.00;0.00;59167000.00;
13.783.221/0004-78;2022-01-01;9;125913;MADERO INDÚSTRIA E COMÉRCIO S.A.;2021-01-01;2021-12-31;Empréstimo;Outras garantias ou privilégios;Garantia de recebíveis;373822000.00;154381000.00;0.00;0.00;528203000.00;
13.783.221/0004-78;2022-01-01;9;125913;MADERO INDÚSTRIA E COMÉRCIO S.A.;2021-01-01;2021-12-31;Títulos de dívida;Outras garantias ou privilégios;Cessão de Recebíveis;327644000.00;159661000.00;0.00;0.00;487305000.00;
14.110.585/0001-07;2022-01-01;15;124966;MÉLIUZ S.A.;2021-01-01;2021-12-31;Financiamento;Outras garantias ou privilégios;-;305000.00;152000.00;0.00;0.00;457000.00;Os saldos apresentados acima referem-se ao total do arrendamento mercantil a pagar de acordo com saldos apresentados nas demonstrações contábeis consolidadas da Companhia referentes ao exercício social findo em 31 de dezembro de 2021. O empréstimo apresentado acima se trata de um auxílio fornecido pelo governo polonês devido à pandemia COVID 19 à Picodi.com, controlada da Companhia.
14.191.427/0001-29;2022-01-01;1;115956;GRANBIO INVESTIMENTOS S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;0.00;0.00;0.00;0.00;0.00;
14.191.427/0001-29;2022-01-01;1;115956;GRANBIO INVESTIMENTOS S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;284719000.00;141171000.00;66035000.00;59092000.00;551017000.00;
14.191.427/0001-29;2022-01-01;1;115956;GRANBIO INVESTIMENTOS S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;0.00;0.00;0.00;0.00;0.00;
14.388.334/0001-99;2022-01-01;7;123627;PARANA BCO S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;3785710000.00;3450164000.00;44491000.00;150286000.00;7430651000.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas do Paraná Banco S.A referente ao exercício social findo em 31 de dezembro de 2021. O montante total indicado acima corresponde à soma dos valores de: (i) depósitos a prazo, (ii) depósitos a vista, (iii) depósitos interfinanceiros, (iv) DPGE II e NDPGE (depósitos com garantia especial do fundo garantidor de crédito), (v) letras financeiras, (vi) letras de crédito imobiliário, (vii) captações no mercado aberto e (viii) cotas seniores do FIDC. Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações do Paraná Banco S.A.
14.776.142/0001-50;2022-01-01;15;125582;WESTWING COMÉRCIO VAREJISTA S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;2998000.00;0.00;0.00;0.00;2998000.00;
14.785.152/0001-51;2022-01-01;11;126874;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;41704390.89;15376218.43;0.00;0.00;57080609.32;Os saldos apresentados acima referem-se às rubricas de empréstimos, financiamentos e debentures (circulante e não circulante) apresentados nas informações Trimestrais - ITR Consolidadas da CompanhiaReferentes ao período findo em 31 de dezembro de 2021. As dívidas que contam com garantias reais como alienação fiduciária, cessão fiduciária ou hipoteca, constituídas pela Companhia, foram consideradas com dívidas com garantia real. 
14.785.152/0001-51;2022-01-01;11;126874;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;19247512.38;38495024.76;38495024.76;399468062.54;495705624.44;Os saldos apresentados acima referem-se às rubricas de empréstimos, financiamentos e debentures (circulante e não circulante) apresentados nas informações Trimestrais - ITR Consolidadas da CompanhiaReferentes ao período findo em 31 de dezembro de 2021. As dívidas que contam com garantias reais como alienação fiduciária, cessão fiduciária ou hipoteca, constituídas pela Companhia, foram consideradas com dívidas com garantia real. 
14.785.152/0001-51;2022-01-01;11;126874;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;45398588.86;69335495.66;62388171.00;337866162.25;514988417.77;Os saldos apresentados acima referem-se às rubricas de empréstimos, financiamentos e debentures (circulante e não circulante) apresentados nas informações Trimestrais - ITR Consolidadas da CompanhiaReferentes ao período findo em 31 de dezembro de 2021. As dívidas que contam com garantias reais como alienação fiduciária, cessão fiduciária ou hipoteca, constituídas pela Companhia, foram consideradas com dívidas com garantia real. 
14.807.945/0001-24;2022-01-01;4;126899;SANSUY S.A. INDUSTRIA DE PLASTICOS;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;79341000.00;12556000.00;1041000.00;0.00;92938000.00;Os valores se referem as Demonstrações Financeiras Consolidadas sob a Rúbrica Empréstimos e Financiamentos Constante no Passivo.
14.807.945/0001-24;2022-01-01;4;126899;SANSUY S.A. INDUSTRIA DE PLASTICOS;2021-01-01;2021-12-31;Financiamento;Garantia Real;;2581000.00;19816000.00;11055000.00;0.00;33452000.00;Os valores se referem as Demonstrações Financeiras Consolidadas sob a Rúbrica Empréstimos e Financiamentos Constante no Passivo.
14.876.090/0001-93;2022-01-01;2;133638;GAIA IMPACTO SECURITIZADORA S.A.;2021-01-01;2021-12-31;Empréstimo;Outras garantias ou privilégios;Empréstimos;408000.00;0.00;0.00;0.00;408000.00;
14.882.295/0001-81;2022-01-01;6;125997;CBO HOLDING S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;590273546.26;768662244.46;1947641598.64;1855840198.42;5162417587.78;As informações contidas neste item "3.8" foram elaboradas a partir das demonstrações financeiras consolidadas. Os montantes apresentados no quadro estão líquidos dos custos de captação dos empréstimos e financiamentos R$ 11.253.226,80.
14.998.371/0001-19;2022-01-01;8;125398;J. MACEDO S.A.;2021-01-01;2021-12-31;Empréstimo;Outras garantias ou privilégios;Fidejussória;67500000.00;5000000.00;2083000.00;0.00;74583000.00;
14.998.371/0001-19;2022-01-01;8;125398;J. MACEDO S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;77061000.00;182988000.00;126871000.00;0.00;386920000.00;
14.998.371/0001-19;2022-01-01;8;125398;J. MACEDO S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;27241000.00;46173000.00;31588000.00;0.00;105002000.00;
15.115.504/0001-24;2022-01-01;1;116106;TRONOX PIGMENTOS DO BRASIL S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;2066368.36;1620077.79;0.00;0.00;3686446.15;
15.139.629/0001-94;2022-01-01;7;125926;CIA ELETRICIDADE EST. DA BAHIA - COELBA;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;520665910.00;1108795527.00;822493302.00;0.00;2451954739.00;
15.139.629/0001-94;2022-01-01;7;125926;CIA ELETRICIDADE EST. DA BAHIA - COELBA;2021-01-01;2021-12-31;Financiamento;Garantia Real;;251953880.00;483350271.00;373747644.00;1054868775.00;2163920570.00;
15.139.629/0001-94;2022-01-01;7;125926;CIA ELETRICIDADE EST. DA BAHIA - COELBA;2021-01-01;2021-12-31;Financiamento;Quirografárias;;55628262.00;383198580.00;393733583.00;570584535.00;1403144960.00;
15.139.629/0001-94;2022-01-01;7;125926;CIA ELETRICIDADE EST. DA BAHIA - COELBA;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;623170345.00;2114039477.00;1110730043.00;871512985.00;4719452850.00;
15.141.799/0001-03;2022-01-01;6;125482;CIA FERRO LIGAS DA BAHIA - FERBASA;2021-01-01;2021-12-31;Financiamento;Garantia Real;;62086000.00;174456000.00;13148000.00;155629000.00;405319000.00;
15.229.110/0001-05;2022-01-01;1;115977;CAPITALE SECURITIZADORA DE CRÉDITO S/A;2021-01-01;2021-12-31;Financiamento;Garantia Real;;65000.04;15235237.08;0.00;0.00;15300237.12;
15.377.572/0001-61;2022-01-01;1;115989;NASA SECURITIZADORA S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;0.00;1719154.79;0.00;0.00;1719154.79;
15.377.572/0001-61;2022-01-01;1;115989;NASA SECURITIZADORA S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;0.00;54689636.25;0.00;0.00;54689636.25;
15.413.826/0001-50;2022-01-01;2;121225;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;165975959.75;585067233.64;158700.63;185150.73;751387044.75;
15.413.826/0001-50;2022-01-01;2;121225;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;37991493.16;86238050.73;86356869.86;554961216.11;765547629.86;
15.413.826/0001-50;2022-01-01;2;121225;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;189590712.69;325072927.65;105154981.28;420834979.41;1040653601.03;
15.484.093/0001-44;2022-01-01;17;126913;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;34724248.69;119645687.36;99057194.61;104544101.89;357971232.55;
15.494.541/0001-90;2022-01-01;2;120262;SALUS INFRAESTRUTURA PORTUARIA SA;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;91191066.49;149592026.32;0.00;0.00;240783092.81;
15.578.569/0001-06;2022-01-01;9;127108;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;296004777.21;712519472.91;847052164.11;481749578.90;2337325993.13;
15.578.569/0001-06;2022-01-01;9;127108;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;1704376.32;4112406.07;1948676.18;0.00;7765458.57;
15.578.569/0001-06;2022-01-01;9;127108;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;135430316.88;259067714.43;283798183.20;0.00;678296214.51;
15.688.041/0001-90;2022-01-01;1;115924;MBK SECURITIZADORA SA;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;51941.00;0.00;0.00;0.00;51941.00;
16.233.389/0001-55;2022-01-01;4;126217;CVLB BRASIL S.A;2021-01-01;2021-12-31;Empréstimo;Outras garantias ou privilégios;Outras garantias/privilégios;105863504.02;88336368.83;8767880.30;0.00;202967753.15;Para fins de cálculo dos valores apresentados neste item, foram considerados os valores constantes das Demonstrações Financeiras relativas ao exercício social encerrado em 31 de dezembro de 2021, nas seguintes rubricas: Linhas do endividamento: Empréstimos e financiamentos e Debêntures do Passivo Circulante e Não Circulante e Instrumentos Financeiros derivativos ativos e passivos. Os empréstimos, financiamentos e títulos de dívida apresentados neste item foram segregados de acordo com o tipo de garantia (real e quirografárias), bem como em conformidade com os respectivos prazos de vencimento. As outras garantias/privilégios consistem em recebíveis de cartão de crédito.
16.233.389/0001-55;2022-01-01;4;126217;CVLB BRASIL S.A;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;23053851.91;24249559.18;22942929.57;45104565.22;115350905.88;Para fins de cálculo dos valores apresentados neste item, foram considerados os valores constantes das Demonstrações Financeiras relativas ao exercício social encerrado em 31 de dezembro de 2021, nas seguintes rubricas: Linhas do endividamento: Empréstimos e financiamentos e Debêntures do Passivo Circulante e Não Circulante e Instrumentos Financeiros derivativos ativos e passivos. Os empréstimos, financiamentos e títulos de dívida apresentados neste item foram segregados de acordo com o tipo de garantia (real e quirografárias), bem como em conformidade com os respectivos prazos de vencimento. As outras garantias/privilégios consistem em recebíveis de cartão de crédito.
16.233.389/0001-55;2022-01-01;4;126217;CVLB BRASIL S.A;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;12240966.31;16073102.77;18638249.43;78601681.49;125554000.00;Para fins de cálculo dos valores apresentados neste item, foram considerados os valores constantes das Demonstrações Financeiras relativas ao exercício social encerrado em 31 de dezembro de 2021, nas seguintes rubricas: Linhas do endividamento: Empréstimos e financiamentos e Debêntures do Passivo Circulante e Não Circulante e Instrumentos Financeiros derivativos ativos e passivos. Os empréstimos, financiamentos e títulos de dívida apresentados neste item foram segregados de acordo com o tipo de garantia (real e quirografárias), bem como em conformidade com os respectivos prazos de vencimento. As outras garantias/privilégios consistem em recebíveis de cartão de crédito.
16.233.389/0001-55;2022-01-01;4;126217;CVLB BRASIL S.A;2021-01-01;2021-12-31;Títulos de dívida;Outras garantias ou privilégios;Outras garantias/privilégios;39238646.45;71111040.00;0.00;0.00;110349686.45;Para fins de cálculo dos valores apresentados neste item, foram considerados os valores constantes das Demonstrações Financeiras relativas ao exercício social encerrado em 31 de dezembro de 2021, nas seguintes rubricas: Linhas do endividamento: Empréstimos e financiamentos e Debêntures do Passivo Circulante e Não Circulante e Instrumentos Financeiros derivativos ativos e passivos. Os empréstimos, financiamentos e títulos de dívida apresentados neste item foram segregados de acordo com o tipo de garantia (real e quirografárias), bem como em conformidade com os respectivos prazos de vencimento. As outras garantias/privilégios consistem em recebíveis de cartão de crédito.
16.234.171/0001-15;2022-01-01;5;125708;METANOR SA METANOL DO NE;2021-01-01;2021-12-31;Empréstimo;Outras garantias ou privilégios;A garantia é o aval da Metanor.;514000.00;0.00;0.00;0.00;514000.00;
16.404.287/0001-55;2022-01-01;7;125949;SUZANO S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;21979855.00;0.00;4670265452.00;747822357.00;5440067664.00;Os saldos apresentados acima referem-se às rubricas de empréstimos, financiamentos e debêntures (circulante e não circulante) apresentados nas Demonstrações Financeiras Consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2021. As dívidas que contam com alienação fiduciária, cessão fiduciária ou hipoteca, constituídas pela Companhia, foram consideradas como dívidas  com garantia real
16.404.287/0001-55;2022-01-01;7;125949;SUZANO S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;174510016.00;296859462.00;585254569.00;950713097.00;2007337144.00;Os saldos apresentados acima referem-se às rubricas de empréstimos, financiamentos e debêntures (circulante e não circulante) apresentados nas Demonstrações Financeiras Consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2021. As dívidas que contam com alienação fiduciária, cessão fiduciária ou hipoteca, constituídas pela Companhia, foram consideradas como dívidas  com garantia real
16.404.287/0001-55;2022-01-01;7;125949;SUZANO S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;3459047151.00;5105733569.00;17833460226.00;45782982940.00;72181223886.00;Os saldos apresentados acima referem-se às rubricas de empréstimos, financiamentos e debêntures (circulante e não circulante) apresentados nas Demonstrações Financeiras Consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2021. As dívidas que contam com alienação fiduciária, cessão fiduciária ou hipoteca, constituídas pela Companhia, foram consideradas como dívidas  com garantia real
16.590.234/0001-76;2022-01-01;11;127081;AZZAS 2154 S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;496645.00;28100.00;0.00;0.00;524745.00;
16.590.234/0001-76;2022-01-01;11;127081;AZZAS 2154 S.A.;2021-01-01;2021-12-31;Financiamento;Outras garantias ou privilégios;Com Carta Fiança Bancária;143.00;7917.00;1583.00;0.00;9643.00;
16.590.234/0001-76;2022-01-01;11;127081;AZZAS 2154 S.A.;2021-01-01;2021-12-31;Financiamento;Quirografárias;;73.00;134.00;0.00;0.00;207.00;
16.614.075/0001-00;2022-01-01;8;127348;DIRECIONAL ENGENHARIA S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;66963026.77;33481513.39;0.00;0.00;100444540.16;As informações desta tabela se baseiam nas Demonstrações Financeiras consolidadas da Companhia referentes ao exercício social findo em 31 de dezembro de 2021. Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia. Para segregação de nossas obrigações (empréstimos, financiamentos e títulos de dívida) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), levamos em consideração o seguinte critério: (i) foram consideradas dívidas com garantia real todas as dívidas garantidas por nossos ativos fixos, tais como imóveis, cessões e alienações fiduciárias de bens e/ou direitos. (ii) foram consideradas dívidas quirografárias todas as nossas dívidas que não estejam garantidas de nenhuma forma ou que contem com garantia real de terceiros.
