CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Numero_Membros;Numero_Membros_Remunerados;Valor_Maior_Remuneracao;Valor_Menor_Remuneracao;Valor_Medio_Remuneracao;Observacao
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;2019-01-01;2019-12-31;Conselho Fiscal;8.00;8.00;86994.00;34072.00;88054.00;O conselho fiscal é composto de 4 membros efetivos e 4 membros suplente.
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2021-01-01;2021-12-31;Conselho de Administração;3.00;3.00;2356800.00;612429.00;1249743.00;Não há.
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2021-01-01;2021-12-31;Diretoria Estatutária;5.00;5.00;3830400.00;360000.00;1572294.00;Não há.
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2021-01-01;2021-12-31;Conselho Fiscal;8.00;8.00;183822.00;164594.00;183739.00;O Conselho Fiscal é composto por 4 membros efetivos e 4 membros suplentes.
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2020-01-01;2020-12-31;Conselho de Administração;3.00;3.00;1508000.00;149620.00;1133389.00;Não há.
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2020-01-01;2020-12-31;Conselho Fiscal;8.00;8.00;165029.00;53228.00;165029.00;O Conselho Fiscal é composto por 4 membros efetivos e 4 membros suplentes.
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;Conselho de Administração;3.00;3.00;1816538.00;527278.00;966496.00;Não há.
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;Diretoria Estatutária;5.00;5.00;4922906.00;452728.00;1684729.00;Não há.
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;Conselho Fiscal;8.00;8.00;194519.00;59506.00;194695.00;O Conselho Fiscal é composto por 4 membros efetivos e 4 membros suplentes.
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;5.00;2821144.00;457500.00;1427722.00;Não há.
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;Conselho Fiscal;9.25;11.00;80347.36;40173.68;51439.17;
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;19.67;22.00;1200000.00;480000.00;973889.65;
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;Conselho de Administração;9.00;9.00;180000.00;144000.00;152015.73;
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;2020-01-01;2020-12-31;Conselho Fiscal;8.33;11.00;79734.79;39867.38;45253.06;
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;16.83;22.00;1200000.00;480000.00;851988.70;
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;2020-01-01;2020-12-31;Conselho de Administração;8.75;13.00;178000.00;144000.00;126551.80;
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;2021-01-01;2021-12-31;Conselho Fiscal;10.00;11.00;79446.96;39723.48;59622.93;
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;11.42;14.00;1200000.00;660000.00;1075113.83;
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;2021-01-01;2021-12-31;Conselho de Administração;9.00;9.00;960000.00;360000.00;640497.01;
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;3.00;3.00;598713.00;302441.00;426972.00;
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Conselho de Administração;3.00;3.00;376387.00;181202.00;261091.00;
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Conselho Fiscal;8.00;8.00;82081.00;23624.00;84523.00;O conselho fiscal é composto por 4 membros efetivos e 4 membros suplentes.
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;411340.00;12000.00;405909.00;
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2020-01-01;2020-12-31;Conselho Fiscal;8.00;8.00;86500.00;68100.00;86500.00;O Conselho Fiscal é composto por 4 membros efetivos e 4 membros suplentes.
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2020-01-01;2020-12-31;Conselho de Administração;3.00;3.00;348000.00;48792.00;336694.00;
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;504000.00;49620.00;349940.00;
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.00;3.00;504000.00;243072.00;369024.00;
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2021-01-01;2021-12-31;Conselho Fiscal;8.00;8.00;90348.00;90348.00;90348.00;O Conselho fiscal é composto por 4 membros efetivos e 4 membros suplentes.
17.245.234/0001-00;2022-01-01;9;126500;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2019-01-01;2019-12-31;Conselho de Administração;11.00;11.00;168241.76;35627.68;48583.20;Valores da Maior Remuneração e da Menor Remuneração apurados para cargos exercidos durante 12 meses. Para cálculo da Remuneração Média foram considerados todos os integrantesdo Conselho de Administração.
17.245.234/0001-00;2022-01-01;9;126500;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2019-01-01;2019-12-31;Diretoria Estatutária;3.00;3.00;543472.48;362315.20;422700.96;Valores da Maior Remuneração e da Menor Remuneração apurados para cargos exercidos durante 12 meses. Para cálculo da Remuneração Média foram considerados todos os integrantesda Diretoria Executiva.
17.245.234/0001-00;2022-01-01;9;126500;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;506608.46;337295.92;393733.43;Valores da Maior Remuneração e da Menor Remuneração apurados para cargos exercidos durante 12 meses. Para cálculo da Remuneração Média foram considerados todos os integrantes da Diretoria Executiva.
17.245.234/0001-00;2022-01-01;9;126500;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2020-01-01;2020-12-31;Conselho de Administração;11.00;11.00;156624.03;30149.99;45725.93;Valores da Maior Remuneração e da Menor Remuneração apurados para cargos exercidos durante 12 meses. Para cálculo da Remuneração Média foram considerados todos os integrantes do Conselho de Administração.
17.245.234/0001-00;2022-01-01;9;126500;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;619099.94;412733.60;481522.38;Valores da Maior Remuneração e da Menor Remuneração apurados para cargos exercidos durante 12 meses. Para cálculo da Remuneração Média foram considerados todos os integrantes da Diretoria Executiva.
17.245.234/0001-00;2022-01-01;9;126500;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2021-01-01;2021-12-31;Conselho de Administração;8.00;8.00;176691.84;12070.04;60478.38;Valores da Maior Remuneração para cargos exercidos durante 12 meses e da Menor Remuneração apurados para cargos exercidos durante 4 meses. Para cálculo da Remuneração Média foram considerados todos os integrantes do Conselho de Administração.
17.281.106/0001-03;2022-01-01;26;126001;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2019-01-01;2019-12-31;Conselho Fiscal;5.00;5.00;48270.00;48270.00;48270.00;- Maior remuneração: somente 1 (um) dos membros exerceu o cargo por 12 meses. O membro com a maior remuneração e cuja informação encontra-se destacada na tabela acima exerceu o cargo por 12 (doze) meses.- Menor remuneração: somente 1 (um) dos membros exerceu o cargo por 12 meses. Conforme Ofício Circular/Anual-2022-CVM/SEP, considerado apenas conselheiros que exerceram o cargo por 12 meses.- Média da remuneração: o valor médio corresponde à divisão do valor total da remuneração anual de cada órgão pelo número médio de membros remunerados apurado mensalmente.- Conforme Ofício Circular/Anual-2022-CVM/SEP, os valores foram ajustados para excluir os encargos sociais que sejam ônus do empregador. Assim, os valores de remuneração informados são líquidos de encargos sociais que sejam ônus do empregador.
17.281.106/0001-03;2022-01-01;26;126001;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2019-01-01;2019-12-31;Diretoria Estatutária;6.17;6.17;419245.00;240972.00;651456.00;- Maior remuneração: todos os Diretores exerceram o cargo por menos de 12 meses em 2019. O membro com a maior remuneração e cuja informação encontra-se destacada na tabela acima exerceu o cargo por 6 (seis) meses.- Menor remuneração: todos os Diretores exerceram o cargo por menos de 12 meses em 2019. O membro com a menor remuneração e cuja informação encontra-se destacada na tabela acima exerceu o cargo por 6 (seis) meses.- Média da remuneração: o valor médio corresponde à divisão do valor total da remuneração anual de cada órgão pelo número médio de membros remunerados apurado mensalmente.- Conforme Ofício Circular/Anual-2022-CVM/SEP, os valores foram ajustados para excluir os encargos sociais que sejam ônus do empregador. Assim, os valores de remuneração informados são líquidos de encargos sociais que sejam ônus do empregador.
17.281.106/0001-03;2022-01-01;26;126001;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2019-01-01;2019-12-31;Conselho de Administração;7.00;7.00;96540.00;96540.00;96540.00;- Maior remuneração: 2 (dois) dos membros exerceram o cargo por 12 meses. O membro com a maior remuneração e cuja informação encontra-se destacada na tabela acima exerceu o cargo por 12 (doze) meses.- Menor remuneração: 2 (dois) dos membros exerceram o cargo por 12 meses. Conforme Ofício Circular/Anual-2022-CVM/SEP, considerado apenas conselheiros que exerceram o cargo por 12 meses. - Média da remuneração: o valor médio corresponde à divisão do valor total da remuneração anual de cada órgão pelo número médio de membros remunerados apurado mensalmente.- Conforme Ofício Circular/Anual-2022-CVM/SEP, os valores foram ajustados para excluir os encargos sociais que sejam ônus do empregador. Assim, os valores de remuneração informados são líquidos de encargos sociais que sejam ônus do empregador.
17.281.106/0001-03;2022-01-01;26;126001;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2020-01-01;2020-12-31;Conselho Fiscal;5.00;5.00;54503.00;54503.00;54503.00;- Conforme Ofício Circular/Anual-2022-CVM/SEP, os valores de remuneração informados são líquidos de encargos sociais que sejam ônus do empregador.
17.281.106/0001-03;2022-01-01;26;126001;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;5.00;795602.00;623651.00;701020.00;- Conforme Ofício Circular/Anual-2022-CVM/SEP, os valores de remuneração informados são líquidos de encargos sociais que sejam ônus do empregador.
17.281.106/0001-03;2022-01-01;26;126001;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2020-01-01;2020-12-31;Conselho de Administração;7.00;7.00;109005.00;109005.00;109005.00;- Conforme Ofício Circular/Anual-2022-CVM/SEP, os valores de remuneração informados são líquidos de encargos sociais que sejam ônus do empregador.
17.281.106/0001-03;2022-01-01;26;126001;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2021-01-01;2021-12-31;Conselho Fiscal;4.75;4.75;57991.00;57991.00;57914.00;- Conforme Ofício Circular/Anual-2022-CVM/SEP, os valores de remuneração informados são líquidos de encargos sociais que sejam ônus do empregador.
17.281.106/0001-03;2022-01-01;26;126001;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2021-01-01;2021-12-31;Diretoria Estatutária;5.00;5.00;1289656.00;945714.00;1027853.00;- Conforme Ofício Circular/Anual-2022-CVM/SEP, os valores de remuneração informados são líquidos de encargos sociais que sejam ônus do empregador.
17.281.106/0001-03;2022-01-01;26;126001;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2021-01-01;2021-12-31;Conselho de Administração;7.00;7.00;115982.00;115982.00;115982.00;- Conforme Ofício Circular/Anual-2022-CVM/SEP, os valores de remuneração informados são líquidos de encargos sociais que sejam ônus do empregador.
17.314.329/0001-20;2022-01-01;13;125686;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;N/A
17.314.329/0001-20;2022-01-01;13;125686;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;8.92;8.92;6142024.86;750454.17;1708661.03;Número de membros remunerados calculado de acordo com o Ofício Circular SEP 03/2019.
17.314.329/0001-20;2022-01-01;13;125686;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;2019-01-01;2019-12-31;Conselho de Administração;6.17;4.83;559376.56;536132.10;370176.06;Número de membros remunerados calculado de acordo com o Ofício Circular SEP 03/2019.
17.314.329/0001-20;2022-01-01;13;125686;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;9.00;9.00;7051610.59;878982.24;1837541.72;Número de membros remunerados calculado de acordo com o Ofício Circular SEP 03/2020.
17.314.329/0001-20;2022-01-01;13;125686;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;7.00;916334.97;150000.00;333877.04;Número de membros remunerados calculado de acordo com o Ofício Circular SEP 03/2020.
17.314.329/0001-20;2022-01-01;13;125686;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;8.83;8.83;1963172.65;928704.41;2379798.29;Número de membros remunerados calculado de acordo com o Ofício Circular SEP 01/2021
17.314.329/0001-20;2022-01-01;13;125686;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;4.83;220000.00;220000.00;384845.33;Número de membros remunerados calculado de acordo com o Ofício Circular SEP 01/2021.
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.92;3.67;70881.60;70881.60;67232.02;O Conselho de Administração da Companhia é composto por sete integrantes. Entretanto, em 2021, um deles renunciou à remuneração, além do Diretor-Presidente da Companhia que não recebe honorários por sua atuação no Conselho (R$ 246.517,39 / 3,67 = R$ 67.232,02).
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.75;896437.08;896437.08;991436.50;O valor médio apurado é a razão de R$ 4.709.323,36 / 4,75.Apenas 1 (um) membro da Diretoria Executiva permaneceu no cargo durante os 12 (doze) meses do exercício.
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;70881.60;70881.60;70886.21;O valor médio apurado é a razão de R$ 212.658,64 / 3,00.
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.50;4.08;70881.60;70881.60;61959.98;O Conselho de Administração da Companhia é constituído de sete integrantes, entretanto, em 2020, dois deles renunciaram à remuneração, além do Diretor-Presidente da Companhia que não recebe pelo Conselho (R$ 252.796,70 / 4,08 = R$ 61.959,98).
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;3.92;4.75;1105328.05;886348.36;986947.75;O valor médio apurado é a razão de R$ 4.688.001,83/ 4,75.
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Conselho de Administração;6.83;3.92;70881.60;70881.60;66752.86;O Conselho de Administração da Companhia é constituído de sete integrantes, entretanto, em 2019, dois deles renunciaram à remuneração, além do Diretor-Presidente da Companhia que não recebe pelo Conselho (R$ 261.671,23 / 3,92 = R$ 66.752,86).
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.83;4.67;1168504.00;1097193.47;1089085.27;O valor médio apurado é a razão de R$ 5.086.028,20 / 4,67.
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Conselho Fiscal;2.83;2.83;70881.60;70881.60;75273.76;O valor médio apurado é a razão de R$ 213.024,75 / 2,83.
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Conselho Fiscal;3.00;3.00;70881.60;70881.60;70881.60;O valor médio apurado é a razão de R$ 212.644,80 / 3,00.
17.359.233/0001-88;2022-01-01;3;122318;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;3825.00;3400.00;3647.92;
17.359.233/0001-88;2022-01-01;3;122318;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;2021-01-01;2021-12-31;Conselho Fiscal;2.75;2.75;3825.00;3400.00;3647.92;
17.359.233/0001-88;2022-01-01;3;122318;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.67;6.67;30000.00;13000.00;26142.91;
17.359.233/0001-88;2022-01-01;3;122318;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;2021-01-01;2021-12-31;Conselho de Administração;0.33;0.33;30000.00;30000.00;30000.00;
17.359.233/0001-88;2022-01-01;3;122318;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;2020-01-01;2020-12-31;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;
17.359.233/0001-88;2022-01-01;3;122318;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;5.25;5.25;30000.00;13000.00;26142.91;
17.359.233/0001-88;2022-01-01;3;122318;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;2019-01-01;2019-12-31;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;
17.359.233/0001-88;2022-01-01;3;122318;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;4.50;4.50;30000.00;17000.00;28555.56;Diretoria Estatutária - valor apurado com exclusão de membro do órgão com permanência por menos de 12 meses, conforme especificado no OFÍCIO CIRCULAR/CVM/SEP/Nº 02/2020.
17.359.233/0001-88;2022-01-01;3;122318;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;2019-01-01;2019-12-31;Conselho Fiscal;3.00;3.00;3825.00;2550.00;2975.00;
17.943.792/0001-30;2022-01-01;1;116468;FULWOOD S.A.;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;Não aplicável.
17.943.792/0001-30;2022-01-01;1;116468;FULWOOD S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;0.00;0.00;0.00;0.00;0.00;Não aplicável.
17.943.792/0001-30;2022-01-01;1;116468;FULWOOD S.A.;2019-01-01;2019-12-31;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;Não aplicável.
17.943.792/0001-30;2022-01-01;1;116468;FULWOOD S.A.;2020-01-01;2020-12-31;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;Não aplicável.
17.943.792/0001-30;2022-01-01;1;116468;FULWOOD S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;Não aplicável.
17.943.792/0001-30;2022-01-01;1;116468;FULWOOD S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;0.00;0.00;0.00;0.00;0.00;Não aplicável.
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não possuía Conselho Fiscal.
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;3.00;2.00;3753686.54;197827.49;1975757.02;Os diretores da companhia não eram remunerados pela mesma no exercício de 31/12/2019, mas sim pela CBSM - Companhia Brasileira de Soluções e Marketing S.A, controlada da companhia, conforme descrito no quadro 13.15
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;2019-01-01;2019-12-31;Conselho de Administração;0.25;0.08;296765.89;296765.89;3709573.63;
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;2020-01-01;2020-12-31;Conselho de Administração;3.00;1.00;2205550.70;2205550.70;2205550.70;
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;2.00;2058766.82;1558095.46;1808431.14;Os diretores da companhia não eram remunerados pela mesma no exercício de 31/12/2020, mas sim pela CBSM - Companhia Brasileira de Soluções e Marketing S.A, controlada da companhia, conforme descrito no quadro 13.15
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não possuía Conselho Fiscal.
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não possuía Conselho Fiscal.
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;2021-01-01;2021-12-31;Conselho de Administração;4.92;2.17;239376657.00;239376657.00;239376657.00;
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;2542132.32;1800448.11;2171290.22;Os diretores da Companhia não eram remunerados pela mesma no exercício de 31/12/2021, mas sim pela CBSM - Companhia Brasileira de Soluções e Marketing S.A, controlada da Companhia, conforme descrito no quadro 13.15
18.328.118/0001-09;2022-01-01;16;127157;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;No exercício de 2021 o Conselho Fiscal não foi instalado.
18.328.118/0001-09;2022-01-01;16;127157;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.08;4.08;10149067.70;1654057.40;4528872.03;O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses.Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses.
18.328.118/0001-09;2022-01-01;16;127157;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;4.75;363105.84;323105.84;348069.13;O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses.Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses.
18.328.118/0001-09;2022-01-01;16;127157;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;No exercício de 2020 o Conselho Fiscal não foi instalado.
18.328.118/0001-09;2022-01-01;16;127157;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.83;3.83;3237964.00;992204.00;1866594.52;O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses.Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses.
18.328.118/0001-09;2022-01-01;16;127157;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.83;4.00;314262.00;293120.00;298405.25;O valor da maior remuneração anual individual de cada órgão foi recebido por membros que exerceram suas funções na Companhia por 12 meses.Para apuração do valor da menor remuneração anual individual de cada órgão, foram desconsiderados os membros que tenham exercido o cargo por menos de 12 meses.
18.483.666/0001-03;2022-01-01;5;125036;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;3.00;2.00;4654.20;0.00;0.00;
18.483.666/0001-03;2022-01-01;5;125036;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;1.00;1089875.00;0.00;544937.50;
18.483.666/0001-03;2022-01-01;5;125036;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.00;2.00;4848.00;0.00;2424.00;
18.483.666/0001-03;2022-01-01;5;125036;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;1708442.00;12000.00;860221.00;
18.483.666/0001-03;2022-01-01;5;125036;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;2019-01-01;2019-12-31;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;
18.483.666/0001-03;2022-01-01;5;125036;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;
18.483.666/0001-03;2022-01-01;5;125036;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;0.00;0.00;0.00;0.00;0.00;
18.593.815/0001-97;2022-01-01;10;128192;PRINER SERVIÇOS INDUSTRIAIS S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;3.00;3.00;822366.24;686251.26;757539.17;No exercício de 2017, 2018 e 2019, todos os diretores exerceram suas funções nos 12 meses que compõem esse exercício social.
18.593.815/0001-97;2022-01-01;10;128192;PRINER SERVIÇOS INDUSTRIAIS S.A.;2019-01-01;2019-12-31;Conselho de Administração;3.16;0.00;0.00;0.00;0.00;No exercício de 2019, os membros do Conselho de Administração da Companhia não eram remunerados. A remuneração por ações a que faz jus o conselheiro Roberto Carmelo de Oliveira é decorrente do Primeiro Plano de Opções da Companhia e lhe foi outorgado à época em que era diretor da Companhia.
18.593.815/0001-97;2022-01-01;10;128192;PRINER SERVIÇOS INDUSTRIAIS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não dispunha de um Conselho Fiscal instalado.
18.593.815/0001-97;2022-01-01;10;128192;PRINER SERVIÇOS INDUSTRIAIS S.A.;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não dispunha de um Conselho Fiscal instalado.
