CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Especie_Acao;Tipo_Classe_Acao_Preferencial;Quantidade_Adquirida;Escala_Cotacao;Quantidade_Prevista;Valor_Preco_Medio;Percentual_Previsto;Percentual_Adquirido
00.336.701/0001-04;2022-01-01;13;127244;TELEC BRASILEIRAS S.A. TELEBRAS;46927;Ordinária;;0;R$ por Unidade;0;0.00;0.000000;0.000000
00.336.701/0001-04;2022-01-01;13;127244;TELEC BRASILEIRAS S.A. TELEBRAS;46928;Preferencial;;0;R$ por Unidade;0;0.00;0.000000;0.000000
00.359.742/0001-08;2022-01-01;5;125676;FICTOR ALIMENTOS S.A.;46494;Ordinária;;324100;R$ por Unidade;1000000;2.71;13.800000;32.410000
00.416.968/0001-01;2022-01-01;11;122285;BANCO INTER S.A.;44929;Ordinária;;4005300;R$ por Unidade;40126590;8.88;3.660000;9.981660
00.416.968/0001-01;2022-01-01;11;122285;BANCO INTER S.A.;44929;Preferencial;;8010600;R$ por Unidade;88634592;17.76;8.690000;9.037780
00.545.378/0001-70;2022-01-01;6;135072;SERRA AZUL WATER PARK SA;46983;Ordinária;;0;R$ por Unidade;0;0.00;0.000000;0.000000
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;46881;Ordinária;;0;R$ por Unidade;17500000;0.00;2.819487;0.000000
00.776.574/0001-56;2022-01-01;16;127140;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;46882;Ordinária;;17500000;R$ por Unidade;17500000;33.58;4.138213;100.000000
00.864.214/0001-06;2022-01-01;20;127076;ENERGISA S.A.;46856;Ordinária;;1100000;R$ por Unidade;1100000;9628200.00;0.440000;100.000000
00.864.214/0001-06;2022-01-01;20;127076;ENERGISA S.A.;46856;Preferencial;;4400000;R$ por Unidade;4400000;38512800.00;0.440000;100.000000
01.027.058/0001-91;2022-01-01;20;126320;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;46719;Ordinária;;7032041;R$ por Unidade;7032041;3.85;0.610000;100.000000
01.027.058/0001-91;2022-01-01;20;126320;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;46720;Ordinária;;2595332;R$ por Unidade;2595332;4.87;0.230000;100.000000
01.027.058/0001-91;2022-01-01;20;126320;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;46721;Ordinária;;4006776;R$ por Unidade;4006776;6.88;0.350000;100.000000
01.027.058/0001-91;2022-01-01;20;126320;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;46722;Ordinária;;363000;R$ por Unidade;400000;7.78;0.040000;90.750000
01.027.058/0001-91;2022-01-01;20;126320;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;46723;Ordinária;;1100000;R$ por Unidade;1100000;10.69;0.100000;100.000000
01.027.058/0001-91;2022-01-01;20;126320;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;46724;Ordinária;;1070000;R$ por Unidade;1070000;7.71;0.100000;100.000000
01.083.200/0001-18;2022-01-01;9;126025;NEOENERGIA S.A.;46617;Ordinária;;0;R$ por Unidade;2555000;0.00;1.190000;0.000000
01.083.200/0001-18;2022-01-01;9;126025;NEOENERGIA S.A.;46618;Ordinária;;0;R$ por Unidade;2555000;0.00;1.130000;0.000000
01.545.826/0001-07;2022-01-01;13;125981;GAFISA S.A.;46592;Ordinária;;0;R$ por Unidade;10327558;0.00;8.727939;0.000000
01.545.826/0001-07;2022-01-01;13;125981;GAFISA S.A.;46593;Ordinária;;2583767;R$ por Unidade;3516970;13.19;8.010000;73.470000
01.545.826/0001-07;2022-01-01;13;125981;GAFISA S.A.;46594;Ordinária;;4509665;R$ por Unidade;8198565;1.92;5.000000;55.000000
01.545.826/0001-07;2022-01-01;13;125981;GAFISA S.A.;46595;Ordinária;;1000000;R$ por Unidade;27000000;2.02;10.000000;3.700000
01.545.826/0001-07;2022-01-01;13;125981;GAFISA S.A.;46596;Ordinária;;30207130;R$ por Unidade;30207130;2.07;10.000000;100.000000
01.545.826/0001-07;2022-01-01;13;125981;GAFISA S.A.;46597;Ordinária;;17456434;R$ por Unidade;17456434;2.98;10.000000;100.000000
01.545.826/0001-07;2022-01-01;13;125981;GAFISA S.A.;46598;Ordinária;;15500000;R$ por Unidade;32938554;3.49;10.000000;47.050000
01.838.723/0001-27;2022-01-01;16;125591;BRF S.A.;46463;Ordinária;;1232300;R$ por Unidade;3696858;22.50;0.457299;33.330000
01.838.723/0001-27;2022-01-01;16;125591;BRF S.A.;46464;Ordinária;;4836000;R$ por Unidade;7500000;21.92;0.932534;64.480000
01.896.779/0001-38;2022-01-01;4;120648;CSU DIGITAL S.A.;44373;Ordinária;;46500;R$ por Unidade;1800000;19.72;9.710000;2.580000
01.896.779/0001-38;2022-01-01;4;120648;CSU DIGITAL S.A.;44374;Ordinária;;0;R$ por Unidade;3000000;0.00;16.470000;0.000000
02.149.205/0001-69;2022-01-01;9;126960;PORTO SEGURO S.A.;46790;Ordinária;;0;R$ por Unidade;17073306;0.00;9.994720;0.000000
02.149.205/0001-69;2022-01-01;9;126960;PORTO SEGURO S.A.;46791;Ordinária;;0;R$ por Unidade;5000000;0.00;5.498340;0.000000
02.149.205/0001-69;2022-01-01;9;126960;PORTO SEGURO S.A.;46792;Ordinária;;0;R$ por Unidade;5000000;0.00;5.322750;0.000000
02.149.205/0001-69;2022-01-01;9;126960;PORTO SEGURO S.A.;46793;Ordinária;;0;R$ por Unidade;5000000;0.00;5.322750;0.000000
02.255.187/0001-08;2022-01-01;6;125729;UNIFIQUE TELECOMUNICAÇÕES S.A.;46519;Ordinária;;3000000;R$ por Unidade;3000000;4.27;3.180000;100.000000
02.255.187/0001-08;2022-01-01;6;125729;UNIFIQUE TELECOMUNICAÇÕES S.A.;46520;Ordinária;;6000000;R$ por Unidade;6000000;6.10;5.950000;100.000000
02.387.241/0001-60;2022-01-01;23;127111;RUMO S.A.;46876;Ordinária;;2087000;R$ por Unidade;21482277;18.79;1.160000;9.710000
02.421.421/0001-11;2022-01-01;9;125541;TIM S.A.;46446;Ordinária;;1032900;R$ por Unidade;2890417;12.21;0.270000;36.000000
02.421.421/0001-11;2022-01-01;9;125541;TIM S.A.;46447;Ordinária;;397331;R$ por Unidade;397331;12.11;0.049137;100.000000
02.558.157/0001-62;2022-01-01;11;125390;TELEFÔNICA BRASIL S.A;46356;Ordinária;;0;R$ por Unidade;40550121;0.00;9.672350;0.000000
02.558.157/0001-62;2022-01-01;11;125390;TELEFÔNICA BRASIL S.A;46357;Ordinária;;13381540;R$ por Unidade;42383420;45.39;9.795984;0.800000
02.558.157/0001-62;2022-01-01;11;125390;TELEFÔNICA BRASIL S.A;46358;Ordinária;;12638205;R$ por Unidade;38320512;44.36;9.435840;32.980261
02.558.157/0001-62;2022-01-01;11;125390;TELEFÔNICA BRASIL S.A;46359;Ordinária;;0;R$ por Unidade;583422;0.00;1.845720;0.000000
02.558.157/0001-62;2022-01-01;11;125390;TELEFÔNICA BRASIL S.A;46359;Preferencial;;0;R$ por Unidade;37736465;0.00;9.090672;0.000000
02.762.121/0001-04;2022-01-01;8;125996;SANTOS BRASIL PARTICIPACOES S.A.;46609;Ordinária;;0;R$ por Unidade;85000000;0.00;9.899717;0.000000
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;46895;Ordinária;;6811800;R$ por Unidade;102880658;2.43;5.482000;6.621070
02.800.026/0001-40;2022-01-01;11;127177;COGNA EDUCAÇÃO S.A.;46896;Ordinária;;17412500;R$ por Unidade;48773702;12.61;3.000000;35.700591
02.860.694/0001-62;2022-01-01;1;116579;T4F ENTRETENIMENTO S.A.;42306;Ordinária;;0;R$ por Unidade;2000000;0.00;5.670000;0.000000
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;46871;Ordinária;;0;R$ por Unidade;113498647;0.00;10.000000;0.000000
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;46872;Ordinária;;0;R$ por Unidade;129073668;0.00;10.000000;0.000000
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;46873;Ordinária;;0;R$ por Unidade;137628458;0.00;10.000000;0.000000
02.916.265/0001-60;2022-01-01;13;127102;JBS S.A.;46874;Ordinária;;41197800;R$ por Unidade;138802589;30.74;10.000000;0.000000
02.932.074/0001-91;2022-01-01;6;126247;HYPERA S.A.;46708;Ordinária;;0;R$ por Unidade;10000000;0.00;2.500000;0.000000
02.932.074/0001-91;2022-01-01;6;126247;HYPERA S.A.;46709;Ordinária;;2700000;R$ por Unidade;4200000;31.51;1.042000;64.280000
02.932.074/0001-91;2022-01-01;6;126247;HYPERA S.A.;46710;Ordinária;;2469000;R$ por Unidade;8000000;29.22;2.000000;30.863000
03.014.553/0001-91;2022-01-01;5;127007;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;46817;Ordinária;;0;R$ por Unidade;4708827;0.00;6.538015;0.000000
03.014.553/0001-91;2022-01-01;5;127007;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;46818;Ordinária;;2493400;R$ por Unidade;4750200;4.29;6.726454;35.620000
03.014.553/0001-91;2022-01-01;5;127007;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;46819;Ordinária;;99900;R$ por Unidade;7000000;3.88;8.945687;1.427142
03.220.438/0001-73;2022-01-01;7;127055;EQUATORIAL S.A.;46846;Ordinária;;28870100;R$ por Unidade;50110056;22.26;4.999422;57.613386
03.342.704/0001-30;2022-01-01;16;124104;PETRORECÔNCAVO S.A.;45907;Ordinária;;472822;R$ por Unidade;500000;18.88;0.161600;94.564400
03.342.704/0001-30;2022-01-01;16;124104;PETRORECÔNCAVO S.A.;45908;Ordinária;;472822;R$ por Unidade;500000;18.88;0.001580;94.564400
03.342.704/0001-30;2022-01-01;16;124104;PETRORECÔNCAVO S.A.;45908;Ordinária;;200000;R$ por Unidade;1000000;24.96;0.341800;20.000000
03.847.461/0001-92;2022-01-01;6;125994;BRADESPAR S.A.;46608;Ordinária;;0;R$ por Unidade;970000;0.00;3.802368;0.000000
03.847.461/0001-92;2022-01-01;6;125994;BRADESPAR S.A.;46608;Preferencial;;0;R$ por Unidade;9900000;0.00;4.665304;0.000000
03.853.896/0001-40;2022-01-01;10;125073;MARFRIG GLOBAL FOODS S.A.;46148;Ordinária;;26329800;R$ por Unidade;26342240;23.09;3.810200;99.952800
03.853.896/0001-40;2022-01-01;10;125073;MARFRIG GLOBAL FOODS S.A.;46149;Ordinária;;9200300;R$ por Unidade;9554341;17.99;1.340000;99.294400
03.853.896/0001-40;2022-01-01;10;125073;MARFRIG GLOBAL FOODS S.A.;46150;Ordinária;;4210000;R$ por Unidade;4214072;14.94;1.180000;99.903000
03.853.896/0001-40;2022-01-01;10;125073;MARFRIG GLOBAL FOODS S.A.;46151;Ordinária;;11999875;R$ por Unidade;12000000;8.42;1.930000;99.996000
03.853.896/0001-40;2022-01-01;10;125073;MARFRIG GLOBAL FOODS S.A.;46152;Ordinária;;1267000;R$ por Unidade;9456917;6.09;1.810000;13.397600
03.983.431/0001-03;2022-01-01;8;125441;EDP - ENERGIAS DO BRASIL S.A.;46369;Ordinária;;24164000;R$ por Unidade;24863880;18.91;8.100000;97.200000
03.983.431/0001-03;2022-01-01;8;125441;EDP - ENERGIAS DO BRASIL S.A.;46370;Ordinária;;1500000;R$ por Unidade;1500000;18.56;0.510000;100.000000
04.065.791/0001-99;2022-01-01;9;126512;SINQIA S.A.;46734;Ordinária;;72100;R$ por Unidade;7496631;15.60;10.000000;0.960000
04.065.791/0001-99;2022-01-01;9;126512;SINQIA S.A.;46735;Ordinária;;1165722;R$ por Unidade;5241054;22.25;8.900000;22.240000
04.065.791/0001-99;2022-01-01;9;126512;SINQIA S.A.;46736;Ordinária;;1170800;R$ por Unidade;5896343;16.62;10.000000;19.860000
04.065.791/0001-99;2022-03-31;1;113796;SINQIA S.A.;41446;Ordinária;;1165722;R$ por Unidade;5241054;22.25;8.900000;22.240000
04.065.791/0001-99;2022-03-31;1;113796;SINQIA S.A.;41447;Ordinária;;1170800;R$ por Unidade;5896343;16.62;10.000000;19.860000
04.423.567/0001-21;2022-01-01;17;127252;ENEVA S.A;46932;Ordinária;;5589000;R$ por Unidade;6000000;14.30;0.444508;93.150000
04.423.567/0001-21;2022-01-01;17;127252;ENEVA S.A;46933;Ordinária;;1070000;R$ por Unidade;1070000;69.44;0.340000;100.000000
04.986.320/0001-13;2022-01-01;11;127079;SER EDUCACIONAL S.A.;46857;Ordinária;;217500;R$ por Unidade;4939840;11.02;9.090000;4.400000
04.986.320/0001-13;2022-01-01;11;127079;SER EDUCACIONAL S.A.;46858;Ordinária;;0;R$ por Unidade;4939840;0.00;9.090000;0.000000
04.986.320/0001-13;2022-01-01;11;127079;SER EDUCACIONAL S.A.;46859;Ordinária;;4230300;R$ por Unidade;5326100;15.47;9.090908;79.430000
04.986.320/0001-13;2022-01-01;11;127079;SER EDUCACIONAL S.A.;46860;Ordinária;;5482640;R$ por Unidade;5482640;16.24;8.555390;100.000000
05.197.443/0001-38;2022-01-01;15;124430;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;45991;Ordinária;;0;R$ por Unidade;400000000;0.00;9.890000;0.000000
05.197.443/0001-38;2022-01-01;15;124430;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;45992;Ordinária;;21063000;R$ por Unidade;100000000;11.86;8.340000;21.060000
05.197.443/0001-38;2022-01-01;15;124430;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;45993;Ordinária;;15908630;R$ por Unidade;108520315;14.51;10.000000;14.660000
06.164.253/0001-87;2022-01-01;17;127271;GOL LINHAS AEREAS INTELIGENTES S.A.;46935;Preferencial;;3000000;R$ por Unidade;3000000;33.84;1.096352;100.000000
06.626.253/0001-51;2022-01-01;12;126730;EMPREENDIMENTOS PAGUE MENOS S.A.;46741;Ordinária;;2000000;R$ por Unidade;2000000;8.85;1.270000;1.270000
06.626.253/0001-51;2022-01-01;12;126730;EMPREENDIMENTOS PAGUE MENOS S.A.;46742;Ordinária;;1040000;R$ por Unidade;1100000;9.99;0.690000;0.650000
06.977.745/0001-91;2022-01-01;6;123150;BR MALLS PARTICIPACOES S.A.;45479;Ordinária;;15454800;R$ por Unidade;42186434;9.56;5.000000;36.634500
06.977.751/0001-49;2022-01-01;15;127086;BR PROPERTIES S.A.;46868;Ordinária;;0;R$ por Unidade;18000000;0.00;3.796189;0.000000
06.977.751/0001-49;2022-01-01;15;127086;BR PROPERTIES S.A.;46869;Ordinária;;10994600;R$ por Lote de Mil;11000000;8.63;5.550000;99.950909
06.977.751/0001-49;2022-01-01;15;127086;BR PROPERTIES S.A.;46870;Ordinária;;4000000;R$ por Unidade;4000000;8.81;1.980000;100.000000
07.206.816/0001-15;2022-01-01;2;119883;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;44053;Ordinária;;2925641;R$ por Unidade;6289075;24.86;10.000000;46.519417
07.253.321/0001-47;2022-01-01;1;116818;CARBOMIL SA MINER. E INDUSTRIA;42393;Preferencial;;0;R$ por Unidade;1;0.00;1.000000;0.000000
07.415.333/0001-20;2022-01-01;11;125942;SIMPAR S.A.;46578;Ordinária;;23728;R$ por Unidade;11423267;10.59;5.020000;0.200000
07.415.333/0001-20;2022-01-01;11;125942;SIMPAR S.A.;46579;Ordinária;;6113481;R$ por Lote de Mil;7000000;43.81;12.400000;87.340000
07.415.333/0001-20;2022-01-01;11;125942;SIMPAR S.A.;46580;Ordinária;;192700;R$ por Unidade;3915171;28.50;6.330000;4.920000
07.526.557/0001-00;2022-01-01;9;128293;AMBEV S.A.;46952;Ordinária;;2477700;R$ por Unidade;5700000;15.46;0.129698;43.468421
07.628.528/0001-59;2022-06-30;5;121281;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;44710;Ordinária;;1395700;R$ por Unidade;1395700;12.16;2.528500;100.000000
07.689.002/0001-89;2022-01-01;10;126246;EMBRAER S.A.;46707;Ordinária;;1540300;R$ por Unidade;7000000;8.80;0.950000;22.000000
07.816.890/0001-53;2022-01-01;6;126119;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;46669;Ordinária;;6128000;R$ por Unidade;7500000;19.98;2.700000;81.700000
07.816.890/0001-53;2022-01-01;6;126119;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;46670;Ordinária;;5030700;R$ por Unidade;7500000;20.92;2.700000;67.100000
07.857.093/0001-14;2022-01-01;9;126085;AURA MINERALS INC.;46652;Ordinária;;0;R$ por Unidade;2677611;0.00;10.000000;0.000000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46619;Preferencial;Preferencial Classe A;0;R$ por Unidade;20000000;0.00;46.537867;0.000000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46620;Preferencial;Preferencial Classe A;11863698;R$ por Unidade;20000000;7.06;39.593449;59.318490
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46621;Preferencial;Preferencial Classe A;20000000;R$ por Unidade;20000000;6.03;28.105094;100.000000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46622;Preferencial;Preferencial Classe A;814595;R$ por Unidade;7228022;4.30;10.000000;11.270000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46623;Preferencial;Preferencial Classe A;238538;R$ por Unidade;7466560;6.21;10.000000;3.190000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46624;Preferencial;Preferencial Classe A;3241915;R$ por Unidade;7778650;7.25;10.000000;41.680000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46625;Preferencial;Preferencial Classe A;8461980;R$ por Unidade;8611876;7.04;10.000000;98.250000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46626;Preferencial;Preferencial Classe A;6639106;R$ por Unidade;9275786;6.58;10.000000;71.570000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46627;Preferencial;Preferencial Classe A;8116500;R$ por Unidade;10087436;5.36;10.000000;80.460000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46628;Preferencial;Preferencial Classe A;9341300;R$ por Unidade;10131329;4.63;10.000000;92.200000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46629;Preferencial;Preferencial Classe A;10407863;R$ por Unidade;11234659;4.11;10.000000;92.640000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46630;Preferencial;Preferencial Classe A;276200;R$ por Unidade;12468037;4.56;10.000000;2.220000
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;46631;Preferencial;Preferencial Classe A;7320800;R$ por Unidade;12196581;4.31;10.000000;60.000000
08.078.847/0001-09;2022-01-01;4;126288;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;46715;Ordinária;;1900000;R$ por Unidade;6000000;2.31;5.461941;31.666667
08.078.847/0001-09;2022-01-01;4;126288;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;46716;Ordinária;;5000000;R$ por Unidade;5000000;3.13;4.357897;100.000000
08.159.965/0001-33;2022-01-01;7;123754;IGUA SANEAMENTO S.A.;45793;Ordinária;;1448451;R$ por Unidade;1448451;9.66;0.339728;100.000000
08.294.224/0001-65;2022-01-01;8;127215;JHSF PARTICIPACOES S.A.;46906;Ordinária;;5800000;R$ por Unidade;28000000;6.37;9.152800;20.714286
08.294.224/0001-65;2022-01-01;8;127215;JHSF PARTICIPACOES S.A.;46907;Ordinária;;2800000;R$ por Unidade;28000000;7.17;4.084420;10.000000
08.312.229/0001-73;2022-01-01;4;126061;EZ TEC EMPREEND. E PARTICIPACOES S.A.;46641;Ordinária;;0;R$ por Unidade;9472253;0.00;4.286298;0.000000
08.312.229/0001-73;2022-01-01;4;126061;EZ TEC EMPREEND. E PARTICIPACOES S.A.;46642;Ordinária;;975000;R$ por Unidade;5035726;16.62;4.999914;19.361657
08.312.229/0001-73;2022-01-01;4;126061;EZ TEC EMPREEND. E PARTICIPACOES S.A.;46643;Ordinária;;5035897;R$ por Unidade;5035897;22.93;5.000000;100.000000
08.312.229/0001-73;2022-01-01;4;126061;EZ TEC EMPREEND. E PARTICIPACOES S.A.;46644;Ordinária;;5035897;R$ por Unidade;5035897;22.93;5.000000;100.000000
08.312.229/0001-73;2022-01-01;4;126061;EZ TEC EMPREEND. E PARTICIPACOES S.A.;46645;Ordinária;;0;R$ por Unidade;9575565;0.00;10.000000;0.000000
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;46919;Ordinária;;0;R$ por Unidade;15000000;0.00;5.100000;0.000000
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;46920;Ordinária;;0;R$ por Unidade;15000000;0.00;5.030000;0.000000
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;46921;Ordinária;;2540000;R$ por Unidade;15000000;0.00;5.210000;16.933333
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;46922;Ordinária;;0;R$ por Unidade;20000000;0.00;4.503088;0.000000
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;46923;Ordinária;;0;R$ por Unidade;12000000;0.00;4.120000;0.000000
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;46924;Ordinária;;18314500;R$ por Lote de Mil;20000000;7.54;7.150000;91.570000
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;46925;Ordinária;;15000000;R$ por Unidade;15000000;6.96;5.170000;100.000000
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;46926;Ordinária;;7495100;R$ por Unidade;9730000;6.89;3.300000;77.030000
08.797.760/0001-83;2022-01-01;12;125572;CURY CONSTRUTORA E INCORPORADORA S.A.;46458;Ordinária;;1134200;R$ por Unidade;10445785;6.22;10.000000;10.900000
08.801.621/0001-86;2022-01-01;8;127229;SYN PROP & TECH S.A.;46916;Ordinária;;5893099;R$ por Unidade;5893099;14.88;10.000000;100.000000
08.801.621/0001-86;2022-01-01;8;127229;SYN PROP & TECH S.A.;46917;Ordinária;;6576068;R$ por Unidade;6576068;14.20;10.000000;100.000000
08.807.432/0001-10;2022-01-01;16;126927;YDUQS PARTICIPACOES S.A.;46777;Ordinária;;5091000;R$ por Unidade;20500000;19.71;6.630000;24.834146
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;46671;Ordinária;;0;R$ por Unidade;5000000;0.00;6.300000;0.000000
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;46672;Ordinária;;600000;R$ por Unidade;5000000;11.65;6.300000;0.321510
08.902.291/0001-15;2022-01-01;17;126153;CSN MINERAÇÃO S.A.;46680;Ordinária;;0;R$ por Unidade;106000000;0.00;1.932424;0.000000
08.902.291/0001-15;2022-01-01;17;126153;CSN MINERAÇÃO S.A.;46681;Ordinária;;52466800;R$ por Unidade;53000000;6.21;0.947910;0.938374
08.902.291/0001-15;2022-01-01;17;126153;CSN MINERAÇÃO S.A.;46682;Ordinária;;52940500;R$ por Unidade;58415015;6.15;1.044758;0.946846
09.041.168/0001-10;2022-01-01;4;125600;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;46470;Ordinária;;940100;R$ por Unidade;5500000;18.73;6.100000;23.502500
09.042.817/0001-05;2022-01-01;23;126974;BEMOBI MOBILE TECH S.A.;46801;Ordinária;;940500;R$ por Unidade;5000000;14.30;5.807854;18.810000
09.042.817/0001-05;2022-01-01;23;126974;BEMOBI MOBILE TECH S.A.;46802;Ordinária;;2000000;R$ por Unidade;2000000;20.63;2.323142;100.000000
09.288.252/0001-32;2022-01-01;12;127061;ANIMA HOLDING S.A.;46847;Ordinária;;4950000;R$ por Unidade;23487006;8.57;10.000000;21.075483
09.288.252/0001-32;2022-01-01;12;127061;ANIMA HOLDING S.A.;46848;Ordinária;;6139716;R$ por Unidade;6366646;15.23;10.000000;96.000000
09.288.252/0001-32;2022-01-01;12;127061;ANIMA HOLDING S.A.;46849;Ordinária;;23700;R$ por Unidade;2443870;12.17;10.000000;0.970000
09.288.252/0001-32;2022-01-01;12;127061;ANIMA HOLDING S.A.;46850;Ordinária;;2103000;R$ por Unidade;2401661;15.19;10.000000;87.560000
09.288.252/0001-32;2022-01-01;12;127061;ANIMA HOLDING S.A.;46851;Ordinária;;12900;R$ por Unidade;2602530;15.00;10.000000;0.495672
09.295.063/0001-97;2022-01-01;14;127039;TECHNOS S.A.;46838;Ordinária;;0;R$ por Unidade;7650621;0.00;10.000000;0.000000
09.295.063/0001-97;2022-01-01;14;127039;TECHNOS S.A.;46839;Ordinária;;4372480;R$ por Unidade;4372480;3.26;10.000000;100.000000
09.305.994/0001-29;2022-01-01;17;127023;AZUL S.A.;46827;Preferencial;;0;R$ por Unidade;1300000;0.00;0.396100;0.000000
09.305.994/0001-29;2022-01-01;17;127023;AZUL S.A.;46828;Preferencial;;479900;R$ por Lote de Mil;2000000;33.81;0.610690;23.995000
09.305.994/0001-29;2022-01-01;17;127023;AZUL S.A.;46829;Preferencial;;301008;R$ por Unidade;2000000;42.68;0.611802;15.050000
09.305.994/0001-29;2022-01-01;17;127023;AZUL S.A.;46830;Preferencial;;550000;R$ por Unidade;700000;27.12;0.220000;78.570000
09.346.601/0001-25;2022-01-01;16;126917;B3 S.A. - BRASIL, BOLSA, BALCÃO;46774;Ordinária;;22180000;R$ por Unidade;82800000;17.94;1.350000;26.790000
09.346.601/0001-25;2022-01-01;16;126917;B3 S.A. - BRASIL, BOLSA, BALCÃO;46775;Ordinária;;16613800;R$ por Unidade;21700000;53.31;1.050000;76.560000
09.346.601/0001-25;2022-01-01;16;126917;B3 S.A. - BRASIL, BOLSA, BALCÃO;46776;Ordinária;;4162800;R$ por Unidade;38500000;41.67;1.870000;10.800000
09.347.516/0001-81;2022-01-01;13;125375;ELETROMIDIA S.A.;46339;Ordinária;;1054557;R$ por Unidade;4870419;11.16;9.247184;21.652285
10.215.988/0001-60;2022-01-01;7;122067;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;44827;Ordinária;;0;R$ por Unidade;20349175;0.00;4.000000;0.000000
10.215.988/0001-60;2022-01-01;7;122067;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;44828;Ordinária;;0;R$ por Unidade;20349175;0.00;4.000000;0.000000
10.629.105/0001-68;2022-01-01;20;127162;PRIO S.A.;46884;Ordinária;;0;R$ por Unidade;6273477;0.00;4.692908;0.000000
10.629.105/0001-68;2022-01-01;20;127162;PRIO S.A.;46885;Ordinária;;503909;R$ por Unidade;1000000;69.00;7.497916;50.390900
10.760.260/0001-19;2022-01-01;9;127245;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;46929;Ordinária;;320000;R$ por Unidade;7255000;14.83;5.000000;4.410751
11.721.921/0001-60;2022-01-01;23;127119;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;46879;Ordinária;;0;R$ por Unidade;300000;0.00;2.145657;0.000000
11.721.921/0001-60;2022-01-01;23;127119;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;46880;Ordinária;;2900;R$ por Unidade;779061;15.17;8.856467;0.372243
