CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269283;Preferencial Classe C;1
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269283;Preferencial Classe A;30336873
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269283;Preferencial Classe B;60673746
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269284;Preferencial Classe C;1
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269284;Preferencial Classe A;30336873
15.073.274/0001-88;2022-01-01;3;118190;PPLA PARTICIPATIONS LTD.;269284;Preferencial Classe B;60673746
15.101.405/0001-93;2022-01-01;1;115754;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;263026;Preferencial Classe E;15338
15.115.504/0001-24;2022-01-01;1;116106;TRONOX PIGMENTOS DO BRASIL S.A.;264204;Preferencial Classe A;12342238
15.115.504/0001-24;2022-01-01;1;116106;TRONOX PIGMENTOS DO BRASIL S.A.;264204;Preferencial Classe B;6518111
15.139.629/0001-94;2022-01-01;7;125926;CIA ELETRICIDADE EST. DA BAHIA - COELBA;290715;Preferencial Classe A;2919354
15.139.629/0001-94;2022-01-01;7;125926;CIA ELETRICIDADE EST. DA BAHIA - COELBA;290715;Preferencial Classe B;9000787
15.139.629/0001-94;2022-01-01;7;125926;CIA ELETRICIDADE EST. DA BAHIA - COELBA;290716;Preferencial Classe A;27220069
15.139.629/0001-94;2022-01-01;7;125926;CIA ELETRICIDADE EST. DA BAHIA - COELBA;290716;Preferencial Classe B;82878409
15.139.629/0001-94;2022-01-01;7;125926;CIA ELETRICIDADE EST. DA BAHIA - COELBA;290718;Preferencial Classe A;3153203
15.139.629/0001-94;2022-01-01;7;125926;CIA ELETRICIDADE EST. DA BAHIA - COELBA;290718;Preferencial Classe B;9563348
16.234.171/0001-15;2022-01-01;5;125708;METANOR SA METANOL DO NE;290035;Preferencial Classe A;87533575
16.234.171/0001-15;2022-01-01;5;125708;METANOR SA METANOL DO NE;290035;Preferencial Classe B;9746019
16.234.171/0001-15;2022-01-01;5;125708;METANOR SA METANOL DO NE;290035;Preferencial Classe C;99291408
17.162.082/0001-73;2022-01-01;3;120759;MENDES JUNIOR ENGENHARIA S.A.;275072;Preferencial Classe B;1797735
17.162.082/0001-73;2022-01-01;3;120759;MENDES JUNIOR ENGENHARIA S.A.;275072;Preferencial Classe A;1534888
17.162.082/0001-73;2022-01-01;3;120759;MENDES JUNIOR ENGENHARIA S.A.;275073;Preferencial Classe B;20871668
17.162.082/0001-73;2022-01-01;3;120759;MENDES JUNIOR ENGENHARIA S.A.;275073;Preferencial Classe A;2579644
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;287000;Preferencial Classe A;14313881
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;287000;Preferencial Classe B;24356756
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;287001;Preferencial Classe A;14313881
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;287001;Preferencial Classe B;24356756
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;287002;Preferencial Classe A;14313881
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;287002;Preferencial Classe B;24356756
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;287003;Preferencial Classe A;14313881
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;287003;Preferencial Classe B;24356756
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;287004;Preferencial Classe A;14313881
17.167.396/0001-69;2022-01-01;3;125077;ALFA HOLDINGS S.A.;287004;Preferencial Classe B;24356756
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;289126;Preferencial Classe A;44206287
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;289127;Preferencial Classe A;44206287
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;289128;Preferencial Classe A;44206287
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;289129;Preferencial Classe A;44206287
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;289130;Preferencial Classe A;44206287
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286995;Preferencial Classe A;164936
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286995;Preferencial Classe B;2330271
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286995;Preferencial Classe C;219863
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286995;Preferencial Classe D;2059517
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286995;Preferencial Classe E;6759345
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286995;Preferencial Classe F;21717524
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286996;Preferencial Classe A;164936
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286996;Preferencial Classe B;2330271
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286996;Preferencial Classe C;219863
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286996;Preferencial Classe D;2059517
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286996;Preferencial Classe E;6759345
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286996;Preferencial Classe F;21717524
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286997;Preferencial Classe A;164936
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286997;Preferencial Classe B;2330271
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286997;Preferencial Classe C;219863
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286997;Preferencial Classe D;2059517
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286997;Preferencial Classe E;6759345
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286997;Preferencial Classe F;21717524
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286998;Preferencial Classe A;164936
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286998;Preferencial Classe B;2330271
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286998;Preferencial Classe C;219863
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286998;Preferencial Classe D;2059517
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286998;Preferencial Classe E;6759345
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286998;Preferencial Classe F;21717524
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286999;Preferencial Classe A;164936
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286999;Preferencial Classe B;2330271
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286999;Preferencial Classe C;219863
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286999;Preferencial Classe D;2059517
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286999;Preferencial Classe E;6759345
17.193.806/0001-46;2022-01-01;3;125076;CONSORCIO ALFA DE ADMINISTRACAO S.A.;286999;Preferencial Classe F;21717524
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;292281;Preferencial Classe A;30853032
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;292281;Preferencial Classe B;54849373
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;292282;Preferencial Classe A;30853032
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;292282;Preferencial Classe B;30853031
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;292283;Preferencial Classe A;30853032
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;292283;Preferencial Classe B;54849373
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;292284;Preferencial Classe A;30853032
21.389.501/0001-81;2022-01-01;11;126922;COMPASS GÁS E ENERGIA S.A.;292284;Preferencial Classe B;54849373
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;291720;Preferencial Classe A;76088610
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;291720;Preferencial Classe B;5625683
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;291721;Preferencial Classe A;76088610
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;291722;Preferencial Classe B;5625683
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;291722;Preferencial Classe A;76088610
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;291723;Preferencial Classe B;5129741
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;291723;Preferencial Classe A;69380885
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;291724;Preferencial Classe B;5129741
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;291724;Preferencial Classe A;69380885
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;291725;Preferencial Classe BR;5129741
24.962.466/0001-36;2022-01-01;5;126333;RUMO MALHA NORTE S.A.;291725;Preferencial Classe A;69380885
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288423;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288424;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288425;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288426;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288427;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288427;Preferencial Classe B;5907
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288428;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288428;Preferencial Classe B;5907
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288429;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288429;Preferencial Classe B;5907
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288430;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288430;Preferencial Classe B;5907
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288431;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288431;Preferencial Classe B;5907
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288432;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288432;Preferencial Classe B;5907
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288433;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288433;Preferencial Classe B;5907
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288434;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288434;Preferencial Classe B;5907
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288435;Preferencial Classe A;5
25.089.509/0001-83;2022-01-01;5;125292;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;288435;Preferencial Classe B;5907
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293812;Preferencial Classe A;2864529000
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293812;Preferencial Classe B;1397425360
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293813;Preferencial Classe A;2864529000
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293813;Preferencial Classe B;1397425360
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293814;Preferencial Classe A;2864529000
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293814;Preferencial Classe B;1397425360
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293815;Preferencial Classe A;2864529000
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293815;Preferencial Classe B;1397425360
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293816;Preferencial Classe A;711276466
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293816;Preferencial Classe B;349356340
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293817;Preferencial Classe A;711276466
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293817;Preferencial Classe B;349356340
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293818;Preferencial Classe A;711276466
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293818;Preferencial Classe B;349356340
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293819;Preferencial Classe A;711276466
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293819;Preferencial Classe B;349356340
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293820;Preferencial Classe A;662472466
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293820;Preferencial Classe B;349356340
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293821;Preferencial Classe A;662472466
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293821;Preferencial Classe B;349356340
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293822;Preferencial Classe A;662472466
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293822;Preferencial Classe B;349356340
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293823;Preferencial Classe A;662472466
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;293823;Preferencial Classe B;349356340
33.200.049/0001-47;2022-01-01;2;127071;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;292709;Preferencial Classe A;7894494
33.386.210/0001-19;2022-01-01;4;127671;SONDOTECNICA ENGENHARIA SOLOS S.A.;294773;Preferencial Classe A;784600
33.386.210/0001-19;2022-01-01;4;127671;SONDOTECNICA ENGENHARIA SOLOS S.A.;294773;Preferencial Classe B;817300
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;293409;Preferencial Classe E;12
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;293410;Preferencial Classe E;12
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;293411;Preferencial Classe E;12
33.958.695/0001-78;2022-01-01;17;125570;UNIPAR CARBOCLORO S.A.;289687;Preferencial Classe A;2245812
33.958.695/0001-78;2022-01-01;17;125570;UNIPAR CARBOCLORO S.A.;289687;Preferencial Classe B;65321579
33.958.695/0001-78;2022-01-01;17;125570;UNIPAR CARBOCLORO S.A.;289688;Preferencial Classe A;2245812
33.958.695/0001-78;2022-01-01;17;125570;UNIPAR CARBOCLORO S.A.;289688;Preferencial Classe B;65321579
33.958.695/0001-78;2022-01-01;17;125570;UNIPAR CARBOCLORO S.A.;289689;Preferencial Classe A;2245812
33.958.695/0001-78;2022-01-01;17;125570;UNIPAR CARBOCLORO S.A.;289689;Preferencial Classe B;65321579
42.150.391/0001-70;2022-01-01;10;126369;BRASKEM S.A.;291740;Preferencial Classe A;345060392
42.150.391/0001-70;2022-01-01;10;126369;BRASKEM S.A.;291740;Preferencial Classe B;478790
42.150.391/0001-70;2022-01-01;10;126369;BRASKEM S.A.;291741;Preferencial Classe A;345060392
42.150.391/0001-70;2022-01-01;10;126369;BRASKEM S.A.;291741;Preferencial Classe B;478790
42.150.391/0001-70;2022-01-01;10;126369;BRASKEM S.A.;291742;Preferencial Classe A;345060392
42.150.391/0001-70;2022-01-01;10;126369;BRASKEM S.A.;291742;Preferencial Classe B;478790
42.150.391/0001-70;2022-01-01;10;126369;BRASKEM S.A.;291743;Preferencial Classe A;616682421
42.150.391/0001-70;2022-01-01;10;126369;BRASKEM S.A.;291743;Preferencial Classe B;593818
42.310.775/0001-03;2022-01-01;1;115922;ÁGUAS DO RIO 1 SPE S.A.;263422;Preferencial Classe A;225753581
42.310.775/0001-03;2022-01-01;1;115922;ÁGUAS DO RIO 1 SPE S.A.;263422;Preferencial Classe B;177558014
42.310.775/0001-03;2022-01-01;1;115922;ÁGUAS DO RIO 1 SPE S.A.;263423;Preferencial Classe A;225753581
42.310.775/0001-03;2022-01-01;1;115922;ÁGUAS DO RIO 1 SPE S.A.;263423;Preferencial Classe B;177558014
42.310.775/0001-03;2022-01-01;1;115922;ÁGUAS DO RIO 1 SPE S.A.;263424;Preferencial Classe A;358920470
42.644.220/0001-06;2022-01-01;1;115918;ÁGUAS DO RIO 4 SPE S.A.;263410;Preferencial Classe A;317760956
42.644.220/0001-06;2022-01-01;1;115918;ÁGUAS DO RIO 4 SPE S.A.;263410;Preferencial Classe B;265695463
42.644.220/0001-06;2022-01-01;1;115918;ÁGUAS DO RIO 4 SPE S.A.;263411;Preferencial Classe A;317760956
42.644.220/0001-06;2022-01-01;1;115918;ÁGUAS DO RIO 4 SPE S.A.;263411;Preferencial Classe B;265695463
42.644.220/0001-06;2022-01-01;1;115918;ÁGUAS DO RIO 4 SPE S.A.;263412;Preferencial Classe A;317760956
42.644.220/0001-06;2022-01-01;1;115918;ÁGUAS DO RIO 4 SPE S.A.;263412;Preferencial Classe B;187439939
56.643.018/0001-66;2022-01-01;5;125479;EUCATEX S.A. INDUSTRIA E COMERCIO;289206;Preferencial Classe A;61361556
56.643.018/0001-66;2022-01-01;5;125479;EUCATEX S.A. INDUSTRIA E COMERCIO;289207;Preferencial Classe A;61361556
56.643.018/0001-66;2022-01-01;5;125479;EUCATEX S.A. INDUSTRIA E COMERCIO;289208;Preferencial Classe A;61361556
56.643.018/0001-66;2022-01-01;5;125479;EUCATEX S.A. INDUSTRIA E COMERCIO;289209;Preferencial Classe A;61361556
60.637.238/0001-54;2022-01-01;8;120779;BLUE TECH SOLUTIONS EQI S.A.;275178;Preferencial Classe A;3346095
60.637.238/0001-54;2022-01-01;8;120779;BLUE TECH SOLUTIONS EQI S.A.;275179;Preferencial Classe A;13384380
60.651.809/0001-05;2022-01-01;5;126959;SUZANO HOLDING S.A.;292354;Preferencial Classe A;137145654
60.651.809/0001-05;2022-01-01;5;126959;SUZANO HOLDING S.A.;292354;Preferencial Classe B;58640660
60.730.348/0001-66;2022-01-01;5;125605;CIA MELHORAMENTOS DE SAO PAULO;289781;Preferencial Classe A;773504
60.770.336/0001-65;2022-01-01;7;125452;BCO ALFA DE INVESTIMENTO S.A.;289121;Preferencial Classe A;35118455
60.770.336/0001-65;2022-01-01;7;125452;BCO ALFA DE INVESTIMENTO S.A.;289122;Preferencial Classe A;35118455
60.770.336/0001-65;2022-01-01;7;125452;BCO ALFA DE INVESTIMENTO S.A.;289123;Preferencial Classe A;35118455
60.770.336/0001-65;2022-01-01;7;125452;BCO ALFA DE INVESTIMENTO S.A.;289124;Preferencial Classe A;35118455
60.770.336/0001-65;2022-01-01;7;125452;BCO ALFA DE INVESTIMENTO S.A.;289125;Preferencial Classe A;35118455
60.851.615/0001-53;2022-01-01;5;125701;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;290030;Preferencial Classe A;992808
60.894.730/0001-05;2022-01-01;15;126081;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;291201;Preferencial Classe A;547752163
60.894.730/0001-05;2022-01-01;15;126081;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;291201;Preferencial Classe B;66261
61.082.004/0001-50;2022-01-01;3;126663;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;291961;Preferencial Classe A;538900
61.082.004/0001-50;2022-01-01;3;126663;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;291962;Preferencial Classe A;538900
61.082.004/0001-50;2022-01-01;3;126663;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;291963;Preferencial Classe A;538900
61.856.571/0001-17;2022-01-01;14;127282;CIA GAS DE SAO PAULO - COMGAS;293382;Preferencial Classe A;28657819
61.856.571/0001-17;2022-01-01;14;127282;CIA GAS DE SAO PAULO - COMGAS;293383;Preferencial Classe A;28657819
61.856.571/0001-17;2022-01-01;14;127282;CIA GAS DE SAO PAULO - COMGAS;293384;Preferencial Classe A;28657819
61.856.571/0001-17;2022-01-01;14;127282;CIA GAS DE SAO PAULO - COMGAS;293385;Preferencial Classe A;28657819
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;292368;Preferencial Classe A;45022
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;292368;Preferencial Classe B;90995
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;292369;Preferencial Classe A;6503
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;292369;Preferencial Classe B;11623
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;292370;Preferencial Classe A;38350
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;292370;Preferencial Classe B;75745
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;292371;Preferencial Classe A;38350
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;292371;Preferencial Classe B;75745
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;292372;Preferencial Classe A;468519
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;292372;Preferencial Classe B;317899
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;290528;Preferencial Classe A;3128000
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;290528;Preferencial Classe B;1679335290
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;290529;Preferencial Classe A;3128000
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;290529;Preferencial Classe B;1679335290
82.643.537/0001-34;2022-01-01;9;123226;ELECTRO ACO ALTONA S.A.;282825;Preferencial Classe A;12750000
82.643.537/0001-34;2022-01-01;9;123226;ELECTRO ACO ALTONA S.A.;282826;Preferencial Classe A;1275000
82.643.537/0001-34;2022-01-01;9;123226;ELECTRO ACO ALTONA S.A.;282827;Preferencial Classe A;1275000
82.643.537/0001-34;2022-01-01;9;123226;ELECTRO ACO ALTONA S.A.;282829;Preferencial Classe A;1275000
82.643.537/0001-34;2022-01-01;9;123226;ELECTRO ACO ALTONA S.A.;282830;Preferencial Classe A;1275000
82.643.537/0001-34;2022-01-01;9;123226;ELECTRO ACO ALTONA S.A.;282832;Preferencial Classe A;1275000
82.643.537/0001-34;2022-01-01;9;123226;ELECTRO ACO ALTONA S.A.;282833;Preferencial Classe A;1275000
84.684.455/0001-63;2022-01-01;4;123067;TIGRE S.A. PARTICIPAÇÕES;282011;Preferencial Classe A;3787683
84.684.455/0001-63;2022-01-01;4;123067;TIGRE S.A. PARTICIPAÇÕES;282011;Preferencial Classe B;85152
84.684.455/0001-63;2022-01-01;4;123067;TIGRE S.A. PARTICIPAÇÕES;282012;Preferencial Classe A;3787683
84.684.455/0001-63;2022-01-01;4;123067;TIGRE S.A. PARTICIPAÇÕES;282012;Preferencial Classe B;85152
84.693.183/0001-68;2022-01-01;3;124814;SCHULZ S.A.;286515;Preferencial Classe U;204682016
84.693.183/0001-68;2022-01-01;3;124814;SCHULZ S.A.;286516;Preferencial Classe U;204682016
84.693.183/0001-68;2022-01-01;3;124814;SCHULZ S.A.;286517;Preferencial Classe U;102341008
84.693.183/0001-68;2022-01-01;3;124814;SCHULZ S.A.;286518;Preferencial Classe U;51170504
84.693.183/0001-68;2022-01-01;3;124814;SCHULZ S.A.;286519;Preferencial Classe U;36550360
84.693.183/0001-68;2022-01-01;3;124814;SCHULZ S.A.;286520;Preferencial Classe U;36550360
87.762.563/0001-03;2022-01-01;4;125368;CIA HABITASUL DE PARTICIPACOES;288720;Preferencial Classe A;5950327
87.762.563/0001-03;2022-01-01;4;125368;CIA HABITASUL DE PARTICIPACOES;288720;Preferencial Classe B;30596
87.762.563/0001-03;2022-01-01;4;125368;CIA HABITASUL DE PARTICIPACOES;288722;Preferencial Classe B;30596
87.762.563/0001-03;2022-01-01;4;125368;CIA HABITASUL DE PARTICIPACOES;288722;Preferencial Classe A;5950327
87.762.563/0001-03;2022-01-01;4;125368;CIA HABITASUL DE PARTICIPACOES;288723;Preferencial Classe A;39969404
87.762.563/0001-03;2022-01-01;4;125368;CIA HABITASUL DE PARTICIPACOES;288723;Preferencial Classe B;30596
