CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Nome_Responsavel;Cargo_Responsavel
08.324.196/0001-81;2022-01-01;9;125924;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Fabiana Carvalho Lopes;Diretor Presidente
08.324.196/0001-81;2022-01-01;9;125924;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Renato de Almeida Rocha;Diretor de Relações com Investidores
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;Ricardo Paixão Pinto Rodrigues;Diretor de Relações com Investidores
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;Rafael Nazareth Menin Teixeira de Souza;Diretor Presidente
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;Eduardo Fischer Teixeira de Souza;Diretor Presidente
08.364.948/0001-38;2022-01-01;11;127024;ALUPAR INVESTIMENTO S/A;Paulo Roberto de Godoy Pereira;Diretor Presidente
08.364.948/0001-38;2022-01-01;11;127024;ALUPAR INVESTIMENTO S/A;José Luiz de Godoy Pereira;Diretor de Relações com Investidores
08.397.078/0001-01;2022-01-01;3;127289;GSH CORP PARTICIPAÇÕES S.A.;Carlos de Almeida Vasques de Carvalho Neto;Diretor Presidente
08.397.078/0001-01;2022-01-01;3;127289;GSH CORP PARTICIPAÇÕES S.A.;Marcos Aurélio Faccioli;Diretor de Relações com Investidores
08.402.943/0001-52;2022-01-01;8;127054;GUARARAPES CONFECCOES S.A.;FREDERICO DE AGUIAR OLDANI;Diretor de Relações com Investidores
08.402.943/0001-52;2022-01-01;8;127054;GUARARAPES CONFECCOES S.A.;ANDRÉ MICHEL FARBER;Diretor Presidente
08.424.178/0001-71;2022-01-01;1;115813;TECBLU TECELAGEM BLUMENAU S.A.;Ruy Manuel Simões de Carvalho Turza Ferreira;Diretor de Relações com Investidores
08.439.659/0001-50;2022-01-01;3;125891;CPFL ENERGIAS RENOVÁVEIS S.A.;Xinjian Chen;Diretor Presidente
08.439.659/0001-50;2022-01-01;3;125891;CPFL ENERGIAS RENOVÁVEIS S.A.;YueHui Pan;Diretor de Relações com Investidores
08.467.115/0001-00;2022-01-01;7;127041;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Raimundo Barreto Bastos;Diretor Presidente
08.467.115/0001-00;2022-01-01;7;127041;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Leonardo da Silva Lucas Tavares de Lima;Diretor de Relações com Investidores
08.493.364/0001-62;2022-04-01;1;120344;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;Jeferson Degaspari;Diretor de Relações com Investidores
08.493.364/0001-62;2022-04-01;1;120344;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;Carlos Eduardo Turchetto Santos;Diretor Presidente
08.534.605/0001-74;2022-01-01;15;127106;RENOVA ENERGIA S.A.;Daniel Gallo;Diretor Presidente
08.534.605/0001-74;2022-01-01;15;127106;RENOVA ENERGIA S.A.;Vitor Hugo Alexandrino da Silva;Diretor de Relações com Investidores
08.560.444/0001-93;2022-01-01;5;123225;CIA CELG DE PARTICIPACOES - CELGPAR;José Fernando Navarrete Pena;Diretor Presidente
08.560.444/0001-93;2022-01-01;5;123225;CIA CELG DE PARTICIPACOES - CELGPAR;José Fernando Navarrete Pena;Diretor de Relações com Investidores
08.574.411/0001-00;2022-01-01;2;125800;PRÁTICA PRODUTOS S.A.;André Luiz Rosa Rezende;Diretor Presidente/Relações com Investidores
08.613.550/0001-98;2022-01-01;6;125322;NEXPE PARTICIPAÇÕES S.A;Andrea de Rizzio;Diretor de Relações com Investidores
08.613.550/0001-98;2022-01-01;6;125322;NEXPE PARTICIPAÇÕES S.A;Daniel Abramant Guerbatin;Diretor Presidente
08.764.621/0001-53;2022-01-01;2;125286;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Marcio Snioka;Diretor de Relações com Investidores
08.764.621/0001-53;2022-01-01;2;125286;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Francisco José Ritondaro;Diretor Presidente
08.769.451/0001-08;2022-01-01;6;124959;VIRGO COMPANHIA DE SECURITIZAÇÃO;Daniel Monteiro Coelho de Magalhães;Diretor Presidente/Relações com Investidores
08.773.135/0001-00;2022-01-01;13;126979;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;Claudio Ribeiro da Silva Neto;Diretor Presidente
08.773.135/0001-00;2022-01-01;13;126979;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;Eduardo Urquiza Fernandes Portelada;Diretor de Relações com Investidores
08.773.191/0001-36;2022-01-01;2;126230;BRASILIANA PARTICIPAÇÕES S/A;Clarissa Della Nina Sadock Accorsi;Diretor de Relações com Investidores
08.795.211/0001-70;2022-01-01;2;125665;MAESTRO LOCADORA DE VEICULOS S.A.;Carlos Miguel de Oliveira Martins Borges Alves;Diretor de Relações com Investidores
08.795.211/0001-70;2022-01-01;2;125665;MAESTRO LOCADORA DE VEICULOS S.A.;Fabio Lewkowicz;Diretor Presidente
08.797.760/0001-83;2022-01-01;12;125572;CURY CONSTRUTORA E INCORPORADORA S.A.;Fabio Elias Cury;Diretor Presidente
08.797.760/0001-83;2022-01-01;12;125572;CURY CONSTRUTORA E INCORPORADORA S.A.;Ronaldo Cury de Capua;Diretor de Relações com Investidores
08.801.621/0001-86;2022-01-01;8;127229;SYN PROP & TECH S.A.;Hector Bruno Franco de Carvalho Leitão;Diretor de Relações com Investidores
08.801.621/0001-86;2022-01-01;8;127229;SYN PROP & TECH S.A.;Thiago Kiyoshi Vieira Muramatsu;Diretor Presidente
08.807.432/0001-10;2022-01-01;16;126927;YDUQS PARTICIPACOES S.A.;Eduardo Parente Menezes;Diretor Presidente
08.807.432/0001-10;2022-01-01;16;126927;YDUQS PARTICIPACOES S.A.;Rossano Marques Leandro;Diretor de Relações com Investidores
08.810.422/0001-34;2022-01-01;3;122678;GUARARAPES PAINÉIS S.A.;Ricardo Pedroso;Diretor Presidente
08.810.422/0001-34;2022-01-01;3;122678;GUARARAPES PAINÉIS S.A.;Leandro Gomes;Diretor de Relações com Investidores
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;Fernando Salomão;Diretor de Relações com Investidores
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;Jorge Cury Neto;Diretor Presidente
08.822.767/0001-08;2022-01-01;2;124491;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;José Renato Ricciardi;Diretor Presidente
08.822.767/0001-08;2022-01-01;2;124491;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;Alexandre Tujisoki;Diretor de Relações com Investidores
08.827.501/0001-58;2022-01-01;10;125618;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Radamés Andrade Casseb;Diretor Presidente
08.827.501/0001-58;2022-01-01;10;125618;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;André Pires de Oliveira Dias;Diretor de Relações com Investidores
08.873.873/0001-10;2022-01-01;7;125517;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;Hugo Rafael Mitz;Diretor de Relações com Investidores
08.902.291/0001-15;2022-01-01;17;126153;CSN MINERAÇÃO S.A.;Enéas Garcia Diniz;Diretor Presidente
08.902.291/0001-15;2022-01-01;17;126153;CSN MINERAÇÃO S.A.;Pedro Barros Mercadante Oliva;Diretor de Relações com Investidores
08.926.302/0001-05;2022-01-01;9;123486;DOMMO ENERGIA S.A.;Roberto Bernardes Monteiro;Diretor Presidente/Relações com Investidores
08.935.054/0001-50;2022-01-01;2;122690;MULTINER S/A;Edésio Alves Nunes Filho;Diretor Presidente/Relações com Investidores
08.937.002/0001-13;2022-01-01;1;116224;VISION SECURITIZADORA S.A.;Primo Aldrigue Junior;Diretor de Relações com Investidores
08.937.002/0001-13;2022-01-01;1;116224;VISION SECURITIZADORA S.A.;Alexandre Junior da Silva Nogueira;Diretor Presidente
09.041.168/0001-10;2022-01-01;4;125600;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;André Luiz de Ávila Vitória;Diretor de Relações com Investidores
09.041.168/0001-10;2022-01-01;4;125600;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Sergio Fischer Teixeira de Souza;Diretor Presidente
09.042.817/0001-05;2022-01-01;23;126974;BEMOBI MOBILE TECH S.A.;Pedro Santos Ripper;Diretor Presidente
09.042.817/0001-05;2022-01-01;23;126974;BEMOBI MOBILE TECH S.A.;André Pinheiro Veloso;Diretor de Relações com Investidores
09.053.134/0001-45;2022-01-01;7;122237;ELFA MEDICAMENTOS S.A.;José Antônio Toledo Vieira;Diretor Presidente
09.053.134/0001-45;2022-01-01;7;122237;ELFA MEDICAMENTOS S.A.;Michael Gordon Findlay;Diretor de Relações com Investidores
09.054.385/0001-44;2022-01-01;1;116425;INBRANDS S.A.;Nelson Alvarenga Filho;Diretor Presidente
09.054.385/0001-44;2022-01-01;1;116425;INBRANDS S.A.;Juliana Regina Guerra;Diretor de Relações com Investidores
09.074.183/0001-64;2022-01-01;1;116143;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;MARCOS PAULO FERNANDES PEREIRA;Diretor Presidente
09.074.183/0001-64;2022-01-01;1;116143;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;MARCOS PAULO FERNANDES PEREIRA;Diretor Presidente/Relações com Investidores
09.095.183/0001-40;2022-01-01;3;126164;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;Maurício Perez Botelho;Diretor de Relações com Investidores
09.095.183/0001-40;2022-01-01;3;126164;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;Marcio Mario Zidan;Diretor Presidente
09.112.685/0001-32;2022-01-01;5;125656;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Ivan Ribeiro Zarur;Diretor de Relações com Investidores
09.112.685/0001-32;2022-01-01;5;125656;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Thiago Meira Coelho Lemgruber Porto;Diretor Presidente
09.114.805/0001-30;2022-01-01;14;125374;OCEANPACT SERVIÇOS MARITIMOS S.A.;Flavio Nogueira Pinheiro de Andrade;Diretor Presidente
09.114.805/0001-30;2022-01-01;14;125374;OCEANPACT SERVIÇOS MARITIMOS S.A.;Eduardo de Toledo;Diretor de Relações com Investidores
09.116.278/0001-01;2022-01-01;1;115849;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;Luiz Cancelier;Diretor de Relações com Investidores
09.116.278/0001-01;2022-01-01;1;115849;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;LUIZ CANCELIER;Diretor de Relações com Investidores
09.146.451/0001-06;2022-01-01;5;123191;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Emilio Rached Esper Kallas;Diretor Presidente
09.146.451/0001-06;2022-01-01;5;123191;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Raphael Esper Kallas;Diretor Presidente/Relações com Investidores
09.229.201/0001-30;2022-01-01;7;125291;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Luis Carlos Martinez Romero;Diretor Presidente
09.229.201/0001-30;2022-01-01;7;125291;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Maria Elsa Alba Bernhoeft;Diretor de Relações com Investidores
09.257.877/0001-37;2022-01-01;4;124758;FERROVIA NORTE SUL S/A;Gustavo Serrao Chaves;Diretor Presidente
09.257.877/0001-37;2022-01-01;4;124758;FERROVIA NORTE SUL S/A;Fábio Tadeu Marchiori Gama;Diretor de Relações com Investidores
09.267.996/0001-70;2022-01-01;4;118521;YUNY INCORPORADORA HOLDING S.A.;Marcelo Mariz de Oliveira Yunes;Diretor Presidente
09.267.996/0001-70;2022-01-01;4;118521;YUNY INCORPORADORA HOLDING S.A.;Estácio Gonzaga de Sá;Diretor de Relações com Investidores
09.288.252/0001-32;2022-01-01;12;127061;ANIMA HOLDING S.A.;Marcus Vinicius Cuiabno Peixoto;Diretor de Relações com Investidores
09.288.252/0001-32;2022-01-01;12;127061;ANIMA HOLDING S.A.;Marcelo Battistella Bueno;Diretor Presidente
09.295.063/0001-97;2022-01-01;14;127039;TECHNOS S.A.;Sr. Joaquim Pedro Andrés Ribeiro;Diretor Presidente
09.295.063/0001-97;2022-01-01;14;127039;TECHNOS S.A.;Sra. Daniela de Campos Pires Denne;Diretor de Relações com Investidores
09.304.427/0001-58;2022-01-01;2;123000;HABITASEC SECURITIZADORA SA;MARCOS RIBEIRO DO VALLE NETO;Diretor de Relações com Investidores
09.305.994/0001-29;2022-01-01;17;127023;AZUL S.A.;John Peter Rodgerson;Diretor Presidente
09.305.994/0001-29;2022-01-01;17;127023;AZUL S.A.;Alexandre Wagner Malfitani;Diretor de Relações com Investidores
09.313.969/0001-97;2022-01-01;5;127197;AUTOPISTA LITORAL SUL;Simone Aparecida Borsato;Diretor de Relações com Investidores
09.313.969/0001-97;2022-01-01;5;127197;AUTOPISTA LITORAL SUL;Antonio Cesar Ribas Sass;Diretor Presidente
09.324.949/0001-11;2022-01-01;1;115923;AUTOPISTA FLUMINENSE SA;Simone Aparecida Borsato;Diretor de Relações com Investidores
09.324.949/0001-11;2022-01-01;1;115923;AUTOPISTA FLUMINENSE SA;Alisson de Almeida Freire;Diretor Presidente
09.325.109/0001-73;2022-01-01;1;116254;AUTOPISTA PLANALTO SUL SA;Simone Aparecida Borsato;Diretor de Relações com Investidores
09.325.109/0001-73;2022-01-01;1;116254;AUTOPISTA PLANALTO SUL SA;Antonio Cesar Ribas Sass;Diretor Presidente
09.326.342/0001-70;2022-01-01;2;120632;AUTOPISTA FERNÃO DIAS SA;Alisson de Almeida Freire;Diretor Presidente
09.326.342/0001-70;2022-01-01;2;120632;AUTOPISTA FERNÃO DIAS SA;Simone Aparecido Borsato;Diretor de Relações com Investidores
09.336.431/0001-06;2022-01-01;2;127210;AUTOPISTA REGIS BITTENCOURT SA;Simone Aparecida Borsato;Diretor de Relações com Investidores
09.336.431/0001-06;2022-01-01;2;127210;AUTOPISTA REGIS BITTENCOURT SA;Antonio Cesar Ribas Sass;Diretor Presidente
09.346.601/0001-25;2022-01-01;16;126917;B3 S.A. - BRASIL, BOLSA, BALCÃO;Gilson Finkelsztain;Diretor Presidente
09.346.601/0001-25;2022-01-01;16;126917;B3 S.A. - BRASIL, BOLSA, BALCÃO;André Veiga Milanez;Diretor de Relações com Investidores
09.347.516/0001-81;2022-01-01;13;125375;ELETROMIDIA S.A.;ALEXANDRE GUERRERO MARTINS;Diretor Presidente
09.347.516/0001-81;2022-01-01;13;125375;ELETROMIDIA S.A.;RICARDO DE ALMEIDA WINANDY;Diretor de Relações com Investidores
09.359.927/0001-97;2022-01-01;4;126218;ASA BRANCA HOLDING S.A.;Alessandra Quagliuolo Marinheiro;Diretor Presidente/Relações com Investidores
09.391.823/0001-60;2022-01-01;14;126956;SANTO ANTONIO ENERGIA S.A.;Daniel Faria Costa;Diretor Presidente
09.391.823/0001-60;2022-01-01;14;126956;SANTO ANTONIO ENERGIA S.A.;Daniel Faria Costa;Diretor de Relações com Investidores
09.414.761/0001-64;2022-01-01;1;116257;K-INFRA RODOVIA DO AÇO S.A.;Ismael Rosa;Diretor de Relações com Investidores
09.527.023/0001-23;2022-01-01;3;125862;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Izabel Cristina Andriotti Cruz de Oliveira;Diretor Presidente
09.527.023/0001-23;2022-01-01;3;125862;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Thiago da Costa Silva;Diretor de Relações com Investidores
09.538.973/0001-53;2022-01-01;2;123716;PDG COMPANHIA SECURITIZADORA;Augusto Alves dos Reis Neto;Diretor Presidente/Relações com Investidores
09.584.854/0001-37;2022-01-01;4;120710;MANAUS TRANSMISSORA DE ENERGIA S.A;Ricardo de Abreu Sampaio Cyrino;Diretor Presidente
09.584.854/0001-37;2022-01-01;4;120710;MANAUS TRANSMISSORA DE ENERGIA S.A;Marcelo Antonio de Jesus;Diretor de Relações com Investidores
09.611.768/0001-76;2022-01-01;9;122601;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Ednilson de Oliveira Almeida;Diretor Presidente
09.611.768/0001-76;2022-01-01;9;122601;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Bruno Panissoli Capute;Diretor de Relações com Investidores
09.625.321/0001-56;2022-01-01;4;120712;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;Ricardo de Abreu Sampaio Cyrino;Diretor Presidente
09.625.321/0001-56;2022-01-01;4;120712;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;Marcelo Antonio de Jesus;Diretor de Relações com Investidores
09.813.204/0001-16;2022-01-01;3;120307;W2W E-COMMERCE DE VINHOS S.A.;Marcelo Giovanetti D'Arienzo;Diretor Presidente
09.813.204/0001-16;2022-01-01;3;120307;W2W E-COMMERCE DE VINHOS S.A.;Alexandre Magno da Cruz Oliveira Filho;Diretor de Relações com Investidores
10.139.870/0001-08;2022-01-01;7;125528;NEOGRID PARTICIPAÇÕES S.A.;Jean Carlo Klaumann;Diretor Presidente
10.139.870/0001-08;2022-01-01;7;125528;NEOGRID PARTICIPAÇÕES S.A.;Aury Ronan Francisco;Diretor de Relações com Investidores
10.215.988/0001-60;2022-01-01;7;122067;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;Luis Fernando Memoria Porto;Diretor Presidente
10.215.988/0001-60;2022-01-01;7;122067;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;Marco Túlio de Carvalho Oliveira;Diretor de Relações com Investidores
10.234.027/0001-00;2022-01-01;5;121230;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;Gabriel Mussi Moraes;Diretor Presidente
10.234.027/0001-00;2022-01-01;5;121230;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;Mauricio Perez Botelho;Diretor de Relações com Investidores
10.240.186/0001-00;2022-01-01;5;121231;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;Gabriel Mussi Moraes;Diretor Presidente
10.240.186/0001-00;2022-01-01;5;121231;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;Mauricio Perez Botelho;Diretor de Relações com Investidores
10.285.590/0001-08;2022-01-01;12;124245;GRUPO DE MODA SOMA S.A.;Gabriel Silva Lobo Leite;Diretor de Relações com Investidores
10.285.590/0001-08;2022-01-01;12;124245;GRUPO DE MODA SOMA S.A.;Roberto Luiz Jatahy Gonçalves;Diretor Presidente
10.319.900/0001-50;2022-01-01;2;120309;REGENERA RIO S.A.;Adriana Vilela Montenegro Felipetto;Diretor Presidente
10.319.900/0001-50;2022-01-01;2;120309;REGENERA RIO S.A.;Anselmo Tolentino Soares Junior;Diretor de Relações com Investidores
10.324.624/0001-18;2022-01-01;2;116243;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;Guilherme Walder Mora Ramalho;Diretor Presidente
10.324.624/0001-18;2022-01-01;2;116243;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;Herbert Adriano Quirino dos Santos;Diretor de Relações com Investidores
10.338.320/0001-00;2022-01-01;5;125920;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Fabiano Uchoas Ribeiro;Diretor Presidente
10.338.320/0001-00;2022-01-01;5;125920;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Renato de Almeida Rocha;Diretor de Relações com Investidores
10.440.482/0001-54;2022-01-01;7;122561;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;Cássio Schmitt;Diretor Presidente
10.440.482/0001-54;2022-01-01;7;122561;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;André Parize Moraes;Diretor de Relações com Investidores
10.452.416/0001-02;2022-01-01;2;122397;REAG CAPITAL HOLDING S.A.;João Carlos Falbo Mansur;Diretor Presidente
10.452.416/0001-02;2022-01-01;2;122397;REAG CAPITAL HOLDING S.A.;Leonardo Falbo Donato;Diretor de Relações com Investidores
10.464.223/0001-63;2022-01-01;1;116548;PRIVALIA BRASIL S.A.;Fernando Taveiros Boscolo;Diretor Presidente
10.464.223/0001-63;2022-01-01;1;116548;PRIVALIA BRASIL S.A.;John Christer Salén;Diretor de Relações com Investidores
10.488.244/0001-19;2022-01-01;1;116229;INFRASEC SECURITIZADORA S.A.;Ismail Cristiano de Souza Moutinho;Diretor de Relações com Investidores
10.488.244/0001-19;2022-01-01;1;116229;INFRASEC SECURITIZADORA S.A.;Ricardo Kassardjian;Diretor Presidente
10.502.676/0001-37;2022-01-01;4;121571;TERMELÉTRICA PERNAMBUCO III S.A.;Emiliano Furlan Stipanicic Spyer;Diretor de Relações com Investidores
10.502.676/0001-37;2022-01-01;4;121571;TERMELÉTRICA PERNAMBUCO III S.A.;Gabriel Freitas Moreira da Silva;Diretor Presidente
10.531.501/0001-58;2022-01-01;1;115703;CONC AUTO RAPOSO TAVARES S.A.;Gilson de Oliveira Carvalho;Diretor de Relações com Investidores
10.531.501/0001-58;2022-01-01;1;115703;CONC AUTO RAPOSO TAVARES S.A.;René Pinto da Silva;Diretor Presidente
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;Érika Matsumoto;Diretor Presidente
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;José Roberto Diniz Santos;Diretor de Relações com Investidores
10.608.405/0001-60;2022-01-01;18;125444;BARI SECURITIZADORA S.A.;Evaldo Leandro Perussolo;Diretor de Relações com Investidores
10.608.405/0001-60;2022-01-01;18;125444;BARI SECURITIZADORA S.A.;Evaldo Leandro Perussolo;Diretor Presidente
10.608.405/0001-60;2022-01-01;18;125444;BARI SECURITIZADORA S.A.;Evaldo Leandro Perussolo;Diretor Presidente/Relações com Investidores
10.629.105/0001-68;2022-01-01;20;127162;PRIO S.A.;Roberto Bernardes Monteiro;Diretor Presidente/Relações com Investidores
10.635.691/0001-53;2022-01-01;1;116124;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;Marcos Máximo de Novaes Mendonça;Diretor de Relações com Investidores
10.647.979/0001-48;2022-01-01;4;125483;CONC ROTA DAS BANDEIRAS S.A.;André de Paula Yusiasu;Diretor de Relações com Investidores
10.647.979/0001-48;2022-01-01;4;125483;CONC ROTA DAS BANDEIRAS S.A.;Douglas Longhi;Diretor Presidente
10.670.314/0001-55;2022-01-01;2;121367;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;José Pedro Guerreiro Bartolomeu;Diretor de Relações com Investidores
10.678.505/0001-63;2022-01-01;2;115438;CONC RODOVIAS DO TIETÊ S.A.- EM RECUPERAÇÃO JUDICIAL;Nuno Filipe Nogueira Alves Coelho;Diretor de Relações com Investidores
10.678.505/0001-63;2022-01-01;2;115438;CONC RODOVIAS DO TIETÊ S.A.- EM RECUPERAÇÃO JUDICIAL;Emerson Luiz Bittar;Diretor Presidente
10.739.356/0001-03;2022-01-01;3;122969;BRBI BR PARTNERS S.A;Ricardo Fleury Cavalcanti de Albuquerque Lacerda;Diretor Presidente
10.739.356/0001-03;2022-01-01;3;122969;BRBI BR PARTNERS S.A;Vinicius Carmona Cardoso;Diretor de Relações com Investidores
10.753.164/0001-43;2022-01-01;2;116942;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;Cristian de Almeida Fumagalli;Diretor de Relações com Investidores
10.753.164/0001-43;2022-01-01;2;116942;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;Milton Scatolini Menten;Diretor Presidente
10.760.260/0001-19;2022-01-01;9;127245;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;Leonel Dias de Andrade Neto;Diretor Presidente
10.760.260/0001-19;2022-01-01;9;127245;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;Marcelo Kopel;Diretor de Relações com Investidores
10.807.374/0001-77;2022-01-01;7;125443;BOA SAFRA SEMENTES S.A.;Marino Stefani Colpo;Diretor Presidente
10.807.374/0001-77;2022-01-01;7;125443;BOA SAFRA SEMENTES S.A.;Felipe Pereira Marques;Diretor de Relações com Investidores
10.835.932/0001-08;2022-01-01;7;125922;CIA ENERGETICA DE PERNAMBUCO - CELPE;Saulo Cabral e Silva;Diretor Presidente
10.835.932/0001-08;2022-01-01;7;125922;CIA ENERGETICA DE PERNAMBUCO - CELPE;Renato de Almeida Rocha;Diretor de Relações com Investidores
10.841.050/0001-55;2022-01-01;7;127413;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;Ronald Dennis Marangon;Diretor de Relações com Investidores
10.841.050/0001-55;2022-01-01;7;127413;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;Rui Juarez Klein;Diretor Presidente
10.851.805/0001-00;2022-01-01;11;129575;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;Felipe Cortes de Vasconcellos;Diretor Presidente/Relações com Investidores
11.257.352/0001-43;2022-01-01;3;120595;BSI CAPITAL SECURITIZADORA S.A.;RICARDO ELSON DO CARMO;Diretor Presidente/Relações com Investidores
11.274.829/0001-07;2022-01-01;3;121022;COMPANHIA PAULISTA DE SECURITIZAÇÃO;Max Freddy Frauendorf;Diretor de Relações com Investidores
11.274.829/0001-07;2022-01-01;3;121022;COMPANHIA PAULISTA DE SECURITIZAÇÃO;Jorge Luiz Avila da Silva;Diretor Presidente
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;Abrão Muszkat;Diretor Presidente
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;Bruno de Andrade Vasques;Diretor de Relações com Investidores
11.421.994/0001-36;2022-01-01;16;124582;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;Milton Pilão Junior;Diretor Presidente
11.421.994/0001-36;2022-01-01;16;124582;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;Leonardo Roberto Pereira dos Santos;Diretor de Relações com Investidores
11.669.021/0001-10;2022-01-01;10;127057;ENAUTA PARTICIPAÇÕES S.A.;Pedro Rodrigues Galvão de Medeiros;Diretor de Relações com Investidores
11.669.021/0001-10;2022-01-01;10;127057;ENAUTA PARTICIPAÇÕES S.A.;Décio Fabrício Oddone da Costa;Diretor Presidente
11.716.471/0001-17;2022-01-01;1;116338;TRX SECURITIZADORA S.A.;Felipe Gabriel Machado Cargnin;Diretor Presidente
11.716.471/0001-17;2022-01-01;1;116338;TRX SECURITIZADORA S.A.;Marco Antônio Junqueira de Arantes;Diretor de Relações com Investidores
11.721.921/0001-60;2022-01-01;23;127119;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;Marcos Aurélio Couto;Diretor Presidente
11.721.921/0001-60;2022-01-01;23;127119;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;Guilherme Silveira Barrozo Netto;Diretor de Relações com Investidores
11.725.176/0001-27;2022-01-01;11;125936;BOA VISTA SERVIÇOS S.A.;Dirceu Jodas Gardel Filho;Diretor Presidente
11.725.176/0001-27;2022-01-01;11;125936;BOA VISTA SERVIÇOS S.A.;Monica Freitas Guimarães Simão;Diretor de Relações com Investidores
11.992.680/0001-93;2022-01-01;12;125999;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;Elton Hugo Carluci;Diretor Presidente
