CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Passivo;Indice_Endividamento;Tipo_Indice;Descricao_Outro_Indice
08.797.760/0001-83;2022-01-01;12;125572;2021-01-01;2021-12-31;1859594.00;2.51865567;Índice de Endividamento;
08.801.621/0001-86;2022-01-01;8;127229;2021-01-01;2021-12-31;2118389000.00;0.76352210;Índice de Endividamento;
08.801.621/0001-86;2022-01-01;8;127229;2021-01-01;2021-12-31;0.00;0.73540130;Outros índices;Dívida Líquida / EBITDA dos últimos doze meses findos em 31 de dezembro de 2021. A Companhia monitora esse índice para fins de acompanhamento dos covenants constantes das emissões de debêntures da Companhia.
08.807.432/0001-10;2022-01-01;16;126927;2021-12-01;2021-12-31;6656212311.07;0.67249441;Índice de Endividamento;
08.810.422/0001-34;2022-01-01;3;122678;2021-01-01;2021-12-31;1116590122.57;0.70710000;Índice de Endividamento;
08.811.643/0001-27;2022-01-01;10;126121;2021-01-01;2021-12-31;642549000.00;0.20062902;Índice de Endividamento;
08.822.767/0001-08;2022-01-01;2;124491;2021-01-01;2021-12-31;681016000.00;1.58000000;Índice de Endividamento;
08.827.501/0001-58;2022-01-01;10;125618;2021-01-01;2021-12-31;9696991.00;1.51426852;Índice de Endividamento;
08.873.873/0001-10;2022-01-01;7;125517;2021-01-01;2021-12-31;12809998758.93;82.15060157;Índice de Endividamento;
08.902.291/0001-15;2022-01-01;17;126153;2021-01-01;2021-12-31;12992845000.00;0.93000000;Índice de Endividamento;
08.902.291/0001-15;2022-01-01;17;126153;2022-01-01;2022-12-31;9308164000.00;0.63000000;Índice de Endividamento;
08.926.302/0001-05;2022-01-01;9;123486;2021-01-01;2021-12-31;778931000.00;1.42280000;Índice de Endividamento;
08.935.054/0001-50;2022-01-01;2;122690;2021-01-01;2021-12-31;0.00;0.00000001;Outros índices;No exercício social findo em 31 de dezembro de 2021 o Passivo Circulante + Passivo não Circulante da Companhia somam R$ 2.265.388 sendo que para cálculo do Índice de Endividamento, quando considerado o Patrimônio Líquido negativo de R$ 412.531 o índice é de -5,491437. Devido a não aceitação do índice negativo a Companhia declara seu índice neste campo de justificativa.
08.937.002/0001-13;2022-01-01;1;116224;2021-01-01;2021-12-31;515267815.00;1.00000000;Índice de Endividamento;
09.041.168/0001-10;2022-01-01;4;125600;2021-01-01;2021-12-31;1819161000.00;0.35255721;Índice de Endividamento;
09.042.817/0001-05;2022-01-01;23;126974;2021-01-01;2021-12-31;415749.00;0.28762200;Índice de Endividamento;
09.053.134/0001-45;2022-01-01;7;122237;2021-01-01;2021-12-31;4730141.00;1.06000000;Índice de Endividamento;
09.054.385/0001-44;2022-01-01;1;116425;2021-01-01;2021-12-31;866439000.00;3.01318700;Índice de Endividamento;
09.074.183/0001-64;2022-01-01;1;116143;2021-01-01;2021-12-31;329997000.00;1.18000000;Índice de Endividamento;
09.095.183/0001-40;2022-01-01;3;126164;2021-01-01;2021-12-31;2431253000.00;2.22663014;Índice de Endividamento;
09.112.685/0001-32;2022-01-01;5;125656;2021-01-01;2021-12-31;7547970000.00;1.42000000;Índice de Endividamento;
09.114.805/0001-30;2022-01-01;14;125374;2021-01-01;2021-12-31;0.00;3.70000000;Outros índices;Dívida Líquida/EBITDAA Companhia utiliza os índices Dívida Líquida/EBITDA como medidas adicionais de performance para efeito gerencial e para comparação com empresas similares.
09.114.805/0001-30;2022-01-01;14;125374;2021-01-01;2021-12-31;1587152000.00;0.64000000;Índice de Endividamento;
09.116.278/0001-01;2022-01-01;1;115849;2021-01-01;2021-12-31;309355022.67;1.40000000;Índice de Endividamento;
09.146.451/0001-06;2022-01-01;5;123191;2021-01-01;2021-12-31;668455000.00;0.84000000;Índice de Endividamento;
09.229.201/0001-30;2022-01-01;7;125291;2021-01-01;2021-12-31;4406308.00;2.73000000;Índice de Endividamento;
09.229.201/0001-30;2022-01-01;7;125291;2021-01-01;2021-12-31;0.00;0.90000000;Outros índices;Dívida Líquida/EBITDAA Companhia utiliza o índice Dívida Líquida/EBITDA para fins da apuração dos covenants financeiros previstos em seus contratos e instrumentos financeiros. Considera-se (i) "Dívida Líquida" somatória da Dívida Bruta no último dia de cada mês encerrado, deduzidos os valores em caixa, aplicações financeiras e créditos fiscais líquidos e certos, desde que compensáveis no prazo máximo de 12 (doze) meses da data de apuração da dívida líquida, dividida pelo último EBITDA consolidado da Companhia (ii) "Dívida Bruta" a soma dos empréstimos e financiamentos de curto e longos prazos, incluídos os títulos descontados com regresso, as fianças e avais prestados em benefício de terceiros, arrendamento mercantil/leasing financeiro e os títulos de renda fixa não conversíveis fruto de emissão pública ou privada, nos mercado local ou internacional (inclui também os passivos decorrentes de instrumentos financeiros - derivativo e de parcelamento de tributos) e (iii) "EBITDA" significa resultado relativo aos 12 (doze) meses anteriores à data de apuração, antes do imposto de renda e contribuição social, da depreciação e amortização, do resultado financeiro, do resultado não operacional (venda de ativos, provisões/reversões de contingências sem efeito de caixa impairment e despesas pontuais de reestruturação), da equivalência patrimonial e da participação de acionistas minoritários, somados aos dividendos recebidos.
09.257.877/0001-37;2022-01-01;4;124758;2021-01-01;2021-12-31;1292539.00;0.46666500;Índice de Endividamento;
09.267.996/0001-70;2022-01-01;4;118521;2021-01-01;2021-12-31;243468000.00;1.86305688;Índice de Endividamento;
09.267.996/0001-70;2022-01-01;4;118521;2021-01-01;2021-12-31;0.00;0.32379364;Outros índices;Indicador de Dívida Líquida/Patrimônio líquido - Refere-se ao total de empréstimos e financiamentos menos o saldo de caixa e equivalentes de caixa (dívida líquida) dividido pelo patrimônio Líquido da Companhia.
09.288.252/0001-32;2022-01-01;12;127061;2021-01-01;2021-12-31;7470317000.00;0.75590007;Índice de Endividamento;
09.295.063/0001-97;2022-01-01;14;127039;2021-01-01;2021-12-31;313716000.00;0.95350000;Índice de Endividamento;
09.304.427/0001-58;2022-01-01;2;123000;2021-01-01;2021-12-31;924715.25;0.28187381;Índice de Endividamento;
09.305.994/0001-29;2022-01-01;17;127023;2021-01-01;2021-12-31;36866471000.00;2.01093520;Índice de Endividamento;
09.313.969/0001-97;2022-01-01;5;127197;2021-01-01;2021-12-31;3926160000.00;3.11162150;Índice de Endividamento;
09.324.949/0001-11;2022-01-01;1;115923;2021-01-01;2021-12-31;1479304564.72;2.30158555;Índice de Endividamento;
09.325.109/0001-73;2022-01-01;1;116254;2021-01-01;2021-12-31;649974663.00;0.89020000;Índice de Endividamento;
09.326.342/0001-70;2022-01-01;2;120632;2021-01-01;2021-12-31;943084.00;0.84176031;Índice de Endividamento;
09.336.431/0001-06;2022-01-01;2;127210;2021-01-01;2021-12-31;2036518000.00;2.98000000;Índice de Endividamento;
09.346.601/0001-25;2022-01-01;16;126917;2021-01-01;2021-12-31;31018345000.00;138.40000000;Índice de Endividamento;
09.347.516/0001-81;2022-01-01;13;125375;2021-01-01;2021-12-31;861605.00;1.12259629;Índice de Endividamento;
09.359.927/0001-97;2022-01-01;4;126218;2021-01-01;2021-12-31;462211.00;4.45642000;Índice de Endividamento;
09.391.823/0001-60;2022-01-01;14;126956;2021-01-01;2021-12-31;21752459000.00;11.81000000;Índice de Endividamento;
09.414.761/0001-64;2022-01-01;1;116257;2021-01-01;2021-12-31;169586008.78;0.36000000;Índice de Endividamento;
09.527.023/0001-23;2022-01-01;3;125862;2021-01-01;2021-12-31;3038222000.00;5.63053400;Índice de Endividamento;
09.538.973/0001-53;2022-01-01;2;123716;2021-01-01;2021-12-31;20812000.00;0.59987300;Índice de Endividamento;
09.584.854/0001-37;2022-01-01;4;120710;2021-01-01;2021-12-31;1073898000.00;0.54692900;Índice de Endividamento;
09.611.768/0001-76;2022-01-01;9;122601;2021-01-01;2021-12-31;724012470.00;0.90334309;Índice de Endividamento;
09.625.321/0001-56;2022-01-01;4;120712;2021-01-01;2021-12-31;1952748000.00;0.67532500;Índice de Endividamento;
09.813.204/0001-16;2022-01-01;3;120307;2021-01-01;2021-12-31;0.00;7.76891697;Outros índices;O endividamento geral, em 31 de dezembro de 2021, é calculado pela divisão da dívida bruta pelo ativo total, multiplicado por 100. A dívida bruta total consiste na consolidação dos empréstimos e financiamentos circulantes e não circulantes. A companhia entende que utilização deste índice permite mensurar a proporção total do seu endividamento em relação ao ativo total que está sendo financiado.
09.813.204/0001-16;2022-01-01;3;120307;2021-01-01;2021-12-31;550787000.00;7.51056112;Índice de Endividamento;
10.139.870/0001-08;2022-01-01;7;125528;2021-01-01;2021-12-31;301899.00;64.53000000;Índice de Endividamento;
10.215.988/0001-60;2022-01-01;7;122067;2021-01-01;2021-12-31;13576951000.00;0.73379579;Índice de Endividamento;
10.215.988/0001-60;2022-01-01;7;122067;2021-01-01;2021-12-31;0.00;5.25651049;Outros índices;EBITDA/despesas financeiras líquidas.Utilizamos este índice para cumprimento de "covenants" previstos em instrumentos de emissão de títulos de dívida de nossa emissão. O EBITDA para fins de cálculo deste covenants é calculado conforme demonstrado no item 10.1.f deste Formulário de Referência .
10.215.988/0001-60;2022-01-01;7;122067;2021-01-01;2021-12-31;0.00;1.43766289;Outros índices;Dívida Líquida/Patrimônio Líquido.Utilizamos este índice para cumprimento de "covenants" previstos em escritura de debêntures de nossa emissão. Entendemos que este índice é apropriado para monitoramento de nossa estrutura de capital, por representar a relação entre o capital de terceiros e o capital  de nossos acionistas. Para maiores informações sobre a fórmula de cálculo deste índice, vide item 10.1.f deste Formulário de Referência.
10.215.988/0001-60;2022-01-01;7;122067;2021-01-01;2021-12-31;0.00;0.54806652;Outros índices;Dívida Líquida / Valor contábil da frota.Por "Valor contábil da frota" entende-se como o valor de  aquisição do veículo, menos o valor de depreciação acumulada e de "impairment". Para definição de "Dívida líquida", veja item 3.2 deste Formulário de Referência.Utilizamos este índice para cumprimento de "covenants" previstos em escritura de debêntures de nossa emissão. Entendemos que este índice é apropriado para monitoramento de nossa estrutura de capital, por representar a relação entre o capital de terceiros e o capital  de nossos acionistas. Para maiores informações sobre a fórmula de cálculo deste índice, vide item 10.1.f deste Formulário de Referência.
10.234.027/0001-00;2022-01-01;5;121230;2021-01-01;2021-12-31;1071999000.00;0.00054276;Índice de Endividamento;
10.240.186/0001-00;2022-01-01;5;121231;2021-01-01;2021-12-31;1315528000.00;0.59580828;Índice de Endividamento;
10.285.590/0001-08;2022-01-01;12;124245;2021-01-01;2021-12-31;2862300000.00;0.28598920;Índice de Endividamento;
10.319.900/0001-50;2022-01-01;2;120309;2021-01-01;2021-12-31;1073736379.07;24.69753920;Índice de Endividamento;
10.324.624/0001-18;2022-01-01;2;116243;2021-01-01;2021-12-31;1577700.00;1.55900000;Índice de Endividamento;
10.338.320/0001-00;2022-01-01;5;125920;2021-01-01;2021-12-31;28428488.00;11.00000000;Índice de Endividamento;
10.440.482/0001-54;2022-01-01;7;122561;2021-01-01;2021-12-31;55710902000.00;16.76060758;Índice de Endividamento;
10.452.416/0001-02;2022-01-01;2;122397;2021-01-01;2021-12-31;14670000.00;0.26000000;Índice de Endividamento;
10.464.223/0001-63;2022-01-01;1;116548;2021-01-01;2021-12-31;366453000.00;4.48974516;Índice de Endividamento;
10.464.223/0001-63;2022-01-01;1;116548;2021-01-01;2021-12-31;0.00;1.35260240;Outros índices;(Caixa) Dívida Líquida/EBITDA. Consiste na divisão da (Caixa) Dívida Líquida sobre o EBITDA para fins de auferir a alavancagem financeira da Companhia. Para mais informações a respeito das medições que compõem esse índice, vide item 3.2 deste Formulário de Referência.
10.488.244/0001-19;2022-01-01;1;116229;2021-01-01;2021-12-31;2046501.00;1.42651000;Índice de Endividamento;
10.531.501/0001-58;2022-01-01;1;115703;2021-01-01;2021-12-31;1566887000.00;0.51000000;Índice de Endividamento;
10.571.175/0001-02;2022-01-01;6;127320;2021-01-01;2021-12-31;0.00;0.51200000;Outros índices;O índice de endividamento utilizado é o resultado da divisão da dívida líquida da Companhia por seu patrimônio líquido. A dívida líquida é composta por saldos de empréstimos, financiamentos e debêntures (corrente e não corrente) (dívida bruta) deduzidos dos saldos de caixa e equivalentes de caixa e de títulos e valores mobiliários. O patrimônio líquido demonstra a estrutura de capital da Companhia. A Companhia entende que o referido índice demonstra de forma adequada o seu grau de alavancagem em relação ao próprio patrimônio.
10.608.405/0001-60;2022-01-01;18;125444;2021-01-01;2021-12-31;626045.51;0.26714027;Índice de Endividamento;
10.629.105/0001-68;2022-01-01;20;127162;2021-01-01;2021-12-31;5611167000.00;0.84606600;Índice de Endividamento;
10.635.691/0001-53;2022-01-01;1;116124;2021-01-01;2021-12-31;955710.00;0.81890000;Índice de Endividamento;
10.647.979/0001-48;2022-01-01;4;125483;2021-01-01;2021-12-31;2942365.00;3.51000000;Índice de Endividamento;
10.670.314/0001-55;2022-01-01;2;121367;2021-01-01;2021-12-31;1430543.00;0.69000000;Índice de Endividamento;
10.678.505/0001-63;2022-01-01;2;115438;2021-01-01;2021-12-31;2594670000.00;4.35350000;Índice de Endividamento;
10.739.356/0001-03;2022-01-01;3;122969;2021-01-01;2021-12-31;2280755000.00;2.97000000;Índice de Endividamento;
10.753.164/0001-43;2022-01-01;2;116942;2021-01-01;2021-12-31;1426000.00;0.56000000;Índice de Endividamento;
10.753.164/0001-43;2022-01-01;2;116942;2022-01-01;2022-12-31;2229000.00;0.46000000;Índice de Endividamento;
10.760.260/0001-19;2022-01-01;9;127245;2021-01-01;2021-12-31;4581897000.00;12.20888535;Índice de Endividamento;
10.760.260/0001-19;2022-01-01;9;127245;2022-01-01;2022-12-31;4272126000.00;21.07651853;Índice de Endividamento;
10.807.374/0001-77;2022-01-01;7;125443;2021-01-01;2021-12-31;302288239.88;0.46330366;Índice de Endividamento;
10.835.932/0001-08;2022-01-01;7;125922;2021-01-01;2021-12-31;11154224614.36;6.08763824;Índice de Endividamento;
10.841.050/0001-55;2022-01-01;7;127413;2021-01-01;2021-12-31;810562512.72;48.89345314;Índice de Endividamento;
10.851.805/0001-00;2022-01-01;11;129575;2021-01-01;2021-12-31;0.00;2.05000000;Outros índices;O índice descrito refere-se a Dívida líquida/EBITDA. Descrição: (a) Dívida Líquida significa, em bases consolidadas, o somatório dos saldos das dívidas da Companhia, tais como empréstimos e financiamentos com terceiros, leasing financeiro, debêntures e contas a pagar decorrentes de aquisição de empresas, menos as disponibilidades em caixa e aplicações financeiras (b) "EBITDA" significa, em bases consolidadas, lucro líquido, adicionando o resultado financeiro, as despesas com IR e CS e as depreciações e amortizações do período.
11.257.352/0001-43;2022-01-01;3;120595;2021-01-01;2021-12-31;320851.00;0.68000000;Índice de Endividamento;
11.274.829/0001-07;2022-01-01;3;121022;2021-01-01;2021-12-31;29346061.77;0.06963987;Índice de Endividamento;
11.284.204/0001-18;2022-01-01;5;122733;2021-01-01;2021-12-31;1161287803.00;143.80000000;Índice de Endividamento;
11.421.994/0001-36;2022-01-01;16;124582;2021-01-01;2021-12-31;836650000.00;2.26480900;Índice de Endividamento;
11.421.994/0001-36;2022-01-01;16;124582;2021-01-01;2021-12-31;0.00;0.87309000;Outros índices;Alavancagem Ajustada. A administração da Companhia entende que este índice é importante para acompanhar o seu nível de endividamento (Dívida Líquida / EBITDA Ajustado).
11.669.021/0001-10;2022-01-01;10;127057;2021-01-01;2021-12-31;2523006502.54;0.60563100;Índice de Endividamento;
11.669.021/0001-10;2022-01-01;10;127057;2022-01-01;2022-12-31;2112908998.39;0.53056100;Índice de Endividamento;
11.716.471/0001-17;2022-01-01;1;116338;2021-01-01;2021-12-31;39389.00;0.74548139;Índice de Endividamento;
11.721.921/0001-60;2022-01-01;23;127119;2021-01-01;2021-12-31;0.00;0.79078957;Outros índices;N/A
11.725.176/0001-27;2022-01-01;11;125936;2021-01-01;2021-12-31;462021000.00;0.22799729;Índice de Endividamento;
11.992.680/0001-93;2022-01-01;12;125999;2021-01-01;2021-12-31;3128532000.00;128.16000000;Índice de Endividamento;
12.049.631/0001-84;2022-01-01;5;127109;2021-01-01;2021-12-31;1621764000.00;1.51317409;Índice de Endividamento;
12.049.631/0001-84;2022-01-01;5;127109;2021-01-01;2021-12-31;0.00;1.39666979;Outros índices;Trata-se de índice de endividamento desconsiderando as dívidas do SFH e das debêntures lastreadas em Certificado de Recebíveis Imobiliários (CRI), pois elas são autoliquidáveis em cada projeto (estoques e recebíveis são garantias para liquidação).
12.091.809/0001-55;2022-01-01;22;125846;2021-01-01;2021-12-31;1278036000.00;0.30608378;Índice de Endividamento;
12.104.241/0004-02;2022-01-01;14;127021;2021-01-01;2021-12-31;3727467000.00;1.61716230;Índice de Endividamento;
12.104.241/0004-02;2022-01-01;14;127021;2021-01-01;2021-12-31;0.00;4.00963690;Outros índices;EBITDA ajustado /  Resultado Financeiro Líquido Avaliar o desempenho econômico-financeiro da Companhia.
12.104.241/0004-02;2022-01-01;14;127021;2021-01-01;2021-12-31;0.00;0.23894800;Outros índices;Dívida líquida/EBITDA ajustado Medir a alavancagem da Companhia.
12.108.897/0001-50;2022-01-01;8;126965;2021-01-01;2021-12-31;632378824.00;0.75000000;Índice de Endividamento;
12.130.744/0001-00;2022-01-01;10;121058;2021-01-01;2021-12-31;2258000.00;0.73000000;Índice de Endividamento;
12.139.922/0001-63;2022-01-01;1;116590;2021-01-01;2021-12-31;256977.00;0.37401799;Índice de Endividamento;
12.181.987/0001-77;2022-01-01;7;126104;2021-01-01;2021-12-31;752388470.00;38.56000000;Índice de Endividamento;
12.261.588/0001-16;2022-01-01;1;115871;2021-01-01;2021-12-31;372000.00;0.30000000;Índice de Endividamento;
12.300.288/0001-07;2022-01-01;7;123265;2021-01-01;2021-12-31;30384786.00;2.45677069;Índice de Endividamento;
12.320.349/0001-90;2022-01-01;2;116996;2021-01-01;2021-12-31;3433781.00;0.70494600;Índice de Endividamento;
12.420.164/0001-57;2022-01-01;11;125821;2021-01-01;2021-12-31;4746173.00;2.20647861;Índice de Endividamento;
12.489.315/0001-23;2022-01-01;2;123013;2021-01-01;2021-12-31;15718209000.00;1.57155012;Índice de Endividamento;
12.528.708/0001-07;2022-01-01;10;125311;2021-01-01;2021-12-31;2088587000.00;2.09000000;Índice de Endividamento;
12.592.831/0001-89;2022-01-01;6;125196;2021-01-01;2021-12-31;20236767.00;1.31000000;Índice de Endividamento;
12.648.266/0001-24;2022-01-01;5;125861;2021-01-01;2021-12-31;3556637000.00;2.72595200;Índice de Endividamento;
12.648.327/0001-53;2022-01-01;12;127010;2021-01-01;2021-12-31;5269876000.00;4.22000000;Índice de Endividamento;
12.919.786/0001-24;2022-01-01;1;115926;2021-01-01;2021-12-31;0.00;0.17342800;Outros índices;Dívida Bruta / Passivo Total - A dívida bruta consiste no somatório dos empréstimos e financiamentos (circulante e não circulante). O passivo total é a soma dos passivos circulantes e não circulantes, incluindo o Patrimônio Líquido.O índice de endividamento Dívida Bruta / Passivo Total indica a representatividade do saldo de empréstimos e financiamentos (circulante e não circulante) em relação ao total do passivo e do patrimônio líquido da Companhia.Entendemos que o índice de endividamento Dívida Bruta / Passivo Total representa, de forma mais apropriada, nosso índice de endividamento, pois reflete a representatividade do saldo de empréstimos e financiamentos (circulante e não circulante) em relação ao passivo total da Companhia, conforme definido acima.
12.919.786/0001-24;2022-01-01;1;115926;2021-01-01;2021-12-31;2857231.00;6.53648000;Índice de Endividamento;
13.009.717/0001-46;2022-01-01;18;125414;2021-01-01;2021-12-31;7197914546.75;11.85000000;Índice de Endividamento;
13.017.462/0001-63;2022-01-01;1;116533;2021-01-01;2021-12-31;1832420000.00;3.09245189;Índice de Endividamento;
13.217.485/0001-11;2022-01-01;10;126932;2021-01-01;2021-12-31;0.00;0.40000000;Outros índices;Dívida Líquida/ EBITDA Ajustado - Utilizamos o índice "Dívida Líquida/EBITDA Ajustado" como forma de calcular o nosso potencial de honrar nossas obrigações financeiras. Acreditamos que o índice representa a capacidade de gerar resultado operacional suficiente para fazer frente aos compromissos financeiros.
13.217.485/0001-11;2022-01-01;10;126932;2021-01-01;2021-12-31;4921857.00;68.90000000;Índice de Endividamento;
13.270.520/0001-66;2022-01-01;14;125864;2021-01-01;2021-12-31;2788871000.00;2.10000000;Índice de Endividamento;
13.349.677/0001-81;2022-01-01;1;116570;2021-01-01;2021-12-31;73089044.76;0.96494049;Índice de Endividamento;
13.444.994/0001-87;2022-01-01;6;126118;2021-01-01;2021-12-31;461612000.00;0.36000000;Índice de Endividamento;
13.444.994/0001-87;2022-01-01;6;126118;2021-01-01;2021-12-31;0.00;0.22000000;Outros índices;Como medida alternativa utilizamos o índice de endividamento ajustado. Neste indicador, foi desconsiderado o valor registrado no passivo referente ao AFRMM (Subvenções governamentais a apropriar - AFRMM, no valor de R$181.411 por não significar um passivo efetivo da Companhia, conforme Nota Explicativa 5 das DFs.
13.457.942/0001-45;2022-01-01;2;123701;2021-01-01;2021-12-31;845443000.00;2.62021248;Índice de Endividamento;
13.522.948/0001-59;2022-01-01;2;124317;2021-01-01;2021-12-31;232477000.00;3.25657332;Índice de Endividamento;
13.574.594/0001-96;2022-01-01;14;125955;2021-01-01;2021-12-31;2240688000.00;1.42472150;Índice de Endividamento;
13.584.310/0001-42;2022-01-01;2;120975;2021-01-01;2021-12-31;349602.00;1.16000000;Índice de Endividamento;
13.783.221/0004-78;2022-01-01;9;125913;2021-01-01;2021-12-31;2042365000.00;4.70000000;Índice de Endividamento;
14.110.585/0001-07;2022-01-01;15;124966;2021-01-01;2021-12-31;207346000.00;0.22966253;Índice de Endividamento;
14.127.813/0001-51;2022-01-01;7;125927;2021-01-01;2021-12-31;19908000.00;0.06940000;Índice de Endividamento;
14.191.427/0001-29;2022-01-01;1;115956;2021-01-01;2021-12-31;1067684000.00;0.64700000;Índice de Endividamento;
14.388.334/0001-99;2022-01-01;7;123627;2021-01-01;2021-12-31;7523258000.00;4.64109600;Índice de Endividamento;
14.776.142/0001-50;2022-01-01;15;125582;2021-01-01;2021-12-31;110653000.00;0.29094939;Índice de Endividamento;
14.785.152/0001-51;2022-01-01;11;126874;2021-01-01;2021-12-31;0.00;21.00000000;Outros índices;Dívida Líquida: R$574.051 / PPI: R$2.732.448 = 21%
14.876.090/0001-93;2022-01-01;2;133638;2021-01-01;2021-12-31;356.00;5.23529412;Índice de Endividamento;
14.882.295/0001-81;2022-01-01;6;125997;2021-01-01;2021-12-31;0.00;5.20279419;Outros índices;Índice utilizado: Dívida Líquida/EBITDA Ajustado em Real (R$)Justificativa: Esse índice é utilizado pela Companhia para fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros.A Dívida Líquida (R$ 4.405.071mil em 31.12.2021) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA Ajustado (R$ 846.674 mil para o exercício de 2021) O EBITDA Ajustado é calculado por meio do EBITDA excluindo (i) o efeito da Provisão para redução ao valor recuperável de ativos e (ii) despesas que a administração julga a ser não recorrentes. Adicionalmente, informamos que os valores em dólares foram convertidos pela taxa histórica da transação para os períodos de 2018, 2019 e 2020, sendo que em 2018 a moeda funcional era o Real e em 2019 e 2020 a moeda funcional passou a seu o Dólar. Vide item 3.2 deste Formulário de Referência para mais informações.
14.882.295/0001-81;2022-01-01;6;125997;2021-01-01;2021-12-31;0.00;5.08062413;Outros índices;Índice utilizado: Dívida Líquida/EBITDA Ajustado em Dólar (US$)Justificativa: Esse índice é utilizado pela Companhia para fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros, e é informado em dólar dado que a moeda funcional da Companhia é em dólar.A Dívida Líquida (US$ 789.369 mil em 31.12.2021) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA Ajustado (US$ 155.369 mil para o exercício de 2021) O EBITDA Ajustado é calculado por meio do EBITDA excluindo (i) o efeito da provisão para redução ao valor recuperável de ativos e (ii) despesas que a administração julga a ser não recorrentes. Adicionalmente, informamos que os valores em dólares foram convertidos pela taxa histórica da transação para os períodos de 2018, 2019 e 2020, sendo que em 2018 a moeda funcional era o Real e em 2019 e 2020 a moeda funcional passou a seu o Dólar. Vide item 3.2 deste Formulário de Referência para mais informações.
14.882.295/0001-81;2022-01-01;6;125997;2021-01-01;2021-12-31;5170689316.95;3.04715986;Índice de Endividamento;
14.882.295/0001-81;2022-01-01;6;125997;2021-01-01;2021-12-31;0.00;5.22665062;Outros índices;Índice utilizado: Dívida Líquida/EBITDA em Dólar (US$)Justificativa: Esse índice é utilizado pela Companhia para fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros, e é informado em dólar dado que a moeda funcional da Companhia é em dólar.A Dívida Líquida (US$ 789.369 mil em 31.12.2021) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA (US$ 151.028 mil no exercício encerrado em 31 de dezembro de 2021) equivale ao lucro líquido adicionado pela despesa de imposto de renda e contribuição social corrente e diferido, pelo resultado financeiro líquido e pelas despesas com depreciação e amortização.
14.882.295/0001-81;2022-01-01;6;125997;2021-01-01;2021-12-31;0.00;5.37584659;Outros índices;Índice utilizado: Dívida Líquida/EBITDA em Real (R$)Justificativa: Esse índice é utilizado pela Companhia para fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros.A Dívida Líquida (R$ 4.405.071mil em 31.12.2021) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA (R$ 819.419mil no exercício encerrado em 31 dezembro de 2021) equivale ao lucro líquido adicionado pela despesa de imposto de renda e contribuição social corrente e diferido, pelo resultado financeiro líquido e pelas despesas com depreciação e amortização. Vide item 3.2 deste Formulário de Referência para mais informações.
14.998.371/0001-19;2022-01-01;8;125398;2021-01-01;2021-12-31;1049755000.00;1.81932645;Índice de Endividamento;
15.073.274/0001-88;2022-01-01;3;118190;2021-01-01;2021-12-31;553851.00;0.09805309;Índice de Endividamento;
15.090.690/0001-94;2022-01-01;7;125523;2021-01-01;2021-12-31;1103151682.29;36.45230585;Índice de Endividamento;
15.115.504/0001-24;2022-01-01;1;116106;2021-01-01;2021-12-31;321671783.87;0.26838275;Índice de Endividamento;
15.139.629/0001-94;2022-01-01;7;125926;2021-01-01;2021-12-31;18220838138.49;2.95026164;Índice de Endividamento;
15.141.799/0001-03;2022-01-01;6;125482;2021-01-01;2021-12-31;405319000.00;17.10010000;Índice de Endividamento;
15.144.017/0001-90;2022-01-01;6;127196;2021-01-01;2021-12-31;200268124.25;1.15325699;Índice de Endividamento;
15.229.110/0001-05;2022-01-01;1;115977;2021-01-01;2021-12-31;17127860.00;1.03000000;Índice de Endividamento;
15.377.572/0001-61;2022-01-01;1;115989;2021-01-01;2021-12-31;58446273.00;0.99000000;Índice de Endividamento;
15.413.826/0001-50;2022-01-01;2;121225;2021-01-01;2021-12-31;4251573000.00;4.38038704;Índice de Endividamento;
15.484.093/0001-44;2022-01-01;17;126913;2021-01-01;2021-12-31;608148374.70;42.24394110;Índice de Endividamento;
15.494.541/0001-90;2022-01-01;2;120262;2021-01-01;2021-12-31;235005127.67;10.10873790;Índice de Endividamento;
