CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social_Reducao;Data_Deliberacao;Data_Reducao;Valor_Total_Reducao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes;Reducao_Capital_Anterior;Valor_Restituido_Por_Acao;Forma_Restituicao;Razao_Reducao
61.409.892/0001-73;2022-01-01;14;127018;COMPANHIA BRASILEIRA DE ALUMÍNIO;14930;2021-03-30;2021-03-30;483461826.51;0;0;0;10.660000;0.00000000;Não houve restituição aos acionistas, pois a redução de capital foi realizada para absorver parte dos prejuízos contábeis acumulados da CBA, sem o cancelamento de ações.;A redução do capital social da CBA foi realizada para absorver parte de seus prejuízos contábeis acumulados.
61.856.571/0001-17;2022-01-01;14;127282;CIA GAS DE SAO PAULO - COMGAS;14993;2019-07-01;2019-12-09;1500000000.00;0;0;0;73.662456;11.31899604;A restituição será realizada, em dinheiro, aos acionistas de parte do valor de suas ações.;A administração verificou que o capital social se tornou excessivo para o normal desenvolvimento dos negócios da Companhia e para a consecução do seu objeto social, nos termos do caput do art. 173 da Lei das S.A., razão pela qual propôs reduzi-lo em R$ 1.500.000.000,00 (um bilhão e quinhentos milhões de reais), sem cancelamento de ações, mantendo-se inalterado o percentual de participação dos acionistas no capital social da Companhia.
62.002.886/0001-60;2022-01-01;9;126964;SAO PAULO TURISMO S.A.;14922;2011-11-07;2011-11-07;109188.98;432;3358;3790;0.090000;14.61000000;Dinheiro;Dissidencia quanto a alteração do objeto social
62.144.175/0001-20;2022-01-01;24;126017;BCO PINE S.A;14862;2022-09-28;2022-11-28;411981593.97;0;0;0;32.600000;0.00000000;Não haverá alteração no número de ações.;Absorção de prejuízos acumulados em exercícios anteriores e verificados nas Demonstrações Financeiras-BRGAAP do 1° semestre do exercício de 2022 com o objetivo de proporcionar o acúmulo de reservas positivas que serão destinadas pelos Administradores tendo em vista o melhor interesse da Companhia, de seus acionistas e demais stakeholders.
62.258.884/0001-36;2022-01-01;3;125839;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;14839;2021-06-22;2021-06-22;2228216555.06;0;0;0;0.777594;0.00000000;Não aplicável.;Absorção de prejuízos acumulados, conforme contabilizados nas demonstrações financeiras relativas ao exercício social encerrado em 31 de dezembro de 2020.
62.258.884/0001-36;2022-01-01;3;125839;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;14840;2021-09-28;2021-09-28;45184820.00;0;0;0;0.070899;0.00000000;Não aplicável.;Resultante da cisão parcial, com a consequente transferência da parcela cindida composta, basicamente, por imóveis e terrenos não operacionais para a Companhia.
67.620.377/0001-14;2022-01-01;15;126969;MINERVA S.A.;14923;2019-05-10;2019-05-10;1000000000.00;0;0;0;89.660630;0.00000000;Não aplicável.;A proposta de Redução de Capital tem como finalidade a absorção dos prejuízos acumulados registrados nas demonstrações financeiras da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2018, nos termos do art. 173 da Lei das S.A. Como é sabida, a operação de Redução de Capital social é de natureza estritamente contábil, sendo realizada mediante lançamento contábil que debitou o total da perda à conta "capital social", creditando-se valor igual à conta "prejuízos acumulados". Nestes termos, a administração da Companhia entende que a Redução de Capital da Companhia, nos moldes ora propostos, visou beneficiar os acionistas, possibilitando a distribuição de dividendos ou juros sobre capital próprio, em caso caso de lucros nos exercícios futuros, e, também, reestabelecer a situação de equilíbrio entre o nível de capital e o patrimônio da Companhia. Ademais, a absorção dos prejuízos acumulados da Companhia pela Redução de Capital facultará a adoção, pelo conselho de administração da Companhia, de programa de compra de ações de própria emissão, para manutenção em tesouraria ou cancelamento, nos termos artigo 30, §1º, item "b" da Lei das S.A., conferindo agilidade à administração da Companhia para buscar a maximização do valor dos acionistas.
67.620.377/0001-14;2022-01-01;15;126969;MINERVA S.A.;14924;2020-03-20;2020-03-20;380209948.20;0;0;0;28.360000;0.00000000;Não Aplicável.;A proposta de Redução de Capital tem como finalidade a absorção dos prejuízos acumulados registrados nas demonstrações financeiras da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019, nos termos do art. 173 da Lei das S.A. Como é sabida, a operação de Redução de Capital social é de natureza estritamente contábil, sendo realizada mediante lançamento contábil que debitou o total da perda à conta "capital social", creditando-se valor igual à conta "prejuízos acumulados". Nestes termos, a administração da Companhia entende que a Redução de Capital da Companhia, nos moldes ora propostos, visou beneficiar os acionistas, possibilitando a distribuição de dividendos ou juros sobre capital próprio, em caso caso de lucros nos exercícios futuros, e, também, reestabelecer a situação de equilíbrio entre o nível de capital e o patrimônio da Companhia. Ademais, a absorção dos prejuízos acumulados da Companhia pela Redução de Capital facultará a adoção, pelo conselho de administração da Companhia, de programa de compra de ações de própria emissão, para manutenção em tesouraria ou cancelamento, nos termos artigo 30, §1º, item "b" da Lei das S.A., conferindo agilidade à administração da Companhia para buscar a maximização do valor dos acionistas.
71.476.527/0001-35;2022-01-01;20;126239;CONSTRUTORA TENDA S.A.;14890;2016-12-14;2016-12-14;100000000.00;0;0;0;8.375209;0.00000000;O valor será pago, em moeda corrente nacional, através da transferência de recursos imediatamente disponíveis para conta corrente a ser indicada pela Gafisa S.A. mediante solicitação da Companhia, da seguinte forma: (a) R$50.000.000,00, acrescidos da correção, até 31 de dezembro de 2018 e (b) o saldo até 31 de dezembro de 2019.;Capital considerado excessivo.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;14939;2010-05-19;2010-05-19;415963458.60;0;0;0;61.239278;0.00000000;Não houve prejuízo no percentual de participação dos acionistas. a redução não teve implicação fiscal, muito menos de natureza econômica e financeira.;Absorção dos prejuízos acumulados existentes até a data de 31 de dezembro de 2009 para dar maior transparência aos números do balanço, visando, inclusive, futura distribuição de dividendos.
76.627.504/0001-06;2022-01-01;10;127101;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;14940;2019-01-28;;775.00;10;0;10;0.000001;0.00000000;Não houve restituição, apenas, correção.;Corrigir a quantidade de debêntures convertidas, com a exclusão de 775 debêntures perpétuas da 6ª emissão que já haviam constado nas deliberações aprovadas na 337ª RCA realizada em 25/10/2018, havendo duplicidade, e, por consequência, corrigir a quantidade de ações ordinárias emitidas naquela ata de 1.049 ações ordinárias para 1039 ações ordinárias.
82.120.676/0001-83;2022-01-01;1;115785;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;13691;2019-12-31;2019-12-31;708437.00;33287155;0;33287155;0.002000;0.00000000;Não aplicável, tendo em vista que a redução de capital decorreu de cisão parcial da Companhia.;Cisão parcial da Companhia.
85.041.333/0001-11;2022-01-01;1;115772;PORTO PONTA DO FELIX S/A;13690;2014-04-08;2014-04-08;13126202.72;85937255;145449893;231387148;8.571439;0.00000000;Não houve qualquer restituição de valores aos acionistas;Absorção de prejuízos acumulados até o dia 31/12/2013.
87.870.952/0001-44;2022-01-01;7;121146;BORRACHAS VIPAL S.A.;14269;2021-06-30;2021-09-27;14248097.42;0;0;0;24.610000;43.03000000;(i) moeda corrente nacional e (ii) 510.510 (quinhentas e dez mil, quinhentas e dez) ações de emissão da Fate Pneus do Brasil S.A. Indústria, Comércio, Importação e Exportação, inscrita no CNPJ sob o nº 12.357.041/0001-19, detidas pela Companhia.;Redução do capital social por julgá-lo excessivo em relação ao objeto social da Companhia, nos termos do caput do art. 173 da Lei 6.404/76.
87.870.952/0001-44;2022-01-01;7;121146;BORRACHAS VIPAL S.A.;14270;2022-06-02;2022-06-02;0.00;98520;0;0;0.000000;0.00000000;Não aplicável, uma vez que não houve restituição de capital social.;Cancelamento de 98.520 ações de emissão da Companhia mantidas em tesouraria, com o objetivo de assegurar conformidade da Companhia com o limite do art. 9º da Resolução CVM nº 77/2022 quando da obtenção de seu registro de companhia aberta.
89.463.822/0001-12;2022-01-01;17;127312;LUPATECH S.A;14994;2009-05-15;2010-05-14;197694.42;6113;0;6113;0.060000;32.34000000;Correção do Capital Social;Cancelamento de ações
89.463.822/0001-12;2022-01-01;17;127312;LUPATECH S.A;14995;2015-03-31;2015-03-31;33448197.00;137385;0;137385;1.770000;0.39000000;Correção do Capital Social.;Conforme Ata de RCA 006/2014 de 31/03/2015:Correção do cálculo individual dos créditos capitalizados e, por conseguinte, de arredondamentos necessários para o número de ações emitidas, sem considerar as ações que foram emitidas em decorrência da conversão mandatória de debêntures série B, emitidas em decorrência do aumento de capital homologado em RCA de 30/09/2014. Correção do montante de capital social consolidado divulgado na ata da RCA de 30/09/2014 de R$1.887.132.156,73 para R$1.853.683.959,73.
90.441.460/0001-48;2022-01-01;5;127132;UNICASA INDÚSTRIA DE MÓVEIS S.A.;14953;2019-12-03;2020-02-05;40708920.96;0;0;0;0.000000;0.00000000;R$13.784.742,58 (treze milhões setecentos e oitenta e quatro mil setecentos e quarenta e dois reais e cinquenta e oito centavos) para absorção dos prejuízos acumuladosR$2.658.343,92 (dois milhões seiscentos e cinquenta e oito mil trezentos e quarenta e três reais e noventa e dois centavos) para absorção do saldo negativo da reserva de capital e,R$24.265.834,46 (vinte e quatro milhões duzentos e sessenta e cinco mil oitocentos e trinta e quatro reais e quarenta e seis centavos), por julga-lo excessivo, com restituição aos acionistas do valor de R$0,367183682 por ação, conforme art. 173, da Lei nº 6.404/76.;R$13.784.742,58 (treze milhões setecentos e oitenta e quatro mil setecentos e quarenta e dois reais e cinquenta e oito centavos) para absorção dos prejuízos acumuladosR$2.658.343,92 (dois milhões seiscentos e cinquenta e oito mil trezentos e quarenta e três reais e noventa e dois centavos) para absorção do saldo negativo da reserva de capital e,R$24.265.834,46 (vinte e quatro milhões duzentos e sessenta e cinco mil oitocentos e trinta e quatro reais e quarenta e seis centavos), por julga-lo excessivo, com restituição aos acionistas do valor de R$0,367183682 por ação, conforme art. 173, da Lei nº 6.404/76.
91.983.056/0001-69;2022-01-01;15;125070;KEPLER WEBER S.A.;14736;2021-08-05;2021-10-11;278521840.33;0;0;0;192.000000;9.18111533;O pagamento considerou o número de ações de titularidade dos acionistas na data de 11 de outubro de 2021 e ocorrerá em única parcela, em 20 de outubro de 2021, sem retenção de Imposto de Renda na fonte em relação aos pagamentos para os acionistas residentes no Brasil, nos termos da legislação vigente, e sem remuneração ou atualização monetária. Cadaacionista residente foi responsável por apurar eventual ganho de capital (se houver) e recolher o imposto correspondente.;A redução de capital social da Kepler Weber foi necessária "por ser o capital social considerado excessivo em relação ao seu objeto social, nos termos do caput do artigo 173 da Lei nº 6.404/76".
92.702.067/0001-96;2022-01-01;19;126999;BCO ESTADO DO RIO GRANDE DO SUL S.A.;14926;2018-04-10;2018-06-16;353280929.46;0;0;0;0.000000;0.00000000;A restituição aos acionistas do valor das suas ações objeto da redução de capital se deu mediante pagamento em dinheiro de R$0,86382146 por ação.;Maximizar os resultados da controlada Banrisul Cartões S.A. ("Cartões"), em especial, por conta dos seus resultados financeiros e do potencial de crescimento do segmento de meio de pagamentos, ocorrendo a redução com a restituição do valor das ações através de ações preferenciais da Cartões. Como o processo de abertura de capital da Cartões não foi concluído até 15 de dezembro de 2018, a restituição aos acionistas do valor das suas ações objeto da redução de capital se deu mediante pagamento em dinheiro.
92.781.335/0001-02;2022-01-01;12;126653;TAURUS ARMAS S.A.;14909;2021-11-30;2021-11-30;370964873.08;0;0;0;55.113540;0.00000000;Não se aplica;Operação de cunho contábil para absorção parcial do saldo de prejuízos acumulados registrados nas Demonstrações Financeiras encerradas em 31/12/2020
