CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Descricao_Bem_Ativo;Pais;UF;Municipio;Tipo_Propriedade
33.453.598/0001-23;2022-03-31;13;119171;RAÍZEN S.A.;Base Operacional São Paulo: Av. Presidente Wilson, 6352, Vila Independência;Brasil;SP;São Paulo;Própria
33.453.598/0001-23;2022-03-31;13;119171;RAÍZEN S.A.;Aeroporto de Guarulhos: Av. Jamil João Zarif, s/nº, CEP 07141-970;Brasil;SP;Guarulhos;
33.467.572/0001-34;2022-01-01;3;127032;TEKNO S.A. - INDUSTRIA E COMERCIO;Predio Industrial com área do terreno de 131.650 m² e área constr. de 33.087 m²;Brasil;SP;Guaratinguetá;Própria
33.467.572/0001-34;2022-01-01;3;127032;TEKNO S.A. - INDUSTRIA E COMERCIO;Prédio Indl. de 3.000 m² de área total construída;Brasil;SP;São Paulo;Própria
33.467.572/0001-34;2022-01-01;3;127032;TEKNO S.A. - INDUSTRIA E COMERCIO;Galpão para depósito com área total construída de 1.000 m²;Brasil;SP;São Paulo;Própria
33.467.572/0001-34;2022-01-01;3;127032;TEKNO S.A. - INDUSTRIA E COMERCIO;Prédio Administrativo com área total construída de 1.400 m²;Brasil;SP;São Paulo;Própria
33.467.572/0001-34;2022-01-01;3;127032;TEKNO S.A. - INDUSTRIA E COMERCIO;Linha de pré-pintura fabric. HUNTER, cap 6.000 ton/mês, veloc. 65 m/min;Brasil;SP;Guaratinguetá;Própria
33.467.572/0001-34;2022-01-01;3;127032;TEKNO S.A. - INDUSTRIA E COMERCIO;Linha de pré-pintura fabric. RAS, cap 5.300 ton/mês, veloc.150 m/min;Brasil;SP;Guaratinguetá;Própria
33.467.572/0001-34;2022-01-01;3;127032;TEKNO S.A. - INDUSTRIA E COMERCIO;Linha de pré-pintura fabric. FME, cap 12.276 ton/mês, veloc. 80 m/min;Brasil;SP;Guaratinguetá;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Caititu 3;Brasil;BA;Pindaí;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Carcará;Brasil;BA;Pindaí;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Corrupião 3;Brasil;BA;Pindaí;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Tamanduá Mirim 2;Brasil;BA;Pindaí;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Casa Nova II;Brasil;BA;Casa Nova;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Casa Nova III;Brasil;BA;Casa Nova;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Teiú 2;Brasil;BA;Pindaí;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Coqueirinho 2;Brasil;BA;Pindaí;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Casa Nova A;Brasil;BA;Casa Nova;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Papagaio;Brasil;BA;Pindaí;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Hidro Elétrica - Sobradinho;Brasil;BA;Sobradinho;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Hidro Elétrica - Curemas;Brasil;PB;Coremas;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Acauã;Brasil;BA;Pindaí;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Angical 2;Brasil;BA;Pindaí;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Arapapá;Brasil;BA;Pindaí;Própria
33.541.368/0001-16;2022-01-01;4;126138;AXIA ENERGIA NORDESTE S.A.;Usina Eólica - Caititu 2;Brasil;BA;Pindaí;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização Omã;Omã;;;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Mina de níquel PTVI;Indonésia;;;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Refinaria de níquel Clydach;País de Gales;;;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Mina de cobre Sossego;Brasil;PA;;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Mina de cobre Salobo;Brasil;PA;;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Mina de níquel Onça Puma;Brasil;PA;;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Mina de carvão térmico e metalúrgico Moatize (Vide item 9.2);Moçambique;;Embú;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Refinaria de metais preciosos Port Colborne (Vide item 9.2);Canadá;;Caraguatatuba;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de ferro ligas;Brasil;SP;Caldas Novas;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Refinaria de níquel Matsuzaka (Vide item 9.2);Japão;;Riacho de Santo Antônio;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Sistema integrado de produção de minério de ferro do Sistema Norte;Brasil;SP;Caldas Novas;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Sistema integrado de produção de minério de ferro do Sistema Sudeste;Brasil;SP;Caldas Novas;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Sistema integrado de produção de minério de ferro do Sistema Sul;Brasil;SP;Caldas Novas;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização Tubarão I;Brasil;ES;Vitória;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização Tubarão II;Brasil;ES;Vitória;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização Tubarão III;Brasil;ES;Vitória;Arrendada
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização Tubarão IV;Brasil;ES;Vitória;Arrendada
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização Tubarão V;Brasil;ES;Vitória;Arrendada
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização Tubarão VI;Brasil;ES;Vitória;Arrendada
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização Tubarão VII;Brasil;ES;Vitória;Arrendada
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização Tubarão VIII;Brasil;ES;Vitória;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização São Luis;Brasil;MA;São Luís;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização de Fábrica;Brasil;MG;Congonhas;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização Vargem Grande;Brasil;MG;Nova Lima;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Sistema integrado de produção de níquel: minas, planta de processamento, smelter;Canadá;;Caraguatatuba;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Mina de níquel Thompson (Vide item 9.2);Canadá;;Caraguatatuba;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Planta de processamento de níquel (Vide item 9.2);Canadá;;Caraguatatuba;Própria
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Mina de níquel Voisey's Bay (Vide item 9.2);Canadá;;Caraguatatuba;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Minas de Manganês;Brasil;SP;Caldas Novas;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Minas de ferro - diversas Sistema Centro-Oeste;Brasil;MS;;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Usina de Pelotização e Porto de Sohar (Vide item 9.2);Omã;;;
33.592.510/0001-54;2022-01-01;15;127293;VALE S.A.;Centro de Distribuição de Minério da Malásia (Vide item 9.2);Malásia;;;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Usina Integrada/alto forno, conversor EOF e laminador;Brasil;MG;Divinópolis;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Usina Integrada/alto-forno, conversor LD e laminador;Brasil;MG;Barão de Cocais;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;Brasil;CE;Maracanaú;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Usina Integ. redução direta, mini-mill forno elét. a arco, lamin./trefilaria;Brasil;BA;Simões Filho;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill forno elétrico a arco, laminador, trefilaria, fábrica de prego/grampos;Brasil;RJ;Rio de Janeiro;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;Brasil;SP;São Paulo;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill forno elétrico a arco, laminador, trefilaria, fábrica de prego/grampos;Brasil;RS;Sapucaia do Sul;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Usina integrada com alto-forno, convertedor LD e laminadores;Brasil;MG;Ouro Branco;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;México;;Guarujá;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Usina integrada com alto-forno, forno elétrico a arco e laminador;Peru;;Buriti Alegre;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco, laminador e trefilaria;Argentina;;Praia da Pipa;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;Uruguai;;Buritinópolis;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;Estados Unidos;;Campina Grande do Sul;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;Estados Unidos;;Campina Grande do Sul;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;Estados Unidos;;Campina Grande do Sul;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;Canadá;;Caraguatatuba;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill forno elét. arco e laminador;Canadá;;Caraguatatuba;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;Estados Unidos;;Campina Grande do Sul;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;Estados Unidos;;Campina Grande do Sul;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador e acabamento;Estados Unidos;;Campina Grande do Sul;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;Estados Unidos;;Campina Grande do Sul;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini mill com forno elétrico a arco, laminador;Brasil;CE;Caucáia;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco e laminador;Canadá;;Caraguatatuba;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Alto-forno;Brasil;MG;Contagem;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Alto-forno;Brasil;MG;Sete Lagoas;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco, laminador e acabamento;Estados Unidos;;Campina Grande do Sul;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco, laminador e acabamento;Estados Unidos;;Campina Grande do Sul;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco, laminador e acabamento;Estados Unidos;;Campina Grande do Sul;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini mill com forno elétrico a arco, laminador;Brasil;SP;Mogi das Cruzes;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini mill com forno elétrico a arco, laminador;Brasil;SP;Pindamonhangaba;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco, laminador e acabamento;Brasil;RS;Charqueadas;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill forno elétrico a arco, laminador, trefilaria, fábrica de prego/grampos;Brasil;PE;Recife;Própria
33.611.500/0001-19;2022-01-01;21;126945;GERDAU S.A.;Mini-mill com forno elétrico a arco;Brasil;PR;Guaíra;Própria
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Cascavel;Brasil;PR;Brasília;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Araraquara;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Maringá I;Brasil;PR;Brasília;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Maringá II;Brasil;PR;Brasília;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Foz do Iguaçu I;Brasil;PR;Brasília;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Curitiba I;Brasil;PR;Brasília;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Curitiba II;Brasil;PR;Brasília;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Curitiba III;Brasil;PR;Brasília;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Curitiba IV;Brasil;PR;Brasília;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Curitiba V;Brasil;PR;Brasília;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;São José dos Pinhais;Brasil;PR;Brasília;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro I;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro II;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro III;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro IV;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro V;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro VI;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro VII;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro VIII;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro IX;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro X;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro XI;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Rio de Janeiro XII;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Macae;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Nova Iguaçu;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Niterói;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Campinas VII;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Araçatuba;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Guarulhos III;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Brasilia XI;Brasil;DF;Santa Cruz;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Limeira;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Aracaju II;Brasil;SE;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Ribeirao Preto II;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Ribeirao Preto III;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;São Carlos;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Campos de Goytacazes;Brasil;RJ;Pirenópolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Uberaba;Brasil;MG;Lajeado;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Maceió I;Brasil;AL;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Maceió II;Brasil;AL;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Campos do Jordão;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Criciuma;Brasil;SC;Goiânia;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Fábrica Parte I;Brasil;AM;;Própria
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Fábrica Parte II;Brasil;AM;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Fábrica Parte III;Brasil;AM;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Contagem II;Brasil;MG;Lajeado;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Itabuna;Brasil;BA;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Itajai;Brasil;SC;Goiânia;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Itaquaquecetuba;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Feira de Santana;Brasil;BA;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Salvador I;Brasil;BA;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Salvador II;Brasil;BA;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Salvador III;Brasil;BA;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Salvador IV;Brasil;BA;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Salvador V;Brasil;BA;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Salvador VI;Brasil;BA;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Salvador VII;Brasil;BA;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Juazeiro do Norte;Brasil;CE;Salto Grande;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Fortaleza I;Brasil;CE;Salto Grande;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Fortaleza II;Brasil;CE;Salto Grande;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Fortaleza III;Brasil;CE;Salto Grande;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Fortaleza IV;Brasil;CE;Salto Grande;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Fortaleza V;Brasil;CE;Salto Grande;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Fortaleza VI;Brasil;CE;Salto Grande;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Brasília I;Brasil;DF;Santa Cruz;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Brasília II;Brasil;DF;Santa Cruz;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Brasília III;Brasil;DF;Santa Cruz;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Brasília IV;Brasil;DF;Santa Cruz;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Brasília V;Brasil;DF;Santa Cruz;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Brasília VI;Brasil;DF;Santa Cruz;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Natal I;Brasil;RN;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Natal II;Brasil;RN;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Curitiba VIII;Brasil;PR;Brasília;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Porto Velho;Brasil;RO;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Porto Alegre I;Brasil;RS;Anápolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Porto Alegre II;Brasil;RS;Anápolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Porto Alegre III;Brasil;RS;Anápolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Porto Alegre IV;Brasil;RS;Anápolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Porto Alegre V;Brasil;RS;Anápolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Macapa;Brasil;AP;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Camaçari;Brasil;BA;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Pelotas;Brasil;RS;Anápolis;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Caucáia;Brasil;CE;Salto Grande;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Anápolis;Brasil;GO;Piratuba;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Florianópolis I;Brasil;SC;Goiânia;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Florianópolis II;Brasil;SC;Goiânia;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Tijucas;Brasil;SC;Goiânia;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;São José I;Brasil;SC;Goiânia;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Manaus I;Brasil;AM;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Joinville II;Brasil;SC;Goiânia;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Blumenau;Brasil;SC;Goiânia;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Aracaju I;Brasil;SE;;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Diadema;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Armazém;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Guarulhos I;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Guarulhos II;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Bauru I;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;Bauru II;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;São Roque;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;São José dos Campos I;Brasil;SP;Andaraí;Alugada
33.839.910/0001-11;2022-01-01;9;127221;VIVARA PARTICIPAÇÕES S.A.;São José dos Campos II;Brasil;SP;Andaraí;Alugada
