CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Total_Remuneracao;Orgao_Administracao;Numero_Membros;Total_Remuneracao_Orgao;Numero_Membros_Remunerados;Salario;Beneficios_Diretos_Indiretos;Participacoes_Comites;Outros_Valores_Fixos;Descricao_Outros_Remuneracoes_Fixas;Bonus;Participacao_Resultados;Participacao_Reunioes;Outros_Valores_Variaveis;Comissoes;Descricao_Outros_Remuneracoes_Variaveis;Pos_emprego;Cessacao_Cargo;Baseada_Acoes;Observacao
29.894.663/0001-89;2022-01-01;1;115617;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;2020-01-01;2020-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;Os membros do Conselho da Administração não receberam e não receberão remuneração fixa referente ao exercício de 31 de dezembro de 2020.;0.00;0.00;0.00;0.00;0.00;Os membros do Conselho da Administração não receberam e não receberão remuneração variável referente ao exercício de 31 de dezembro de 2020.;0.00;0.00;0.00;O número de membros deste órgão foi apurado da forma especificada no Ofício Circular/CVM/SEP/Nº 02/2020
29.894.663/0001-89;2022-01-01;1;115617;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;2020-01-01;2020-12-31;0.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;A Companhia não possui Conselho Fiscal instalado.;0.00;0.00;0.00;0.00;0.00;A Companhia não possui Conselho Fiscal instalado.;0.00;0.00;0.00;O número de membros deste órgão foi apurado da forma especificada no Ofício Circular/CVM/SEP/Nº 02/2020
29.894.663/0001-89;2022-01-01;1;115617;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;2019-01-01;2019-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;Os membros da Diretoria não receberam remuneração fixa referente ao exercício de 31 de dezembro de 2019.;0.00;0.00;0.00;0.00;0.00;Os membros da Diretoria não receberam remuneração variável referente ao exercício de 31 de dezembro de 2019.;0.00;0.00;0.00;O número de membros deste órgão foi apurado da forma especificada no Ofício Circular/CVM/SEP/Nº 02/2020
29.894.663/0001-89;2022-01-01;1;115617;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;2019-01-01;2019-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;Os membros do Conselho da Administração não receberam remuneração fixa referente ao exercício de 31 de dezembro de 2019.;0.00;0.00;0.00;0.00;0.00;Os membros do Conselho da Administração não receberam remuneração variável referente ao exercício de 31 de dezembro de 2019.;0.00;0.00;0.00;O número de membros deste órgão foi apurado da forma especificada no Ofício Circular/CVM/SEP/Nº 02/2020
29.894.663/0001-89;2022-01-01;1;115617;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;2019-01-01;2019-12-31;0.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;A Companhia não possui Conselho Fiscal instalado.;0.00;0.00;0.00;0.00;0.00;A Companhia não possui Conselho Fiscal instalado.;0.00;0.00;0.00;O número de membros deste órgão foi apurado da forma especificada no Ofício Circular/CVM/SEP/Nº 02/2020
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;2021-01-01;2021-12-31;2429784.36;Diretoria Estatutária;3.00;1755965.96;3.00;1755965.96;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;2021-01-01;2021-12-31;2429784.36;Conselho de Administração;5.00;673818.40;3.00;673818.40;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;2020-01-01;2020-12-31;2276149.38;Conselho de Administração;5.00;693818.49;3.00;693818.49;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;2020-01-01;2020-12-31;2276149.38;Diretoria Estatutária;3.00;1582330.89;3.00;1582330.89;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;2019-01-01;2019-12-31;2959872.24;Conselho de Administração;5.00;713818.40;3.00;713818.40;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
29.950.060/0001-57;2022-01-01;3;127038;NORTEC QUÍMICA S.A.;2019-01-01;2019-12-31;2959872.24;Diretoria Estatutária;3.00;2246053.84;3.00;2246053.84;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;2022-01-01;2022-12-31;8359000.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;2022-01-01;2022-12-31;8359000.00;Diretoria Estatutária;4.00;3710000.00;4.00;2880000.00;180000.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;650000.00;O número de membros de cada órgão foi apurado conforme determina o Ofício-Circular/CVM/SEP/Anual/2022.
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;2022-01-01;2022-12-31;8359000.00;Conselho de Administração;10.00;4649000.00;10.00;4649000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi apurado conforme determina o Ofício-Circular/CVM/SEP/Anual/2022.
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;2021-01-01;2021-12-31;7325493.00;Conselho de Administração;10.75;4085629.00;10.75;4085629.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi apurado conforme determina o Ofício-Circular/CVM/SEP/Anual/2022.
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;2021-01-01;2021-12-31;7325493.00;Conselho Fiscal;4.50;162000.00;2.25;162000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;2021-01-01;2021-12-31;7325493.00;Diretoria Estatutária;4.00;3077864.00;4.00;2354316.00;-33298.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;756846.00;O número de membros de cada órgão foi apurado conforme determina o Ofício-Circular/CVM/SEP/Anual/2022.O valor negativo de -33.298,00 reais, na linha de benefícios da Diretoria Estatutária, refere-se a reversão da estimativa na contabilização na conta de PEONA (Provisão de Eventos Ocorridos e Não Avisados - montante necessário para a empresa arcar com os sinistros que já ocorreram mas ainda não foram avisados). A estimativa é calculada através da metodologia de sinistros ocorridos e não pagos, descontados os sinistros já avisados. Em 2021, o valor da estimativa foi maior do que o realizado, gerando uma receita nessa linha.
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;2020-01-01;2020-12-31;4945773.61;Conselho de Administração;10.00;4874713.40;10.00;4874713.40;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi apurado conforme determina o Ofício-Circular/CVM/SEP/Anual/2022. Desconsidera sobreposições nos casos em que membros ocupam concomitantemente cargos nos emissor e em uma ou mais controladas diretas e indiretas.Os valores de remuneração informados estão líquidos de encargos sociais que sejam ônus do empregador, conforme determina o Ofício-Circular/CVM/SEP/Anual/2022.
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;2020-01-01;2020-12-31;4945773.61;Diretoria Estatutária;4.00;71060.21;4.00;54960.00;458.19;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;15642.02;O número de membros de cada órgão foi apurado conforme determina o Ofício-Circular/CVM/SEP/Anual/2022. Desconsidera sobreposições nos casos em que membros ocupam concomitantemente cargos nos emissor e em uma ou mais controladas diretas e indiretas.Os valores de remuneração informados estão líquidos de encargos sociais que sejam ônus do empregador, conforme determina o Ofício-Circular/CVM/SEP/Anual/2022.
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;2019-01-01;2019-12-31;4558101.00;Conselho de Administração;10.00;4262002.00;9.00;4262002.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi apurado conforme determina o Ofício-Circular/CVM/SEP/Anual/2022. Desconsidera sobreposições nos casos em que membros ocupam concomitantemente cargos nos emissor e em uma ou mais controladas diretas e indiretas.Os valores de remuneração informados estão líquidos de encargos sociais que sejam ônus do empregador, conforme determina o Ofício-Circular/CVM/SEP/Anual/2022.
29.978.814/0001-87;2022-01-01;6;121063;SUL AMERICA S.A.;2019-01-01;2019-12-31;4558101.00;Diretoria Estatutária;4.00;296099.00;4.00;47904.00;223897.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;24298.00;O número de membros de cada órgão foi apurado conforme determina o Ofício-Circular/CVM/SEP/Anual/2022. Desconsidera sobreposições nos casos em que membros ocupam concomitantemente cargos nos emissor e em uma ou mais controladas diretas e indiretas.Os valores de remuneração informados estão líquidos de encargos sociais que sejam ônus do empregador, conforme determina o Ofício-Circular/CVM/SEP/Anual/2022.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2022-01-01;2022-12-31;15000000.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2022-01-01;2022-12-31;15000000.00;Conselho de Administração;6.00;5000000.00;6.00;4600000.00;400000.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2022-01-01;2022-12-31;15000000.00;Diretoria Estatutária;7.00;10000000.00;7.00;9100000.00;900000.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2021-01-01;2021-12-31;4543520.14;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2021-01-01;2021-12-31;4543520.14;Diretoria Estatutária;2.75;2942949.94;2.75;2760000.00;182949.94;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2021-01-01;2021-12-31;4543520.14;Conselho de Administração;1.75;1600570.20;0.58;1500000.00;100570.20;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2020-01-01;2020-12-31;1643909.92;Diretoria Estatutária;2.00;1643909.92;2.00;1390000.00;253909.92;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2020-01-01;2020-12-31;1643909.92;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2020-01-01;2020-12-31;1643909.92;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2019-01-01;2019-12-31;1097733.72;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2019-01-01;2019-12-31;1097733.72;Diretoria Estatutária;1.00;1097733.72;1.00;960000.00;137733.72;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
29.980.141/0001-08;2022-01-01;8;125386;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;2019-01-01;2019-12-31;1097733.72;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no Ofício Circular Anual 2022 CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra "b") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2022-01-01;2022-12-31;16948815.00;Diretoria Estatutária;6.90;15508815.00;6.90;6656667.00;2459182.00;0.00;0.00;;6003483.00;0.00;0.00;0.00;0.00;;389483.00;0.00;0.00;O número de membros de cada órgão foi calculado como média anual, nos termos da metodologia apresentada no Ofício Circular/CVM/SEP/Nº 2/20.
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2022-01-01;2022-12-31;16948815.00;Conselho de Administração;6.00;1440000.00;2.00;720000.00;0.00;720000.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi calculado como média anual, nos termos da metodologia apresentada no Ofício Circular/CVM/SEP/Nº 2/20.
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2022-01-01;2022-12-31;16948815.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2021-01-01;2021-12-31;15489433.00;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi calculado como média anual, nos termos da metodologia apresentada no Ofício Circular/CVM/SEP/Nº 01/2021. Os valores de remuneração variável estão sendo representados de forma integral (relativos à competência completa de 2021) e conforme executados pela Companhia
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2021-01-01;2021-12-31;15489433.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2021-01-01;2021-12-31;15489433.00;Diretoria Estatutária;7.20;15489433.00;7.20;7120538.00;2154549.00;0.00;0.00;;5780980.00;0.00;0.00;0.00;0.00;;433366.00;0.00;0.00;O número de membros de cada órgão foi calculado como média anual, nos termos da metodologia apresentada no Ofício Circular/CVM/SEP/Nº 01/2021. Os valores de remuneração variável estão sendo representados de forma integral (relativos à competência completa de 2021) e conforme executados pela Companhia
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2020-01-01;2020-12-31;8205667.00;Diretoria Estatutária;7.30;8205667.00;7.30;1793969.00;808164.00;0.00;0.00;;5497656.00;0.00;0.00;0.00;0.00;;105878.00;0.00;0.00;O número de membros de cada órgão foi calculado como média anual, nos termos da metodologia apresentada no Ofício Circular/CVM/SEP/Nº 01/2021.Os valores de remuneração fixa estão sendo representados a partir da criação da nova Companhia e da nomeação dos Diretores Estatutários como administradores da mesma. Portanto, a partir de outubro de 2020.Os valores de remuneração variável estão sendo representados de forma integral (relativos à competência completa de 2020) e conforme executados pela Companhia.
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2020-01-01;2020-12-31;8205667.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi calculado como média anual, nos termos da metodologia apresentada no Ofício Circular/CVM/SEP/Nº 01/2021.Os valores de remuneração fixa estão sendo representados a partir da criação da nova Companhia e da nomeação dos Diretores Estatutários como administradores da mesma. Portanto, a partir de outubro de 2020.Os valores de remuneração variável estão sendo representados de forma integral (relativos à competência completa de 2020) e conforme executados pela Companhia.
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2020-01-01;2020-12-31;8205667.00;Conselho de Administração;2.70;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão foi calculado como média anual, nos termos da metodologia apresentada no Ofício Circular/CVM/SEP/Nº 01/2021. Os valores de remuneração variável estão sendo representados de forma integral (relativos à competência completa de 2021) e conforme executados pela Companhia
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2019-01-01;2019-12-31;0.00;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;N/A
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2019-01-01;2019-12-31;0.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;N/A
30.213.493/0001-09;2022-01-01;6;125210;TEGRA INCORPORADORA S.A.;2019-01-01;2019-12-31;0.00;Diretoria Estatutária;4.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;N/A
30.219.233/0001-40;2022-01-01;1;116683;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;2021-01-01;2021-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.219.233/0001-40;2022-01-01;1;116683;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;2021-01-01;2021-12-31;0.00;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.219.233/0001-40;2022-01-01;1;116683;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;2020-01-01;2020-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.219.233/0001-40;2022-01-01;1;116683;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;2020-01-01;2020-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.219.233/0001-40;2022-01-01;1;116683;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;2019-01-01;2019-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.219.233/0001-40;2022-01-01;1;116683;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;2019-01-01;2019-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;2022-01-01;2022-12-31;0.00;Diretoria Estatutária;14.00;18375000.00;14.00;15000000.00;0.00;0.00;3375000.00;INSS em função do pagamento de pró-labore.;0.00;0.00;0.00;0.00;0.00;Não Aplicável.;0.00;0.00;0.00;O número de membros foi apurado da forma especificada no Ofício Circular Anual 2022 CVM/SEP.
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;2022-01-01;2022-12-31;0.00;Conselho de Administração;9.00;13300000.00;6.00;6600000.00;0.00;2000000.00;4700000.00;Remuneração de Conselheiro não residente e encargos sociais.;0.00;0.00;0.00;0.00;0.00;Não Aplicável.;0.00;0.00;0.00;O número de membros foi apurado da forma especificada no Ofício Circular Anual 2022 CVM/SEP.
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;2021-01-01;2021-12-31;0.00;Diretoria Estatutária;14.00;16905000.00;14.00;13800000.00;0.00;0.00;3105000.00;INSS em função do pagamento de pró-labore.;0.00;0.00;0.00;0.00;0.00;Não Aplicável.;0.00;0.00;0.00;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº03/2019.
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;2021-01-01;2021-12-31;0.00;Conselho de Administração;8.00;10739000.00;4.00;5400000.00;0.00;1200000.00;4139000.00;Remuneração de Conselheiro não residente e encargos sociais.;0.00;0.00;0.00;0.00;0.00;Não Aplicável.;0.00;0.00;0.00;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº03/2019.
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;2020-01-01;2020-12-31;26218000.00;Diretoria Estatutária;14.00;16559000.00;14.00;13517000.00;0.00;0.00;3042000.00;INSS em função do pagamento de pró-labore.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº03/2019
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;2020-01-01;2020-12-31;26218000.00;Conselho de Administração;8.00;9659000.00;4.00;5400000.00;0.00;1200000.00;3059000.00;Remuneração de Conselheiro não residente e encargos sociais.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº03/2019
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;2019-01-01;2019-12-31;25518000.00;Conselho de Administração;7.00;10083000.00;4.00;5400000.00;0.00;1200000.00;3483000.00;Remuneração de Conselheiro não residente e encargos sociais.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº03/2019
30.306.294/0001-45;2022-01-01;5;127393;BCO BTG PACTUAL S.A.;2019-01-01;2019-12-31;25518000.00;Diretoria Estatutária;13.50;15435000.00;13.50;12600000.00;0.00;0.00;2835000.00;INSS em função do pagamento de pró-labore.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº02/2018
30.418.658/0001-89;2022-01-01;1;116692;COMPANHIA SECURITIZADORA DE CRÉD. FINANCEIROS VERT-NEXOOS;2021-01-01;2021-12-31;0.00;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.418.658/0001-89;2022-01-01;1;116692;COMPANHIA SECURITIZADORA DE CRÉD. FINANCEIROS VERT-NEXOOS;2021-01-01;2021-12-31;0.00;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.540.991/0001-66;2022-01-01;1;115523;HAGA S.A. INDUSTRIA E COMERCIO;2021-01-01;2021-12-31;1007109.00;Diretoria Estatutária;2.00;707109.00;2.00;707109.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.540.991/0001-66;2022-01-01;1;115523;HAGA S.A. INDUSTRIA E COMERCIO;2021-01-01;2021-12-31;1007109.00;Conselho de Administração;5.00;300000.00;5.00;300000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.540.991/0001-66;2022-01-01;1;115523;HAGA S.A. INDUSTRIA E COMERCIO;2020-01-01;2020-12-31;798749.00;Conselho de Administração;5.00;206550.00;5.00;206550.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
30.540.991/0001-66;2022-01-01;1;115523;HAGA S.A. INDUSTRIA E COMERCIO;2020-01-01;2020-12-31;798749.00;Diretoria Estatutária;2.00;592199.00;2.00;592199.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
