CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Quantidade_Acionistas_PF;Quantidade_Acionistas_PJ;Quantidade_Acionistas_Investidores_Institucionais;Quantidade_Acoes_Ordinarias_Circulacao;Percentual_Acoes_Ordinarias_Circulacao;Quantidade_Acoes_Preferenciais_Circulacao;Percentual_Acoes_Preferenciais_Circulacao;Quantidade_Total_Acoes_Circulacao;Percentual_Total_Acoes_Circulacao;Data_Ultima_Assembleia
06.347.409/0001-65;2022-01-01;7;126931;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-12-01
06.626.253/0001-51;2022-01-01;12;126730;EMPREENDIMENTOS PAGUE MENOS S.A.;25147;67;137;156317815;33.701526;0;0.000000;156317815;33.701526;2023-04-25
06.977.745/0001-91;2022-01-01;6;123150;BR MALLS PARTICIPACOES S.A.;0;1;0;828273884;100.000000;0;0.000000;828273884;100.000000;2023-01-09
06.977.751/0001-49;2022-01-01;15;127086;BR PROPERTIES S.A.;5324;30;147;659582;5.680757;0;0.000000;659582;5.680757;2023-04-26
06.981.176/0001-58;2022-01-01;7;126042;CEMIG GERACAO E TRANSMISSAO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
06.981.180/0001-16;2022-01-01;7;126034;CEMIG DISTRIBUICAO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-07-03
06.981.381/0001-13;2022-03-31;2;118181;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;0;89;1;0;0.000000;0;0.000000;0;0.000000;2021-07-21
07.040.108/0001-57;2022-01-01;13;125585;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;4;5;0;21340663;11.626251;18169;0.009898;21358832;11.636149;2021-04-16
07.043.628/0001-13;2022-01-01;4;125946;CLARO TELECOM PARTICIPAÇÕES S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-04-30
07.047.251/0001-70;2022-01-01;15;125797;CIA ENERGETICA DO CEARA - COELCE;7515;287;14;1003692;2.088070;19198932;64.453281;20202624;25.948939;2023-04-25
07.119.838/0001-48;2022-01-01;3;122807;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-12-07
07.206.816/0001-15;2022-01-01;2;119883;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;78790;365;148;69291942;20.440101;0;0.000000;69291942;20.440101;2022-07-29
07.237.373/0001-20;2022-01-01;12;126954;BCO NORDESTE DO BRASIL S.A.;8681;1117;12;614477;0.710000;0;0.000000;614477;0.710000;2022-03-28
07.253.321/0001-47;2022-01-01;1;116818;CARBOMIL SA MINER. E INDUSTRIA;5;1;0;155000;70.000000;66000;30.000000;221000;100.000000;2020-07-30
07.275.159/0001-68;2022-01-01;1;114741;PETROLEO LUB DO NORDESTE SA;177;365;0;239823;48.310000;1672246;95.370000;1912069;84.330000;2011-04-29
07.282.377/0001-20;2022-01-01;3;123105;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;21;10;0;731;0.750000;0;0.000000;731;0.750000;2022-04-28
07.334.600/0001-35;2022-01-01;1;114603;MARINA DE IRACEMA PARK SA;8;2;0;0;0.000000;0;0.000000;0;0.000000;2021-04-30
07.401.436/0001-31;2022-01-01;1;116630;ELDORADO BRASIL CELULOSE S.A.;0;2;0;1525558419;100.000000;0;0.000000;1525558419;100.000000;2012-08-20
07.415.333/0001-20;2022-01-01;11;125942;SIMPAR S.A.;30722;370;17;226890081;27.060000;0;0.000000;226890081;27.060000;2022-04-27
07.437.016/0001-05;2022-01-01;2;125663;CINESYSTEM S.A.;3;3;0;0;0.000000;0;0.000000;0;0.000000;2022-04-19
07.526.557/0001-00;2022-01-01;9;128293;AMBEV S.A.;308094;1897;652;4394245879;27.893200;0;0.000000;4394245879;27.893200;2023-04-28
07.587.384/0001-30;2022-01-01;1;116198;PLANETA SECURITIZADORA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-30
07.594.978/0001-78;2022-01-01;6;125835;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;9438;61;367;258804766;44.150000;0;0.000000;258804766;44.150000;2022-04-27
07.628.528/0001-59;2022-06-30;5;121281;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;42431;190;348;51771532;63.056000;0;0.000000;51771532;57.802000;2021-10-27
07.636.657/0001-99;2022-01-01;6;123781;AÇO VERDE DO BRASIL S.A;4;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-28
07.659.538/0001-51;2022-01-01;2;115740;DINAMICA ENERGIA S.A.;3;1;0;334424444;100.000000;0;0.000000;334424444;100.000000;2007-04-27
07.689.002/0001-89;2022-01-01;10;126246;EMBRAER S.A.;95983;14777;273;734632205;99.212000;0;0.000000;734632205;99.212000;2022-04-26
07.704.246/0001-93;2022-01-01;2;126093;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;8;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
07.718.269/0001-57;2022-01-01;7;130713;SPRINGS GLOBAL PARTICIPACOES S.A.;1885;49;33;23542287;47.084574;0;0.000000;23542287;47.084574;2022-04-29
07.802.794/0001-56;2022-01-01;7;126963;ESSENTIA PCHS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-06-20
07.816.890/0001-53;2022-01-01;6;126119;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;38417;1381;0;266933994;47.220000;0;0.000000;266933994;44.420000;2022-04-29
07.820.907/0001-46;2022-01-01;3;127124;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;320;6;25;2380679;98.287772;0;0.000000;2380679;98.287727;2021-12-31
07.823.262/0001-03;2022-01-01;2;123012;FOZ DO RIO CLARO ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
07.857.093/0001-14;2022-01-01;9;126085;AURA MINERALS INC.;33616;483;28;30658097;42.200000;0;0.000000;30658097;42.200000;2021-06-29
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;2134;29;59;0;0.000000;40152736;93.431136;40152736;51.876891;2022-05-04
07.859.510/0001-68;2022-01-01;3;126154;JHSF MALLS S.A.;0;3;0;0;0.000000;0;0.000000;0;0.000000;2022-04-23
07.859.971/0001-30;2022-01-01;13;126020;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;392926;445;1175;218568274;37.000689;437136468;98.724840;655704742;63.445266;2021-04-29
07.882.930/0001-65;2022-01-01;9;153040;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;22259;156;148;52463951;49.600000;0;0.000000;52463951;49.600000;2022-04-29
07.976.147/0001-60;2022-01-01;6;125163;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-05-31
08.065.557/0001-12;2022-01-01;4;123707;TECNISA S.A.;40898;141;112;47851218;64.998300;0;0.000000;47851218;64.998300;2022-04-27
08.070.508/0001-78;2022-03-31;9;116965;RAIZEN ENERGIA S.A.;0;3;0;0;0.000000;0;0.000000;0;0.000000;2021-12-01
08.078.847/0001-09;2022-01-01;4;126288;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;15443;116;31;104430376;70.774042;0;0.000000;104430376;70.774042;2023-04-27
08.159.965/0001-33;2022-01-01;7;123754;IGUA SANEAMENTO S.A.;0;1;5;351245838;100.000000;0;0.000000;351245838;100.000000;2021-07-12
08.170.849/0001-15;2022-01-01;10;126048;DESKTOP S.A.;7245;109;213;33340604;28.939412;0;0.000000;33340604;28.939412;2022-04-29
08.213.823/0001-07;2022-01-01;4;125646;AURA ALMAS MINERAÇÃO S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-03-30
08.294.224/0001-65;2022-01-01;8;127215;JHSF PARTICIPACOES S.A.;112342;803;136;299019330;44.016900;0;0.000000;299019330;44.016900;2022-04-05
08.312.229/0001-73;2022-01-01;4;126061;EZ TEC EMPREEND. E PARTICIPACOES S.A.;85810;613;376;94318339;42.680086;0;0.000000;94318339;42.680086;2022-05-18
08.322.396/0001-03;2022-03-31;5;117114;CERRADINHO BIOENERGIA S.A.;0;4;0;0;0.000000;0;0.000000;0;0.000000;2021-08-17
08.324.196/0001-81;2022-01-01;9;125924;CIA ENERGETICA DO RIO GDE NORTE - COSERN;6223;379;47;8894276;6.858718;2784579;7.265200;11678855;6.951400;2022-04-13
08.343.492/0001-20;2022-01-01;15;127243;MRV ENGENHARIA E PARTICIPACOES S.A.;57678;874;654;305322465;63.111377;0;0.000000;305322465;63.111377;2022-04-29
08.364.948/0001-38;2022-01-01;11;127024;ALUPAR INVESTIMENTO S/A;125869;908;908;145652351;23.461000;291698267;99.406000;437350618;47.836000;2023-04-17
08.397.078/0001-01;2022-01-01;3;127289;GSH CORP PARTICIPAÇÕES S.A.;12;2;1;0;0.000000;0;0.000000;0;0.000000;2021-11-16
08.402.943/0001-52;2022-01-01;8;127054;GUARARAPES CONFECCOES S.A.;19553;168;293;81934660;16.413193;0;0.000000;81934660;16.413193;2022-04-27
08.424.178/0001-71;2022-01-01;1;115813;TECBLU TECELAGEM BLUMENAU S.A.;3;4;0;18089;14.990000;102590;85.010000;120679;100.000000;2016-04-29
08.439.659/0001-50;2022-01-01;3;125891;CPFL ENERGIAS RENOVÁVEIS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-04-28
08.467.115/0001-00;2022-01-01;7;127041;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;376;210;0;3165016;4.648000;162927;99.337000;3327943;4.876000;2022-04-29
08.493.364/0001-62;2022-04-01;1;120344;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;0;5;0;1258415912;100.000000;0;0.000000;1258415912;100.000000;2022-07-29
08.534.605/0001-74;2022-01-01;15;127106;RENOVA ENERGIA S.A.;11450;65;0;20989140;37.803000;43124116;79.921000;64113256;58.562000;2022-04-29
08.560.444/0001-93;2022-01-01;5;123225;CIA CELG DE PARTICIPACOES - CELGPAR;314;91;0;77829;0.100000;0;0.000000;77829;0.100000;2021-04-29
08.574.411/0001-00;2022-01-01;2;125800;PRÁTICA PRODUTOS S.A.;0;2;0;0;0.000000;373242;100.000000;373242;10.011123;2021-04-30
08.613.550/0001-98;2022-01-01;6;125322;NEXPE PARTICIPAÇÕES S.A;16616;85;61;1038543;39.110000;0;0.000000;1038543;39.110000;2022-04-29
08.764.621/0001-53;2022-01-01;2;125286;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1715;4;13;1428328;74.053865;0;0.000000;1428328;74.053865;2022-04-29
08.769.451/0001-08;2022-01-01;6;124959;VIRGO COMPANHIA DE SECURITIZAÇÃO;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-10-01
08.773.135/0001-00;2022-01-01;13;126979;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;21;2;0;1362579;1.200000;0;0.000000;1362579;1.200000;2023-05-08
08.773.191/0001-36;2022-01-01;2;126230;BRASILIANA PARTICIPAÇÕES S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2023-04-29
08.795.211/0001-70;2022-01-01;2;125665;MAESTRO LOCADORA DE VEICULOS S.A.;3;1;3;0;0.000000;0;0.000000;0;0.000000;2015-04-29
08.797.760/0001-83;2022-01-01;12;125572;CURY CONSTRUTORA E INCORPORADORA S.A.;15002;606;130;120291325;41.213290;0;0.000000;120291325;41.213290;2022-12-20
08.801.621/0001-86;2022-01-01;8;127229;SYN PROP & TECH S.A.;22821;183;131;58932234;38.608000;0;0.000000;58932234;38.608000;2022-04-29
08.807.432/0001-10;2022-01-01;16;126927;YDUQS PARTICIPACOES S.A.;34861;271;638;296015511;95.770000;0;0.000000;296015511;95.770000;2022-04-28
08.810.422/0001-34;2022-01-01;3;122678;GUARARAPES PAINÉIS S.A.;3;1;1;0;0.000000;0;0.000000;0;0.000000;2021-07-12
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;61780;356;0;71350796;38.234000;0;0.000000;71350796;38.234000;2022-08-15
08.822.767/0001-08;2022-01-01;2;124491;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;0;1;0;0;100.000000;0;0.000000;0;100.000000;2021-03-24
08.827.501/0001-58;2022-01-01;10;125618;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;0;5;0;207858034;29.277570;273447399;88.449150;481305433;47.227820;2022-04-29
08.873.873/0001-10;2022-01-01;7;125517;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-04-18
08.902.291/0001-15;2022-01-01;17;126153;CSN MINERAÇÃO S.A.;122553;1495;1489;1110550596;20.245808;0;0.000000;1110550596;20.245800;2022-04-29
08.926.302/0001-05;2022-01-01;9;123486;DOMMO ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-01-16
08.935.054/0001-50;2022-01-01;2;122690;MULTINER S/A;0;2;1;7877740;53.512540;6843557;46.487459;14721297;100.000000;2017-11-21
08.937.002/0001-13;2022-01-01;1;116224;VISION SECURITIZADORA S.A.;2;1;0;0;0.000000;0;0.000000;0;0.000000;2020-09-18
09.041.168/0001-10;2022-01-01;4;125600;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;16848;244;148;59529517;58.271000;0;0.000000;59529517;58.271000;2022-04-19
09.042.817/0001-05;2022-01-01;23;126974;BEMOBI MOBILE TECH S.A.;13607;245;184;83635218;91.999000;0;0.000000;83635218;91.999000;2022-04-29
09.053.134/0001-45;2022-01-01;7;122237;ELFA MEDICAMENTOS S.A.;21;0;5;108228244;21.635000;0;0.000000;108228244;21.635000;2022-05-27
09.054.385/0001-44;2022-01-01;1;116425;INBRANDS S.A.;12;3;0;150424;0.108100;0;0.000000;150424;0.108100;2022-05-06
09.074.183/0001-64;2022-01-01;1;116143;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;0;1;0;428071225;100.000000;0;0.000000;428071225;100.000000;2018-04-27
09.095.183/0001-40;2022-01-01;3;126164;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-28
09.112.685/0001-32;2022-01-01;5;125656;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;4324;15;4;1592166;50.576454;0;0.000000;1592166;50.576454;2022-05-10
09.114.805/0001-30;2022-01-01;14;125374;OCEANPACT SERVIÇOS MARITIMOS S.A.;10866;176;51;123217826;61.621375;0;0.000000;123217826;61.621375;2022-04-28
09.116.278/0001-01;2022-01-01;1;115849;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;0;1;0;14048567;77.520000;4073532;24.800000;18122099;100.000000;2013-04-29
09.146.451/0001-06;2022-01-01;5;123191;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-01-16
09.229.201/0001-30;2022-01-01;7;125291;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;5273;33;615;372837116;55.467000;0;0.000000;372837116;55.467000;2023-03-16
09.257.877/0001-37;2022-01-01;4;124758;FERROVIA NORTE SUL S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
09.267.996/0001-70;2022-01-01;4;118521;YUNY INCORPORADORA HOLDING S.A.;2;0;0;0;0.000000;0;0.000000;0;0.000000;2021-06-15
09.288.252/0001-32;2022-01-01;12;127061;ANIMA HOLDING S.A.;19602;115;443;257157317;63.673479;0;0.000000;257157317;63.673479;2022-04-29
09.295.063/0001-97;2022-01-01;14;127039;TECHNOS S.A.;15409;56;34;33441483;47.162979;0;0.000000;33441483;47.162979;2023-05-10
09.304.427/0001-58;2022-01-01;2;123000;HABITASEC SECURITIZADORA SA;3;0;0;900000;100.000000;0;0.000000;900000;100.000000;2022-04-29
09.305.994/0001-29;2022-01-01;17;127023;AZUL S.A.;133095;714;395;306558420;32.999995;327646296;97.626264;634204716;50.151494;2022-04-28
09.313.969/0001-97;2022-01-01;5;127197;AUTOPISTA LITORAL SUL;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-10-14
09.324.949/0001-11;2022-01-01;1;115923;AUTOPISTA FLUMINENSE SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-04-16
09.325.109/0001-73;2022-01-01;1;116254;AUTOPISTA PLANALTO SUL SA;0;1;0;0;0.000000;0;0.000000;0;99.999999;2014-04-17
09.326.342/0001-70;2022-01-01;2;120632;AUTOPISTA FERNÃO DIAS SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2016-05-05
09.336.431/0001-06;2022-01-01;2;127210;AUTOPISTA REGIS BITTENCOURT SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-04-17
09.346.601/0001-25;2022-01-01;16;126917;B3 S.A. - BRASIL, BOLSA, BALCÃO;354755;2933;1528;5733398051;98.528923;0;0.000000;5733398051;98.528923;2022-12-12
09.347.516/0001-81;2022-01-01;13;125375;ELETROMIDIA S.A.;1577;9;66;52669211;37.625231;0;0.000000;52669211;37.625231;2022-04-29
09.359.927/0001-97;2022-01-01;4;126218;ASA BRANCA HOLDING S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-12-20
09.391.823/0001-60;2022-01-01;14;126956;SANTO ANTONIO ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-19
09.414.761/0001-64;2022-01-01;1;116257;K-INFRA RODOVIA DO AÇO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2018-11-23
09.527.023/0001-23;2022-01-01;3;125862;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-05-04
09.538.973/0001-53;2022-01-01;2;123716;PDG COMPANHIA SECURITIZADORA;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-04-11
09.584.854/0001-37;2022-01-01;4;120710;MANAUS TRANSMISSORA DE ENERGIA S.A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-09-27
09.611.768/0001-76;2022-01-01;9;122601;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;5;0;0;0;0.000000;0;0.000000;0;0.000000;2020-06-09
09.625.321/0001-56;2022-01-01;4;120712;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;0;5;0;0;0.000000;0;0.000000;0;0.000000;2021-09-23
09.813.204/0001-16;2022-01-01;3;120307;W2W E-COMMERCE DE VINHOS S.A.;6;2;0;0;0.000000;0;0.000000;0;0.000000;2020-09-21
10.139.870/0001-08;2022-01-01;7;125528;NEOGRID PARTICIPAÇÕES S.A.;65857;356;54;102307839;42.867000;0;0.000000;102307839;42.867000;2022-04-27
10.215.988/0001-60;2022-01-01;7;122067;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-07-29
10.234.027/0001-00;2022-01-01;5;121230;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-05-08
10.240.186/0001-00;2022-01-01;5;121231;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-05-08
10.285.590/0001-08;2022-01-01;12;124245;GRUPO DE MODA SOMA S.A.;39749;1080;815;490736222;62.534293;0;0.000000;490736222;62.534293;2022-04-29
10.319.900/0001-50;2022-01-01;2;120309;REGENERA RIO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
10.324.624/0001-18;2022-01-01;2;116243;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-11-08
10.338.320/0001-00;2022-01-01;5;125920;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;3086;172;102;862287;1.370000;0;0.000000;862287;1.370000;2022-04-18
10.440.482/0001-54;2022-01-01;7;122561;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;190502;322;15434;90675851;9.538000;97626954;10.658000;188302805;10.087000;2022-04-29
10.452.416/0001-02;2022-01-01;2;122397;REAG CAPITAL HOLDING S.A.;2;1;0;0;0.000000;0;0.000000;0;0.000000;2022-10-03
10.464.223/0001-63;2022-01-01;1;116548;PRIVALIA BRASIL S.A.;3;1;0;0;0.000000;0;0.000000;0;0.000000;2021-07-12
10.488.244/0001-19;2022-01-01;1;116229;INFRASEC SECURITIZADORA S.A.;0;2;0;10000;100.000000;0;0.000000;10000;100.000000;2013-12-27
10.502.676/0001-37;2022-01-01;4;121571;TERMELÉTRICA PERNAMBUCO III S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-07-14
10.531.501/0001-58;2022-01-01;1;115703;CONC AUTO RAPOSO TAVARES S.A.;0;1;0;4094242310;50.000000;4094242309;50.000000;8188484619;100.000000;2021-02-15
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;7;2;0;0;0.000000;0;0.000000;0;0.000000;2022-04-25
10.608.405/0001-60;2022-01-01;18;125444;BARI SECURITIZADORA S.A.;1;1;0;2750000;100.000000;0;0.000000;2750000;100.000000;2020-10-01
10.629.105/0001-68;2022-01-01;20;127162;PRIO S.A.;110432;844;1521;839159130;95.540209;0;0.000000;839159130;95.540209;2022-04-20
10.635.691/0001-53;2022-01-01;1;116124;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;0;1;0;249500000;50.000000;249500000;50.000000;499000000;100.000000;2020-09-01
10.647.979/0001-48;2022-01-01;4;125483;CONC ROTA DAS BANDEIRAS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-05-11
10.670.314/0001-55;2022-01-01;2;121367;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-04-29
10.678.505/0001-63;2022-01-01;2;115438;CONC RODOVIAS DO TIETÊ S.A.- EM RECUPERAÇÃO JUDICIAL;0;2;0;0;0.000000;0;0.000000;0;0.000000;2015-06-30
10.739.356/0001-03;2022-01-01;3;122969;BRBI BR PARTNERS S.A;20301;81;90;57220464;28.530000;114440928;100.000000;171661392;54.500000;2022-03-18
10.753.164/0001-43;2022-01-01;2;116942;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;1;0;0;0;0.000000;0;0.000000;0;0.000000;2020-05-06
10.760.260/0001-19;2022-01-01;9;127245;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;165299;774;430;275967676;99.538451;0;0.000000;275967676;99.538451;2022-04-29
10.807.374/0001-77;2022-01-01;7;125443;BOA SAFRA SEMENTES S.A.;41087;412;2;46459647;39.661531;0;0.000000;46459647;39.661531;2022-04-29
10.835.932/0001-08;2022-01-01;7;125922;CIA ENERGETICA DE PERNAMBUCO - CELPE;1391;209;44;0;0.000000;0;0.000000;0;0.000000;2022-04-19
10.841.050/0001-55;2022-01-01;7;127413;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;0;1;0;0;0.000000;0;0.000000;0;0.000000;2023-04-18
10.851.805/0001-00;2022-01-01;11;129575;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;0;1;1;0;0.000000;0;0.000000;0;0.000000;2017-08-31
11.257.352/0001-43;2022-01-01;3;120595;BSI CAPITAL SECURITIZADORA S.A.;2;0;0;0;0.000000;0;0.000000;0;0.000000;2022-09-06
11.274.829/0001-07;2022-01-01;3;121022;COMPANHIA PAULISTA DE SECURITIZAÇÃO;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-03-22
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;3;2;0;7608855;23.544000;0;0.000000;7608855;23.544000;2021-04-30
11.421.994/0001-36;2022-01-01;16;124582;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;7564;196;174;42317733;52.719000;0;0.000000;42317733;52.719000;2022-04-29
11.669.021/0001-10;2022-01-01;10;127057;ENAUTA PARTICIPAÇÕES S.A.;39110;539;134;77336145;29.090000;0;0.000000;77336145;29.090000;2022-04-26
11.716.471/0001-17;2022-01-01;1;116338;TRX SECURITIZADORA S.A.;1;1;0;28905;100.000000;0;0.000000;28905;100.000000;2020-09-30
11.721.921/0001-60;2022-01-01;23;127119;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;2913;96;17;15380574;78.626034;0;0.000000;15380574;78.626034;2022-12-09
11.725.176/0001-27;2022-01-01;11;125936;BOA VISTA SERVIÇOS S.A.;2110;0;232;530913786;99.680000;0;0.000000;530913786;99.680000;2022-09-29
11.992.680/0001-93;2022-01-01;12;125999;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;57215;604;604;277896899;97.846085;0;0.000000;277896899;97.846085;2023-04-28
12.049.631/0001-84;2022-01-01;5;127109;MOURA DUBEUX ENGENHARIA S/A;5828;193;150;53555495;63.073712;0;0.000000;53555495;63.073712;2022-04-29
12.091.809/0001-55;2022-01-01;22;125846;BRAVA ENERGIA S.A.;41769;528;1206;198678877;97.800000;0;0.000000;198678877;97.800000;2022-09-05
12.104.241/0004-02;2022-01-01;14;127021;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;9393;329;0;145606800;29.420000;0;0.000000;145606800;29.420000;2023-04-28
12.108.897/0001-50;2022-01-01;8;126965;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;14524;141;33;19036205;37.618800;0;0.000000;19036205;37.618800;2022-10-14
12.130.744/0001-00;2022-01-01;10;121058;TRUE SECURITIZADORA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-05-25
12.139.922/0001-63;2022-01-01;1;116590;OCTANTE SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2021-04-30
12.181.987/0001-77;2022-01-01;7;126104;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;8076;77;94;68215265;32.801000;0;0.000000;68215265;32.801000;2022-04-25
12.261.588/0001-16;2022-01-01;1;115871;POLO CAPITAL SECURITIZADORA S.A;3;0;0;0;0.000000;0;0.000000;0;0.000000;2010-05-31
12.300.288/0001-07;2022-01-01;7;123265;NORTE ENERGIA S.A.;0;10;2;0;0.000000;0;0.000000;0;0.000000;2021-04-28
12.320.349/0001-90;2022-01-01;2;116996;ORE  SECURITIZADORA SA;1;1;0;826775;0.000000;0;0.000000;826775;0.000000;2022-04-05
12.420.164/0001-57;2022-01-01;11;125821;CM HOSPITALAR S.A;200;6;162;113481297;39.660000;0;0.000000;113481297;39.660000;2022-04-29
12.489.315/0001-23;2022-01-01;2;123013;FERREIRA GOMES ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-04-21
12.528.708/0001-07;2022-01-01;10;125311;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;82368;223;213;227070796;29.635449;0;0.000000;227070796;29.635449;2022-06-17
12.592.831/0001-89;2022-01-01;6;125196;MNLT S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-05-18
12.648.266/0001-24;2022-01-01;5;125861;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;40124;207;412;43853759;38.820000;0;0.000000;43853759;38.820000;2022-05-04
