CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251427;Preferencial Classe A;938222
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251427;Preferencial Classe B;1876444
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251427;Preferencial Classe C;1
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251428;Preferencial Classe C;1
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251428;Preferencial Classe A;30336873
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251428;Preferencial Classe B;60673746
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251429;Preferencial Classe C;1
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251429;Preferencial Classe A;30336873
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251429;Preferencial Classe B;60673746
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251430;Preferencial Classe C;1
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251430;Preferencial Classe A;30336873
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;251430;Preferencial Classe B;60673746
15.101.405/0001-93;2021-01-01;1;103043;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;229994;Preferencial Classe E;15338
15.115.504/0001-24;2021-01-01;1;105219;TRONOX PIGMENTOS DO BRASIL S.A.;235451;Preferencial Classe A;12342238
15.115.504/0001-24;2021-01-01;1;105219;TRONOX PIGMENTOS DO BRASIL S.A.;235451;Preferencial Classe B;6518111
15.139.629/0001-94;2021-01-01;14;114048;CIA ELETRICIDADE EST. DA BAHIA - COELBA;258588;Preferencial Classe A;2919354
15.139.629/0001-94;2021-01-01;14;114048;CIA ELETRICIDADE EST. DA BAHIA - COELBA;258588;Preferencial Classe B;9000787
15.139.629/0001-94;2021-01-01;14;114048;CIA ELETRICIDADE EST. DA BAHIA - COELBA;258589;Preferencial Classe A;27220069
15.139.629/0001-94;2021-01-01;14;114048;CIA ELETRICIDADE EST. DA BAHIA - COELBA;258589;Preferencial Classe B;82878409
15.139.629/0001-94;2021-01-01;14;114048;CIA ELETRICIDADE EST. DA BAHIA - COELBA;258591;Preferencial Classe A;3153203
15.139.629/0001-94;2021-01-01;14;114048;CIA ELETRICIDADE EST. DA BAHIA - COELBA;258591;Preferencial Classe B;9563348
15.141.799/0001-03;2021-01-01;8;114952;CIA FERRO LIGAS DA BAHIA - FERBASA;261548;Preferencial Classe A;58880000
16.234.171/0001-15;2021-01-01;3;108940;METANOR SA METANOL DO NE;245666;Preferencial Classe A;87533575
16.234.171/0001-15;2021-01-01;3;108940;METANOR SA METANOL DO NE;245666;Preferencial Classe B;9746019
16.234.171/0001-15;2021-01-01;3;108940;METANOR SA METANOL DO NE;245666;Preferencial Classe C;99291408
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;253919;Preferencial Classe B;1797735
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;253919;Preferencial Classe A;1534888
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;253920;Preferencial Classe B;20871668
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;253920;Preferencial Classe A;2579644
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257049;Preferencial Classe A;14313881
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257049;Preferencial Classe B;24356756
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257050;Preferencial Classe A;14313881
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257050;Preferencial Classe B;24356756
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257051;Preferencial Classe A;14313881
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257051;Preferencial Classe B;24356756
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257052;Preferencial Classe A;14313881
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;257052;Preferencial Classe B;24356756
17.167.412/0001-13;2021-01-01;5;113589;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;256995;Preferencial Classe A;44206287
17.167.412/0001-13;2021-01-01;5;113589;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;256996;Preferencial Classe A;44206287
17.167.412/0001-13;2021-01-01;5;113589;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;256997;Preferencial Classe A;44206287
17.167.412/0001-13;2021-01-01;5;113589;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;256998;Preferencial Classe A;44206287
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257056;Preferencial Classe A;164936
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257056;Preferencial Classe B;2330271
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257056;Preferencial Classe C;219863
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257056;Preferencial Classe D;2059517
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257056;Preferencial Classe E;6759345
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257056;Preferencial Classe F;21717524
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257057;Preferencial Classe A;164936
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257057;Preferencial Classe B;2330271
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257057;Preferencial Classe C;219863
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257057;Preferencial Classe D;2059517
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257057;Preferencial Classe E;6759345
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257057;Preferencial Classe F;21717524
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257058;Preferencial Classe A;164936
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257058;Preferencial Classe B;2330271
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257058;Preferencial Classe C;219863
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257058;Preferencial Classe D;2059517
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257058;Preferencial Classe E;6759345
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257058;Preferencial Classe F;21717524
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257059;Preferencial Classe A;164936
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257059;Preferencial Classe B;2330271
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257059;Preferencial Classe C;219863
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257059;Preferencial Classe D;2059517
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257059;Preferencial Classe E;6759345
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;257059;Preferencial Classe F;21717524
21.389.501/0001-81;2021-01-01;8;115634;COMPASS GÁS E ENERGIA S.A.;262802;Preferencial Classe A;30853032
21.389.501/0001-81;2021-01-01;8;115634;COMPASS GÁS E ENERGIA S.A.;262802;Preferencial Classe B;54849373
21.389.501/0001-81;2021-01-01;8;115634;COMPASS GÁS E ENERGIA S.A.;262803;Preferencial Classe A;30853032
21.389.501/0001-81;2021-01-01;8;115634;COMPASS GÁS E ENERGIA S.A.;262803;Preferencial Classe B;30853031
21.389.501/0001-81;2021-01-01;8;115634;COMPASS GÁS E ENERGIA S.A.;262804;Preferencial Classe A;30853032
21.389.501/0001-81;2021-01-01;8;115634;COMPASS GÁS E ENERGIA S.A.;262804;Preferencial Classe B;54849373
21.389.501/0001-81;2021-01-01;8;115634;COMPASS GÁS E ENERGIA S.A.;262805;Preferencial Classe A;30853032
21.389.501/0001-81;2021-01-01;8;115634;COMPASS GÁS E ENERGIA S.A.;262805;Preferencial Classe B;54849373
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;261927;Preferencial Classe B;5625683
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;261927;Preferencial Classe A;76088610
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;261928;Preferencial Classe A;76088610
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;261929;Preferencial Classe A;76088610
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;261929;Preferencial Classe B;5625683
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;261930;Preferencial Classe A;69380885
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;261930;Preferencial Classe B;5129741
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;261931;Preferencial Classe A;69380885
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;261931;Preferencial Classe B;5129741
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;261932;Preferencial Classe A;69380885
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;261932;Preferencial Classe BR;5129741
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262331;Preferencial Classe A;5
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262332;Preferencial Classe A;5
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262333;Preferencial Classe A;5
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262333;Preferencial Classe B;5907
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262334;Preferencial Classe A;5
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262334;Preferencial Classe B;5907
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262335;Preferencial Classe A;5
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262335;Preferencial Classe B;5907
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262336;Preferencial Classe A;5
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262336;Preferencial Classe B;5907
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262337;Preferencial Classe A;5
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262337;Preferencial Classe B;5907
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262338;Preferencial Classe A;5
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262338;Preferencial Classe B;5907
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262339;Preferencial Classe A;5
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262339;Preferencial Classe B;5907
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262340;Preferencial Classe A;5
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262340;Preferencial Classe B;5907
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262341;Preferencial Classe A;5
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;262341;Preferencial Classe B;5907
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260327;Preferencial Classe A;2864529000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260327;Preferencial Classe B;1397425360
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260328;Preferencial Classe A;2864529000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260328;Preferencial Classe B;1397425360
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260329;Preferencial Classe A;2864529000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260329;Preferencial Classe B;1397425360
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260330;Preferencial Classe A;2864529000
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260330;Preferencial Classe B;1397425360
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260331;Preferencial Classe A;711276466
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260331;Preferencial Classe B;349356340
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260332;Preferencial Classe A;711276466
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260332;Preferencial Classe B;349356340
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260333;Preferencial Classe A;711276466
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260333;Preferencial Classe B;349356340
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260334;Preferencial Classe A;711276466
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260334;Preferencial Classe B;349356340
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260335;Preferencial Classe A;662472466
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260335;Preferencial Classe B;349356340
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260336;Preferencial Classe A;662472466
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260336;Preferencial Classe B;349356340
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260337;Preferencial Classe A;662472466
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260337;Preferencial Classe B;349356340
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260338;Preferencial Classe A;662472466
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;260338;Preferencial Classe B;349356340
33.200.049/0001-47;2021-01-01;1;104551;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;233223;Preferencial Classe A;7894494
33.386.210/0001-19;2021-01-01;5;115650;SONDOTECNICA ENGENHARIA SOLOS S.A.;262691;Preferencial Classe A;784600
33.386.210/0001-19;2021-01-01;5;115650;SONDOTECNICA ENGENHARIA SOLOS S.A.;262691;Preferencial Classe B;817300
33.592.510/0001-54;2021-01-01;22;115792;VALE S.A.;263117;Preferencial Classe E;12
33.592.510/0001-54;2021-01-01;22;115792;VALE S.A.;263118;Preferencial Classe E;12
33.592.510/0001-54;2021-01-01;22;115792;VALE S.A.;263119;Preferencial Classe E;12
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;262236;Preferencial Classe A;2252912
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;262236;Preferencial Classe B;65314479
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;262237;Preferencial Classe A;2052912
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;262237;Preferencial Classe B;65314479
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;262238;Preferencial Classe A;2252912
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;262238;Preferencial Classe B;65314479
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;261438;Preferencial Classe A;345060392
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;261438;Preferencial Classe B;478790
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;261439;Preferencial Classe A;345060392
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;261439;Preferencial Classe B;478790
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;261440;Preferencial Classe A;345060392
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;261440;Preferencial Classe B;478790
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;261441;Preferencial Classe A;616682421
42.150.391/0001-70;2021-01-01;10;114838;BRASKEM S.A.;261441;Preferencial Classe B;593818
42.310.775/0001-03;2021-01-01;5;114984;ÁGUAS DO RIO 1 SPE S.A.;261696;Preferencial Classe A;225753581
42.310.775/0001-03;2021-01-01;5;114984;ÁGUAS DO RIO 1 SPE S.A.;261696;Preferencial Classe B;177558014
42.310.775/0001-03;2021-01-01;5;114984;ÁGUAS DO RIO 1 SPE S.A.;261697;Preferencial Classe A;225753581
42.310.775/0001-03;2021-01-01;5;114984;ÁGUAS DO RIO 1 SPE S.A.;261697;Preferencial Classe B;177558014
42.310.775/0001-03;2021-01-01;5;114984;ÁGUAS DO RIO 1 SPE S.A.;261698;Preferencial Classe A;358920470
42.644.220/0001-06;2021-12-31;5;114985;ÁGUAS DO RIO 4 SPE S.A.;261557;Preferencial Classe A;317760956
42.644.220/0001-06;2021-12-31;5;114985;ÁGUAS DO RIO 4 SPE S.A.;261557;Preferencial Classe B;265695463
42.644.220/0001-06;2021-12-31;5;114985;ÁGUAS DO RIO 4 SPE S.A.;261558;Preferencial Classe A;317760956
42.644.220/0001-06;2021-12-31;5;114985;ÁGUAS DO RIO 4 SPE S.A.;261558;Preferencial Classe B;265695463
42.644.220/0001-06;2021-12-31;5;114985;ÁGUAS DO RIO 4 SPE S.A.;261559;Preferencial Classe A;317760956
42.644.220/0001-06;2021-12-31;5;114985;ÁGUAS DO RIO 4 SPE S.A.;261559;Preferencial Classe B;187439939
56.643.018/0001-66;2021-01-01;3;112455;EUCATEX S.A. INDUSTRIA E COMERCIO;255291;Preferencial Classe A;61361556
56.643.018/0001-66;2021-01-01;3;112455;EUCATEX S.A. INDUSTRIA E COMERCIO;255292;Preferencial Classe A;61361556
56.643.018/0001-66;2021-01-01;3;112455;EUCATEX S.A. INDUSTRIA E COMERCIO;255293;Preferencial Classe A;61361556
56.643.018/0001-66;2021-01-01;3;112455;EUCATEX S.A. INDUSTRIA E COMERCIO;255294;Preferencial Classe A;61361556
60.637.238/0001-54;2021-01-01;13;111022;BLUE TECH SOLUTIONS EQI S.A.;250792;Preferencial Classe A;13384380
60.651.809/0001-05;2021-01-01;4;114327;SUZANO HOLDING S.A.;259552;Preferencial Classe A;68572827
60.651.809/0001-05;2021-01-01;4;114327;SUZANO HOLDING S.A.;259552;Preferencial Classe B;29320330
60.730.348/0001-66;2021-01-01;4;114197;CIA MELHORAMENTOS DE SAO PAULO;259066;Preferencial Classe A;773504
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;256965;Preferencial Classe A;35118455
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;256966;Preferencial Classe A;35118455
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;256967;Preferencial Classe A;35118455
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;256968;Preferencial Classe A;35118455
60.851.615/0001-53;2021-01-01;3;114456;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;260007;Preferencial Classe A;992808
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;263935;Preferencial Classe A;547752163
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;263935;Preferencial Classe B;66261
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;262858;Preferencial Classe A;7386323
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;262858;Preferencial Classe B;210948549
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;262859;Preferencial Classe A;7386323
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;262859;Preferencial Classe B;210948549
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;262860;Preferencial Classe A;7386323
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;262860;Preferencial Classe B;210948549
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;262861;Preferencial Classe A;7386323
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;262861;Preferencial Classe B;210948549
61.022.042/0001-18;2021-01-01;3;114775;CONSTRUTORA ADOLPHO LINDENBERG S.A.;261353;Preferencial Classe A;46000
61.082.004/0001-50;2021-01-01;4;110814;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;250179;Preferencial Classe A;538900
61.082.004/0001-50;2021-01-01;4;110814;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;250180;Preferencial Classe A;538900
61.082.004/0001-50;2021-01-01;4;110814;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;250181;Preferencial Classe A;538900
61.856.571/0001-17;2021-01-01;6;115638;CIA GAS DE SAO PAULO - COMGAS;262676;Preferencial Classe A;28657819
61.856.571/0001-17;2021-01-01;6;115638;CIA GAS DE SAO PAULO - COMGAS;262677;Preferencial Classe A;28657819
61.856.571/0001-17;2021-01-01;6;115638;CIA GAS DE SAO PAULO - COMGAS;262678;Preferencial Classe A;28657819
61.856.571/0001-17;2021-01-01;6;115638;CIA GAS DE SAO PAULO - COMGAS;262679;Preferencial Classe A;28657819
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;261026;Preferencial Classe A;45022
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;261026;Preferencial Classe B;90995
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;261027;Preferencial Classe A;6503
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;261027;Preferencial Classe B;11623
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;261028;Preferencial Classe A;38350
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;261028;Preferencial Classe B;75745
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;261029;Preferencial Classe A;38350
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;261029;Preferencial Classe B;75745
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;261030;Preferencial Classe A;468519
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;261030;Preferencial Classe B;317899
76.483.817/0001-20;2021-01-01;9;114634;CIA PARANAENSE DE ENERGIA - COPEL;260625;Preferencial Classe A;3128000
76.483.817/0001-20;2021-01-01;9;114634;CIA PARANAENSE DE ENERGIA - COPEL;260625;Preferencial Classe B;1679335290
76.483.817/0001-20;2021-01-01;9;114634;CIA PARANAENSE DE ENERGIA - COPEL;260626;Preferencial Classe A;3128000
76.483.817/0001-20;2021-01-01;9;114634;CIA PARANAENSE DE ENERGIA - COPEL;260626;Preferencial Classe B;1679335290
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;255778;Preferencial Classe A;12750000
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;255779;Preferencial Classe A;1275000
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;255780;Preferencial Classe A;1275000
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;255782;Preferencial Classe A;1275000
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;255783;Preferencial Classe A;1275000
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;255785;Preferencial Classe A;1275000
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;255786;Preferencial Classe A;1275000
84.693.183/0001-68;2021-01-01;5;113893;SCHULZ S.A.;258224;Preferencial Classe U;204682016
84.693.183/0001-68;2021-01-01;5;113893;SCHULZ S.A.;258225;Preferencial Classe U;102341008
84.693.183/0001-68;2021-01-01;5;113893;SCHULZ S.A.;258226;Preferencial Classe U;51170504
84.693.183/0001-68;2021-01-01;5;113893;SCHULZ S.A.;258227;Preferencial Classe U;36550360
84.693.183/0001-68;2021-01-01;5;113893;SCHULZ S.A.;258228;Preferencial Classe U;36550360
84.693.183/0001-68;2021-01-01;5;113893;SCHULZ S.A.;258229;Preferencial Classe U;36550360
85.778.074/0001-06;2021-01-01;3;108733;METALURGICA RIOSULENSE S.A.;244828;Preferencial Classe A;2400000
87.043.832/0001-73;2021-01-01;8;114383;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;259709;Preferencial Classe A;8722318
87.043.832/0001-73;2021-01-01;8;114383;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;259709;Preferencial Classe B;151476
87.043.832/0001-73;2021-01-01;8;114383;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;259709;Preferencial Classe C;1617244
87.043.832/0001-73;2021-01-01;8;114383;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;259710;Preferencial Classe A;8722318
87.043.832/0001-73;2021-01-01;8;114383;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;259710;Preferencial Classe B;151476
87.043.832/0001-73;2021-01-01;8;114383;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;259710;Preferencial Classe C;1617244
