CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Especie_Acao;Tipo_Classe_Acao_Preferencial;Quantidade_Adquirida;Escala_Cotacao;Quantidade_Prevista;Valor_Preco_Medio;Percentual_Previsto;Percentual_Adquirido
84.429.695/0001-11;2021-01-01;4;114378;WEG S.A.;41646;Ordinária;;300000;R$ por Unidade;300000;34.43;0.000202;100.000000
84.429.695/0001-11;2021-01-01;4;114378;WEG S.A.;41647;Ordinária;;250000;R$ por Unidade;250000;47.02;0.000337;100.000000
84.429.695/0001-11;2021-01-01;4;114378;WEG S.A.;41648;Ordinária;;500000;R$ por Unidade;500000;17.35;0.000877;100.000000
84.683.374/0001-49;2021-01-01;10;114686;TUPY S.A.;41766;Ordinária;;150406;R$ por Unidade;235000;21.06;0.348030;64.002553
84.683.374/0001-49;2021-01-01;10;114686;TUPY S.A.;41767;Ordinária;;41585;R$ por Unidade;233000;17.80;0.353048;17.847640
84.683.374/0001-49;2021-01-01;10;114686;TUPY S.A.;41767;Ordinária;;89900;R$ por Unidade;233000;20.12;0.352397;38.583691
86.375.425/0001-09;2021-01-01;3;143700;METISA METALURGICA TIMBOENSE S.A.;46984;Preferencial;;43700;R$ por Unidade;150000;30.19;4.940000;29.130000
86.375.425/0001-09;2021-01-01;3;143700;METISA METALURGICA TIMBOENSE S.A.;46985;Preferencial;;149233;R$ por Unidade;150000;24.72;4.620000;99.480000
86.375.425/0001-09;2021-01-01;3;143700;METISA METALURGICA TIMBOENSE S.A.;46986;Preferencial;;26000;R$ por Unidade;150000;16.90;4.610000;17.333333
86.375.425/0001-09;2021-01-01;3;143700;METISA METALURGICA TIMBOENSE S.A.;46987;Preferencial;;240000;R$ por Unidade;240000;12.42;5.500000;100.000000
86.375.425/0001-09;2021-01-01;3;143700;METISA METALURGICA TIMBOENSE S.A.;46988;Preferencial;;240000;R$ por Unidade;240000;17.87;5.500000;100.000000
86.375.425/0001-09;2021-01-01;3;143700;METISA METALURGICA TIMBOENSE S.A.;46989;Preferencial;;240000;R$ por Unidade;240000;18.55;5.500000;100.000000
86.375.425/0001-09;2021-01-01;3;143700;METISA METALURGICA TIMBOENSE S.A.;46990;Preferencial;;28600;R$ por Unidade;250000;20.74;5.500000;11.440000
88.611.835/0001-29;2021-01-01;5;113758;MARCOPOLO S.A.;41436;Preferencial;;4960000;R$ por Unidade;10000000;3.54;1.730000;49.600000
89.086.144/0001-16;2021-01-01;7;114094;RANDONCORP S.A.;41551;Preferencial;;0;R$ por Unidade;5000000;0.00;2.847000;0.000000
89.086.144/0001-16;2021-01-01;7;114094;RANDONCORP S.A.;41552;Preferencial;;13000000;R$ por Unidade;13000000;10.27;7.410000;100.000000
89.096.457/0001-55;2021-01-01;10;115603;SLC AGRICOLA S.A.;41930;Ordinária;;0;R$ por Unidade;2000000;0.00;2.246277;0.000000
89.096.457/0001-55;2021-01-01;10;115603;SLC AGRICOLA S.A.;41931;Ordinária;;1000000;R$ por Unidade;1000000;42.68;2.296800;100.000000
89.096.457/0001-55;2021-01-01;10;115603;SLC AGRICOLA S.A.;41932;Ordinária;;2000000;R$ por Unidade;2000000;33.45;4.400000;100.000000
89.096.457/0001-55;2021-01-01;10;115603;SLC AGRICOLA S.A.;41933;Ordinária;;1100000;R$ por Unidade;1100000;25.06;2.380000;100.000000
89.096.457/0001-55;2021-01-01;10;115603;SLC AGRICOLA S.A.;41934;Ordinária;;2500000;R$ por Unidade;2500000;21.15;5.340000;100.000000
89.850.341/0001-60;2021-01-01;9;114234;GRENDENE S.A.;41604;Ordinária;;507490;R$ por Unidade;25000000;7.47;9.220000;2.029960
89.850.341/0001-60;2021-01-01;9;114234;GRENDENE S.A.;41605;Ordinária;;1467613;R$ por Unidade;6000000;11.05;2.220000;24.460217
89.850.341/0001-60;2021-01-01;9;114234;GRENDENE S.A.;41606;Ordinária;;1312343;R$ por Unidade;2000000;26.78;2.380000;65.617150
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;41998;Ordinária;;0;R$ por Unidade;36956402;0.00;1.000000;0.000000
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;41998;Preferencial;;0;R$ por Unidade;36956402;0.00;1.000000;0.000000
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;41999;Ordinária;;6465700;R$ por Unidade;37256072;11.61;1.000000;17.354000
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;41999;Preferencial;;6456700;R$ por Unidade;37256072;11.61;1.000000;17.354000
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;42000;Ordinária;;11743600;R$ por Unidade;37753760;34.14;1.000000;31.000000
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;42000;Preferencial;;11743600;R$ por Unidade;37753760;34.14;1.000000;31.000000
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;42001;Ordinária;;4089700;R$ por Unidade;38717204;15.98;1.030000;10.560000
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;42001;Preferencial;;4089700;R$ por Unidade;38717204;15.98;1.030000;10.560000
92.012.467/0001-70;2021-01-01;5;114083;GRAZZIOTIN S.A.;41544;Ordinária;;59942;R$ por Unidade;252500;34.59;23.739405;23.739505
92.012.467/0001-70;2021-01-01;5;114083;GRAZZIOTIN S.A.;41544;Preferencial;;212411;R$ por Unidade;821900;34.59;25.843898;25.843898
92.012.467/0001-70;2021-01-01;5;114083;GRAZZIOTIN S.A.;41545;Ordinária;;23100;R$ por Unidade;255900;0.00;0.902494;9.026963
92.012.467/0001-70;2021-01-01;5;114083;GRAZZIOTIN S.A.;41545;Preferencial;;297600;R$ por Unidade;849700;0.00;3.502110;35.024126
92.012.467/0001-70;2021-01-01;5;114083;GRAZZIOTIN S.A.;41546;Ordinária;;22112;R$ por Unidade;258100;22.41;0.856495;8.567222
92.012.467/0001-70;2021-01-01;5;114083;GRAZZIOTIN S.A.;41546;Preferencial;;134500;R$ por Unidade;849100;22.69;1.583950;15.840301
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;41812;Ordinária;;1374244;R$ por Unidade;2000000;21.95;3.059370;74.670000
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;41812;Preferencial;;0;R$ por Unidade;240000;0.00;3.032100;0.000000
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;41813;Ordinária;;0;R$ por Unidade;450000;0.00;1.200000;0.000000
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;41814;Ordinária;;0;R$ por Unidade;450000;0.00;1.300000;0.000000
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;41815;Ordinária;;15000;R$ por Unidade;300000;10.50;0.850000;5.000000
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;41816;Ordinária;;774000;R$ por Unidade;3621300;10.54;10.000000;21.373540
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;41816;Preferencial;;0;R$ por Unidade;787050;0.00;10.000000;0.000000
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;41817;Ordinária;;396000;R$ por Unidade;3556890;13.18;10.000000;11.133322
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;41817;Preferencial;;0;R$ por Unidade;783180;0.00;10.000000;0.000000
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;41818;Ordinária;;36000;R$ por Unidade;342150;15.17;1.000000;10.521701
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;41819;Ordinária;;0;R$ por Unidade;337650;0.00;1.000000;0.000000
92.690.783/0001-09;2021-01-01;14;115100;METALURGICA GERDAU S.A.;41848;Preferencial;;0;R$ por Unidade;69000000;0.00;10.000000;0.000000
92.715.812/0001-31;2021-01-01;10;115679;CPFL TRANSMISSÃO S.A.;41963;Ordinária;;0;R$ por Unidade;68876;0.00;2.196363;0.000000
92.715.812/0001-31;2021-01-01;10;115679;CPFL TRANSMISSÃO S.A.;41963;Preferencial;;0;R$ por Unidade;75288;0.00;46.209652;0.000000
92.754.738/0001-62;2021-01-01;13;114384;LOJAS RENNER S.A.;41657;Ordinária;;2000000;R$ por Unidade;8000000;48.44;1.007051;25.000000
92.754.738/0001-62;2021-01-01;13;114384;LOJAS RENNER S.A.;41658;Ordinária;;1099835;R$ por Unidade;1210000;23.46;0.154898;90.895455
92.754.738/0001-62;2021-01-01;13;114384;LOJAS RENNER S.A.;41659;Ordinária;;1210000;R$ por Unidade;1210000;15.71;0.154898;100.000000
97.837.181/0001-47;2021-01-01;14;115636;DEXCO S.A.;41949;Ordinária;;20000000;R$ por Unidade;20000000;13.72;6.763315;100.000000
97.837.181/0001-47;2021-01-01;14;115636;DEXCO S.A.;41950;Ordinária;;5000000;R$ por Unidade;5000000;18.94;1.859943;100.000000
