CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Total_Remuneracao;Orgao_Administracao;Numero_Membros;Total_Remuneracao_Orgao;Numero_Membros_Remunerados;Salario;Beneficios_Diretos_Indiretos;Participacoes_Comites;Outros_Valores_Fixos;Descricao_Outros_Remuneracoes_Fixas;Bonus;Participacao_Resultados;Participacao_Reunioes;Outros_Valores_Variaveis;Comissoes;Descricao_Outros_Remuneracoes_Variaveis;Pos_emprego;Cessacao_Cargo;Baseada_Acoes;Observacao
22.677.520/0001-76;2021-01-01;3;115580;CIA TECIDOS NORTE DE MINAS COTEMINAS;2020-01-01;2020-12-31;2559003.87;Conselho Fiscal;3.00;216000.00;3.00;216000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.677.520/0001-76;2021-01-01;3;115580;CIA TECIDOS NORTE DE MINAS COTEMINAS;2019-01-01;2019-12-31;2572944.84;Diretoria Estatutária;2.00;1245624.84;2.00;1245624.84;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.677.520/0001-76;2021-01-01;3;115580;CIA TECIDOS NORTE DE MINAS COTEMINAS;2019-01-01;2019-12-31;2572944.84;Conselho Fiscal;3.00;216000.00;3.00;216000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.677.520/0001-76;2021-01-01;3;115580;CIA TECIDOS NORTE DE MINAS COTEMINAS;2019-01-01;2019-12-31;2572944.84;Conselho de Administração;7.00;1111320.00;7.00;1111320.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.677.520/0001-76;2021-01-01;3;115580;CIA TECIDOS NORTE DE MINAS COTEMINAS;2018-01-01;2018-12-31;2180943.85;Conselho Fiscal;3.00;216000.00;3.00;216000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.677.520/0001-76;2021-01-01;3;115580;CIA TECIDOS NORTE DE MINAS COTEMINAS;2018-01-01;2018-12-31;2180943.85;Diretoria Estatutária;2.00;1248903.85;2.00;1248903.85;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.677.520/0001-76;2021-01-01;3;115580;CIA TECIDOS NORTE DE MINAS COTEMINAS;2018-01-01;2018-12-31;2180943.85;Conselho de Administração;7.00;716040.00;7.00;716040.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2021-01-01;2021-09-30;1306419.91;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2021-01-01;2021-09-30;1306419.91;Diretoria Estatutária;2.00;1306419.91;2.00;1141360.00;165059.91;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2021-01-01;2021-09-30;1306419.91;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2020-01-01;2020-12-31;982000.00;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2020-01-01;2020-12-31;982000.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2020-01-01;2020-12-31;982000.00;Diretoria Estatutária;2.00;982000.00;2.00;939778.30;42221.70;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2019-01-01;2019-12-31;1234000.00;Diretoria Estatutária;2.00;1234000.00;2.00;83053.00;38366.43;0.00;0.00;;112580.57;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2019-01-01;2019-12-31;1234000.00;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2019-01-01;2019-12-31;1234000.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2018-01-01;2018-12-31;767000.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2018-01-01;2018-12-31;767000.00;Diretoria Estatutária;2.00;767000.00;2.00;724230.60;42769.40;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2018-01-01;2018-12-31;767000.00;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2021-01-01;2021-12-31;4827201.00;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2021-01-01;2021-12-31;4827201.00;Diretoria Estatutária;6.00;4827201.00;3.00;2523209.00;520320.00;0.00;835274.00;Não há outras remunerações fixas.;0.00;948398.00;0.00;0.00;0.00;Não há outras remunerações variáveis.;0.00;0.00;0.00;
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2021-01-01;2021-12-31;4827201.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2020-01-01;2020-12-31;4087631.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2020-01-01;2020-12-31;4087631.00;Diretoria Estatutária;6.00;4087631.00;3.00;2208829.00;303594.00;0.00;593080.00;Não há outras remunerações fixas.;0.00;830232.00;0.00;151896.00;0.00;Não há outras remunerações variáveis.;0.00;0.00;0.00;Nota 2: Número de membros corresponde à média anual do número de membros de cada órgão apurado mensalmente. Ademais, o item "Número de Membros Remunerados" representa média anual do número de membros que recebem remuneração da Companhia pelo cargo na Diretoria Estatutária.Nota 3: Valores referem-se à remuneração paga a todos os administradores que ocuparam tais posições durante o exercício de 2018 a 2020.Nota 4: Os valores considerados na linha de pós-emprego referem-se aos valores do Plano de Previdência oferecido pela Companhia. Nota 5: A Companhia não possui programa de remuneração baseado em ações de sua emissão.
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2020-01-01;2020-12-31;4087631.00;Conselho de Administração;5.42;0.00;0.00;0.00;0.00;0.00;0.00;Não há outras remunerações fixas.;0.00;0.00;0.00;0.00;0.00;Não há outras remunerações variáveis.;0.00;0.00;0.00;Nota 1: Os membros do Conselho de Administração não recebem remuneração por esta empresa.
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2020-01-01;2020-12-31;0.00;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;Não há outras remunerações fixas.;0.00;0.00;0.00;0.00;0.00;Não há outras remunerações variáveis.;0.00;0.00;0.00;
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2019-01-01;2019-12-31;3676019.02;Diretoria Estatutária;3.67;3676019.02;2.40;1959271.41;286852.97;0.00;497430.90;Não há outras remunerações fixas.;0.00;798957.33;0.00;0.00;0.00;Não há outras remunerações variáveis.;133506.41;0.00;0.00;Nota 1: Os membros do Conselho de Administração não recebem remuneração por esta empresa. Nota 2: Número de membros corresponde à média anual do número de membros de cada órgão apurado mensalmente. Ademais, o item "Número de Membros Remunerados" representa média anual do número de membros que recebem remuneração da Companhia pelo cargo estatutário.Nota 3: Valores referem-se à remuneração paga a todos os administradores que ocuparam tais posições durante o exercício de 2017 a 2019.Nota 4: Os valores considerados na linha de pós-emprego referem-se aos valores do Plano de Previdência oferecido pela Companhia. Nota 5: A Companhia não possui programa de remuneração baseado em ações de sua emissão.
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2019-01-01;2019-12-31;3676019.02;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2019-01-01;2019-12-31;3676019.02;Conselho de Administração;6.75;0.00;0.00;0.00;0.00;0.00;0.00;Não há outras remunerações fixas.;0.00;0.00;0.00;0.00;0.00;Não há outras remunerações variáveis.;0.00;0.00;0.00;Nota 1: Os membros do Conselho de Administração não recebem remuneração por esta empresa.
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2018-01-01;2018-12-31;3116070.73;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Não há outras remunerações fixas.;0.00;0.00;0.00;0.00;0.00;Não há outras remunerações variáveis.;0.00;0.00;0.00;
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2018-01-01;2018-12-31;3116070.73;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nota 1: Os membros do Conselho de Administração não recebem remuneração por esta empresa.
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2018-01-01;2018-12-31;3116070.73;Diretoria Estatutária;3.00;3116070.73;2.00;1517262.17;273105.03;0.00;480259.51;Não há outras remunerações fixas.;0.00;703540.49;0.00;0.00;0.00;Não há outras remunerações variáveis.;141903.53;0.00;0.00;Nota 1: Os membros do Conselho de Administração não recebem remuneração por esta empresa. Nota 2: Número de membros corresponde à média anual do número de membros de cada órgão apurado mensalmente. Ademais, o item "Número de Membros Remunerados" representa média anual do número de membros que recebem remuneração da Companhia pelo cargo estatutário.Nota 3: Valores referem-se à remuneração paga a todos os administradores que ocuparam tais posições durante o exercício de 2017 a 2019.Nota 4: Os valores considerados na linha de pós-emprego referem-se aos valores do Plano de Previdência oferecido pela Companhia. Nota 5: A Companhia não possui programa de remuneração baseado em ações de sua emissão.
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2021-01-01;2021-12-31;13202791.98;Conselho de Administração;5.00;2121490.94;5.00;1570800.00;96530.94;0.00;314160.00;Refere-se à contribuição patronal do INSS, conforme Ofício circular/CVM/SEP/Nº02/2020;140000.00;0.00;0.00;0.00;0.00;O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do OfícioCircular CVM/SEP nº 02/2020;0.00;0.00;0.00;
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2021-01-01;2021-12-31;13202791.98;Diretoria Estatutária;6.16;11081301.04;6.16;3656038.40;293795.84;0.00;731207.68;Refere-se à contribuição patronal do INSS, conforme Ofício circular/CVM/SEP/Nº02/2020;1400259.12;0.00;0.00;0.00;0.00;;0.00;0.00;5000000.00;O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do OfícioCircular CVM/SEP nº 02/2020
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2020-01-01;2020-12-31;5252680.43;Diretoria Estatutária;7.67;4706115.68;7.67;3646225.34;330645.27;0.00;729245.07;Refere-se à contribuição patronal do INSS, conforme Ofíciocircular/CVM/SEP/Nº 02/2020;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 02/2020
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2020-01-01;2020-12-31;5252680.43;Conselho de Administração;2.08;546564.75;0.83;425000.00;36564.75;0.00;85000.00;Refere-se à contribuição patronal do INSS, conforme Ofíciocircular/CVM/SEP/Nº02/2020;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do ofícioCircular CVM/SEP nº 02/2020
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2019-01-01;2019-12-31;2421676.71;Diretoria Estatutária;7.08;2421676.71;7.08;1825919.63;230573.15;0.00;365183.93;Refere-se à contribuição patronal do INSS, conforme Ofício-circular/CVM/SEP/Nº02/2020;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 02/2020
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2019-01-01;2019-12-31;2421676.71;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 02/2020
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2019-01-01;2019-12-31;2421676.71;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2018-01-01;2018-12-31;2621072.84;Diretoria Estatutária;7.33;2621072.84;7.33;2011264.05;207555.98;0.00;402252.81;Refere-se à contribuição patronal do INSS, conforme Ofício-circular/CVM/SEP/Nº02/2020;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 02/2020
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2018-01-01;2018-12-31;2621072.84;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;2018-01-01;2018-12-31;2621072.84;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 02/2020
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2021-01-01;2021-12-31;22906918.68;Conselho de Administração;5.00;2208787.20;5.00;1720656.00;0.00;120000.00;368131.20;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2021-01-01;2021-12-31;22906918.68;Diretoria Estatutária;6.00;20698131.48;6.00;8693937.42;155370.48;0.00;1738787.48;582.000,00;0.00;3058610.92;0.00;0.00;0.00;5.468.273,23;0.00;0.00;1001151.95;
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2020-01-01;2020-12-31;10883552.39;Conselho de Administração;5.00;360000.00;1.00;300000.00;0.00;0.00;60000.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2020-01-01;2020-12-31;10883552.39;Diretoria Estatutária;6.25;10523552.39;6.25;4499525.89;145556.36;0.00;899905.18;479.000,00;0.00;2099194.79;0.00;0.00;0.00;2.126.944,02;0.00;0.00;273426.15;
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2019-01-01;2019-12-31;5160987.65;Diretoria Estatutária;4.50;5085987.65;4.50;3452454.55;113652.00;0.00;172023.66;Outros: refere-se à contribuição patronal do INSS, conforme especificado no OFÍCIOCIRCULAR/CVM/SEP/N° 03/2019;0.00;891731.46;0.00;0.00;0.00;;0.00;0.00;456125.98;Conforme disposto no OFÍCIO CIRCULAR/CVM/SEP/Nº 03/2019, o número de membros da Diretoria foi apurado de acordo com a média anual do número de membros da Diretoria apurado mensalmente, com duas casas decimais.
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2019-01-01;2019-12-31;5160987.65;Conselho de Administração;3.00;75000.00;0.75;60000.00;0.00;0.00;15000.00;Outros: refere-se à contribuição patronal do INSS, conforme especificado no OFÍCIOCIRCULAR/CVM/SEP/N° 03/2019.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO CIRCULAR/CVM/SEP/Nº 03/2019, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros do Conselho de Administração apurado mensalmente, com duas casas decimais.
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2018-01-01;2018-12-31;3950577.90;Diretoria Estatutária;3.50;3950577.90;3.50;2352901.24;28286.48;0.00;582518.85;Outros: refere-se à contribuição patronal do INSS, conforme especificado no OFÍCIOCIRCULAR/CVM/SEP/N° 03/2019.;0.00;427178.33;0.00;0.00;0.00;;0.00;0.00;559693.00;Conforme disposto no OFÍCIO CIRCULAR/CVM/SEP/Nº 03/2019, o número de membros da Diretoria foi apurado de acordo com a média anual do número de membros da Diretoria apurado mensalmente, com duas casas decimais.
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2018-01-01;2018-12-31;3950577.90;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO CIRCULAR/CVM/SEP/Nº 03/2019, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros do Conselho de Administração apurado mensalmente, com duas casas decimais.
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;2021-01-01;2021-12-31;10500000.00;Conselho de Administração;5.00;1400000.00;5.00;600000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;800000.00;Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N° 02/2020 o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;2021-01-01;2021-12-31;10500000.00;Diretoria Estatutária;3.00;9100000.00;3.00;4300000.00;100000.00;0.00;0.00;;4100000.00;0.00;0.00;0.00;0.00;;0.00;600000.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N° 02/2020 o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;2020-01-01;2020-12-31;5951962.00;Diretoria Estatutária;3.00;5633962.00;2.00;4300000.00;100000.00;0.00;0.00;;633962.00;0.00;0.00;0.00;0.00;;0.00;600000.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N° 02/2020 o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;2020-01-01;2020-12-31;5951962.00;Conselho de Administração;5.00;318000.00;2.00;318000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N° 02/2021 o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;2019-01-01;2019-12-31;6418679.00;Diretoria Estatutária;3.00;6418679.00;2.00;2501229.00;0.00;0.00;0.00;;2468126.00;0.00;0.00;0.00;0.00;;0.00;0.00;1449324.00;Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/ N°02/2020 o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;2019-01-01;2019-12-31;6418679.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/ N°02/2020 o número de membros do Conselho Fiscal foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;2019-01-01;2019-12-31;6418679.00;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;2018-01-01;2018-12-31;7297763.00;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;2018-01-01;2018-12-31;7297763.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 o número de membros do Conselho Fiscal foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;2018-01-01;2018-12-31;7297763.00;Diretoria Estatutária;3.00;7297763.00;2.00;2284760.00;0.00;0.00;0.00;;1039557.00;0.00;0.00;0.00;0.00;;0.00;0.00;3973446.00;Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica "outros" se referem aos encargos incidentes sobre a remuneração.
23.864.409/0001-51;2021-01-01;5;113822;HOLDING VERZANI E SANDRINI S.A.;2021-01-01;2021-12-31;2283000.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Os números estimados de membros total e remunerados do Conselho de Administração e da Diretoria Estatutária foram apurados de acordo com a média anual do número de membros de cada órgão (total e remunerados) apurado mensalmente, com duas casas decimais. O Conselho Fiscal não foi instalado no exercício e não foi considerada a instalação do órgão na presente estimativa. Os valores inseridos são líquidos de encargos sociais que sejam de ônus da Companhia.
23.864.409/0001-51;2021-01-01;5;113822;HOLDING VERZANI E SANDRINI S.A.;2021-01-01;2021-12-31;2283000.00;Conselho de Administração;6.30;435000.00;2.00;435000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Os números estimados de membros total e remunerados do Conselho de Administração e da Diretoria Estatutária foram apurados de acordo com a média anual do número de membros de cada órgão (total e remunerados) apurado mensalmente, com duas casas decimais. O Conselho Fiscal não foi instalado no exercício e não foi considerada a instalação do órgão na presente estimativa. Os valores inseridos são líquidos de encargos sociais que sejam de ônus da Companhia.
23.864.409/0001-51;2021-01-01;5;113822;HOLDING VERZANI E SANDRINI S.A.;2021-01-01;2021-12-31;2283000.00;Diretoria Estatutária;1.30;1848000.00;1.30;1353000.00;195000.00;0.00;0.00;;0.00;300000.00;0.00;0.00;0.00;;0.00;0.00;0.00;Os números estimados de membros total e remunerados do Conselho de Administração e da Diretoria Estatutária foram apurados de acordo com a média anual do número de membros de cada órgão (total e remunerados) apurado mensalmente, com duas casas decimais. O Conselho Fiscal não foi instalado no exercício e não foi considerada a instalação do órgão na presente estimativa. Os valores inseridos são líquidos de encargos sociais que sejam de ônus da Companhia.
