CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
16.614.075/0001-00;2021-01-01;6;114519;DIRECIONAL ENGENHARIA S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;49162698.00;100000000.00;0.00;0.00;149162698.00;
16.614.075/0001-00;2021-01-01;6;114519;DIRECIONAL ENGENHARIA S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;9367682.00;11027449.00;4254541.00;3599243.00;28248915.00;
16.614.075/0001-00;2021-01-01;6;114519;DIRECIONAL ENGENHARIA S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;160530563.00;295984674.00;397240921.00;0.00;853756158.00;
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;1045812055.75;1610756186.47;478293744.87;0.00;3134861987.09;Observação:As informações desse quadro referem-se às demonstrações financeiras consolidadas e estão apresentadas em R$. A composição dos saldos de cada tipo de obrigação, conforme nota explicativa 13 das Demonstrações Financeiras de 31 de dezembro de 2020, é como segue:Financiamento - garantia real: ConsórcioEmpréstimo - quirografárias: Capital de giro e empréstimo em moeda estrangeira e Títulos de dívida - quirografárias: Debêntures, notas promissórias e Certificado de Recebíveis Imobiliários.
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;15393083.81;6188627.60;0.00;0.00;21581711.41;Observação:As informações desse quadro referem-se às demonstrações financeiras consolidadas e estão apresentadas em R$. A composição dos saldos de cada tipo de obrigação, conforme nota explicativa 13 das Demonstrações Financeiras de 31 de dezembro de 2020, é como segue:Financiamento - garantia real: ConsórcioEmpréstimo - quirografárias: Capital de giro e empréstimo em moeda estrangeira e Títulos de dívida - quirografárias: Debêntures, notas promissórias e Certificado de Recebíveis Imobiliários.
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;553831661.84;1003091627.15;5530534202.31;253821459.62;7341278950.92;Observação:As informações desse quadro referem-se às demonstrações financeiras consolidadas e estão apresentadas em R$. A composição dos saldos de cada tipo de obrigação, conforme nota explicativa 13 das Demonstrações Financeiras de 31 de dezembro de 2020, é como segue:Financiamento - garantia real: ConsórcioEmpréstimo - quirografárias: Capital de giro e empréstimo em moeda estrangeira e Títulos de dívida - quirografárias: Debêntures, notas promissórias e Certificado de Recebíveis Imobiliários.
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;Observação: As informações desta tabela se baseiam nas demonstrações financeiras da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020. O montante total indicado corresponde à soma dos valores de empréstimos e financiamentos (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia. O vencimento dos empréstimos e financiamentos em  31 de dezembro de 2020 está impactado pela não obtenção, até tal data, da carta resposta dos bancos BNDES e BNB aprovando a cisão parcial do ativos atrelados aos financiamentos Isto posto, os correspondentes saldos estão apresentados no curto prazo. Para maiores informações, vide itens 3.3 e 3.9 deste Formulário de Referência.
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;2975000.00;2772000.00;0.00;0.00;5747000.00;Observação: As informações desta tabela se baseiam nas demonstrações financeiras da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020. O montante total indicado corresponde à soma dos valores de empréstimos e financiamentos (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia. O vencimento dos empréstimos e financiamentos em  31 de dezembro de 2020 está impactado pela não obtenção, até tal data, da carta resposta dos bancos BNDES e BNB aprovando a cisão parcial do ativos atrelados aos financiamentos Isto posto, os correspondentes saldos estão apresentados no curto prazo. Para maiores informações, vide itens 3.3 e 3.9 deste Formulário de Referência.
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;0.00;0.00;0.00;0.00;0.00;Observação: As informações desta tabela se baseiam nas demonstrações financeiras da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020. O montante total indicado corresponde à soma dos valores de empréstimos e financiamentos (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia. O vencimento dos empréstimos e financiamentos em  31 de dezembro de 2020 está impactado pela não obtenção, até tal data, da carta resposta dos bancos BNDES e BNB aprovando a cisão parcial do ativos atrelados aos financiamentos Isto posto, os correspondentes saldos estão apresentados no curto prazo. Para maiores informações, vide itens 3.3 e 3.9 deste Formulário de Referência.
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;Observação: As informações desta tabela se baseiam nas demonstrações financeiras da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020. O montante total indicado corresponde à soma dos valores de empréstimos e financiamentos (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia. O vencimento dos empréstimos e financiamentos em  31 de dezembro de 2020 está impactado pela não obtenção, até tal data, da carta resposta dos bancos BNDES e BNB aprovando a cisão parcial do ativos atrelados aos financiamentos Isto posto, os correspondentes saldos estão apresentados no curto prazo. Para maiores informações, vide itens 3.3 e 3.9 deste Formulário de Referência.
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;236492000.00;0.00;0.00;0.00;236492000.00;Observação: As informações desta tabela se baseiam nas demonstrações financeiras da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020. O montante total indicado corresponde à soma dos valores de empréstimos e financiamentos (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia. O vencimento dos empréstimos e financiamentos em  31 de dezembro de 2020 está impactado pela não obtenção, até tal data, da carta resposta dos bancos BNDES e BNB aprovando a cisão parcial do ativos atrelados aos financiamentos Isto posto, os correspondentes saldos estão apresentados no curto prazo. Para maiores informações, vide itens 3.3 e 3.9 deste Formulário de Referência.
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;0.00;0.00;0.00;0.00;0.00;Observação: As informações desta tabela se baseiam nas demonstrações financeiras da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020. O montante total indicado corresponde à soma dos valores de empréstimos e financiamentos (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia. O vencimento dos empréstimos e financiamentos em  31 de dezembro de 2020 está impactado pela não obtenção, até tal data, da carta resposta dos bancos BNDES e BNB aprovando a cisão parcial do ativos atrelados aos financiamentos Isto posto, os correspondentes saldos estão apresentados no curto prazo. Para maiores informações, vide itens 3.3 e 3.9 deste Formulário de Referência.
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;Observação: As informações desta tabela se baseiam nas demonstrações financeiras da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020. O montante total indicado corresponde à soma dos valores de empréstimos e financiamentos (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia. O vencimento dos empréstimos e financiamentos em  31 de dezembro de 2020 está impactado pela não obtenção, até tal data, da carta resposta dos bancos BNDES e BNB aprovando a cisão parcial do ativos atrelados aos financiamentos Isto posto, os correspondentes saldos estão apresentados no curto prazo. Para maiores informações, vide itens 3.3 e 3.9 deste Formulário de Referência.
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;0.00;0.00;0.00;0.00;0.00;Observação: As informações desta tabela se baseiam nas demonstrações financeiras da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020. O montante total indicado corresponde à soma dos valores de empréstimos e financiamentos (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia. O vencimento dos empréstimos e financiamentos em  31 de dezembro de 2020 está impactado pela não obtenção, até tal data, da carta resposta dos bancos BNDES e BNB aprovando a cisão parcial do ativos atrelados aos financiamentos Isto posto, os correspondentes saldos estão apresentados no curto prazo. Para maiores informações, vide itens 3.3 e 3.9 deste Formulário de Referência.
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;0.00;0.00;0.00;0.00;0.00;Observação: As informações desta tabela se baseiam nas demonstrações financeiras da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020. O montante total indicado corresponde à soma dos valores de empréstimos e financiamentos (circulante e não circulante). Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia. O vencimento dos empréstimos e financiamentos em  31 de dezembro de 2020 está impactado pela não obtenção, até tal data, da carta resposta dos bancos BNDES e BNB aprovando a cisão parcial do ativos atrelados aos financiamentos Isto posto, os correspondentes saldos estão apresentados no curto prazo. Para maiores informações, vide itens 3.3 e 3.9 deste Formulário de Referência.
16.811.931/0001-00;2021-01-01;6;114724;ALPHAVILLE S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Flutuante;;58400000.00;330000000.00;463700000.00;0.00;852100000.00;As informações acima referem-se aos saldos, circulante e não circulante, dos empréstimos e financiamentos e debêntures, conforme apresentado nas informações financeiras consolidadas da Companhia, em 31 de dezembro de 2020.
16.811.931/0001-00;2021-01-01;6;114724;ALPHAVILLE S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;50200000.00;76500000.00;0.00;0.00;126700000.00;As informações acima referem-se aos saldos, circulante e não circulante, dos empréstimos e financiamentos e debêntures, conforme apresentado nas informações financeiras consolidadas da Companhia, em 31 de dezembro de 2020.
17.155.730/0001-64;2021-01-01;10;115710;CIA ENERGETICA DE MINAS GERAIS - CEMIG;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;51976435.00;0.00;9701876.00;0.00;61678311.00;O montante da dívida nesta tabela se limita ao saldo devedor de empréstimos, financiamentos e títulos de dívida. As dívidas com garantia real são aquelas por meio das quais o devedor destaca um bem específico que garantirá o ressarcimento ao credor na hipótese de inadimplemento, e as dívidas com garantia quirografária, são aquelas que estão baseadas na fidelidade do garantidor em cumprir as obrigações caso o devedor não o faça. Garantia flutuante é constituída por todo o ativo da companhia emitente, ativo esse que pode ser alterado no curso dos negócios da companhia até o prazo de vencimento da dívida. O montante da dívida da Companhia é apresentado líquido do custo de transação, podendo em alguns casos, o custo de transação exceder o montante das obrigações de curto prazo.
17.155.730/0001-64;2021-01-01;10;115710;CIA ENERGETICA DE MINAS GERAIS - CEMIG;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;60918907.00;0.00;7754069574.00;0.00;7814988481.00;O montante da dívida nesta tabela se limita ao saldo devedor de empréstimos, financiamentos e títulos de dívida. As dívidas com garantia real são aquelas por meio das quais o devedor destaca um bem específico que garantirá o ressarcimento ao credor na hipótese de inadimplemento, e as dívidas com garantia quirografária, são aquelas que estão baseadas na fidelidade do garantidor em cumprir as obrigações caso o devedor não o faça. Garantia flutuante é constituída por todo o ativo da companhia emitente, ativo esse que pode ser alterado no curso dos negócios da companhia até o prazo de vencimento da dívida. O montante da dívida da Companhia é apresentado líquido do custo de transação, podendo em alguns casos, o custo de transação exceder o montante das obrigações de curto prazo.
17.155.730/0001-64;2021-01-01;10;115710;CIA ENERGETICA DE MINAS GERAIS - CEMIG;2020-01-01;2020-12-31;Financiamento;Garantia Real;;32339426.00;5356218.00;0.00;0.00;37695644.00;O montante da dívida nesta tabela se limita ao saldo devedor de empréstimos, financiamentos e títulos de dívida. As dívidas com garantia real são aquelas por meio das quais o devedor destaca um bem específico que garantirá o ressarcimento ao credor na hipótese de inadimplemento, e as dívidas com garantia quirografária, são aquelas que estão baseadas na fidelidade do garantidor em cumprir as obrigações caso o devedor não o faça. Garantia flutuante é constituída por todo o ativo da companhia emitente, ativo esse que pode ser alterado no curso dos negócios da companhia até o prazo de vencimento da dívida. O montante da dívida da Companhia é apresentado líquido do custo de transação, podendo em alguns casos, o custo de transação exceder o montante das obrigações de curto prazo.
17.155.730/0001-64;2021-01-01;10;115710;CIA ENERGETICA DE MINAS GERAIS - CEMIG;2020-01-01;2020-12-31;Financiamento;Quirografárias;;354232.00;290332.00;0.00;0.00;644564.00;O montante da dívida nesta tabela se limita ao saldo devedor de empréstimos, financiamentos e títulos de dívida. As dívidas com garantia real são aquelas por meio das quais o devedor destaca um bem específico que garantirá o ressarcimento ao credor na hipótese de inadimplemento, e as dívidas com garantia quirografária, são aquelas que estão baseadas na fidelidade do garantidor em cumprir as obrigações caso o devedor não o faça. Garantia flutuante é constituída por todo o ativo da companhia emitente, ativo esse que pode ser alterado no curso dos negócios da companhia até o prazo de vencimento da dívida. O montante da dívida da Companhia é apresentado líquido do custo de transação, podendo em alguns casos, o custo de transação exceder o montante das obrigações de curto prazo.
17.155.730/0001-64;2021-01-01;10;115710;CIA ENERGETICA DE MINAS GERAIS - CEMIG;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;824010984.00;1078683732.00;1050340072.00;780672180.00;3733706968.00;O montante da dívida nesta tabela se limita ao saldo devedor de empréstimos, financiamentos e títulos de dívida. As dívidas com garantia real são aquelas por meio das quais o devedor destaca um bem específico que garantirá o ressarcimento ao credor na hipótese de inadimplemento, e as dívidas com garantia quirografária, são aquelas que estão baseadas na fidelidade do garantidor em cumprir as obrigações caso o devedor não o faça. Garantia flutuante é constituída por todo o ativo da companhia emitente, ativo esse que pode ser alterado no curso dos negócios da companhia até o prazo de vencimento da dívida. O montante da dívida da Companhia é apresentado líquido do custo de transação, podendo em alguns casos, o custo de transação exceder o montante das obrigações de curto prazo.
17.155.730/0001-64;2021-01-01;10;115710;CIA ENERGETICA DE MINAS GERAIS - CEMIG;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;1089715016.00;931923719.00;681595478.00;668609820.00;3371844033.00;O montante da dívida nesta tabela se limita ao saldo devedor de empréstimos, financiamentos e títulos de dívida. As dívidas com garantia real são aquelas por meio das quais o devedor destaca um bem específico que garantirá o ressarcimento ao credor na hipótese de inadimplemento, e as dívidas com garantia quirografária, são aquelas que estão baseadas na fidelidade do garantidor em cumprir as obrigações caso o devedor não o faça. Garantia flutuante é constituída por todo o ativo da companhia emitente, ativo esse que pode ser alterado no curso dos negócios da companhia até o prazo de vencimento da dívida. O montante da dívida da Companhia é apresentado líquido do custo de transação, podendo em alguns casos, o custo de transação exceder o montante das obrigações de curto prazo.
17.159.229/0001-76;2021-01-01;4;109065;LABORATÓRIO TEUTO BRASILEIRO S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;219136780.44;199179083.47;83333.34;0.00;418399197.25;Critérios utilizados pela Companhia: (i) os Empréstimos contraídos pela Companhia consistem em contratos de dívida sem uma destinação específica para utilização dos recursos e (ii) os Financiamentos contraídos pela Companhia consistem em contratos de dívida utilizados para financiar investimentos.
17.159.229/0001-76;2021-01-01;4;109065;LABORATÓRIO TEUTO BRASILEIRO S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;2611753.91;2266455.16;27735.76;0.00;4905944.83;Critérios utilizados pela Companhia: (i) os Empréstimos contraídos pela Companhia consistem em contratos de dívida sem uma destinação específica para utilização dos recursos e (ii) os Financiamentos contraídos pela Companhia consistem em contratos de dívida utilizados para financiar investimentos.
17.159.229/0001-76;2021-01-01;4;109065;LABORATÓRIO TEUTO BRASILEIRO S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;241312853.54;147753634.82;0.00;0.00;389066488.36;Critérios utilizados pela Companhia: (i) os Empréstimos contraídos pela Companhia consistem em contratos de dívida sem uma destinação específica para utilização dos recursos e (ii) os Financiamentos contraídos pela Companhia consistem em contratos de dívida utilizados para financiar investimentos.
17.159.229/0001-76;2021-01-01;4;109065;LABORATÓRIO TEUTO BRASILEIRO S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;2583018.25;1652762.75;0.00;0.00;4235781.00;Critérios utilizados pela Companhia: (i) os Empréstimos contraídos pela Companhia consistem em contratos de dívida sem uma destinação específica para utilização dos recursos e (ii) os Financiamentos contraídos pela Companhia consistem em contratos de dívida utilizados para financiar investimentos.
17.161.241/0001-15;2021-01-01;1;103287;MINASMAQUINAS S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;2528668.00;1875000.00;0.00;0.00;4403668.00;
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;1606843860.16;2429991062.62;2777132643.00;3124274223.37;9938241789.15;
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Flutuante;;443321.96;138018810.35;157735783.26;177452756.16;473650671.73;
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;153288549.93;803587033.38;918385181.01;1033183328.64;2908444092.96;
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;9586000.00;116000.00;0.00;0.00;9702000.00;
17.167.412/0001-13;2021-01-01;5;113589;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2020-01-01;2020-12-31;Empréstimo;Garantia Flutuante;;4808131000.00;3174834000.00;322675000.00;9491000.00;8315131000.00;
17.184.037/0001-10;2021-01-01;19;114476;BCO MERCANTIL DO BRASIL S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;770562750.29;32101518.56;329359744.47;11365707.08;1143389720.40;As informações referem-se às Demonstrações Financeiras Consolidadas. Ressalta-se que, as instituições financeiras atuam, basicamente, como intermediários financeiros, capitando recursos de clientes e repassando-os aos clientes tomadores. Portanto, as obrigações informadas como "Títulos de Dívida" no item 3.8 são compostas, basicamente, por Captações que incluem: (a) Depósitos (b) Recursos de Aceites e Emissão de Títulos e (c) Instrumentos de Dívida Elegíveis a Capital.
17.184.037/0001-10;2021-01-01;19;114476;BCO MERCANTIL DO BRASIL S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;2247467356.75;4550842625.74;614307150.60;1128136505.47;8540753638.56;As informações referem-se às Demonstrações Financeiras Consolidadas. Ressalta-se que, as instituições financeiras atuam, basicamente, como intermediários financeiros, capitando recursos de clientes e repassando-os aos clientes tomadores. Portanto, as obrigações informadas como "Títulos de Dívida" no item 3.8 são compostas, basicamente, por Captações que incluem: (a) Depósitos (b) Recursos de Aceites e Emissão de Títulos e (c) Instrumentos de Dívida Elegíveis a Capital.
17.193.806/0001-46;2021-01-01;2;113610;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;541819000.00;48238000.00;638018000.00;0.00;1228075000.00;
17.234.244/0001-31;2021-01-01;4;114584;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;2020-01-01;2020-12-31;Financiamento;Outras garantias ou privilégios;Os valores são garantidos por cartas de fianças bancárias.;0.00;0.00;0.00;0.00;0.00;
17.245.234/0001-00;2021-01-01;2;114734;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;64597501.18;103535965.17;27914712.03;0.00;196048178.38;
17.245.234/0001-00;2021-01-01;2;114734;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2020-01-01;2020-12-31;Financiamento;Garantia Real;;4499780.36;12048585.65;3561770.15;1053204.19;21163340.35;
17.281.106/0001-03;2021-01-01;16;114506;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;152531156.92;269713160.46;18641083.78;0.00;440885401.16;Observação: A tabela informa o montante de suas obrigações: empréstimos, financiamentos e títulos de dívida (debêntures), inclusive outras obrigações onerosas (Libertas). Dívidas sem garantia real foram classificadas como dívidas quirografárias. As dívidas quirografárias são compostas por emissões de debêntures de mercado e financiamentos sem garantia. Dívidas com garantia real: financiamento (BNY / FGTS / FINAME), empréstimos (KfW e BNDES), debêntures BNDES e CAIXA FI.
17.281.106/0001-03;2021-01-01;16;114506;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2020-01-01;2020-12-31;Financiamento;Garantia Real;;49576699.58;89609776.58;216128054.35;481062273.31;836376803.82;Observação: A tabela informa o montante de suas obrigações: empréstimos, financiamentos e títulos de dívida (debêntures), inclusive outras obrigações onerosas (Libertas). Dívidas sem garantia real foram classificadas como dívidas quirografárias. As dívidas quirografárias são compostas por emissões de debêntures de mercado e financiamentos sem garantia. Dívidas com garantia real: financiamento (BNY / FGTS / FINAME), empréstimos (KfW e BNDES), debêntures BNDES e CAIXA FI.
17.281.106/0001-03;2021-01-01;16;114506;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2020-01-01;2020-12-31;Financiamento;Quirografárias;;4669325.16;0.00;0.00;0.00;4669325.16;Observação: A tabela informa o montante de suas obrigações: empréstimos, financiamentos e títulos de dívida (debêntures), inclusive outras obrigações onerosas (Libertas). Dívidas sem garantia real foram classificadas como dívidas quirografárias. As dívidas quirografárias são compostas por emissões de debêntures de mercado e financiamentos sem garantia. Dívidas com garantia real: financiamento (BNY / FGTS / FINAME), empréstimos (KfW e BNDES), debêntures BNDES e CAIXA FI.
17.281.106/0001-03;2021-01-01;16;114506;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;207206426.94;216381036.97;98961030.24;229300407.85;751848902.00;Observação: A tabela informa o montante de suas obrigações: empréstimos, financiamentos e títulos de dívida (debêntures), inclusive outras obrigações onerosas (Libertas). Dívidas sem garantia real foram classificadas como dívidas quirografárias. As dívidas quirografárias são compostas por emissões de debêntures de mercado e financiamentos sem garantia. Dívidas com garantia real: financiamento (BNY / FGTS / FINAME), empréstimos (KfW e BNDES), debêntures BNDES e CAIXA FI.
17.281.106/0001-03;2021-01-01;16;114506;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;188752965.23;1023180114.96;520716213.57;29961218.34;1762610512.10;Observação: A tabela informa o montante de suas obrigações: empréstimos, financiamentos e títulos de dívida (debêntures), inclusive outras obrigações onerosas (Libertas). Dívidas sem garantia real foram classificadas como dívidas quirografárias. As dívidas quirografárias são compostas por emissões de debêntures de mercado e financiamentos sem garantia. Dívidas com garantia real: financiamento (BNY / FGTS / FINAME), empréstimos (KfW e BNDES), debêntures BNDES e CAIXA FI.
17.314.329/0001-20;2021-01-01;15;115108;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;72089000.00;164733000.00;217137000.00;453959000.00;907918000.00;As informações apresentadas foram extraídas das demonstrações financeiras consolidadas da Companhia referente ao exercício social  encerrado  em  31  de  dezembro  de  2020  e  correspondem  ao  total  de  empréstimos,  financiamentos  e  debêntures,  parcelamento de aquisições de empresas e passivo de arrendamento.
17.943.792/0001-30;2021-01-01;2;110131;FULWOOD S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;6198000.00;21300000.00;12484000.00;0.00;39982000.00;As informações referem-se às demonstrações contábeis consolidadas da Companhia.Critérios utilizados pela Companhia: os Títulos de Dívida contraídos pela Companhia consistem em contratos de dívida utilizados para capital de giro e em investimentos em expansão da Companhia.
17.943.792/0001-30;2021-01-01;2;110131;FULWOOD S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;9046000.00;21300000.00;8069000.00;0.00;38415000.00;As informações referem-se às demonstrações contábeis consolidadas da Companhia.Critérios utilizados pela Companhia: os Títulos de Dívida contraídos pela Companhia consistem em contratos de dívida utilizados para capital de giro e em investimentos em expansão da Companhia.
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;32117000.00;5555000.00;0.00;0.00;37672000.00;As informações apresentadas na tabela acima se baseiam nas demonstrações financeiras consolidadas da Companhia, referentes ao exercício social findo em 31 de dezembro de 2020, e correspondem ao total dos empréstimos e financiamentos, debêntures e bônus de subscrição.
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;2020-01-01;2020-12-31;Financiamento;Outras garantias ou privilégios;N/A;45000.00;0.00;0.00;0.00;45000.00;As informações apresentadas na tabela acima se baseiam nas demonstrações financeiras consolidadas da Companhia, referentes ao exercício social findo em 31 de dezembro de 2020, e correspondem ao total dos empréstimos e financiamentos, debêntures e bônus de subscrição.
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;18414000.00;89145000.00;0.00;0.00;107559000.00;As informações apresentadas na tabela acima se baseiam nas demonstrações financeiras consolidadas da Companhia, referentes ao exercício social findo em 31 de dezembro de 2020, e correspondem ao total dos empréstimos e financiamentos, debêntures e bônus de subscrição.
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;26788000.00;4952000.00;0.00;0.00;31740000.00;
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;0.00;111876000.00;0.00;0.00;111876000.00;
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;119068.00;29808.00;0.00;0.00;148876.00;
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;0.00;0.00;0.00;0.00;0.00;
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;154874.00;192595.00;0.00;0.00;347469.00;
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;59712.00;0.00;0.00;0.00;59712.00;
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;0.00;0.00;0.00;0.00;0.00;
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;114759.00;121509.00;0.00;0.00;236268.00;
