CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Quantidade_Acionistas_PF;Quantidade_Acionistas_PJ;Quantidade_Acionistas_Investidores_Institucionais;Quantidade_Acoes_Ordinarias_Circulacao;Percentual_Acoes_Ordinarias_Circulacao;Quantidade_Acoes_Preferenciais_Circulacao;Percentual_Acoes_Preferenciais_Circulacao;Quantidade_Total_Acoes_Circulacao;Percentual_Total_Acoes_Circulacao;Data_Ultima_Assembleia
06.057.223/0001-71;2021-01-01;18;115525;SENDAS DISTRIBUIDORA S.A.;25453;278;1142;794830286;58.998109;0;0.000000;794830286;58.998109;2021-08-11
06.164.253/0001-87;2021-01-01;26;115734;GOL LINHAS AEREAS INTELIGENTES S.A.;95452;324;439;0;0.000000;167095214;53.227068;167095214;5.258516;2021-04-22
06.272.793/0001-84;2021-01-01;4;115482;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;1466;27;18;56198212;34.840000;1087583;37.961000;57285795;34.890000;2018-04-25
06.347.409/0001-65;2021-01-01;4;114698;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-04-30
06.626.253/0001-51;2021-01-01;10;115321;EMPREENDIMENTOS PAGUE MENOS S.A.;29365;97;71;157843200;35.568000;0;0.000000;157843200;35.568000;2021-04-23
06.948.969/0001-75;2021-01-01;3;106436;LINX S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-07-01
06.977.745/0001-91;2021-01-01;16;115718;BR MALLS PARTICIPACOES S.A.;64217;382;964;828273884;100.000000;0;0.000000;828273884;100.000000;2022-04-07
06.977.751/0001-49;2021-01-01;10;115860;BR PROPERTIES S.A.;13257;90;368;187579163;39.560335;0;0.000000;187579163;39.560335;2021-04-26
06.981.176/0001-58;2021-01-01;8;115711;CEMIG GERACAO E TRANSMISSAO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-07-31
06.981.180/0001-16;2021-01-01;8;115712;CEMIG DISTRIBUICAO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-08-07
06.981.381/0001-13;2021-03-31;5;108105;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;0;89;1;0;0.000000;0;0.000000;0;0.000000;2019-07-25
07.040.108/0001-57;2021-01-01;8;114245;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;4;5;0;21340663;11.626000;18169;0.010000;21358832;11.636000;2020-10-20
07.043.628/0001-13;2021-01-01;2;114421;CLARO TELECOM PARTICIPAÇÕES S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-04-27
07.047.251/0001-70;2021-01-01;10;115686;CIA ENERGETICA DO CEARA - COELCE;2138;195;121;1003692;2.088070;19198932;64.453281;20202624;25.948939;2021-04-26
07.119.838/0001-48;2021-01-01;2;114148;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
07.206.816/0001-15;2021-01-01;8;114440;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;101893;286;447;83169222;24.533694;0;0.000000;83169222;24.533694;2021-04-30
07.237.373/0001-20;2021-01-01;17;114093;BCO NORDESTE DO BRASIL S.A.;8800;1108;14;614477;0.710000;0;0.000000;614477;0.710000;2021-12-30
07.253.321/0001-47;2021-01-01;1;105092;CARBOMIL SA MINER. E INDUSTRIA;5;1;0;155000;70.000000;66000;30.000000;221000;100.000000;2020-07-30
07.275.159/0001-68;2021-01-01;1;104187;PETROLEO LUB DO NORDESTE SA;177;365;0;239823;48.310000;1672246;95.370000;1912069;84.330000;2011-04-29
07.282.377/0001-20;2021-01-01;5;115461;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;21;10;0;731;0.750000;0;0.000000;731;0.750000;2021-04-29
07.334.600/0001-35;2021-01-01;1;104809;MARINA DE IRACEMA PARK SA;8;2;0;0;0.000000;0;0.000000;0;0.000000;2020-04-30
07.401.436/0001-31;2021-01-01;3;108232;ELDORADO BRASIL CELULOSE S.A.;0;2;0;1525558419;100.000000;0;0.000000;1525558419;100.000000;2012-08-20
07.415.333/0001-20;2021-01-01;17;115529;SIMPAR S.A.;24051;233;11;226076396;26.970000;0;0.000000;226076396;26.970000;2021-04-29
07.437.016/0001-05;2021-01-01;3;114161;CINESYSTEM S.A.;3;3;0;0;0.000000;0;0.000000;0;0.000000;2021-04-28
07.526.557/0001-00;2021-01-01;12;114809;AMBEV S.A.;362659;2002;695;4386662901;27.850000;0;0.000000;4386662901;27.850000;2022-03-30
07.587.384/0001-30;2021-01-01;2;114318;PLANETA SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2015-04-30
07.594.978/0001-78;2021-01-01;13;114215;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;12;14;0;243804766;42.680000;0;0.000000;243804766;42.680000;2021-06-22
07.628.528/0001-59;2021-06-30;13;110463;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;16997;101;180;51771532;63.056000;0;0.000000;51771532;63.056000;2021-01-22
07.636.657/0001-99;2021-01-01;4;114311;AÇO VERDE DO BRASIL S.A;4;1;0;0;0.000000;0;0.000000;0;0.000000;2021-08-09
07.659.538/0001-51;2021-01-01;3;108843;DINAMICA ENERGIA S.A.;3;1;0;334424444;100.000000;0;0.000000;334424444;100.000000;2007-04-27
07.689.002/0001-89;2021-01-01;9;115513;EMBRAER S.A.;95983;14777;273;734604605;99.208500;0;0.000000;734604605;99.208500;2022-04-26
07.704.246/0001-93;2021-01-01;4;114752;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;8;1;0;0;0.000000;0;0.000000;0;0.000000;2021-11-30
07.718.269/0001-57;2021-01-01;6;115578;SPRINGS GLOBAL PARTICIPACOES S.A.;1885;49;33;23542287;47.084574;0;0.000000;23542287;47.084574;2022-04-29
07.802.794/0001-56;2021-01-01;4;115874;ESSENTIA PCHS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-03-05
07.816.890/0001-53;2021-01-01;8;114661;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;38417;1381;0;268145328;47.430000;0;0.000000;268145328;44.630000;2022-04-29
07.820.907/0001-46;2021-01-01;5;114873;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;366;4;24;2380679;98.287772;0;0.000000;2380679;98.287727;2021-04-30
07.823.262/0001-03;2021-01-01;4;113763;FOZ DO RIO CLARO ENERGIA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2022-02-03
07.857.093/0001-14;2021-01-01;6;112297;AURA MINERALS INC.;46;32;1;30132555;42.590000;0;0.000000;30132555;42.590000;2020-10-30
07.857.850/0001-50;2021-01-01;11;115791;GP INVESTMENTS, LTD.;2337;8;79;0;0.000000;63519148;84.330664;63519148;57.878421;2021-04-30
07.859.510/0001-68;2021-01-01;4;114054;JHSF MALLS S.A.;0;3;0;0;0.000000;0;0.000000;0;0.000000;2020-05-24
07.859.971/0001-30;2021-01-01;6;112127;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;392926;445;1175;218568274;37.000689;437136468;98.724840;655704742;63.445266;2021-04-29
07.882.930/0001-65;2021-01-01;7;153296;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;21152;156;182;54034454;51.085000;0;0.000000;54034454;51.085000;2021-04-30
07.976.147/0001-60;2021-01-01;6;109855;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2020-03-31
08.065.557/0001-12;2021-01-01;17;115561;TECNISA S.A.;40898;141;112;47851218;64.998300;0;0.000000;47851218;64.998300;2022-04-27
08.070.508/0001-78;2021-03-31;5;108095;RAIZEN ENERGIA S.A.;0;3;0;0;0.000000;0;0.000000;0;0.000000;2021-06-30
08.078.847/0001-09;2021-01-01;6;114671;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;22940;181;35;109697718;74.343799;0;0.000000;109697718;74.343799;2022-01-21
08.159.965/0001-33;2021-01-01;10;112590;IGUA SANEAMENTO S.A.;0;1;5;427804422;100.000000;0;0.000000;427804422;100.000000;2021-07-12
08.170.849/0001-15;2021-01-01;17;115570;DESKTOP S.A.;5874;278;0;30440835;34.975782;0;0.000000;30440835;34.975782;2021-03-31
08.213.823/0001-07;2021-01-01;2;111162;AURA ALMAS MINERAÇÃO S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-12-06
08.294.224/0001-65;2021-01-01;8;115654;JHSF PARTICIPACOES S.A.;121364;901;118;305915142;44.579460;0;0.000000;305915142;44.579460;2021-03-29
08.312.229/0001-73;2021-01-01;6;115668;EZ TEC EMPREEND. E PARTICIPACOES S.A.;85810;613;376;94318339;42.680086;0;0.000000;94318339;42.680086;2022-05-18
08.324.196/0001-81;2021-01-01;9;114379;CIA ENERGETICA DO RIO GDE NORTE - COSERN;6015;412;9;8895333;6.860000;2777379;7.250000;11672712;6.950000;2021-04-09
08.343.492/0001-20;2021-01-01;12;115303;MRV ENGENHARIA E PARTICIPACOES S.A.;54182;997;853;294647234;60.974181;0;0.000000;294647234;60.974181;2021-04-23
08.364.948/0001-38;2021-01-01;13;113780;ALUPAR INVESTIMENTO S/A;80221;807;0;140050337;23.460000;280479115;99.410000;420529452;47.840000;2021-04-27
08.397.078/0001-01;2021-01-01;2;111434;GSH CORP PARTICIPAÇÕES S.A.;12;2;1;0;0.000000;0;0.000000;0;0.000000;2021-11-16
08.402.943/0001-52;2021-01-01;7;115622;GUARARAPES CONFECCOES S.A.;17911;487;0;81934660;16.413193;0;0.000000;81934660;16.413193;2021-04-28
08.424.178/0001-71;2021-01-01;1;105171;TECBLU TECELAGEM BLUMENAU S.A.;3;4;0;18089;14.990000;102590;85.010000;120679;100.000000;2016-04-29
08.439.659/0001-50;2021-01-01;3;114179;CPFL ENERGIAS RENOVÁVEIS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-04-12
08.467.115/0001-00;2021-01-01;10;115478;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;376;210;0;3170333;4.656029;162927;99.340000;3333260;4.883545;2021-04-30
08.493.364/0001-62;2021-03-31;1;97988;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;0;5;0;1258415911;100.000000;0;0.000000;1258415911;100.000000;2020-09-30
08.493.364/0001-62;2021-04-01;1;106525;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;0;5;0;1258415911;100.000000;0;0.000000;1258415911;100.000000;2020-09-30
08.534.605/0001-74;2021-01-01;6;115485;RENOVA ENERGIA S.A.;5266;42;6387;13333111;24.014200;24338347;45.105900;37671458;34.409400;2021-05-31
08.560.444/0001-93;2021-01-01;6;112634;CIA CELG DE PARTICIPACOES - CELGPAR;376;93;0;77829;0.100000;0;0.000000;77829;0.100000;2020-04-03
08.574.411/0001-00;2021-01-01;2;114455;PRÁTICA PRODUTOS S.A.;0;2;0;0;0.000000;373242;100.000000;373242;10.011123;2021-04-30
08.613.550/0001-98;2021-01-01;10;113739;NEXPE PARTICIPAÇÕES S.A;2;0;8;51927121;39.110000;0;0.000000;51927121;39.110000;2021-04-30
08.764.621/0001-53;2021-01-01;5;114452;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;1950;4;21;1428328;74.053865;0;0.000000;1428328;74.053865;2021-04-26
08.769.451/0001-08;2021-01-01;10;111129;VIRGO COMPANHIA DE SECURITIZAÇÃO;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-10-01
08.769.451/0001-08;2021-12-31;3;101031;VIRGO COMPANHIA DE SECURITIZAÇÃO;0;1;0;0;0.000000;0;0.000000;0;0.000000;2020-10-01
08.773.135/0001-00;2021-01-01;14;115502;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;23;2;0;1987095;1.750000;0;0.000000;1987095;1.750000;2021-08-25
08.773.191/0001-36;2021-01-01;1;105324;BRASILIANA PARTICIPAÇÕES S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-04-30
08.795.211/0001-70;2021-01-01;1;105502;MAESTRO LOCADORA DE VEICULOS S.A.;3;1;3;0;0.000000;0;0.000000;0;0.000000;2015-04-29
08.797.760/0001-83;2021-01-01;4;114521;CURY CONSTRUTORA E INCORPORADORA S.A.;15233;212;55;104486454;35.800000;0;0.000000;104486454;35.800000;2021-04-23
08.801.621/0001-86;2021-01-01;12;115487;SYN PROP & TECH S.A.;9363;108;120;59660124;39.084000;0;0.000000;59660124;39.084000;2021-04-30
08.807.432/0001-10;2021-01-01;10;115625;YDUQS PARTICIPACOES S.A.;40062;455;713;300833122;97.329000;0;0.000000;300833122;97.329000;2021-04-28
08.810.422/0001-34;2021-01-01;3;113922;GUARARAPES PAINÉIS S.A.;3;1;1;0;0.000000;0;0.000000;0;0.000000;2021-07-12
08.811.643/0001-27;2021-01-01;4;119752;TRISUL S.A.;54410;456;170;71349496;38.233000;0;0.000000;71349496;38.233000;2021-04-23
08.822.767/0001-08;2021-01-01;4;112481;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;0;1;0;0;100.000000;0;0.000000;0;100.000000;2018-12-14
08.827.501/0001-58;2021-01-01;7;115551;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;0;5;0;207858034;29.277570;273447399;88.449150;481305433;47.227820;2021-07-01
08.873.873/0001-10;2021-01-01;20;114763;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-26
08.902.291/0001-15;2021-01-01;9;114689;CSN MINERAÇÃO S.A.;85359;2103;2103;1120593365;20.041925;0;0.000000;1120593365;20.041925;2021-11-03
08.926.302/0001-05;2021-01-01;9;114842;DOMMO ENERGIA S.A.;63195;429;105;509611156;99.985498;0;0.000000;509611156;99.985498;2022-01-14
08.935.054/0001-50;2021-01-01;2;110408;MULTINER S/A;0;2;1;3788360;48.089427;6843555;99.999971;10631915;100.000000;2017-11-21
08.937.002/0001-13;2021-01-01;1;104847;VISION SECURITIZADORA S.A.;2;1;0;1293000;100.000000;0;0.000000;1293000;100.000000;2014-05-30
09.041.168/0001-10;2021-01-01;10;113943;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;21084;266;167;59190591;57.940000;0;0.000000;59190591;57.940000;2021-03-17
09.042.817/0001-05;2021-01-01;18;115635;BEMOBI MOBILE TECH S.A.;13013;173;173;86869818;95.557000;0;0.000000;86869818;95.557000;2021-05-19
09.053.134/0001-45;2021-01-01;7;109334;ELFA MEDICAMENTOS S.A.;18;0;5;87826271;18.249000;0;0.000000;87826271;18.249000;2021-02-26
09.054.385/0001-44;2021-01-01;1;105069;INBRANDS S.A.;12;3;0;126253;0.907000;0;0.000000;126253;0.907000;2020-12-18
09.074.183/0001-64;2021-01-01;1;105252;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;0;1;0;428071225;100.000000;0;0.000000;428071225;100.000000;2018-04-27
09.083.175/0001-84;2021-01-01;8;111419;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;52422;518;343;67808642;53.600000;0;0.000000;67808642;53.600000;2021-04-30
09.095.183/0001-40;2021-01-01;5;115430;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-04-29
09.112.685/0001-32;2021-01-01;5;115590;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;5219;15;4;1592166;50.576454;0;0.000000;1592166;50.576454;2021-04-30
09.114.805/0001-30;2021-01-01;13;116042;OCEANPACT SERVIÇOS MARITIMOS S.A.;3917;179;32;123217826;61.621375;0;0.000000;123217826;61.621375;2021-04-30
09.116.278/0001-01;2021-01-01;1;105084;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;0;1;0;14048567;77.520000;4073532;24.800000;18122099;100.000000;2013-04-29
09.146.451/0001-06;2021-01-01;10;114552;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-28
09.149.503/0001-06;2021-01-01;14;143729;SERENA GERAÇÃO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-12-23
09.229.201/0001-30;2021-01-01;7;114973;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;43;2;2;385222623;57.710000;0;0.000000;385222623;57.710000;2021-03-26
09.257.877/0001-37;2021-01-01;1;104812;FERROVIA NORTE SUL S/A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
09.267.996/0001-70;2021-01-01;3;111429;YUNY INCORPORADORA HOLDING S.A.;2;0;0;0;0.000000;0;0.000000;0;0.000000;2021-06-15
09.288.252/0001-32;2021-01-01;5;114695;ANIMA HOLDING S.A.;19378;275;392;272810577;67.549307;0;0.000000;272810577;67.549307;2021-04-26
09.295.063/0001-97;2021-01-01;10;115591;TECHNOS S.A.;13814;77;44;48844410;62.217252;0;0.000000;48844410;62.217252;2022-01-19
09.304.427/0001-58;2021-01-01;2;113289;HABITASEC SECURITIZADORA SA;3;0;0;900000;100.000000;0;0.000000;900000;100.000000;2020-04-30
09.305.994/0001-29;2021-01-01;9;115872;AZUL S.A.;121168;1036;221;306558420;32.999995;327498327;97.584501;634056747;50.140110;2021-04-29
09.313.969/0001-97;2021-01-01;7;111976;AUTOPISTA LITORAL SUL;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-10-14
09.324.949/0001-11;2021-01-01;3;111946;AUTOPISTA FLUMINENSE SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-04-16
09.325.109/0001-73;2021-01-01;3;111975;AUTOPISTA PLANALTO SUL SA;0;1;0;0;0.000000;0;0.000000;0;99.999999;2014-04-17
09.326.342/0001-70;2021-01-01;1;104963;AUTOPISTA FERNÃO DIAS SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2016-05-05
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-04-17
09.346.601/0001-25;2021-01-01;19;115579;B3 S.A. - BRASIL, BOLSA, BALCÃO;386804;3629;1488;5987625321;98.173886;0;0.000000;5987625321;98.173886;2021-12-09
09.347.516/0001-81;2021-01-01;11;115493;ELETROMIDIA S.A.;1583;13;96;47550775;34.438781;0;0.000000;47550775;34.438781;2021-04-30
09.359.927/0001-97;2021-01-01;3;115873;ASA BRANCA HOLDING S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-11-30
09.391.823/0001-60;2021-01-01;7;114391;SANTO ANTONIO ENERGIA S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-04-28
09.414.761/0001-64;2021-01-01;4;113544;K-INFRA RODOVIA DO AÇO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2018-11-23
09.527.023/0001-23;2021-01-01;2;108948;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-09-17
09.584.854/0001-37;2021-01-01;4;114175;MANAUS TRANSMISSORA DE ENERGIA S.A;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-09-27
09.611.768/0001-76;2021-01-01;7;115697;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;5;0;0;0;0.000000;0;0.000000;0;0.000000;2020-06-09
09.625.321/0001-56;2021-01-01;7;114174;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;0;5;0;0;0.000000;0;0.000000;0;0.000000;2021-09-23
09.813.204/0001-16;2021-01-01;4;108129;W2W E-COMMERCE DE VINHOS S.A.;6;2;0;0;0.000000;0;0.000000;0;0.000000;2020-09-21
10.139.870/0001-08;2021-01-01;9;115934;NEOGRID PARTICIPAÇÕES S.A.;73836;617;138;109743428;45.982718;0;0.000000;109743428;45.982718;2021-04-30
10.215.988/0001-60;2021-01-01;8;122058;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;31505;1020;732;324522975;63.791000;0;0.000000;324522975;63.791000;2021-04-28
10.234.027/0001-00;2021-01-01;4;110172;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-05-08
10.240.186/0001-00;2021-01-01;4;110168;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-05-08
10.285.590/0001-08;2021-01-01;21;114627;GRUPO DE MODA SOMA S.A.;44571;1027;568;489316435;62.353370;0;0.000000;489316435;62.353370;2021-09-14
10.324.624/0001-18;2021-01-01;4;110412;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2021-11-08
10.338.320/0001-00;2021-01-01;8;114370;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;3222;273;7;862287;1.370000;0;0.000000;862287;1.370000;2021-04-07
10.440.482/0001-54;2021-01-01;11;114478;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;230961;16492;1075;90675851;9.537613;97626953;10.657921;188302804;10.087350;2021-10-20
10.464.223/0001-63;2021-01-01;3;106417;PRIVALIA BRASIL S.A.;3;1;0;0;0.000000;0;0.000000;0;0.000000;2021-07-12
10.488.244/0001-19;2021-01-01;1;105307;INFRASEC SECURITIZADORA S.A.;0;2;0;10000;100.000000;0;0.000000;10000;100.000000;2013-12-27
10.502.676/0001-37;2021-01-01;1;105306;TERMELÉTRICA PERNAMBUCO III S.A.;0;1;0;0;0.000000;0;0.000000;0;0.000000;2014-07-14
10.531.501/0001-58;2021-01-01;4;114662;CONC AUTO RAPOSO TAVARES S.A.;0;1;0;4094242310;50.000000;4094242309;50.000000;8188484619;100.000000;2021-02-15
10.571.175/0001-02;2021-01-01;6;115764;URBA DESENVOLVIMENTO URBANO S.A.;7;2;0;0;0.000000;0;0.000000;0;0.000000;2021-04-30
10.608.405/0001-60;2021-01-01;16;113983;BARI SECURITIZADORA S.A.;1;1;0;2750000;100.000000;0;0.000000;2750000;100.000000;2020-10-01
10.629.105/0001-68;2021-01-01;14;115628;PRIO S.A.;72118;438;876;839159130;95.540000;0;0.000000;839159130;95.540000;2021-04-20
10.635.691/0001-53;2021-01-01;2;106518;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;0;1;0;249500000;50.000000;249500000;50.000000;499000000;100.000000;2020-09-01
10.647.979/0001-48;2021-01-01;3;110382;CONC ROTA DAS BANDEIRAS S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-05-11
10.670.314/0001-55;2021-01-01;4;115610;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;0;2;0;0;0.000000;0;0.000000;0;0.000000;2021-04-30
10.678.505/0001-63;2021-01-01;2;112230;CONC RODOVIAS DO TIETÊ S.A.- EM RECUPERAÇÃO JUDICIAL;0;2;0;0;0.000000;0;0.000000;0;0.000000;2015-06-30
10.739.356/0001-03;2021-01-01;17;114742;BRBI BR PARTNERS S.A;19539;79;90;57220464;28.530000;114440928;100.000000;171661392;54.500000;2022-01-24
10.753.164/0001-43;2021-01-01;6;113830;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;1;0;0;0;0.000000;0;0.000000;0;0.000000;2020-05-06
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;165299;774;430;223870176;99.526693;0;0.000000;223870176;99.526693;2022-04-29
10.807.374/0001-77;2021-01-01;9;114535;BOA SAFRA SEMENTES S.A.;31626;458;88;46459548;39.700000;0;0.000000;46459548;39.700000;2021-05-28
10.835.932/0001-08;2021-01-01;11;115569;CIA ENERGETICA DE PERNAMBUCO - CELPE;1345;221;31;280143;0.420000;7445048;89.590000;7725191;10.350000;2021-04-08
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;0;1;0;0;0.000000;0;0.000000;0;0.000000;2022-04-26
10.851.805/0001-00;2021-01-01;2;115242;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;0;1;1;0;0.000000;0;0.000000;0;0.000000;2017-08-31
11.257.352/0001-43;2021-01-01;1;104970;BSI CAPITAL SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2014-08-01
11.274.829/0001-07;2021-01-01;4;110400;COMPANHIA PAULISTA DE SECURITIZAÇÃO;0;2;0;0;0.000000;0;0.000000;0;0.000000;2019-04-30
11.284.204/0001-18;2021-01-01;7;112803;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;3;2;0;7608855;23.544000;0;0.000000;7608855;23.544000;2021-04-30
11.421.994/0001-36;2021-01-01;7;114473;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;8985;28;339;33519442;46.880000;0;0.000000;33519442;46.880000;2021-09-28
11.669.021/0001-10;2021-01-01;5;115607;ENAUTA PARTICIPAÇÕES S.A.;58360;496;377;76634938;28.830000;0;0.000000;76634938;28.830000;2021-04-30
11.716.471/0001-17;2021-01-01;2;109452;TRX SECURITIZADORA S.A.;1;1;0;28905;100.000000;0;0.000000;28905;100.000000;2020-09-30
11.721.921/0001-60;2021-01-01;10;115667;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;3546;128;36;14898529;97.808846;0;0.000000;14898529;97.808846;2022-04-28
11.725.176/0001-27;2021-01-01;11;115601;BOA VISTA SERVIÇOS S.A.;1977;0;198;531732464;99.981000;0;0.000000;531732464;99.981000;2022-03-30
11.992.680/0001-93;2021-01-01;5;114692;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;55352;482;208;277039277;97.544121;0;0.000000;277039277;97.544121;2022-04-29
12.049.631/0001-84;2021-01-01;9;114003;MOURA DUBEUX ENGENHARIA S/A;5607;131;51;56957595;67.100000;0;0.000000;56957595;67.100000;2021-04-30
12.091.809/0001-55;2021-01-01;26;114714;BRAVA ENERGIA S.A.;46415;737;1167;200433663;98.900000;0;0.000000;200433663;98.900000;2022-04-29
12.104.241/0004-02;2021-01-01;17;115232;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;29;2;0;135788449;27.268000;0;0.000000;135788449;27.268000;2021-07-07
12.108.897/0001-50;2021-01-01;7;114346;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;19890;239;40;23536205;46.512000;0;0.000000;23536205;46.512000;2021-04-26
12.130.744/0001-00;2021-01-01;10;113808;TRUE SECURITIZADORA S.A.;0;2;0;0;0.000000;0;0.000000;0;0.000000;2018-05-25
12.139.922/0001-63;2021-01-01;1;105068;OCTANTE SECURITIZADORA S.A.;1;1;0;0;0.000000;0;0.000000;0;0.000000;2021-04-30
12.181.987/0001-77;2021-01-01;7;114145;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;7714;125;31;76155470;36.619000;0;0.000000;76155470;36.619000;2021-04-26
12.261.588/0001-16;2021-01-01;1;104740;POLO CAPITAL SECURITIZADORA S.A;3;0;0;0;0.000000;0;0.000000;0;0.000000;2010-05-31
12.300.288/0001-07;2021-01-01;7;109054;NORTE ENERGIA S.A.;0;10;2;0;0.000000;0;0.000000;0;0.000000;2021-04-28
12.320.349/0001-90;2021-01-01;2;113352;ORE  SECURITIZADORA SA;1;1;0;826755;100.000000;0;100.000000;826755;100.000000;2018-07-30
