CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social_Aumento;Data_Deliberacao;Orgao_Deliberacao_Aumento;Data_Emissao;Valor_Total_Emissao;Tipo_Subscricao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes;Subscricao_Capital_Anterior;Fator_Cotacao;Preco_Emissao;Criterio_Determinacao_Preco_Emissao;Forma_Integralizacao
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340073;2014-10-01;RCA;2014-10-01;47659043.59;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340074;2015-05-08;RCA;2015-05-08;5931470.00;Subscrição particular;851000;0;851000;0.04186400;R$ por Unidade;6.97000000;Preço fixado com base no Contrato do 1º Plano de Outorga de Opção de Compra de Ações celebrado com o Executivo Beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340075;2015-05-08;RCA;2015-05-08;10695445.20;Subscrição particular;904860;0;904860;0.07245500;R$ por Unidade;11.82000000;Preço fixado com base no Contrato do 3º Plano de Outorga de Opção de Compra de Ações celebrado com o Executivo Beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340076;2015-05-08;RCA;2015-05-08;1107270.00;Subscrição particular;81000;0;81000;0.00699400;R$ por Unidade;13.67000000;Preço fixado com base no Contrato do 4º Plano de Outorga de Opção de Compra de Ações celebrado com o Executivo Beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340077;2015-07-13;RCA;2015-07-13;1495800.00;Subscrição particular;108000;0;108000;0.93830000;R$ por Unidade;13.85000000;Preço fixado com base no Contrato do 4º Plano de Outorga de Opção de Compra de Ações celebrado com o Executivo Beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340078;2015-09-21;RCA;2015-09-21;213409.89;Subscrição particular;15188;0;15188;0.13260000;R$ por Unidade;14.05000000;Preço fixado com base no Contrato do 4º Plano de Outorga de Opção de Compra de Ações celebrado com o Executivo Beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340079;2015-09-21;RCA;2015-09-21;9338155.20;Subscrição particular;904860;0;904860;5.79550000;R$ por Unidade;10.32000000;Preço fixado com base no Contrato do 3º Plano de Outorga de Opção de Compra de Ações celebrado com o Executivo Beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340080;2015-09-30;RCA;2015-09-30;47637326.06;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340081;2016-12-07;RCA;2016-12-07;63530949.33;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340082;2017-07-05;RCA;2017-07-05;2506572.28;Subscrição particular;200000;0;200000;0.89000900;R$ por Unidade;12.53000000;Preço Fixado com base no contrato do 6º plano de opção de compra de ações celebrado com o executivo beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340083;2017-08-02;RCA;2017-08-02;8851426.44;Subscrição particular;904860;0;904860;3.11515300;R$ por Unidade;9.78000000;Preço fixado com base no contrato do 3º plano de outorga de opção de compra de acões celebrado com o executivo beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340084;2017-08-02;RCA;2017-08-02;489104.75;Subscrição particular;50000;0;50000;0.16693400;R$ por Unidade;9.78000000;Preço fixado com base no contrato do 4º plano de outorga de opção de compra de acões celebrado com o executivo beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340085;2017-10-23;AGE;2017-10-26;189700963.97;Subscrição particular;141415112;0;141415112;0.48185400;R$ por Unidade;31.99000000;Divisão do valor remanescente do preço de opção das ações de emissão da Read Serviços Turísticos S.A. e Reserva Fácil S.A., no montante total de R$ 189.700.963,99 pelo preço médio de fechamento das ações da Companhia, ponderado pelo volume de ações negociadas nos últimos 20 pregões da B3;Incorporação das ações de emissão da Read Serviços Turísticos S.A. e Reserva Fácil S.A. pela Companhia
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340086;2017-11-24;RCA;2017-11-24;3187295.41;Subscrição particular;285100;0;285100;0.20160504;R$ por Unidade;11.17957000;Preço fixado com base no contrato do plano de outorga de opção de compra de acões celebrado com o executivo beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340087;2018-01-18;RCA;2018-01-18;2722522.49;Subscrição particular;170000;0;170000;0.11997159;R$ por Unidade;16.01483818;Preço fixado com base no contrato do 3º plano de outorga de opção de compra de acões celebrado com o executivo beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340088;2018-02-15;RCA;2018-02-15;23943908.38;Subscrição particular;2522307;0;2522307;1.77789753;R$ por Unidade;9.49286046;Preço fixado com base no contrato do 3º plano de outorga de opção de compra de acões celebrado com o executivo beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340089;2018-02-16;RCA;2018-02-16;190951.30;Subscrição particular;12000;0;12000;0.00831068;R$ por Unidade;15.91260833;Preço fixado com base no contrato do 3º plano de outorga de opção de compra de acões celebrado com o executivo beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340090;2018-02-21;RCA;2018-02-21;791662.28;Subscrição particular;61100;0;61100;0.04231170;R$ por Unidade;12.95682946;Preço fixado com base no contrato do 3º plano de outorga de opção de compra de acões celebrado com o executivo beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340091;2018-02-23;RCA;2018-02-23;94928.60;Subscrição particular;10000;0;10000;0.00692206;R$ por Unidade;9.49286000;Preço fixado com base no contrato do 3º plano de outorga de opção de compra de acões celebrado com o executivo beneficiário;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340092;2018-02-28;RCA;2018-02-28;11971949.45;Subscrição particular;1261153;0;1261153;0.87291753;R$ por Unidade;9.49286000;Stock Optios;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340093;2018-03-01;RCA;2018-03-01;326344.40;Subscrição particular;27000;0;27000;0.01852655;R$ por Unidade;12.08683000;Stock Options;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340094;2018-03-02;RCA;2018-03-02;4064636.69;Subscrição particular;500000;0;500000;0.34302100;R$ por Unidade;8.12927340;Stock Options;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340095;2018-03-22;RCA;2018-03-22;1554819.54;Subscrição particular;120000;0;120000;0.08204360;R$ por Unidade;0.00000000;;
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340096;2018-05-21;RCA;2018-05-21;294753.31;Subscrição particular;31050;0;31050;0.02121100;R$ por Unidade;9.49286000;Stock Options;dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340097;2018-05-22;RCA;2018-05-22;65989.96;Subscrição particular;2000;0;2000;0.00136600;R$ por Unidade;32.99498000;Stock Options;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340098;2018-05-25;RCA;2018-05-25;608970.99;Subscrição particular;47000;0;47000;0.03210037;R$ por Unidade;12.95682957;Stock Options;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340099;2018-06-11;RCA;2018-06-11;47046.21;Subscrição particular;5000;0;5000;0.00341381;R$ por Unidade;9.40924200;Stock Options Plan;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340100;2018-06-19;RCA;2018-06-19;38107.43;Subscrição particular;4050;0;4050;0.00276509;R$ por Unidade;9.40924197;Stock Option;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340101;2018-08-30;RCA;2018-08-30;47046.21;Subscrição particular;5000;0;5000;0.00341360;R$ por Unidade;9.40924200;Stock Options Plan;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340102;2018-12-12;RCA;2018-12-12;314764.27;Subscrição particular;34000;0;34000;0.02321170;R$ por Unidade;9.25777264;Stock Options Plan;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340103;2019-01-31;RCA;2019-01-31;1060245.69;Subscrição particular;87000;0;87000;0.05938090;R$ por Unidade;12.23923000;Plano de Stock Options;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340104;2019-03-27;AGE;2019-03-27;122530500.00;Subscrição particular;1992207;0;1992207;1.35895111;R$ por Unidade;61.50490386;Definido em Assembleia de Acionistas;Incorporação de ações da Esferatur
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340105;2019-06-12;RCA;2019-06-12;166366.11;Subscrição particular;18500;0;18500;0.01245028;R$ por Unidade;8.99276270;Plano Stock Options;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340106;2019-08-16;RCA;2019-08-16;4048134.74;Subscrição particular;406000;0;406000;0.27319908;R$ por Unidade;16.68113000;Plano Stock Options;Dinheiro
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340107;2019-09-03;RCA;2019-09-03;704072.03;Subscrição particular;65000;0;65000;0.04361960;R$ por Unidade;10.69864780;;
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340108;2019-10-01;RCA;2019-10-01;34863.56;Subscrição particular;1000;0;1000;0.00067077;R$ por Unidade;34.86355946;;
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340109;2019-11-25;RCA;2019-11-25;1243063.22;Subscrição particular;100000;0;100000;0.06707737;R$ por Unidade;12.43063216;;
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340110;2020-02-04;RCA;2020-02-04;1742458.39;Subscrição particular;147000;0;147000;0.09860373;R$ por Unidade;11.85000000;;
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340111;2020-09-17;RCA;2020-09-17;301740000.00;Subscrição particular;23500000;0;23500000;15.74000000;R$ por Unidade;12.84000000;;
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340112;2021-02-03;RCA;2021-02-03;363905032.85;Subscrição particular;28348679;0;28348679;16.40277271;R$ por Unidade;12.83675450;Fixado nos termos do artigo 170, § 1º, inciso III da Lei nº 6.404, de 15 de dezembro de 1976, conforme alterada ("Lei das S.A.").;Aumento de capital decorrente da conversão de bônus de subscrição atribuídos como vantagem adicional aos subscritores do Aumento de Capital 2020.
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;340113;2021-08-31;RCA;2021-08-31;41100563.23;Subscrição particular;23757551;0;23757551;0.03088821;R$ por Unidade;1.73000000;Fixado nos termos do artigo 170, § 1º, inciso III da Lei nº 6.404, de 15 de dezembro de 1976, conforme alterada ("Lei das S.A.").;Dinheiro
10.807.374/0001-77;2021-01-01;9;114535;BOA SAFRA SEMENTES S.A.;339673;2018-11-22;Reunião de Sócios;2018-11-22;1534460.00;Subscrição particular;1534460;0;1534460;0.82630900;R$ por Unidade;1.00000000;Não aplicável, uma vez que o preço de emissão foi baseado no valor previsto no contrato social, quando a Companhia era uma sociedade limitada.;Integralização em moeda corrente nacional
10.807.374/0001-77;2021-01-01;9;114535;BOA SAFRA SEMENTES S.A.;339674;2021-04-27;Conselho de Administração;2021-04-27;399999996.00;Subscrição pública;40404040;0;40404040;0.00571682;R$ por Unidade;9.90000000;Calculado tendo como parâmetro as indicações de interesse em função da qualidade e quantidade da demanda (por volume e preço) pelas ações, coletadas junto a investidores profissionais.;À vista, em moeda corrente nacional.
10.807.374/0001-77;2021-01-01;9;114535;BOA SAFRA SEMENTES S.A.;339675;2021-05-28;Conselho de Administração;2021-05-28;59999999.40;Subscrição pública;6060606;0;6060606;0.54561000;R$ por Unidade;9.90000000;Calculado tendo como parâmetro as indicações de interesse em função da qualidade e quantidade da demanda (por volume e preço) pelas ações, coletadas junto a investidores profissionais.;À vista, em moeda corrente nacional.
10.835.932/0001-08;2021-01-01;11;115569;CIA ENERGETICA DE PERNAMBUCO - CELPE;341671;2017-02-22;Conselho de Administração;2017-02-22;73003933.95;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340497;2009-06-04;Conselho de Administração;2009-06-04;85945000.00;Subscrição particular;85945000;0;85945000;100.00000000;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;As ações subscritas foram integralizadas de acordo com os prazos descritos no item 18.2 do Edital 003/2008- ARTESP e na Metodologia de Execução constante no Plano Econômico Financeiro da Proposta apresentada.
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340498;2010-05-31;Conselho de Administração;2010-05-31;19779000.00;Subscrição particular;19779000;0;19779000;23.01328741;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional.
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340499;2010-06-11;Conselho de Administração;2010-06-11;34000000.00;Subscrição particular;34000000;0;34000000;32.15890281;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;Os conselheiros aprovaram unanimente, ainda, que o aumento do capital social deliberado será totalmente subscrito pela acionista EcoRodovias Concessões e Serviços S/A e integralizado em moeda corrente nacional, da seguinte forma: (i) R$9.000.000,000(nove milhões de reais) integralizados no ato, e(ii)R$25.000.000,00 (vinte e cinco milhões de reais) foi integralizado em 29 de junho de 2010.
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340500;2010-07-29;Conselho de Administração;2010-07-29;24500000.00;Subscrição particular;24500000;0;24500000;17.53444266;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional.
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340501;2010-08-31;Conselho de Administração;2010-08-31;27500000.00;Subscrição particular;27500000;0;27500000;16.74531892;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional.
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340502;2013-09-30;Conselho de Administração;2013-09-30;3000000.00;Subscrição particular;3000000;0;3000000;1.56474117;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda nacional corrente
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340503;2013-10-14;Conselho de Administração;2013-10-14;5000000.00;Subscrição particular;5000000;0;5000000;2.56772371;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;A vista em moeda nacional corrente
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340504;2013-12-27;Conselho de Administração;2013-12-27;29000000.00;Subscrição particular;29000000;0;29000000;14.51996495;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;A vista em moeda nacional corrente
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340505;2014-09-30;Conselho de Administração;2014-09-30;45000000.00;Subscrição particular;45000000;0;45000000;19.67428134;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional.
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340506;2014-12-23;Conselho de Administração;2014-12-23;31000000.00;Subscrição particular;31000000;0;31000000;11.32523518;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional.
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340507;2014-12-30;Conselho de Administração;2014-12-30;5000000.00;Subscrição particular;5000000;0;5000000;1.64082369;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340508;2015-03-30;Conselho da Administração;2015-03-30;40275000.00;Subscrição particular;40275000;0;40275000;13.00347082;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340509;2016-02-26;Assembleia Geral Extraordinária;2016-02-26;34000000.00;Subscrição particular;34000000;0;34000000;9.71428571;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340510;2016-10-11;Conselho de Administração;2016-10-11;33000000.00;Subscrição particular;33000000;0;33000000;8.59375000;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340511;2016-11-09;Conselho de Administração;2016-11-09;6000000.00;Subscrição particular;6000000;0;6000000;1.43884892;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340512;2016-12-23;Conselho de Administração;2016-12-23;5139176.00;Subscrição particular;5139176;0;5139176;1.21493512;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340513;2017-01-12;Conselho de Administração;2017-01-12;13000000.00;Subscrição particular;13000000;0;13000000;3.03639581;R$ por Unidade;1.00000000;Determinado pelo valor da ação.;À vista em moeda nacional corrente.
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340514;2017-04-13;Conselho de Administração;2017-04-13;20000000.00;Subscrição particular;20000000;0;20000000;4.53371659;R$ por Unidade;1.00000000;Determinado pelo valor da ação;A vista em moeda nacional corrente
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340515;2017-12-26;Conselho de Administração;2017-12-26;14640511.00;Subscrição particular;14640511;0;14640511;3.17485735;R$ por Unidade;1.00000000;Determinado pelo valor da ação.;Integralização mediante a capitalização do saldo da conta de orçamento de capital do ano de referência de 2011.
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340516;2018-12-21;Conselho de Administração;2018-12-21;20675300.00;Subscrição particular;20675300;0;20675300;4.34556173;R$ por Unidade;1.00000000;;
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340517;2021-01-14;Conselho de Administração;2021-01-14;23000000.00;Subscrição particular;23000000;0;23000000;4.63284701;R$ por Unidade;1.00000000;Determinado pelo valor nominal da ação;À vista em moeda corrente nacional
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340518;2021-02-19;Conselho de Administração;2021-02-19;3709896.37;Subscrição particular;3709896;0;3709896;0.71419015;R$ por Unidade;1.00000000;Determinado pelo valor da ação.;Determinado pelo valor da ação.
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340519;2021-04-14;Conselho de Administração;2021-04-14;43500000.00;Subscrição particular;43500000;0;43500000;100.00000000;R$ por Unidade;1.00000000;;
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340520;2021-05-14;Conselho de Administração;2021-05-14;7000000.00;Subscrição particular;7000000;0;7000000;100.00000000;R$ por Unidade;1.00000000;;em moeda nacional corrente
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340521;2021-07-14;Conselho de Administração;2021-07-14;54000000.00;Subscrição particular;54000000;0;54000000;100.00000000;R$ por Unidade;1.00000000;;
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340522;2021-09-29;Conselho de Administração;2021-09-29;5000000.00;Subscrição particular;5000000;0;5000000;100.00000000;R$ por Unidade;1.00000000;;
10.841.050/0001-55;2021-01-01;20;114765;CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS;340523;2021-12-29;Assembleia Geral Extraordinária;2021-12-29;55000000.00;Subscrição particular;55000000;0;55000000;100.00000000;R$ por Unidade;1.00000000;;
10.851.805/0001-00;2021-01-01;2;115242;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;341063;2017-08-31;AGE;2017-08-31;6000000.00;Subscrição particular;107066;0;107066;3.41000000;R$ por Unidade;56.04000000;Perspectiva de rentabilidade futura;dinheiro (à vista).
11.284.204/0001-18;2021-01-01;7;112803;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;334574;2019-04-04;AGE;2019-04-04;11846734.43;Subscrição particular;422061;0;422061;65.70000000;R$ por Unidade;28.06000000;Nos termos do artigo 170, parágrafo 1º, inciso II da Lei das Sociedades por Ações, o preço por ação foi aferido de acordo com o valor do patrimônio líquido da ação.;Em moeda corrente nacional, mediante a capitalização de adiantamentos para futuro aumento de capital.
11.284.204/0001-18;2021-01-01;7;112803;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;334575;2019-12-18;AGE;2019-12-18;80000000.00;Subscrição particular;4535830;0;4535830;367.00000000;R$ por Unidade;17.63700000;Nos termos do artigo 170, parágrafo 1º, inciso II da Lei das Sociedades por Ações, o preço por ação foi aferido de acordo com o valor do patrimônio líquido da ação.;Em moeda corrente nacional à vista.
11.284.204/0001-18;2021-01-01;7;112803;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;334576;2019-12-20;AGE;2019-12-20;20000000.00;Subscrição particular;1133957;0;1133957;118.19000000;R$ por Unidade;17.63700000;Nos termos do artigo 170, parágrafo 1º, inciso II da Lei das Sociedades por Ações, o preço por ação foi aferido de acordo com o valor do patrimônio líquido da ação.;Em moeda corrente nacional à vista.
11.421.994/0001-36;2021-01-01;7;114473;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;339545;2021-01-25;Assembleia Geral;2021-01-25;30877179.00;Subscrição particular;213031;0;213031;5.67258240;R$ por Unidade;144.94000000;Saldo devedor das debêntures da 2ª e da 3ª emissões da Companhia.;Conversão das debêntures da 2ª e da 3ª emissões privadas da Companhia.
11.421.994/0001-36;2021-01-01;7;114473;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;339546;2021-01-25;Assembleia Geral;2021-01-25;10105478.05;Subscrição particular;81245;0;81245;1.85652180;R$ por Unidade;124.38000000;Critério previsto no artigo 170, §1º, I, da Lei das Sociedades por Ações.;Conferência ao capital social da Companhia de 52.657 ações ordinárias de emissão da Orizon Meio Ambiente S.A. avaliadas conforme laudo de avaliação datado de 31 de dezembro de 2020. Nos termos do artigo 171, §4º, da Lei das Sociedades por Ações, o acionista da Companhia que não estava presente à assembleia tem o prazo de 30 dias a contar da data de publicação da ata da Assembleia Geral Extraordinária, ou seja, até 11 de março de 2021, para o exercício do direito de preferência, na proporção de sua respectiva participação no capital social da Companhia. Considerando a cessão do direito de preferência sobre o aumento de capital pelos acionistas presentes à Assembleia, em caso de exercício integral do direito de preferência pelo acionista remanescente da Companhia, que na data da Assembleia Geral Extraordinária, representarava uma participação total de 0,15% no capital social da Companhia, serão emitidas 1.202 novas ações ordinárias emissão da Companhia.
11.421.994/0001-36;2021-01-01;7;114473;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;339547;2021-02-11;Conselho de Administração;2021-02-11;381339040.00;Subscrição particular;17336320;0;17336320;70.05747310;R$ por Unidade;22.00000000;Valor de mercado, definido após a do procedimento de coleta de intenções de investimento no âmbito da oferta pública de ações da Companhia. O Preço por Ação foi fixado com base no resultado do procedimento de coleta de intenções de investimento realizado. A escolha do critério de fixação do Preço por Ação é justificada pelo fato de que o Preço por Ação foi fixado após a realização do procedimento de coleta de intenções de investimentos e não foi promovida a diluição injustificada dos acionistas da Companhia, nos termos do artigo 170, parágrafo 1º, inciso III, da Lei nº 6.404, de 15 de dezembro de 1976, conforme alterada.;Liquidação física e financeira das ações no dia 11/02/2021, mediante pagamento em moeda corrente nacional, à vista e em recursos imediatamente disponíveis, no âmbito do sistema da B3 S.A. - Brasil, Bolsa, Balcão.
