CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Constituicao_Emissor;Forma_Constituicao_Emissor;Sigla_Pais_Constituicao_Emissor;Pais_Constituicao_Emissor;Prazo_Duracao_Emissor;Data_Registro_Emissor;Requisicao_Registro_Emissor
17.245.234/0001-00;2021-01-01;2;114734;CIA FIACAO TECIDOS CEDRO CACHOEIRA;1883-04-02;Sociedade Anônima;BR;Brasil;;1969-08-11;N
17.281.106/0001-03;2021-01-01;16;114506;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;1963-07-05;Sociedade de economia mista constituída sob a forma de sociedade por ações.;BR;Brasil;;2003-09-17;N
17.314.329/0001-20;2021-01-01;15;115108;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;1965-01-02;Sociedade limitada;BR;Brasil;;2015-03-19;N
17.344.597/0001-94;2021-01-01;17;114072;BB SEGURIDADE PARTICIPAÇÕES S.A.;2012-12-20;A BB Seguridade é uma sociedade por ações, constituída inicialmente como subsidiária integral do Banco do Brasil S.A., na forma prevista no artigo 251, da Lei das Sociedades por Ações. Posteriormente à abertura de seu capital e à negociação de suas ações em bolsa, alterou sua relação com o BB, que passou a figurar como acionista controlador, com 66,25% do capital social da Companhia.;BR;Brasil;;2013-04-25;N
17.359.233/0001-88;2021-01-01;2;114052;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;1968-10-14;Sociedade Anônima;BR;Brasil;;2022-04-27;N
17.943.792/0001-30;2021-01-01;2;110131;FULWOOD S.A.;2013-04-16;Sociedade Empresária Limitada;BR;Brasil;;2021-11-12;N
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;2021-05-12;Constituída sob a forma de sociedade por ações.;BR;Brasil;;;S
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2013-06-19;Sociedade anônima.;BR;Brasil;;2020-09-09;N
18.483.666/0001-03;2021-01-01;5;108468;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;2013-07-15;Constituída na forma de sociedade limitada. Posteriormente, transformou-se em sociedade por ações em 31/05/2020.;BR;Brasil;;2021-06-10;N
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;2013-07-16;A Companhia foi constituída sob a forma de sociedade anônima de capital fechado.;BR;Brasil;;2014-11-11;N
18.572.225/0001-88;2021-01-01;1;105428;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;2013-01-30;Constituída sob a forma de sociedade por ações.;BR;Brasil;2044-03-05;2016-02-19;N
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;2013-07-12;Sociedade por ações;BR;Brasil;;2017-10-02;N
18.903.785/0001-78;2021-01-01;10;114771;HOLDING DO ARAGUAIA S.A.;2013-08-20;Fomos constituídos sob a forma de sociedade por ações.;BR;Brasil;;2021-12-23;N
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;2013-10-28;Sociedade por Ações;BR;Brasil;;2016-03-02;N
19.276.528/0001-16;2021-01-01;4;113783;BCBF PARTICIPAÇÕES S.A.;2013-10-21;Sociedade por ações;BR;Brasil;;2019-09-16;N
19.296.342/0001-29;2021-01-01;4;112302;MGI - MINAS GERAIS PARTICIPAÇÕES S.A.;1976-08-19;Fomos constituídos sob a forma de sociedade anônima;BR;Brasil;;2012-09-04;N
19.378.769/0001-76;2021-01-01;7;114656;INSTITUTO HERMES PARDINI S.A.;1977-02-02;Constituída sob a forma de sociedade civil por quotas de responsabilidade limitada e transformada em sociedade por ações em 04/11/2011.;BR;Brasil;;2017-02-10;N
19.403.252/0001-90;2021-01-01;10;114039;EMCCAMP RESIDENCIAL S.A.;1977-01-28;Sociedade por ações;BR;Brasil;;2021-05-20;N
19.521.322/0001-04;2021-01-01;2;106085;CONCESSIONÁRIA ROTA DO OESTE S.A.;2013-12-27;Sociedade por ações;BR;Brasil;2044-03-20;2016-06-07;N
19.526.748/0001-50;2021-01-01;2;113827;COMPANHIA INDUSTRIAL CATAGUASES;1936-10-17;A Companhia Industrial Cataguases foi constituída sob a forma de sociedade por ações;BR;Brasil;;1973-12-19;N
19.527.586/0001-75;2021-01-01;3;111569;COMPANHIA ENERGÉTICA SINOP S/A;2013-10-28;Sociedade Anônima;BR;Brasil;;2017-06-22;N
19.527.639/0001-58;2021-01-01;5;115428;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;1905-02-26;Constituída sob a forma de sociedade por ações;BR;Brasil;;1969-12-17;N
19.642.306/0001-70;2021-01-01;2;114600;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;2014-01-21;Sociedade por ações de capital aberto;BR;Brasil;2044-04-11;2016-02-03;N
19.726.048/0001-00;2021-01-01;6;114593;CONCESSIONÁRIA BR-040 S.A.;2014-01-31;Sociedade Anônima;BR;Brasil;2044-04-22;2016-03-18;N
19.796.586/0001-70;2021-01-01;4;109113;BRISANET PARTICIPAÇÕES S.A.;2014-02-19;Sociedade por ações;BR;Brasil;;2021-07-27;N
19.851.496/0001-35;2021-01-01;1;104807;LOGOS COMPANHIA SECURITIZADORA S/A;2014-01-28;Constituída inicialmente como uma Sociedade Empresária Limitada, por meio de Contrato Social, registrado na Junta Comercial do Estado do Paraná ("JUCEPAR") sob o NIRE 41207789987. Posteriormente sendo transformada, em uma Sociedade Anonima de Capital Aberto, em 10/07/2014 sob registro na Junta Comercial do Estado do Paraná ("JUCEPAR") sob o NIRE nº. 41300090785.;BR;Brasil;;2014-09-04;N
19.853.511/0001-84;2021-01-01;7;111817;NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.;2014-02-18;Sociedade por ações;BR;Brasil;;2018-04-19;N
20.247.322/0001-47;2021-01-01;15;114341;ALLIED TECNOLOGIA S.A.;2014-04-10;Sociedade Anônima;BR;Brasil;;2020-11-25;N
20.258.278/0001-70;2021-01-01;3;108254;OUROFINO S.A.;2014-04-10;Sociedade por ações;BR;Brasil;;2014-10-17;N
20.451.953/0001-83;2021-01-01;5;113701;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;2014-03-27;Sociedade Empresária Limitada;BR;Brasil;;2015-11-11;N
20.514.555/0001-69;2021-01-01;5;112863;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;2014-06-27;Constituída sob a forma de sociedade por ações;BR;Brasil;;2022-03-21;N
20.514.590/0001-88;2021-01-01;7;114558;ARGO V TRANSMISSÃO DE ENERGIA S.A.;2014-06-27;Constituída sob a forma de sociedade por ações.;BR;Brasil;;2022-03-21;N
20.553.221/0001-02;2021-01-01;2;111112;TROCAFONE S.A.;2014-06-10;Sociedade limitada;BR;Brasil;;2022-01-03;N
20.646.442/0001-17;2021-01-01;1;104688;GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S/A.;2014-05-15;O Emissor foi constituído sob a forma de uma sociedade anônima de capital fechado.;BR;Brasil;;2016-10-07;N
21.110.778/0001-23;2021-01-01;3;111168;OLIVEIRA TRUST S.A.;2014-09-03;Sociedade Anônima;BR;Brasil;;2021-11-29;N
21.240.146/0001-84;2021-01-01;10;112883;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2014-10-02;Sociedade Limitada Brasil;BR;Brasil;;2021-03-19;N
21.254.073/0001-80;2021-01-01;1;110887;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;1911-05-01;Sociedade Anônima;BR;Brasil;;1969-09-02;N
21.255.567/0001-89;2021-01-01;3;114106;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;1891-10-23;Sociedade por ações;BR;Brasil;;1984-12-20;N
21.262.638/0001-70;2021-01-01;2;114508;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;2014-10-02;Constituído sob a forma de sociedade anônima.;BR;Brasil;;2015-09-08;N
21.314.559/0001-66;2021-01-01;10;111240;MOVIDA PARTICIPACOES SA;2014-10-30;Sociedade Anônima;BR;Brasil;;2016-01-29;N
21.389.501/0001-81;2021-01-01;8;115634;COMPASS GÁS E ENERGIA S.A.;2014-11-12;Constituição sob a forma de sociedade anônima.;BR;Brasil;;2020-09-28;N
21.414.457/0001-12;2021-01-01;2;109345;LEADS CIA. SECURITIZADORA;2014-10-15;A Companhia foi constítuida em 15 de outubro de 2014 sob a forma desociedade por ações com seus atos constitutivos devidamente registrados naJunta comercial do Paraná sob o NIRE 41.3.0009164-1 e Junta Comercial de São Paulo sob o NIRE: 3530050817-3.;BR;Brasil;;2015-02-03;N
21.610.416/0001-00;2021-01-01;1;105037;FORTUNATO SECURITIZADORA S/A;2014-10-29;A Companhia foi constítuida em 29 de outubro de 2014 sob a forma desociedade por ações com seus atos constitutivos devidamente registrados naJunta comercial do Estado de São Paulo sob o NIRE 35.300.47421-0.;BR;Brasil;;2015-03-06;N
21.728.083/0001-00;2021-01-01;4;114563;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;2015-01-22;Constituída sob a forma de sociedade por ações.;BR;Brasil;;2022-03-21;N
21.948.105/0001-47;2021-01-01;1;105489;BTGI QUARTZO PARTICIPAÇÕES S/A;2015-02-02;Sociedade por Ações;BR;Brasil;;2016-02-19;N
21.976.484/0001-89;2021-01-01;1;104862;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;2015-02-02;Sociedade por Ações;BR;Brasil;;2018-09-17;N
21.976.510/0001-79;2021-01-01;1;105492;BTGI SAFIRA PARTICIPAÇÕES S/A;2015-02-02;Sociedade por Ações;BR;Brasil;;2016-02-19;N
22.163.297/0001-49;2021-01-01;14;114767;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;2015-03-24;A Companhia foi constituída sob a forma de sociedade anônima de capital fechado. Em 25 de maio de 2017 obteve registro na CVM.;BR;Brasil;;2017-05-25;N
22.261.473/0001-85;2021-01-01;1;118236;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;1986-07-15;Sociedade Anônima;BR;Brasil;;2020-10-06;N
22.266.175/0001-88;2021-01-01;5;114023;FERTILIZANTES HERINGER S.A.;1968-09-23;Sociedade por Ações;BR;Brasil;;2007-04-10;N
22.495.265/0001-40;2021-01-01;1;105159;SENECA COMPANHIA SECURITIZADORA;2015-04-15;A Companhia foi constítuida em 15 de abril de 2015 sob a forma de sociedade por ações com seus atos constitutivos devidamente registrados na Junta comercial do Estado do Paraná sob o NIRE 41.3000.9337-7.;BR;Brasil;;2015-08-17;N
22.543.331/0001-00;2021-01-01;12;115714;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;2015-05-21;A Caixa Seguridade é uma sociedade por ações, constituída na forma prevista do artigo 251 da Lei das S.A.;BR;Brasil;;2015-12-17;N
22.677.520/0001-76;2021-01-01;3;115580;CIA TECIDOS NORTE DE MINAS COTEMINAS;1967-12-05;SOCIEDADE POR AÇÕES;BR;Brasil;;1971-02-11;N
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;2015-07-22;Sociedade por Ações;BR;Brasil;;;S
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;2015-06-26;Sociedade por ações de capital fechado;BR;Brasil;;2021-03-02;N
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;1968-05-14;Sociedade Limitada;BR;Brasil;;2020-11-10;N
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;2015-09-21;Sociedade Limitada;BR;Brasil;;2019-04-30;N
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;2015-09-08;Sociedade por ações;BR;Brasil;;2020-10-14;N
23.864.409/0001-51;2021-01-01;5;113822;HOLDING VERZANI E SANDRINI S.A.;2015-12-18;Sociedade anônima.;BR;Brasil;;2022-03-23;N
24.230.275/0001-80;2021-01-01;10;115608;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;2016-01-13;Sociedade Limitada;BR;Brasil;;2020-09-04;N
24.241.659/0001-06;2021-12-31;1;107941;VENTURE CAPITAL PARTICIPAÇÕES E INVESTIMENTOS S/A;2016-02-23;Companhia Aberta;BR;Brasil;;2017-12-12;N
24.396.489/0001-20;2021-01-01;6;112463;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2016-01-29;Sociedade por ações;BR;Brasil;;2019-10-22;N
24.410.913/0001-44;2021-01-01;5;111575;NU HOLDINGS LTD.;2016-02-26;Constituição sob a forma de sociedade limitada.;KY;Ilhas Cayman;;2021-12-08;N
24.624.490/0001-65;2021-01-01;1;105454;ARGO TRANSMISSÃO DE ENERGIA S/A;2016-03-23;Sociedade por ações;BR;Brasil;;2017-09-22;N
24.624.551/0001-94;2021-01-01;2;111431;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;2016-03-23;Sociedade por ações;BR;Brasil;;2017-04-24;N
24.921.465/0001-43;2021-01-01;3;110330;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;2016-06-02;Sociedade Limitada;BR;Brasil;;2021-09-23;N
24.962.466/0001-36;2021-01-01;5;115357;RUMO MALHA NORTE S.A.;1988-09-22;Sociedade Anônima;BR;Brasil;;1995-12-27;N
24.990.777/0001-09;2021-01-01;4;114142;GRUPO MATEUS S.A.;2016-05-02;Sociedade por ações;BR;Brasil;;2020-10-08;N
25.005.683/0001-09;2021-01-01;5;108594;VERT COMPANHIA SECURITIZADORA;2016-05-24;Sociedade Anônima;BR;Brasil;;2016-08-25;N
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;1989-04-25;Sociedade por ações de capital fechado;BR;Brasil;;2015-12-21;N
25.249.439/0001-83;2021-01-01;6;120254;HOSPITAL CARE CALEDONIA S.A.;2016-06-20;Sociedade por Ações;BR;Brasil;;2021-04-28;N
25.369.840/0001-57;2021-01-01;12;113309;COMERC ENERGIA S.A.;2016-07-15;Sociedade Limitada;BR;Brasil;;2021-10-08;N
26.345.998/0001-50;2021-01-01;10;115613;TC S.A.;2016-10-13;Sociedade limitada.;BR;Brasil;;2021-07-26;N
26.462.693/0001-28;2021-01-01;11;113976;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2016-09-28;Fomos constituídos sob a forma de sociedade limitada.;BR;Brasil;;2020-08-31;N
26.609.050/0001-64;2021-01-01;1;105181;TRAVESSIA SECURITIZADORA S.A.;2016-10-27;O Emissor foi constituído sob a forma de uma sociedade anônima de capital fechado. Posteriormente, o capital foi aberto (categoria B).;BR;Brasil;;2017-02-09;N
26.659.061/0001-59;2021-01-01;13;115752;MPM CORPÓREOS S.A.;2016-12-05;Sociedade por ações;BR;Brasil;;2021-01-28;N
26.664.057/0001-89;2021-01-01;4;114659;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;2016-10-04;Sociedade Anônima;BR;Brasil;;2018-03-01;N
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;2016-09-22;Sociedade limitada;BR;Brasil;;2021-02-04;N
26.845.702/0001-60;2021-01-01;1;105604;BELÉM TRANSMISSORA DE ENERGIA S.A;2016-11-17;Sociedade Anônima;BR;Brasil;2047-02-10;2018-06-14;N
27.093.558/0001-15;2021-01-01;10;116383;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;1980-12-01;A Companhia foi constituída em 1º de dezembro de 1980 sob a forma de uma sociedade limitada. Em 29 de janeiro de 2009, os quotistas da Companhia à época aprovaram a transformação do tipo societário da Companhia, que passou a ser uma sociedade anônima de capital fechado. A primeira sociedade do grupo Mills, denominada Aços Firth Brown S.A., foi constituída em 1952 na Cidade do Rio de Janeiro, Estado do Rio de Janeiro, sob a forma de uma sociedade por ações de capital fechado.;BR;Brasil;;2010-04-14;N
27.137.879/0001-74;2021-01-01;1;104887;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;2017-02-03;Sociedade Anônima;BR;Brasil;;2017-06-14;N
27.157.474/0001-06;2021-01-01;5;115552;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;2017-02-21;Sociedade por ações;BR;Brasil;;2021-02-25;N
27.956.690/0001-03;2021-01-01;4;114343;AUZZA SECURITIZADORA S. A.;2017-04-07;O Emissor foi constituído sob a forma de sociedade anônima de capital aberto.;BR;Brasil;;2018-01-19;N
27.967.244/0001-02;2021-01-01;1;105610;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;2017-06-02;Sociedade anônima;BR;Brasil;2047-07-21;2018-06-28;N
28.019.100/0001-89;2021-01-01;3;112022;VIAPAULISTA S.A.;2017-06-22;Constituída sob a forma de sociedade por ações;BR;Brasil;2047-11-21;2021-02-19;N
28.127.603/0001-78;2021-01-01;18;115298;BANESTES S.A. - BCO EST ESPIRITO SANTO;1937-10-15;Escritura Pública lavrada no Cartório do 4º Ofício de Notas, Livro nº 38, Folhas 4 a 18.;BR;Brasil;;1977-07-20;N
28.152.650/0001-71;2021-01-01;7;114071;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;1968-07-10;Constituída sob a forma de sociedade por ações.;BR;Brasil;;1996-01-19;N
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;1983-12-27;Sociedade Anônima;BR;Brasil;;2007-07-23;N
28.201.130/0001-01;2021-01-01;4;114493;ENERGISA TRANSMISSÃO DE ENERGIA S/A;2017-05-09;Sociedade Anônima;BR;Brasil;;2018-10-29;N
28.442.718/0001-57;2021-01-01;1;105480;RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;2017-05-30;Sociedade empresária limitada, transformada em sociedade por ações em 13/11/2017;BR;Brasil;;;S
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;2017-08-01;Sociedade por ações.;BR;Brasil;;2022-02-25;N
28.925.264/0001-75;2021-01-01;3;112108;COMPANHIA ENERGÉTICA JAGUARA;2017-10-09;Sociedade Anônima;BR;Brasil;;2018-04-27;N
28.942.127/0001-49;2021-01-01;3;112103;COMPANHIA ENERGÉTICA MIRANDA;2017-10-09;Sociedade anônima;BR;Brasil;;2018-04-27;N
29.088.092/0001-95;2021-01-01;3;114774;ROMAXIS SECURITIZADORA S.A.;2017-09-01;A Companhia foi constituída em 01 de setembro de 2017 soba forma de sociedade por ações com seus atos constituidos devidamente registrados na Junta Comercial do Estado de Santa Catarina sob o NIRE 42300046116.;BR;Brasil;;2019-03-22;N
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;1985-10-10;A Companhia foi constituída na cidade e Estado do Rio de Janeiro, sob o forma de sociedade por ações de capital fechado.;BR;Brasil;;1991-03-25;N
29.894.663/0001-89;2021-01-01;2;107226;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;2018-01-19;Assembleia Geral de Constituição - Sociedade Anônima;BR;Brasil;;2020-01-21;N
29.950.060/0001-57;2021-01-01;5;115451;NORTEC QUÍMICA S.A.;1985-12-20;Sociedade por quotas de responsabilidade limitada.;BR;Brasil;;2012-11-23;N
29.978.814/0001-87;2021-01-01;12;115706;SUL AMERICA S.A.;1978-03-13;Em 13.03.1978 a Sul América S.A. foi constituída sob a forma de sociedade anônima de capital fechado, mediante versão da parcela cindida da Financial e Comercial do Brasil S/A, CNPJ 33.464.280/0001-48.;BR;Brasil;;2007-10-03;N
30.213.493/0001-09;2021-01-01;7;114663;TEGRA INCORPORADORA S.A.;2018-02-15;Sociedade por ações;BR;Brasil;;2021-05-12;N
30.219.233/0001-40;2021-01-01;1;104892;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;2018-04-04;Sociedade anônima;BR;Brasil;;2018-08-28;N
30.306.294/0001-45;2021-01-01;12;114576;BCO BTG PACTUAL S.A.;1979-01-18;Sociedade Anônima;BR;Brasil;;2011-11-10;N
30.418.658/0001-89;2021-01-01;1;105017;COMPANHIA SECURITIZADORA DE CRÉD. FINANCEIROS VERT-NEXOOS;2018-04-05;Sociedade anônima;BR;Brasil;;2018-08-28;N
30.540.991/0001-66;2021-01-01;3;106479;HAGA S.A. INDUSTRIA E COMERCIO;1946-05-10;Sociedade Anonima;BR;Brasil;;1988-07-01;N
30.545.324/0001-76;2021-12-31;1;105179;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-RECARG;2017-12-05;Sociedade Limitada;BR;Brasil;;2020-10-28;N
30.723.886/0001-62;2021-01-01;11;113853;BANCO MODAL S.A.;1980-07-29;Constituição sob a forma de sociedade por ações.;BR;Brasil;;2021-04-28;N
30.788.149/0001-48;2021-01-01;1;104985;GUARDIAN COMPANHIA SECURITIZADORA;2018-05-25;Sociedade Anônima Aberta;BR;Brasil;;2018-10-10;N
31.001.230/0001-07;2021-01-01;2;109028;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;2018-06-26;Sociedade Anônima;BR;Brasil;;2018-12-12;N
31.468.139/0001-98;2021-01-01;1;104692;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;2018-08-01;Sociedade anônima;BR;Brasil;;2019-02-13;N
31.553.627/0001-01;2021-01-01;9;114468;GRUPO TOKY S.A.;2018-08-22;Sociedade limitada;BR;Brasil;;2021-02-03;N
31.701.408/0001-14;2021-01-01;9;113729;ATHENA SAÚDE BRASIL SA;2018-10-05;Sociedade anônima;BR;Brasil;;2021-05-11;N
31.748.174/0001-60;2021-01-01;6;113667;VERO S.A.;2018-10-11;Sociedade por ações;BR;Brasil;;2021-11-26;N
31.907.982/0001-23;2021-01-01;2;110321;FILADÉLFIA SECURITIZADORA S/A;2018-08-22;A Companhia foi constítuida em 22 de agosto de 2018 sob a forma de sociedade por ações com seus atos constitutivos devidamente registrados na Junta comercial de São Paulo.;BR;Brasil;;2019-06-03;N
32.161.500/0001-00;2021-01-01;1;105169;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;2018-11-21;Sociedade por ações;BR;Brasil;2049-02-15;2020-12-04;N
32.372.085/0001-25;2021-01-01;1;105355;COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.;2018-11-14;A Companhia foi constítuida em 14 de novembro de 2018 sob a forma de sociedade anônima de capital aberto com seus atos constitutivos devidamente registrados na Junta comercial do estado de Minas Gerais.;BR;Brasil;;2019-05-23;N
32.681.371/0001-72;2021-01-01;5;113530;VIX LOGÍSTICA S.A.;1989-07-03;Sociedade Anonima;BR;Brasil;;2007-11-27;N
32.770.457/0001-71;2021-01-01;1;105002;CIA. SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA;2019-01-29;Sociedade Anônima Fechada;BR;Brasil;;2020-07-30;N
32.785.497/0001-97;2021-01-01;16;121234;NATURA &CO HOLDING S.A.;2019-01-21;Sociedade anônima.;BR;Brasil;;2019-09-25;N
32.803.503/0001-91;2021-01-01;2;107546;ENTALPIA PARTICIPAÇÕES S.A.;2019-02-08;Sociedade Anônima;BR;Brasil;;2021-08-10;N
33.000.167/0001-01;2021-01-01;28;113911;PETROLEO BRASILEIRO S.A. PETROBRAS;1953-10-03;A Petrobras foi constituída pela União Federal, através da Lei nº 2.004, de 3 de outubro de 1953, sob forma de sociedade por ações.;BR;Brasil;;1977-07-20;N
33.014.556/0001-96;2021-01-01;7;110527;LOJAS AMERICANAS S.A.;1929-05-02;Sociedade Anônima;BR;Brasil;;1977-07-20;N
33.035.536/0001-00;2021-01-01;2;113977;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;1950-10-10;Constituída sob forma de empresária limitada e transformada em sociedade por ações em 17/09/1973.;BR;Brasil;;1977-07-20;N
33.040.601/0001-87;2021-01-01;2;113996;MERCANTIL FINANCEIRA S.A. - SOC. CRÉDITO, FINANC E INVESTIME;1972-12-12;Sociedade por Ações - Companhia Aberta;BR;Brasil;;1977-07-20;N
33.041.260/0652-90;2021-01-01;11;114386;GRUPO CASAS BAHIA S.A.;1946-07-12;Sociedade por ações;BR;Brasil;;1981-11-24;N
33.042.730/0001-04;2021-01-01;11;114687;CIA SIDERURGICA NACIONAL;1941-04-09;Sociedade Anônima;BR;Brasil;;1943-02-26;N
33.050.071/0001-58;2021-01-01;15;114745;AMPLA ENERGIA E SERVICOS S.A.;1909-06-03;Sociedade por ações;BR;Brasil;;1969-08-15;N
33.050.196/0001-88;2021-01-01;5;114239;CIA PAULISTA DE FORCA E LUZ;1912-11-16;Sociedade por Ações;BR;Brasil;;1969-08-19;N
33.102.476/0001-92;2021-01-01;9;115574;MONTEIRO ARANHA S.A.;1947-12-22;Sociedade Anônima;BR;Brasil;;1980-05-07;N
33.111.246/0001-90;2021-01-01;1;105779;TECNOSOLO ENGENHARIA S.A. - EMPRESA FALIDA;1957-12-06;A companhia foi constituida em 06/12/1957 , sob forma de sociedade por ações.;BR;Brasil;;1977-07-20;N
33.113.309/0001-47;2021-01-01;5;113896;VALID SOLUÇÕES S.A.;1957-08-13;Sociedade por ações.;BR;Brasil;;2006-04-12;N
33.130.691/0001-05;2021-01-01;9;115293;WILSON SONS S.A.;1971-01-29;Constituída sob a forma de sociedade empresária limitada.;BR;Brasil;;2021-09-29;N
33.200.049/0001-47;2021-01-01;1;104551;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;1982-06-08;Sociedade Anônima;BR;Brasil;;1982-06-09;N
33.228.024/0001-51;2021-01-01;8;114390;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;1946-10-25;Sociedade Anônima;BR;Brasil;;1971-01-07;N
33.256.439/0001-39;2021-01-01;10;115454;ULTRAPAR PARTICIPACOES S.A.;1953-12-20;Sociedade Anônima;BR;Brasil;;1999-09-27;N
33.352.394/0001-04;2021-01-01;5;115457;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;1975-08-01;Sociedade anônima, companhia aberta, de capital autorizado, de economia mista estadual, vinculada à Secretaria de Estado da Casa Civil e Governança.;BR;Brasil;;1997-07-28;N
33.376.989/0001-91;2021-01-01;15;115495;IRB - BRASIL RESSEGUROS S.A.;1939-04-03;Instituto;BR;Brasil;;2017-07-27;N
33.386.210/0001-19;2021-01-01;5;115650;SONDOTECNICA ENGENHARIA SOLOS S.A.;1953-12-18;Transformação de Ltda para S/A através de subscrição particular.;BR;Brasil;;1980-08-19;N
33.412.081/0001-96;2021-01-01;5;113982;REFINARIA DE PETROLEOS MANGUINHOS S.A.;1954-12-14;Companhia constituida em forma de sociedade por ações;BR;Brasil;;1970-05-14;N
33.453.598/0001-23;2021-03-31;2;105411;RAÍZEN S.A.;1961-08-11;Constituída inicialmente sob a forma de sociedade limitada e posteriormente alterada para sociedade por ações.;GB;Grã-Bretanha (Reino Unido, UK);;2021-05-28;N
33.467.572/0001-34;2021-01-01;3;115832;TEKNO S.A. - INDUSTRIA E COMERCIO;1939-06-21;Sociedade limitada;BR;Brasil;;1977-07-20;N
33.541.368/0001-16;2021-01-01;7;110308;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;1948-03-15;Sociedade de economia mista, de capital aberto, criada pelo Decreto-Lei nº 8.031/1945, com operações iniciadas em 15/03/1948.;BR;Brasil;;1969-12-19;N
