CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Passivo;Indice_Endividamento;Tipo_Indice;Descricao_Outro_Indice
09.114.805/0001-30;2021-01-01;13;116042;2020-01-01;2020-12-31;965410000.00;0.86000000;Índice de Endividamento;
09.114.805/0001-30;2021-01-01;13;116042;2020-01-01;2020-12-31;0.00;4.02000000;Outros índices;Dívida Líquida/EBITDA Companhia utiliza os índices Dívida Líquida/EBITDA como medidas adicionais de performance para efeito gerencial e para comparação com empresas similares.
09.116.278/0001-01;2021-01-01;1;105084;2020-01-01;2020-12-31;318756799.11;1.46000000;Índice de Endividamento;
09.146.451/0001-06;2021-01-01;10;114552;2020-01-01;2020-12-31;484697000.00;0.68000000;Índice de Endividamento;
09.149.503/0001-06;2021-01-01;14;143729;2020-01-01;2020-12-31;6733313.00;1.75117216;Índice de Endividamento;
09.149.503/0001-06;2021-01-01;14;143729;2020-01-01;2020-12-31;0.00;3.60256843;Outros índices;EBITDA (R$ em milhões): 787,4Tipo de Índice: Índice de Cobertura do Serviço da DívidaNa visão da Companhia o melhor indicador para monitorar a capacidade financeira da Companhia de servir e amortizar seus financiamentos é o índice de cobertura do serviço da dívida, dado que a métrica leva em consideração o perfil longo e de baixo custo do seu endividamento.
09.229.201/0001-30;2021-01-01;7;114973;2020-01-01;2020-12-31;0.00;1.80000000;Outros índices;A Companhia utiliza o índice Dívida Líquida/EBITDA para fins da apuração dos covenants financeiros previstos em seus contratos e instrumentos financeiros. Considera-se (i) "Dívida Líquida" somatória da Dívida Bruta no último dia de cada mês encerrado, deduzidos os valores em caixa, aplicações financeiras e créditos fiscais líquidos e certos, desde que compensáveis no prazo máximo de 12 (doze) meses da data de apuração da dívida líquida, dividida pelo último EBITDA consolidado da Companhia (ii) "Dívida Bruta" a soma dos empréstimos e financiamentos de curto e longos prazos, incluídos os títulos descontados com regresso, as fianças e avais prestados em benefício de terceiros, arrendamento mercantil/leasing financeiro e os títulos de renda fixa não conversíveis fruto de emissão pública ou privada, nos mercado local ou internacional (inclui também os passivos decorrentes de instrumentos financeiros - derivativo e de parcelamento de tributos) e (iii) "EBITDA" significa resultado relativo aos 12 (doze) meses anteriores à data de apuração, antes do imposto de renda e contribuição social, da depreciação e amortização, do resultado financeiro, do resultado não operacional (venda de ativos, provisões/reversões de contingências sem efeito de caixa impairment e despesas pontuais de reestruturação), da equivalência patrimonial e da participação de acionistas minoritários, somados aos dividendos recebidos.
09.229.201/0001-30;2021-01-01;7;114973;2020-01-01;2020-12-31;3743660000.00;5.08000000;Índice de Endividamento;
09.257.877/0001-37;2021-01-01;1;104812;2020-01-01;2020-12-31;1731340000.00;0.67253800;Índice de Endividamento;
09.267.996/0001-70;2021-01-01;3;111429;2020-01-01;2020-12-31;0.00;0.61960880;Outros índices;Indicador de Dívida Líquida/Patrimônio líquido - Refere-se ao total de empréstimos e financiamentos menos o saldo de caixa e equivalentes de caixa (dívida líquida) dividido pelo patrimônio Líquido da Companhia.
09.267.996/0001-70;2021-01-01;3;111429;2020-01-01;2020-12-31;292627000.00;1.75314960;Índice de Endividamento;
09.288.252/0001-32;2021-01-01;5;114695;2020-01-01;2020-12-31;2055963000.00;0.44866129;Índice de Endividamento;
09.295.063/0001-97;2021-01-01;10;115591;2020-01-01;2020-12-31;282520000.00;0.47170000;Índice de Endividamento;
09.304.427/0001-58;2021-01-01;2;113289;2020-01-01;2020-12-31;413616.16;10.09892699;Índice de Endividamento;
09.305.994/0001-29;2021-01-01;9;115872;2020-01-01;2020-12-31;29943207000.00;2.11631466;Índice de Endividamento;
09.313.969/0001-97;2021-01-01;7;111976;2020-01-01;2020-12-31;0.00;4.24000000;Outros índices;Os contratos de financiamento dos investimentos de longo prazo com o BNDES possuem cláusulas que, se descumpridas, podem implicar no vendimento antecipado. Dentre as principais cláusulas, a Companhia não deve realizar distribuição de dividendos acima do mínimo obrigatório, pagamento de juros sobre o capital próprio, pagamento de juros dos mútuos, ou amortização de principal destes mútuos quando o Índice de Cobertura do Serviço da Dívida - ICSD for inferior a 1,3.
09.313.969/0001-97;2021-01-01;7;111976;2020-01-01;2020-12-31;2311694000.00;1.97498810;Índice de Endividamento;
09.313.969/0001-97;2021-01-01;7;111976;2021-01-01;2021-12-31;2901710000.00;2.34063234;Índice de Endividamento;
09.313.969/0001-97;2021-01-01;7;111976;2021-01-01;2021-12-31;0.00;4.86000000;Outros índices;Os contratos de financiamento dos investimentos de longo prazo com o BNDES possuem cláusulas que, se descumpridas, podem implicar no vendimento antecipado. Dentre as principais cláusulas, a Companhia não deve realizar distribuição de dividendos acima do mínimo obrigatório, pagamento de juros sobre o capital próprio, pagamento de juros dos mútuos, ou amortização de principal destes mútuos quando o Índice de Cobertura do Serviço da Dívida - ICSD for inferior a 1,3.
09.324.949/0001-11;2021-01-01;3;111946;2020-01-01;2020-12-31;1451645941.15;1.97919452;Índice de Endividamento;
09.325.109/0001-73;2021-01-01;3;111975;2020-01-01;2020-12-31;613103554.00;0.79536000;Índice de Endividamento;
09.326.342/0001-70;2021-01-01;1;104963;2020-01-01;2020-12-31;942739.00;0.85408810;Índice de Endividamento;
09.336.431/0001-06;2021-01-01;8;127209;2020-01-01;2020-12-31;1965604000.00;2.38000000;Índice de Endividamento;
09.346.601/0001-25;2021-01-01;19;115579;2020-01-01;2020-12-31;22470275000.00;91.60000000;Índice de Endividamento;
09.347.516/0001-81;2021-01-01;11;115493;2020-01-01;2020-12-31;923553.00;10.04768432;Índice de Endividamento;
09.359.927/0001-97;2021-01-01;3;115873;2020-01-01;2020-12-31;427305.00;2.51193345;Índice de Endividamento;
09.391.823/0001-60;2021-01-01;7;114391;2020-01-01;2020-12-31;19832591.00;10.81000000;Índice de Endividamento;
09.414.761/0001-64;2021-01-01;4;113544;2020-01-01;2020-12-31;96390094.48;0.21490000;Índice de Endividamento;
09.527.023/0001-23;2021-01-01;2;108948;2020-01-01;2020-12-31;250907000.00;0.86859600;Índice de Endividamento;
09.527.023/0001-23;2021-01-01;2;108948;2021-01-01;2021-12-31;2180842000.00;35.56203800;Índice de Endividamento;
09.584.854/0001-37;2021-01-01;4;114175;2020-01-01;2020-12-31;1009090000.00;0.75549200;Índice de Endividamento;
09.611.768/0001-76;2021-01-01;7;115697;2020-01-01;2020-12-31;772122224.00;0.94100000;Índice de Endividamento;
09.625.321/0001-56;2021-01-01;7;114174;2020-01-01;2020-12-31;1873459000.00;0.59000000;Índice de Endividamento;
09.813.204/0001-16;2021-01-01;4;108129;2020-01-01;2020-12-31;0.00;11.62613610;Outros índices;O endividamento geral, em 31 de dezembro de 2020, é calculado pela divisão da dívida bruta pelo ativo total, multiplicado por 100. A dívida bruta total consiste na consolidação dos empréstimos e financiamentos circulantes e não circulantes. A companhia entende que utilização deste índice permite mensurar a proporção total do seu endividamento em relação ao eu ativo total que está sendo financiado.
09.813.204/0001-16;2021-01-01;4;108129;2020-01-01;2020-12-31;211025000.00;2.80391305;Índice de Endividamento;
10.139.870/0001-08;2021-01-01;9;115934;2020-01-01;2020-12-31;207264.00;45.69000000;Índice de Endividamento;
10.215.988/0001-60;2021-01-01;8;122058;2020-01-01;2020-12-31;10279938000.00;0.71061644;Índice de Endividamento;
10.215.988/0001-60;2021-01-01;8;122058;2020-01-01;2020-12-31;0.00;0.40764002;Outros índices;Dívida Líquida / Valor contábil da frota.Por "Valor contábil da frota" entende-se como o valor de aquisição do veículo, menos o valor de depreciação acumulada e de "impairment". Para definição de "Dívida líquida", veja item 3.2 deste Formulário de Referência.Utilizamos este índice para cumprimento de "covenants" previstos em escritura de debentures de nossa emissão. Entendemos que este índice é apropriado para monitoramento de nossa estrutura de capital, por representar a relação entre o capital de terceiros e o capital de nossos acionistas. Para maiores informações sobre a fórmula de cálculo deste índice, vide item 10.1.f  deste Formulário de Referência.
10.215.988/0001-60;2021-01-01;8;122058;2020-01-01;2020-12-31;0.00;0.79170067;Outros índices;Dívida Líquida/Patrimônio Líquido. Utilizamos este índice para cumprimento de "covenants" previstos em escritura de debentures de nossa emissão. Entendemos que este índice é apropriado para monitoramento de nossa estrutura de capital, por representar a relação entre o capital de terceiros e o capital de nossos acionistas. Para maiores informações sobre a fórmula de cálculo deste índice, vide item 10.1.f  deste Formulário de Referência.
10.215.988/0001-60;2021-01-01;8;122058;2020-01-01;2020-12-31;0.00;4.76465750;Outros índices;EBITDA/despesas financeiras líquidas. Utilizamos este índice para cumprimento de "covenants" previstos em escritura de debentures de nossa emissão. O EBITDA para fins de cálculo deste covenants é calculado conforme demonstrado no item 10.1.f  deste Formulário    de Referência.
10.215.988/0001-60;2021-01-01;8;122058;2021-01-01;2021-12-31;9403404000.00;2.06154329;Índice de Endividamento;
10.215.988/0001-60;2021-01-01;8;122058;2021-01-01;2021-12-31;0.00;0.50827569;Outros índices;Dívida Líquida / Valor contábil da frotaPor "Valor contábil da frota" entende-se como o valor de aquisição do veículo, menos o valor de depreciação acumulada e de "impairment". Para definição de "Dívida líquida", veja item 3.2 deste Formulário de Referência.Utilizamos este índice para cumprimento de "covenants" previstos em escritura de debentures de nossa emissão. Entendemos que este índice é apropriado para monitoramento de nossa estrutura de capital, por representar a relação entre o capital de terceiros e o capital de nossos acionistas. Para maiores informações sobre a fórmula de cálculo deste índice, vide item 10.1.f deste Formulário de Referência.
10.215.988/0001-60;2021-01-01;8;122058;2021-01-01;2021-12-31;0.00;1.07087541;Outros índices;Dívida Líquida/Patrimônio Líquido.Utilizamos este índice para cumprimento de "covenants" previstos em escritura de debentures de nossa emissão. Entendemos que este índice é apropriado para monitoramento de nossa estrutura de capital, por representar a relação entre o capital de terceiros e o capital  de nossos acionistas. Para maiores informações sobre a fórmula de cálculo deste índice, vide item 10.1.f deste Formulário de Referência.
10.215.988/0001-60;2021-01-01;8;122058;2021-01-01;2021-12-31;0.00;6.11457964;Outros índices;EBITDA/despesas financeiras líquidas.Utilizamos este índice para cumprimento de "covenants" previstos em escritura de debentures de nossa emissão. O EBITDA para fins de cálculo deste covenants é calculado conforme demonstrado no item 10.1.f deste Formulário de Referência.
10.234.027/0001-00;2021-01-01;4;110172;2020-01-01;2020-12-31;1082245.00;0.00729521;Índice de Endividamento;
10.240.186/0001-00;2021-01-01;4;110168;2020-01-01;2020-12-31;1251399000.00;0.08514000;Índice de Endividamento;
10.285.590/0001-08;2021-01-01;21;114627;2020-01-01;2020-12-31;743352000.00;0.47677236;Índice de Endividamento;
10.285.590/0001-08;2021-01-01;21;114627;2021-01-01;2021-12-31;837464000.00;0.49261661;Índice de Endividamento;
10.324.624/0001-18;2021-01-01;4;110412;2020-01-01;2020-12-31;1353144.00;1.18900000;Índice de Endividamento;
10.338.320/0001-00;2021-01-01;8;114370;2020-01-01;2020-12-31;20324000.00;0.10841837;Índice de Endividamento;
10.440.482/0001-54;2021-01-01;11;114478;2020-01-01;2020-12-31;40278815000.00;14.68484620;Índice de Endividamento;
10.464.223/0001-63;2021-01-01;3;106417;2020-01-01;2020-12-31;0.00;0.12888379;Outros índices;O valor correto do índice é [(0,12888379)], tendo sido apresentado como positivo, por impossibilidade sistêmica. (Caixa) Dívida Líquida/EBITDA. Consiste na divisão da (Caixa) Dívida Líquida sobre o EBITDA para fins de auferir a alavancagem financeira da Companhia. Para mais informações a respeito das medições que compõem esse índice, vide item 3.2 deste Formulário de Referência.
10.464.223/0001-63;2021-01-01;3;106417;2020-01-01;2020-12-31;411496000.00;5.92865376;Índice de Endividamento;
10.464.223/0001-63;2021-01-01;3;106417;2021-01-01;2021-12-31;0.00;0.31057550;Outros índices;O valor correto do índice é [(0,31057550)], tendo sido apresentado como positivo, por impossibilidade sistêmica. (Caixa) Dívida Líquida/EBITDA Ajustado. Consiste na divisão da (Caixa) Dívida Líquida sobre o EBITDA Ajustado para o período de 12 meses (LTM) para fins de auferir a alavancagem financeira da Companhia. Para mais informações a respeito das medições que compõem esse índice, vide item 3.2 deste Formulário de Referência.
10.464.223/0001-63;2021-01-01;3;106417;2021-01-01;2021-12-31;372696000.00;4.80006182;Índice de Endividamento;
10.488.244/0001-19;2021-01-01;1;105307;2020-01-01;2020-12-31;2012427.00;1.46993600;Índice de Endividamento;
10.531.501/0001-58;2021-01-01;4;114662;2020-01-01;2020-12-31;1622934000.00;0.52000000;Índice de Endividamento;
10.571.175/0001-02;2021-01-01;6;115764;2020-01-01;2020-12-31;0.00;1.32680000;Outros índices;O índice de endividamento utilizado é o resultado da divisão da dívida líquida da Companhia por seu patrimônio líquido. A dívida líquida é composta por saldos de empréstimos, financiamentos e debêntures (corrente e não corrente) (dívida bruta) deduzidos dos saldos de caixa e equivalentes de caixa e de títulos e valores mobiliários. O patrimônio líquido demonstra a estrutura de capital da Companhia. A Companhia entende que o referido índice demonstra de forma adequada o seu grau de alavancagem em relação ao próprio patrimônio
10.608.405/0001-60;2021-01-01;16;113983;2020-01-01;2020-12-31;640000.00;0.26572800;Índice de Endividamento;
10.629.105/0001-68;2021-01-01;14;115628;2020-01-01;2020-12-31;3641570000.00;1.15559100;Índice de Endividamento;
10.635.691/0001-53;2021-01-01;2;106518;2020-01-01;2020-12-31;829564.00;0.75298000;Índice de Endividamento;
10.647.979/0001-48;2021-01-01;3;110382;2020-01-01;2020-12-31;2553888.00;2.88000000;Índice de Endividamento;
10.670.314/0001-55;2021-01-01;4;115610;2020-01-01;2020-12-31;1564305.00;0.73000000;Índice de Endividamento;
10.678.505/0001-63;2021-01-01;2;112230;2020-01-01;2020-12-31;2161391000.00;6.34730000;Índice de Endividamento;
10.678.505/0001-63;2021-01-01;2;112230;2021-01-01;2021-09-30;2521441000.00;4.59570000;Índice de Endividamento;
10.739.356/0001-03;2021-01-01;17;114742;2020-01-01;2020-12-31;467666000.00;1.59000000;Índice de Endividamento;
10.739.356/0001-03;2021-01-01;17;114742;2021-01-01;2021-12-31;1867953000.00;2.42000000;Índice de Endividamento;
10.753.164/0001-43;2021-01-01;6;113830;2020-01-01;2020-12-31;3166000.00;1.12000000;Índice de Endividamento;
10.753.164/0001-43;2021-01-01;6;113830;2021-01-01;2021-12-31;1426000.00;0.56000000;Índice de Endividamento;
10.760.260/0001-19;2021-01-01;7;114674;2020-01-01;2020-12-31;5038934.00;0.99000000;Índice de Endividamento;
10.760.260/0001-19;2021-01-01;7;114674;2020-01-01;2020-12-31;0.00;0.57000000;Outros índices;Em 31 de dezembro de 2020, nosso endividamento líquido era de R$ 728,4 milhões divididos pelo nosso EBITDA ajustado que era R$ -413,4 milhões para o período de doze meses encerrados em 31 de dezembro de 2020, representando um índice de endividamento líquido de -0,57. Esse índice foi fortemente impactado pela redução de vendas causada pelo estado de Pandemia da COVID-19, e por isso não reflete o nível normal das operações da Companhia.
10.807.374/0001-77;2021-01-01;9;114535;2020-01-01;2020-12-31;203874000.00;1.87337701;Índice de Endividamento;
10.835.932/0001-08;2021-01-01;11;115569;2020-01-01;2020-12-31;9720965587.96;5.71134404;Índice de Endividamento;
10.841.050/0001-55;2021-01-01;20;114765;2020-01-01;2020-12-31;949539879.29;60.58742405;Índice de Endividamento;
10.851.805/0001-00;2021-01-01;2;115242;2020-01-01;2020-12-31;0.00;2.96000000;Outros índices;O índice descrito refere-se a Dívida líquida/EBITDA. Descrição: (a) Dívida Líquida significa, em bases consolidadas, o somatório dos saldos das dívidas da Companhia, tais como empréstimos e financiamentos com terceiros, leasing financeiro, debêntures e contas a pagar decorrentes de aquisição de empresas, menos as disponibilidades em caixa e aplicações financeiras (b) "EBITDA" significa, em bases consolidadas, lucro líquido, adicionando o resultado financeiro, as despesas com IR e CS e as depreciações e amortizações do período.
11.257.352/0001-43;2021-01-01;1;104970;2020-01-01;2020-12-31;344369.00;0.57000000;Índice de Endividamento;
11.274.829/0001-07;2021-01-01;4;110400;2020-12-01;2020-12-31;141440369.00;0.33564602;Índice de Endividamento;
11.284.204/0001-18;2021-01-01;7;112803;2020-01-01;2020-12-31;806606805.01;62.20000000;Índice de Endividamento;
11.421.994/0001-36;2021-01-01;7;114473;2020-01-01;2020-12-31;588135000.00;7.10943400;Índice de Endividamento;
11.421.994/0001-36;2021-01-01;7;114473;2020-01-01;2020-12-31;0.00;2.01623500;Outros índices;Alavancagem Ajustada.A administração da Companhia entende que este índice é importante para acompanhar o seu nível de endividamento (Dívida Líquida / EBITDA Ajustado).
11.669.021/0001-10;2021-01-01;5;115607;2020-01-01;2020-12-31;1592159882.37;0.57780000;Índice de Endividamento;
11.716.471/0001-17;2021-01-01;2;109452;2020-01-01;2020-12-31;98375.00;0.93380984;Índice de Endividamento;
11.721.921/0001-60;2021-01-01;10;115667;2020-01-01;2020-12-31;122644907.84;0.68966847;Índice de Endividamento;
11.725.176/0001-27;2021-01-01;11;115601;2020-01-01;2020-12-31;629238000.00;0.34997525;Índice de Endividamento;
11.992.680/0001-93;2021-01-01;5;114692;2020-01-01;2020-12-31;2721603000.00;39.07000000;Índice de Endividamento;
12.049.631/0001-84;2021-01-01;9;114003;2020-01-01;2020-12-31;1077453000.00;1.07766099;Índice de Endividamento;
12.049.631/0001-84;2021-01-01;9;114003;2020-01-01;2020-12-31;0.00;0.95182370;Outros índices;Trata-se de índice de endividamento desconsiderando as dívidas do SFH, pois elas são autoliquidáveis em cada projeto (estoques e recebíveis são garantias para liquidação).
12.091.809/0001-55;2021-01-01;26;114714;2020-01-01;2020-12-31;1031964000.00;0.95809488;Índice de Endividamento;
12.104.241/0004-02;2021-01-01;17;115232;2020-01-01;2020-12-31;2685352000.00;3.96475501;Índice de Endividamento;
12.104.241/0004-02;2021-01-01;17;115232;2020-01-01;2020-12-31;0.00;4.07391769;Outros índices;EBITDA ajustado / Resultado Financeiro Líquido.Avaliar o desempenho econômico-financeiro da Companhia
12.104.241/0004-02;2021-01-01;17;115232;2020-01-01;2020-12-31;0.00;1.84517991;Outros índices;Dívida líquida/EBITDA ajustadoMedir a alavancagem da Companhia
12.108.897/0001-50;2021-01-01;7;114346;2020-01-01;2020-12-31;618817821.00;0.74000000;Índice de Endividamento;
12.130.744/0001-00;2021-01-01;10;113808;2020-01-01;2020-12-31;2023000.00;1.29845956;Índice de Endividamento;
12.139.922/0001-63;2021-01-01;1;105068;2020-01-01;2020-12-31;242812.68;0.37936666;Índice de Endividamento;
12.181.987/0001-77;2021-01-01;7;114145;2020-01-01;2020-12-31;591790000.00;33.05000000;Índice de Endividamento;
12.261.588/0001-16;2021-01-01;1;104740;2020-01-01;2020-12-31;427000.00;34.85000000;Índice de Endividamento;
12.300.288/0001-07;2021-01-01;7;109054;2020-01-01;2020-12-31;0.00;0.30000000;Outros índices;Índice da relação entre o capital próprio (Patrimônio Líquido) e o Ativo Total. Utilizamos o IC como índice de endividamento para fins de cálculo da obrigação estabelecida na Cláusula 14º, item XVII do Contrato de Financiamento firmando junto ao Banco Nacional de Desenvolvimento Econômico e Social.
12.300.288/0001-07;2021-01-01;7;109054;2020-01-01;2020-12-31;0.00;1.80000000;Outros índices;Utilizamos o ICSD como um outro tipo de índice de endividamento para fins de cálculo da obrigação estabelecida na Cláusula 14º, item XVI do Contrato de Financiamento firmando junto ao Banco Nacional de Desenvolvimento Econômico e Social. A forma de cálculo para os últimos 12 meses é ICSD = (A)/(B)Sendo:(A) Geração de caixa(+) EBITDA( - ) Imposto de renda( - ) Contribuição social(B) Serviço da dívida(+) Amortização de principal(+) Pagamento de juros
12.300.288/0001-07;2021-01-01;7;109054;2020-01-01;2020-12-31;31314670.00;2.37698780;Índice de Endividamento;
12.320.349/0001-90;2021-01-01;2;113352;2020-01-01;2020-12-31;2808292.00;0.59250000;Índice de Endividamento;
12.420.164/0001-57;2021-01-01;12;114268;2020-01-01;2020-12-31;3394191.00;2.82607150;Índice de Endividamento;
12.489.315/0001-23;2021-01-01;2;113759;2020-01-01;2020-12-31;632050000.00;0.69000000;Índice de Endividamento;
12.528.708/0001-07;2021-01-01;7;113152;2020-01-01;2020-12-31;1404473000.00;1.45000000;Índice de Endividamento;
12.592.831/0001-89;2021-01-01;2;111785;2020-01-01;2020-12-31;42903396.00;0.02009073;Índice de Endividamento;
12.648.266/0001-24;2021-01-01;8;112996;2020-01-01;2020-12-31;418411000.00;2.12000000;Índice de Endividamento;
12.648.266/0001-24;2021-01-01;8;112996;2020-01-01;2020-12-31;0.00;1.95000000;Outros índices;Alavancagem. Esse índice é representado pelo EBITDA dividido pela dívida líquida (capital de terceiros (-) caixa e equivalentes de caixa).
12.648.327/0001-53;2021-01-01;12;114368;2020-01-01;2020-12-31;4188670000.00;2.75000000;Índice de Endividamento;
12.919.786/0001-24;2021-01-01;1;105185;2020-01-01;2020-12-31;0.00;0.25012000;Outros índices;Dívida Bruta / Passivo Total - A dívida bruta consiste no somatório dos empréstimos e financiamentos (circulante e não circulante). O passivo total é a soma dos passivos circulantes e não circulantes, incluindo o Patrimônio Líquido.O índice de endividamento Dívida Bruta / Passivo Total indica a representatividade do saldo de empréstimos e financiamentos (circulante e não circulante) em relação ao total do passivo e do patrimônio líquido da Companhia.Entendemos que o índice de endividamento Dívida Bruta / Passivo Total representa, de forma mais apropriada, nosso índice de endividamento, pois reflete a representatividade do saldo de empréstimos e financiamentos (circulante e não circulante) em relação ao passivo total da Companhia, conforme definido acima.
12.919.786/0001-24;2021-01-01;1;105185;2020-01-01;2020-12-31;0.00;0.25012000;Outros índices;Dívida Bruta / Passivo Total - A dívida bruta consiste no somatório dos empréstimos e financiamentos (circulante e não circulante). O passivo total é a soma dos passivos circulantes e não circulantes, incluindo o Patrimônio Líquido.O índice de endividamento Dívida Bruta / Passivo Total indica a representatividade do saldo de empréstimos e financiamentos (circulante e não circulante) em relação ao total do passivo e do patrimônio líquido da Companhia.Entendemos que o índice de endividamento Dívida Bruta / Passivo Total representa, de forma mais apropriada, nosso índice de endividamento, pois reflete a representatividade do saldo de empréstimos e financiamentos (circulante e não circulante) em relação ao passivo total da Companhia, conforme definido acima.
12.979.898/0001-70;2021-01-01;3;107440;2020-01-01;2020-12-31;3185383.72;120.37837520;Índice de Endividamento;
13.009.717/0001-46;2021-01-01;14;113914;2020-01-01;2020-12-31;6708486052.58;12.63000000;Índice de Endividamento;
13.017.462/0001-63;2021-01-01;5;115432;2020-01-01;2020-12-31;1938765000.00;3.99220201;Índice de Endividamento;
13.217.485/0001-11;2021-01-01;7;114696;2020-01-01;2020-12-31;4243174.00;2.17522143;Índice de Endividamento;
13.217.485/0001-11;2021-01-01;7;114696;2020-01-01;2020-12-31;0.00;0.37433393;Outros índices;Utilizamos o índice "Dívida Líquida/EBITDA Ajustado" como forma de calcular o nosso potencial de honrar nossas obrigações financeiras. Acreditamos que o índice representa a capacidade de gerar resultado operacional suficiente para fazer frente aos compromissos financeiros.
13.270.520/0001-66;2021-01-01;16;113700;2020-01-01;2020-12-31;917041000.00;4.97000000;Índice de Endividamento;
13.349.677/0001-81;2021-01-01;2;109301;2020-01-01;2020-12-31;21784416.40;0.91025735;Índice de Endividamento;
13.444.994/0001-87;2021-01-01;6;112696;2020-01-01;2020-12-31;0.00;0.19000000;Outros índices;Como medida alternativa utilizamos o índice de endividamento ajustado. Neste indicador, foi desconsiderado o valor registrado no passivo referente ao AFRMM (Subvenções governamentais a apropriar - AFRMM, no valor de R$178.067 por não significar um passivo efetivo da Companhia, conforme Nota Explicativa 5 das DFs.
13.444.994/0001-87;2021-01-01;6;112696;2020-01-01;2020-12-31;413264000.00;0.33000000;Índice de Endividamento;
13.457.942/0001-45;2021-01-01;2;109032;2020-01-01;2020-12-31;80180000.00;0.33519787;Índice de Endividamento;
13.483.537/0001-00;2021-01-01;1;104989;2020-01-01;2020-12-31;6948131.00;4.10000000;Índice de Endividamento;
13.574.594/0001-96;2021-01-01;17;115705;2020-01-01;2020-12-31;2094296000.00;1.13915839;Índice de Endividamento;
13.584.310/0001-42;2021-01-01;1;105633;2020-01-01;2020-12-31;335902000.00;1.15000000;Índice de Endividamento;
13.783.221/0004-78;2021-01-01;6;112927;2020-01-01;2020-12-31;1641064000.00;6.40000000;Índice de Endividamento;
13.783.221/0004-78;2021-01-01;6;112927;2021-01-01;2021-12-31;2030779.00;14.10000000;Índice de Endividamento;
14.110.585/0001-07;2021-01-01;13;114472;2020-01-01;2020-12-31;19718000.00;0.05515771;Índice de Endividamento;
14.110.585/0001-07;2021-01-01;13;114472;2021-01-01;2021-12-31;24875000.00;0.06652315;Índice de Endividamento;
14.127.813/0001-51;2021-01-01;12;114249;2021-01-01;2021-12-31;14939000.00;0.45052625;Índice de Endividamento;
14.191.427/0001-29;2021-01-01;1;111872;2020-01-01;2020-12-31;1061107000.00;0.59770000;Índice de Endividamento;
14.308.514/0001-13;2021-01-01;1;105562;2020-01-01;2020-12-31;1923164497.99;0.51314664;Índice de Endividamento;
14.333.683/0001-03;2021-01-01;1;104818;2020-01-01;2020-12-31;7903737.00;1.00000000;Índice de Endividamento;
14.388.334/0001-99;2021-01-01;5;113647;2020-01-01;2020-12-31;7911266000.00;5.12502200;Índice de Endividamento;
14.776.142/0001-50;2021-01-01;13;115670;2020-01-01;2020-12-31;93529000.00;32.48662730;Índice de Endividamento;
14.785.152/0001-51;2021-01-01;12;115699;2020-01-01;2020-12-31;1250134000.00;0.47830300;Índice de Endividamento;
14.876.090/0001-93;2021-01-01;11;133637;2020-01-01;2020-12-31;202000.00;5.05000000;Índice de Endividamento;
14.876.090/0001-93;2021-01-01;11;133637;2021-01-01;2021-12-31;171000.00;5.18181818;Índice de Endividamento;
14.882.295/0001-81;2021-01-01;5;114009;2020-01-01;2020-12-31;4281420150.98;3.55837891;Índice de Endividamento;
14.882.295/0001-81;2021-01-01;5;114009;2020-01-01;2020-12-31;0.00;4.68197795;Outros índices;Índice utilizado: Dívida Líquida/EBITDA em Real (R$)Justificativa: Esse índice é utilizado pela Companhia para fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros.A Dívida Líquida (R$ 3.893.678 mil em 31.12.2020) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA (R$ 831.631 mil no exercício encerrado em 31 dezembro de 2020) equivale ao lucro líquido adicionado pela despesa de imposto de renda e contribuição social corrente e diferido, pelo resultado financeiro líquido e pelas despesas com depreciação e amortização. Vide item 3.2 deste Formulário de Referência para mais informações.
14.882.295/0001-81;2021-01-01;5;114009;2020-01-01;2020-12-31;0.00;4.68357754;Outros índices;Índice utilizado: Dívida Líquida/EBITDA em Dólar (US$)Justificativa: Esse índice é utilizado pela Companhia para fins de acompanhamento (i) do endividamento em relação à performance operacional e (ii) da avaliação de covenants em contratos financeiros, e é informado em dólar dado que a moeda funcional da Companhia é em dólar.A Dívida Líquida (US$ 749.260 mil em 31.12.2020) equivale ao total da Dívida Bruta deduzida do saldo de caixa e equivalentes de caixa e aplicações financeiras restritas, sendo que a Dívida Bruta equivale ao total da soma dos empréstimos e financiamentos (circulante e não circulante). Vide item 3.2 deste Formulário de Referência para mais informações.O EBITDA (US$ 159.976 mil no exercício encerrado em 31 de dezembro de 2020) equivale ao lucro líquido adicionado pela despesa de imposto de renda e contribuição social corrente e diferido, pelo resultado financeiro líquido e pelas despesas com depreciação e amortização. Adicionalmente, informamos que os valores em dólares foram convertidos pela taxa histórica da transação para os períodos de 2018, 2019 e 2020, sendo que em 2018 a moeda funcional era o Real e em 2019 e 2020 a moeda funcional passou a seu o Dólar. Vide item 3.2 deste Formulário de Referência para mais informações.
