CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;260223;Capital Integralizado;2021-08-27;170156250.00;;187926060;0;187926060
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;260224;Capital Emitido;2021-07-07;24062503.89;N/A;156119810;0;156119810
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;260225;Capital Autorizado;2021-07-07;0.00;N/A;181119810;0;181119810
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;260226;Capital Emitido;2021-05-31;24062503.89;N/A;11151415;0;11151415
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;260227;Capital Subscrito;2021-05-31;24062503.89;N/A;11151415;0;11151415
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;260228;Capital Integralizado;2021-05-31;24062503.89;N/A;11151415;0;11151415
03.818.379/0001-30;2021-01-01;3;115722;SABER SERVIÇOS EDUCACIONAIS S.A.;262928;Capital Emitido;2022-03-09;487374171.88;Não aplicável;487374171;0;487374171
03.818.379/0001-30;2021-01-01;3;115722;SABER SERVIÇOS EDUCACIONAIS S.A.;262929;Capital Subscrito;2022-03-09;487374171.88;Não aplicável;487374171;0;487374171
03.818.379/0001-30;2021-01-01;3;115722;SABER SERVIÇOS EDUCACIONAIS S.A.;262930;Capital Integralizado;2022-03-09;487374171.88;Não Aplicável;487374171;0;487374171
03.818.379/0001-30;2021-01-01;3;115722;SABER SERVIÇOS EDUCACIONAIS S.A.;262931;Capital Autorizado;2018-05-21;0.00;;100000000;0;0
03.847.461/0001-92;2021-01-01;11;115449;BRADESPAR S.A.;262173;Capital Emitido;2022-04-29;3100124804.30;0;137989898;255106712;393096610
03.847.461/0001-92;2021-01-01;11;115449;BRADESPAR S.A.;262174;Capital Subscrito;2022-04-29;3100124804.30;0;137989898;255106712;393096610
03.847.461/0001-92;2021-01-01;11;115449;BRADESPAR S.A.;262175;Capital Integralizado;2022-04-29;3100124804.30;0;137989898;255106712;393096610
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;257442;Capital Emitido;2019-12-17;8328577961.00;;711369913;0;711369913
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;257443;Capital Subscrito;2019-12-17;8328577961.00;;711369913;0;711369913
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;257444;Capital Integralizado;2019-12-17;8328577961.00;;711369913;0;711369913
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;257445;Capital Integralizado;2012-11-08;0.00;;630000000;0;630000000
03.953.509/0001-47;2021-01-01;2;114180;CPFL GERACAO DE ENERGIA S.A.;258991;Capital Emitido;2021-04-26;2022782718.80;Não há;225137769366;0;225137769366
03.953.509/0001-47;2021-01-01;2;114180;CPFL GERACAO DE ENERGIA S.A.;258992;Capital Subscrito;2021-04-26;2022782718.80;Não há;225137769366;0;225137769366
03.953.509/0001-47;2021-01-01;2;114180;CPFL GERACAO DE ENERGIA S.A.;258993;Capital Integralizado;2021-04-26;2022782718.80;;225137769366;0;225137769366
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;251066;Capital Emitido;2020-03-31;5502715947.12;;606850394;0;606850394
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;251067;Capital Subscrito;2020-03-31;5502715947.12;;606850394;0;606850394
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;251068;Capital Integralizado;2020-03-31;5502715947.12;;606850394;0;606850394
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;251069;Capital Autorizado;2016-04-13;0.00;;1000000000;0;1000000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261608;Capital Subscrito;2020-08-31;912809.85;Até 36 meses;2458000;4916000;7374000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261609;Capital Emitido;2016-07-05;885809.85;;2368000;4736000;7104000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261610;Capital Subscrito;2016-07-05;885809.85;;2368000;4736000;7104000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261611;Capital Subscrito;2016-07-05;885809.85;;2368000;4736000;7104000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261612;Capital Integralizado;2016-07-05;885809.85;;2368000;4736000;7104000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261613;Capital Integralizado;2016-07-05;885809.85;;2368000;4736000;7104000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261614;Capital Autorizado;2016-07-05;0.00;;5000000000;0;5000000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261615;Capital Autorizado;2016-07-05;0.00;;5000000000;0;5000000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261616;Capital Emitido;2015-09-08;6604000.00;;2201333;4402667;6604000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261617;Capital Emitido;2015-09-08;6604000.00;;2201333;4402667;6604000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261618;Capital Subscrito;2015-09-08;6604000.00;;2201333;4402667;6604000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261619;Capital Subscrito;2015-09-08;6604000.00;;2201333;4402667;6604000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261620;Capital Integralizado;2015-09-08;6604000.00;;2201333;4402667;6604000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261621;Capital Integralizado;2015-09-08;6604000.00;;2201333;4402667;6604000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261622;Capital Autorizado;2015-09-08;0.00;;5000000000;0;5000000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261623;Capital Autorizado;2015-09-08;0.00;;5000000000;0;5000000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261624;Capital Emitido;2014-08-12;735809.85;;2168000;4336000;6504000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261625;Capital Emitido;2014-08-12;735809.85;;2168000;4336000;6504000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261626;Capital Subscrito;2014-08-12;735809.85;;2168000;4336000;6504000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261627;Capital Subscrito;2014-08-12;735809.85;;2168000;4336000;6504000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261628;Capital Integralizado;2014-08-12;735809.85;;2168000;4336000;6504000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261629;Capital Integralizado;2014-08-12;735809.85;;2168000;4336000;6504000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261630;Capital Autorizado;2014-08-12;0.00;;5000000000;0;5000000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261631;Capital Autorizado;2014-08-12;0.00;;5000000000;0;5000000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261632;Capital Emitido;2014-04-30;698309.85;;84667;169333;254000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261633;Capital Emitido;2014-04-30;698309.85;;84667;169333;254000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261634;Capital Subscrito;2014-04-30;698309.85;;84667;169333;254000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261635;Capital Subscrito;2014-04-30;698309.85;;84667;169333;254000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261636;Capital Integralizado;2014-04-30;698309.85;;84667;169333;254000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261637;Capital Integralizado;2014-04-30;698309.85;;84667;169333;254000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261638;Capital Autorizado;2014-04-30;0.00;;5000000;0;5000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261639;Capital Autorizado;2014-04-30;0.00;;5000000;0;5000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261640;Capital Emitido;2013-04-29;693309.85;;67999;136001;204000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261641;Capital Emitido;2013-04-29;693309.85;;67999;136001;204000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261642;Capital Subscrito;2013-04-29;693309.85;;67999;136001;204000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261643;Capital Subscrito;2013-04-29;693309.85;;67999;136001;204000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261644;Capital Integralizado;2013-04-29;693309.85;;67999;136001;204000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261645;Capital Integralizado;2013-04-29;693309.85;;67999;136001;204000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261646;Capital Autorizado;2013-04-29;0.00;;5000000;0;5000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261647;Capital Autorizado;2013-04-29;0.00;;5000000;0;5000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261648;Capital Emitido;2011-12-23;493309.85;;34583;69167;103750
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261649;Capital Emitido;2011-12-23;493309.85;;34583;69167;103750
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261650;Capital Subscrito;2011-12-23;493309.85;;34583;69167;103750
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261651;Capital Subscrito;2011-12-23;493309.85;;34583;69167;103750
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261652;Capital Integralizado;2011-12-23;493309.85;;34583;69167;103750
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261653;Capital Integralizado;2011-12-23;493309.85;;34583;69167;103750
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261654;Capital Autorizado;2011-12-23;0.00;;5000000000000;0;5000000000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261655;Capital Autorizado;2011-12-23;0.00;;5000000000000;0;5000000000000
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261656;Capital Emitido;2011-04-20;393479.85;20/04/2011;298263;577767;876030
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261657;Capital Emitido;2011-04-20;393479.85;20/04/2011;298263;577767;876030
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261658;Capital Subscrito;2011-04-20;393479.85;20/04/2011;298263;577767;876030
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261659;Capital Subscrito;2011-04-20;393479.85;20/04/2011;298263;577767;876030
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261660;Capital Integralizado;2011-04-20;393479.85;;298263;577767;876030
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;261661;Capital Integralizado;2011-04-20;393479.85;;298263;577767;876030
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261560;Capital Subscrito;2020-08-31;877106.00;Até 36 meses;703211;1406542;2109753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261561;Capital Subscrito;2016-06-20;850106.00;Até 12 meses;613211;1226542;1839753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261562;Capital Integralizado;2016-06-20;850106.00;;479877;959876;1439753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261563;Capital Autorizado;2016-06-20;0.00;;5000000000;0;5000000000
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261564;Capital Emitido;2015-09-08;1339753.00;;446544;893209;1339753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261565;Capital Subscrito;2015-09-08;1339753.00;;446544;893209;1339753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261566;Capital Integralizado;2015-09-08;1339753.00;;446544;893209;1339753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261567;Capital Autorizado;2015-09-08;0.00;;5000000000;0;5000000000
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261568;Capital Emitido;2014-08-05;100000.00;;33333;66667;100000
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261569;Capital Subscrito;2014-08-05;100000.00;;33333;66667;100000
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261570;Capital Integralizado;2014-08-05;100000.00;;33333;66667;100000
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261571;Capital Autorizado;2014-08-05;0.00;;5000000;0;5000000
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261572;Capital Emitido;2014-04-08;690106.00;;379878;759875;1139753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261573;Capital Subscrito;2014-04-08;690106.00;;379878;759875;1139753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261574;Capital Integralizado;2014-04-08;690106.00;;379878;759875;1139753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261575;Capital Autorizado;2014-04-08;0.00;;5000000000;0;5000000000
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261576;Capital Emitido;2014-01-24;685106.00;;363211;726542;1089753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261577;Capital Subscrito;2014-01-24;685106.00;;363211;726542;1089753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261578;Capital Integralizado;2014-01-24;685106.00;;363211;726542;1089753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261579;Capital Autorizado;2014-01-24;0.00;;5000000000;0;5000000000
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261580;Capital Emitido;2012-04-27;505106.00;;303211;606542;909753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261581;Capital Subscrito;2012-04-27;505106.00;;303211;606542;909753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261582;Capital Integralizado;2012-04-27;505106.00;;303211;606542;909753
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;261583;Capital Autorizado;2012-04-27;0.00;;50000000000;0;50000000000
04.032.433/0001-80;2021-01-01;9;115496;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;262180;Capital Subscrito;2021-12-15;1419402983.96;;26710356;0;26710356
04.032.433/0001-80;2021-01-01;9;115496;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;262181;Capital Integralizado;2021-12-15;1419402983.96;;26710356;0;26710356
04.032.433/0001-80;2021-01-01;9;115496;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;262182;Capital Autorizado;2021-12-15;1419402983.96;;26710356;0;26710356
04.032.433/0001-80;2021-01-01;9;115496;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;262183;Capital Autorizado;2020-08-06;2400000000.00;;0;0;0
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261584;Capital Emitido;2016-06-20;1103320.53;Até 12 meses;686869;1373254;2060123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261585;Capital Subscrito;2016-06-20;1103320.53;Até 12 meses;686869;1373254;2060123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261586;Capital Integralizado;2016-06-20;1103320.53;;553535;1106588;1660123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261587;Capital Autorizado;2016-06-20;0.00;;500000;0;500000
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261588;Capital Emitido;2015-09-08;1560123.00;;520202;1039921;1560123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261589;Capital Subscrito;2015-09-08;1560123.00;;520202;1039921;1560123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261590;Capital Integralizado;2015-09-08;1560123.00;;520202;1039921;1560123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261591;Capital Autorizado;2015-09-08;0.00;;5000000000;0;5000000000
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261592;Capital Emitido;2014-08-05;100000.00;;33333;66667;100000
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261593;Capital Subscrito;2014-08-05;100000.00;;33333;66667;100000
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261594;Capital Integralizado;2014-08-05;100000.00;;33333;66667;100000
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261595;Capital Autorizado;2014-08-05;0.00;;5000000;0;5000000
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261596;Capital Emitido;2014-04-17;943320.53;;453536;906587;1360123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261597;Capital Subscrito;2014-04-17;943320.53;;453536;906587;1360123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261598;Capital Integralizado;2014-04-17;943320.53;;453536;906587;1360123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261599;Capital Autorizado;2014-04-17;0.00;;5000000000;0;5000000000
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261600;Capital Emitido;2014-01-24;938320.53;;436869;873254;1310123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261601;Capital Subscrito;2014-01-24;938320.53;;436869;873254;1310123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261602;Capital Integralizado;2014-01-24;938320.53;;436869;873254;1310123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261603;Capital Autorizado;2014-01-24;0.00;;5000000000;0;5000000000
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261604;Capital Emitido;2012-04-27;743320.53;;371869;743254;1115123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261605;Capital Subscrito;2012-04-27;743320.53;;371869;743254;1115123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261606;Capital Integralizado;2012-04-27;743320.53;;371869;743254;1115123
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;261607;Capital Autorizado;2012-04-27;0.00;;50000000000;0;50000000000
04.065.791/0001-99;2021-01-01;10;115571;SINQIA S.A.;262374;Capital Emitido;2021-09-02;813303273.84;;87941972;0;87941972
04.065.791/0001-99;2021-01-01;10;115571;SINQIA S.A.;262375;Capital Subscrito;2021-09-02;813303273.84;;87941972;0;87941972
04.065.791/0001-99;2021-01-01;10;115571;SINQIA S.A.;262376;Capital Integralizado;2021-09-02;813303273.84;;87941972;0;87941972
04.065.791/0001-99;2021-01-01;10;115571;SINQIA S.A.;262377;Capital Autorizado;2021-08-30;3000000000.00;;0;0;0
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;255354;Capital Emitido;2021-11-23;132993557.37;N/A;172067250;0;172067250
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;255355;Capital Subscrito;2021-11-23;132993557.37;N/A;172067250;0;172067250
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;255356;Capital Integralizado;2021-11-23;132993557.37;N/A;172067250;0;172067250
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;255357;Capital Autorizado;2021-02-15;0.00;N/A;250000000;0;250000000
04.089.570/0001-50;2021-01-01;5;115238;ÁGUAS GUARIROBA S.A;261794;Capital Emitido;2009-12-31;124427438.74;;111800014;0;111800014
04.089.570/0001-50;2021-01-01;5;115238;ÁGUAS GUARIROBA S.A;261795;Capital Subscrito;2009-12-31;124427438.74;;111800014;0;111800014
04.089.570/0001-50;2021-01-01;5;115238;ÁGUAS GUARIROBA S.A;261796;Capital Integralizado;2009-12-31;124427438.74;;111800014;0;111800014
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;253018;Capital Autorizado;2021-11-03;1765947667.67;;786265136;1209267480;1995532616
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;253019;Capital Emitido;2019-08-07;474607390.55;;786265136;1209267480;1995532616
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;253020;Capital Subscrito;2019-08-07;474607390.55;;786265136;1209267480;1995532616
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;253021;Capital Integralizado;2019-08-07;474607390.55;;786265136;1209267480;1995532616
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;253022;Capital Emitido;2016-08-15;416645639.97;Não aplicável;775174584;1192210328;1967384912
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;253023;Capital Subscrito;2016-08-15;416645639.97;Não aplicável;775174584;1192210328;1967384912
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;253024;Capital Integralizado;2016-08-15;416645639.97;;775174584;1192210328;1967384912
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;253025;Capital Autorizado;2015-10-26;4600000000.00;;0;0;0
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261102;Capital Emitido;2021-06-25;2101489404.07;;696334224;0;696334224
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261103;Capital Subscrito;2021-06-25;2101489404.07;;696334224;0;696334224
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261104;Capital Integralizado;2021-06-25;2101489404.07;;696334224;0;696334224
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261105;Capital Autorizado;2021-06-25;4000000000.00;;696334224;0;696334224
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261106;Capital Autorizado;2020-09-23;4000000000.00;;558699080;0;558699080
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261107;Capital Emitido;2016-09-12;381050104.07;;558699080;0;558699080
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261108;Capital Subscrito;2016-09-12;381050104.07;;558699080;0;558699080
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261109;Capital Integralizado;2016-09-12;381050104.07;;558699080;0;558699080
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261110;Capital Autorizado;2016-09-12;2000000000.00;;558699080;0;558699080
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261111;Capital Emitido;2010-03-31;1340699080.00;;558699080;0;558699080
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261112;Capital Subscrito;2010-03-31;1340699080.00;;558699080;0;558699080
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261113;Capital Integralizado;2010-03-31;1340699080.00;;558699080;0;558699080
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;261114;Capital Autorizado;2010-03-31;2000000000.00;;558699080;0;558699080
04.172.213/0001-51;2021-01-01;7;114232;CIA PIRATININGA DE FORCA E LUZ;259117;Capital Emitido;2021-04-29;258497019.95;;53096770180;0;53096770180
04.172.213/0001-51;2021-01-01;7;114232;CIA PIRATININGA DE FORCA E LUZ;259118;Capital Subscrito;2021-04-29;258497019.95;;53096770180;0;53096770180
04.172.213/0001-51;2021-01-01;7;114232;CIA PIRATININGA DE FORCA E LUZ;259119;Capital Integralizado;2021-04-29;258497019.95;;53096770180;0;53096770180
04.200.649/0001-07;2021-01-01;17;112298;COMPANHIA PROVINCIA DE SECURITIZACAO;255063;Capital Emitido;2018-08-31;620000.00;INTEGRALIZADO;620000;0;620000
04.200.649/0001-07;2021-01-01;17;112298;COMPANHIA PROVINCIA DE SECURITIZACAO;255064;Capital Subscrito;2018-08-31;620000.00;INTEGRALIZADO;620000;0;620000
04.200.649/0001-07;2021-01-01;17;112298;COMPANHIA PROVINCIA DE SECURITIZACAO;255065;Capital Integralizado;2018-08-31;620000.00;;620000;0;620000
04.200.649/0001-07;2021-01-01;17;112298;COMPANHIA PROVINCIA DE SECURITIZACAO;255066;Capital Emitido;2005-12-29;100000.00;INTEGRALIZADO;100000;0;100000
04.200.649/0001-07;2021-01-01;17;112298;COMPANHIA PROVINCIA DE SECURITIZACAO;255067;Capital Subscrito;2005-12-29;100000.00;INTEGRALIZADO;100000;0;100000
04.200.649/0001-07;2021-01-01;17;112298;COMPANHIA PROVINCIA DE SECURITIZACAO;255068;Capital Integralizado;2005-12-29;100000.00;;100000;0;100000
04.200.649/0001-07;2021-01-01;17;112298;COMPANHIA PROVINCIA DE SECURITIZACAO;255069;Capital Emitido;2000-10-18;100000.00;INTEGRALIZADO;100000;0;100000
