CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Lucro_Liquido_Ajustado;Taxa_Retorno_Patrimonio_Liquido_Emissor;Lucro_Liquido_Retido;Dividendo_Distribuido_Lucro_Liquido_Ajustado;Dividendo_Distribuido_Total;Data_Aprovacao_Retencao
02.328.280/0001-97;2021-01-01;9;114135;ELEKTRO REDES S.A.;2019-01-01;2019-12-31;496841833.44;31.90000000;353788833.44;29.00000000;143053000.00;2020-04-30
02.328.280/0001-97;2021-01-01;9;114135;ELEKTRO REDES S.A.;2020-01-01;2020-12-31;592240787.03;19.86000000;0.00;100.00000000;592240787.03;2021-04-09
02.338.534/0001-58;2021-01-01;2;109598;LONGDIS S.A.;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
02.338.534/0001-58;2021-01-01;2;109598;LONGDIS S.A.;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
02.338.534/0001-58;2021-01-01;2;109598;LONGDIS S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
02.351.144/0001-18;2021-01-01;8;113850;TEGMA GESTAO LOGISTICA S.A.;2018-01-01;2018-12-31;108248933.42;22.30000000;43299593.42;60.00000000;64949400.00;2019-04-24
02.351.144/0001-18;2021-01-01;8;113850;TEGMA GESTAO LOGISTICA S.A.;2019-01-01;2019-12-31;176233000.00;30.60000000;100969322.14;42.70000000;75263667.86;2020-04-30
02.351.144/0001-18;2021-01-01;8;113850;TEGMA GESTAO LOGISTICA S.A.;2020-01-01;2020-12-31;55411946.76;8.90000000;20439660.14;63.10000000;34972286.62;2021-04-13
02.351.877/0001-52;2021-01-01;14;115548;LWSA S/A;2018-01-01;2018-12-31;9226000.00;8.90000000;5437000.00;59.10000000;5449000.00;2019-02-14
02.351.877/0001-52;2021-01-01;14;115548;LWSA S/A;2019-01-01;2019-12-31;17167000.00;6.70000000;12171000.00;34.40000000;5900000.00;2020-04-30
02.351.877/0001-52;2021-01-01;14;115548;LWSA S/A;2020-01-01;2020-12-31;18753000.00;0.02782500;2753000.00;81.05000000;16000000.00;2021-04-30
02.357.251/0001-53;2021-01-01;5;115847;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;2018-01-01;2018-12-31;-2076000.00;0.00000000;0.00;0.00000000;0.00;2019-05-10
02.357.251/0001-53;2021-01-01;5;115847;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;2019-01-01;2019-12-31;13368820.02;3.39858758;10026615.02;25.00000000;3342205.01;2020-04-17
02.357.251/0001-53;2021-01-01;5;115847;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;2020-01-01;2020-12-31;25737077.21;5.33000000;19302807.91;25.00000000;6434269.30;2021-04-19
02.387.241/0001-60;2021-01-01;17;115500;RUMO S.A.;2018-01-01;2018-12-31;264357000.00;0.03292900;264357000.00;0.00000000;0.00;2019-04-24
02.387.241/0001-60;2021-01-01;17;115500;RUMO S.A.;2019-01-01;2019-12-31;778237000.00;0.09326600;778237000.00;0.00000000;0.00;2020-07-22
02.387.241/0001-60;2021-01-01;17;115500;RUMO S.A.;2020-01-01;2020-12-31;297163000.00;0.01983300;297163000.00;0.00000000;0.00;2021-04-27
02.421.421/0001-11;2021-01-01;11;115627;TIM S.A.;2018-01-01;2018-12-31;2389233131.58;7.91367200;1435437751.46;33.93248100;810726072.61;2019-10-28
02.421.421/0001-11;2021-01-01;11;115627;TIM S.A.;2019-01-01;2019-12-31;3482700434.69;0.17499414;2864723705.52;0.28582367;995438235.29;2020-04-07
02.421.421/0001-11;2021-01-01;11;115627;TIM S.A.;2020-01-01;2020-12-31;1590442902.27;17.50000000;2777161940.81;68.09000000;1083000000.00;2021-03-30
02.429.144/0001-93;2021-01-01;5;115542;CPFL ENERGIA S.A.;2018-01-01;2018-12-31;1955138297.61;20.05349900;1466353723.21;25.00000000;488784574.40;2019-04-30
02.429.144/0001-93;2021-01-01;5;115542;CPFL ENERGIA S.A.;2019-01-01;2019-12-31;2567537506.96;20.79876700;492357896.10;80.82373100;2075179610.86;2020-07-27
02.429.144/0001-93;2021-01-01;5;115542;CPFL ENERGIA S.A.;2020-01-01;2020-12-31;3460991742.08;26.14241900;1730495870.98;50.00000000;1730495871.10;2021-04-30
02.474.103/0001-19;2021-01-01;10;115589;ENGIE BRASIL ENERGIA S.A.;2018-01-01;2018-12-31;2272481965.99;35.97871300;177673021.18;100.00000000;2272481965.99;2019-04-26
02.474.103/0001-19;2021-01-01;10;115589;ENGIE BRASIL ENERGIA S.A.;2019-01-01;2019-12-31;2197143592.44;31.40951331;949743683.28;56.77000000;1247399909.16;2020-04-28
02.474.103/0001-19;2021-01-01;10;115589;ENGIE BRASIL ENERGIA S.A.;2020-01-01;2020-12-31;2016754364.44;26.05784363;638669403.00;100.00000000;2016754364.44;2021-04-28
02.558.157/0001-62;2021-01-01;11;114359;TELEFÔNICA BRASIL S.A;2018-01-01;2018-12-31;8470316159.80;11.82888948;1700000000.00;82.86212500;7018683952.42;2019-04-11
02.558.157/0001-62;2021-01-01;11;114359;TELEFÔNICA BRASIL S.A;2019-01-01;2019-12-31;4732797874.78;6.71742110;600000000.00;122.20203554;5783575340.79;2020-05-28
02.558.157/0001-62;2021-01-01;11;114359;TELEFÔNICA BRASIL S.A;2020-01-01;2020-12-31;4513234591.45;6.48856321;0.00;120.03626813;5417518375.45;
02.591.787/0001-39;2021-01-01;5;109573;CAPITALPART PARTICIPACOES S.A.;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
02.591.787/0001-39;2021-01-01;5;109573;CAPITALPART PARTICIPACOES S.A.;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
02.591.787/0001-39;2021-01-01;5;109573;CAPITALPART PARTICIPACOES S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
02.635.522/0001-95;2021-03-31;8;104794;JALLES MACHADO S.A.;2017-04-01;2018-03-31;49215330.49;10.83420000;49215330.49;0.00000000;0.00;2018-06-28
02.635.522/0001-95;2021-03-31;8;104794;JALLES MACHADO S.A.;2018-04-01;2019-03-31;84541856.90;16.03963300;83727579.11;0.96316500;814277.79;2019-06-27
02.635.522/0001-95;2021-03-31;8;104794;JALLES MACHADO S.A.;2019-04-01;2020-03-31;77866832.25;12.95272000;77866832.25;0.00000000;0.00;2020-06-25
02.664.042/0001-52;2021-01-01;2;113942;TERMINAL GARAGEM MENEZES CORTES S.A.;2018-01-01;2018-12-31;8308847.00;7.01000000;1308847.00;84.25000000;7000000.00;2019-04-12
02.664.042/0001-52;2021-01-01;2;113942;TERMINAL GARAGEM MENEZES CORTES S.A.;2019-01-01;2019-12-31;4210729.00;3.58000000;3158046.00;25.00000000;1052683.00;2020-06-29
02.664.042/0001-52;2021-01-01;2;113942;TERMINAL GARAGEM MENEZES CORTES S.A.;2020-01-01;2020-12-31;-4798653.00;0.00000000;0.00;0.00000000;0.00;
02.762.113/0001-50;2021-01-01;4;108238;BRAZILIAN FINANCE E REAL ESTATE S.A.;2018-01-01;2018-12-31;10265669.52;6.68233010;7046208.85;31.36142900;3219460.67;2018-04-27
02.762.113/0001-50;2021-01-01;4;108238;BRAZILIAN FINANCE E REAL ESTATE S.A.;2019-01-01;2019-12-31;10624300.61;6.48137310;7968225.46;25.00000000;2656075.15;2019-04-26
02.762.113/0001-50;2021-01-01;4;108238;BRAZILIAN FINANCE E REAL ESTATE S.A.;2020-01-01;2020-12-31;8037583.44;4.54865780;5977471.76;25.63098343;2060111.68;2021-04-29
02.762.121/0001-04;2021-01-01;7;115702;SANTOS BRASIL PARTICIPACOES S.A.;2018-01-01;2018-12-31;2829788.46;0.22210611;0.00;100.00000000;2829788.46;2019-02-20
02.762.121/0001-04;2021-01-01;7;115702;SANTOS BRASIL PARTICIPACOES S.A.;2019-01-01;2019-12-31;14605918.19;1.13685472;2921183.64;80.00000000;11684734.55;2020-03-03
02.762.121/0001-04;2021-01-01;7;115702;SANTOS BRASIL PARTICIPACOES S.A.;2020-01-01;2020-12-31;-13760759.54;0.00000000;-13760759.54;0.00000000;0.00;2021-02-25
02.762.124/0001-30;2021-01-01;2;114437;BETAPART PARTICIPACOES S.A.;2018-01-01;2018-12-31;-32872.31;-0.07670000;0.00;0.00000000;0.00;
02.762.124/0001-30;2021-01-01;2;114437;BETAPART PARTICIPACOES S.A.;2019-01-01;2019-12-31;-112058.64;-0.12400000;0.00;0.00000000;0.00;
02.762.124/0001-30;2021-01-01;2;114437;BETAPART PARTICIPACOES S.A.;2020-01-01;2020-12-31;-118927.63;-0.15150000;0.00;0.00000000;0.00;
02.783.423/0001-50;2021-01-01;1;105727;ALTERE SECURITIZADORA S.A.;2018-01-01;2018-12-31;55116.38;0.00000000;2755.82;0.00000000;0.00;
02.783.423/0001-50;2021-01-01;1;105727;ALTERE SECURITIZADORA S.A.;2019-01-01;2019-12-31;3659.30;0.00000000;182.96;0.00000000;0.00;2019-12-31
02.783.423/0001-50;2021-01-01;1;105727;ALTERE SECURITIZADORA S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;2021-04-30
02.796.775/0001-40;2021-01-01;3;114439;GAMA PARTICIPACOES S.A.;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
02.796.775/0001-40;2021-01-01;3;114439;GAMA PARTICIPACOES S.A.;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
02.796.775/0001-40;2021-01-01;3;114439;GAMA PARTICIPACOES S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
02.800.026/0001-40;2021-01-01;13;115845;COGNA EDUCAÇÃO S.A.;2018-01-01;2018-12-31;1333560270.16;7.97144900;800136162.10;40.00000000;533424108.06;2019-04-30
02.800.026/0001-40;2021-01-01;13;115845;COGNA EDUCAÇÃO S.A.;2019-01-01;2019-12-31;223482527.40;1.53195400;70129711.40;68.61960000;153352816.00;2020-03-30
02.800.026/0001-40;2021-01-01;13;115845;COGNA EDUCAÇÃO S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;2021-03-31
02.846.056/0001-97;2021-01-01;19;114588;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2018-01-01;2018-12-31;743909000.00;9.51000000;404739000.00;50.81000000;378000000.00;2019-04-22
02.846.056/0001-97;2021-01-01;19;114588;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2019-01-01;2019-12-31;1366342000.00;17.67000000;411255000.00;31.25000000;427000000.00;2020-04-09
02.846.056/0001-97;2021-01-01;19;114588;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;2020-01-01;2020-12-31;181480000.00;0.02000000;9552000.00;0.00000000;0.00;2021-04-08
02.860.694/0001-62;2021-01-01;11;126140;T4F ENTRETENIMENTO S.A.;2018-01-01;2018-12-31;7964977.09;1.20099000;3982488.54;50.00000000;3982488.54;2019-04-25
02.860.694/0001-62;2021-01-01;11;126140;T4F ENTRETENIMENTO S.A.;2019-01-01;2019-12-31;-70778845.03;0.00000000;-70788845.03;0.00000000;0.00;
02.860.694/0001-62;2021-01-01;11;126140;T4F ENTRETENIMENTO S.A.;2020-01-01;2020-12-31;-108548339.89;0.00000000;-108548339.89;0.00000000;0.00;2021-04-30
02.916.265/0001-60;2021-01-01;12;115684;JBS S.A.;2018-01-01;2018-12-31;25199000.00;0.09830000;17955000.00;25.00000000;5984000.00;2019-04-30
02.916.265/0001-60;2021-01-01;12;115684;JBS S.A.;2019-01-01;2019-12-31;6068368000.00;20.47570000;4323711000.00;25.00000000;1441238000.00;2020-04-28
02.916.265/0001-60;2021-01-01;12;115684;JBS S.A.;2020-01-01;2020-12-31;4598311000.00;11.46160000;1862210000.00;54.60000000;2511136000.00;2021-04-28
02.932.074/0001-91;2021-01-01;6;114394;HYPERA S.A.;2018-01-01;2018-12-31;755719584.13;13.66000000;514904369.47;81.00000000;611991577.91;2019-04-24
02.932.074/0001-91;2021-01-01;6;114394;HYPERA S.A.;2019-01-01;2019-12-31;792376716.52;13.36000000;117106191.41;85.20000000;675270525.11;2020-04-22
02.932.074/0001-91;2021-01-01;6;114394;HYPERA S.A.;2020-01-01;2020-12-31;741984820.68;14.02000000;0.00;100.00000000;741984820.68;2021-04-26
02.992.449/0001-09;2021-01-01;2;114442;PROMPT PARTICIPACOES S.A.;2018-01-01;2018-12-31;-127605.00;-13.33000000;0.00;0.00000000;0.00;
02.992.449/0001-09;2021-01-01;2;114442;PROMPT PARTICIPACOES S.A.;2019-01-01;2019-12-31;-140145.00;-0.67000000;0.00;0.00000000;0.00;
02.992.449/0001-09;2021-01-01;2;114442;PROMPT PARTICIPACOES S.A.;2020-01-01;2020-12-31;-125702.00;-1.50000000;0.00;0.00000000;0.00;
02.998.301/0001-81;2021-01-01;8;114549;RIO PARANAPANEMA ENERGIA S.A.;2018-01-01;2018-12-31;314934154.92;15.64803319;0.00;100.00000000;314934154.92;
02.998.301/0001-81;2021-01-01;8;114549;RIO PARANAPANEMA ENERGIA S.A.;2019-01-01;2019-12-31;313129753.77;15.88801529;0.00;100.00000000;313129753.77;
02.998.301/0001-81;2021-01-01;8;114549;RIO PARANAPANEMA ENERGIA S.A.;2020-01-01;2020-12-31;330624000.00;36.71349302;435171000.00;47.00000000;330624000.00;2020-04-30
02.998.611/0001-04;2021-01-01;10;119216;ISA ENERGIA BRASIL;2018-01-01;2018-12-31;1788602000.00;16.65000000;657685000.00;68.50000000;1225000000.00;2019-04-04
02.998.611/0001-04;2021-01-01;10;119216;ISA ENERGIA BRASIL;2019-01-01;2019-12-31;1681775000.00;12.81000000;845474000.00;54.60000000;917459000.00;2020-04-16
02.998.611/0001-04;2021-01-01;10;119216;ISA ENERGIA BRASIL;2020-01-01;2020-12-31;3361880000.00;23.80000000;1691250000.00;49.70000000;1670630000.00;2021-03-25
03.014.553/0001-91;2021-01-01;4;114252;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;2018-01-01;2018-12-31;-324745000.00;-33.23188796;0.00;0.00000000;0.00;2019-06-10
03.014.553/0001-91;2021-01-01;4;114252;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;2019-01-01;2019-12-31;-170834000.00;-22.74093539;0.00;0.00000000;0.00;2020-04-27
03.014.553/0001-91;2021-01-01;4;114252;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;2020-01-01;2020-12-31;28604476.00;3.13425280;21453357.00;25.00000000;7151119.00;2021-04-30
03.220.438/0001-73;2021-01-01;18;115541;EQUATORIAL S.A.;2018-01-01;2018-12-31;762379000.00;16.40000000;727340000.00;25.40000000;190594905.45;2019-04-30
03.220.438/0001-73;2021-01-01;18;115541;EQUATORIAL S.A.;2019-01-01;2019-12-31;1290094000.00;29.78000000;2093107000.00;25.00000000;322523427.18;2020-07-17
03.220.438/0001-73;2021-01-01;18;115541;EQUATORIAL S.A.;2020-01-01;2020-12-31;2667322000.00;24.23009400;2426391000.00;20.57112000;548698000.00;2021-03-24
03.220.438/0001-73;2021-01-01;18;115541;EQUATORIAL S.A.;2021-01-01;2021-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
03.342.704/0001-30;2021-01-01;15;113616;PETRORECÔNCAVO S.A.;2018-01-01;2018-12-31;52027000.00;17.30285270;39020000.00;25.00048100;13007000.00;2019-08-01
03.342.704/0001-30;2021-01-01;15;113616;PETRORECÔNCAVO S.A.;2019-01-01;2019-12-31;51576000.00;6.53757739;51576000.00;0.00000000;0.00;2020-06-30
03.342.704/0001-30;2021-01-01;15;113616;PETRORECÔNCAVO S.A.;2020-01-01;2020-12-31;-80899000.00;-8.25334933;-80899000.00;0.00000000;0.00;
03.378.521/0001-75;2021-01-01;17;114218;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;157493000.00;4.90000000;142924000.00;25.00000000;39373000.00;2019-04-29
03.378.521/0001-75;2021-01-01;17;114218;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;1261413000.00;21.30000000;1028468000.00;25.00000000;315353000.00;2020-04-28
03.378.521/0001-75;2021-01-01;17;114218;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;657326000.00;9.80000000;543223000.00;25.00000000;164332000.00;2021-04-29
03.467.321/0001-99;2021-01-01;4;115437;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;2018-01-01;2018-12-31;345662369.42;19.79793080;0.00;100.00000000;345662369.42;2019-04-30
03.467.321/0001-99;2021-01-01;4;115437;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;2019-01-01;2019-12-31;454258873.33;6.82677400;302801937.61;33.34154700;151456935.72;2020-04-28
03.467.321/0001-99;2021-01-01;4;115437;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;2020-01-01;2020-12-31;527963669.34;31.48000000;0.00;100.00000000;527963669.34;2021-04-28
03.767.538/0001-14;2021-01-01;8;114910;BRAZILIAN SECURITIES CIA SECURITIZACAO;2018-01-01;2018-12-31;9273639.86;4.42986253;7013808.15;24.36833600;2259831.71;2018-04-27
03.767.538/0001-14;2021-01-01;8;114910;BRAZILIAN SECURITIES CIA SECURITIZACAO;2019-01-01;2019-12-31;1728311.59;0.81986496;1296233.69;25.00000000;432077.90;2019-04-26
03.767.538/0001-14;2021-01-01;8;114910;BRAZILIAN SECURITIES CIA SECURITIZACAO;2020-01-01;2020-12-31;1340269.52;0.63043854;1005202.14;25.00000000;335067.38;
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;2018-01-01;2018-12-31;8537000.00;22.00000000;6403000.00;25.00000000;2134000.00;2021-06-06
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;2019-01-01;2019-12-31;5546000.00;16.80000000;4159000.00;25.00000000;1387000.00;2021-06-06
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;2020-01-01;2020-12-31;18717000.00;134.70000000;14038000.00;25.00000000;4679000.00;2021-06-06
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;2021-01-01;2021-12-31;13754000.00;31.40000000;0.00;0.00000000;0.00;2021-06-06
03.847.461/0001-92;2021-01-01;11;115449;BRADESPAR S.A.;2018-01-01;2018-12-31;1130971185.94;11.95295900;773050985.20;36.91031300;417445000.00;2019-04-30
03.847.461/0001-92;2021-01-01;11;115449;BRADESPAR S.A.;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
03.847.461/0001-92;2021-01-01;11;115449;BRADESPAR S.A.;2020-01-01;2020-12-31;1393699397.16;13.03488772;792051997.01;48.43225170;675000000.00;2020-11-11
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;2020-01-01;2020-12-31;282167000.00;12.45000000;141083000.00;50.00000000;141084000.00;2021-04-30
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;2018-01-01;2018-12-31;1209191000.00;14.62000000;733004000.00;39.38000000;476187000.00;2019-04-16
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;2019-01-01;2019-12-31;1272363000.00;14.35000000;918872000.00;27.78000000;353491000.00;2020-03-31
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;2020-01-01;2020-12-31;1432616000.00;15.23000000;847034070.08;40.88000000;585581929.92;2021-04-09
04.032.433/0001-80;2021-01-01;9;115496;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
04.032.433/0001-80;2021-01-01;9;115496;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;2020-04-30
04.032.433/0001-80;2021-01-01;9;115496;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;2021-04-26
04.065.791/0001-99;2021-01-01;10;115571;SINQIA S.A.;2018-01-01;2018-12-31;2726000.00;3.19390700;1942000.00;23.80000000;648046.00;2019-04-24
04.065.791/0001-99;2021-01-01;10;115571;SINQIA S.A.;2019-01-01;2019-12-31;-4579000.00;0.00000000;0.00;0.00000000;0.00;
04.065.791/0001-99;2021-01-01;10;115571;SINQIA S.A.;2020-01-01;2020-12-31;4956000.00;1.13800000;3571000.00;27.94600000;1385000.00;2021-04-29
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;2018-01-01;2018-12-31;-49000.00;0.00000000;0.00;0.00000000;0.00;
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;2019-01-01;2019-12-31;-5223000.00;0.00000000;0.00;0.00000000;0.00;
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;2020-01-01;2020-12-31;-2801000.00;0.00000000;0.00;0.00000000;0.00;
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;2018-01-01;2018-12-31;346277000.00;18.25000000;8410000.00;97.57000000;337866461.79;2019-04-25
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;2019-01-01;2019-12-31;347029239.74;20.68000000;0.00;100.00000000;347029239.74;
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;2020-01-01;2020-12-31;903962000.00;17.95000000;573152000.00;36.60000000;330810000.00;2021-04-30
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2018-01-01;2018-12-31;355785000.00;58.48812900;196820919.16;44.67973600;158963571.84;2019-04-16
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2019-01-01;2019-12-31;-185459897.36;-40.72900200;0.00;0.00000000;0.00;
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2020-01-01;2020-12-31;-423988009.50;-754.68203000;0.00;0.00000000;0.00;
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2021-01-01;2021-12-31;87985484.15;61.03046500;0.00;0.00000000;0.00;
04.200.649/0001-07;2021-01-01;17;112298;COMPANHIA PROVINCIA DE SECURITIZACAO;2018-01-01;2018-12-31;-191969.96;0.00000000;0.00;0.00000000;0.00;
04.200.649/0001-07;2021-01-01;17;112298;COMPANHIA PROVINCIA DE SECURITIZACAO;2019-01-01;2019-12-31;56309.00;0.00000000;56309.00;0.00000000;0.00;
04.200.649/0001-07;2021-01-01;17;112298;COMPANHIA PROVINCIA DE SECURITIZACAO;2020-01-01;2020-12-31;801927.62;0.13800000;9965.92;0.13800000;1107.33;2021-02-25
04.423.567/0001-21;2021-01-01;7;115717;ENEVA S.A;2018-01-01;2018-12-31;888223000.00;0.00000000;0.00;0.00000000;0.00;
04.423.567/0001-21;2021-01-01;7;115717;ENEVA S.A;2019-01-01;2019-12-31;599080000.00;0.00000000;0.00;0.00000000;0.00;
04.423.567/0001-21;2021-01-01;7;115717;ENEVA S.A;2020-01-01;2020-12-31;1006536000.00;0.00000000;0.00;0.00000000;0.00;
04.437.534/0001-30;2021-01-01;2;111127;LOCAMÉRICA RENT-A-CAR S.A.;2018-01-01;2018-12-31;104403000.00;3.08310000;5495000.00;25.00000000;26101000.00;2019-04-26
04.437.534/0001-30;2021-01-01;2;111127;LOCAMÉRICA RENT-A-CAR S.A.;2019-01-01;2019-12-31;168112000.00;3.03000000;8848000.00;25.00000000;42028000.00;2020-06-16
04.437.534/0001-30;2021-01-01;2;111127;LOCAMÉRICA RENT-A-CAR S.A.;2020-01-01;2020-12-31;126063000.00;5.67194224;94547000.00;25.00019831;31516000.00;2021-04-29
04.752.991/0001-10;2021-01-01;16;116024;BIOMM S.A.;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
04.752.991/0001-10;2021-01-01;16;116024;BIOMM S.A.;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
04.752.991/0001-10;2021-01-01;16;116024;BIOMM S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
04.821.041/0001-08;2021-01-01;10;114536;METALFRIO SOLUTIONS S.A.;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;2018-12-31
04.821.041/0001-08;2021-01-01;10;114536;METALFRIO SOLUTIONS S.A.;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;2019-12-31
04.821.041/0001-08;2021-01-01;10;114536;METALFRIO SOLUTIONS S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2018-01-01;2018-12-31;352672000.00;23.80000000;0.00;25.07100000;88417000.00;2019-03-29
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2019-01-01;2019-12-31;368991000.00;23.80000000;0.00;83.03320100;331295000.00;2019-04-15
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;581863000.00;23.80000000;0.00;1.00000000;581863000.00;2021-03-21
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2018-01-01;2018-12-31;104433184.50;5.80000000;67305003.32;40.00000000;41773273.80;2019-04-26
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2019-01-01;2019-12-31;262571238.84;14.20000000;170319422.05;40.00000000;105028495.54;2020-04-01
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;2020-01-01;2020-12-31;253022962.00;10.98843000;189088603.50;30.22630000;76479479.56;2021-04-22
04.912.242/0001-02;2021-01-01;1;104814;PORTUENSE FERRAGENS S/A;2018-01-01;2018-12-31;-162000.00;0.00000000;0.00;0.00000000;0.00;
04.912.242/0001-02;2021-01-01;1;104814;PORTUENSE FERRAGENS S/A;2019-01-10;2019-12-31;-287000.00;0.00000000;0.00;0.00000000;0.00;
04.912.242/0001-02;2021-01-01;1;104814;PORTUENSE FERRAGENS S/A;2020-01-01;2020-12-31;-190000.00;0.00000000;0.00;0.00000000;0.00;
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2018-01-01;2018-12-31;308324453.74;25.32871554;184994672.24;40.00000000;123329781.50;2019-04-15
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2019-01-01;2019-12-31;324051731.33;24.41613286;129620692.53;60.00000000;194431038.80;2020-04-15
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;2020-01-01;2020-12-31;229199221.59;16.73030635;160439455.12;30.00000000;68741778.15;2021-04-14
