CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Descricao_Bem_Ativo;Pais;UF;Municipio;Tipo_Propriedade
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;Transpaleteiras elétricas;Brasil;BA;Camaçari;Própria
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;Servidores e Equipamentos Rede;Brasil;BA;Salvador;Própria
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;Servidores e Equipamentos Rede;Brasil;SP;São Paulo;Própria
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;PDVs e Self Checkouts;Brasil;SP;Caldas Novas;Própria
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;Equipamentos Automação e Coletores Wireless;Brasil;SP;Caldas Novas;Própria
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1088;Brasil;PE;Jaboatão dos Guararapes;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1159;Brasil;BA;Cruz das Almas;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1158;Brasil;MG;Lajeado;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;Centro Distribuição;Brasil;BA;Camaçari;Própria
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;Escritório ADM;Brasil;BA;Salvador;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1002;Brasil;BA;Feira de Santana;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1005;Brasil;BA;Salvador;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1006;Brasil;BA;Salvador;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1008;Brasil;BA;Salvador;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1007;Brasil;BA;Salvador;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1010;Brasil;BA;Salvador;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1011;Brasil;BA;Feira de Santana;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1012;Brasil;SE;Aracaju;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1013;Brasil;BA;Camaçari;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1014;Brasil;BA;Salvador;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1015;Brasil;BA;Vitória da Conquista;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1016;Brasil;BA;Santo Antônio de Jesus;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1017;Brasil;BA;Salvador;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1018;Brasil;BA;Salvador;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1019;Brasil;BA;Itabuna;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1021;Brasil;SP;Indaiatuba;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1020;Brasil;SP;Campinas;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1022;Brasil;SE;Nossa Senhora do Socorro;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1024;Brasil;SP;São Paulo;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1023;Brasil;MA;São Luís;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1027;Brasil;PE;Recife;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1029;Brasil;BA;Salvador;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1025;Brasil;BA;Simões Filho;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1112;Brasil;ES;Cariacica;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1114;Brasil;ES;Vitória;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1113;Brasil;ES;Serra;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1115;Brasil;BA;Teixeira de Freitas;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1121;Brasil;PE;Recife;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1122;Brasil;SP;Mauá;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1125;Brasil;ES;Vila Velha;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1126;Brasil;ES;Vila Velha;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1127;Brasil;RN;Mossoró;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1129;Brasil;PA;Belém;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1120;Brasil;PE;Recife;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1119;Brasil;MA;Santa Inês;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1123;Brasil;SP;Praia Grande;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1132;Brasil;PA;Marabá;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1135;Brasil;PE;Caruaru;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1103;Brasil;MG;Contagem;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1111;Brasil;BA;Camaçari;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1136;Brasil;PE;Vitória de Santo Antão;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1124;Brasil;ES;Serra;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1109;Brasil;PA;Parauapebas;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1131;Brasil;PA;Belém;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1137;Brasil;BA;Feira de Santana;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1116;Brasil;BA;Juazeiro;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1138;Brasil;PI;Teresina;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1141;Brasil;MG;Contagem;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1134;Brasil;PB;Patos;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1140;Brasil;MG;Belo Horizonte;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1143;Brasil;GO;Goiânia;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1118;Brasil;BA;Feira de Santana;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1142;Brasil;CE;Fortaleza;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1139;Brasil;SP;São Paulo;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1144;Brasil;PA;Castanhal;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1146;Brasil;MG;Betim;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1145;Brasil;GO;Goiânia;Alugada
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;LOJA - 1151;Brasil;SP;Guarulhos;Alugada
16.234.171/0001-15;2021-01-01;3;108940;METANOR SA METANOL DO NE;Parque fabril e terrenos, pertencem a controladora Copenor.;Brasil;BA;Camaçari;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidade Industrial - Aracruz;Brasil;ES;Aracruz;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidade Industrial - Três Lagoas;Brasil;MS;Três Lagoas;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidade Industrial - Jacareí;Brasil;SP;Jacareí;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidade Industrial - Eunápolis (Veracel 50%);Brasil;BA;Eunápolis;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidades Industrial - Mucuri;Brasil;BA;Mucuri;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidade Industrial - Suzano;Brasil;SP;Suzano;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidade Industrial - Rio Verde;Brasil;SP;Suzano;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Terras e Reflorestamentos - Bahia;Brasil;BA;Itaparica;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Terras e Reflorestamentos - Espírito Santo;Brasil;ES;Mangaratiba;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Terras e Reflorestamentos - Maranhão;Brasil;MA;Miguel Pereira;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Usina Hidrelétrica - Mucuri;Brasil;BA;Mucuri;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Terras e Reflorestamentos - Mato Grosso do Sul;Brasil;MS;;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Porto - Barra do Riacho (Portocel 51%);Brasil;ES;Aracruz;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Terras e Reflorestamentos - Piauí;Brasil;PI;;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidade Industrial - Limeira;Brasil;SP;Limeira;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Terras e Reflorestamentos - São Paulo;Brasil;SP;Rio das Ostras;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidade Industrial - Imperatriz;Brasil;MA;Imperatriz;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Terras e Reflorestamentos - Minas Gerais;Brasil;MG;Glória;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Terras e Reflorestamentos - Pará;Brasil;PA;Nova Friburgo;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Terras e Reflorestamentos - Tocantins;Brasil;TO;;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidade Industrial - Belém;Brasil;PA;Belém;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidade Industrial - Belém - Plástico;Brasil;PA;Belém;Própria
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Unidade Industrial - Fortaleza;Brasil;CE;Maracanaú;Própria
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Depósito;Brasil;RJ;Rio de Janeiro;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Depósito;Brasil;RS;Porto Alegre;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Depósito;Brasil;SP;Itupeva;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Depósito;Brasil;SP;São Paulo;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Escritório;Brasil;MG;Belo Horizonte;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Escritório;Brasil;RJ;Rio de Janeiro;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Escritório;Brasil;RS;Campo Bom;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Escritório;Brasil;SP;São Paulo;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Escritório;Estados Unidos;;Campina Grande do Sul;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Escritório;Itália;;Brazabrantes;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Fábrica;Brasil;RS;Campo Bom;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de rua;Brasil;BA;Porto Seguro;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de rua;Brasil;BA;Salvador;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de rua;Brasil;DF;Brasília;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de rua;Brasil;GO;Alexânia;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de rua;Brasil;MG;Belo Horizonte;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de rua;Brasil;MG;Contagem;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de rua;Brasil;PE;Recife;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de rua;Brasil;PR;Curitiba;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de rua;Brasil;RJ;Duque de Caxias;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de rua;Brasil;RJ;Niterói;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;RJ;Rio de Janeiro;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;RJ;Rio de Janeiro;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;RS;Canoas;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;RS;Gramado;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;RS;Novo Hamburgo;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;RS;Porto Alegre;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SC;Tijucas;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SP;Barueri;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SP;Campinas;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SP;Guarulhos;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SP;Itupeva;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SP;Itupeva;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SP;Porto Feliz;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SP;Ribeirão Preto;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SP;São Caetano do Sul;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SP;São Paulo;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SP;São Roque;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Brasil;SP;São Paulo;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Estados Unidos;;Campina Grande do Sul;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Estados Unidos;;Campina Grande do Sul;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Loja de shopping center;Estados Unidos;;Campina Grande do Sul;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Centro de distribuição;Brasil;ES;Cariacica;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Centro de distribuição;Brasil;RS;Campo Bom;Alugada
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;Centro de distribuição;Brasil;RJ;Rio de Janeiro;Alugada
16.614.075/0001-00;2021-01-01;6;114519;DIRECIONAL ENGENHARIA S.A.;Imóveis;Brasil;MG;Belo Horizonte;Arrendada
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Imóveis (sede corporativa);Brasil;MG;Belo Horizonte;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;BA;Salvador;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;AM;Manaus;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;ES;Vitória;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;PR;Curitiba;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Benfeitorias em imóveis de terceiros;Brasil;RJ;Itaguaí;Alugada
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;CE;Fortaleza;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;DF;Brasília;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;MG;Belo Horizonte;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;MA;São Luís;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;SE;Aracaju;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;PB;João Pessoa;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;RN;Natal;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;RJ;Rio de Janeiro;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;SC;Florianópolis;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;MT;Cuiabá;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Carros;Brasil;SP;São Paulo;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Terrenos;Brasil;BA;Barreiras;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Terrenos;Brasil;BA;Itaparica;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Terrenos;Brasil;BA;Salvador;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Terrenos;Brasil;CE;Fortaleza;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Terrenos (sede corporativa - anexo);Brasil;MG;Belo Horizonte;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Benfeitorias em imóveis de terceiros;Brasil;SP;Praia Grande;Alugada
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Terrenos;Brasil;MG;Poços de Caldas;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Terrenos;Brasil;PE;Recife;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Imóveis;Brasil;BA;Barreiras;Alugada
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Imóveis;Brasil;BA;Itaparica;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Imóveis;Brasil;BA;Salvador;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Imóveis;Brasil;MG;Poços de Caldas;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Imóveis;Brasil;PE;Recife;Própria
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Benfeitorias em imóveis próprios;Brasil;MG;Belo Horizonte;Própria
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Imóvel para uso administrativo;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Imóvel para uso administrativo;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Imóvel para uso administrativo;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Imóvel para uso administrativo;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Imóvel para uso administrativo;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Saúde Corporativa Mater Dei;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Imóvel para uso administrativo;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Estacionamento;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Imóvel para uso administrativo;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Imóvel para uso administrativo;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Imóvel para uso administrativo;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Imóvel para uso administrativo;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Estacionamento;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Mais saúde Mater Dei;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Laboratório Mater Dei;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Hospital Mater Dei Santo Agostinho;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Hospital Mater Dei Contorno;Brasil;MG;Belo Horizonte;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Hospital Mater Dei Betim-Contagem;Brasil;MG;Betim;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Hospital Mater Dei Salvador (em construção);Brasil;BA;Salvador;Alugada
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Centro Médico Salvador (em construção);Brasil;BA;Salvador;Alugada
17.159.229/0001-76;2021-01-01;4;109065;LABORATÓRIO TEUTO BRASILEIRO S.A.;Planta Fabril;Brasil;GO;Anápolis;Própria
17.159.229/0001-76;2021-01-01;4;109065;LABORATÓRIO TEUTO BRASILEIRO S.A.;Filial Cotia (Armazém e Centro de Distribuição);Brasil;SP;São Paulo;Alugada
17.161.241/0001-15;2021-01-01;1;103287;MINASMAQUINAS S.A.;Imóvel em que é situada a sede da Companhia;Brasil;MG;Contagem;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Terreno rural;Brasil;PR;São José dos Pinhais;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Terrenos urbanos;Brasil;SP;Santa Isabel;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Terreno urbano;Brasil;MA;São Luís;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Terrenos urbanos;Brasil;MG;Nova Lima;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Terreno urbano;Brasil;GO;Goiânia;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Imovel;Brasil;RJ;Macaé;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Terreno rural;Brasil;MA;Porto Franco;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Salas;Brasil;RS;Porto Alegre;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Loja;Brasil;SP;São Paulo;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Garagem;Brasil;SP;São Paulo;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Salas;Brasil;MG;Belo Horizonte;Própria
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Vagas de garagem;Brasil;RS;Porto Alegre;Própria
17.167.396/0001-69;2021-01-01;2;113608;ALFA HOLDINGS S.A.;O emissor não possui ativos imobilizados relevantes;Brasil;SP;São Paulo;
