CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Valor_Mobiliario;Quantidade_Pessoa_Fisica;Quantidade_Pessoa_Juridica;Quantidade_Investidor
12.139.922/0001-63;2021-01-01;1;105068;OCTANTE SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;1;5;0
12.261.588/0001-16;2021-01-01;1;104740;POLO CAPITAL SECURITIZADORA S.A;Certificados de Recebíveis Imobiliários;0;0;0
12.300.288/0001-07;2021-01-01;7;109054;NORTE ENERGIA S.A.;Debêntures;0;0;1
12.320.349/0001-90;2021-01-01;2;113352;ORE  SECURITIZADORA SA;Certificados de Recebíveis Imobiliários;2821;19;67
12.420.164/0001-57;2021-01-01;12;114268;CM HOSPITALAR S.A;Debêntures;0;6;0
12.489.315/0001-23;2021-01-01;2;113759;FERREIRA GOMES ENERGIA S.A.;Debêntures;2021;8;29
12.648.266/0001-24;2021-01-01;8;112996;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Debêntures;0;0;0
12.919.786/0001-24;2021-01-01;1;105185;TCP TERMINAL DE CONTEINERES DE PARANAGUA SA;Debêntures;11638;60;0
12.979.898/0001-70;2021-01-01;3;107440;FORTE SECURITIZADORA S.A.;Certificado de Recebíveis do Agronegócio;3317;45;7
12.979.898/0001-70;2021-01-01;3;107440;FORTE SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;2772;5;31
13.017.462/0001-63;2021-01-01;5;115432;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;Debêntures;12;42;17
13.017.462/0001-63;2021-01-01;5;115432;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;Nota Comercial;0;0;8
13.270.520/0001-66;2021-01-01;16;113700;KORA SAÚDE PARTICIPAÇÕES S.A.;Debêntures;0;0;2
13.349.677/0001-81;2021-01-01;2;109301;REIT SECURITIZADORA S/A;Certificado de Recebíveis do Agronegócio;70;1;0
13.349.677/0001-81;2021-01-01;2;109301;REIT SECURITIZADORA S/A;Certificados de Recebíveis Imobiliários;997;4;41
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;Debêntures;0;1;0
13.483.537/0001-00;2021-01-01;1;104989;BRASIL SECURITIZADORA S/A;Debêntures;7;0;0
13.574.594/0001-96;2021-01-01;17;115705;ZAMP SA;Debêntures;0;7;3
13.584.310/0001-42;2021-01-01;1;105633;SUGOI S.A.;Debêntures;0;2;2
13.783.221/0004-78;2021-01-01;6;112927;MADERO INDÚSTRIA E COMÉRCIO S.A.;Debêntures;0;1;0
14.388.334/0001-99;2021-01-01;5;113647;PARANA BCO S.A.;Letras Financeiras;18;1;33
14.785.152/0001-51;2021-01-01;12;115699;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Debêntures;0;4;0
14.876.090/0001-93;2021-01-01;11;133637;GAIA IMPACTO SECURITIZADORA S.A.;Certificado de Recebíveis do Agronegócio;5941;0;16
14.998.371/0001-19;2021-01-01;3;114136;J. MACEDO S.A.;Debêntures;0;310181;0
15.073.274/0001-88;2021-01-01;2;111192;PPLA PARTICIPATIONS LTD.;Certificados de depósito de valores mobiliários;2767;26;11
15.229.110/0001-05;2021-01-01;2;111268;CAPITALE SECURITIZADORA DE CRÉDITO S/A;Debêntures;2;2;0
15.377.572/0001-61;2021-01-01;1;105239;NASA SECURITIZADORA S.A.;Debêntures;4;0;0
15.413.826/0001-50;2021-01-01;6;115429;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Debêntures;235;10;220
15.413.826/0001-50;2021-01-01;6;115429;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Nota Comercial;0;0;1
15.484.093/0001-44;2021-01-01;23;114766;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;;0;0;0
15.494.541/0001-90;2021-01-01;2;113684;SALUS INFRAESTRUTURA PORTUARIA SA;Debêntures;49;41;0
15.578.569/0001-06;2021-01-01;13;115588;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;Debêntures;9939;191;0
16.233.389/0001-55;2021-01-01;6;113662;CVLB BRASIL S.A;Debêntures;0;160000;0
16.404.287/0001-55;2021-01-01;10;114800;SUZANO S.A.;Debêntures;0;139;140
16.614.075/0001-00;2021-01-01;6;114519;DIRECIONAL ENGENHARIA S.A.;Debêntures;0;1;168
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;Debêntures;0;0;836
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;Debêntures;0;0;20
16.811.931/0001-00;2021-01-01;6;114724;ALPHAVILLE S.A.;Bônus de Subscrição;214;0;53
16.811.931/0001-00;2021-01-01;6;114724;ALPHAVILLE S.A.;Debêntures;0;0;5
17.159.229/0001-76;2021-01-01;4;109065;LABORATÓRIO TEUTO BRASILEIRO S.A.;Debêntures;0;0;3
17.162.082/0001-73;2021-01-01;2;111769;MENDES JUNIOR ENGENHARIA S.A.;Debêntures;0;2;1
17.281.106/0001-03;2021-01-01;16;114506;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Debêntures;4638;27;372
17.314.329/0001-20;2021-01-01;15;115108;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Debêntures;0;0;200
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;Bônus de Subscrição;0;0;1
18.174.270/0001-84;2021-01-01;10;114785;DOTZ S.A.;Debêntures;0;0;1
18.328.118/0001-09;2021-01-01;19;115336;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;Debêntures;2;65;5
18.494.485/0001-82;2021-01-01;1;105102;PORTO SUDESTE V.M. S.A.;Título de Investimento Coletivo;0;4;0
18.572.225/0001-88;2021-01-01;1;105428;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;Certificados de Recebíveis Imobiliários;0;0;0
18.593.815/0001-97;2021-01-01;12;115602;PRINER SERVIÇOS INDUSTRIAIS S.A.;Debêntures;0;3;4
18.903.785/0001-78;2021-01-01;10;114771;HOLDING DO ARAGUAIA S.A.;Debêntures;243;141;4
18.903.785/0001-78;2021-01-01;10;114771;HOLDING DO ARAGUAIA S.A.;Nota Comercial;0;18;0
19.208.022/0001-70;2021-01-01;22;114768;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;Debêntures;124;1;28
19.276.528/0001-16;2021-01-01;4;113783;BCBF PARTICIPAÇÕES S.A.;Debêntures;0;1;2
19.296.342/0001-29;2021-01-01;4;112302;MGI - MINAS GERAIS PARTICIPAÇÕES S.A.;Debêntures;0;1;1
19.378.769/0001-76;2021-01-01;7;114656;INSTITUTO HERMES PARDINI S.A.;Debêntures;5;6;108
19.403.252/0001-90;2021-01-01;10;114039;EMCCAMP RESIDENCIAL S.A.;Debêntures;0;13;0
19.527.586/0001-75;2021-01-01;3;111569;COMPANHIA ENERGÉTICA SINOP S/A;Debêntures;366;0;72
19.527.639/0001-58;2021-01-01;5;115428;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;Debêntures;56;3;17
20.247.322/0001-47;2021-01-01;15;114341;ALLIED TECNOLOGIA S.A.;Debêntures;0;0;4
20.451.953/0001-83;2021-01-01;5;113701;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;Certificados de Recebíveis Imobiliários;27;0;9
20.514.555/0001-69;2021-01-01;5;112863;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;Debêntures;417;0;30
20.514.590/0001-88;2021-01-01;7;114558;ARGO V TRANSMISSÃO DE ENERGIA S.A.;Debêntures;86;0;27
21.314.559/0001-66;2021-01-01;10;111240;MOVIDA PARTICIPACOES SA;Debêntures;256;5;783
21.314.559/0001-66;2021-01-01;10;111240;MOVIDA PARTICIPACOES SA;Nota Comercial;0;0;1
21.610.416/0001-00;2021-01-01;1;105037;FORTUNATO SECURITIZADORA S/A;Debêntures;4;0;0
21.728.083/0001-00;2021-01-01;4;114563;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;Debêntures;0;0;27
22.163.297/0001-49;2021-01-01;14;114767;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Debêntures;34;1;21
22.261.473/0001-85;2021-01-01;1;118236;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Debêntures;0;2;0
22.495.265/0001-40;2021-01-01;1;105159;SENECA COMPANHIA SECURITIZADORA;Debêntures;3;0;0
22.902.694/0001-95;2021-01-01;1;110707;SELF IT ACADEMIAS HOLDING S.A.;Debêntures;0;0;3
23.096.269/0001-19;2021-01-01;6;114122;RIO PARANA ENERGIA S.A.;Debêntures;0;1;4
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Debêntures;0;190;21
23.438.929/0001-00;2021-01-01;6;111404;ALARES INTERNET PARTICIPAÇÕES S/A;Bônus de Subscrição;0;10;1
24.241.659/0001-06;2021-12-31;1;107941;VENTURE CAPITAL PARTICIPAÇÕES E INVESTIMENTOS S/A;Debêntures;0;0;0
24.396.489/0001-20;2021-01-01;6;112463;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Debêntures;0;0;5
24.624.490/0001-65;2021-01-01;1;105454;ARGO TRANSMISSÃO DE ENERGIA S/A;Debêntures;0;0;1
24.990.777/0001-09;2021-01-01;4;114142;GRUPO MATEUS S.A.;Debêntures;0;0;2
25.005.683/0001-09;2021-01-01;5;108594;VERT COMPANHIA SECURITIZADORA;Certificado de Recebíveis do Agronegócio;1;1;1
25.089.509/0001-83;2021-01-01;10;115560;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Debêntures;3507;24;29
26.609.050/0001-64;2021-01-01;1;105181;TRAVESSIA SECURITIZADORA S.A.;Certificado de Recebíveis do Agronegócio;1;1;1
26.664.057/0001-89;2021-01-01;4;114659;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Debêntures;4293;52;152
26.845.702/0001-60;2021-01-01;1;105604;BELÉM TRANSMISSORA DE ENERGIA S.A;Debêntures;0;1;0
26.845.702/0001-60;2021-01-01;1;105604;BELÉM TRANSMISSORA DE ENERGIA S.A;Nota Comercial;0;1;0
27.093.558/0001-15;2021-01-01;10;116383;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Debêntures;5;0;22
27.157.474/0001-06;2021-01-01;5;115552;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Contrato de Investimento Coletivo;0;1;0
27.157.474/0001-06;2021-01-01;5;115552;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Debêntures;0;1;0
27.157.474/0001-06;2021-01-01;5;115552;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Nota Comercial;0;1;0
27.967.244/0001-02;2021-01-01;1;105610;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;Debêntures;1592;40;26
27.967.244/0001-02;2021-01-01;1;105610;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;Nota Comercial;0;1;0
28.019.100/0001-89;2021-01-01;3;112022;VIAPAULISTA S.A.;Debêntures;773;102;102
28.152.650/0001-71;2021-01-01;7;114071;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Debêntures;1;2;156
28.152.650/0001-71;2021-01-01;7;114071;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Nota Comercial;0;0;1
28.201.130/0001-01;2021-01-01;4;114493;ENERGISA TRANSMISSÃO DE ENERGIA S/A;Debêntures;972;17;140
28.925.264/0001-75;2021-01-01;3;112108;COMPANHIA ENERGÉTICA JAGUARA;Debêntures;1268;104;0
28.942.127/0001-49;2021-01-01;3;112103;COMPANHIA ENERGÉTICA MIRANDA;Debêntures;806;86;0
29.088.092/0001-95;2021-01-01;3;114774;ROMAXIS SECURITIZADORA S.A.;Debêntures;27;8;0
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Debêntures;0;0;2
29.894.663/0001-89;2021-01-01;2;107226;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;Certificado de Recebíveis do Agronegócio;18952;236;73
29.894.663/0001-89;2021-01-01;2;107226;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;Certificados de Recebíveis Imobiliários;49302;428;420
29.978.814/0001-87;2021-01-01;12;115706;SUL AMERICA S.A.;Debêntures;0;0;240
30.213.493/0001-09;2021-01-01;7;114663;TEGRA INCORPORADORA S.A.;Debêntures;0;1;0
31.468.139/0001-98;2021-01-01;1;104692;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;Certificados de Recebíveis Imobiliários;94;8;0
32.372.085/0001-25;2021-01-01;1;105355;COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.;Certificado de Recebíveis do Agronegócio;0;0;0
32.372.085/0001-25;2021-01-01;1;105355;COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.;Certificados de Recebíveis Imobiliários;0;0;0
32.681.371/0001-72;2021-01-01;5;113530;VIX LOGÍSTICA S.A.;Debêntures;0;0;66
32.770.457/0001-71;2021-01-01;1;105002;CIA. SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA;Debêntures;5;0;4
32.785.497/0001-97;2021-01-01;16;121234;NATURA &CO HOLDING S.A.;Nota Comercial;0;0;2
33.000.167/0001-01;2021-01-01;28;113911;PETROLEO BRASILEIRO S.A. PETROBRAS;Debêntures;53351;480;828
33.035.536/0001-00;2021-01-01;2;113977;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Debêntures;0;37;1
33.041.260/0652-90;2021-01-01;11;114386;GRUPO CASAS BAHIA S.A.;Debêntures;725;112;25
33.050.071/0001-58;2021-01-01;15;114745;AMPLA ENERGIA E SERVICOS S.A.;Debêntures;0;2;216
33.050.196/0001-88;2021-01-01;5;114239;CIA PAULISTA DE FORCA E LUZ;Debêntures;0;11;22
33.102.476/0001-92;2021-01-01;9;115574;MONTEIRO ARANHA S.A.;Debêntures;0;0;1
33.113.309/0001-47;2021-01-01;5;113896;VALID SOLUÇÕES S.A.;Debêntures;0;9;2
33.256.439/0001-39;2021-01-01;10;115454;ULTRAPAR PARTICIPACOES S.A.;Bônus de Subscrição;7;0;0
33.256.439/0001-39;2021-01-01;10;115454;ULTRAPAR PARTICIPACOES S.A.;Debêntures;0;0;84
33.256.439/0001-39;2021-01-01;10;115454;ULTRAPAR PARTICIPACOES S.A.;Nota Comercial;0;0;5
33.352.394/0001-04;2021-01-01;5;115457;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Debêntures;0;3;0
33.376.989/0001-91;2021-01-01;15;115495;IRB - BRASIL RESSEGUROS S.A.;Debêntures;0;0;136
33.453.598/0001-23;2021-03-31;2;105411;RAÍZEN S.A.;Debêntures;0;1;0
33.541.368/0001-16;2021-01-01;7;110308;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Debêntures;677;2;46
33.679.797/0001-54;2021-01-01;1;105154;PJBANK SECURITIZADORA S.A.;Debêntures;0;1;0
33.958.695/0001-78;2021-01-01;17;115522;UNIPAR CARBOCLORO S.A.;Debêntures;0;55;0
34.274.233/0001-02;2021-01-01;16;115774;VIBRA ENERGIA S/A;Debêntures;0;1;1
34.469.625/0001-19;2021-01-01;1;105042;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-PROVI;Debêntures;5;2;5
35.522.178/0001-87;2021-01-01;2;107190;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;Debêntures;0;1;0
38.199.406/0001-18;2021-01-01;2;103151;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;Debêntures;0;0;2
38.456.921/0001-36;2021-01-01;20;115576;INFRACOMMERCE CXAAS S.A.;Bônus de Subscrição;6;0;0
38.456.921/0001-36;2021-01-01;20;115576;INFRACOMMERCE CXAAS S.A.;Debêntures;0;0;1
41.508.382/0001-46;2021-07-01;3;113876;RODOVIAS DO BRASIL HOLDING S.A.;Debêntures;0;33;0
41.811.375/0001-19;2021-03-31;1;106126;CANAL COMPANHIA DE SECURITIZAÇÃO;Certificado de Recebíveis do Agronegócio;0;0;0
41.811.375/0001-19;2021-06-01;7;118222;CANAL COMPANHIA DE SECURITIZAÇÃO;Certificado de Recebíveis do Agronegócio;0;0;0
41.811.375/0001-19;2021-06-01;7;118222;CANAL COMPANHIA DE SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;0;0;0
42.278.291/0001-24;2021-01-01;13;114900;LOG-IN LOGISTICA INTERMODAL S.A.;Debêntures;0;0;6
42.310.775/0001-03;2021-01-01;5;114984;ÁGUAS DO RIO 1 SPE S.A.;Debêntures;0;11;0
42.353.180/0001-35;2021-01-01;2;113475;IGUÁ RIO DE JANEIRO S.A.;Debêntures;0;0;5
42.644.220/0001-06;2021-12-31;5;114985;ÁGUAS DO RIO 4 SPE S.A.;Debêntures;0;11;0
42.771.949/0001-35;2021-01-01;24;115744;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Debêntures;4;5;24
43.470.988/0001-65;2021-01-01;8;114618;EVEN CONSTRUTORA E INCORPORADORA S.A.;Certificados de Recebíveis Imobiliários;872;13;28
43.776.517/0001-80;2021-01-01;13;114580;CIA SANEAMENTO BASICO EST SAO PAULO;Debêntures;5417;167;795
45.242.914/0001-05;2021-01-01;8;115612;C&A MODAS S.A.;Debêntures;0;0;28
45.242.914/0001-05;2021-01-01;8;115612;C&A MODAS S.A.;Nota Comercial;0;0;2
45.987.245/0001-92;2021-01-01;11;115709;BIOMA EDUCAÇÃO S.A.;Debêntures Conversíveis;33;4;4
47.508.411/0001-56;2021-01-01;13;114389;CIA BRASILEIRA DE DISTRIBUICAO;Debêntures;0;0;281
47.508.411/0001-56;2021-01-01;13;114389;CIA BRASILEIRA DE DISTRIBUICAO;Nota Comercial;0;0;31
47.509.120/0001-82;2021-01-01;4;114299;BRADESCO LEASING S.A. ARREND MERCANTIL;Debêntures;0;0;1
47.960.950/0001-21;2021-01-01;11;113929;MAGAZINE LUIZA S.A.;Bônus de Subscrição;2;0;0
47.960.950/0001-21;2021-01-01;11;113929;MAGAZINE LUIZA S.A.;Nota Comercial;2096;110;13
49.263.189/0001-02;2021-01-01;5;113497;HELBOR EMPREENDIMENTOS S.A.;Debêntures;0;3;3
49.669.856/0001-43;2021-01-01;9;114610;VESTE S.A. ESTILO;Debêntures;78;35;100
50.564.053/0001-03;2021-01-01;10;114459;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;Debêntures;0;1;0
50.746.577/0001-15;2021-01-01;11;115492;COSAN S.A.;Debêntures;5;15;638
51.218.147/0001-93;2021-01-01;4;111594;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Debêntures;7;174;0
51.466.860/0001-56;2021-03-31;5;107401;SAO MARTINHO S.A.;Debêntures;0;1;0
52.123.916/0001-32;2021-01-01;3;111760;DORI ALIMENTOS S.A.;Debêntures Conversíveis;0;1;0
52.548.435/0001-79;2021-01-01;5;114500;JSL S.A.;Debêntures;1372;127;240
53.113.791/0001-22;2021-01-01;9;114000;TOTVS S.A.;Debêntures;0;0;4
56.444.250/0001-75;2021-01-01;2;109095;HAUSCENTER SA;Debêntures;3;2;6
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;Debêntures;0;0;2
58.430.828/0001-60;2021-01-01;19;111451;BLAU FARMACÊUTICA S.A.;Debêntures Conversíveis;0;0;1
59.285.411/0001-13;2021-01-01;25;115320;BCO PAN S.A.;Letras Financeiras;0;1;75
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Debêntures Conversíveis;0;1;0
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;Debêntures;37382;33;869
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;Nota Comercial;0;1;0
60.537.263/0001-66;2021-01-01;9;115609;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Debêntures;0;19;3
60.637.238/0001-54;2021-01-01;13;111022;BLUE TECH SOLUTIONS EQI S.A.;Título de Investimento Coletivo;2856;32;23
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;Debêntures;0;0;153
60.894.730/0001-05;2021-01-01;11;116029;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Debêntures;0;0;224
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;Debêntures;575410;1299;923292
61.022.042/0001-18;2021-01-01;3;114775;CONSTRUTORA ADOLPHO LINDENBERG S.A.;Certificados de Depósito de Valores Mobiliários;0;0;0
61.079.117/0001-05;2021-01-01;8;111641;ALPARGATAS S.A.;Debêntures;0;0;5
61.088.894/0001-08;2021-01-01;3;114008;CAMBUCI S.A.;Debêntures;0;1;0
61.156.113/0001-75;2021-01-01;12;115484;IOCHPE MAXION S.A.;Debêntures;7;5;326
61.189.288/0001-89;2021-01-01;8;115353;MARISA LOJAS S.A.;Debêntures;0;0;2
61.190.096/0001-92;2021-01-01;2;113252;EUROFARMA LABORATÓRIOS S.A.;Debêntures;0;0;1
61.190.096/0001-92;2021-01-01;2;113252;EUROFARMA LABORATÓRIOS S.A.;Nota Comercial;0;0;17
61.409.892/0001-73;2021-01-01;7;111480;COMPANHIA BRASILEIRA DE ALUMÍNIO;Debêntures;0;0;0
61.486.650/0001-83;2021-01-01;21;114753;DIAGNOSTICOS DA AMERICA S.A.;Debêntures;40;6;430
61.486.650/0001-83;2021-01-01;21;114753;DIAGNOSTICOS DA AMERICA S.A.;Nota Comercial;0;0;1
61.532.644/0001-15;2021-01-01;7;114683;ITAÚSA S.A.;Debêntures;0;0;78
61.584.140/0001-49;2021-01-01;4;115244;REDE ENERGIA PARTICIPAÇÕES S.A.;Debêntures;0;1;0
61.585.865/0001-51;2021-01-01;6;113999;RAIA DROGASIL S.A.;Debêntures;22;4;46
61.695.227/0001-93;2021-01-01;9;115851;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Debêntures;4757;18;459
61.695.227/0001-93;2021-01-01;9;115851;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Nota Comercial;0;0;1
61.856.571/0001-17;2021-01-01;6;115638;CIA GAS DE SAO PAULO - COMGAS;Debêntures;5317;53;147
62.232.889/0001-90;2021-01-01;4;115735;BCO DAYCOVAL S.A.;Letras Financeiras;0;0;60
62.258.884/0001-36;2021-01-01;5;115080;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Debêntures;0;3;0
62.307.848/0001-15;2021-01-01;1;105183;BANCO RCI BRASIL S.A.;Letras Financeiras;0;0;0
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;Certificado de Recebíveis do Agronegócio;1246342;201;165976
67.010.660/0001-24;2021-01-01;5;114154;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Certificados de Recebíveis Imobiliários;12000;0;0
67.571.414/0001-41;2021-01-01;8;114278;VIVER INCORPORADORA E CONSTRUTORA S.A.;Debêntures;14;9;0
67.620.377/0001-14;2021-01-01;13;114214;MINERVA S.A.;Bônus de Subscrição;640;2;53
67.620.377/0001-14;2021-01-01;13;114214;MINERVA S.A.;Debêntures;0;2;0
71.208.516/0001-74;2021-01-01;3;111339;ALGAR TELECOM S/A;Debêntures;2338;432;28
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;Debêntures;0;34;0
71.673.990/0001-77;2021-01-01;4;121237;NATURA COSMÉTICOS S.A.;Debêntures;84;59;1092
73.178.600/0001-18;2021-01-01;11;114178;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Certificados de Recebíveis Imobiliários;9822;19;26
73.178.600/0001-18;2021-01-01;11;114178;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Debêntures;0;0;0
73.903.718/0001-61;2021-01-01;1;105166;SNB PARTICIPACOES SA;Debêntures;0;1;0
75.315.333/0001-09;2021-01-01;12;116032;ATACADÃO S.A.;Debêntures;0;0;89
75.609.123/0001-23;2021-01-01;11;115753;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Debêntures;0;0;37
75.609.123/0001-23;2021-01-01;11;115753;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Nota Comercial;0;0;2
76.483.817/0001-20;2021-01-01;9;114634;CIA PARANAENSE DE ENERGIA - COPEL;Debêntures;8179;0;955
76.484.013/0001-45;2021-01-01;8;114781;CIA SANEAMENTO DO PARANA - SANEPAR;Debêntures;750;20;148
79.430.682/0001-22;2021-01-01;2;107118;FARMÁCIA E DROGARIA NISSEI S.A.;Debêntures;0;1;0
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;Debêntures;0;2;44
82.120.676/0001-83;2021-01-01;3;112547;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Debêntures;0;1;0
82.640.558/0001-04;2021-01-01;3;114431;KARSTEN S.A.;Debêntures;0;0;0
82.982.075/0001-80;2021-01-01;4;114616;TEXTIL RENAUXVIEW S.A.;Debêntures;0;3;0
83.475.913/0001-91;2021-01-01;5;115632;PBG S/A;Debêntures;0;0;3
83.878.892/0001-55;2021-01-01;11;115471;CENTRAIS ELET DE SANTA CATARINA S.A.;Certificados de Depósito de Valores Mobiliários;5139;520;450
84.684.455/0001-63;2021-01-01;7;114229;TIGRE S.A. PARTICIPAÇÕES;Debêntures;0;0;9
85.041.333/0001-11;2021-01-01;4;111414;PORTO PONTA DO FELIX S/A;Bônus de Subscrição;0;4;0
88.610.126/0001-29;2021-01-01;6;112329;FRASLE MOBILITY S.A.;Debêntures;0;2;0
89.086.144/0001-16;2021-01-01;7;114094;RANDONCORP S.A.;Debêntures;0;6;0
89.086.144/0001-16;2021-01-01;7;114094;RANDONCORP S.A.;Nota Comercial;0;1;0
89.637.490/0001-45;2021-01-01;12;113697;KLABIN S.A.;Certificado de Recebíveis do Agronegócio;23406;99;6
89.637.490/0001-45;2021-01-01;12;113697;KLABIN S.A.;Debêntures;142;13;10
91.983.056/0001-69;2021-01-01;15;113909;KEPLER WEBER S.A.;Bônus de Subscrição;54;0;11
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Debêntures;0;30;0
92.749.225/0001-63;2021-01-01;5;114501;HERCULES S.A. FABRICA DE TALHERES;Debêntures;1;0;0
92.754.738/0001-62;2021-01-01;13;114384;LOJAS RENNER S.A.;Debêntures;0;4;35
92.781.335/0001-02;2021-01-01;9;114750;TAURUS ARMAS S.A.;Bônus de Subscrição;507;0;9
92.781.335/0001-02;2021-01-01;9;114750;TAURUS ARMAS S.A.;Debêntures;0;1;0
92.791.243/0001-03;2021-01-01;4;115475;IRANI PAPEL E EMBALAGEM S.A.;Debêntures;0;0;139
92.802.784/0001-90;2021-01-01;3;110671;CIA RIOGRANDENSE DE SANEAMENTO;Debêntures;0;2;0
96.418.264/0218-02;2021-01-01;10;115530;LOJAS QUERO QUERO S.A.;Debêntures;0;1;0
97.837.181/0001-47;2021-01-01;14;115636;DEXCO S.A.;Debêntures;0;0;7
