CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Nome_Responsavel;Cargo_Responsavel
03.342.704/0001-30;2021-01-01;15;113616;PETRORECÔNCAVO S.A.;Rafael Procaci da Cunha;Diretor de Relações com Investidores
03.378.521/0001-75;2021-01-01;17;114218;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;Raimundo Nonato Alencar de Castro;Diretor Presidente
03.378.521/0001-75;2021-01-01;17;114218;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;Gisomar Francisco De Bittencourt Marinho;Diretor de Relações com Investidores
03.467.321/0001-99;2021-01-01;4;115437;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;Riberto José Barbanera;Diretor Presidente
03.467.321/0001-99;2021-01-01;4;115437;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;Maurício Perez Botelho;Diretor de Relações com Investidores
03.494.776/0001-01;2021-01-01;5;114108;AMMO VAREJO S.A.;Antony José Souza Martins;Diretor Presidente/Relações com Investidores
03.538.833/0001-07;2021-01-01;3;114446;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;NORBERTO AGUIAR TOMAZ;Diretor Presidente/Relações com Investidores
03.758.318/0001-24;2021-01-01;18;114636;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;Marcus Vinicius Figur da Rosa;Diretor de Relações com Investidores
03.758.318/0001-24;2021-01-01;18;114636;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;Gustavo Soares Figueiredo;Diretor Presidente
03.767.538/0001-14;2021-01-01;8;114910;BRAZILIAN SECURITIES CIA SECURITIZACAO;Mauro Dutra Mediano Dias;Diretor Presidente/Relações com Investidores
03.795.050/0001-09;2021-01-01;3;114046;TERMOPERNAMBUCO S.A.;Renato de Almeida Rocha;Diretor de Relações com Investidores
03.795.050/0001-09;2021-01-01;3;114046;TERMOPERNAMBUCO S.A.;David Benavent del Prado;Diretor Presidente
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;Bernardo Carvalho Lustosa;Diretor Presidente
03.802.115/0001-98;2021-01-01;12;114530;CLEAR SALE S.A.;Renan Shigueo Ikemoto;Diretor de Relações com Investidores
03.818.379/0001-30;2021-01-01;3;115722;SABER SERVIÇOS EDUCACIONAIS S.A.;Paulo Serino de Souza;Diretor Presidente
03.818.379/0001-30;2021-01-01;3;115722;SABER SERVIÇOS EDUCACIONAIS S.A.;Frederico da Cunha Villa;Diretor de Relações com Investidores
03.847.461/0001-92;2021-01-01;11;115449;BRADESPAR S.A.;Fernando Jorge Buso Gomes;Diretor Presidente
03.847.461/0001-92;2021-01-01;11;115449;BRADESPAR S.A.;Fernando Jorge Buso Gomes;Diretor de Relações com Investidores
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;Miguel de Souza Gularte;Diretor Presidente
03.853.896/0001-40;2021-01-01;6;113664;MARFRIG GLOBAL FOODS S.A.;Tang David;Diretor de Relações com Investidores
03.953.509/0001-47;2021-01-01;2;114180;CPFL GERACAO DE ENERGIA S.A.;Futao Huang;Diretor Presidente
03.953.509/0001-47;2021-01-01;2;114180;CPFL GERACAO DE ENERGIA S.A.;YueHui Pan;Diretor Presidente/Relações com Investidores
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;João Manuel Veríssimo Marques da Cruz;Diretor Presidente
03.983.431/0001-03;2021-01-01;7;111096;EDP - ENERGIAS DO BRASIL S.A.;Henrique Manuel Marques Faria Lima Freire;Diretor de Relações com Investidores
04.030.182/0001-02;2021-01-01;4;115011;CABINDA PARTICIPACOES S.A.;Danilo Gamboa;Diretor Presidente/Relações com Investidores
04.031.213/0001-31;2021-01-01;4;115009;CACONDE PARTICIPACOES S.A.;Danilo Gamboa;Diretor Presidente/Relações com Investidores
04.032.433/0001-80;2021-01-01;9;115496;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;André Felipe Rosado França;Diretor Presidente
04.032.433/0001-80;2021-01-01;9;115496;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Luciano Bressan;Diretor de Relações com Investidores
04.038.763/0001-82;2021-01-01;5;115010;CAIANDA PARTICIPACOES S.A.;Danilo Gamboa;Diretor Presidente/Relações com Investidores
04.065.791/0001-99;2021-01-01;10;115571;SINQIA S.A.;Bernardo Francisco Pereira Gomes;Diretor Presidente
04.065.791/0001-99;2021-01-01;10;115571;SINQIA S.A.;Thiago Almeida Ribeiro da Rocha;Diretor de Relações com Investidores
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;Rafael Kellermann Barbosa;Diretor Presidente
04.069.709/0001-02;2021-01-01;4;112489;BIONEXO S.A.;Lucas Carvalho Zacharias;Diretor de Relações com Investidores
04.089.570/0001-50;2021-01-01;5;115238;ÁGUAS GUARIROBA S.A;Themis de Oliveira;Diretor Presidente
04.089.570/0001-50;2021-01-01;5;115238;ÁGUAS GUARIROBA S.A;André Pires de Oliveira Dias;Diretor de Relações com Investidores
04.128.563/0001-10;2021-01-01;5;111532;AES TIETE ENERGIA SA;Clarissa Della Nina Sadock Accorsi;Diretor Presidente/Relações com Investidores
04.149.454/0001-80;2021-01-01;28;114760;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;Marcello Guidotti;Diretor de Relações com Investidores
04.172.213/0001-51;2021-01-01;7;114232;CIA PIRATININGA DE FORCA E LUZ;Yuehui Pan;Diretor de Relações com Investidores
04.172.213/0001-51;2021-01-01;7;114232;CIA PIRATININGA DE FORCA E LUZ;Carlos Zamboni Neto;Diretor Presidente
04.200.649/0001-07;2021-01-01;17;112298;COMPANHIA PROVINCIA DE SECURITIZACAO;Monica Miuki Fujii;Diretor de Relações com Investidores
04.233.319/0001-18;2021-01-01;4;115068;NCF PARTICIPAÇÕES S/A;Octavio de Lazari Junior;Diretor Presidente
04.233.319/0001-18;2021-01-01;4;115068;NCF PARTICIPAÇÕES S/A;Leandro de Miranda Araujo;Diretor de Relações com Investidores
04.368.865/0001-66;2021-01-01;1;121203;LIGGA TELECOMUNICAÇÕES S.A.;Wendell Alexandre Paes de Andrade de Oliveira;Diretor Presidente/Relações com Investidores
04.370.282/0001-70;2021-01-01;8;114635;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Moacir Carlos Bertol;Diretor Presidente
04.370.282/0001-70;2021-01-01;8;114635;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Adriano Rudek de Moura;Diretor de Relações com Investidores
04.423.567/0001-21;2021-01-01;7;115717;ENEVA S.A;Pedro Zinner;Diretor Presidente
04.423.567/0001-21;2021-01-01;7;115717;ENEVA S.A;Marcelo Campos Habibe;Diretor de Relações com Investidores
04.437.534/0001-30;2021-01-01;2;111127;LOCAMÉRICA RENT-A-CAR S.A.;Marco Tulio de Carvalho Oliveira;Diretor de Relações com Investidores
04.437.534/0001-30;2021-01-01;2;111127;LOCAMÉRICA RENT-A-CAR S.A.;Luis Fernando Memoria Porto;Diretor Presidente
04.739.720/0001-24;2021-01-01;2;112105;USINA TERMELÉTRICA PAMPA SUL S.A.;José Luiz Jansson Laydner;Diretor Presidente
04.739.720/0001-24;2021-01-01;2;112105;USINA TERMELÉTRICA PAMPA SUL S.A.;Patricia Fabiana Farrapeira Muller;Diretor de Relações com Investidores
04.752.991/0001-10;2021-01-01;16;116024;BIOMM S.A.;Mirna Santiago Vieira;Diretor de Relações com Investidores
04.752.991/0001-10;2021-01-01;16;116024;BIOMM S.A.;Heraldo Carvalho Marchezini;Diretor Presidente
04.821.041/0001-08;2021-01-01;10;114536;METALFRIO SOLUTIONS S.A.;Petros Diamantides;Diretor Presidente/Relações com Investidores
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Tatiana Queiroga Vasques;Diretor de Relações com Investidores
04.895.728/0001-80;2021-01-01;3;115483;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Marcos Antônio Souza de Almeida;Diretor Presidente
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;Fábio Yassuda Maeda;Diretor de Relações com Investidores
04.902.979/0001-44;2021-01-01;6;114494;BCO AMAZONIA S.A.;Valdecir José de Souza Tose;Diretor Presidente
04.912.242/0001-02;2021-01-01;1;104814;PORTUENSE FERRAGENS S/A;ANTÔNIO AUGUSTO CALCUCHIMAC DE ALENCAR FERNANDEZ;Diretor Presidente/Relações com Investidores
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;Ruth Pimentel Méllo;Diretor Presidente
04.913.711/0001-08;2021-01-01;11;114447;BCO ESTADO DO PARA S.A.;Geize Maria Teixeira da Silva de Figueiredo;Diretor de Relações com Investidores
04.972.092/0001-22;2021-01-01;6;111173;GRUPO FARTURA DE HORTIFRUT S.A.;Alex Alves dos Santos Brito;Diretor Presidente
04.972.092/0001-22;2021-01-01;6;111173;GRUPO FARTURA DE HORTIFRUT S.A.;Alexandre Otomo de Almeida;Diretor de Relações com Investidores
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;Rodrigo de Macedo Alves;Diretor de Relações com Investidores
04.986.320/0001-13;2021-01-01;4;111221;SER EDUCACIONAL S.A.;Jânyo Janguiê Bezerra Diniz;Diretor Presidente
04.992.714/0001-84;2021-01-01;10;114813;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;Alex Sandro Monteiro Barbosa da Silva;Diretor de Relações com Investidores
04.992.714/0001-84;2021-01-01;10;114813;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;Erick Portela Pettendorfer;Diretor Presidente
05.197.443/0001-38;2021-01-01;17;115749;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Mauricio Fernandes Teixeira;Diretor de Relações com Investidores
05.197.443/0001-38;2021-01-01;17;115749;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Jorge Fontoura Pinheiro Koren de Lima;Diretor Presidente
05.303.439/0001-07;2021-01-01;3;109741;UNIGEL PARTICIPAÇÕES S.A.;Roberto Noronha Santos;Diretor Presidente
05.303.439/0001-07;2021-01-01;3;109741;UNIGEL PARTICIPAÇÕES S.A.;Luiz Felipe Setten Fustaino;Diretor de Relações com Investidores
05.336.882/0001-84;2021-01-01;2;109027;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Luiz Carlos Leite;Diretor de Relações com Investidores
05.347.060/0001-07;2021-01-01;3;112411;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;Carlos Alberto de Castro Dutra;Diretor Presidente
05.347.060/0001-07;2021-01-01;3;112411;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;Gustavo Marini Rodrigues;Diretor de Relações com Investidores
05.721.735/0001-28;2021-01-01;10;106624;WILSON SONS LTD.;Michael Robert Connell;Diretor de Relações com Investidores
05.730.375/0001-20;2021-01-01;4;108514;SMILES FIDELIDADE S.A.;André Fehlauer;Diretor Presidente
05.730.375/0001-20;2021-01-01;4;108514;SMILES FIDELIDADE S.A.;Diogo Lopes;Diretor de Relações com Investidores
05.799.312/0001-20;2021-01-01;6;109045;TERRA SANTA AGRO S.A.;José Humberto Prata Teodoro Júnior;Diretor Presidente/Relações com Investidores
05.878.397/0001-32;2021-01-01;10;114667;ALLOS S.A.;Daniella de Souza Guanabara Santos;Diretor de Relações com Investidores
05.878.397/0001-32;2021-01-01;10;114667;ALLOS S.A.;Rafael Sales Guimarães;Diretor Presidente
05.889.284/0001-32;2021-01-01;1;104949;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;Dirceu Antônio Aparecido Machado;Diretor Presidente/Relações com Investidores
05.917.486/0001-40;2021-01-01;12;111907;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Vanderlei Rigatieri Junior;Diretor Presidente
05.917.486/0001-40;2021-01-01;12;111907;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;André Luiz Sandoval Valente;Diretor de Relações com Investidores
06.016.348/0001-53;2021-01-01;1;105221;VENTOS DO SUL ENERGIA S.A.;José Castellanos Ybarra;Diretor Presidente
06.016.348/0001-53;2021-01-01;1;105221;VENTOS DO SUL ENERGIA S.A.;Felipe Ostermayer;Diretor de Relações com Investidores
06.047.087/0001-39;2021-01-01;12;115656;REDE D'OR SÃO LUIZ S.A.;Paulo Junqueira Moll;Diretor Presidente
06.047.087/0001-39;2021-01-01;12;115656;REDE D'OR SÃO LUIZ S.A.;Otávio de Garcia Lazcano;Diretor de Relações com Investidores
06.057.223/0001-71;2021-01-01;18;115525;SENDAS DISTRIBUIDORA S.A.;Belmiro de Figueiredo Gomes;Diretor Presidente
06.057.223/0001-71;2021-01-01;18;115525;SENDAS DISTRIBUIDORA S.A.;Gabrielle Helú;Diretor de Relações com Investidores
06.164.253/0001-87;2021-01-01;26;115734;GOL LINHAS AEREAS INTELIGENTES S.A.;Paulo Sérgio Kakinoff;Diretor Presidente
06.164.253/0001-87;2021-01-01;26;115734;GOL LINHAS AEREAS INTELIGENTES S.A.;Richard Freeman Lark Jr.;Diretor de Relações com Investidores
06.272.793/0001-84;2021-01-01;4;115482;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Tatiana Queiroga Vasques;Diretor de Relações com Investidores
06.272.793/0001-84;2021-01-01;4;115482;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Augusto Dantas Borges;Diretor Presidente
06.347.409/0001-65;2021-01-01;4;114698;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Pedro de Souza Zemel;Diretor Presidente
06.347.409/0001-65;2021-01-01;4;114698;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;José Luís Magalhães Salazar;Diretor de Relações com Investidores
06.626.253/0001-51;2021-01-01;10;115321;EMPREENDIMENTOS PAGUE MENOS S.A.;Mário Henrique Alves de Queirós;Diretor Presidente
06.626.253/0001-51;2021-01-01;10;115321;EMPREENDIMENTOS PAGUE MENOS S.A.;Luiz Renato Novais;Diretor de Relações com Investidores
06.948.969/0001-75;2021-01-01;3;106436;LINX S.A.;Alberto Menache;Diretor Presidente
06.948.969/0001-75;2021-01-01;3;106436;LINX S.A.;Antonio Ramatis Fernandes Rodrigues;Diretor de Relações com Investidores
06.977.745/0001-91;2021-01-01;16;115718;BR MALLS PARTICIPACOES S.A.;Ruy Kameyama;Diretor Presidente
06.977.745/0001-91;2021-01-01;16;115718;BR MALLS PARTICIPACOES S.A.;Eduardo Langoni;Diretor Presidente/Relações com Investidores
06.977.751/0001-49;2021-01-01;10;115860;BR PROPERTIES S.A.;Martín Andrés Jaco;Diretor Presidente
06.977.751/0001-49;2021-01-01;10;115860;BR PROPERTIES S.A.;André Bergstein;Diretor de Relações com Investidores
06.981.176/0001-58;2021-01-01;8;115711;CEMIG GERACAO E TRANSMISSAO S.A.;Reynaldo Passanezi Filho;Diretor Presidente
06.981.176/0001-58;2021-01-01;8;115711;CEMIG GERACAO E TRANSMISSAO S.A.;Leonardo George de Magalhães;Diretor de Relações com Investidores
06.981.180/0001-16;2021-01-01;8;115712;CEMIG DISTRIBUICAO S.A.;Reynaldo Passanezi Filho;Diretor Presidente
06.981.180/0001-16;2021-01-01;8;115712;CEMIG DISTRIBUICAO S.A.;Leonardo George de Magalhães;Diretor de Relações com Investidores
06.981.381/0001-13;2021-03-31;5;108105;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Rinaldo Pecchio Junior;Diretor de Relações com Investidores
06.981.381/0001-13;2021-03-31;5;108105;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;José Gustavo Teixeira Leite;Diretor Presidente
07.040.108/0001-57;2021-01-01;8;114245;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;NEURISANGELO CAVALCANTE DE FREITAS;Diretor Presidente
07.040.108/0001-57;2021-01-01;8;114245;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;DARIO SIDRIM PERINI;Diretor de Relações com Investidores
07.043.628/0001-13;2021-01-01;2;114421;CLARO TELECOM PARTICIPAÇÕES S.A.;Roberto Catalão Cardoso;Diretor de Relações com Investidores
07.043.628/0001-13;2021-01-01;2;114421;CLARO TELECOM PARTICIPAÇÕES S.A.;José Antônio Guaraldi Félix;Diretor Presidente
07.047.251/0001-70;2021-01-01;10;115686;CIA ENERGETICA DO CEARA - COELCE;Charles Capdeville;Diretor Presidente
07.047.251/0001-70;2021-01-01;10;115686;CIA ENERGETICA DO CEARA - COELCE;Teobaldo José Cavalcante Leal;Diretor de Relações com Investidores
07.119.838/0001-48;2021-01-01;2;114148;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Rafael Novellino;Diretor Presidente
07.119.838/0001-48;2021-01-01;2;114148;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Miguel Maia Mickelberg;Diretor de Relações com Investidores
07.206.816/0001-15;2021-01-01;8;114440;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Francisco Ivens de Sá Dias Branco Júnior;Diretor Presidente
07.206.816/0001-15;2021-01-01;8;114440;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Gustavo Lopes Theodozio;Diretor de Relações com Investidores
07.237.373/0001-20;2021-01-01;17;114093;BCO NORDESTE DO BRASIL S.A.;JOSÉ GOMES DA COSTA;Diretor Presidente/Relações com Investidores
07.253.321/0001-47;2021-01-01;1;105092;CARBOMIL SA MINER. E INDUSTRIA;CANDIDO DA SILVEIRA QUINDERÉ;Diretor de Relações com Investidores
07.275.159/0001-68;2021-01-01;1;104187;PETROLEO LUB DO NORDESTE SA;MARCELO SANFORD DE BARROS FILHO;Diretor Presidente/Relações com Investidores
07.282.377/0001-20;2021-01-01;5;115461;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Maurício Perez Botelho;Diretor de Relações com Investidores
07.282.377/0001-20;2021-01-01;5;115461;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Gabriel Alves Pereira Júnior;Diretor Presidente
07.334.600/0001-35;2021-01-01;1;104809;MARINA DE IRACEMA PARK SA;ELISA MARIA GRADVOHL BEZERRA;Diretor de Relações com Investidores
07.334.600/0001-35;2021-01-01;1;104809;MARINA DE IRACEMA PARK SA;ANTONIO GIL FERNADES BEZERRA;Diretor Presidente
07.401.436/0001-31;2021-01-01;3;108232;ELDORADO BRASIL CELULOSE S.A.;Carmine De Siervi Neto;Diretor Presidente
07.401.436/0001-31;2021-01-01;3;108232;ELDORADO BRASIL CELULOSE S.A.;Fernando Storchi;Diretor de Relações com Investidores
07.415.333/0001-20;2021-01-01;17;115529;SIMPAR S.A.;Fernando Antonio Simões;Diretor Presidente
07.415.333/0001-20;2021-01-01;17;115529;SIMPAR S.A.;Denys Marc Ferrez;Diretor de Relações com Investidores
07.437.016/0001-05;2021-01-01;3;114161;CINESYSTEM S.A.;Cristiane dos Santos Bussioli Jorge;Diretor de Relações com Investidores
07.526.557/0001-00;2021-01-01;12;114809;AMBEV S.A.;Jean Jereissati Neto;Diretor Presidente
07.526.557/0001-00;2021-01-01;12;114809;AMBEV S.A.;Lucas Machado Lira;Diretor de Relações com Investidores
07.587.384/0001-30;2021-01-01;2;114318;PLANETA SECURITIZADORA S.A.;João Paulo dos Santos Pacífico;Diretor Presidente
07.587.384/0001-30;2021-01-01;2;114318;PLANETA SECURITIZADORA S.A.;Lucas Drummond Alves;Diretor de Relações com Investidores
07.594.978/0001-78;2021-01-01;13;114215;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Edgard Gomes Corona;Diretor Presidente
07.594.978/0001-78;2021-01-01;13;114215;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Thiago Lima Borges;Diretor de Relações com Investidores
07.628.528/0001-59;2021-06-30;13;110463;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Gustavo Javier Lopez;Diretor de Relações com Investidores
07.628.528/0001-59;2021-06-30;13;110463;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;André Guillaumon;Diretor Presidente
07.636.657/0001-99;2021-01-01;4;114311;AÇO VERDE DO BRASIL S.A;Silvia Carvalho Nascimento e Silva;Diretor Presidente
07.636.657/0001-99;2021-01-01;4;114311;AÇO VERDE DO BRASIL S.A;Gustavo Rozenbaum Bcheche;Diretor de Relações com Investidores
07.659.538/0001-51;2021-01-01;3;108843;DINAMICA ENERGIA S.A.;JOSÉ JOÃO ABDALLA FILHO;Diretor Presidente/Relações com Investidores
07.689.002/0001-89;2021-01-01;9;115513;EMBRAER S.A.;Francisco Gomes Neto;Diretor Presidente
07.689.002/0001-89;2021-01-01;9;115513;EMBRAER S.A.;Antonio Carlos Garcia;Diretor de Relações com Investidores
07.704.246/0001-93;2021-01-01;4;114752;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;Tomas Henrique Fuchs;Diretor Presidente
07.704.246/0001-93;2021-01-01;4;114752;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;Claude Andre Jensen Araripe Monteiro da Silva;Diretor de Relações com Investidores
07.718.269/0001-57;2021-01-01;6;115578;SPRINGS GLOBAL PARTICIPACOES S.A.;Alessandra Eloy Gadelha;Diretor de Relações com Investidores
07.718.269/0001-57;2021-01-01;6;115578;SPRINGS GLOBAL PARTICIPACOES S.A.;JOSUÉ CHRISTIANO GOMES DA SILVA;Diretor Presidente
07.802.794/0001-56;2021-01-01;4;115874;ESSENTIA PCHS S.A.;Alessandra Quagliuolo Marinheiro;Diretor Presidente
07.802.794/0001-56;2021-01-01;4;115874;ESSENTIA PCHS S.A.;Alessandra Quagliuolo Marinheiro;Diretor de Relações com Investidores
07.816.890/0001-53;2021-01-01;8;114661;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;José Isaac Peres;Diretor Presidente
07.816.890/0001-53;2021-01-01;8;114661;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Armando d'Almeida Neto;Diretor de Relações com Investidores
07.820.907/0001-46;2021-01-01;5;114873;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Neil de Paula Amereno;Diretor de Relações com Investidores
07.820.907/0001-46;2021-01-01;5;114873;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Newman Cardoso do Amaral Brito;Diretor Presidente
07.823.262/0001-03;2021-01-01;4;113763;FOZ DO RIO CLARO ENERGIA S.A.;Marcelo Patricio Fernandes Costa;Diretor de Relações com Investidores
07.857.093/0001-14;2021-01-01;6;112297;AURA MINERALS INC.;Rodrigo Cardoso Barbosa;Diretor Presidente
07.857.093/0001-14;2021-01-01;6;112297;AURA MINERALS INC.;Gabriel Catalani;Diretor de Relações com Investidores
07.857.850/0001-50;2021-01-01;11;115791;GP INVESTMENTS, LTD.;Antonio Carlos Augusto Ribeiro Bonchristiano;Diretor Presidente
07.857.850/0001-50;2021-01-01;11;115791;GP INVESTMENTS, LTD.;Rodrigo Boscolo;Diretor de Relações com Investidores
07.859.510/0001-68;2021-01-01;4;114054;JHSF MALLS S.A.;Robert Bruce Harley;Diretor Presidente
07.859.510/0001-68;2021-01-01;4;114054;JHSF MALLS S.A.;Nilson Exel Nunes Filho;Diretor de Relações com Investidores
07.859.971/0001-30;2021-01-01;6;112127;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;André Augusto Telles Moreira;Diretor Presidente
07.859.971/0001-30;2021-01-01;6;112127;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Erik da Costa Breyer;Diretor de Relações com Investidores
07.882.930/0001-65;2021-01-01;7;153296;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;Fabrício Mitre;Diretor Presidente
07.882.930/0001-65;2021-01-01;7;153296;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;Rodrigo Coelho Cagali;Diretor de Relações com Investidores
07.976.147/0001-60;2021-01-01;6;109855;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;Renato Horta Franklin;Diretor Presidente
07.976.147/0001-60;2021-01-01;6;109855;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;Edmar Prado Lopes Neto;Diretor de Relações com Investidores
08.065.557/0001-12;2021-01-01;17;115561;TECNISA S.A.;Fernando Tadeu Perez;Diretor Presidente
08.065.557/0001-12;2021-01-01;17;115561;TECNISA S.A.;Flávio Vidigal De Cápua;Diretor de Relações com Investidores
08.070.508/0001-78;2021-03-31;5;108095;RAIZEN ENERGIA S.A.;Sr. Guilherme José de Vasconcelos Cerqueira;Diretor de Relações com Investidores
08.070.508/0001-78;2021-03-31;5;108095;RAIZEN ENERGIA S.A.;Sr. Ricardo Dell Aquila Mussa;Diretor Presidente
08.078.847/0001-09;2021-01-01;6;114671;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Marcos Bulle Lopes;Diretor Presidente
08.078.847/0001-09;2021-01-01;6;114671;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Matheus de Souza Fabricio;Diretor de Relações com Investidores
08.159.965/0001-33;2021-01-01;10;112590;IGUA SANEAMENTO S.A.;Carlos Augusto Machado Pereira de Almeida Brandão;Diretor Presidente
08.159.965/0001-33;2021-01-01;10;112590;IGUA SANEAMENTO S.A.;Felipe Rath Fingerl;Diretor de Relações com Investidores
08.170.849/0001-15;2021-01-01;17;115570;DESKTOP S.A.;Denio Alves Lindo;Diretor Presidente
08.170.849/0001-15;2021-01-01;17;115570;DESKTOP S.A.;Bruno Silva Carvalho de Souza Leão;Diretor de Relações com Investidores
08.213.823/0001-07;2021-01-01;2;111162;AURA ALMAS MINERAÇÃO S.A.;Wilton Carlos Muricy Nunes Filho;Diretor Presidente
08.213.823/0001-07;2021-01-01;2;111162;AURA ALMAS MINERAÇÃO S.A.;Gabriel Lima Catalani;Diretor de Relações com Investidores
08.294.224/0001-65;2021-01-01;8;115654;JHSF PARTICIPACOES S.A.;Thiago Alonso de Oliveira;Diretor Presidente
08.294.224/0001-65;2021-01-01;8;115654;JHSF PARTICIPACOES S.A.;Mara Boaventura Dias;Diretor de Relações com Investidores
08.312.229/0001-73;2021-01-01;6;115668;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Marcelo Ernesto Zarzur;Diretor Presidente
08.312.229/0001-73;2021-01-01;6;115668;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Antônio Emílio Clemente Fugazza;Diretor de Relações com Investidores
08.324.196/0001-81;2021-01-01;9;114379;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Marcio Caires Vasconcelos;Diretor Presidente
08.324.196/0001-81;2021-01-01;9;114379;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Renato de Almeida Rocha;Diretor de Relações com Investidores
08.343.492/0001-20;2021-01-01;12;115303;MRV ENGENHARIA E PARTICIPACOES S.A.;Ricardo Paixão Pinto Rodrigues;Diretor de Relações com Investidores
08.343.492/0001-20;2021-01-01;12;115303;MRV ENGENHARIA E PARTICIPACOES S.A.;Rafael Nazareth Menin Teixeira de Souza;Diretor Presidente
08.343.492/0001-20;2021-01-01;12;115303;MRV ENGENHARIA E PARTICIPACOES S.A.;Eduardo Fischer Teixeira de Souza;Diretor Presidente
08.364.948/0001-38;2021-01-01;13;113780;ALUPAR INVESTIMENTO S/A;Paulo Roberto de Godoy Pereira;Diretor Presidente
08.364.948/0001-38;2021-01-01;13;113780;ALUPAR INVESTIMENTO S/A;José Luiz de Godoy Pereira;Diretor de Relações com Investidores
