CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Numero_Membros;Numero_Membros_Remunerados;Valor_Maior_Remuneracao;Valor_Menor_Remuneracao;Valor_Medio_Remuneracao;Observacao
12.648.266/0001-24;2021-01-01;8;112996;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não possuía Conselho Fiscal em 2019.
12.648.266/0001-24;2021-01-01;8;112996;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não possuía Conselho Fiscal em 2018.
12.648.266/0001-24;2021-01-01;8;112996;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;2.00;2.00;181696.65;86598.32;134147.49;Foram excluídos dos cálculos de remuneração mínima os administradores que exerceram o cargo por menos de 12 meses. O membro que percebeu a maior remuneração exerceu suas funções na Companhia por 12 meses.
12.648.266/0001-24;2021-01-01;8;112996;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;Conselho de Administração;3.17;0.00;0.00;0.00;0.00;Nenhum Conselheiro era remunerado pela função de Conselheiro.
12.648.327/0001-53;2021-01-01;12;114368;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;Conselho de Administração;9.00;2.00;144000.00;144000.00;144000.00;
12.648.327/0001-53;2021-01-01;12;114368;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;
12.648.327/0001-53;2021-01-01;12;114368;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;4.00;4.00;4337334.15;1216188.61;2419566.00;
12.648.327/0001-53;2021-01-01;12;114368;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;
12.648.327/0001-53;2021-01-01;12;114368;HIDROVIAS DO BRASIL S.A.;2019-01-01;2019-12-31;Conselho de Administração;9.00;2.00;144000.00;144000.00;144000.00;
12.648.327/0001-53;2021-01-01;12;114368;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.92;3.92;6627923.28;6627923.28;4274825.05;Para apuração da menor remuneração individual dos membros do Conselho de Administração, foram excluídos seis membros que exerceram suas funções por menos de doze meses durante o exercício, assim como na Diretória Estatutária, que foram excluídos cinco membros que exerceram suas funções por menos de doze meses.Em relação à maior remuneração individual dos membros do Conselho de Administração, refere-se a um membro que exerceu função na administração da Companhia por 12 meses durante o exercício, tendo recebido ações e bônus vinculados ao processo de IPO. Em relação à maior remuneração individual dos membros da Diretória Estatutária, refere-se ao único membro que exerceu função na administração da Companhia durante os 12 meses do exercício. Inclui valor recebido em opções.
12.648.327/0001-53;2021-01-01;12;114368;HIDROVIAS DO BRASIL S.A.;2020-01-01;2020-12-31;Conselho de Administração;12.17;4.75;13359172.80;178025.56;2927870.95;Para apuração da menor remuneração individual dos membros do Conselho de Administração, foram excluídos seis membros que exerceram suas funções por menos de doze meses durante o exercício, assim como na Diretória Estatutária, que foram excluídos cinco membros que exerceram suas funções por menos de doze meses.Em relação à maior remuneração individual dos membros do Conselho de Administração, refere-se a um membro que exerceu função na administração da Companhia por 12 meses durante o exercício, tendo recebido ações e bônus vinculados ao processo de IPO. Em relação à maior remuneração individual dos membros da Diretória Estatutária, refere-se ao único membro que exerceu função na administração da Companhia durante os 12 meses do exercício. Inclui valor recebido em opções.
12.648.327/0001-53;2021-01-01;12;114368;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;4.00;4.00;3506733.08;883514.32;2062442.00;
12.648.327/0001-53;2021-01-01;12;114368;HIDROVIAS DO BRASIL S.A.;2018-01-01;2018-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;
13.009.717/0001-46;2021-01-01;14;113914;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;Conselho Fiscal;3.50;3.50;28696.25;28696.25;28696.25;
13.009.717/0001-46;2021-01-01;14;113914;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;Diretoria Estatutária;4.50;4.50;749774.75;623109.14;685332.96;
13.009.717/0001-46;2021-01-01;14;113914;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;2018-12-31;Conselho de Administração;5.80;5.80;91518.10;91518.10;91518.10;
13.009.717/0001-46;2021-01-01;14;113914;BCO ESTADO DE SERGIPE S.A. - BANESE;2020-01-01;2020-12-31;Conselho de Administração;6.75;6.75;90502.78;90502.78;90502.78;
13.009.717/0001-46;2021-01-01;14;113914;BCO ESTADO DE SERGIPE S.A. - BANESE;2020-01-01;2020-12-31;Diretoria Estatutária;4.42;4.42;858921.14;702154.77;760877.07;
13.009.717/0001-46;2021-01-01;14;113914;BCO ESTADO DE SERGIPE S.A. - BANESE;2020-01-01;2020-12-31;Conselho Fiscal;2.83;2.83;48333.46;48333.46;48333.46;
13.009.717/0001-46;2021-01-01;14;113914;BCO ESTADO DE SERGIPE S.A. - BANESE;2019-01-01;2019-12-31;Conselho de Administração;6.58;6.58;86539.48;86539.48;86539.48;
13.009.717/0001-46;2021-01-01;14;113914;BCO ESTADO DE SERGIPE S.A. - BANESE;2019-01-01;2019-12-31;Diretoria Estatutária;5.00;5.00;802823.26;702771.30;766972.47;
13.009.717/0001-46;2021-01-01;14;113914;BCO ESTADO DE SERGIPE S.A. - BANESE;2019-01-01;2019-12-31;Conselho Fiscal;4.33;4.33;40517.77;40517.77;40517.77;
13.217.485/0001-11;2021-01-01;7;114696;GRUPO SBF S.A.;2020-01-01;2020-12-31;Conselho de Administração;10.00;7.00;4368883.35;177083.39;814602.44;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº1/2021. A maior remuneração do Conselho de Administração foi percebida sem qualquer exclusão. O valor da menor remuneração anual individual do Conselho de Administração foi apurado com a exclusão de todos os membros deste órgão que exerceram o cargo por menos de 12 meses. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 13.2 acima.
13.217.485/0001-11;2021-01-01;7;114696;GRUPO SBF S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;6.92;6.92;3684431.24;720335.52;1874170.82;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº1/2021. A maior remuneração da Diretoria foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual da Diretoria Estatutária foi apurado com a exclusão de todos os membros deste órgão que exerceram o cargo por menos de 12 meses. A remuneração média considera o total da remuneração anual percebida pelos membros da Diretoria dividido pelo número de membros remunerados informado no item 13.2 acima.
13.217.485/0001-11;2021-01-01;7;114696;GRUPO SBF S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;5.92;5.92;4191301.00;1329728.00;2318555.00;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº2/2020. A maior remuneração da Diretoria foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual da Diretoria Estatutária foi apurado com a exclusão de todos os membros deste órgão que exerceram o cargo por menos de 12 meses. A remuneração média considera o total da remuneração anual percebida pelos membros da Diretoria dividido pelo número de membros remunerados informado no item 13.2 acima.
13.217.485/0001-11;2021-01-01;7;114696;GRUPO SBF S.A.;2019-01-01;2019-12-31;Conselho de Administração;10.00;7.00;4866251.00;125000.00;847792.00;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº2/2020. A maior remuneração do Conselho de Administração foi percebida sem qualquer exclusão. O valor da menor remuneração anual individual do Conselho de Administração foi apurado com a exclusão de todos os membros deste órgão que exerceram o cargo por menos de 12 meses. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 13.2 acima.
13.217.485/0001-11;2021-01-01;7;114696;GRUPO SBF S.A.;2018-01-01;2018-12-31;Conselho de Administração;9.83;6.17;3032239.86;229166.70;716894.66;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº2/2020. A maior remuneração do Conselho de Administração foi percebida sem qualquer exclusão. O valor da menor remuneração anual individual do Conselho de Administração foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros do Conselho de Administração dividido pelo número de membros remunerados informado no item 13.2 acima.
13.217.485/0001-11;2021-01-01;7;114696;GRUPO SBF S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;5.00;5.00;3085249.81;1289345.66;2079187.85;O número de membros de cada órgão foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº2/2020. A maior remuneração da Diretoria foi percebida por membro que exerceu a função durante os 12 meses do exercício. O valor da menor remuneração anual individual da Diretoria foi apurado considerando as remunerações efetivamente reconhecidas no resultado do exercício. A remuneração média considera o total da remuneração anual percebida pelos membros da Diretoria dividido pelo número de membros remunerados informado no item 13.2 acima.
13.270.520/0001-66;2021-01-01;16;113700;KORA SAÚDE PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.00;1.00;170400.00;0.00;170400.00;
13.270.520/0001-66;2021-01-01;16;113700;KORA SAÚDE PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.41;2.41;1942849.33;123750.00;1075124.29;
13.270.520/0001-66;2021-01-01;16;113700;KORA SAÚDE PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;N/A
13.270.520/0001-66;2021-01-01;16;113700;KORA SAÚDE PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Conselho de Administração;6.00;1.00;170400.00;0.00;170400.00;
13.270.520/0001-66;2021-01-01;16;113700;KORA SAÚDE PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;N/A
13.270.520/0001-66;2021-01-01;16;113700;KORA SAÚDE PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;N/A
13.270.520/0001-66;2021-01-01;16;113700;KORA SAÚDE PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;2.41;2.41;850000.00;229333.33;627524.20;
13.270.520/0001-66;2021-01-01;16;113700;KORA SAÚDE PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Conselho de Administração;6.00;0.42;97033.33;0.00;16172.22;
13.270.520/0001-66;2021-01-01;16;113700;KORA SAÚDE PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;2.25;2.25;1336490.49;130000.00;1123199.53;
13.349.677/0001-81;2021-01-01;2;109301;REIT SECURITIZADORA S/A;2019-01-01;2019-12-31;Conselho de Administração;3.00;3.00;998.00;998.00;998.00;Valor da remuneração é o salario minimo vigente.
13.349.677/0001-81;2021-01-01;2;109301;REIT SECURITIZADORA S/A;2019-01-01;2019-12-31;Diretoria Estatutária;2.00;2.00;2000.00;998.00;1499.00;
13.349.677/0001-81;2021-01-01;2;109301;REIT SECURITIZADORA S/A;2020-01-01;2020-12-31;Conselho de Administração;3.00;3.00;1045.00;1045.00;1045.00;O valor da remuneracao e o salario minimo vigente.
13.349.677/0001-81;2021-01-01;2;109301;REIT SECURITIZADORA S/A;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;2000.00;1045.00;0.00;
13.444.994/0001-87;2021-01-01;6;112696;MLOG S.A.;2020-01-01;2020-12-31;Conselho de Administração;3.00;3.00;343072.00;188000.00;239690.67;O valor da remuneração mínima foi apurado com a exclusão de membros da diretoria e do conselho que exerceram seus cargos por menos de 12 meses.
13.444.994/0001-87;2021-01-01;6;112696;MLOG S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;5.00;1028573.89;782145.93;861071.44;O valor da remuneração mínima foi apurado com a exclusão de membros da diretoria e do conselho que exerceram seus cargos por menos de 12 meses.
13.444.994/0001-87;2021-01-01;6;112696;MLOG S.A.;2019-01-01;2019-12-31;Conselho de Administração;4.50;4.50;303206.40;216576.00;245653.33;O valor da remuneração mínima foi apurado com a exclusão de membros da diretoria e do conselho que exerceram seus cargos por menos de 12 meses.
13.444.994/0001-87;2021-01-01;6;112696;MLOG S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;5.00;5.00;1367354.35;745530.20;999914.96;O valor da remuneração mínima foi apurado com a exclusão de membros da diretoria e do conselho que exerceram seus cargos por menos de 12 meses.
13.444.994/0001-87;2021-01-01;6;112696;MLOG S.A.;2018-01-01;2018-12-31;Conselho de Administração;6.67;5.33;320409.60;228864.00;264636.93;O valor da remuneração mínima foi apurado com a exclusão de membros da diretoria e do conselho que exerceram seus cargos por menos de 12 meses.
13.444.994/0001-87;2021-01-01;6;112696;MLOG S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;5.00;5.00;1348380.67;571426.30;969722.97;O valor da remuneração mínima foi apurado com a exclusão de membros da diretoria e do conselho que exerceram seus cargos por menos de 12 meses.
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia era uma sociedade limitada, nos termos do Código Civil Brasileiro, e não possuía conselho de administração, diretoria estatutária ou conselho fiscal
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;2019-01-01;2019-12-31;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;A Companhia era uma sociedade limitada, nos termos do Código Civil Brasileiro, e não possuía conselho de administração, diretoria estatutária ou conselho fiscal
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;2020-01-01;2020-12-31;Conselho de Administração;4.17;2.50;100679.00;100679.00;100679.00;O Conselho de Administração foi eleito em março de 2020. Dois membros do conselho de administração renunciaram a remuneração.
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;2020-01-01;2020-12-31;Diretoria Estatutária;1.67;1.67;390226.00;0.00;889096.00;Os diretores estatutários foram eleitos em março de 2020.
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;O Conselho Fiscal não foi instalado no ano de 2020.
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;2019-01-01;2019-12-31;Diretoria Estatutária;0.00;0.00;0.00;0.00;0.00;A Companhia era uma sociedade limitada, nos termos do Código Civil Brasileiro, e não possuía conselho de administração, diretoria estatutária ou conselho fiscal
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;2018-01-01;2018-12-31;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;A Companhia era uma sociedade limitada, nos termos do Código Civil Brasileiro, e não possuía conselho de administração, diretoria estatutária ou conselho fiscal
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;2018-01-01;2018-12-31;Diretoria Estatutária;0.00;0.00;0.00;0.00;0.00;A Companhia era uma sociedade limitada, nos termos do Código Civil Brasileiro, e não possuía conselho de administração, diretoria estatutária ou conselho fiscal
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;2018-01-01;2018-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia era uma sociedade limitada, nos termos do Código Civil Brasileiro, e não possuía conselho de administração, diretoria estatutária ou conselho fiscal
13.574.594/0001-96;2021-01-01;17;115705;ZAMP SA;2018-01-01;2018-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;O Conselho de Administração da Companhia não é remunerado.
13.574.594/0001-96;2021-01-01;17;115705;ZAMP SA;2018-01-01;2018-12-31;Diretoria Estatutária;8.00;8.00;5422903.78;1351176.47;2548400.90;Valor médio de remuneração retificado, tendo em vista que o montante total da remuneração da Diretoria para o exercício social encerrado em 31/12/2018 foi retificado, conforme indicado no item 13.2 deste Formulário de Referência.Todos os membros considerados para apuração da maior e menor remuneração ocuparam o cargo por 12 meses.A Companhia considerou na remuneração da Diretoria os encargos sociais (INSS).
13.574.594/0001-96;2021-01-01;17;115705;ZAMP SA;2018-01-01;2018-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não possui Conselho Fiscal instalado.
13.574.594/0001-96;2021-01-01;17;115705;ZAMP SA;2019-01-01;2019-12-31;Conselho de Administração;7.00;4.00;201666.64;70666.67;166049.99;Todos os membros considerados para apuração da maior e menor remuneração ocuparam o cargo por 12 meses.
13.574.594/0001-96;2021-01-01;17;115705;ZAMP SA;2019-01-01;2019-12-31;Diretoria Estatutária;8.00;8.00;4117464.36;1352825.93;2497850.46;Todos os membros considerados para apuração da maior e menor remuneração ocuparam o cargo por 12 meses.A Companhia considerou na remuneração da Diretoria os encargos sociais (INSS).
13.574.594/0001-96;2021-01-01;17;115705;ZAMP SA;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não possui Conselho Fiscal instalado.
13.574.594/0001-96;2021-01-01;17;115705;ZAMP SA;2020-01-01;2020-12-31;Diretoria Estatutária;7.08;7.08;3354791.04;1355752.79;3099282.29;Para fins de apuração da menor remuneração anual foram desconsiderados os membros da Diretoria Estatutária que exerceram o cargo por menos de 12 meses, conforme disposto no OFÍCIO- CIRCULAR/CVM/SEP/N°1/2021.O membro considerado para apuração da maior remuneração ocupou o cargo por 12 meses.A Companhia considerou na remuneração da Diretoria os encargos sociais, observado que tais valores são líquidos dos encargos sociais de ônus do empregador, conforme entendimento exarado pelo Colegiado da CVM em reunião realizada em 8.12.2020 (Proc. Nº 19957.007457/2018-10).
13.574.594/0001-96;2021-01-01;17;115705;ZAMP SA;2020-01-01;2020-12-31;Conselho de Administração;7.00;6.00;607500.00;337500.00;470283.33;Para fins de apuração da menor remuneração anual foram desconsiderados os membros do Conselho de Administração que exerceram o cargo por menos de 12 meses, conforme disposto no OFÍCIO- CIRCULAR/CVM/SEP/N°1/2021.O membro considerado para apuração da maior remuneração ocupou o cargo por 12 meses.
13.584.310/0001-42;2021-01-01;1;105633;SUGOI S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;4.00;3.00;510000.00;225000.00;320000.00;
13.584.310/0001-42;2021-01-01;1;105633;SUGOI S.A.;2019-01-01;2019-12-31;Conselho de Administração;3.00;1.25;120000.00;15000.00;108000.00;
13.584.310/0001-42;2021-01-01;1;105633;SUGOI S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;4.00;3.00;510000.00;225000.00;320000.00;
13.584.310/0001-42;2021-01-01;1;105633;SUGOI S.A.;2020-01-01;2020-12-31;Conselho de Administração;3.00;1.25;120000.00;15000.00;108000.00;
13.584.310/0001-42;2021-01-01;1;105633;SUGOI S.A.;2018-01-01;2018-12-31;Conselho de Administração;3.00;2.00;105000.00;65000.00;84508.00;
13.584.310/0001-42;2021-01-01;1;105633;SUGOI S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;4.00;3.33;936000.00;180000.00;108000.00;
13.783.221/0004-78;2021-01-01;6;112927;MADERO INDÚSTRIA E COMÉRCIO S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;7.00;7.00;72486806.00;1314340.00;13025717.00;Valor da menor remuneração apurado com exclusão de membros do órgão de diretoria estatutária que atuaram por menos de 12 meses, conforme Ofício Circular/ CVM/ SEP/nº1/2021. No exercício de 2019 houve uma distribuição de lucros pelas subsidiárias da Companhia aos sócios minoritários, como benefício extraordinário, antes da incorporação destas subsidiárias pela Companhia, no valor de R$78,6 milhões, como pode ser verificado na nota explicativa nº 06 (i) das Demonstrações Financeiras de 31 de dezembro de 2020, letra (g) da tabela. Posteriormente, essas subsidiárias foram incorporadas pela Companhia. Para maiores informações, ver o item 13.16 deste Formulário de Referência.
13.783.221/0004-78;2021-01-01;6;112927;MADERO INDÚSTRIA E COMÉRCIO S.A.;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;Valor da menor remuneração apurado com exclusão de membros do órgão de diretoria estatutária que atuaram por menos de 12 meses, conforme Ofício Circular/ CVM/ SEP/nº1/2021. No exercício de 2019 houve uma distribuição de lucros pelas subsidiárias da Companhia aos sócios minoritários, como benefício extraordinário, antes da incorporação destas subsidiárias pela Companhia, no valor de R$78,6 milhões, como pode ser verificado na nota explicativa nº 06 (i) das Demonstrações Financeiras de 31 de dezembro de 2020, letra (g) da tabela. Posteriormente, essas subsidiárias foram incorporadas pela Companhia. Para maiores informações, ver o item 13.16 deste Formulário de Referência.
13.783.221/0004-78;2021-01-01;6;112927;MADERO INDÚSTRIA E COMÉRCIO S.A.;2019-01-01;2019-12-31;Conselho de Administração;6.30;0.00;0.00;0.00;0.00;Valor da menor remuneração apurado com exclusão de membros do órgão de diretoria estatutária que atuaram por menos de 12 meses, conforme Ofício Circular/ CVM/ SEP/nº1/2021. No exercício de 2019 houve uma distribuição de lucros pelas subsidiárias da Companhia aos sócios minoritários, como benefício extraordinário, antes da incorporação destas subsidiárias pela Companhia, no valor de R$78,6 milhões, como pode ser verificado na nota explicativa nº 06 (i) das Demonstrações Financeiras de 31 de dezembro de 2020, letra (g) da tabela. Posteriormente, essas subsidiárias foram incorporadas pela Companhia. Para maiores informações, ver o item 13.16 deste Formulário de Referência.
13.783.221/0004-78;2021-01-01;6;112927;MADERO INDÚSTRIA E COMÉRCIO S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;6.00;6.00;49196523.00;976647.00;10269080.00;No exercício de 2018 houve distribuição de lucros pelas subsidiárias da Companhia aos sócios minoritários, como benefício extraordinário, antes da incorporação destas subsidiárias pela Companhia, no valor de R$51,6 milhões, respectivamente, como pode ser verificado na nota explicativa nº 06 (i) das Demonstrações Financeiras de 31 de dezembro de 2019, letra (g) da tabela. Posteriormente, essas subsidiárias foram incorporadas pela Companhia. Para maiores informações, ver o item 13.16 deste Formulário de Referência.
13.783.221/0004-78;2021-01-01;6;112927;MADERO INDÚSTRIA E COMÉRCIO S.A.;2018-01-01;2018-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;No exercício de 2018 houve distribuição de lucros pelas subsidiárias da Companhia aos sócios minoritários, como benefício extraordinário, antes da incorporação destas subsidiárias pela Companhia, no valor de R$51,6 milhões, respectivamente, como pode ser verificado na nota explicativa nº 06 (i) das Demonstrações Financeiras de 31 de dezembro de 2019, letra (g) da tabela. Posteriormente, essas subsidiárias foram incorporadas pela Companhia. Para maiores informações, ver o item 13.16 deste Formulário de Referência.
13.783.221/0004-78;2021-01-01;6;112927;MADERO INDÚSTRIA E COMÉRCIO S.A.;2018-01-01;2018-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;No exercício de 2018 houve distribuição de lucros pelas subsidiárias da Companhia aos sócios minoritários, como benefício extraordinário, antes da incorporação destas subsidiárias pela Companhia, no valor de R$51,6 milhões, respectivamente, como pode ser verificado na nota explicativa nº 06 (i) das Demonstrações Financeiras de 31 de dezembro de 2019, letra (g) da tabela. Posteriormente, essas subsidiárias foram incorporadas pela Companhia. Para maiores informações, ver o item 13.16 deste Formulário de Referência.
13.783.221/0004-78;2021-01-01;6;112927;MADERO INDÚSTRIA E COMÉRCIO S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.90;0.90;181763.00;181763.00;198286.00;Valor da menor remuneração apurado com exclusão de membros do órgão de diretoria estatutária que atuaram por menos de 12 meses, conforme Ofício Circular/ CVM/ SEP/nº1/2021.
13.783.221/0004-78;2021-01-01;6;112927;MADERO INDÚSTRIA E COMÉRCIO S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;Valor da menor remuneração apurado com exclusão de membros do órgão de diretoria estatutária que atuaram por menos de 12 meses, conforme Ofício Circular/ CVM/ SEP/nº1/2021.
13.783.221/0004-78;2021-01-01;6;112927;MADERO INDÚSTRIA E COMÉRCIO S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;8.80;8.80;4835785.00;827850.00;1609938.00;Valor da menor remuneração apurado com exclusão de membros do órgão de diretoria estatutária que atuaram por menos de 12 meses, conforme Ofício Circular/ CVM/ SEP/nº1/2021.
14.110.585/0001-07;2021-01-01;13;114472;MÉLIUZ S.A.;2018-01-01;2018-12-31;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;A Companhia não possuía Conselho de Administração.
14.110.585/0001-07;2021-01-01;13;114472;MÉLIUZ S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;4.00;4.00;665563.92;246993.20;449750.00;O número total de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente.O número de membros remunerados corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, aos quais foram atribuídas remunerações reconhecidas no resultado do exercício.Para informar a maior remuneração, consideramos todas as remunerações reconhecidas no resultado do exercício social, sendo que o membro detentor da maior remuneração individual exerceu suas funções durante 12 meses do exercício social. A maior remuneração acima destacada inclui todos os elementos que compõem a remuneração do executivo.Nenhum membro renunciou à remuneração.
14.110.585/0001-07;2021-01-01;13;114472;MÉLIUZ S.A.;2018-01-01;2018-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não possuía Conselho Fiscal.
14.110.585/0001-07;2021-01-01;13;114472;MÉLIUZ S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;4.00;4.00;2438979.72;263796.48;1138500.00;O número total de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente.O número de membros remunerados corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, aos quais foram atribuídas remunerações reconhecidas no resultado do exercício.Para informar a maior remuneração, consideramos todas as remunerações reconhecidas no resultado do exercício social, sendo que o membro detentor da maior remuneração individual exerceu suas funções durante 12 meses do exercício social. A maior remuneração acima destacada inclui todos os elementos que compõem a remuneração do executivo.
14.110.585/0001-07;2021-01-01;13;114472;MÉLIUZ S.A.;2019-01-01;2019-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não possuía Conselho Fiscal.
14.110.585/0001-07;2021-01-01;13;114472;MÉLIUZ S.A.;2019-01-01;2019-12-31;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;A Companhia não possuía Conselho de Administração.
14.110.585/0001-07;2021-01-01;13;114472;MÉLIUZ S.A.;2020-01-01;2020-12-31;Conselho de Administração;1.66;0.00;0.00;0.00;0.00;O número total de membros corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente.O número de membros remunerados corresponde à média anual do número de membros do referido órgão da administração apurado mensalmente, aos quais foram atribuídas remunerações reconhecidas no resultado do exercício.Para informar a maior remuneração, consideramos todas as remunerações reconhecidas no resultado do exercício social.
14.110.585/0001-07;2021-01-01;13;114472;MÉLIUZ S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;A Companhia não possuía Conselho Fiscal.
